onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0158	1.0347999999999988	control	1.0347999999999988	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.024	1.2094000000000005	control	1.2094000000000005	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0322	0.9400000000000013	control	0.9400000000000013	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0404	0.7726999999999968	control	0.7726999999999968	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0485	1.0263999999999989	control	1.0263999999999989	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0567	0.8840000000000003	control	0.8840000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0649	1.1775999999999982	emotion	1.1775999999999982	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0731	1.2742000000000004	emotion	1.2742000000000004	right	correct	n/a	male	black	black	black	anger
50.0813	1.377900000000004	emotion	1.377900000000004	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0895	2.1355000000000004	emotion	2.1355000000000004	left	correct	n/a	male	black	black	black	fear
60.0977	2.1100999999999956	emotion	2.1100999999999956	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1059	1.3626999999999896	emotion	1.3626999999999896	right	correct	n/a	female	asian	black	asian	fear
70.114	0.8864999999999981	control	0.8864999999999981	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1222	0.7330999999999932	control	0.7330999999999932	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1304	0.7347000000000037	control	0.7347000000000037	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1386	0.7784000000000049	control	0.7784000000000049	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1468	1.1400000000000006	control	1.1400000000000006	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.155	0.7875999999999976	control	0.7875999999999976	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1632	1.2351999999999919	emotion	1.2351999999999919	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1713	1.1898999999999944	emotion	1.1898999999999944	left	correct	n/a	male	black	black	black	anger
110.1795	1.154600000000002	emotion	1.154600000000002	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1877	1.6170999999999935	emotion	1.6170999999999935	right	correct	n/a	male	black	black	black	fear
120.1959	1.3438000000000017	emotion	1.3438000000000017	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2041	1.335400000000007	emotion	1.335400000000007	left	correct	n/a	female	asian	black	asian	anger
130.2123	0.7761000000000138	control	0.7761000000000138	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2205	0.9597000000000264	control	0.9597000000000264	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2287	0.8342999999999847	control	0.8342999999999847	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2368	0.8269999999999982	control	0.8269999999999982	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.245	0.895700000000005	control	0.895700000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2532	0.8122999999999934	control	0.8122999999999934	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2614	1.8128999999999849	emotion	1.8128999999999849	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2696	1.5035000000000025	emotion	1.5035000000000025	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2778	1.227199999999982	emotion	1.227199999999982	right	correct	n/a	male	black	black	black	anger
175.286	2.6666999999999916	emotion	2.6666999999999916	left	correct	n/a	female	black	asian	asian	anger
180.2942	1.6314000000000135	emotion	1.6314000000000135	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3023	1.292100000000005	emotion	1.292100000000005	right	correct	n/a	female	asian	asian	black	fear
190.3105	1.2147000000000219	control	1.2147000000000219	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3187	0.9313999999999965	control	0.9313999999999965	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3269	0.7069999999999936	control	0.7069999999999936	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3351	0.8355999999999995	control	0.8355999999999995	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3433	1.0542000000000087	control	1.0542000000000087	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3515	0.7479000000000156	control	0.7479000000000156	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3597	1.4524999999999864	emotion	1.4524999999999864	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3678	1.2352000000000203	emotion	1.2352000000000203	left	correct	n/a	female	black	asian	asian	fear
230.376	1.6077999999999975	emotion	1.6077999999999975	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3842	1.1304000000000087	emotion	1.1304000000000087	left	correct	n/a	male	black	black	black	fear
240.3924	1.565100000000001	emotion	1.565100000000001	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4006	1.5457000000000107	emotion	1.5457000000000107	right	correct	n/a	female	asian	asian	black	anger
