global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
21787.882069105042	n/a	n/a	474711805.05722886	37475.665894044934	n/a	1404425534.2020822	n/a	20874.301490505248	n/a	435736462.71650964	n/a	21091.4742077979	21747.825439816246	n/a	n/a	n/a	n/a	0.0602392902	-0.11811184460000004	0.10641302820000001	-0.1217188096	-0.0829030469	-0.015693664	0.0372409644	-0.1065922943	0.09677947949999999	-0.009187792	0.1879113409	-0.0213301882	0.0623650834	-0.1002791689	0.0082703904	-0.1200518161	0.0929967761	-0.04927328809999999	0.030678579100000002	-0.09161982630000001	0.0839935725	0.0117772739	-0.0495653091	0.0407182711	-0.0179085569	0.0885197525	-0.1073124042	0.12117020810000001	-0.11745357109999999	0.0137834879	-0.028771380699999998	0.22831112469999998	-0.11311301539999999	0.0178215474	-0.0921648825	0.11960101390000001	0.046302843499999996	-0.1562083631	0.1501432208	0.0303401261	-0.1349482225	-0.019808533	-0.0460489445	0.056145791900000006	0.0229869754	-0.049235382800000005	-0.06134748070000001	0.048746958	0.007446545	0.055521730899999996	-0.034678597799999995	-0.0231121037	0.1871410711	-0.0173813065	0.0235854021	-0.1069206649	0.0317819031	-0.0953488934	0.1481018788	-0.045767332800000005	0.022147911	-0.016292489099999998	0.0898952676	-0.0766924504	-0.012623491499999999	0.058766509	-0.0381074787	0.0128977507	-0.0443705668	0.1853321886	-0.1178911482	0.0275408593	-0.0941912049	0.04669683769999999	-0.1875075698	0.0949440651	-0.09127740990000001	0.0238386598	0.1240152213	-0.2164611961	0.0148879204	0.056078688499999994	-0.11609221900000001	-0.0403915024	0.0831407978	0.003173162	0.036523817	-0.0230661168	-0.12476348820000001	0.0296721939	0.055000783899999996	-0.0298617306	-0.021300158	0.1217078847	0.1216831682	0.1216419777	0.07502710000000001	n/a	0.005629065734410002	n/a	0.0557151	n/a	0.00310417236801	n/a	0.16308599999999998	n/a	0.026597043395999997	n/a	0.0063499	n/a	4.032123001e-05	n/a	-0.00112848	n/a	n/a	1.2734671104000002e-06	0.000939419	n/a	n/a	8.825080575609999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21765.270410713678	-22.611658391360837	511.2870952075988	473726996.05148834	37223.935539031125	-251.73035501380215	1385621377.0139446	63368.17163537487	20822.95188707041	-51.349603434839075	433595325.2912491	2636.781772915237	21036.32265294155	21264.686547074863	1.35426	24.620043	0.23898385	0.115274	0.0971182882	-0.0601400227	0.031213117599999996	-0.1092925961	-0.0142423316	0.1324120091	0.0385460284	-0.18102876140000002	0.0092554996	0.0167001178	0.09868695279999999	-0.062021005199999986	0.1102757139	-0.027129613900000002	0.1132226897	0.0167022966	0.0400286131	0.09666867119999999	-0.1451903134	-0.0679780913	-0.0103642488	-0.0049860153	-0.0017229713000000001	0.0586255375	-0.0858357484	-0.15078498140000002	-0.1780685564	0.072872395	-0.1178274652	-0.0045893256	0.041542638199999996	0.10757362849999999	-0.0346783872	-0.0037299883	0.0360681932	0.042397609	0.09090969119999999	0.0185366004	-0.0042875592	-0.0039555785	-0.11496197300000001	0.09852714039999999	0.026325920299999996	0.0523621712	0.1007505968	0.0146701653	0.1447260412	-0.0545084084	-0.0686105184	0.0756490257	0.1139521159	0.0263977936	0.0933441842	-0.0630377424	0.0508100917	-0.0820675678	0.1443699533	-0.0105437603	-0.029750826400000006	0.0886830616	-0.11355502599999999	-0.0168799105	0.06918271599999999	0.0583146143	0.0266938219	0.08903169779999999	0.0102409344	0.1372270065	0.1401850455	0.2328478338	-0.0328204033	-0.0345860605	-0.0646683705	0.022358035499999998	-0.042961187000000005	0.0099751737	-0.0569345142	0.08721706789999999	-0.0681240104	-0.0279309183	0.0025654507	-0.0023014366000000002	0.0117695046	0.0017746228	0.1563373374	0.0295618092	0.053567866799999996	0.0482117211	0.10201949519999999	0.11800828890000001	0.0889453832	-0.1235367895	-0.0601619047	0.1216419777	0.12141962949999999	0.12104935019999999	0.0908016	0.015774499999999997	0.008244930562560001	0.0002488348502499999	0.0702446	0.01452950000000001	0.0049343038291599995	0.00021110637025000025	0.07987269999999999	-0.08321329999999999	0.006379648205289999	0.0069244532968899975	0.00474261	-0.001607289999999999	2.2492349612100006e-05	2.583381144099997e-06	-0.00169866	-0.00057018	3.251052324e-07	2.8854457956e-06	0.00127128	0.0003318610000000001	1.1013172332100007e-07	1.6161528384000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21828.688645034974	63.41823432129604	4021.8724444308114	476491647.96187884	37616.53812123494	392.6025822038137	1415003940.2263215	154136.78755310224	20849.11523259295	26.163345522541928	434685605.9819394	684.5206489319149	21066.97421122044	21431.039125461608	1.316394	23.931665	0.19357660000000002	0.1259	0.053605491500000005	-0.1628912179	0.023336380299999997	-0.0075039847999999985	-0.1818738057	0.0026538338000000002	0.0489140444	-0.0461336552	0.0689931773	-0.0731801259	0.1494183503	0.0407708432	0.007738943199999998	-0.04652163559999999	0.14880799890000002	0.0473884321	0.0049340723	0.1832919896	0.052968490099999994	-0.0285420121	0.126280634	-0.25329923379999997	0.1115157507	0.049443925300000004	-0.0477659347	0.1601816114	-0.1196895083	0.0741092676	-0.0047257321	0.0299851021	-0.0601874853	0.1331537593	0.0589554384	0.22421770289999998	0.0183007775	-0.0873974253	-0.10570923619999999	0.0036909463	0.0913404335	0.0995625324	-0.0482767023	-0.034405902099999996	0.0710426948	-0.1666835651	-0.0794641842	0.0479555771	0.0143943292	0.0637630249	0.0787793284	0.0088493874	-0.0786746203	0.034828665099999996	0.1515930205	0.0449929388	-0.0136717022	-0.0606897805	0.10584411960000001	-0.030903767599999996	-0.0688076985	0.2015675864	0.08398892849999999	-0.0307871075	0.0470062551	-0.0417903959	0.30235009879999997	0.0111309106	-0.0207344044	0.056888127000000004	-0.1774606068	0.0456930852	-0.1107017362	0.1283920925	-0.046381071399999994	0.0116752304	-0.1418510621	-0.217874188	-0.0233415281	-0.032788986299999996	0.0858551322	-0.0641448859	0.0251554453	-0.11979786560000001	-0.0747469226	0.0309491963	-0.0204962026	-0.17302832469999999	-0.0614853206	-0.0056486394	0.0513104768	-0.10037308140000001	0.0314831017	0.0409751262	0.12959680380000002	0.1215101995	0.120893123	0.1198669825	0.0906599	-0.00014170000000002236	0.008219217468009998	2.0078890000006335e-08	0.043424	-0.026820599999999997	0.0018856437760000004	0.00071934458436	0.202438	0.12256530000000003	0.040981143844	0.015022252764090003	0.00507969	0.00033708	2.5803250496100005e-05	1.136229264e-07	-0.00141136	0.00028730000000000015	8.254129000000006e-08	1.9919370496e-06	0.00101468	-0.0002566000000000001	6.584356000000004e-08	1.0295755024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21823.09965872436	-5.588986310613109	31.236767980220733	476247678.71461535	37318.143578219126	-298.3945430158128	1392643840.1245773	89039.30330161579	20825.317874657845	-23.797357935105534	433693864.5805435	566.3142446915306	21038.951343001605	21214.786165868114	1.198466	21.787767	0.19358605000000004	0.110766	0.0162077021	-0.11420451949999999	-0.0102200989	0.0373230342	0.0144048261	0.1276174327	-0.077144223	-0.2266097367	-0.0066181262	-0.0198452881	0.1068611645	-0.1346711925	0.1241859119	-0.0630940851	0.1527037921	-0.039689556800000005	-0.10906052960000001	0.2778788667	-0.11910413310000001	0.06633680360000001	-0.0703819836	-0.154929781	0.1987680734	0.1711386755	-0.07570859099999999	0.0841132743	-0.12138194779999999	0.0596451303	-0.0294601471	-7.5871e-05	0.0174794806	0.0462905581	0.0825789801	0.010590861200000001	0.0714891486	-0.111103627	0.0204312702	0.0302728236	-0.1573875297	-0.1392395587	0.1954928857	-0.024669885899999997	-0.11930663130000001	0.0798974919	0.10413698619999999	-0.018542647	0.0009009818	-0.08936982019999999	-0.1170933912	0.0483539077	-0.1289936165	0.0795309082	0.1017101362	-0.144932317	0.0339819933	-0.1302605919	0.1383730042	0.1303907791	-0.0079629357	0.2982639086	-0.0709973652	-0.00018502200000000002	-0.0367088592	0.1533611432	0.24175322789999998	0.0877177312	-0.0338559342	0.0379071672	-0.12215960990000001	0.09808259820000001	-0.0358026582	-0.0119927121	0.0113910285	-0.0121958301	-0.0351470537	-0.089327028	0.12314258869999999	0.0040894591	-0.1020303834	0.08737345980000001	-0.078303101	0.1321188797	0.1679328175	0.0154975084	-0.0717540513	0.1366363713	0.1008433711	-0.0580133095	0.021965761099999998	0.16898222699999998	-0.0642013689	-0.026784429199999998	-0.024319074399999998	0.1213126213	0.12010478890000001	0.1181006348	0.09692990000000004	0.006270000000000053	0.009395405514010007	3.931290000000067e-05	0.0534726	0.010048599999999998	0.0028593189507600003	0.00010097436195999996	0.105724	-0.096714	0.011177564176	0.009353597796000002	0.00370637	-0.0013733200000000006	1.37371785769e-05	1.8860078224000007e-06	-0.0012565600000000005	0.00015479999999999943	2.3963039999999825e-08	1.5789430336000013e-06	0.000931731	-8.294899999999991e-05	6.880536600999985e-09	8.681226563610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21875.66519095357	52.565532229207754	2763.1351785398783	478544727.5466977	37851.560644923455	533.417066704329	1432740643.2563179	284533.76705145056	20874.43927907828	49.12140442043528	435742215.2159262	2412.912372235959	21087.19271080516	21363.00219092054	1.739738	31.627928000000004	0.28186385	0.21733400000000005	-0.0760876326	-0.16820876329999998	0.0186277916	0.0272722369	-0.0798800406	-0.1535648668	-0.1535227757	-0.0471690754	0.0658942083	0.0677179999	0.19714671960000002	0.156588899	0.0842524368	-0.0534385955	-0.16863526980000001	-0.22692870559999997	0.0019513317000000002	-0.05840041150000001	-0.1190692299	-0.1462573791	0.287440274	0.0612514489	0.1164624386	0.0243886354	0.032036831	0.3443413167	0.1076972181	-0.0344509958	-0.0669278968	-0.0077181206	-0.0469169512	-0.1512071924	-0.0801403402	-0.10965521619999999	0.0449234564	-0.0551578383	0.0902480317	0.0358516196	-0.09758271140000001	0.08708364539999999	0.1255315113	-0.0069555039	-0.0524373486	-0.10880670070000001	-0.0065256487	-0.052195236299999996	0.0125238151	0.10177051599999999	-0.0138964935	0.0336185222	0.061882829699999996	0.0636881158	0.19049644699999999	0.11910076380000001	0.1396392078	-0.0561544303	-0.1522562966	0.009064465899999999	0.2156714492000001	-0.0363933979	-0.1146319799	0.1620046849	0.2710629691	-0.1610724247	0.08181015400000001	-0.0028569341	0.0135614394	-0.24779675629999998	-0.2866997995	0.0550643582	0.024365920299999996	0.0064004515	0.05582002480000001	-0.13051180099999998	0.0744480871	0.11722850900000001	0.0365435684	0.0642807613	-0.1638237417	0.08053600150000001	-0.0248949541	-0.0750601813	-0.0211003813	0.023727965099999998	-0.1650482153	-0.0457197517	0.043577138	-0.0382929415	-0.07552840799999999	0.0179453139	0.0639646428	0.0134982591	-0.0293361358	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0965226	-0.00040730000000002714	0.009316612310760005	1.6589329000002206e-07	0.0964207	0.0429481	0.00929695138849	0.00184453929361	0.12049000000000006	0.014766000000000057	0.014517840100000012	0.00021803475600000168	0.0079205	0.00421413	6.273432025000001e-05	1.77588916569e-05	-0.00141669	-0.00016012999999999943	2.564161689999982e-08	2.0070105561e-06	0.00103232	0.00010058899999999987	1.0118146920999976e-08	1.0656845824e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21789.01878876844	-86.64640218512794	7507.599011626946	474761339.7773041	37278.00616136422	-573.5544835592373	1389649743.3667085	328964.74561090337	20829.38657975024	-45.05269932804367	433863345.2886792	2029.7457167431066	21038.43760153512	21331.528130510287	1.726359	31.384708000000003	0.25177709	0.144087	-0.1185116989	-0.1139722014	0.030283103999999998	-0.2102205288	0.184666417	-0.055679695700000004	-0.07527779309999999	-0.0819308301	0.18128045690000005	-0.0809509038	0.1590871334	-0.0416646548	0.1842870209	0.021312475499999997	-0.00020854689999999997	-0.2389404796	0.0762185595	0.0435213008	0.0255827154	0.0658990503	-0.0244774312	0.047362845	-0.037521836499999996	-0.1840228687	-0.0079384152	-0.0931588215	-0.0797939354	0.0075124204000000016	0.1519047621	0.059361357000000003	0.08854285560000001	-0.112299321	0.1770886144	-0.057015195199999986	0.0681935222	-0.103958168	0.0407342423	-0.0560923425	-0.0317041203	-0.1479429834	0.036911416600000004	0.1662874068	-0.0803420608	0.08855575449999999	0.0638459646	0.0075843323	0.005237362	0.14531606730000002	0.0218404504	-0.062653344	-0.0051159846	-0.144983363	0.1442351464	-0.0691142237	0.1726635544	-0.0486667011	0.057572115800000004	-0.0134691075	0.2422609664	0.053452209900000006	0.0109176761	0.0842829202	-0.0475133795	-0.013235830700000001	-0.0804829704	-0.1454470444	0.06975243	0.2017881903	0.058313932699999994	-0.0931995858	0.0314092989	-0.0783764115	0.0261321715	-0.0315441973	0.1408770787	-0.103882661	0.10538788689999999	-0.0760293925	-0.11509454890000001	-0.0636971838	-0.0091324014	0.0554912508	0.1713507542	0.046173275199999995	0.0511006366	0.102261357	0.0966515769	0.0217299456	-0.0542100143	-0.07538634150000001	0.10116201539999999	0.0933491226	0.146087204	0.1207205288	0.11775003070000001	0.11285322490000001	0.0779329	-0.01858970000000001	0.00607353690241	0.00034557694609000056	0.0498033	-0.0466174	0.0024803686908900003	0.0021731819827600003	0.00452461	-0.11596539000000004	2.04720956521e-05	0.013447971677852113	0.00888351	0.0009630100000000004	7.891674992010002e-05	9.273882601000004e-07	-0.000974578	0.0004421119999999999	1.9546302054399995e-07	9.49802278084e-07	0.00102535	-6.970000000000023e-06	4.858090000000032e-11	1.0513426225e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21759.447115906485	-29.57167286195545	874.4838358545122	473473538.7899311	37425.19990508911	147.19374372489256	1400645587.935882	21665.998191749342	20866.335134390207	36.948554639970105	435403941.9406872	1365.1956899828556	21074.99081392377	21316.024123014096	1.351884	24.576864	0.3029200400000001	0.165954	-0.0471837677	-0.0751811855	0.17262443670000002	-0.0493112556	-0.026325779599999998	-0.058118998	0.15889095279999998	-0.059032045899999996	0.17454969239999998	-0.0736845952	0.19417954059999998	0.0104599476	0.0486789029	-0.1036553773	-0.05267592559999999	-0.14502969359999998	0.0886337461	0.062144755499999996	0.1632430281	-0.0343408813	-0.0691676462	0.0340586311	-0.13965195019999999	0.005618239200000001	0.0923623013	-0.013335285700000001	0.1341363551	0.0621075762	0.0371242578	0.10268669720000001	0.0912282493	-0.1188209635	-0.10844439439999999	0.07857746730000001	-0.09664002699999999	0.0031523871	0.0342285993	0.0734420958	0.0389943206	-0.0624058898	0.0626358799	-0.0120346773	0.0656784512	0.09614593119999999	0.08642161039999999	0.1302341941	-0.0647929375	-0.0383815032	0.03898663	-0.1227314434	0.16415618839999999	-0.0189569055	0.1853209748	0.010187293100000001	0.042995096100000005	-0.09473041310000001	-0.0189510503	-0.10932057699999999	0.16733983060000002	0.0534535463	0.1291320254	-0.08736968349999999	-0.0359751032	-0.017988469099999998	-0.1604492773	-0.021583072999999998	-0.0466061466	-0.06813623690000001	0.0336944145	-0.15668777	-0.0394177319	-0.1316012187	-0.0819096716	-0.1658052147	-0.058890758700000004	0.0263355313	-0.0607710178	-0.1211518102	-0.005941743	0.09876563529999999	0.0775108873	0.0314508124	0.0471143688	-0.028147290699999997	0.0126517009	0.1051062369	-0.0001663011	-0.09738410859999999	0.0932730309	-0.11176984359999999	-0.0072206915	0.042639511799999995	-0.1239484126	0.120326335	0.1161887065	0.1093977275	0.0362606	-0.0416723	0.0013148311123599998	0.0017365805872900002	0.0963817	0.0465784	0.009289432094889999	0.00216954734656	0.13956300000000002	0.13503839	0.01947783096900001	0.018235366773792103	0.00810404	-0.0007794700000000009	6.567546432159999e-05	6.075734809000015e-07	-0.000205841	0.000768737	5.909565751690001e-07	4.2370517281e-08	0.0009809380000000002	-4.441199999999975e-05	1.9724257439999783e-09	9.622393598440004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21786.690715910536	27.24360000405068	742.21374118071	474659892.3507424	37374.9142076117	-50.2856974774113	1396884212.0263348	2528.6513707897298	20840.40150678129	-25.93362760891614	434322334.9638519	672.5530409579375	21055.13453973788	21275.071630718714	1.237367	22.49497	0.27556855	0.148176	0.038682544900000004	-0.0650593077	0.1315969857	-0.0858813175	0.0705727436	0.0791929217	-0.0221188409	-0.13165868630000002	0.06161892450000001	0.0506674321	0.1029362734	0.0455381155	0.0999899959	0.0588751782	0.0351618041	-0.17545348379999998	0.0450436955	-0.1496106951	-0.1360182723	0.0935121078	-0.0764104708	0.1329726842	-0.0174263537	-0.1533527064	0.0058346092	-0.0689880467	-0.023385225699999998	-0.17048695870000002	0.0872290321	-0.0369230223	0.1342027327	-0.110748264	0.0554047437	0.0997531781	0.0229555142	0.0425375424	-0.0654816945	0.0751781542	0.0379111711	-0.016830974	0.0282448462	-0.0284892442	0.0564322332	-0.12046221730000001	-0.1172907906	-0.1013020617	0.10758850980000001	-0.007051526800000002	0.0349853731	-0.0797977506	-0.0827594455	0.0005823188999999999	0.1011781375	0.0410354043	0.09659436980000001	0.0098050705	0.08921787130000003	0.0197800193	0.1837667232	-0.1313705256	-0.1461359939	0.0741008141	-0.0889745341	0.05250231019999999	-0.11821900269999999	-0.10040810900000001	0.0750249015	0.0560971616	0.048010625700000004	-0.021712031899999998	0.20307057969999998	-0.0781424204	0.093096281	0.0164839627	0.0625957809	-0.1300035155	-0.0585002642	-0.0309876781	0.0409789011	0.0919010891	0.0567726037	-0.0189735772	-0.0278413229	0.0298606084	-0.0967761759	-0.1528475233	-0.0170592688	0.1527984813	0.0425650871	-0.011158276100000001	-0.0529297659	0.0401790076	-0.0119164628	0.1198669825	0.1143757435	0.10540925529999999	0.0530906	0.016829999999999998	0.0028186118083599995	0.00028324889999999987	0.0162364	-0.0801453	0.0002636206849600001	0.00642326911209	0.016354299999999995	-0.12320870000000005	0.00026746312848999985	0.01518038375569001	0.00759034	-0.0005136999999999997	5.76132613156e-05	2.638876899999997e-07	-0.000632754	-0.000426913	1.82254709569e-07	4.00377624516e-07	0.00081386	-0.0001670780000000002	2.7915058084000063e-08	6.623680996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21776.67856782564	-10.012148084897492	100.24310927391649	474223729.44639647	37764.0645472515	389.1503396398039	1426124571.1289778	151437.98684177472	20891.48801156668	51.08650478539129	436454271.33743435	2609.830971187808	21111.1365219544	21639.838692246554	1.306653	23.754574	0.21464610000000006	0.119915	0.0614620478	-0.1573443286	-0.0176700977	-0.0293862069	-0.1343385301	-0.0821329593	-0.0053147667	0.0232409419	-0.033975237900000003	0.1354385484	0.09730176300000001	0.207024183	-0.09021729460000001	0.0979544257	-0.0306841383	-0.10428368689999999	-0.0934706589	-0.07214383	0.13141240769999998	0.13276904890000002	-0.0610682964	-0.055322368	0.0694843441	0.0558316237	0.1314217275	-0.08055810000000001	0.1908621818	-0.0298457799	0.14382348550000001	0.0274323998	-0.0733247843	0.14131996	0.058513039100000004	0.032417945499999996	0.1648680598	0.1476742942	-0.1344867258	-0.1023880417	-0.0626499105	0.065907449	-0.020823613799999998	-0.12298516699999999	-0.0078615357	-0.0884954138	0.0303931496	0.024480147999999997	-0.0072007889	-0.1333638876	-0.0007722324	0.0043504254	0.0219583825	-0.138007033	0.10600490679999999	0.21009810489999997	-0.0221789838	0.1116160728	-0.053319381500000006	0.1287761383	0.09211717119999999	-0.0504374021	0.1122846609	0.0702139267	-0.1150791029	0.0532109084	0.0597968656	-0.0499137674	-0.10746484869999999	-0.0638059696	0.0635740483	-0.2573203885	-0.045747868399999995	0.0056601909	-0.034132788399999996	0.1413590344	0.0045120858	-0.08912051689999999	0.0206996298	0.21906781109999998	0.18111591559999998	-0.0850713993	-0.0991602788	0.0668265383	-0.1065464169	-0.016983492700000002	-0.08659683369999999	-0.0397753218	-0.0419514146	-0.045798276900000004	0.0899058615	-0.0098496924	-0.1498069652	-0.0728946448	0.0233160834	0.11934271980000001	0.112315068	0.1009072399	0.0275325	-0.0255581	0.0007580385562499999	0.0006532164756099997	0.016179699999999998	-5.670000000000328e-05	0.00026178269209	3.214890000000371e-09	0.0958964	0.0795421	0.009196119532959998	0.0063269456724100006	0.0063234	-0.0012669400000000007	3.9985387560000007e-05	1.605136963600001e-06	-0.00011901	0.000513744	2.63932897536e-07	1.41633801e-08	0.00040476	-0.0004091	1.6736281e-07	1.638306576e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21767.765658856424	-8.912908969214186	79.43994629349869	473835621.77888906	37568.481276669176	-195.5832705823268	1411390785.4354427	38252.815731679664	20852.605513895225	-38.8824976714568	434831156.7181336	1511.8486251708434	21063.3755179432	21067.245949234893	1.196973	21.760614	0.12793445000000006	0.08298719999999997	-0.0435157714	-0.1231146525	-0.014162966499999999	0.052531658200000005	-0.0150560972	0.0078803664	-0.101939535	-0.07759900360000001	-0.07401635620000001	0.11330408310000001	0.1011351291	0.0498200808	0.012700008999999998	0.0164437201	0.0008355099000000001	-0.08603314109999999	-0.1882889614	-0.1302726037	0.18271358710000002	0.0753313911	-0.0036815107	0.0962434801	-0.0416701527	-0.0795112031	0.0427517015	-0.09321123619999999	0.0236207323	-0.0347933308	0.010848432199999999	0.0941257665	-0.1515743505	-0.052814685	0.0394574123	0.006552254	-0.033659803700000004	0.0162587064	-0.1887986003	-0.1518165505	-0.0382413882	0.0814412473	0.027223251400000002	-0.1051076363	0.11086881330000001	0.1050778965	0.0338767747	0.0251285004	-0.0665402185	-0.1100836022	-0.0379809077	-0.020859644	0.018735363300000002	0.0659811667	0.1037228575	0.0431471411	0.016092005	0.0018317078	-0.0173442226	0.1888720313	0.067552924	-0.1452526132	0.1436541377	0.0058577	-0.060239963	-0.0445729242	-0.1235325149	-0.05321963440000002	0.0125283347	-0.0069200387	0.0697308906	-0.1082940868	0.025337310800000002	0.1539665106	-0.0362786325	-0.0770687831	0.06210445780000001	-0.030327407	0.029840865499999997	-0.0230731474	0.1714425375	-0.0780723396	-0.11902844289999999	-0.0580231692	0.054816110300000005	-0.1608126876	-0.0675988939	0.056710462	-0.0800743733	-0.014734208799999999	0.0401937659	0.0434580662	-0.0901393213	-0.0180405441	-0.0931726024	0.11875383099999999	0.1100111431	0.0959136145	0.021418400000000004	-0.006114099999999994	0.0004587478585600002	3.7382218809999933e-05	0.0391077	0.022928000000000004	0.0015294121992900007	0.0005256931840000002	0.0166974	-0.07919899999999999	0.0002788031667600001	0.006272481600999999	0.00629319	-3.021000000000013e-05	3.96042403761e-05	9.12644100000008e-10	0.000121919	0.00024092900000000002	5.8046783041e-08	1.4864242561000002e-08	0.000527488	0.00012272799999999998	1.5062161984000002e-08	2.7824359014400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
