onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0104	4.193199999999999	control	4.193199999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0187	1.2417999999999996	control	1.2417999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0269	2.1035000000000004	control	2.1035000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0352	1.0671	control	1.0671	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0434	1.075800000000001	control	1.075800000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0517	0.7954000000000008	control	0.7954000000000008	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0599	1.4620999999999995	emotion	1.4620999999999995	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0682	1.252600000000001	emotion	1.252600000000001	right	correct	n/a	male	black	black	black	anger
50.0764	1.2804000000000002	emotion	1.2804000000000002	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0846	1.208999999999996	emotion	1.208999999999996	left	correct	n/a	male	black	black	black	fear
60.0929	1.4816000000000003	emotion	1.4816000000000003	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1011	1.6863000000000028	emotion	1.6863000000000028	right	correct	n/a	female	asian	black	asian	fear
70.1094	1.039900000000003	control	1.039900000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1176	0.9125999999999976	control	0.9125999999999976	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1259	0.8382000000000005	control	0.8382000000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1341	0.916799999999995	control	0.916799999999995	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1424	0.8654000000000082	control	0.8654000000000082	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1506	0.7651000000000039	control	0.7651000000000039	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1588	1.2188000000000017	emotion	1.2188000000000017	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1671	1.5112999999999914	emotion	1.5112999999999914	left	correct	n/a	male	black	black	black	anger
110.1753	1.4821000000000026	emotion	1.4821000000000026	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1836	1.2065999999999946	emotion	1.2065999999999946	right	correct	n/a	male	black	black	black	fear
120.1918	1.2313000000000045	emotion	1.2313000000000045	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2001	2.1888999999999896	emotion	2.1888999999999896	left	correct	n/a	female	asian	black	asian	anger
130.2083	0.8925999999999874	control	0.8925999999999874	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2166	0.7351999999999919	control	0.7351999999999919	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2248	0.6908999999999992	control	0.6908999999999992	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.233	0.7296000000000049	control	0.7296000000000049	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2413	0.9491000000000156	control	0.9491000000000156	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2495	1.142799999999994	control	1.142799999999994	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2578	1.4084000000000003	emotion	1.4084000000000003	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.266	0.947100000000006	emotion	0.947100000000006	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2743	1.1496999999999957	emotion	1.1496999999999957	right	correct	n/a	male	black	black	black	anger
175.2825	1.2352999999999952	emotion	1.2352999999999952	left	correct	n/a	female	black	asian	asian	anger
180.2907	1.318000000000012	emotion	1.318000000000012	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.299	0.9945999999999913	emotion	0.9945999999999913	right	correct	n/a	female	asian	asian	black	fear
190.3072	0.8913000000000011	control	0.8913000000000011	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3155	1.008800000000008	control	1.008800000000008	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3237	0.9414999999999907	control	0.9414999999999907	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.332	0.7081000000000017	control	0.7081000000000017	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3402	0.5608000000000004	control	0.5608000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3485	0.7103999999999928	control	0.7103999999999928	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3567	1.2471000000000174	emotion	1.2471000000000174	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3649	1.199700000000007	emotion	1.199700000000007	left	correct	n/a	female	black	asian	asian	fear
230.3732	1.1534000000000049	emotion	1.1534000000000049	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3814	0.9979999999999905	emotion	0.9979999999999905	left	correct	n/a	male	black	black	black	fear
240.3897	1.0785999999999945	emotion	1.0785999999999945	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3979	1.0673000000000172	emotion	1.0673000000000172	right	correct	n/a	female	asian	asian	black	anger
