global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
24898.07227697714	n/a	n/a	619914003.1095775	38489.36254882813	n/a	n/a	1481431029.4151335	25156.849097511982	n/a	632867056.5149894	n/a	25304.946681687292	25108.526359542182	n/a	n/a	n/a	n/a	-0.13355523730000002	-0.0976757569	0.0407149256	-0.1204729701	0.0092161962	-0.0460495775	0.1003537963	-0.1305164295	0.09505058400000001	-0.1878990385	0.0082090875	-0.037155619	0.1835059702	0.0164748197	-0.1640166987	0.1661758229	-0.0327798226	0.0701733612	-0.025407628999999998	0.0760540275	-0.1011864795	0.0458804351	-0.1740102501	0.0564002817	-0.0508125964	0.07808748139999999	-0.0263630717	0.0068669593	-0.0639441708	0.1156836618	-0.019132783400000002	0.0454097525	-0.0489107323	0.133123129	0.1118946169	-0.07643363019999999	0.034689685899999996	0.0983438776	-0.0098734072	-0.0392044612	0.03726249	-0.043097797	-0.0141953738	0.1514605779	-0.0035807516	-0.037871409	-0.0348265383	0.056810815	0.0076762938	-0.1334692772	-0.23904558010000002	0.08211530410000001	0.2431102896	-0.0427685723	0.18180531219999999	-0.0735175658	-0.12132689140000001	0.1478902782	-0.1241602535	0.0759381603	-0.030391449700000007	0.06242008440000001	-0.0571012242	0.19038000230000002	-0.0142142255	0.0477271388	-0.044104785099999995	0.033973253700000004	-0.0715004104	0.0279874975	-0.052911044500000004	0.1247118337	-0.034829035	0.012331180800000001	-0.0300813863	0.1116858456	-0.1464989163	-0.0107634113	0.0215141145	0.0686667215	-0.056086059900000006	0.0124635193	0.05110341349999999	-0.0038138469	-0.0509943661	0.12186987449999999	-0.029583291299999998	-0.1353397744	0.0602543651	0.006914819	0.1366788152	-0.20403422579999997	-0.1559837161	0.21404117050000002	-0.0711467471	0.1217078847	0.1216831682	0.1216419777	-0.0193333	n/a	n/a	0.00037377648888999997	0.00012853400000000005	n/a	n/a	1.6520989156000013e-08	-0.221072	n/a	0.048872829184	n/a	-0.0005638840000000001	n/a	3.1796516545600015e-07	n/a	0.000710236	n/a	n/a	5.044351756960001e-07	-0.00012210200000000002	n/a	1.4908898404000006e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0
24895.692949286695	-2.3793276904434606	5.661200258511013	619795527.4251633	38422.28971191406	-67.07283691407065	4498.765451701518	1476272346.706257	25163.776107788086	6.927010276103829	633215628.0028865	47.98347136524804	25310.628830258105	24802.09002564496	1.200786	18.879221	0.06680721599999997	0.0323536	-0.0773322556	-0.1277183768	0.06704915339999999	-0.1073948789	-0.07090885059999999	-0.0096542487	0.06946775320000001	-0.1391878758	-0.0196907129	-0.1546675066	0.116536049	-0.0371848715	0.165475035	0.021024033900000003	-0.1400743207	0.1231437707	-0.08738421560000001	0.13506575269999999	0.030052285800000002	-0.056689365199999994	-0.0543190851	0.1319129845	-0.0558500246	0.055535584400000004	-0.001339468	0.1496943199	-0.0145585552	0.2739834787	0.0420235146	0.050630380999999995	0.0732699775	-0.073117714	-0.0014314863000000001	-0.1287369844	-0.0657695202	0.0181868546	-0.009952219	-0.030495608599999998	0.018050307800000002	0.0651543415	-0.25058252	-0.0090871435	-0.0331113768	0.037720477999999995	0.0385332673	-0.023166875099999998	0.041943384699999996	0.1045626125	0.022276958399999998	0.1177129764	0.1181391849	-0.123752562	0.0933837827	-0.0404496213	0.1581377613	-0.0706315228	-0.0891337685	0.1661659423	-0.0945497881	0.12438528689999999	0.0116402542	-0.036275158599999996	0.0185191832	0.10004527210000001	-0.1177785539	0.035574438	-0.0054116432999999995	0.1293367991	-0.1543681647	-0.1964205689	0.024791861800000002	0.0798305497	0.1675296263	0.1086490967	-0.0414305142	-0.06871714129999999	0.12012973390000001	-0.0819512989	0.0010291391000000001	-0.0663562033	0.0106126281	0.24501219579999997	-0.0339061985	-0.077761845	0.0708253228	0.00020948119999999998	0.0345908206	-0.0619346737	-0.0128772045	0.0928797031	0.0006639453	0.027433692200000002	0.0810503449	-0.1544636	-0.1699255514	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0175557	0.0017776000000000007	3.1598617600000028e-06	0.00030820260249000004	0.0194648	0.019336266	0.0003738911828227561	0.00037887843904	-0.216542	0.0045299999999999785	0.046890437763999995	2.052089999999981e-05	-0.000737094	-0.00017320999999999992	5.43307564836e-07	3.000170409999997e-08	0.000433398	-0.000276838	7.663927824400001e-08	1.8783382640400003e-07	-0.000495321	-0.000373219	2.45342893041e-07	1.3929242196099995e-07	0.0	0.0	0.0	0.0	0.0	0.0
24914.411895297817	18.71894601112217	350.3989397673066	620727920.0885574	38360.43928710937	-61.850424804688366	3825.475048520411	1471523302.3000042	25185.097837968307	21.321730180221493	634289153.1080358	454.616177878168	25326.58105668729	25155.180319242536	1.459084	22.940287	0.12048051000000005	0.0624279	0.0328954852	-0.0525243663	0.1323693963	0.0394913219	0.0662556384	-0.1009469084	-0.0063701341	-0.2056103843	0.18754065579999998	-0.239144776	-0.053551040999999994	0.0771022126	0.1995066429	0.1180895832	-0.0934887718	0.1680488104	-0.0748668264	0.0035356813000000007	-0.027896047099999998	0.09946884310000001	-0.1990433346	0.06376903519999999	-0.0596798474	-0.225958698	0.1010499468	0.06672977179999999	-0.1345510133	0.0443244542	0.0596203774	-0.111086701	0.0675764304	-0.1570639661	0.030985557400000002	-0.0094910863	0.1001702064	0.024458561099999998	0.1046457474	-0.047735020700000005	-0.0240402987	0.0167942848	-0.0115346948	0.0605835232	0.112899151	-0.0435207041	0.0482564767	0.038557279900000005	-0.15306290390000002	-0.030263377799999998	-0.0478964648	-0.041175036400000004	-0.0294988506	0.053839218	-0.20219656239999997	0.0640739929	0.1001608485	-0.19336564420000002	-0.0646604598	0.14333281380000001	-0.1325474595	-0.006236544300000001	-0.059950585599999995	0.033216730800000004	-0.20231212469999998	0.16653649939999998	-0.1017524651	-0.162273664	0.16560563539999998	-0.0752272016	-0.1400760592	0.013374116299999999	0.08953985099999999	-0.0649091204	0.12282736640000001	0.025027165299999998	0.0846841715	0.0755966067	0.030785365099999996	0.0263219533	-0.0841221971	-0.0081117821	0.1272789429	-0.0127860492	-0.033727227400000004	-0.0828645125	-0.029895938599999998	-0.0122510995	0.024045087200000002	0.0519165917	0.1255527113	-0.0353484631	-0.09593473109999999	0.0131578242	-0.0883160876	-0.0048635467	0.11401313380000001	0.1215101995	0.120893123	0.1198669825	0.00599896	0.02355466	0.0005548220077156	3.59875210816e-05	-0.0309252	-0.05039	0.0025391521000000003	0.0009563679950399999	-0.20575	0.010792000000000024	0.0423330625	0.00011646726400000051	-0.00102624	-0.00028914600000000016	1.0531685376000005e-06	8.360540931600008e-08	0.0008465369999999999	0.0004131389999999998	1.7068383332099984e-07	7.166248923689999e-07	-0.000507913	-1.2592000000000074e-05	2.57975615569e-07	1.585584640000018e-10	0.0	0.0	0.0	0.0	0.0	0.0
24848.090274124384	-66.3216211734325	4398.557435072291	617427590.2710347	38436.784072265626	76.34478515625233	5828.526220554326	1477386369.8179724	25147.185059980908	-37.91277798739975	632380916.4409269	1437.378734721863	25289.94444725896	25104.918648196162	1.056726	16.614256	0.13269680399999995	0.08447710000000001	0.062251642	-0.0663028801	0.2439859651	0.0196334386	0.051973430099999995	-0.0572928914	-0.014745272	-0.2123660353	0.009235059200000001	-0.09171445869999999	0.0264490258	0.0235975354	0.06109039700000001	0.0938654051	-0.0611453697	0.1292023874	0.0810519337	0.1435249495	0.040950119199999996	0.0414158298	0.0949192184	0.0079404908	0.0673619114	-0.019134358100000002	0.0513110229	-0.0739967431	-0.223904965	0.0356659314	-0.1189931939	-0.2298817393	0.0365820085	-0.1684529603	0.0653516899	-0.021458741899999998	-0.049440863200000004	0.0532635491	0.11483187119999999	0.09567655800000001	0.0436858889	0.0158629128	0.0738086646	0.0015103637	0.0887314004	-0.1111985561	-0.07146458309999999	-0.0952375233	0.12540696210000002	0.011552935	0.0431788125	0.0759560571	0.1295612354	-0.0977919524	0.0652904073	0.01139844	0.0158747537	-0.1306396232	-0.12134861820000001	-0.0112295246	-0.10658177199999999	0.12935291880000002	0.0338366815	0.0391603226	0.008522020600000001	-0.1193756786	-0.044708709400000005	-0.0298144787	0.0122102761	-0.13268350439999999	-0.1484425056	0.0862364791	0.2615871331	-0.0030733390999999996	0.007645811	0.0908109194	0.1374595431	0.0329362146	0.1101151629	-0.0071304459999999995	-0.0556353079	0.10800695519999999	0.0005889668	0.0046108174	-0.0330150902	-0.0197991356	-0.13323686199999998	-0.1307620427	-0.08600819050000001	0.013732974399999999	-0.12240636070000001	-0.0186689683	-0.0120703578	0.0418074264	0.1606830813	-0.1077376775	-0.10089321359999999	0.1213126213	0.12010478890000001	0.1181006348	-0.000643844	-0.006642804	4.412684498241601e-05	4.1453509633600003e-07	0.048052	0.0789772	0.006237398119840001	0.002308994704	-0.17901199999999998	0.02673800000000001	0.032045296143999986	0.0007149206440000005	-0.000806692	0.00021954800000000007	6.50751982864e-07	4.820132430400003e-08	0.000818648	-2.78889999999998e-05	7.777963209999889e-10	6.701845479040001e-07	-0.000667252	-0.000159339	4.45225231504e-07	2.5388916921e-08	0.0	0.0	0.0	0.0	0.0	0.0
24740.637661954344	-107.45261217004007	11546.063862165049	612099151.9201138	38637.425258789066	200.6411865234404	40256.885729534006	1492850630.6285114	25094.849198774857	-52.33586120605104	629751456.3092512	2739.0423681790394	25241.17420275171	25734.49963735688	1.668656	26.235258	0.109612896	0.0826449	-0.0309824758	0.159435659	0.38275144549999995	-0.0548978055	-0.1786712777	-0.1689812583	0.0719809762	-0.1621617229	-0.040778192799999995	-0.398267661	-0.2389957251000001	-0.0534884421	-0.1448069122	0.0930294374	-0.21442205879999998	0.2240659587	-0.1260427782	-0.007959190500000001	0.1204982417	-0.0707785224	0.0212439731	0.0917716909	-0.0999535743	0.05781561900000001	0.1032051635	0.087415964	0.0271536779	-0.034624962999999995	-0.0261049635	0.0736947648	0.0445638078	0.08414098199999999	0.1262788762	-0.0034746507	-0.1698598445	0.2358298439	-0.0790288862	-0.0810078714	-0.0070631643999999995	-0.0585684844	0.15059141339999998	-0.0092270152	-0.2521319532	0.0602246195	-0.040143113599999995	0.036720945	-0.0764951105	-0.09949610119999999	0.0940081292	-0.0192206371	0.050066337300000006	0.1576998642	-0.0663925123	-0.049574487199999996	-0.0729893979	0.1190444777	-0.2385191927	0.2211502394	-0.1867728883	-0.0065865102	0.1267451428	-0.025157262000000003	0.0890110918	0.07304372519999999	-0.0313797163	0.0760945108	0.0710010583	0.0087221638	-0.0492052989	-0.062597072	-0.0464917584	0.0209153489	-0.1012592809	-0.1330921101	-0.173696002	-0.1176244957	0.1998632025	0.1538091642	-0.0669806959	0.0089912382	-0.0131532445	-0.1588335169	-0.0119942901	0.17916937579999995	0.1566562674	0.1115828611	-0.012811215400000001	0.0342883888	0.0848654288	-0.09387882269999999	0.06052555690000001	0.0734618489	0.0838609865	0.0833181461	0.0948353252	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00429519	-0.003651346	1.3332327611715997e-05	1.84486571361e-05	-0.0333292	-0.08138119999999999	0.006622899713439998	0.0011108355726399998	-0.16760799999999998	0.011403999999999996	0.028092441663999997	0.00013005121599999996	-0.000705189	0.00010150300000000009	4.972915257209999e-07	1.0302859009000016e-08	0.0007199960000000001	-9.865199999999996e-05	9.732217103999991e-09	5.183942400160001e-07	-0.00060388	6.337200000000003e-05	3.646710544e-07	4.016010384000002e-09	1.0	0.0	0.0	0.0	0.0	0.0
24751.92020740354	11.282545449194007	127.29583181312832	612657553.9536716	38521.53626953125	-115.8889892578154	13430.257831198056	1483908756.5648115	25093.35040144487	-1.4987973299867008	629676234.3696934	2.246393436375264	25243.656018024747	24465.32472606492	1.539964	24.21191	0.08356923	0.0515926	0.0397729914	0.0735073788	0.12154093880000001	-0.2076819697	-0.19376374100000002	0.0423894206	-0.0470568876	0.0456820838	-0.2741332273	-0.0591830303	0.09725133080000001	-0.0726034154	-0.16532311789999998	0.0350558354	-0.1515897765	0.1023774875	-0.1398642582	0.10543233910000001	-0.0030911489	0.1214888501	0.0058635922	-0.0092504035	0.2217800636	0.11539346689999999	-0.0787504392	0.0042662592	0.15610256150000001	-0.06512851780000001	-0.15761461599999999	-0.0931402283	-0.0711006812	0.0455640658	0.051322924699999994	-0.0622169175	0.1424253476	0.1016390383	-0.1093280209	0.1401504597	0.006315310500000001	0.0661293675	-0.054031585	0.09178833550000001	0.1000655786	0.1063573615	-0.013347485800000001	-0.015327376799999999	-0.0350517857	-0.0275163978	-0.015728154299999998	0.023081205499999997	0.1132742819	0.0395557214	-0.0716319184	-0.0680461145	-0.1094092976	0.1354628558	-0.11577725119999999	0.17256251190000002	-0.0672342104	0.0639791551	-0.0089617203	0.11940746449999999	-0.1105352688	-0.1959658134	-0.043249664199999996	0.0695875488	-0.0486937115	0.1973882778	0.163741303	0.029018304300000002	0.0964428523	-0.0102995577	-0.1027519489	0.0549537988	0.0991040739	-0.12119288880000001	-0.0621889299	0.1610123369	0.0532471829	0.0824395995	-0.0843067138	0.08835361789999999	-0.037140829199999996	-0.07057546599999999	-0.0634753406	0.1061711231	-0.0972838278	-0.0090479796	0.067750164	-0.0174948168	-0.0696633645	0.12384703359999999	0.0589309857	0.0032576072999999997	-0.0523182305	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00217466	0.00212053	4.4966474808999985e-06	4.7291461156000016e-06	0.01478	0.0481092	0.00231449512464	0.00021844840000000005	-0.174454	-0.006846000000000019	0.030434198116	4.686771600000026e-05	-0.000466585	0.00023860399999999995	2.17701562225e-07	5.693186881599997e-08	0.00094789	0.00022789399999999986	5.1935675235999944e-08	8.984954520999998e-07	-0.000667252	-6.337200000000003e-05	4.45225231504e-07	4.016010384000002e-09	0.0	1.0	0.0	0.0	0.0	0.0
24802.998490936112	51.07828353257355	2608.9910486339745	615188734.141379	38609.89482910156	88.35855957031163	7807.235049340307	1490723978.7142837	25111.51493696733	18.164535522460934	630588182.4295334	329.95035074674524	25256.750655930035	24452.515046551733	1.119814	17.606142000000006	0.12124611999999994	0.0634416	0.0993245718	-0.0152247142	0.0242064234	-0.18398030399999998	0.0039327919	0.0992038626	-0.1337936665	0.0810266092	0.0300560233	0.028061421899999998	0.09558163509999999	-0.13853257630000002	-0.0756313949	0.1403719046	-0.0040499207	0.0420170877	0.019368092	0.024791486800000002	0.025840619900000004	0.0847731708	0.06170659150000001	-0.0428085557	0.1197288574	0.071707525	-0.0984530252	-0.0245614451	0.0631717362	-0.0188629815	-0.14072628880000002	0.024320143	-0.043612800599999994	0.0163208564	-0.024976577599999997	0.107703561	0.0655945968	-0.07583329679999999	-0.044232124299999995	-0.051864024800000005	-0.1761156464	0.1173790793	0.052964051799999995	0.0026245939	0.026792319199999998	-0.0037083814000000003	-0.1596472877	0.11697580980000001	0.0152565545	0.064330685	-0.07478764980000001	0.039688484100000004	0.0876489187	0.1600060402	-0.021376353799999998	-0.14644148380000002	-0.1239151014	-0.048608332000000004	-0.0491220017	0.0223987711	-0.0384033613	0.013396731	0.0464305433	0.09431642259999999	-0.0369087992	-0.1198252591	0.0285055819	0.0229102037	-0.10077770720000001	0.0838875084	0.1347109035	-0.0101662278	0.024150045800000002	0.0750134733	-0.1017569908	0.005869384300000001	0.0395998694	0.0961314157	-0.1358319271	0.0594134676	0.0935442105	0.005317735400000001	0.1584379309	-0.0021270282999999997	0.0003742044	0.0838105494	0.0373723266	-0.0117065114	-0.1373793006	0.1235450156	0.0018614468	0.1669080534	-4.8165200000000004e-05	0.041840587900000004	0.097555377	0.1319069969	-0.0356635318	0.120326335	0.1161887065	0.1093977275	0.00513751	0.00731217	5.34678301089e-05	2.63940090001e-05	0.0671862	0.0524062	0.0027464097984400003	0.004513985470439999	-0.151171	0.023283	0.022852671241000003	0.0005420980889999999	-0.00015555700000000002	0.000311028	2.4197980249000005e-08	9.6738416784e-08	0.00094789	0.0	0.0	8.984954520999998e-07	-0.000213385	0.0004538670000000001	4.5533158225e-08	2.0599525368900008e-07	0.0	0.0	0.0	0.0	0.0	0.0
24901.966219861737	98.96772892562514	9794.611368696016	620107921.6151352	38928.03029785156	318.13546874999884	101210.17647678149	1515391542.870449	25143.58369168368	32.06875471635067	632199800.8607017	1028.4050290574633	25290.587981282002	24507.815319698388	1.157994	18.206429	0.01784339000000001	0.00938738	0.0680541677	-0.0167174592	-0.1430277774	-0.1248707674	-0.1252115184	0.17491464780000002	-0.15380189119999998	0.2253870881	0.2452788418	0.067957086	0.014402170800000001	0.0099959198	0.0075717497	0.0831531118	-0.0043607564000000005	0.0007763042	-0.1027183157	0.1157225805	0.010391974200000001	0.0012420427	0.0021942973	-0.2024757109	0.006481485899999999	0.1428372976	0.02632651	-0.0912753582	0.11134574	-0.10586469710000004	0.08084645	-0.05483492190000002	-0.1085333853	-0.0644097114	-0.12044967029999999	-0.019901601100000003	0.0934044676	0.0403413907	-0.0034063248	-0.0729072242	-0.0572287185	0.038521106299999996	0.10800439390000001	-0.024673985099999997	0.0660075514	-0.1312890709	0.0725605052	0.0980669765	-0.0697816505	0.2409120844	-0.0783252156	0.0387763758	-0.0194652387	-0.1606417529	-0.0508330158	0.0052091995	-0.04614022	-0.0440256637	0.012107064499999999	0.1157565405	-0.0097961962	0.09226115210000001	0.0051392797999999995	-0.041526832799999996	-0.0553967597	-0.0770216752	0.2145394739	0.11635794210000001	0.0124118105	0.08059025360000001	0.1124729261	0.0876331149	-0.0738002908	-0.1215310015	0.0375222203	0.1156071667	0.1001446584	-0.0121138172	-0.1224442842	0.0398464583	-0.0642867923	-0.0106206057	0.1547785466	-0.106875884	-0.0264395033	0.030359437799999996	-0.0570761711	-0.14890686949999998	0.08718501199999999	0.0470724555	0.060876300099999996	0.17045253230000001	-0.0706155143	-0.059306564299999996	-0.0552430292	-0.1602565585	-0.05540411940000002	0.1198669825	0.1143757435	0.10540925529999999	0.00516536	2.7850000000000267e-05	7.75622500000015e-10	2.66809439296e-05	0.0618635	-0.0053227	2.833113529e-05	0.00382709263225	-0.147801	0.0033700000000000123	0.021845135601	1.135690000000008e-05	-9.81796e-05	5.7377400000000024e-05	9.63923385616e-09	3.292166030760002e-09	0.00094789	0.0	0.0	8.984954520999998e-07	-8.830559999999999e-05	0.0001250794	7.797878991359998e-09	1.564485630436e-08	0.0	0.0	0.0	0.0	0.0	0.0
24915.12422425874	13.158004397002516	173.1330797115375	620763415.1102446	38572.26735351563	-355.76294433593284	126567.27256257205	1487819808.7910874	25156.936866066673	13.353174382991712	632871472.4832643	178.30726610258606	25304.12111508106	24973.652279465587	1.096645	17.241869	0.07256936500000001	0.0365185	0.1040032391	-0.0445945824	-0.0821562115	-0.0165854705	0.0884396273	0.0506422851	-0.0896650874	-0.0238359348	0.0198699016	0.1372418345	0.082228192	-0.023041572200000002	0.1181717262	0.0807880995	0.1514167039	-0.01311474	-0.0251272277	-0.1052370772	0.0009355442	-0.0230241954	0.0426507721	-0.06519780730000001	0.0150547903	0.0071138512	-0.1211687666	0.10477989929999999	-0.0925878876	0.1364901474	-0.058896936	0.136378466	0.0522435587	0.031423888	-0.0051015106	0.0910039807	-0.04225370639999999	-0.1314236766	0.0646391823	-0.016471531299999998	-0.0837710286	-0.0632602674	0.050736076399999996	0.0268256395	-0.049961536200000004	-0.0083849709	-0.022659531400000002	-0.0295909354	0.034707817099999996	-0.0042524669	-0.0546182557	0.0834429242	-0.024290674300000002	-0.1577487049	0.1082462234	-0.032566035	-0.0071230211	-0.1416779286	0.1480228888	0.0102864752	-0.0198610413	-0.09286688480000001	0.0042132099	-0.0089899013	0.029739417	0.014473347	0.0651157555	-0.070999643	-0.1432040761	0.0487489285	-0.0730089025	-0.0948155401	0.0014320926	0.18933968710000001	0.0056523545	-0.0705297519	-0.048027180700000005	0.1122666715	-0.0067737985	-0.0714979218	0.06347138320000001	0.0058761594999999995	0.0750936988	-0.0912129839	0.0828288211	-0.0489751842	0.0522010447	-0.012357728500000002	-0.006497492	-0.027509185800000002	-0.0645009223	-0.00042914160000000017	0.0064516011	-0.0894213976	0.022712109900000003	-0.0796029953	-0.0685405204	0.11934271980000001	0.112315068	0.1009072399	0.017038499999999998	0.011873139999999996	0.00014097145345959996	0.00029031048224999987	0.032497000000000005	-0.0293665	0.0008623913222499997	0.0010560550090000004	-0.151194	-0.003393000000000007	0.022859625636	1.1512449000000047e-05	0.000131491	0.0002296706	1.7289883080999998e-08	5.274858450436e-08	0.000755757	-0.00019213299999999996	3.691508968899997e-08	5.71168643049e-07	4.86253e-05	0.00013693090000000001	2.36441980009e-09	1.875007137481e-08	0.0	0.0	0.0	0.0	0.0	0.0
24898.331819867533	-16.792404391206222	281.98484523780184	619926927.4122281	38336.95255859375	-235.31479492187648	55373.052709124764	1469721931.479868	25140.894282947887	-16.042583118785842	632064565.3463618	257.3644731231525	25290.66860734855	25172.853653368224	0.8926239999999999	14.034173999999998	0.10155167	0.0591032	0.0916410219	-0.06598111820000001	-0.0282753063	0.0676091643	0.1007244065	0.0221090037	-0.0410535367	-0.1039552675	0.0980898378	0.1257424824	0.1279791657	-0.029802537200000007	0.0776245471	0.12100235	0.11964848369999999	0.0412817613	0.1310564349	-0.0175350232	0.0956389173	-0.0015357396	-0.0326443639	-0.1044950808	0.0224174862	-0.1228961666	-0.0811725539	-0.0154045872	0.1247222492	-0.0909069017	0.1201930784	0.048792084900000005	-0.0811414622	0.0073852514	0.09732959599999999	-0.0007662284	-0.1395527187	0.055662105	0.0787063053	0.10449095060000001	0.2246775685	-0.0657237298	0.0508764004	-0.1157573124	0.0319760381	0.0237487232	0.0043072404	0.0376329862	0.012475886799999999	-0.0328724912	0.0023128887	-0.008458813	-0.026944435099999997	-0.09232815359999999	-0.0785712421	-0.0387683296	-0.0296046078	-0.1646924528	0.041727462	-0.09496178179999999	-0.0659707185	-0.0004071695	0.0918729788	-0.019925959099999998	-0.055457813099999996	-0.0012136021	0.0602843364	-0.1395509594	-0.0468788514	-0.0119562651	0.0911575593	0.0196905386	-0.1594617818	-0.11435258960000001	-0.043755166100000006	-0.0929654086	0.0042558018	0.0067977213	0.1517297032	-0.0772846782	-0.09712058929999999	0.0775143742	-0.2378068906	-0.0309113132	-0.0701464836	0.05968285860000001	-0.0954034843	-0.015548404299999999	0.0337757369	-0.0002393107	0.013032531100000001	0.0083057125	0.026751732599999998	-0.03219349	-0.0620454426	-0.10947768699999999	0.09417058869999999	0.11875383099999999	0.1100111431	0.0959136145	0.0212324	0.004193900000000004	1.7588797210000032e-05	0.0004508148097600001	0.0846219	0.0521249	0.00271700520001	0.00716086595961	-0.125893	0.02530099999999999	0.015849047449000002	0.0006401406009999995	0.000289039	0.000157548	8.354354352100001e-08	2.4821372304e-08	0.00094789	0.00019213299999999996	3.691508968899997e-08	8.984954520999998e-07	9.75817e-05	4.8956400000000004e-05	9.522188174889999e-09	2.3967291009599997e-09	0.0	0.0	0.0	0.0	0.0	0.0
