global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
24715.54371856292	n/a	n/a	610858101.304195	42259.042572946266	n/a	1785826679.182085	n/a	24309.60864767255	n/a	590957072.602996	n/a	24454.800050358783	25265.096692750685	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
24613.951523347358	-101.59219521556223	10320.974128716907	605846609.5936937	42263.098384972785	4.055812026526837	1786169485.09789	16.44961119451973	24299.681979992227	-9.92666768032359	590474544.328759	98.53873123558093	24444.44446030381	25614.738126811717	1.446488	23.514765	0.08345766350000001	0.06009580000000001	-0.1159594896	-0.05061614019999999	0.1318017329	-0.1619847532	0.1138220477	-0.128621096	-0.07421430849999999	0.134606636	-0.004955119799999999	0.12877783980000002	-0.1496320156	0.08091393870000001	-0.0988746742	0.18516484670000002	-0.0158237816	0.1591754672	0.1291890505	-0.0441999816	0.1651429902	-0.2492725721	0.0460585896	-0.1709247784	0.06450864419999999	-0.09906766289999999	0.0372629892	-0.1629106464	0.1241789367	-0.0926740482	0.1520450887	-0.0542454828	0.06028310730000001	-0.050476915	0.0845980033	-0.0585382887	0.1359224083	-0.0251216696	0.0445389541	0.0225513414	-0.033357716600000004	0.0127675545	0.011536327800000001	0.0705741923	-0.1259043206	-0.0035005125	-0.13856868890000001	0.08107198730000001	0.0114969309	-0.18787005059999998	0.156105416	0.1142070755	0.1655023214	-0.0960368565	-0.10723068320000001	0.0083119834	0.1346226275	-0.0103590698	-0.0675873218	-0.0611150209	0.10400970179999999	-0.1907744847	0.0010505250999999999	-0.1667300383	0.0811375952	-0.006249042	0.0169627537	-0.2928241654	0.1408407938	-0.1592945793	0.0476976551	0.0799743509	-0.09832278789999999	0.1705743505	-0.0182586886	0.127225624	-0.10236957220000001	0.0258731989	-0.0688932097	0.0433280871	-0.0933768782	0.0839866227	-0.1118306845	0.031231546800000006	-0.0338854204	-0.0394847747	0.011669470800000002	0.0080506386	-0.0209538889	0.0039184357	0.014152292700000001	0.0083738153	0.22291475019999998	-0.1527975324	0.009832771899999999	0.2242474548	-0.12211130740000001	-0.17872884719999999	-0.1447307091	0.0925594965	0.0239334106	-0.04759426480000002	-0.0006984477000000001	-0.103337827	0.071972608	0.1390898405	0.1221610506	0.12213587039999999	0.1220939072	0.0	0.0181546	0.0181546	0.00032958950116	0.00032958950116	-0.00443595	-0.00443595	1.96776524025e-05	1.96776524025e-05	-6.24735e-05	-6.24735e-05	3.90293820225e-09	3.90293820225e-09	0.00112223	0.00112223	1.2594001729000002e-06	1.2594001729000002e-06	9.38628e-05	9.38628e-05	8.81022522384e-09	8.81022522384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24510.354970226424	-103.5965531209331	10732.245818538311	600757500.7665032	42595.14931418679	332.0509292139978	1814346745.0978675	110257.81959187934	24292.173224239443	-7.5087557527840545	590109679.9564557	56.38141295496763	24425.692760503403	24612.331395628218	1.934224	31.443626	0.4297978835	0.249959	0.08775832369999999	-0.1790486938	0.1710492369	-0.0691467472	0.2660329721	0.0375756778	0.2180499295	0.41147249420000004	0.11223076	0.1300356731	-0.0594070851	0.067471337	-0.1593410534	0.1319929036	0.35265329380000004	0.0206624678	0.1413226684	0.0825800274	0.122616838	0.0468815774	0.2492538475	0.06356434059999999	-0.0052694402	-0.0599185249	0.1506893273	0.008431216600000001	0.065914903	0.0254205003	-0.0395487195	0.0686237599	-0.1884792221	0.0684707026	-0.094354971	0.0059751221999999994	-0.13272442939999998	0.1088711515	0.1131407155	0.0033979375	-0.0117198419	0.053746465300000004	-0.028633825	0.022099350099999998	-0.0946352694	-0.038065798399999996	0.0286437433	-0.2060466816	-0.0748714801	-0.0615826705	-0.0739692254	0.026283701	0.0038904013	0.0250853743	-0.0426126057	0.1427919036	0.067985697	0.0797875887	0.1053577367	0.035869715499999996	0.15963356199999998	-0.10520857269999999	-0.3573227196	-0.0463091326	0.17396210969999998	-0.0037827514	-0.1460311524	0.0004977904	0.2123655871	0.11068924570000001	-0.050919365999999994	0.014156893600000001	-0.1127490845	0.068777614	0.1091975583	-0.035482368	0.0312230015	-0.10345566070000001	0.1843933582	-0.1137420025	0.0715854392	-0.0172815838	0.1617421079	0.0298897233	-0.0272844433	-0.0546325332	0.0667443279	-0.0075753170999999985	-0.05725485070000001	-0.1002564535	0.1084369258	0.10334287199999999	-0.0416661464	0.16823115760000001	-0.0600021242	0.0175252041	-0.0684716918	-0.0529635808	0.09168789029999999	0.0267281827	0.0253827315	-0.14416467019999998	-0.1491482124	-0.0044245355	-0.1052648992	-0.1422749203	0.1220939072	0.1218673892	0.12149017050000001	0.0	0.0500867	0.0319321	0.00101965901041	0.00250867751689	0.07917060000000001	0.08360655	0.006990055202902501	0.0062679839043600005	0.216642	0.21670447350000002	0.046933756163999994	0.0469608288349122	-5.14444e-05	-0.0011736744	2.64652629136e-09	1.37751159721536e-06	-0.0	-9.38628e-05	0.0	8.81022522384e-09	0.000683558	0.000683558	4.6725153936400005e-07	4.6725153936400005e-07	1.0	0.0	0.0	0.0
24434.77235182908	-75.58261839734405	5712.732203798531	597058099.8857107	42579.28240781842	-15.866906368370108	1812995290.3647552	251.75871770262398	24264.434313239868	-27.73891099957473	588762772.5415323	769.4471834423279	24398.86299999081	24687.99135394204	1.7270310000000002	28.075396	0.27814588	0.143099	0.1901316333	-0.1444986361	0.1634230972	-0.08913843880000001	0.0138862365	-0.11425201199999999	0.1019973448	0.0672270009	0.06242954570000001	-0.327624472	-0.1832353493	0.1826110829	-0.19849736769999998	-0.0666026497	0.2205922316	-0.1945490917	0.1232912939	0.1064126477	0.1776840255	0.164012124	0.0737797448	-0.05511672	0.0403207945	0.0668725436	-0.0551246716	0.1060881448	-0.0085968211	-0.0173578201	-0.042038113499999995	-0.0073274037	0.0449756297	0.024116673199999997	-0.0342154699	-0.0497238701	-0.013947831499999999	-0.1096071316	0.0169734174	0.17182932739999998	0.1053760227	-0.0117757814	0.133239939	0.0684967859	0.1972005362	-0.0642642741	-0.1202932607	-0.0335439217	0.21553849079999998	0.0805980662	-0.07087433530000001	-0.055044771299999996	0.11439202539999999	0.0976573394	0.0064803824	0.0124535017	0.0530328458	0.1325650475	0.0204538652	0.14894200400000002	0.1951846811	0.0865141571	-0.2105116339	0.18146048760000005	0.192993256	-0.0065423697999999995	-0.25309262039999997	0.028209378900000002	0.0175072098	-0.033699765699999995	-0.013556981999999999	-0.0730721162	0.0655642701	-0.0712091272	0.0641706371	0.045944314699999995	0.0657613558	0.0181168984	-0.0365436923	-0.0043156252	0.00011915219999999999	0.0529535072	-0.0084840745	-0.1480961507	-0.0784771132	-0.09401831179999999	-0.16975113309999998	0.0712704432	0.1247050742	0.047600207	-0.2309725563	0.11826851599999999	0.0746534745	0.045967941500000005	0.1546878834	-0.0540522857	-0.0147668869	0.0186223782	0.0204298851	-0.146159232	0.0391055353	-0.014299796100000001	0.0007110746000000001	-0.041559224	-0.1082773008	0.0373797674	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.06411889999999999	0.014032199999999995	0.00019690263683999984	0.004111233337209999	-0.0116161	-0.0907867	0.008242224896890003	0.00013493377921000002	0.191274	-0.025368	0.036585743076	0.0006435354240000001	-0.0018566	-0.0018051556	3.44696356e-06	3.2585867402113595e-06	0.00100066	0.00100066	1.0013204356e-06	1.0013204356e-06	0.0008369219999999999	0.0001533639999999999	2.352051649599997e-08	7.004384340839999e-07	0.0	1.0	0.0	0.0
24338.56546499352	-96.20688683556	9255.765074590248	592365768.8937753	42471.3789247455	-107.90348307292152	1803818027.769316	11643.161659268259	24214.329738365897	-50.10457487397071	586333764.6783111	2510.4684233013363	24350.78639761707	24276.007421875	1.190707	19.356674	0.1932641	0.1126	0.3291776041	-0.0811488581	0.1728546939	-0.0086246646	-0.0752909905	-0.12716527560000002	0.1789312541	-0.0384609308	0.0255864493	-0.31423935399999997	-0.1584195152	-0.0163229335	-0.0476300157	-0.199273891	0.1905086988	-0.1168837676	0.10894563480000001	-0.002375413	0.1230276626	0.0429025552	-0.0409983099	-0.12449169759999999	-0.0545831201	0.0732226605	0.0506822008	-0.0474859003	-0.0544258971	-0.1465480964	0.13565344699999998	0.041477142599999996	0.09848183699999999	0.0746153759	-0.0369242231	0.1297682254	0.0224838473	-0.0944934861	0.0393799213	-0.16649136009999999	0.0126864168	-0.0443490712	-0.0174240063	-0.22291137989999998	0.016420242800000002	0.1980146011	-0.0979489158	-0.0069356109	0.0006951869000000001	0.059261641799999994	0.0287002198	-0.0218089747	-0.0184303112	-0.1166146693	0.0806963069	-0.0015260731	-0.1504770586	-0.0592541675	0.0472725788	-0.1372798476	0.0426749941	0.2102029006	-0.16816939690000002	0.1048014481	0.15577106699999999	0.0599848591	-0.1178029341	-0.0424176502	-0.0131867323	-0.0695909471	0.12454419679999999	-0.094401786	-0.0560610942	0.0002114622	-0.127608216	0.1380159766	-0.032937108199999995	-0.016094953999999998	-0.1367381429	-0.0654191674	0.0371621357	-0.09442654560000001	-0.0116823995	0.0513184344	-0.10694971810000001	0.1749117759	-0.0165727188	-0.0144828518	-0.004048556500000001	0.1396523041	0.0624310716	-0.19192038320000002	0.1198103711	0.1249378081	-0.0251307243	-0.033451431000000004	0.0452716098	0.0826078207	-0.0647391499	0.0440408708	-0.1320786186	0.0319874338	0.0961221865	0.11945546929999999	0.0232752629	0.0014284154	0.121758375	0.12052793310000001	0.11848639890000001	0.0	0.0585864	-0.005532499999999989	3.060855624999988e-05	0.003432366264960001	0.0852189	0.096835	0.009377017225	0.00726226091721	0.159121	-0.03215299999999999	0.02531949264100001	0.0010338154089999992	-0.00115304	0.00070356	1.3295012416e-06	4.949966735999999e-07	0.0012945	0.00029384000000000013	1.6757302500000004e-06	8.634194560000004e-08	0.00065945	-0.00017747199999999992	3.149631078399997e-08	4.348743025e-07	0.0	0.0	0.0	0.0
24408.940545518788	70.37508052526755	4952.651958937892	595796378.554671	41974.549068566535	-496.8298561789634	1761862769.5094995	246839.90599080946	24148.5922898588	-65.73744850709772	583154509.5818279	4321.412136223325	24282.899896221094	23840.570982119185	1.494825	24.300554	0.1003373	0.0622747	0.2383741416	-0.1515611168	-0.05656981320000001	0.1750056861	-0.0027424816	0.2507849061	0.1148198053	-0.0937946853	-0.0243953105	-0.31963557649999996	-0.0698151821	-0.1397605466	0.17421526910000001	-0.1933370507	0.2422517527	-0.0537379535	-0.0711250432	-0.0003422088	0.12402581619999999	-0.118539965	0.0079532664	-0.0022339124	0.0443818352	0.0460225658	0.09903544140000001	0.0168883343	-0.052332194000000005	0.1455040444	-0.0803497329	0.047292536399999995	-0.0342601389	0.1389685889	0.033391378199999995	0.036809909	0.0294172792	-0.0876151289	-0.1316690284	-0.0387430745	-0.06811971230000001	-0.0874956917	-0.1186970764	0.012111790800000001	-0.1121968909	0.0309886712	-0.0207267673	0.1148974935	-0.1308857176	-0.058584284	-0.0794874096	0.0004401812	-0.0077629608	0.0533874546	-0.24245390379999998	-0.05595686019999999	0.0366718175	-0.12016256439999999	0.0521812991	-0.045980504900000004	-0.1832734706	0.2114957091	-0.2256789943	0.0503078139	-0.042232122000000004	-0.019834024	-0.0253035427	-0.12534572189999998	0.057245695199999995	-0.0247136518	-0.024291314900000003	-0.0715362982	-0.0392003788	-0.0324932786	-0.010531903600000002	-0.21413964300000002	0.0343081036	-0.0585804001	-0.0032050159	-0.1277531265	0.0403317596	-0.0615688895	-0.1250733666	-0.0950553294	0.095138819	0.0688187276	0.0852937726	-0.0629658077	-0.1232812981	0.0355598712	0.047039327400000004	-0.0971384133	0.0445586521	-0.1245998691	-0.1044722599	-0.0364039706	-0.0993852134	-0.0673795339	0.0473413196	0.0004947922	0.2157071313	-0.0390099712	-0.027583400600000002	0.0238977942	0.0927796307	0.07404669059999999	0.12149017050000001	0.1194599025	0.1161012174	0.0	0.043692400000000006	-0.014893999999999998	0.0002218312359999999	0.0019090258177600003	0.0934364	0.008217499999999989	6.75273062499998e-05	0.008730360844959997	0.159228	0.000106999999999996	0.025353555984000003	1.1448999999999142e-08	-0.00229947	-0.00114643	5.2875622809e-06	1.3143017449000003e-06	0.00103706	-0.0002574400000000001	1.0754934436e-06	6.627535360000002e-08	0.000520944	-0.00013850600000000005	1.918391203600001e-08	2.7138265113599995e-07	0.0	0.0	0.0	0.0
24526.44355147359	117.50300595480076	13806.956408413942	601546433.2836204	41664.29406368372	-310.2550048828125	1735913399.8251107	96258.16805483401	24231.742471220405	83.15018136160506	587177343.1915468	6913.952660467814	24371.33854536577	24486.135224521	1.2294600000000002	19.986668	0.32512099999999994	0.167163	0.1098163268	-0.0904964351	-0.1105891269	0.021565083500000002	0.0169758016	0.1098409261	-0.06187841490000001	-0.1324356005	0.1279638787	-0.10840358130000001	-0.0404539973	-0.0401028296	-0.005777261	-0.0671421992	0.10197578619999999	-0.06986272589999999	-0.0192656807	0.0003553835	-0.1676726296	-0.1007821366	-0.2087261719	0.18478696579999998	0.0614167301	-0.005878087299999999	-0.07693242480000001	0.0227629967	-0.09269688279999999	0.09303227119999999	0.0758378956	-0.0360015409	0.1107911201	0.082035135	0.0288266448	0.0589193331	0.0168413068	0.0056941799	0.0176673036	0.0698992773	-0.0171376169	0.0110718462	-0.10641535769999999	0.0182435112	-0.0027159868	0.039038856600000005	0.1151409765	-0.0606769654	0.1170078337	-0.04700198269999999	-0.10650693970000001	0.07960932849999999	0.0009370876	0.0233167396	-0.1563786667	-0.072249452	-0.0423320769	0.0751123827	-0.1493179529	-0.0519786047	0.0013021410000000001	0.0788412942	-0.0999747658	0.0783453851	-0.05119167559999999	-0.0809467398	0.2140328168	-0.027386650099999996	-0.1859902811	0.0786327441	-0.13217645109999998	0.014555916	0.0494685843	-0.09365575470000001	-0.0957951478	-0.0445326624	-0.1132801558	0.0281261071	-0.1172906067	-0.0659362582	-0.0023401146	-0.009109779699999999	-0.0447837425	-0.0110756198	-0.021382798999999997	-0.0428092254	0.0513553729	0.0370636773	-0.0841434445	-0.00025359520000000003	0.009417591500000001	-0.0291042146	-0.0895318599	0.0665442046	0.1398358963	0.0196574725	-0.0289738536	-0.0726258082	0.126057459	0.0170353276	0.12608920029999998	-0.0039068584	0.17478535309999998	-0.0902356163	0.0372144768	0.122998669	0.1211551914	0.1181292731	0.11314193199999999	0.0	0.0518188	0.008126399999999992	6.603837695999987e-05	0.00268518803344	-0.035619	-0.1290554	0.016655296269159996	0.001268713161	0.100831	-0.058397000000000025	0.010166890560999998	0.0034102096090000023	-0.0008184289999999999	0.0014810410000000002	6.698260280409998e-07	2.1934824436810007e-06	0.000149045	-0.000888015	2.2214412025e-08	7.885706402250002e-07	0.000299156	-0.000221788	4.9189916944e-08	8.949431233599997e-08	0.0	0.0	0.0	0.0
24608.176339488287	81.73278801469858	6680.2486366556595	605562342.7553513	41980.067630652215	315.77356696849165	1762326078.274134	99712.94559600447	24261.36397526773	29.62150404732529	588613781.9404187	877.4335020257083	24402.427523143608	24821.519269917342	1.048241	17.040682	0.1073604	0.06909080000000001	0.011489383700000001	-0.1003551058	-0.1783472529	0.0018263574	0.10183947460000001	0.19490879309999998	-0.0648981263	0.0782914237	0.1465464693	-0.09075535550000001	0.030720878700000002	-0.1364021075	0.0183635811	0.0345772112	0.1112743965	-0.033453594100000004	-0.1363954033	0.0077190392000000005	-0.12673062029999999	-0.1698310206	0.042796354800000005	0.0931787523	-0.0905440705	-0.1356937581	-0.0024065257	-0.0753874809	0.0398320511	0.0022393724	-0.0194513332	0.0171494958	0.0474199916	-0.0648651564	-0.12532292009999998	-0.0716623017	0.005156162299999999	-0.0133561387	0.1654950209	-0.008555513	-0.0006482503	0.1234710651	-0.0685029175	-0.0746215287	0.021511617	-0.08556834880000001	0.0720147463	0.1618542785	-0.0127105472	0.1117644705	0.035394449	0.1071360275	0.1000796973	-0.1450492911	-0.0781097885	0.0678269052	-0.1335249168	0.11430672900000001	-0.09354864480000001	0.1618145471	-0.0232796607	-0.0161709729	-0.12700037449999999	0.0405860177	-0.1563180938	-0.0753060237	0.164718418	-0.020153507299999998	0.0833860923	0.1052397147	0.032523599199999996	0.1429525731	-0.040467734500000005	0.06568627070000001	0.0079927808	-0.0205007229	-0.005744170799999999	-0.0058902741000000005	-0.0233859792	0.0829114236	0.0980956076	0.0782710308	0.1109503067	0.0643929624	-0.1056473526	0.0070350086	0.0146699373	0.1072019152	0.0212524778	0.11401454050000001	0.0743134528	0.0377516523	-0.08049244559999999	-0.1391046201	0.05093842480000002	-0.078792483	0.0550556422	-0.1187780774	-0.1458308288	0.0450188775	0.024384765299999996	-0.1017097553	0.1066588411	0.1548675376	-0.0919419776	-0.0191767923	0.1207536218	0.11653897	0.10962317619999999	0.0	0.0522059	0.0003871000000000013	1.4984641000000104e-07	0.00272545599481	0.0275365	0.06315549999999999	0.0039886171802500005	0.0007582588322500001	0.100948	0.000117000000000006	0.010190498704	1.3689000000001397e-08	-0.00126041	-0.0004419810000000002	1.5886333681e-06	1.953472043610001e-07	0.0005585480000000001	0.00040950300000000013	3.1197586830400014e-07	1.6769270700900006e-07	0.000276624	-2.253199999999997e-05	5.076910239999986e-10	7.6520837376e-08	0.0	0.0	0.0	0.0
24615.84364935168	7.667309863390982	58.787640541252664	605939758.5693274	41871.353582208816	-108.7140484433985	1753210250.806351	11818.744328953597	24293.556345148223	32.19236988049306	590176879.8948915	1036.3486785224768	24434.911289322714	25207.539534321088	0.978083	15.900168	0.0520455	0.0285298	-0.0341990863	-0.0276097853	-0.13902646789999998	-0.1221654199	0.0754641212	0.048765034900000004	-0.1513589137	-0.0030781709999999998	0.1479453453	0.0068708835	-0.08022920019999999	-0.0524975933	-0.09351628070000001	0.0675224266	0.0778424018	-0.0274285106	-0.1121428162	0.0929403994	-0.041855902	-0.1418117598	-0.0582750774	0.0808592172	0.0403303843	0.1011487058	-0.042144769400000004	-0.007229375699999999	-0.0589119641	-0.1153552671	0.0548868511	-0.12600428449999998	0.013653291699999999	-0.1311747064	-0.136428697	0.009201510500000001	-0.047384797	0.0152562231	-0.0377426058	-0.069900484	-0.059494618799999996	0.0186703132	-0.0887728136	0.0032505209	-0.0411232398	-0.1850534602	0.10296846230000001	0.0461670074	-0.0415655854	-0.0236877244	0.0542284161	-0.0052724013	-0.011504811399999999	0.0167572989	0.0622171186	-0.09078467529999999	0.0144296458	-0.0932265498	0.0627317354	-0.115319301	0.0916407332	-0.050750790999999996	-0.0947886849	0.035381859700000004	-0.1246066235	-0.1229007913	0.07565836349999999	-0.052130804100000004	0.011566509499999999	0.0388054813	-0.0526823856	-0.0993738691	0.0051910112	-0.0256541873	-0.0935090097	0.1052176787	-0.011166922099999999	0.1525028208	-0.0013272618	0.14601231039999998	0.10606238859999999	-0.0549354323	0.049737087	0.0038234213	0.0602525101	0.0787937528	0.016104210600000002	-0.028017108199999998	-0.0383456538	0.010577411399999999	0.0875327699	0.1611378226	-0.1282868637	-0.0936429017	0.0052451848	0.021490626800000003	0.015449023700000003	-0.0343007403	-0.0141321502	0.0005393579000000001	-0.044968870700000003	0.0964379782	-0.0278570176	-0.017690234	0.0038347221999999997	0.035467698799999996	0.1202856824	0.1146924889	0.10556234960000001	0.0	0.049252300000000006	-0.0029535999999999933	8.723752959999963e-06	0.002425789055290001	0.0105931	-0.016943400000000004	0.0002870788035600001	0.00011221376760999998	0.08245389999999997	-0.018494100000000027	0.006798645625209996	0.00034203173481000095	-0.00102641	0.00023400000000000005	1.0535174881e-06	5.475600000000001e-08	0.0005585480000000001	0.0	3.1197586830400014e-07	0.0	0.000237536	-3.9088e-05	1.5278717439999999e-09	5.6423351296e-08	0.0	0.0	0.0	0.0
24607.924732841333	-7.918916510345298	62.709238697819345	605549959.6571842	42000.874075224914	129.52049301609804	1764073423.0829003	16775.5581111331	24310.548736425302	16.99239127707915	591002779.8661097	288.74136131335564	24456.774878618486	25319.20457691866	0.979489	15.923019	0.13462765	0.0887678	-0.010618638100000001	0.0176501835	-0.0796573846	-0.18211616260000002	-0.0075897229	-0.0741438314	-0.0981543204	-0.0037932921000000002	0.10268336619999999	0.0317983563	0.0914299195	0.0187478019	-0.1879920717	0.074396564	-0.0327475449	-0.12724368390000002	-0.0376060812	0.0438254618	-0.1005239272	0.0164456895	-0.0928888298	0.07840679889999999	0.09288560400000001	-0.12165294539999999	-0.075727438	-0.0900122895	0.0697778463	-0.062354679	0.0020694127	0.2550879435	0.0691354245	-0.1032749328	0.018263943600000002	0.021228836600000002	-0.0700155881	-0.0365650264	0.0620988755	0.0176349429	0.0736440275	0.0014121371	-0.040496366	0.0838634078	-0.0688231275	0.1144919915	0.06367413179999999	0.0804945334	-0.1317781827	-0.009322880799999999	-0.0406128354	0.08053948030000001	-0.0826949224	0.1161299628	0.0773292721	-0.0692101322	-0.0782981435	0.007785443	-0.1271472307	0.071100713	0.1877927791	-0.0651705817	0.0209483827	0.1237837905	-0.0541158588	-0.074175245	0.059575539000000004	0.0517077082	-0.0965204911	0.0109667151	-0.11059466789999996	0.1390386517	0.0007174630999999999	0.0657855434	-0.0664013348	0.0964431484	0.0660636087	-0.212761157	-0.0637260337	0.1600173378	-0.0141230341	-0.0038428359	0.0762002828	-0.0319143357	-0.049729110199999996	0.0104818069	0.0580479319	0.0735070194	-0.09127526820000001	-0.1044581602	-0.0082309269	-0.1490877349	-0.056870445199999994	-0.0641436838	-0.14794899179999998	-0.039032597	0.0363089713	-0.0389499555	0.1004348132	-0.0522610458	-0.0506547818	0.0686370016	0.044452152599999996	0.0374092715	0.001179871	-0.12105458919999999	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.0582846	0.009032299999999991	8.158244328999986e-05	0.00339709459716	-0.07246429999999998	-0.08305739999999998	0.006898531694759996	0.005251074774489997	0.08245199999999997	-1.8999999999991246e-06	0.006798332303999995	3.609999999996674e-12	-0.00130764	-0.0002812300000000001	1.7099223696000003e-06	7.909031290000008e-08	0.000125195	-0.000433353	1.5673788025000003e-08	1.87794822609e-07	0.000373674	0.000136138	1.8533555044e-08	1.39632258276e-07	0.0	0.0	0.0	0.0
