global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
55397.68444841962	n/a	n/a	3068903442.246673	90415.67307150901	n/a	n/a	8174993936.973998	55016.90878662279	n/a	n/a	3026860252.4355717	55392.025431750284	52152.43324166786	n/a	n/a	n/a	n/a	-0.0352496402	0.0911486502	-0.3348181369	-0.2192498451	-0.049144535499999996	0.0358734171	-0.0668009868	0.1036172134	-0.0660688668	0.1357188623	-0.008802485799999999	0.023759097200000003	-0.1443011002	-0.0083304661	0.0825660004	-0.1697789714	0.0694743893	-0.026368369300000003	0.0038935847999999997	-0.1535734274	0.140159158	-0.0355606683	0.027275415499999997	-0.131834402	0.0514131446	-0.0097717024	0.0043499306	-0.3700367149	0.0077743477	-0.0238580608	0.018021803899999998	-0.1113996967	0.1711248856	-0.0924613841	0.00081005	0.0106614679	-0.042981456200000004	0.09424304720000001	-0.0118610759	-0.1003743251	0.1242223989	-0.0283633888	0.0236223036	-0.1486732152	-0.020282799299999998	0.1264326576	-0.150905175	0.0684275489	-0.013521161100000002	0.0012876075	-0.1594338386	-0.1633749091	0.044977333700000004	-0.00025360869999999997	0.13290130960000002	-0.0706691533	0.1094051469	-0.18689619640000002	0.2835197781	-0.0061022367	0.0340108099	-0.0407073966	0.0558232345	-0.1658423215	0.027232109700000003	-0.0951882303	0.0579534219	-0.0400584305	0.0517274276	0.1221610506	0.12213587039999999	0.1220939072	0.0503287	n/a	0.0025329780436899995	n/a	-0.127567	n/a	0.016273339489	n/a	-0.408192	n/a	0.166620708864	n/a	-0.00237894	n/a	n/a	5.6593555236e-06	-0.0008541599999999999	n/a	n/a	7.295893055999997e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54869.55782821294	-528.1266202066763	278917.7269709269	3010668376.2636037	90906.61627252251	490.9432010135061	241025.22662138782	8264012882.119657	54926.28562318377	-90.6231634390133	8212.557751694116	3016896852.3595643	55329.9731686842	52774.1710588652	1.778512	29.102823	0.06276309999999999	0.033706	-0.18598588300000002	-0.091370538	-0.4489704734	-0.2576939356	0.1754376119	0.24299276179999998	0.0044555811	-0.1049892538	0.0498168992	0.175535169	0.0283470537	0.0832555656	-0.22503273940000001	0.1506545297	0.0049221466	-0.2621319489	0.0956506008	-0.0732510954	-0.0808339294	0.026705082999999998	0.12420007429999999	0.11086971949999999	0.0713749702	0.0232227507	0.0341941173	0.28605593760000003	0.028035256	-0.021106371800000003	-0.1749355605	0.0413802654	0.1269846483	-0.0996742751	-0.0095434319	0.0758195808	-0.0425894259	0.066440946	0.1227230332	-0.041362810800000004	0.0702636365	0.010337912099999999	0.1819620168	-0.0682344343	0.0868169212	-0.2405800333	-0.1348888261	0.0261672293	-0.2624894402	0.1108585725	-0.052981234599999996	0.06152745	0.0528850862	-0.1365109994	-0.0835034378	0.1056289661	0.0168161415	-0.07222651769999999	0.22064689640000001	0.1816225564	0.0162272188	-0.1293139438	0.1164083392	0.11117155150000001	0.0628225781	-0.0516785399	-0.0362516735	0.0747300957	0.034174365899999996	0.1610078007	0.07142321089999999	0.1220939072	0.1218673892	0.12149017050000001	0.0284716	-0.0218571	0.00081063200656	0.0004777328204099999	-0.136998	-0.009430999999999995	0.018768452004000003	8.89437609999999e-05	-0.385749	0.022443000000000046	0.14880229100099995	0.0005036882490000021	-0.00246902	-9.008000000000021e-05	8.114406400000034e-09	6.096059760400002e-06	-0.00094472	-9.056000000000016e-05	8.20111360000003e-09	8.924958784e-07	-4.2351599999999996e-22	-4.2351599999999996e-22	1.7936580225599997e-43	1.7936580225599997e-43	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54545.107075940214	-324.45075227273634	105268.29065034447	2975168705.925782	90697.02797719596	-209.5882953265536	43927.25353789066	8225950883.896267	55056.25197006745	129.9663468836807	16891.251322289212	3031190880.9915557	55492.63183789585	48553.66272670913	1.797029	29.405821000000003	0.2159633	0.114955	-0.3158396452	-0.0410438546	-0.13816785480000002	-0.2154389555	0.3291465507	0.05680388190000001	-0.2226874869	-0.28485919260000003	-0.07058330410000001	0.19211299399999998	0.2110457175	0.1152463627	-0.2977962846	-0.1293561346	0.1623447439	-0.022431840699999997	-0.08710086859999999	0.0574938303	0.1482164099	0.0110377231	-0.1419721258	0.0820500503	0.0704540529	0.033534175299999996	-0.038659477000000005	0.14928844900000002	0.048724721500000005	0.049596031	0.0639016822	0.0230441453	-0.0648833387	0.2001679565	-0.0384448452	0.05156381980000002	-0.2511770423	0.040356967	0.10514548380000001	-0.1270842751	0.0645926167	-0.06328352150000001	0.1118679067	-0.2728308526	0.10729648160000001	-0.3014257792	0.0871490925	0.19064513449999998	0.0361758962	-0.0599891061	0.0741381103	-0.1481491326	-0.0021297648	0.1430708396	-0.1282155782	0.0404282453	-0.0033935385	0.026158654500000003	0.11410194800000001	0.10058828560000001	-0.0867115518	0.060614135199999995	0.0029153455	-0.1142101453	-0.1498710917	-0.0094616679	0.0423319304	0.3323187856	-0.0569653732	0.0637050792	-0.0100252764	0.1219596574	0.12133101710000001	0.1202856824	0.00465785	-0.02381375	2.16955666225e-05	0.0005670946890625001	-0.110218	0.02678	0.012148007524000002	0.0007171683999999999	-0.28477	0.100979	0.08109395289999999	0.010196758440999995	-0.00131183	0.0011571900000000002	1.3390886961000006e-06	1.7208979489e-06	-0.00095349	-8.769999999999957e-06	7.691289999999927e-11	9.091431801e-07	-0.000121851	-0.000121851	1.4847666201000005e-08	1.4847666201000005e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54493.80865471658	-51.29842122362607	2631.5280200365687	2969575181.696864	89661.78506827139	-1035.2429089245709	1071727.8804786068	8039235701.628896	54957.44050355657	-98.81146651088056	9763.705914030872	3020320266.701961	55373.02921331885	46665.21192042163	1.282568	20.987398	0.12719995000000006	0.0681609	-0.3418737324	-0.0067444251	0.031414343	-0.147180573	0.22248131129999998	-0.0985580434	-0.183926906	-0.0477547681	0.0689410443	0.1059889489	0.0220349256	0.1503256588	-0.3403881775	0.0950467215	0.0517242776	0.0062492994999999996	-0.0424632926	-0.0699962034	-0.08474410630000001	0.06377764650000001	0.035377774	0.0660638853	0.1181616793	0.0185049819	-0.0528223996	-0.1379521705	-0.0765475716	0.0805572154	0.0573477462	-0.0643278484	-0.0079334126	-0.1373793998	-0.1128742256	-0.0241651115	0.12378109039999999	-0.0384470981	-0.0481865308	-0.053086250700000004	-0.0764463507	0.053072668899999995	0.11510201619999999	-0.0514831684	0.14225190210000002	-0.34251371399999997	-0.10126618970000001	0.0106811678	0.025534583399999998	-0.0421711274	-0.0639273211	0.059228874199999997	0.0872909292	-0.0280410334	-0.023427277799999997	0.1483285674	-0.012385987	0.0714667192	-0.1428896222	-0.0279157029	-0.0424020859	0.1005963665	-0.0808006679	0.0847199042	0.1553752542	0.0899599734	0.028096994700000003	-0.09836411240000001	-0.0198290219	-0.0184880244	-0.1656765629	0.121758375	0.12052793310000001	0.11848639890000001	0.0246123	0.01995445	0.0006057653112899999	0.0003981800748025	-0.0969916	0.013226400000000001	0.009407370470560002	0.00017493765695999995	-0.224321	0.060448999999999975	0.050319911041000004	0.0036540816009999967	-0.00126045	5.137999999999996e-05	2.639904399999996e-09	1.5887342025e-06	-0.0006053019999999999	0.00034818800000000003	1.2123488334400002e-07	3.663905112039999e-07	-0.000393685	-0.00027183400000000004	7.3893723556e-08	1.54987879225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54555.6308080275	61.82215331091721	3821.978639998551	2976316852.861799	89626.74421100787	-35.040857263520586	1227.8616777624236	8032953277.865433	54833.347154753654	-124.09334880291864	15399.159217122828	3006695960.193731	55202.75294535427	46132.97917142561	1.149624	18.811966	0.066346	0.0361853	-0.32569277350000003	0.0159188109	0.11436703349999999	-0.10022416099999999	0.10726988900000001	-0.1412996897	-0.18852680789999998	0.081102063	0.0764686859	0.18665531859999998	-0.1291413438	0.0731770405	-0.2580268856	-0.040044812799999996	-0.0955484083	0.0085076605	-0.0299626561	0.05263701480000001	-0.0936073342	0.1177375759	0.001532781	-0.0491225423	-0.23539964579999997	0.0889427927	0.033263325	-0.0164309941	0.019371804399999998	-0.052383632	0.0172680852	-0.151209877	0.0298473244	0.040297932599999996	-0.0541493189	0.0593839247	0.1694459575	-0.0538322143	-0.07840633080000001	0.23155693	0.0144142056	0.0098379313	0.2364778891	0.0783866097	0.0730953072	-0.2413725632	0.0701529253	-0.08975059699999999	-0.0058326692000000005	-0.053349843499999994	0.0184851523	0.0800358147	0.1457281118	0.0007776035	0.0625807137	-0.1849151711	-0.16122243990000001	-0.044976169100000005	0.0177987007	-0.06779813400000001	0.012503400900000001	-0.0108101128	-0.1442473539	0.0532339449	-0.0061195937	0.1423029483	-0.0705398943	-0.1558254012	0.1557445368	-0.0469073463	0.19424142649999998	0.12149017050000001	0.1194599025	0.1161012174	0.0312385	0.0066262	0.00097584388225	4.390652643999998e-05	-0.11435600000000005	-0.017364400000000044	0.013077294736000012	0.0003015223873600016	-0.197233	0.027088	0.038900856289	0.000733759744	-0.00135431	-9.386000000000008e-05	8.809699600000016e-09	1.8341555761e-06	-0.0006053019999999999	0.0	0.0	3.663905112039999e-07	-0.000182197	0.000211488	4.4727174144e-08	3.3195746808999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54810.960086492116	255.32927846461826	65193.04044126258	3004241345.603032	90292.91342905404	666.1692180461688	443781.4270722438	8152810215.506647	54922.0107428652	88.6635881115435	7861.231856813439	3016427264.0394	55330.595562124014	46428.659591783915	1.26009	20.619589	0.14222946999999994	0.0822983	-0.2651235583	0.0797762029	0.144375093	-0.0225624992	0.0215946702	-0.02697508	-0.24209969469999998	0.1437114354	0.0194674792	0.1428586042	-0.0414170537	0.1598340741	-0.0551831999	-0.08823567660000001	-0.0861706683	0.1505709346	0.1570849514	-0.0221390852	0.1492288595	0.0147294672	-0.211069715	-0.1696138072	0.0412997806	-0.1397822416	0.0515445582	-0.1221364441	0.1610098636	0.07647979440000001	-0.1375632846	-0.034306386200000004	-0.006145968199999999	0.12944226039999998	-0.056171838499999995	-0.0943666533	-0.0301064182	0.1175127442	-0.0365691156	-0.0656579011	-0.08627224300000001	-0.022950865600000002	0.1451366606	-0.015225727199999999	0.1702688211	-0.0400906625	0.1235342863	-0.10386442359999999	0.1263852593	0.1586721458	-0.0257619762	-0.10412167439999999	-0.07957884559999999	0.2299522007	0.09935830699999999	-0.041928593199999996	0.158169226	-0.0365485858	-0.0682195439	-0.09947480759999999	-0.1345654108	-0.19467157570000002	-0.0653249289	-0.0248748707	-0.0884773417	0.0745187105	0.1180610772	-0.0335870317	-0.1824609602	-0.0030345948999999997	0.0199184977	0.1211551914	0.1181292731	0.11314193199999999	0.00465578	-0.02658272	2.16762874084e-05	0.0007066410025983997	-0.0962982	0.018057800000000054	0.009273343323239999	0.000326084140840002	-0.12111	0.076123	0.0146676321	0.005794711128999999	-0.00101062	0.00034369	1.181228161e-07	1.0213527844000002e-06	-0.0006053019999999999	0.0	0.0	3.663905112039999e-07	-0.000267826	-8.562899999999996e-05	7.332325640999994e-09	7.173076627599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54908.10349931524	97.14341282311943	9436.842654923004	3014899829.891514	90342.60745706645	49.694028012410854	2469.4964200982745	8161786722.141599	54918.87952092189	-3.1312219433093564	9.804550858262019	3016083327.833534	55319.549443698816	47261.528538517865	1.17479	19.223776	0.10585950000000001	0.0700074	-0.1884074664	0.1092595928	0.08778630119999999	-0.0314159069	-0.0244761706	0.0665255419	-0.2792789736	0.0655632643	-0.071568942	0.20262038350000008	0.0158851035	0.0717954354	0.0436628596	0.042237558700000004	-0.0671591457	-0.039294706	-0.0337956872	0.1155043093	-0.014878415700000001	-0.0564057776	-0.1055166874	-0.045675795400000004	0.052639042999999996	-0.04437774110000002	0.1227237511	-0.1915002656	0.044785735	0.059059224	0.1036063908	0.0150659644	-0.054579410999999994	-0.057105279400000014	0.06920014769999999	-0.0775521164	0.0800702321	-0.052447205	-0.0655703466	-0.0788074557	-0.129822019	-0.1031671693	0.1651495137	-0.0891705251	0.0685047681	0.049322105	-0.036063456800000004	-0.0648492172	-0.050168511	-0.0520223937	0.11759888560000001	0.0294513897	-0.0673484319	0.0932127573	0.0311598575	0.0102952314	0.0531207627	-0.10760419369999999	-0.1811466904	-0.1392848334	-0.0676813423	0.049087878200000004	-0.042051340300000004	-0.033227966	0.0253824837	-0.0863160924	0.0070752552	-0.1288359159	-0.0778615015	-0.06848105980000001	-0.18197901449999998	0.1207536218	0.11653897	0.10962317619999999	0.00470743	5.1650000000000314e-05	2.2159897204900007e-05	2.667722500000032e-09	-0.0301282	0.06617	0.00090770843524	0.004378468900000001	-0.130722	-0.00961200000000001	0.017088241284	9.23905440000002e-05	-0.0008036369999999997	0.00020698300000000032	4.284196228900013e-08	6.458324277689995e-07	-0.000305704	0.00029959799999999993	8.975896160399996e-08	9.3454935616e-08	-0.00017389	9.393599999999998e-05	8.823972095999996e-09	3.02377321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55059.63564412108	151.53214480584575	22961.990909459804	3031563477.263369	91164.17915962836	821.5717025619088	674980.0624504734	8310907561.848819	54996.04016714738	77.16064622549311	5953.765325935704	3024564434.0664887	55430.99563288561	49001.53839890633	1.3895400000000002	22.73785	0.18370287	0.110729	-0.12987573689999998	-0.0835336415	0.09905709800000001	0.1129594803	-0.021680362	0.14132801720000002	-0.17528017489999995	0.1663289123	0.112212856	0.123810335	0.1109143288	0.0366815884	0.0814482979	-0.0511458688	-0.010599648100000001	0.17524388300000002	0.11740534150000001	0.1668162002	0.08483370189999999	-0.1480836167	0.0912158484	0.0088371868	-0.042209627	-0.038700405699999996	0.0439996437	-0.1818296171	-0.0527981509	-0.0314998549	0.1498045558	0.1271136811	0.08564214210000001	0.0044674936	-0.1015602211	-0.0357000518	-0.022737018199999997	0.0059459927000000004	0.0513345663	0.2565228934	0.0845584623	0.1083880126	0.105410294	-0.1326094219	0.034562011499999996	0.09441848050000001	0.0579308687	-0.0391465831	0.1679198621	0.0993760819	0.17156913370000001	-0.0404653124	-0.1497245928	-0.0809985209	0.0496902172	-0.0493136112	-0.0185056914	-0.0079221193	-0.1742091446	-0.1591825252	0.040335515	0.1578189074	0.1284852681	0.0597040479	-0.0056842461	0.07427605849999999	0.0760099127	-0.0173722101	0.1393031766	-0.030871111099999998	0.1834636027	0.1202856824	0.1146924889	0.10556234960000001	0.00119021	-0.003517220000000001	1.4165998440999996e-06	1.2370836528400005e-05	-0.0945773	-0.06444910000000001	0.00894486567529	0.0041536864908100005	-0.0429317	0.08779030000000003	0.00184313086489	0.007707136774090003	-0.0008563289999999999	-5.2692000000000125e-05	2.776446864000013e-09	7.332993562409997e-07	-0.0006053019999999999	-0.00029959799999999993	8.975896160399996e-08	3.663905112039999e-07	3.2745e-05	0.000206635	4.2698023225e-08	1.072235025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55158.344535373864	98.70889125277607	9743.445212352375	3042442971.883007	91158.6350999437	-5.544059684660169	30.736597787074214	8309896753.284687	54888.3179317477	-107.722235399684	11604.079999504931	3012727445.376616	55277.04870997138	48241.10649606084	1.346824	22.038862	0.15301508000000005	0.112779	-0.0646285999	0.0485316554	0.2163817019	0.1556127929	-0.11403191730000001	0.09275829199999999	-0.0846521727	0.1329143685	0.1248887185	0.08036761190000001	-0.1065291339	-0.058105087	0.1703660648	-0.0782365325	0.023253745899999997	0.1099492852	0.0492675886	-0.037886967599999995	0.1332095713	-0.061867833	0.0139849755	-0.0619999145	0.0289689536	-0.0448565892	-0.045493228399999995	0.1003167783	-0.07385863349999999	0.0262130039	0.0427525746	-0.1543639225	0.0807905532	0.1183420946	-0.051783492800000004	-0.09489518949999999	0.1302334365	-0.1749501537	0.0698054222	0.0574765689	-0.059360184800000014	0.0784572731	0.1324168608	0.0979429831	-0.0478770096	0.1841686609	0.0740824444	0.0191431951	0.1089654987	0.0573595867	-0.0459242672	-0.1283660419	-0.0753743658	-0.0288512583	0.0397736429	-0.0175330046	0.043050685899999996	0.0387615838	0.08456112310000001	0.0775008354	-0.0124084398	0.0862436763	-0.18740522760000008	0.10140148189999999	-0.11331248390000001	0.065603476	0.11203981980000001	-0.1320678092	0.1302793284	-0.030758369100000002	-0.05945144240000001	0.11975163039999999	0.11259388880000001	0.1009795324	0.00465678	0.0034665700000000004	2.16855999684e-05	1.2017107564900004e-05	0.0141923	0.1087696	0.00020142137929	0.011830825884160002	-0.0303876	0.0125441	0.0009234062337599998	0.00015735444480999996	-0.000404962	0.0004513669999999999	2.0373216868899988e-07	1.63994221444e-07	-0.0006053019999999999	0.0	0.0	3.663905112039999e-07	-8.05842e-05	-0.0001133292	1.284350757264e-08	6.49381328964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55626.771854593964	468.42731922010717	219424.15339173612	3094337746.963047	91138.06858811935	-20.566511824348712	422.9814086210753	8306147545.972747	55247.06152682599	358.74359507828916	128696.96700969555	3052237807.348896	55713.80592778661	49962.99238276263	1.436515	23.506521	0.20142997	0.13402	0.0636572448	0.047322587400000005	0.16159989519999998	0.1796907368	-0.1467396187	0.082837231	-0.0047414486	-0.0076377780000000004	0.024718931800000003	-0.159197948	0.0651896763	-0.0834017871	0.0789512663	-0.1449637977	-0.0898433484	0.1230114025	0.0375912959	-0.010519606499999999	0.0146600324	0.0121218782	0.1186448806	0.06547186719999999	0.07615536839999999	-0.031283332999999997	0.1691325806	0.0367076072	-0.0769830544	-0.119177605	-0.0776065563	0.0274502044	0.0389642694	0.024248435	-0.12115682550000001	0.1106000522	0.1631856031	0.0706207294	0.040437799100000005	0.0392892618	0.12226301699999999	0.0781036602	-0.17320774760000002	-0.0283041817	-0.0715776647	0.0885560563	0.176006362	-0.0772538033	0.09857490990000001	0.023176185699999997	0.0053697147	-0.0193784727	-0.0015463203	-0.1026174654	-0.001341529	0.1235381285	0.036274765099999995	-0.1712632045	0.0085662365	0.0207056339	0.1246319684	-0.0048905351	0.0506778263	0.057097235	0.0113241743	0.1817889484	-0.028637849500000007	-0.0479886492	0.029088676299999998	0.13777470519999999	0.0823455884	0.11915175929999999	0.1102477829	0.09589738589999999	0.00463652	-2.0260000000000243e-05	2.14973177104e-05	4.104676000000098e-10	-0.08816899999999997	-0.10236129999999996	0.0077737725609999956	0.010477835737689995	0.0538059	0.08419349999999999	0.00289507487481	0.007088545442249999	-0.000513905	-0.00010894300000000009	1.1868577249000015e-08	2.6409834902500005e-07	-0.0006053019999999999	0.0	0.0	3.663905112039999e-07	0.000107571	0.0001881552	3.5402379287040004e-08	1.1571520041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
