global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	a_comp_cor_190	a_comp_cor_191	a_comp_cor_192	a_comp_cor_193	a_comp_cor_194	a_comp_cor_195	a_comp_cor_196	a_comp_cor_197	a_comp_cor_198	a_comp_cor_199	a_comp_cor_200	a_comp_cor_201	a_comp_cor_202	a_comp_cor_203	a_comp_cor_204	a_comp_cor_205	a_comp_cor_206	a_comp_cor_207	a_comp_cor_208	a_comp_cor_209	a_comp_cor_210	a_comp_cor_211	a_comp_cor_212	a_comp_cor_213	a_comp_cor_214	a_comp_cor_215	a_comp_cor_216	a_comp_cor_217	a_comp_cor_218	a_comp_cor_219	a_comp_cor_220	a_comp_cor_221	a_comp_cor_222	a_comp_cor_223	a_comp_cor_224	a_comp_cor_225	a_comp_cor_226	a_comp_cor_227	a_comp_cor_228	a_comp_cor_229	a_comp_cor_230	a_comp_cor_231	a_comp_cor_232	a_comp_cor_233	a_comp_cor_234	a_comp_cor_235	a_comp_cor_236	a_comp_cor_237	a_comp_cor_238	a_comp_cor_239	a_comp_cor_240	a_comp_cor_241	a_comp_cor_242	a_comp_cor_243	a_comp_cor_244	a_comp_cor_245	a_comp_cor_246	a_comp_cor_247	a_comp_cor_248	a_comp_cor_249	a_comp_cor_250	a_comp_cor_251	a_comp_cor_252	a_comp_cor_253	a_comp_cor_254	a_comp_cor_255	a_comp_cor_256	a_comp_cor_257	a_comp_cor_258	a_comp_cor_259	a_comp_cor_260	a_comp_cor_261	a_comp_cor_262	a_comp_cor_263	a_comp_cor_264	a_comp_cor_265	a_comp_cor_266	a_comp_cor_267	a_comp_cor_268	a_comp_cor_269	a_comp_cor_270	a_comp_cor_271	a_comp_cor_272	a_comp_cor_273	a_comp_cor_274	a_comp_cor_275	a_comp_cor_276	a_comp_cor_277	a_comp_cor_278	a_comp_cor_279	a_comp_cor_280	a_comp_cor_281	a_comp_cor_282	a_comp_cor_283	a_comp_cor_284	a_comp_cor_285	a_comp_cor_286	a_comp_cor_287	a_comp_cor_288	a_comp_cor_289	a_comp_cor_290	a_comp_cor_291	a_comp_cor_292	a_comp_cor_293	a_comp_cor_294	a_comp_cor_295	a_comp_cor_296	a_comp_cor_297	a_comp_cor_298	a_comp_cor_299	a_comp_cor_300	a_comp_cor_301	a_comp_cor_302	a_comp_cor_303	a_comp_cor_304	a_comp_cor_305	a_comp_cor_306	a_comp_cor_307	a_comp_cor_308	a_comp_cor_309	a_comp_cor_310	a_comp_cor_311	a_comp_cor_312	a_comp_cor_313	a_comp_cor_314	a_comp_cor_315	a_comp_cor_316	a_comp_cor_317	a_comp_cor_318	a_comp_cor_319	a_comp_cor_320	a_comp_cor_321	a_comp_cor_322	a_comp_cor_323	a_comp_cor_324	a_comp_cor_325	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
18758.589262098893	n/a	351884671.1041319	n/a	26154.249096588253	n/a	684044745.8063874	n/a	20449.679217107867	n/a	n/a	418189380.0826134	20459.313612282847	15729.235539532681	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.72192e-08	n/a	7.408848486399998e-16	n/a	0.00977331	n/a	n/a	9.55175883561e-05	0.00239545	n/a	n/a	5.7381807024999985e-06	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	-0.000467499	n/a	n/a	2.1855531500100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18767.446718240524	8.857456141631701	352217056.32199705	78.45452930092914	26202.98073575024	48.7316391619861	686596199.4380982	2374.772655414017	20509.92822059212	60.24900348425218	3629.9424208454298	420657155.613841	20512.32854218964	16258.881842127988	1.193877	38.094711	0.1051237918008	0.0597237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-2.30402e-06	-2.2768008e-06	5.3085081604e-12	5.18382188288064e-12	-0.0348037	-0.04457701	0.0019871098205401	0.00121129753369	0.0212169	0.01882145	0.0003542469801025	0.00045015684561	-0.000271084	-0.000271084	7.348653505599999e-08	7.348653505599999e-08	-0.0	0.0	0.0	0.0	9.587810000000004e-05	0.0005633771	3.1739375680440996e-07	9.192610059610008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18739.23958495049	-28.207133290034108	351159100.2221754	795.6423684417504	25951.860717316245	-251.1200184339941	673499074.6909821	63061.26365828954	20494.9071169343	-15.021103657818458	225.63355509892705	420041217.73176426	20504.90223544115	15963.418560646767	1.168665	37.290215	0.18050588474	0.100995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.98572e-06	4.28974e-06	3.9430839184e-12	1.84018692676e-11	0.0270676	0.06187130000000001	0.0038280577636900003	0.0007326549697599999	-0.0421773	-0.0633942	0.00401882459364	0.0017789246352900004	0.000428983	0.000700067	4.900938044889999e-07	1.8402641428900002e-07	-0.0	0.0	0.0	0.0	0.0005005330000000001	0.0004046549	1.6374558809401007e-07	2.5053328408900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18726.22950034417	-13.01008460632147	350671671.2995602	169.2623014636429	25929.597162482445	-22.263554833800303	672344009.0086175	495.6658738376328	20497.70596340712	2.7988464728186955	7.833541578409653	420155949.7622958	20495.83397724356	15886.999954874147	1.171432	37.378517	0.12060903038000002	0.0947921	-0.0387741386	-0.0196183075	-0.0231223573	-0.0041023021	0.008558095200000001	-0.048399064900000004	-0.025660722799999997	0.0005198825	0.0490859996	-0.07561655610000001	-0.013398625	0.013360753700000002	-0.0680737591	0.0056625087	0.0267013662	-0.0077162889	-0.0031403037	0.0628955313	-0.0246137042	0.0356758382	0.0139955868	0.0201645169	0.0715888183	0.0461213623	0.0061753495999999995	-0.0547406325	0.0448709044	0.0041073113	-0.0389338014	0.043679123	-0.09393621880000001	-0.0351082813	0.007052649100000002	-0.015899326000000002	-0.044783673499999996	-0.0252398511	-0.0037693796999999996	0.0219920247	-0.013500101399999999	0.0080659636	0.043195635499999996	0.0636749039	-0.053092563899999994	0.0619132621	-0.038041059	-0.0266955244	-0.0276384204	0.0203245344	-0.024533777799999996	0.0016237419	-0.0280253191	0.1071493614	-0.017819743500000002	0.0115037275	-0.0319916201	0.0277550462	-0.0250643292	0.0547281834	0.0151832241	-0.0032506161	0.0609472994	-0.046740698	0.0196192671	-0.05666494070000001	0.0198366328	-0.0067322999	0.0902029001	-0.0179120174	-0.017071688999999998	-0.030980215499999998	0.0445491925	0.00247348	-0.0045418986	0.0665554001	-0.041996246200000004	0.0165706476	-0.0237528646	0.0037964009000000004	-0.0052955665	0.0230607819	-0.07376005	0.0603416585	-0.10569662789999999	0.028342601600000007	-0.010100024	0.11952962060000001	-0.0071684891000000014	0.0042625566	-0.0928361124	0.0268943495	0.0788033678	-0.0143753981	0.0090359681	0.0017731716	-0.0037791015999999998	-0.06450684599999999	0.00044628830000000003	0.0366375656	-0.0175538233	-0.0197718212	7.382229999999999e-05	0.0016979196	0.0167932459	-0.0597338461	-0.0399713037	0.07963277440000001	0.0259645152	-0.0621340397	0.0378247769	0.043321356799999995	-0.00113588	-0.019277433700000002	-0.0356247406	0.0693944384	0.0233067481	-0.0404696202	-0.0176491359	0.0558571287	0.0051390305	0.0318808179	-0.042872554800000004	0.0568290178	-0.0310095175	0.0153163433	-0.040020055299999996	0.1160280551	-0.012877695	0.0346545543	-0.09145973789999999	0.011275270300000001	-0.0055371890000000005	0.0574389122	-0.0043436563	0.0041929207	-0.0142969957	0.0060292442000000005	-0.0096746661	0.0301067439	-0.0019655497	0.0128448849	-0.0134476215	0.0207562369	-0.0149895867	0.0295312106	-0.07290923769999999	0.01608426	-0.052512643600000006	0.0514682893	-0.0284972416	0.0069902989000000006	-0.06241773320000001	0.0138456442	-0.005519469599999999	-0.001955573	0.06277869950000001	-0.0148158896	0.051928942699999994	-0.0195849843	0.0401983453	-0.046863162	0.0027477469	0.0127695113	-0.0197874088	-0.024368337900000002	0.0248846644	-0.0091594328	-0.008218649	0.0741308974	0.0029580262	-0.0325727256	0.0259756302	0.0043106096	-0.11199166630000001	0.0580453014	-0.008181886800000001	-0.0079313655	0.0094880841	0.0912988612	-0.10103091269999999	0.0331892561	0.0086702386	0.0402779287	-0.0314640372	-0.11764488449999999	0.0994625079	-0.022898078199999998	-0.0888929654	-0.0276816364	-0.0270170582	0.0230313682	-0.0204519576	0.00534886	-0.030178076800000002	0.1068391099	0.013768963899999999	-0.0086670379	0.030062564500000007	-0.029056907000000007	0.0078716438	-0.0659319044	0.0171904433	-0.062372220199999995	0.009582991899999999	-0.0085727315	0.047539986500000006	-0.015397082099999999	0.0470544138	-0.0532327141	0.019874612399999998	-0.0405111729	0.0383569349	-0.0851847106	0.00475456	-0.011220426200000001	0.009758354399999999	-0.0173015936	0.06814101360000001	-0.0060799769	0.042145021799999995	-0.0073411539	0.0453061196	-0.016344111499999998	0.0535265216	-0.0005850492	0.0319457162	-0.0657320129	0.0843887198	-0.0026138454	0.0870778115	-0.1090167079	-0.11224674230000001	0.0091647602	-0.009823268199999999	0.0378832042	-0.0775346938	-0.0154840602	0.045600964	0.0055253197	-0.044291027000000004	-0.0226341661	0.0445859999	0.0228339755	-0.0420375642	0.0191013355	0.0607069008	-0.0058909291	-0.0840934515	0.0102247906	0.0411837738	-0.0125122949	-0.031008835699999997	-0.0512106591	0.007459871099999999	0.0355673841	-0.017598616	-0.051112022699999995	0.0669500825	0.011158818700000002	0.030449222999999997	-0.0861138783	0.006723564699999999	-0.058868414	0.0006984376	-0.05323596	0.056558785199999996	-0.0650172061	0.0216925431	-0.0241601886	0.0311189774	-0.0006062559	0.014271296200000004	-0.0504298277	0.0052660149	-0.0501164804	0.0086294256	-0.0584208619	0.026556521	-0.0510324114	0.0038193181	-0.0325639999	0.0101455702	-0.0144822397	0.0430621117	-0.0251948497	0.021771165099999996	-0.001768205	0.01025847	-0.0593856792	0.0003158735	-0.0183648177	0.0599580296	-0.0478723301	0.032122588	-0.048333079800000005	0.039268031099999996	0.0237163602	-0.0710854784	0.027994485	0.012706513700000002	-0.0361324825	0.0046056835999999995	0.0395371417	-0.0377491814	0.0343736509	-0.048237866399999996	0.0270909314	-0.0075177605000000015	-0.0002884554	0.0058555435	0.033077869700000005	-0.0200085245	0.0034163563	0.11537744470000001	-0.0391582049	0.0415260515	0.0191545304	-0.051286127199999997	0.048205661600000005	-0.027687322400000002	-0.040967166299999996	0.0263476994	-0.0410972568	-0.0342457017	-0.027798742999999997	0.06638735	-0.0162073044	-0.0207192707	0.0908820901	-0.049333675099999995	0.0561654232	0.0561649061	0.0561640442	0.0561628375	0.056161286	0.0561593899	0.0	0.0	0.0	3.09661e-05	2.8980380000000007e-05	9.588993492100002e-10	8.398624249444002e-10	0.119767	0.09269940000000003	0.008593178760360002	0.014344134289000002	-0.0261256	0.016051700000000002	0.0002576570728900001	0.0006825469753599999	0.000202579	-0.000226404	5.125877121600001e-08	4.1038251241000015e-08	-0.0	0.0	0.0	0.0	0.000490358	-1.0175000000000073e-05	1.0353062500000143e-10	2.40450968164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
