onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0102	3.1494	control	3.1494	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0185	4.219000000000001	control	4.219000000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0267	2.337699999999998	control	2.337699999999998	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0349	1.5793999999999997	control	1.5793999999999997	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0431	1.1391000000000027	control	1.1391000000000027	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0514	0.7436999999999969	control	0.7436999999999969	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0596	1.8312999999999988	emotion	1.8312999999999988	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0678	1.1099999999999994	emotion	1.1099999999999994	right	correct	n/a	male	black	black	black	anger
50.0761	0.8886000000000038	emotion	0.8886000000000038	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0843	1.0701999999999998	emotion	1.0701999999999998	left	correct	n/a	male	black	black	black	fear
60.0925	1.0888999999999953	emotion	1.0888999999999953	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1008	0.9024000000000001	emotion	0.9024000000000001	right	correct	n/a	female	asian	black	asian	fear
70.109	0.6382000000000119	control	0.6382000000000119	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1172	0.6148000000000025	control	0.6148000000000025	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1255	0.5153999999999996	control	0.5153999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1337	0.4731000000000023	control	0.4731000000000023	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1419	0.5526999999999873	control	0.5526999999999873	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1501	0.6774000000000058	control	0.6774000000000058	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1584	1.1938999999999993	emotion	1.1938999999999993	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1666	1.1456000000000017	emotion	1.1456000000000017	left	correct	n/a	male	black	black	black	anger
110.1748	1.7302999999999997	emotion	1.7302999999999997	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1831	1.2498000000000076	emotion	1.2498000000000076	right	correct	n/a	male	black	black	black	fear
120.1913	0.9185000000000088	emotion	0.9185000000000088	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1995	0.806200000000004	emotion	0.806200000000004	right	incorrect	n/a	female	asian	black	asian	anger
130.2078	0.7188000000000159	control	0.7188000000000159	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.216	0.6843999999999824	control	0.6843999999999824	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2242	0.629099999999994	control	0.629099999999994	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2324	0.6807999999999765	control	0.6807999999999765	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2407	0.9993000000000052	control	0.9993000000000052	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2489	0.6059999999999945	control	0.6059999999999945	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2571	1.8925999999999874	emotion	1.8925999999999874	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2654	1.282199999999989	emotion	1.282199999999989	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2736	0.9569000000000187	emotion	0.9569000000000187	right	correct	n/a	male	black	black	black	anger
175.2818	1.3105999999999938	emotion	1.3105999999999938	right	incorrect	n/a	female	black	asian	asian	anger
180.2901	1.3951000000000136	emotion	1.3951000000000136	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2983	1.1077999999999975	emotion	1.1077999999999975	right	correct	n/a	female	asian	asian	black	fear
190.3065	0.9954999999999927	control	0.9954999999999927	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3147	0.9411000000000058	control	0.9411000000000058	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.323	0.5507000000000062	control	0.5507000000000062	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3312	0.5754000000000019	control	0.5754000000000019	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3394	0.43609999999998195	control	0.43609999999998195	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3477	0.7426000000000101	control	0.7426000000000101	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3559	1.493300000000005	emotion	1.493300000000005	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3641	1.238900000000001	emotion	1.238900000000001	left	correct	n/a	female	black	asian	asian	fear
230.3724	0.9184999999999945	emotion	0.9184999999999945	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3806	0.8352000000000146	emotion	0.8352000000000146	left	correct	n/a	male	black	black	black	fear
240.3888	0.8769000000000062	emotion	0.8769000000000062	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3971	0.9714000000000169	emotion	0.9714000000000169	right	correct	n/a	female	asian	asian	black	anger
