onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0154	2.9612	control	2.9612	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0236	0.9479000000000006	control	0.9479000000000006	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0319	0.9833999999999996	control	0.9833999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0401	0.9010999999999996	control	0.9010999999999996	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0483	0.5496999999999979	control	0.5496999999999979	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0565	1.2843000000000018	control	1.2843000000000018	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0647	1.0940000000000012	emotion	1.0940000000000012	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0729	1.4367000000000019	emotion	1.4367000000000019	right	correct	n/a	male	black	black	black	anger
50.0812	1.623199999999997	emotion	1.623199999999997	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0894	1.1739000000000033	emotion	1.1739000000000033	left	correct	n/a	male	black	black	black	fear
60.0976	1.3235000000000028	emotion	1.3235000000000028	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1058	1.3481000000000023	emotion	1.3481000000000023	right	correct	n/a	female	asian	black	asian	fear
70.114	0.8678999999999917	control	0.8678999999999917	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1222	0.7224999999999966	control	0.7224999999999966	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1304	0.7032000000000096	control	0.7032000000000096	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1387	0.5746999999999929	control	0.5746999999999929	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1469	0.6343999999999994	control	0.6343999999999994	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1551	0.5079999999999956	control	0.5079999999999956	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1633	1.2356999999999942	emotion	1.2356999999999942	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1715	1.324300000000008	emotion	1.324300000000008	left	correct	n/a	male	black	black	black	anger
110.1797	0.9470000000000027	emotion	0.9470000000000027	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.188	1.0254999999999939	emotion	1.0254999999999939	right	correct	n/a	male	black	black	black	fear
120.1962	0.9361999999999995	emotion	0.9361999999999995	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2044	1.244799999999998	emotion	1.244799999999998	right	incorrect	n/a	female	asian	black	asian	anger
130.2126	0.852499999999992	control	0.852499999999992	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2208	0.860100000000017	control	0.860100000000017	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.229	0.5997999999999877	control	0.5997999999999877	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2373	0.6033999999999935	control	0.6033999999999935	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2455	0.6140000000000043	control	0.6140000000000043	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2537	0.6646999999999821	control	0.6646999999999821	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2619	1.2172999999999945	emotion	1.2172999999999945	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2701	1.0378999999999792	emotion	1.0378999999999792	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2783	0.9755999999999858	emotion	0.9755999999999858	right	correct	n/a	male	black	black	black	anger
175.2865	1.029200000000003	emotion	1.029200000000003	left	correct	n/a	female	black	asian	asian	anger
180.2948	0.8477999999999781	emotion	0.8477999999999781	right	correct	n/a	male	caucasian	caucasian	white	fear
185.303	0.8663999999999987	emotion	0.8663999999999987	right	correct	n/a	female	asian	asian	black	fear
190.3112	0.747099999999989	control	0.747099999999989	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3194	0.706799999999987	control	0.706799999999987	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3276	0.5144000000000233	control	0.5144000000000233	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3358	0.5230999999999995	control	0.5230999999999995	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3441	0.6565999999999974	control	0.6565999999999974	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3523	0.6612999999999829	control	0.6612999999999829	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3605	1.36099999999999	emotion	1.36099999999999	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3687	1.4036000000000115	emotion	1.4036000000000115	left	correct	n/a	female	black	asian	asian	fear
230.3769	1.9311999999999898	emotion	1.9311999999999898	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3851	1.0108999999999924	emotion	1.0108999999999924	left	correct	n/a	male	black	black	black	fear
240.3934	1.6123999999999796	emotion	1.6123999999999796	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4016	0.9390999999999963	emotion	0.9390999999999963	left	incorrect	n/a	female	asian	asian	black	anger
