global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
58458.32020370375	n/a	n/a	3417375201.038758	90073.347100859	n/a	8113207857.951823	n/a	56926.15003651388	n/a	n/a	3240586557.979689	57374.1736745217	48235.893436341896	n/a	n/a	n/a	n/a	-0.1183371187	0.1027492751	-0.042365323200000006	0.11737772460000001	-0.0880789596	0.005496935200000001	0.0002589234	-0.0346241756	0.046357652199999995	-0.12091734330000001	-0.0405655579	0.068191617	-0.0053851363	0.0309090908	0.043218785	-0.0421622878	0.0634829315	-0.1640150077	0.0040524118	-0.0321456498	0.0176068482	-0.0709116249	0.053737622400000004	-0.017220171	0.0122077359	-0.018394473600000003	0.0790916126	-0.06912857900000001	0.0786533816	-0.0370982037	0.0664518587	-0.0565296075	0.020860194	-0.0323269943	0.0160654864	-0.0847788515	-0.1230457569	-0.036444804500000004	0.0645286695	-0.0260519548	0.0297595869	-0.0421017812	0.0348121589	-0.07134266980000001	0.0102355653	-0.157449911	0.0225235316	-0.021200217599999998	0.0884260132	0.0481868147	-0.0090026263	0.015198571999999999	-0.0191189089	0.030757461899999998	-0.09093353380000001	0.07024614230000001	-0.036609900699999996	0.0249114044	-0.0885151824	0.0157675088	-0.0595427889	0.0388271023	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0358804	n/a	0.00128740310416	n/a	-0.670689	n/a	n/a	0.449823734721	-0.184704	n/a	0.034115567616	n/a	-0.0449118	n/a	n/a	0.00201706977924	0.00430159	n/a	1.85036765281e-05	n/a	0.00339544	n/a	1.15290127936e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58307.165355725956	-151.1548479777921	22847.788067189438	3399725531.819969	90090.82799540876	17.480894549764344	8116357288.898327	305.58167425998073	56972.748940117235	46.59890360335703	2171.457817034961	3245894121.7936296	57416.636322926126	48257.99427017604	1.189607	20.284681	0.1818121000000001	0.101654	-0.1257287912	0.0453226669	-0.0465401069	0.012092431	-0.1609488079	0.0029379160999999997	0.044746996	-0.0738955387	0.0190875983	-0.13033354	-0.047697653300000004	0.0675621978	-0.08520729	0.0077623126	-0.0138739646	-0.0570842809	-0.0554193434	-0.0549859662	0.1525827484	-0.0508373474	0.007765172	0.027896747599999997	0.0861105741	0.1644987476	0.0496893456	-0.028926750299999998	0.0200681325	-0.0401441198	0.0049068095	0.0643158065	0.005657609399999999	0.0279811439	-0.0098137082	-0.0824786943	0.0298550886	0.0141814127	-0.1303512618	-0.047264224699999996	0.0497735001	-0.096547214	0.0081175055	0.0096681504	0.06422177849999999	0.0303735268	-0.151353903	-0.0743022289	0.0301483057	-0.0048922003999999995	-0.0240285996	0.0610010298	0.1839133647	0.05899701650000001	-0.0177024541	0.0197115598	-0.0316146064	0.026933863199999998	0.048217495	-0.0316563024	7.90106e-05	-0.007015109499999999	-0.0510965455	0.034916336400000005	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0319168	0.003963599999999998	0.0010186821222400002	1.5710124959999986e-05	-0.709281	-0.03859200000000007	0.0014893424640000056	0.5030795369609999	-0.176208	0.008496000000000005	0.031049259264	7.218201600000008e-05	-0.0464687	-0.001556899999999993	2.4239376099999785e-06	0.0021593400796899994	0.00351425	-0.0007873400000000001	1.23499530625e-05	6.199042756000002e-07	0.00366641	0.0002709700000000001	1.3442562288100004e-05	7.342474090000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58284.587658589335	-22.57769713662128	509.75240799299684	3397093158.531784	89789.80881590639	-301.0191795023711	8062209767.197021	90612.54642828072	56866.10774780426	-106.64119231297808	11372.343897933577	3233754210.3848834	57314.13548047112	47034.818534029444	1.196798	20.407309	0.11770700000000014	0.0643949	-0.12356652929999999	0.0284414991	-0.0482124734	0.1260947129	-0.0696011527	0.037068198999999996	0.0368017688	0.0815565935	0.0601879409	-0.1305575833	-0.0653792294	0.0196025875	0.025058927400000004	-0.0079674239	0.0060196805	0.1131973877	-0.0430002876	-0.1259117004	-0.056169443099999994	0.0934730683	-0.041875647099999996	-0.047142488499999996	-0.021432071299999998	-0.0194733306	-0.0780828082	-0.043018136500000005	0.044348269100000004	-0.022317705400000002	0.0639960274	-0.0402137591	-0.0621748626	0.0088924582	-0.0225441357	-0.0166547342	-0.032820503	-0.0845848858	-0.1289480591	-0.0674686217	0.0206066485	0.0170346785	-0.0025500445	-0.0028430345	-0.1170730373	0.0583944884	0.075122415	-0.11335954300000001	-0.0800848732	0.0404563118	0.05166699599999999	-0.00171295	-0.0319847293	-0.08462738019999999	-0.013500378600000001	-0.0039006156	-0.0478990424	0.0835777033	-0.0564912382	0.0277706406	0.060609392699999994	-0.0406797493	-0.0230105465	-0.0411399322	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.0350718	-0.003154999999999998	0.00123003115524	9.954024999999988e-06	-0.688913	0.020368000000000053	0.00041485542400000215	0.47460112156900003	-0.180451	-0.004242999999999997	0.032562563401	1.8003048999999977e-05	-0.0456885	0.0007801999999999947	6.087120399999919e-07	0.00208743903225	0.00437337	0.0008591199999999997	1.91263651569e-05	7.380871743999995e-07	0.00350691	-0.00015950000000000035	1.22984177481e-05	2.5440250000000118e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58306.321489560745	21.733830971410494	472.35940869384217	3399627125.644013	90674.39930761256	884.5904917061708	8221846689.7963705	782500.3380169648	57028.375610198396	162.26786239413926	26330.859165963306	3252235624.737871	57504.24345413643	48462.64539425581	1.2478300000000002	21.277485	0.19481550000000009	0.131922	-0.1293643317	0.033984069900000004	-0.0469963178	-0.013854743999999999	-0.1474724345	0.0720045272	0.0369817722	-0.0812354525	0.011573741200000001	-0.0773513676	-0.1276375989	-0.0721298288	-0.0816000834	-0.031639028300000004	0.047661340700000006	-0.0231804852	0.0830595623	0.0457144316	0.0160663603	-0.0425469176	-0.030267814	0.07438458740000001	0.0689249466	-0.0770504138	0.0130262254	-0.042782088899999994	0.0274983956	0.0100704693	-0.0660619112	-0.0743704108	-0.1061419608	-0.0029008988	0.0603717619	0.0043489991	0.011667381599999999	-0.0280328944	-0.0723022096	-0.1377539166	-0.0696821504	-0.052832453700000004	-0.027143862999999997	-0.0497159624	0.0321124044	-0.0970501757	-0.0233684236	0.0472436204	0.0380654356	0.0331258335	-0.0647862359	0.0761161484	-0.0622110188	0.0191823279	-0.0599687222	0.0044791833	-0.0234657437	-0.051257673399999995	-0.0401369765	0.06356968	0.0787328161	0.0578953972	-0.0028858073	0.0137583431	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.0389518	-0.0038800000000000015	0.0015172427232399998	1.5054400000000013e-05	-0.814477	-0.125564	0.015766318096	0.663372783529	-0.208727	-0.028276	0.043566960529	0.0007995321759999997	-0.0461989	-0.0005104000000000011	2.605081600000012e-07	0.00213433836121	0.00414345	-0.00022991999999999975	1.71681779025e-05	5.28632063999999e-08	0.00350532	-1.5899999999996646e-06	1.22872683024e-05	2.528099999998933e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57940.53400649131	-365.78748306943453	133800.48277027186	3357105480.957376	89851.40845305094	-822.9908545616199	8073275600.996994	677313.9466920655	56922.49954663975	-105.87606355865135	11209.740834675584	3240170954.637202	57367.786623752276	47230.534115068476	1.172069	19.985641	0.16890660000000007	0.114907	-0.1378827417	-0.0487822799	-0.0243445807	-0.0011288098	-0.1487404755	0.024120909700000002	0.0956369368	0.024185418700000003	-0.054954200599999996	-0.0831432489	-0.11273836	-0.1050331324	0.0023032612	0.0005795148	0.0442596855	-0.103148214	0.0142940343	-0.1001609587	0.0510110829	0.0516032733	-0.027900297999999997	-0.0197678965	-0.0594470604	0.0352408994	0.0076349063	0.014666981599999997	0.0046144489	0.0188286407	-0.0568515296	-0.0426457301	-0.0615833545	0.0475192614	-0.0313131787	0.0054762576	-0.0585116484	0.05247650139999999	-0.0785986353	-0.12152731900000001	-0.08877693119999999	0.0396216919	0.0041904352	-0.052942956299999996	0.1046489356	-0.0144202283	-0.0284045992	-0.1077095119	-0.06602350259999999	0.0292581455	0.0158646254	-0.0572065421	0.0218210327	0.0022774957000000003	0.00029995849999999997	0.0235337958	0.0092714363	-0.060945669	-0.0374748263	-0.0064685705000000005	0.073330539	-0.0444309952	0.0136129752	-0.0538614152	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-0.033368699999999994	0.0055831000000000075	0.0011134701396899997	3.1171005610000085e-05	-0.703166	0.11131100000000003	0.012390138721000013	0.4944424235559999	-0.188303	0.020424	0.035458019809	0.00041713977599999985	-0.0465124	-0.00031350000000000133	9.82822500000008e-08	0.0021634033537600004	0.00436091	0.00021746000000000005	1.90175360281e-05	4.728885160000002e-08	0.00360613	0.0001008099999999998	1.30041735769e-05	1.0162656099999958e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57802.002996123614	-138.53101036769658	19190.840833494854	3341071550.3638835	89696.9661766884	-154.442276362548	8045545741.301981	23852.416728045653	56729.13145364452	-193.36809299522432	37391.21938860971	3218194355.48488	57156.25431388952	46092.79723119491	1.058991	18.05747	0.09260370000000012	0.0494449	-0.1422413401	-0.1013792099	-0.0296451446	0.09128576529999999	-0.10585563390000001	-0.0369221261	0.11353391199999999	-0.0001244	-0.0698420407	-0.1593576073	-0.0622644891	-0.0297140344	0.0769232416	0.0067480963	-0.0066206895	0.0132723424	0.000244463	0.0522958879	0.0447448446	0.10695174439999999	-0.0051811539	0.015048540400000001	0.0700904745	0.0091193308	-0.0217777785	0.0125294421	0.083884246	0.0242253367	0.0050334308000000005	-0.09466028060000001	0.048141887	0.0141804299	-0.0931343444	0.043936877400000005	-0.1252260485	-0.0285334384	-0.159386624	-0.0640519071	-0.0142772122	0.0784368109	0.0051403033	0.0076297384999999985	-0.014624088300000001	0.0080293366	-0.0343925102	0.0538785875	-0.1109873208	0.007584947099999999	-0.0006173823000000001	0.0817447409	0.0191511456	-0.0220450493	-0.0182936383	0.0714935444	-0.0200109134	-0.0072515878000000015	-0.1005939141	-0.0046037526	-0.0506915212	-0.0995000107	-0.0009200093	-0.1273394641	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.033505400000000005	-0.00013670000000001042	0.0011226118291600003	1.868689000000285e-08	-0.7349479999999999	-0.031781999999999984	0.0010100955239999985	0.5401485627039999	-0.151928	0.03637499999999999	0.023082117184	0.0013231406249999992	-0.0462322	0.0002802000000000082	7.85120400000046e-08	0.00213741631684	0.00436091	0.0	1.90175360281e-05	0.0	0.00381213	0.000206	1.45323351369e-05	4.243600000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57889.72978498095	87.7267888573333	7695.9894832191385	3351220814.57811	89773.5388958827	76.57271919430059	8059288285.890562	5863.38132480921	56666.60212981298	-62.52932383154257	3909.9163388299175	3211103796.938525	57129.7493371427	45930.39615217161	1.050637	17.915035	0.13526560000000018	0.0666252	-0.1442115299	-0.0621220008	-0.0258959954	0.0736031138	-0.1526918444	0.0492461411	-0.0129998064	0.05293593940000002	-0.0712307914	-0.18606740649999998	-0.0097081791	-0.0928810605	-0.0491939979	0.0027805158	0.033230807599999995	-0.0009900239	0.0366836914	0.10638913259999999	0.0159387567	-0.1150545855	-0.016908259199999998	0.03074402	0.1150008623	-0.033597455400000004	0.0492231201	0.030508070699999997	-0.0552188221	-0.031254276	0.0285085637	0.023379307000000002	0.099677795	-0.003524869000000001	-0.0580389003	0.0687981629	0.0274141918	-0.1470563765	-0.18135076809999998	-0.0236349929	-0.10435245859999999	-0.0308284856	0.0051519465999999995	-0.028204532999999997	0.0038547316	-0.0519519196	-0.0394589878	0.10116807929999999	0.1174487548	0.0120559054	-0.038442127	0.1042214135	-0.0080337349	0.056320514	0.0653498542	-0.050513249100000004	-0.007290841899999998	0.0241311814	0.0206498703	-0.047775087699999996	-0.10099690310000001	-0.0647801547	0.046072199400000007	0.0203898778	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.0333723	0.00013310000000000402	0.00111371040729	1.7715610000001078e-08	-0.68553	0.04941799999999996	0.002442138723999996	0.4699513809	-0.188341	-0.036413	0.035472332280999996	0.001325906569	-0.0466794	-0.0004472000000000087	1.9998784000000781e-07	0.00217896638436	0.00396648	-0.0003944300000000003	1.5732963590399998e-05	1.5557502490000027e-07	0.00366773	-0.00014439999999999982	1.3452243352900003e-05	2.0851359999999952e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58045.74317184867	156.01338686772215	24340.176881937536	3369308300.372216	89906.60861596564	133.06972008294542	8083198272.824429	17707.55040295345	56736.679621333926	70.07749152094766	4910.854817868491	3219050814.453889	57195.42898328796	46095.77842084836	1.024359	17.466942	0.09498860000000013	0.053664300000000005	-0.1438927558	-0.033687809900000004	-0.0265658329	0.1294262165	-0.0657612937	0.0481512632	0.0505550809	0.0918035591	-0.008656288199999999	-0.1523732373	-0.0521477542	-0.0307006241	0.0812482883	0.0313595203	-0.0614732834	0.0719310046	-0.048993028099999995	-0.0173233525	-0.0858696975	0.0252778304	-0.0642961003	0.0908166252	-0.0085910618	-0.015472368700000001	-0.10515833289999996	0.0450045247	-0.012981511999999999	-0.0351620839	-0.0097406099	0.0068069343	-0.0041575607	-0.088781656	-0.0465287005	-0.0820719733	-0.060052276200000004	0.059493267999999995	-0.1492836999	-0.057387571100000014	-0.0220879467	0.0743155699	0.0314814049	0.0669106392	-0.0767972992	0.0665010085	0.0909000108	-0.0154949976	-0.0042740307	0.061121471399999995	-0.0790252178	0.023770745099999997	-0.013688809	-0.10306308039999999	0.039881945499999995	-0.0086191003	-0.0156779673	-0.028018294300000003	0.0358730747	0.0739624827	-0.0177303048	-0.019223485	-0.11213386619999999	-0.046676427699999995	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.033341699999999995	3.060000000000562e-05	0.0011116689588899996	9.363600000003442e-10	-0.7343850000000001	-0.048855000000000086	0.002386811025000009	0.5393213282250001	-0.177118	0.011223000000000009	0.031370785924	0.00012595572900000025	-0.0464199	0.00025950000000000284	6.734025000000143e-08	0.00215480711601	0.00429198	0.00032550000000000027	1.84210923204e-05	1.0595025000000016e-07	0.00355513	-0.00011260000000000005	1.26389493169e-05	1.2678760000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58040.908796625095	-4.8343752235741695	23.37118380230781	3368747093.9381523	90048.83932538508	142.23070941944025	8108793463.849019	20229.574701957248	56812.01836476633	75.33874343240312	5675.926261973465	3227605430.6785464	57263.26863326151	46761.45202226689	1.071012	18.262457	0.06724610000000003	0.0312068	-0.1567762991	-0.0349960742	-0.0276303917	0.0910355792	-0.1508634411	0.04493456480000002	-0.0055162998	-0.0468153694	-0.0901940839	-0.1566178138	-0.0779285535	-0.0625868962	-0.0307454045	0.0307123388	0.0038276501	-0.0239100911	0.0374312768	-0.0175384391	0.0890845278	-0.0729906324	0.0117375355	0.0233730523	0.0131853769	-0.08382759740000001	0.0023945132	-0.101612693	0.0553372965	-0.0997560997	-0.0199166242	0.0121445866	0.0385000043	0.0506920429	-0.0670345431	0.0389595186	-0.0571919855	-0.1134548891	-0.15303226279999999	-0.0872098551	-0.06367269889999999	-0.015825037	0.0328360064	-0.0051273552	0.0271898583	-0.047908788	-0.0948892299	-0.0278827065	0.0481736433	-0.0159655136	-0.0353559789	0.0169542992	-0.0590081791	0.0002579958	-0.0791173241	-0.043968307699999994	-0.1335763265	0.0144575874	0.0113308474	-0.0449249669	-0.0318850062	-0.0825163585	0.0191048994	-0.0762273134	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.040186800000000016	-0.006845100000000014	0.0016149788942400006	4.685539401000019e-05	-0.741767	-0.007381999999999889	5.4493923999998356e-05	0.5502182822889999	-0.201912	-0.024793999999999983	0.04076845574399999	0.0006147424359999992	-0.0465372	-0.0001172999999999938	1.3759289999998543e-08	0.0021657109838399994	0.00403202	-0.00025996000000000005	1.6257185280399998e-05	6.757920160000002e-08	0.00374237	0.00018724	1.40053332169e-05	3.505881759999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58113.998718743474	73.08992211837905	5342.136715270714	3377236847.082118	90249.345434686	200.50610930091355	8144944351.3892765	40202.69986698988	56855.00746145213	42.98909668580018	1848.062433861076	3232491873.4417768	57315.81306892298	46460.92200703743	1.037037	17.683128	0.1167614000000001	0.061758300000000016	-0.1579093258	-0.0197569514	-0.0157599173	0.1387522119	-0.055092401	0.1129622191	0.055341311500000004	0.056955640999999994	-0.008709224599999999	-0.1280745562	-0.1098399414	-0.031974601	0.0468355417	0.0497644261	-0.0262326181	-0.0755717445	-0.0025555645	0.011664808300000001	-0.10012211160000001	-0.018934049799999998	-0.0457269642	-0.0577863112	-0.013323381	0.0620637062	-0.0256475539	0.0034396177	-1.7718000000000001e-06	0.0004805775	0.0498431021	0.0267745068	0.0067211505	-0.0439241416	-0.0032715228999999997	0.08936883109999999	0.0041095944	0.09084677140000001	-0.1255560116	-0.1122490649	-0.0137768937	0.0538848934	0.0481441853	0.026365342000000003	0.0699840979	0.0082295881	0.09062637720000001	0.0209209994	0.0396630323	0.046783058499999995	0.0578133397	-0.0264147947	0.0468609507	-0.0282530248	0.028937520699999997	-0.0081538326	0.023094233199999998	0.067660072	0.0035890716	0.0387384598	-0.021362369500000002	0.0143791523	0.101326098	-0.011121994199999999	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.0333279	0.006858900000000008	0.00111074891841	4.704450921000011e-05	-0.689851	0.05191599999999996	0.0026952710559999967	0.475894402201	-0.178754	0.023157999999999984	0.031952992516	0.0005362929639999992	-0.0467723	-0.00023510000000000889	5.5272010000004186e-08	0.0021876480472900004	0.004277899999999999	0.00024587999999999954	1.8300428409999995e-05	6.045697439999978e-08	0.00352678	-0.00021558999999999988	1.2438177168400004e-05	4.6479048099999946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
