global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
58850.416508948176	n/a	n/a	3463371523.27668	94737.46958430733	n/a	8975188143.237556	n/a	59236.72650926853	n/a	3508989767.5338764	n/a	59460.18004081384	56262.96243911993	n/a	n/a	n/a	n/a	-0.0787062999	0.10127391869999999	-0.12743121359999998	0.033598857	0.0920515508	-0.0188615308	0.11272027800000001	-0.0100132303	0.0024797732	-0.10549608740000001	-0.10246335039999999	-0.08970048380000001	0.0015830170000000001	-0.0042616838	0.07009804900000001	0.0854726069	-0.027179621	0.160383617	-0.0265560407	0.2377425437	-0.0721062949	0.0158738572	-0.0068906845	-0.1365273207	0.0541257233	-0.0300466125	0.1295778142	-0.0319841164	0.0804355076	-0.062200605599999986	0.030271979900000006	-0.0023553855	0.0867573348	-0.0187242928	0.0676628116	-0.03271952	0.0685334563	-0.1677756407	0.1582166324	0.013488151399999999	-0.059692484500000004	0.11818512980000001	-0.0282581513	-0.0977266313	0.049654502999999996	-0.1010829817	0.0941794041	-0.0028847014	0.0051240706	-0.0700966219	0.0725420424	-0.0163083441	0.1550981619	-0.1088297434	0.2176260984	-0.0397453524	0.029610976	-0.0235529453	0.0347301417	-0.1426413313	0.001803415	-0.008575245300000001	0.0613795064	-0.1474762781	0.10175126109999999	-0.0316835657	0.0258725229	-0.053953046500000004	0.0589785079	-0.010857681000000001	0.013044755	-0.0549615346	0.0177740061	-0.21834371460000002	0.0400798146	0.006952775600000001	-0.1512082579	-0.0280597587	0.1126160784	0.1217078847	0.1216831682	0.1216419777	-0.0556299	n/a	n/a	0.00309468577401	0.292193	n/a	n/a	0.08537674924899999	0.583529	n/a	0.34050609384099995	n/a	-0.000600494	n/a	3.60593044036e-07	n/a	0.00145986	n/a	2.1311912196000005e-06	n/a	-0.000611464	n/a	n/a	3.73888223296e-07	0.0	0.0	0.0
58900.49035458715	50.07384563897358	2507.390017075753	3469267764.0108137	94582.79168268641	-154.67790162091842	8945904482.490456	23925.253249850517	59223.25282831287	-13.473680955656164	3507393675.5662684	181.54007849481158	59436.39712018763	56801.05391276338	1.0426799999999998	18.632692	0.16494424999999993	0.0740807	-0.0196135479	0.1094285655	-0.0953792648	-0.0397253241	0.031137827200000006	0.0254339137	-0.0323436523	0.023992959300000002	0.0351945445	-0.1584138557	-0.0983722265	-0.1417019339	-0.058528998	-0.0598180217	0.0496724407	0.0700147541	-0.0435414066	-0.007739305699999998	-0.090177163	0.042510739299999996	-0.136709301	-0.06311251400000001	-0.08705787699999999	-0.0022562532000000002	0.1848362457	0.1195080374	0.0390064913	-0.0395627436	0.17500100149999998	-0.0104717988	0.0028003928000000003	-0.1028464315	-0.0596988182	-0.083394631	0.04559305599999999	0.2113249564	0.0703228483	-0.017163265100000002	-0.07695239059999999	-0.0115884067	-0.0816754743	0.051117336500000006	0.0248413621	0.18771048629999998	-0.0357519565	-0.09833651869999999	0.1445466597	0.0566053584	0.0605652305	-0.0509888007	0.0680570625	-0.046782864800000004	-0.0115723615	-0.1474777768	0.0312078838	-0.10750553560000001	-0.0715513794	-0.0644037524	0.16349476599999999	0.014239413700000004	0.1626889533	0.0042819777	-0.0688642531	-0.0355521642	0.13958074369999998	0.0064844075	-0.07586143320000001	0.0301166192	0.052441287	-0.0217569675	-0.22644687649999998	-0.1111890562	0.0009700017999999999	-0.0035048165	0.017118559	-0.0827541708	-0.014921400100000001	0.0066380619	-0.1677585824	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0710036	-0.015373700000000002	0.00023635065169000009	0.005041511212960001	0.250467	-0.04172599999999999	0.001741059075999999	0.062733718089	0.55484	-0.02868899999999996	0.3078474256	0.0008230587209999981	-0.0007484329999999997	-0.00014793899999999968	5.601519554889997e-07	2.188594772099992e-08	0.0007728839999999999	-0.0006869760000000003	5.973496774560001e-07	4.719360245760002e-07	-0.00135966	-0.0007481959999999999	5.597972544159998e-07	1.8486753156e-06	0.0	0.0	0.0
59155.89898803409	255.40863344693932	65233.570039233025	3499420385.0824924	95176.0467462014	593.2550635149963	9058479874.235115	351951.5703861825	59477.607001503005	254.35417319013504	3537585734.62524	64696.04541923722	59695.248355263175	58030.610949618414	1.064232	19.017817	0.09344345	0.063859	0.0663200358	0.1463510754	0.0096420579	-0.0370690518	-0.036737424	0.09749370560000001	-0.0128298296	0.0111024611	0.0340646265	-0.1588712376	0.016046809199999998	-0.0201907574	-0.0787512863	0.0625938313	0.1307612998	0.07748578240000001	-0.0501772376	-0.0639365845	-0.0818568029	0.1467965152	-0.0096101129	-0.0887029517	-0.056531164	-0.1150474542	-0.0250683327	0.0928921984	0.0049073506	-0.07532874269999999	-0.1011309588	0.092562845	0.051913873099999994	-0.1547051657	-0.0302388607	-0.0879864477	0.0082831256	0.20428220390000001	0.0957196377	-0.0997651165	0.14627168570000001	0.0816401526	-0.07691318429999999	0.0112991571	0.09007126509999999	-0.10386743789999996	-0.0970299843	0.0167953724	0.0241967543	0.0784930764	-0.0554312588	-0.1294152299	0.0873036184	-0.059152693799999996	-0.0635504918	-0.12237740779999999	0.1248660292	0.0223261383	-0.0783983772	-0.056659848	-0.0206956791	-0.09500552570000001	0.058007696500000004	0.1639424077	0.0121992083	0.1007086433	-0.057047476	-0.045760900099999995	-0.0768987334	-0.029607675400000002	0.0163397051	-0.0689161907	-0.1630968248	-0.14796141699999998	-0.0966129434	-0.16362462	0.09988438	-0.0074090412	-0.056458179800000015	0.0595607608	0.1382149545	0.1215101995	0.120893123	0.1198669825	-0.0799801	-0.008976499999999998	8.057755224999997e-05	0.0063968163960100004	0.231389	-0.019078000000000008	0.0003639700840000005	0.053540869321	0.49454	-0.06030000000000003	0.2445698116	0.0036360900000000015	-0.0008170019999999999	-6.85690000000002e-05	6.674922680039999e-07	4.701707761000028e-09	0.0007396739999999997	-3.3210000000000206e-05	5.471176262759997e-07	1.1029041000000135e-09	-0.00135966	0.0	0.0	1.8486753156e-06	0.0	0.0	0.0
59182.23814598914	26.339157955051636	693.7512417811598	3502537311.9685717	95224.16997762363	48.12323142222886	9067642547.927359	2315.8454025173946	59638.65022623372	161.0432247307181	3556768600.807048	25934.92023166856	59864.12884152656	56853.05208015787	1.252922	22.389711	0.26444665	0.121592	-0.022462641000000002	0.1611174092	0.0199492103	0.15074576580000001	0.09204041460000001	0.0734014781	0.039709048	-0.1218612423	-0.1318935152	-0.1117927	0.1099894388	0.1195863206	-0.1493195106	0.19373644480000002	-0.1947058702	-0.0123715547	-0.0285728765	-0.2248307588	-0.0723270328	0.0943319336	-0.1476820026	-0.0234395632	-0.0279244098	-0.19521607559999998	0.1287358268	0.0341876445	0.17888351190000001	0.0628331705	0.1555363703	-0.1278797944	-0.0459953221	0.08345556559999999	-0.0345968142	-0.0831426151	-0.1407225284	-0.207001066	-0.1450143026	0.0363495087	-0.0256374702	0.0051295789	0.0343288227	-0.040671946	-0.056071385099999996	-0.15275644189999998	-0.0208884415	0.1076431572	-0.1170193251	0.1561020901	-0.18436533019999998	0.19139927350000002	0.0134150173	-0.0703432975	-0.225015265	-0.1159435135	0.07652175650000001	-0.1251446224	-0.0110707901	-0.0280536543	0.11693811789999999	-0.1928197292	0.0639050349	-0.057762542699999996	0.10742934380000001	-0.1225029425	0.19960421260000002	0.0396221458	-0.042788338499999995	0.1337212062	-0.0052522407999999994	-0.0895408477	0.2238353746	0.15293018	0.0164135792	0.09320650189999999	-0.009715259300000001	0.039048212799999996	0.04900057360000002	0.0189951709	0.139808731	0.1213126213	0.12010478890000001	0.1181006348	-0.04669	0.0332901	0.0011082307580100002	0.0021799560999999994	0.320447	0.089058	0.007931327364	0.10268627980899997	0.5471189999999999	0.05257899999999993	0.2993392001609999	0.002764551240999993	-0.000486575	0.00033042699999999995	2.36755230625e-07	1.0918200232899997e-07	0.00141133	0.0006716560000000003	1.9918523689e-06	4.5112178233600027e-07	-0.000571352	0.0007883079999999999	6.214295028639999e-07	3.2644310790400004e-07	0.0	0.0	0.0
59142.99297927954	-39.24516670960293	1540.183110064526	3497893618.547109	94303.33054045428	-920.8394371693576	8893118151.022177	847945.269046379	59426.826328438125	-211.8238977955989	3531547687.470347	44869.36367732033	59645.067456292636	56798.46349632416	1.203354	21.503933	0.15863839999999998	0.08048769999999998	-0.059944791	0.0482938255	-0.08324291389999999	0.1466637335	0.118164664	-0.0215317816	-0.0094352154	0.024654142999999996	-0.0454663397	-0.0518442049	-0.0374694109	-0.0836954593	0.0755973091	0.1842570976	0.0621899874	0.0342639188	-0.0023397726	0.0502527485	0.0544946226	-0.037737128700000004	-0.08831954119999999	-0.061726139299999996	0.0539604408	-0.22139159670000005	-0.1283339829	-0.0479180797	-0.1510072833	-0.0864520658	-0.0731101925	0.0476768255	-0.24848953329999998	0.0980251892	0.0504204391	0.052417048200000003	-0.031208352400000007	-0.053765046500000004	-0.033919494	0.0299832742	-0.026632491499999997	-0.05739990110000001	-0.1825830795	-0.0537560645	0.0025159594	0.0697329452	-0.0362948585	-0.0396444406	0.0778745844	-0.07117113259999999	-0.186871586	-0.0635191632	0.0265310287	-0.0067010803	0.0547917717	0.0148883769	-0.018388993200000002	-0.1181185444	-0.0543233254	0.0506419068	-0.0828941614	-0.2143057757	-0.0840517147	0.0658980984	-0.119113891	0.052469500599999996	-0.12401857039999999	0.2347001507	0.1325241626	-0.0181161058	-0.0299030942	-0.010152701600000001	0.0846994792	0.0463274114	0.0059890548	0.0302520556	0.0675208858	-0.18734121350000002	0.0285477661	0.0046897992	-0.0470801157	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0393812	0.007308799999999997	5.341855743999996e-05	0.0015508789134399993	0.306448	-0.013998999999999984	0.00019597200099999955	0.09391037670399999	0.594858	0.04773900000000009	0.353856040164	0.0022790121210000077	-0.00147163	-0.000985055	2.1656948569000003e-06	9.703333530250002e-07	0.00194818	0.0005368500000000002	3.7954053124e-06	2.882079225000002e-07	-0.000301425	0.000269927	7.2860585329e-08	9.0857030625e-08	0.0	0.0	0.0
59237.85873372577	94.86575444623304	8999.511366652983	3509123907.3568506	94641.6029715951	338.27243114082376	8957033013.033041	114428.23766992336	59474.56171640157	47.73538796344656	3537223491.3580594	2278.6672640207585	59692.77014498051	57710.54888013228	1.079497	19.290598000000006	0.13337015	0.07587449999999997	-0.00034994599999999996	0.0575932275	-0.1327758789	0.0480696462	0.023617646200000002	0.0658613373	-0.0170615325	0.09334621259999999	-0.0420812495	0.0432820118	0.0020012705	-0.0794394825	0.0330604738	0.1291327525	0.0801357099	0.058554612	-0.07819430320000001	-0.0651578899	0.051558257999999996	0.11305940240000001	0.04530264269999999	-0.1052970596	-0.15022679619999998	0.0120410281	-0.1532322494	-0.2540210576	-0.007318344	0.0655689914	0.022709764700000003	-0.0057261454	-0.054417012599999995	0.1237750273	-0.0182101701	0.1011477476	-0.025763599100000003	-0.0170912451	-0.026118903399999997	0.0830649686	-0.0557602106	-0.1183711424	0.0927109909	-0.0598342279	0.0093858087	0.2017380322	0.006953926899999999	0.0021147667	0.0777423373	-0.0323807423	-0.1299950767	-0.08046350099999999	0.0513939118	-0.0777522868	-0.0534196999	0.0256368298	0.11030891429999999	0.025560482599999997	-0.1033355944	-0.16887745280000002	-0.1184496142	-0.0036369103000000002	-0.260409772	-0.10016812720000001	0.026151202999999998	-0.0050490393	0.0181633302	0.0680708762	0.0857133111	0.0462952328	-0.0786052221	0.055288349900000006	0.022218768700000002	0.0517939096	0.0006887703	0.09419205050000001	-0.14793509119999998	-0.0155833903	0.0574670255	-0.018005276100000002	-0.19585010190000002	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0386767	0.0007044999999999968	4.963202499999954e-07	0.0014958871228900003	0.298241	-0.00820700000000002	6.735484900000033e-05	0.08894769408099999	0.534363	-0.060494999999999965	0.285543815769	0.003659645024999996	-0.000812145	0.000659485	6.59579501025e-07	4.34920465225e-07	0.00153622	-0.0004119600000000001	2.3599718884e-06	1.6971104160000004e-07	-0.000509253	-0.000207828	4.319247758399999e-08	2.59338618009e-07	0.0	0.0	0.0
59093.652238611976	-144.20649511379455	20795.513233004844	3492059734.8980107	94963.50801627092	321.9050446758192	9018067854.756351	103622.85778774117	59385.52719501503	-89.03452138654394	3526640840.229869	7927.145998530948	59621.06942616959	57564.494470724385	1.13904	20.354635	0.0693232499999999	0.0467627	-0.0370755542	0.0806724483	0.037282480699999995	-0.0267709564	-0.0367582517	0.0685751347	0.0080404759	0.0257950013	-0.0286744152	-0.00010939200000000001	-0.059816895700000004	-0.0040521778	-0.011129321999999999	0.1368900539	-0.0464347666	-0.0040746598	-0.015237629499999999	0.0544863821	-0.0158893381	0.2140793453	0.009545815400000001	0.031408170299999996	-0.1858401621	0.057089663099999986	-0.1054473263	-0.0172175155	0.0250666106	0.1559187518	-0.0150636858	-0.10213763869999999	-0.0410075024	-0.15108105130000002	0.061427100199999994	0.0096346698	0.0950248541	0.027608029500000002	-0.0021189101	0.073338414	-0.0985549734	0.0315255961	-0.036963887599999995	0.0190946839	-0.0641205676	0.1702401352	0.0163828421	-0.059462219800000014	-0.0003789046	0.0176973681	-0.13669896310000001	0.04552621849999999	-0.0096435489	0.0047837470000000005	0.04423522	-0.0545255169	0.1728434623	0.0381092548	0.033031212000000004	-0.2106060248	-0.134579008	0.03059736	0.0024155924	-0.1277863113	0.0838315033	-0.0307050579	-0.0322629421	0.0295683473	-0.135878509	-0.12414093949999999	0.0415894916	0.0205537384	-0.08345932	0.0006832467999999999	0.0350830662	0.0804325734	0.0465692579	-0.033870766000000004	-0.0168470613	-0.0440220978	-0.2028322018	0.120326335	0.1161887065	0.1093977275	-0.052167999999999985	-0.01349129999999999	0.00018201517568999976	0.0027215002239999986	0.294901	-0.003339999999999954	1.1155599999999694e-05	0.08696659980100001	0.579171	0.044807999999999966	0.335439047241	0.0020077568639999964	-0.000761988	5.0157e-05	5.806257121439999e-07	2.5157246489999998e-09	0.00147451	-6.170999999999998e-05	2.1741797401000004e-06	3.8081240999999975e-09	-0.000467441	4.181200000000001e-05	1.748243344000001e-09	2.18501088481e-07	0.0	0.0	0.0
59165.814947060266	72.16270844828979	5207.456490592873	3500593658.34978	94748.34947673167	-215.15853953924668	8977249728.564878	46293.19713666158	59457.88015797218	72.35296295714944	3535239512.8797812	5234.951248678638	59687.8866136696	57328.888379327174	1.0585810000000002	18.91683	0.024292450000000045	0.0134089	-0.0354216799	0.0444811774	0.0742761772	0.1386694064	0.0440858496	-0.0101093624	0.080516264	-0.0085768293	-0.0719651675	0.0202612714	-0.010038808100000001	0.0131174247	-0.040516911	0.0903708425	-0.0273179304	-0.11580056720000001	-0.0896868581	0.1461841434	-0.039555757999999996	0.0813798612	0.0913872328	-0.1368242214	-0.2340204612	0.0660585249	-0.0973717615	0.047369246399999995	-0.006169535699999999	-0.0034947746999999998	-0.0304194652	0.007000951500000001	-0.1379584194	-0.08395764789999999	0.1170927935	-0.012703541799999999	0.006152434799999999	-0.0492759345	0.0218250465	-0.086335033	-0.1348422591	-0.13643387839999999	-0.1452460632	-0.0641554306	0.0559302724	-0.10105362009999999	-0.0012856555	-0.0091498606	-0.010924373700000002	0.043527045199999996	-0.090991266	0.0205266529	-0.1384708006	-0.0636920934	0.1282945107	-0.048112538200000006	0.068293832	0.10316991119999999	-0.1510829264	-0.2249076261	-0.0999458832	0.0517669692	0.0345354296	0.0229831975	-0.0191298245	0.0203428101	-0.0199521031	0.1099901326	-0.0254290771	-0.1490056387	0.032200832400000004	-0.0601846761	0.0141439857	6.68347e-05	0.1376721975	0.0156544505	-0.0186444317	-0.2123582753	0.0442282293	0.0863880689	0.09544746929999999	0.1198669825	0.1143757435	0.10540925529999999	-0.0549369	-0.002768900000000012	7.666807210000064e-06	0.0030180629816100005	0.2948	-0.00010100000000001774	1.0201000000003583e-08	0.08690704	0.575525	-0.003646000000000038	0.33122902562499995	1.329331600000028e-05	-0.000929959	-0.00016797099999999994	8.648237416809998e-07	2.8214256840999978e-08	0.00128695	-0.00018756000000000005	1.6562403025000004e-06	3.5178753600000014e-08	-0.000467441	0.0	0.0	2.18501088481e-07	0.0	0.0	0.0
59168.53239766113	2.7174506008595927	7.384537768112161	3500915226.093075	94902.25516347813	153.90568674645328	9006438035.113909	23686.960412897406	59314.11138683617	-143.76877113600494	3518163809.610008	20669.459553956967	59542.23952850878	57406.87453088916	1.0384209999999998	18.556583	0.06210755000000012	0.0310916	-0.06019803610000001	0.0023193582999999998	-0.10659916960000004	0.00019865009999999998	0.09248571369999999	0.02333607	0.0096935528	0.0023330176	0.1046088342	-0.0698714416	-0.11220475710000001	-0.0577642286	-0.0273900882	0.0043519319	-0.041251396	0.0501994235	0.0850307867	-0.0343328853	0.020633926599999998	-0.0006847661	0.0174170878	-0.0690543196	-0.0608988401	0.09823873359999999	-0.0376067056	0.1047583418	-0.0037990792	0.0075100889	0.0924691518	0.07212674849999999	-0.0353623902	0.08687400560000001	-0.0149146826	-0.0660919437	-0.0478604801	-0.0135369201	0.0470743712	0.041193157200000004	-0.0600840872	-0.0344839236	0.1403353383	0.0038334095	-0.0549332341	-0.031158068599999998	0.07193878299999999	-0.1100773716	0.0592339518	0.0281436669	-0.0026295513	0.0413571415	0.0650529865	0.0734732805	-0.033838645099999995	0.0282597598	-0.0037415290999999995	0.0069902511	-0.0796274013	-0.0486508071	-0.045758788200000004	0.08844935150000001	0.095373087	-0.0075201982999999984	-0.0442213745	0.0676607029	0.0883017153	0.0445303653	0.059583844299999994	0.05182871	0.027956675499999997	-0.04752184190000002	0.0370757298	-0.0329868305	0.029066332	0.0585996625	-0.1139613101	0.1079167166	0.0594324888	-0.0381592017	0.0103163398	0.11934271980000001	0.112315068	0.1009072399	-0.0469509	0.007986	6.3776196e-05	0.0022043870108100004	0.310277	0.015477000000000019	0.00023953752900000055	0.096271816729	0.595825	0.020300000000000096	0.3550074306250001	0.00041209000000000384	-0.00100709	-7.713100000000003e-05	1.0142302681e-06	5.9491911610000055e-09	0.00157671	0.00028976	2.4860144241e-06	8.396085760000001e-08	-0.000467441	0.0	0.0	2.18501088481e-07	0.0	0.0	0.0
59212.946760499406	44.414362838280795	1972.635626330458	3506173064.061737	94819.8057409572	-82.44942252092005	8990795560.752861	6797.907274033199	59381.16375250501	67.05236566883832	3526122608.6018147	4496.019741787608	59608.278579586986	57845.535072063576	1.072861	19.172022	0.11343400000000012	0.06312380000000001	-0.0051093427	0.017063023700000002	0.0879595242	0.0709967101	-0.0387551863	0.09041880869999999	-0.0356531589	-0.0155714545	-0.1518134552	-0.0461680994	-0.0427917737	0.0427899789	-0.1370711658	-0.0266120889	-0.0719419183	-0.1320140505	-0.0127625104	0.044649775499999995	-0.019708363700000002	0.009286446700000001	-0.033918946400000004	-0.0808016496	0.1667450007	0.10016749539999999	-0.0643575899	-0.2633386293	0.0882939526	-0.0728096424	0.0357519607	-0.0573226244	-0.058277443	-0.0440953609	-0.08557431	-0.0582446943	-0.0364682952	0.0760459952	0.0345281836	0.0243022321	0.011694308999999998	0.1233439716	0.0148545927	0.10725813	-0.0258275135	0.0100419024	-0.0080211337	-0.042812076399999996	-0.0377719282	0.1371448617	0.0291734906	0.0698940845	-0.128637096	-0.0074165505000000015	0.0245243679	-0.045407344800000006	0.0291480719	-0.0228267838	-0.0467312312	0.1750619448	-0.0389641258	0.10418708369999999	-0.2707191109	0.0309394642	0.0070181351000000005	-0.100688278	0.0716091165	0.0795169764	-0.08728537759999999	0.0471698861	-0.0078317231	-0.0322998075	-0.0645577631	-0.06270948559999999	-0.0071989264	0.0252277202	0.07891647269999999	0.08945489470000001	-0.0847352506	-0.05702649730000001	-0.019535459499999998	0.11875383099999999	0.1100111431	0.0959136145	-0.0483801	-0.0014291999999999914	2.042612639999976e-06	0.00234063407601	0.268816	-0.041461000000000026	0.0017190145210000019	0.072262041856	0.556607	-0.039218000000000086	0.30981135244899993	0.001538051524000007	-0.000525424	0.000481666	2.7607037977600003e-07	2.3200213555599995e-07	0.00143186	-0.00014484999999999994	2.0502230596e-06	2.098152249999999e-08	-0.000467441	0.0	0.0	2.18501088481e-07	0.0	0.0	0.0
