global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
22084.66540050596	n/a	487732445.85230494	n/a	32719.41219770729	n/a	n/a	1070559934.5634763	21111.434638518887	n/a	n/a	445692672.49645513	21235.77308051352	20565.693517921554	n/a	n/a	n/a	n/a	0.1077552189	-0.0132440726	0.06966331490000001	-0.0346146254	-0.0898694377	0.008211511	-0.0735923406	0.0379530265	-0.025024954	0.021806131099999997	-0.001014969	0.015818999099999998	-0.0498887101	0.0132589999	-0.2176230404	0.012385625800000001	-0.2353835864	0.08639283939999999	-0.06546003780000001	0.036366587	-0.0350157434	0.0097563302	-0.0042527606	0.0419355604	-0.1471959563	0.017467443	-0.0222820229	0.1012927425	-0.1875485075	0.1636054646	-0.016471850700000002	0.1949111395	-0.0646413537	0.0548069948	-0.0442253748	0.0468451493	-0.1805387177	0.0668565703	0.018401758	-0.0597778216	-0.010890069399999999	-0.0690396692	-0.0608118467	0.0869570027	0.0380478937	-0.010973434399999999	-0.0844977867	0.0624352387	0.0369903496	-0.0699099615	-0.019118613	-0.0013833728	0.0160104078	-0.0122685301	0.0499311445	0.2181289713	-0.12275480189999999	0.16012628880000002	-0.1028799591	0.0494633216	-0.0808956166	0.0752181981	0.0009794280999999999	-0.0244076565	0.0080271532	-0.1037417473	0.1285625952	-0.0241476514	0.24113439679999998	-0.0415169731	0.0875738424	-0.0224832544	0.0680496313	-0.17554317949999998	0.09543799609999999	-0.0366645851	0.086565319	-0.074147626	0.1766842959	0.0203253838	-0.014260623	-0.09310817789999999	0.0188632007	0.0090426141	0.0575852246	-0.0600382171	-0.06299563429999999	-0.0827512561	0.0746455349	0.0100562431	-0.0667912808	-0.0192750176	0.1217078847	0.1216831682	0.1216419777	-0.0191554	n/a	0.00036692934916	n/a	0.0351889	n/a	0.0012382586832100002	n/a	-0.0852729	n/a	0.007271467474409999	n/a	0.00252552	n/a	6.3782512704e-06	n/a	-0.000669208	n/a	4.4783934726400003e-07	n/a	0.0009227520000000002	n/a	8.514712535040005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22072.68538415192	-11.980016354038524	487203440.0677537	143.52079184303054	32427.841811597053	-291.5703861102338	85013.29005647083	1051564924.557962	21093.19008913364	-18.2445493852465	332.8635822706985	444922668.13632566	21207.457249715888	20443.53830005436	1.198138	20.681934	0.06417775999999997	0.0337973	-0.051383672400000004	-0.1467045791	0.037349424900000004	-0.0479739172	-0.008473641899999999	-0.1763712191	0.0471988275	0.0695170296	0.1519077167	0.014612779199999999	-0.1337203467	-0.0751356735	-0.11437974779999999	-0.059068492	-0.0178270549	0.1496850061	0.09443206970000001	-0.008115582	0.0387567588	-0.014364493400000001	-0.0150203873	-0.10117125589999999	0.052700591399999996	-0.0692108784	0.1269639799	0.1064499941	0.0191954502	0.1427797152	-0.09230478560000001	-0.0091873407	-0.1490407175	-0.1110655629	0.0081512082	0.1331805861	-0.1151871876	-0.041686204	0.0330411768	-0.0064181839	0.0133266912	0.0061525344	-0.0006009688	-0.060447403499999997	-0.0034302052	-0.0200492692	-0.0520084402	0.054102335999999994	0.0442982438	0.0500443453	0.0843037926	0.047222375999999996	-0.0263612356	0.1513829213	-0.0819683383	-0.0816849698	0.0657343194	0.015757918899999997	0.1475920756	0.0232994123	0.0531511116	0.0041819193	0.047599081200000004	0.0200477695	-0.0752761968	-0.0435649718	-0.08632204210000001	0.1451991156	-0.0675126061	-0.1036125058	0.11457135660000001	0.025962093399999997	-0.0555368475	-0.1646579007	-0.1263755242	-0.1493377686	-0.08683509140000001	0.0177678079	-0.0886106623	0.0388610085	-0.0221097844	0.0039364779	-0.0185490089	-0.0084582394	0.0456576879	0.012548238100000001	0.009671334	0.0470059984	0.023177554399999998	0.0317044827	0.1123496615	-0.106504309	-0.0338460112	0.019673003600000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00248484	0.01667056	6.1744298256e-06	0.0002779075707136001	0.0209114	-0.014277500000000004	0.00043728664996	0.00020384700625000009	-0.10908	-0.0238071	0.011898446399999998	0.0005667780104099999	0.00251022	-1.5299999999999776e-05	6.3012044484e-06	2.3408999999999314e-10	-0.0007410719999999997	-7.186399999999972e-05	5.491877091839998e-07	5.164434495999959e-09	0.00102404	0.00010128799999999973	1.0486579216e-06	1.0259258943999945e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22112.547901147642	39.862516995723134	488964774.68054897	1589.0202612343148	32772.202001217025	344.3601896199725	118583.94019510342	1074017224.0085733	21130.77687618564	37.58678705199782	1412.766560892231	446509731.3911417	21250.246884593435	20858.84531800929	1.279066	22.078901	0.1119704	0.0778446	0.1003532513	-0.0247111083	0.10385190130000001	0.0192218784	-0.0480309323	0.0078447888	0.0086169158	0.027180753199999998	-0.1758138107	-0.021866828799999998	-0.08554607089999999	0.039930687299999996	0.0708431417	0.028421569	-0.0298111369	-0.1084912147	-0.1170889373	-0.1618733068	-0.0970624956	-0.044035970199999996	-0.16754063730000002	-0.1508377796	0.0505548697	-0.0975584603	0.0032678775	-0.013245695	0.0035201251000000007	0.034657468500000004	0.0337521099	-0.1906620127	-0.0040201711999999995	0.0260933031	-0.12405008599999999	-0.061167349100000004	0.04584102650000002	0.0590400223	-0.11173663800000001	-0.0175039351	0.1198563124	0.149555264	-0.0211075017	-0.0469377528	0.07486157980000001	0.0104993243	0.0736360895	0.1948474307	0.0812693977	-0.0134273484	0.1339800695	0.024701103399999997	0.0975355355	0.0750054234	0.0568418486	0.0478044931	-0.0323009412	-0.0050555427	-0.1793504943	-0.014944411699999997	0.1294845683	0.0891382056	-0.1437442439	0.16075544279999998	-0.1044836574	-0.0611582249	-0.1290912105	0.038125119900000004	-0.0056041255	0.0374402305	-0.0590712746	0.07759758	-0.1641449277	0.0615315905	0.1096858536	-0.007876586999999999	-0.042991939699999995	-0.0170379922	0.09744314529999999	-0.0854677192	0.0190833684	0.0915408159	0.1464377346	0.055839953600000006	0.0626014625	-0.0500603862	-0.08600876619999999	0.0291526275	-0.11708840820000001	0.14336063029999999	0.0687661405	0.0275965445	-0.0844325142	0.11854113880000001	0.1215101995	0.120893123	0.1198669825	-0.00243889	4.59499999999999e-05	5.9481844321e-06	2.1114024999999904e-09	0.0145802	-0.0063311999999999995	0.00021258223204000004	4.008409343999999e-05	-0.060391199999999985	0.0486888	0.003647097037439999	0.0023705992454400005	0.00160046	-0.00090976	2.5614722116e-06	8.276632576000002e-07	-0.0005930730000000001	0.00014799899999999968	3.5173558332900005e-07	2.1903704000999903e-08	0.00110437	8.032999999999997e-05	1.2196330968999995e-06	6.452908899999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22004.724041011366	-107.82386013627548	484207880.12106365	11625.984814687097	32572.20077437971	-200.00122683731388	40000.490736430686	1060948263.2865024	21086.96312456654	-43.81375161909817	1919.6448309400287	444660013.8168291	21201.06066371812	20705.19276583773	1.27282	21.971085	0.07972719	0.0493902	0.0540412762	-0.10175251800000001	0.1821912372	-0.1402731524	-0.0825056832	-0.1176546203	-0.0838120867	0.164273327	-0.0009469254	0.053671265	-0.1272711346	-0.059430247199999994	-0.0852587108	-0.016356554	-0.15389840470000002	1.9051300000000002e-05	0.0996882159	0.0102135914	-0.0711486791	-0.11216661619999999	-0.0364027594	-0.0217287438	-0.0400387486	-0.1582534207	0.014875621200000001	0.003711914	-0.1026763339	-0.0834576008	-0.0258024581	0.0166625874	-0.0784883102	-0.0588703708	-0.0036171012	-0.0890375235	-0.11390328179999999	0.07994184530000001	-5.1094700000000004e-05	0.0387418503	0.0855653144	0.16489819220000002	0.032477728	0.0668718597	-0.0105072602	0.0201637097	0.1067390057	-0.032342016	0.0388990009	0.1771544773	-0.0118137093	0.0958369125	-0.0231182319	0.1411621242	-0.061050755899999996	-0.0449058379	0.0477570641	0.14209285119999998	0.0678502366	-0.1094126235	0.008153223499999999	0.06968166440000001	-0.0827585517	-0.0034015788	-0.0862791366	0.0894428432	-0.15657082619999999	-0.0384024157	-0.0287683061	-0.0410603009	-0.0387732447	-0.10556577800000001	0.007141208100000002	-0.0813319039	-0.0092466498	0.0416429129	-0.0755501243	-0.10926312369999999	-0.0094774748	0.0493826232	0.0403278838	0.0623446173	0.139913912	0.0391239064	0.0264715523	-0.0523107687	0.0161826541	-0.1153319645	0.0252224715	0.0463850012	0.147587655	-0.0152936421	0.12050997449999999	-0.06006914400000001	0.1213126213	0.12010478890000001	0.1181006348	-0.00248151	-4.262000000000016e-05	6.157891880100002e-06	1.8164644000000133e-09	0.00639048	-0.008189720000000001	4.0838234630399986e-05	6.707151367840002e-05	-0.090949	-0.030557800000000013	0.008271720601	0.0009337791408400006	0.00211778	0.0005173200000000001	4.484992128400002e-06	2.676199824000001e-07	-0.0008944939999999998	-0.00030142099999999985	8.001195160359999e-07	9.085461924099993e-08	0.00110437	0.0	1.2196330968999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22027.633860334347	22.909819322980184	485216653.48494816	524.8598214115963	32535.315262837627	-36.88551154208472	1360.5409617212647	1058546739.2522349	21089.8458605734	2.8827360068607963	8.310166885251727	444781598.42274505	21203.208303917567	20297.468804187632	1.303656	22.503359	0.07185353000000001	0.038737199999999986	0.07189061690000001	-0.1950457323	0.0113678538	-0.044931104400000005	0.0459159193	-0.1783136843	-0.033644665899999995	0.0469172567	0.0462186132	0.0403716258	-0.2096144735	-0.0798501924	-0.0441654518	-0.0890189467	0.0406617274	-0.0490058312	0.0492681938	-0.030722131	0.1116417482	-0.0796960461	-0.09814189599999999	-0.0953724757	-0.0917359665	-0.0183837529	-0.0296364897	-0.1310465736	-0.0272433664	-0.1202153284	-0.0318603626	-0.0014035623	-0.0138976297	-0.20005450309999998	0.0390050359	-0.09709591669999999	-0.0606405224	-0.0602554423	-0.1140626559	0.0339594447	-0.11158536720000001	-0.0618581637	0.10695526539999999	0.0351240614	0.051998997400000004	-0.1690649582	-0.00990023	-0.13286146710000002	-0.0451714173	-0.20648761440000002	-0.1299757059	0.0738314775	0.0311344581	0.22146018329999997	-0.069568817	-0.0207593378	0.0835902945	-0.0725649378	-0.030830055099999996	-0.0802271963	0.0341640848	0.1025563798	0.0894428554	0.027537245099999996	-0.1624564349	0.0240232625	0.020940593100000002	-0.0345633059	-0.0244368588	0.1218858269	-0.0476242285	-0.11429422560000001	-0.0053263452	-0.0234311808	-0.070050143	0.0794115088	-0.13082494990000001	-0.0404016399	-0.041926942599999996	-0.056614765199999986	0.09704899869999999	-0.1311862825	-0.0834514131	0.08688331880000001	0.0244638552	0.0605487984	-0.0408876208	-0.0331772987	0.156965069	0.0380388474	-0.3099296706	-0.09856140460000001	0.1137614161	0.0284250289	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00245341	2.810000000000009e-05	6.019220628100001e-06	7.896100000000049e-10	-0.0219032	-0.02829368	0.00047975017024	0.0008005323279424001	-0.114395	-0.02344600000000001	0.013086216025000005	0.0005497149160000004	0.00199376	-0.0001240200000000003	3.9750789376e-06	1.5380960400000074e-08	-0.000616799	0.0002776949999999999	3.8044100640100004e-07	7.711451302499996e-08	0.00110437	0.0	1.2196330968999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22072.36593504605	44.732074711704634	487189337.97058135	2000.9585080135248	32891.86891488694	356.55365204931155	127130.50678970151	1081875040.7141056	21129.131605820614	39.28574524721262	1543.3697796288886	446440202.4160876	21240.60474155532	20157.939278908147	1.255127	21.665665	0.11843685999999998	0.0695105	-0.059925481600000004	-0.1072320351	-0.0462671211	-0.1499884414	0.08481404	-0.013013228799999998	0.0508801818	0.21198209210000002	0.0307326514	0.0415466116	-0.1077607452	0.0373777498	-0.09679977529999999	0.1337900129	-0.0552459463	0.0804864992	-0.002598405	0.0291434983	0.1339476115	-0.0705482051	-0.1503468098	-0.005574816999999999	-0.1284291184	-0.0722287158	0.13840394220000002	0.1386107612	0.0325151698	0.0125554676	0.006793715400000001	-0.0170466853	-0.0038967933	-0.0270391103	0.0517314537	0.049874599299999996	0.060702348499999996	-0.22126708239999998	-0.0834107735	0.070777035	0.15955515509999998	-0.028384376099999997	0.0275982318	0.0362201813	-0.014903776	0.013316327900000001	-0.0033401265000000003	-0.0554396465	0.0903908164	-0.14595096300000002	0.1648752473	0.043801824100000004	0.0763994191	0.1170956715	0.016345146499999998	-0.1077039334	-0.11855097630000001	0.09770006699999999	0.07414708610000001	0.022515083300000002	-0.0168906037	0.1412606455	0.0950162932	0.0904719181	-0.054390523899999994	0.17032923670000005	0.003532559600000001	0.18388971510000002	-0.0275181286	-0.0983543206	-0.0132364833	0.0180777134	0.0065421752	0.0179830887	-0.041756954900000004	-0.0377773513	0.026852752	0.08957984779999999	-0.1744673708	-0.1415466883	0.0569779192	0.0282428943	-0.0156126801	0.0203519391	0.0001317929	-0.12774713810000002	0.062250541799999996	-0.0561172691	0.0572851648	0.0373557129	-0.0410206933	-0.041822162999999996	-0.1397006108	0.18092757760000008	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00251322	-5.9809999999999985e-05	6.3162747684e-06	3.5772360999999987e-09	0.0381241	0.06002730000000001	0.00145344700081	0.0036032767452900006	-0.09658290000000004	0.01781209999999997	0.009328256572410008	0.0003172709064099989	0.00156686	-0.0004268999999999998	2.4550502596e-06	1.8224360999999983e-07	-0.000945842	-0.00032904300000000005	8.946170889640002e-07	1.08269295849e-07	0.00104956	-5.480999999999997e-05	1.1015761936e-06	3.004136099999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22086.35272700922	13.986791963168798	487806976.78186756	195.63034942096328	32547.101920736495	-344.7669941504428	118864.28025553144	1059313843.4388092	21177.63879537956	48.50718955894626	2352.9474389075463	448492384.94756544	21297.531595148423	20531.628965112384	1.274258	21.995892	0.08494245	0.0685796	0.1215471444	-0.025258258199999998	0.0578213975	-0.06108984610000001	0.0150346318	-0.1309061709	-0.1109743405	-0.041948808	-0.05137353099999999	0.1069299499	-0.06117706150000001	0.1321308846	-0.0533922146	-0.0620406259	-0.1534037024	-0.1037734391	0.062635672	0.09694254640000001	0.11818791320000001	0.0008998491	0.161549531	-0.260119679	-0.0444244586	-0.010916673200000001	0.020146893	0.0628035337	0.09215019869999999	0.08656309539999997	0.0663946824	0.0040020101	-0.072952483	0.0585959405	0.0417845146	-0.0380699783	0.0730928299	0.0936999476	-0.025325410099999997	0.031072504700000007	0.0654363042	-0.1178240393	-0.0126829519	0.066020545	0.0156313828	-0.00017776919999999994	0.1185535517	-0.0298226263	-0.1032103016	0.07929913429999999	0.0015670087	0.0876775866	-0.0447681421	0.0486505941	0.1357352069	-0.0525474429	0.1022857675	0.12635376	-0.0678531942	-0.109421382	-0.0882155786	-0.040684054	0.1494537802	-0.1277479406	-0.17058726429999999	-0.10043136	-0.0596350884	0.1454949668	0.0823397146	-0.0481923655	0.0228034925	0.13875694789999998	-0.0062525839	-0.0477008726	0.0825858854	0.0591906043	0.0070261293	0.0680190036	0.0330385089	0.018103571699999998	0.0895814734	0.1301651164	-0.0317150048	-0.0636243455	-0.05024009559999999	0.0572832233	-0.0840625659	-0.1766385459	-0.0350284708	-0.0695058063	0.0067421487	-0.0161830749	0.0881045755	-0.028899261000000002	0.120326335	0.1161887065	0.1093977275	-0.00250972	3.5000000000000313e-06	6.2986944784e-06	1.2250000000000215e-11	-0.0281018	-0.06622589999999999	0.0007897111632399997	0.00438586983081	-0.114373	-0.017790099999999958	0.013081183129	0.00031648765800999866	0.00156686	0.0	2.4550502596e-06	0.0	-0.0009325030000000002	1.33389999999998e-05	8.695618450090004e-07	1.7792892099999461e-10	0.00105468	5.119999999999951e-06	1.1123499023999998e-06	2.62143999999995e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22152.606924818007	66.25419780878656	490737993.5654947	4389.618727285818	32763.807568114007	216.7056473775119	46961.33760530654	1073467086.3604047	21149.44129278517	-28.197502594390244	795.0991525606445	447298866.9969664	21265.425783709856	20711.881845747896	1.343035	23.183107	0.08145809000000001	0.046968800000000005	-0.16031848880000002	-0.027655256899999998	0.0894754697	-0.0203651651	-0.0920504969	-0.0008895827	0.098387935	0.0815269774	0.0187995601	0.12335182609999999	-0.0335105585	0.05552158769999999	-0.0790917818	-0.084244291	0.056894566699999996	-0.0639308537	0.1554270772	0.10208405	0.0650341551	0.0211775621	0.0316761466	0.0755378441	0.1082070101	-0.0502874753	-0.1242293581	-0.0203121503	0.008205674	0.1387893681	0.0310179267	-0.0242285909	-0.0798289605	0.0666791735	-0.0076728912	-0.0157009381	-0.097095032	0.11483002699999999	0.1407287159	-0.0532059975	-0.022306084700000003	-0.0444800893	-0.0780812095	0.0962490392	-0.1566898153	0.0374956304	-0.1677069937	0.0093414634	-0.057811292699999996	-0.0080620476	-0.016933429399999998	-0.0144667048	0.023283348500000002	0.0379172097	0.0372589737	-0.0953442414	0.06437761780000001	-0.0757272778	0.0847139836	-0.1412913033	-0.0963608624	-0.033686566099999996	0.0833655577	-0.0023334536	0.1014785612	-0.046763326200000004	-0.0774012186	-0.08850342230000001	0.05828834650000001	0.053856556900000005	0.045199738899999994	0.1096147184	-0.0374465011	-0.1028216764	0.043190230999999996	-0.0578709112	-0.0147222394	-0.0947860615	0.020782322	0.146830381	-0.07315047549999999	0.0431030534	-0.0193408511	0.0024969988	-0.1777973983	0.057265572	0.0608185917	0.10564617720000001	-0.0361568587	-0.1430146886	0.0864938588	-0.0919641055	-0.0509778561	-0.0010607423	0.1198669825	0.1143757435	0.10540925529999999	0.00277597	0.00528569	7.7060094409e-06	2.79385187761e-05	-0.0466819	-0.0185801	0.00217919978761	0.00034522011601000014	-0.0998075	0.014565499999999997	0.009961537056249999	0.00021215379024999982	0.000890693	-0.000676167	7.93334020249e-07	4.5720181188900004e-07	-0.000949571	-1.7067999999999858e-05	9.016850840410002e-07	2.913166239999952e-10	0.000887379	-0.0001673009999999999	7.874414896409999e-07	2.798962460099997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22034.925528406664	-117.68139641134259	485537943.0424277	13848.911061323552	32532.491284547734	-231.3162835662733	53507.22304291258	1058362989.1791744	21074.406994533292	-75.03429825188141	5630.145914152294	444130630.1712336	21187.86094069781	20626.46274330444	1.231814	21.263248	0.06913829000000002	0.043637	-0.0402546692	-0.1810912395	0.0574563539	0.07958452860000001	0.0111762602	-0.1780570186	0.052025850400000004	-0.0294797653	0.0118281379	0.0380235419	0.011273684099999999	-0.1446093723	-0.1205013262	-0.08217046139999999	0.192977178	-0.1207955455	0.0639411441	0.0652255157	0.0038308460999999998	-0.1378693678	0.022293438	-0.0668725716	-0.0845920244	-0.0058237639	0.0216053994	0.05396285519999999	0.20145431800000002	0.020151915700000002	0.0479165533	0.0764104516	-0.013508039599999999	0.110527048	-0.161819561	-0.1504301203	-0.0212341742	-0.0772571967	-0.0694470333	0.0653850479	-0.16829222829999999	-0.0026842171999999997	-0.17963349309999999	-0.14332118119999998	-0.0199232827	0.0063600351000000005	-0.0835531997	0.10942231279999999	-0.043884262699999996	-0.0037308396000000003	0.0360198373	-0.0901218075	-0.13809940369999998	0.0192025883	-0.17404515539999998	-0.09966739699999999	0.053438047	-0.1795984075	-0.005221551699999999	-0.1130855284	-0.0940612694	0.0422520776	-0.026090827999999996	-0.1184408937	-0.033342139300000004	0.054637262400000004	0.061303789000000004	0.2074675869	0.0637421684	0.0725084177	0.0187867486	0.11011064300000001	0.1063707891	0.0451870184	0.1781117545	-0.0036192959999999997	-0.0589953121	-0.1043830163	0.0154891856	-0.0949336649	0.09501269039999999	-0.16248631300000002	0.014985161	-0.1036627618	-0.0224795159	0.10495861849999999	0.053630383	0.1732365201	-0.1330290057	-0.0069239777	-0.0324133099	0.0815050065	-0.0858689435	-0.09702216599999999	0.11934271980000001	0.112315068	0.1009072399	-0.00248823	-0.005264199999999999	6.1912885329e-06	2.7711801640000006e-05	-0.00557416	0.04110774	3.10712597056e-05	0.0016898462879075995	-0.114401	-0.014593499999999997	0.013087588801	0.00021297024224999983	0.000787885	-0.00010280800000000002	6.20762773225e-07	1.0569484864000004e-08	-0.000907322	4.224900000000006e-05	8.232332116840001e-07	1.7849780010000055e-09	0.000905779	1.8399999999999905e-05	8.204355968409999e-07	3.385599999999965e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22042.54308580127	7.617557394605683	485873705.6894054	58.027180660111725	32699.56663689541	167.07535234767784	27914.173362100697	1069261658.2407637	21056.80958322072	-17.59741131257033	309.6688849037783	443389229.8240159	21182.333936869047	20428.341706408653	1.131557	19.532631	0.07853653000000001	0.0450287	0.1253499016	-0.036894494900000005	0.0067106534	-0.0385781117	0.0472143032	0.022877566000000002	-0.1147908218	0.018429517	-0.016320226599999998	-0.0211553906	-0.0740762129	-0.1844850209	0.0723960428	0.0838362274	0.0465504031	-0.13040552789999998	-0.0987826792	0.1157514525	-0.07496230000000001	0.09019070679999999	-0.056676602699999995	0.063291865	-0.0785903215	0.0082798827	-0.0606080875	-0.046877103200000006	0.0808248844	-0.0358382874	0.0016130713	0.1225738743	0.0931318075	0.0889963412	0.0087036361	-0.0607891621	-0.057332978	0.0585898709	0.1256397965	-0.0141096005	0.1026220127	-0.1227960327	0.09055503179999999	-0.1697447562	0.060289969299999996	0.0655553444	-0.0030987404999999997	0.0350575468	0.0654797569	-0.0481164504	0.0729408125	-0.1341710226	-0.0758087817	0.0771956097	-0.1472526786	0.131684289	-0.0760490518	-0.015724918799999998	-0.1591127621	0.021567764700000002	-0.1526241899	-0.0877641129	-0.0569104072	0.0645585925	0.0170879027	0.0871859267	0.0757223467	-0.0125345453	0.0464712398	0.0920221232	0.0365763693	-0.0104493947	0.11530767980000001	0.0740374605	-0.0123526137	0.0384359181	0.0662644733	-0.1406885087	0.0016714406	0.1211518093	-0.0256975507	0.10403629140000001	-0.1534705546	-0.0401970129	0.1462238224	-0.0546899227	-0.0303343578	0.053862540300000004	-0.06787289440000001	0.0096793385	-0.0096769339	0.110815629	-0.1455628602	-0.0786218515	0.11875383099999999	0.1100111431	0.0959136145	-0.00247589	1.2340000000000007e-05	6.130031292100002e-06	1.522756000000002e-10	-0.0223641	-0.016789939999999996	0.0005001529688099999	0.0002819020852035999	-0.0845435	0.029857500000000013	0.007147603392249999	0.0008914703062500006	0.000408234	-0.000379651	1.6665499875599999e-07	1.44134881801e-07	-0.000853056	5.426599999999997e-05	7.277045391359999e-07	2.9447987559999968e-09	0.0007021610000000001	-0.0002036179999999998	4.930300699210001e-07	4.146028992399992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
