global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
61800.51108707246	n/a	n/a	3819303170.6233654	99940.59118282434	n/a	n/a	9988121765.972424	61834.87915278518	n/a	n/a	3823552279.8395467	61901.061201422686	61855.55196437551	n/a	n/a	n/a	n/a	-0.0974072612	-0.0371442395	0.12251802619999999	-0.09521448269999999	0.1712440234	-0.0423063295	-0.0079843001	0.1172192943	-0.0458276152	0.0436574584	-0.0008622663000000001	0.10349448689999999	-0.3404646831	0.022245492599999996	0.0583665566	-0.10067183449999999	0.006497344699999999	-0.1616825513	0.0729179277	-0.0723547989	0.034759607000000005	-0.0676932563	0.0535312155	-0.1034433625	0.0131255528	-0.1246202949	0.1789213786	-0.0861744052	0.170448295	-0.1034552233	0.0396216009	-0.0312081898	0.12097446419999999	-0.019064708200000002	0.0459362891	-0.0601924682	0.1073528543	-0.0819990991	0.0343502457	-0.09384088039999999	0.1026297713	0.1667292532	-0.107563483	0.1777988675	-0.1424845025	-0.0098691955	-0.0515620708	0.20152975199999998	-0.096594703	-0.079916512	0.0130772346	0.149749503	-0.065047465	0.0918394766	-0.0162768342	0.1607475527	0.0693542942	-0.05498938019999999	0.0575485249	-0.0710915758	0.0495385426	-0.08419282759999999	0.0059788789	-0.1964255044	0.13677497	-0.095652136	0.1471497893	-0.1147466519	0.0272164275	-0.0069292988	0.09527459619999999	-0.0296212577	0.0319317894	-0.09597178099999999	0.0805013087	-0.11316461679999999	0.0252234236	-0.057339151399999996	0.15922989199999998	0.19239721210000002	-0.049399300099999995	-0.15982526449999998	0.1658336952	-0.1467000466	-0.024132055	0.1247609393	-0.08410753210000001	-0.014450346999999999	-0.0250438397	0.11658140269999999	0.1217078847	0.1216831682	0.1216419777	0.00540448	n/a	n/a	2.92084040704e-05	-0.0420063	n/a	n/a	0.0017645292396900004	-0.132699	n/a	n/a	0.017609024601000004	0.00103446	n/a	n/a	1.0701074916e-06	1.15472e-23	n/a	1.3333782783999997e-46	n/a	0.000175322	n/a	3.0737803683999997e-08	n/a
61691.49499406745	-109.0160930050115	11884.508534077317	3805840554.6030493	100083.537146366	142.94596354165697	20433.54849285272	10016714407.728022	61839.1187958089	4.239643023720419	17.974572968581214	3824076613.442165	61913.53720767851	61790.55592961098	1.158426	16.917568	0.07159698	0.0349901	0.1066205239	0.026691110299999998	0.0744280381	-0.0767555074	0.1990700734	0.0336355502	-0.1846531058	0.0039568407	-0.0143334977	-0.025990008	-0.0672951267	0.008579654499999999	-0.201852682	0.2132476205	-0.09021220710000001	0.0881016141	-0.054459452199999994	0.0017004655	0.0282697551	-0.0704042692	0.0067899005	-0.0032943923	-0.0175434154	-0.1757110013	-0.0300174268	-0.2287380759	0.0046077965000000005	-0.0406056045	0.0831451819	-0.09865199570000001	-0.0069011021	0.11722902980000001	0.1076841832	-0.0526849789	0.0991889148	-0.0298660111	0.1289465274	0.18088603809999998	-0.021870725	-0.1092556291	0.0203732436	0.08945654869999999	-0.0229591805	0.0193274734	0.0195490825	0.0004066407	-0.042496014000000006	-0.0132494437	-0.006382857	0.0923428318	0.1169247354	-0.09258301390000001	0.0916525535	-0.06758577219999999	0.0694741193	-0.012601430700000001	0.0338021683	-0.0743873765	0.022638068799999998	0.0007820561999999999	-0.0139878803	-0.1658434129	0.034912289	-0.2276329918	-0.06273946820000001	-0.0417128267	0.0673759162	-0.1090486326	-0.0124409607	-0.0962642675	0.0054310534	-0.0861195638	0.0448022474	-0.09815212699999999	0.1259656569	0.1969721362	0.0282173329	-0.1104892915	0.08827668970000001	0.0557562588	-0.0345972135	-0.0354224151	-0.0021970567	-0.0231971324	-0.0321978564	-0.0084579186	0.0376556315	0.1409234757	0.10410884279999999	-0.1165971136	0.1216419777	0.12141962949999999	0.12104935019999999	0.00873606	0.003331580000000001	1.1099425296400002e-05	7.631874432360001e-05	-0.05970080000000001	-0.017694500000000002	0.00031309533025000014	0.003564185520640001	-0.12872999999999998	0.003969000000000028	1.5752961000000227e-05	0.016571412899999995	0.0005496219999999999	-0.0004848380000000001	2.350678862440001e-07	3.0208434288399994e-07	-0.000260851	-0.000260851	6.8043244201e-08	6.8043244201e-08	-1.1027e-05	-0.00018634900000000001	1.21594729e-10	3.4725949801e-08
61625.5445154275	-65.9504786399484	4349.465632838293	3797707736.8229365	99912.56208570076	-170.97506066523783	29232.471369481762	9982520062.529007	61849.115816980935	9.997021172035602	99.94043231412807	3825313127.342322	61920.895172852375	61495.4424937234	1.15499	16.867393	0.0740623226	0.0417481	-0.0679710135	0.1101689665	-0.022587846600000003	-0.13540344869999998	0.0232277311	0.052707824400000006	0.0032193609000000004	0.1721304293	-0.036245745600000004	-0.0721917032	-0.052178604299999994	-0.1797922822	-0.051284190199999996	-0.1243135905	0.0074132288	0.006982445	0.1042112444	-0.0162646712	0.0736030239	-0.0356418068	-0.04418289190000002	0.0636145186	0.044233673	-0.0831670287	-0.0398244622	-0.1129300823	0.0046445601	-0.0116328415	0.1395275458	-0.0049941065000000005	-0.0436935579	-0.06433850370000001	0.021235282299999998	-0.0591728491	-0.0316406436	0.043393555300000004	0.0331347767	0.0757878632	-0.080425604	0.0691075275	-0.0019166767000000002	0.0468044254	0.047457993899999995	0.0085153051	0.1067329323	0.11480930449999999	-0.0550232469	0.04602810809999999	0.0328906397	-0.1895843237	-0.09744490310000001	0.09744365880000001	-0.0070621901	-0.014054988899999999	-0.09533482730000001	0.0100996573	0.0775514193	-0.0504634729	-0.023213884100000002	0.0555269354	0.0505116547	-0.08345205509999999	0.041553116	-0.1232352885	-0.0233085521	-0.0291284863	0.1144848435	-0.0134033666	-0.047816885499999996	0.1119025282	0.0196647954	-0.05074400019999999	-0.028367250099999998	-0.0036808757	0.0449128371	0.09872126630000001	0.0607734398	0.0468270909	-0.0414210833	0.0053131603000000005	-0.0774564608	0.0057915764	-0.07361347809999999	-0.0624329804	-0.0761654188	0.0877090562	-0.052327932	-0.213331728	-0.09554497630000001	0.1022097743	0.1215101995	0.120893123	0.1198669825	-3.82126e-05	-0.0087742726	7.698785965911077e-05	1.46020279876e-09	-0.0381116	0.02158920000000001	0.00046609355664000037	0.0014524940545599995	-0.0950613	0.03366869999999998	0.0011335813596899987	0.009036650757690001	0.0005354719999999999	-1.4149999999999993e-05	2.0022249999999974e-10	2.86730262784e-07	-0.00012670700000000002	0.00013414399999999994	1.6054663849000005e-08	1.7994612735999993e-08	4.1282e-05	5.2309e-05	1.7042035239999995e-09	2.7362314809999995e-09
61507.339474830726	-118.2050405967675	13972.431622483453	3783152809.272071	99420.95174153644	-491.6103441643209	241680.730489362	9884525645.192915	61748.89015983143	-100.22565714950906	10045.182351050937	3812925435.970927	61806.42995126088	60894.32217236419	1.135239	16.578939000000002	0.08668255959999999	0.05803360000000001	-0.048860622400000005	-0.1013964818	-0.0597759542	-0.1833217412	0.04649113	-0.05770333320000001	-0.11993585820000001	0.12391815699999999	0.0033125342	-0.026927663199999997	0.08448800810000001	-0.0532933091	0.0092170637	-0.0505425441	0.0562292063	-4.61981e-05	-0.1191231923	0.07005024900000001	0.0748253349	0.10455124269999999	-0.019717943	-0.1031366609	0.0054664143999999994	-0.1013228001	0.0507265087	-0.1829378466	0.0285015965	0.094865732	0.06514877570000001	0.0655909917	-0.1254279906	-0.0140096196	0.0450976549	0.0050190725	-0.12637936519999998	-0.0318417374	0.0290212816	-0.026687659300000003	-0.0586530571	0.0408996312	0.0100718398	-0.21310671329999997	-0.0050695361	0.1440642088	-0.0174192964	-0.0357313742	0.0760343818	-0.0036993761	0.0030348813000000002	0.048813253200000004	0.0723514868	-0.0199838744	-0.0691535574	0.0186116544	0.12189242119999999	-0.066408204	0.0678665502	0.0970020836	-0.0459782754	-0.09742933869999999	0.0050919098	-0.08974553730000001	-0.044336120300000004	-0.1980918202	-0.0378986957	0.08750115539999999	0.058038063499999994	0.0788969728	-0.0944026791	0.0465199739	0.018947379099999998	-0.0213394971	-0.13345220230000002	-0.031118412999999998	0.0066833115000000005	-0.0430916637	0.0706309303	0.0278888106	-0.0044585056	-0.1780097895	0.0914303752	-0.1726879128	0.0167233935	0.0291977975	0.0529672967	-0.016688468600000003	0.002755241	0.0363293092	0.0649441763	0.0106532633	0.1213126213	0.12010478890000001	0.1181006348	0.00554533	0.005583542600000001	3.1175947966014774e-05	3.0750684808900005e-05	-0.0937552	-0.0556436	0.00309621022096	0.008790037527039999	-0.0909973	0.004063999999999997	1.6516095999999985e-05	0.00828050860729	0.000839833	0.0003043610000000001	9.263561832100004e-08	7.053194678890001e-07	-3.2396600000000007e-06	0.00012346733999999999	1.0495396915600001e-11	1.52441840466756e-08	4.1282e-05	0.0	1.7042035239999995e-09	0.0
61482.493583810196	-24.845891020537238	617.3183006044128	3780097017.283262	99786.89678770123	365.94504616479384	133915.77681255314	9957424770.51934	61812.822272288126	63.93211245669954	4087.3150031760774	3820824997.265479	61909.11259433901	60891.5410420432	1.197979	17.495199	0.133258033	0.08637389999999999	0.10817921039999999	0.0211442127	-0.1344451928	-0.0067095631000000005	0.09780563880000001	0.046739385700000004	-0.10623401269999999	0.006175330600000001	-0.0974074248	-0.18113598469999997	0.1497365637	-0.1004596003	0.0725778438	0.0701467718	-0.0528097369	0.1487638568	0.0523994343	0.055601436100000005	0.0337352758	0.1132036591	-0.0477396888	-0.0890521708	0.0255248192	-0.1195600201	0.1426675134	-0.0404333938	-0.0494800249	0.1319864551	0.2797857874	-0.0015222602	0.056193787599999996	0.0546095578	-0.026667844700000002	0.0882307383	0.0740480977	0.061856423099999995	-0.0341556959	-0.101709853	-0.06835309219999999	0.0989778083	-0.11156343810000001	0.070593721	0.004817721	0.0581471872	0.1191611006	-0.026155887200000002	0.0413527218	-0.1107434008	-0.16498518380000002	0.045314815099999996	0.1756305468	-0.0052946077000000005	0.069748639	-0.15188599279999998	-0.0300548585	-0.054350916900000004	0.0358738637	0.1006351301	-0.0693934873	-0.081133341	0.0198096753	-0.1219925099	-0.11909141919999999	-0.0415219409	-0.0502770946	0.073709266	0.3189739904	-0.0041640062	0.024038535099999998	-0.061903451799999995	-0.0474444125	0.0823152043	0.0413533164	0.0350971296	0.0075306438	-0.026480319	0.0977578382	0.09514939689999999	-0.1280592636	0.0917406561	0.0029545355	-0.0479897463	-0.1599534873	0.039394515	0.023670756499999997	-0.08604347279999999	-0.12265103289999996	0.0962150153	0.15300058519999998	0.032881312	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00251713	-0.0030282000000000004	9.169995240000003e-06	6.335943436899998e-06	-0.0783543	0.015400899999999997	0.00023718772080999985	0.006139396328489999	-0.0615148	0.0294825	0.0008692178062500001	0.00378407061904	-0.000711693	-0.001551526	2.407232928676e-06	5.06506926249e-07	0.000152163	0.00015540266	2.3153578569e-08	2.4149986735075606e-08	4.1282e-05	0.0	1.7042035239999995e-09	0.0
61543.61448224585	61.12089843565627	3735.7642255818096	3787616483.539301	99825.45896218039	38.56217447915697	1487.0413005609448	9965122257.00996	61755.52676947295	-57.295502815177315	3282.774642843992	3813745086.57509	61828.08228085192	60668.27781882215	1.249663	18.249979	0.113927233	0.0730892	-0.10746727710000001	-0.0320820721	-0.1101392477	0.0672465542	0.0532296479	-0.0215830143	0.0865310747	0.0103718936	-0.1093025642	-0.17891844699999998	0.1297011158	-0.0417957025	-0.0992236689	-0.0820300843	0.1028886814	-0.0014925299	0.0523838238	0.0430882121	0.030514970699999998	0.1041321353	-0.027099943999999997	0.0178338926	0.08647229880000001	-0.055903111299999995	0.10310413560000001	-0.19194780949999998	-0.0673874256	-0.084701496	0.075394922	0.022048442400000003	0.0128504631	0.032799251099999996	-0.055968636399999994	0.048595253	0.0736693123	-0.0472388241	-0.07899532969999999	0.043416419000000005	0.18752124120000002	-0.07177143429999999	-0.0044475465	0.0021513196	0.0767676018	-0.0816740366	-0.0138330352	0.09200415630000001	-0.0670253847	0.1766486474	-0.0672632886	-0.027796963100000002	-0.0174646973	0.09200249220000001	-0.0958903759	-0.0199582869	-0.0573597099	-0.043085619500000005	0.0247402009	0.09826159529999999	-0.0353456002	0.0156985584	0.0893060541	-0.0464510926	-0.0762506195	-0.17337348170000005	-0.1168520155	-0.1056913857	0.07292970480000001	0.0221978364	0.0039481977	-0.0567133408	-0.0407266656	0.08878129369999999	0.08163895089999999	-0.025725502799999998	-0.0709042287	0.0024414298	-0.226259192	-0.043803142	-0.0214468419	-0.0251548985	-0.062044642699999986	0.0683548196	0.034488006200000004	-0.09886737699999999	-0.060353055999999995	0.158038009	-0.06918804740000001	0.024061927	-0.043385123899999996	0.071000537	0.1207205288	0.11775003070000001	0.11285322490000001	0.00442773	0.0019106000000000008	3.6503923600000013e-06	1.9604792952900004e-05	-0.0610182	0.0173361	0.00030054036321	0.0037232207312399997	-0.0835577	-0.0220429	0.0004858894404099999	0.00698188922929	0.000585657	0.00129735	1.6831170225e-06	3.4299412164899987e-07	-3.2396600000000007e-06	-0.00015540266	1.0495396915600001e-11	2.4149986735075606e-08	4.1282e-05	0.0	1.7042035239999995e-09	0.0
61649.00108290418	105.38660065832664	11106.335598317612	3800599334.5199203	99781.70837772252	-43.75058445786999	1914.1136404052152	9956389326.77686	61887.830053554775	132.30328408182686	17504.15897883658	3830103508.7376776	61965.256022809655	60963.56185913086	1.137924	16.61816	0.0580499626	0.0401344	0.0851547924	-0.033720163500000004	-0.009352011300000001	0.0382484352	0.0829911715	-0.022948439100000002	-0.0674074013	-0.12080048130000001	0.0639859506	-0.0685072675	-0.0769393728	-0.014400451399999997	-0.042487169299999995	0.0608323111	-0.08662735960000001	0.0121635628	-0.0757787836	0.07698971360000001	-0.16816682030000002	-0.1284973137	0.0389687592	0.0689481827	0.0736305717	-0.12388556699999999	0.051845021	-0.061419596500000014	0.0650220381	0.2344441693	-0.030026793599999997	-0.0479142338	-0.1192276057	-0.1608246533	-0.0460868	-0.0107764255	-0.07717183679999999	-0.09700734300000001	-0.033883063	0.0370946061	0.0063495463	-0.056485312	0.009562909100000001	0.0385595546	0.0456008223	-0.0676362534	-0.010509902199999999	0.0069637113	0.0390529952	0.13599761470000002	-0.0734086915	-0.0136026724	-0.08689410439999999	-0.09500055980000001	0.0834262261	0.005094929000000001	0.08339209639999999	-0.0743770336	-0.1675057041	-0.13015050460000002	0.057014835199999996	0.052870407800000005	0.0737460867	-0.10432270269999999	-0.094762587	-0.079025089	0.0136621502	0.25401903530000003	-0.0367575267	-0.0167621078	-0.057525389100000004	0.1767067005	0.0331110744	0.0353484903	-0.0458942942	-0.0488543967	-0.0633510136	0.0025511537	-0.0485367325	-0.050438912300000006	-0.0034127957	-0.0096337605	-0.0538867006	0.0536500379	0.0287132596	-0.0176817608	0.0555124116	0.1503107881	-0.050480703700000004	0.023369806899999998	-0.106874408	-0.1288220952	0.120326335	0.1161887065	0.1093977275	-1.93326e-05	-0.0044470626	1.977636576831876e-05	3.7374942275999997e-10	-0.023721000000000003	0.037297199999999996	0.0013910811278400005	0.0005626858410000002	-0.08119739999999999	0.002360300000000009	5.571016090000045e-06	0.006593017766759998	0.00061652	3.086300000000001e-05	9.525247690000004e-10	3.800969104e-07	-3.2396600000000007e-06	0.0	1.0495396915600001e-11	0.0	-0.000206763	-0.000248045	4.2750938169e-08	6.152632202500001e-08
61687.64995323911	38.64887033493141	1493.7351781663415	3805366156.7533607	100596.87002840909	815.1616506865685	664488.516750051	10119730259.51263	61883.59946903317	-4.230584521603306	17.897845394429464	3829579883.243722	61964.69096975003	61749.86734282081	1.142908	16.690935	0.034700088600000005	0.0259132	0.0007452937	0.1424382853	0.0469886367	-0.0624359455	-0.0723635076	0.1164600789	0.0847382371	0.0260712565	-0.006378644100000001	0.1122124685	-0.0818501023	-0.0399585148	0.0142347675	0.0807754487	-0.0303079054	0.0103173383	0.1361620631	-0.0840409856	0.0751027525	-0.0555623032	-0.0311304058	-0.0972661959	0.0283565917	-0.0465425493	0.09449349300000001	0.0703076269	-0.038361735	0.0645819292	-0.1463333492	-0.013198521299999998	-0.030112179300000007	0.0121103722	-0.007880091899999999	-0.2478282692	-0.0905899656	0.006524461999999999	-0.0087722241	-0.0733545603	0.17452557850000006	-0.1326308568	0.0632813305	-0.0537497129	-0.0540362304	-0.1414506214	0.036484922999999995	-0.1579216189	0.0227833583	0.08821597769999999	0.14949603109999998	0.07294396709999999	-0.0351751154	0.1545066362	0.0355027912	-0.0226155859	-0.12960795630000002	0.0890927752	0.0838618241	-0.057723078899999995	-0.0256125776	-0.10602860759999999	0.021425856899999998	-0.030100402000000002	-0.1139842147	0.0723256608	-0.0274587353	0.0741088359	-0.1200666879	-0.009707664	0.0057188266	0.0557987325	-0.0310684206	-0.25398767969999997	-0.0319350045	0.0321175894	-0.0370084229	-0.1416953268	-0.1879828744	-0.1077789747	0.0972151362	-0.037472134	0.0684878147	0.10708667919999999	-0.0127956316	-0.0835734895	0.16452970779999998	0.035209627	0.141851499	0.017323746299999998	-0.032439115	0.09400653169999999	0.1198669825	0.1143757435	0.10540925529999999	-2.97512e-05	-1.04186e-05	1.0854722595999998e-10	8.851339014399998e-10	0.00116847	0.024889470000000004	0.0006194857168809003	1.3653221409e-06	-0.0747595	0.0064378999999999825	4.1446556409999776e-05	0.005588982840250001	0.000664328	4.7808000000000095e-05	2.285604864000009e-09	4.413316915840001e-07	-3.2396600000000007e-06	0.0	1.0495396915600001e-11	0.0	-0.000226201	-1.9437999999999986e-05	5.116689240099999e-08	3.7783584399999945e-10
61621.67513661103	-65.97481662808423	4352.676429109339	3797230846.642026	99685.48098662404	-911.3890417850487	830629.9854858696	9937195119.534582	61812.12834238407	-71.47112664909946	5108.121944491615	3820739210.21536	61870.591106727676	61299.529975321755	1.151073	16.810181	0.10028620670000002	0.07440210000000001	-0.1118186893	-0.0339584394	0.0417274699	0.012387397	0.0597941646	-0.069025294	0.053357875	0.0799558375	-0.0477612419	0.0816864435	0.0758022288	0.2234237939	-0.0626103912	0.0383000201	0.0689472154	-0.0995469241	-0.0017454331	-0.023885143799999998	-0.0065036065	0.0119553044	0.0164933482	0.0766354935	0.06156534230000001	-0.10676375710000001	-0.0925413776	-0.10020497390000001	0.1290746195	-0.0816396298	0.018553075800000002	0.1010804675	0.1055080513	-0.022314422900000002	0.0064372035	0.0587632457	-0.0436424003	0.0984324023	-0.0368514582	-0.0234009006	0.091932559	0.056138162900000003	0.029048547999999997	-0.0072696314000000005	-0.0571996297	-0.1042135425	-0.1164988388	0.0197017644	-0.0488083523	-0.09364588439999999	0.1043351748	0.110668158	-0.0048744314	-0.16516557269999999	-0.075507317	0.0918579384	-0.0173148084	0.020163526799999998	-0.0123327052	0.007645864899999999	0.0220005368	0.076147084	0.0646631033	-0.1069011233	0.1005538589	-0.12847878880000002	0.09278324240000001	-0.1029751609	0.0132150884	0.0795808121	0.11154191470000001	0.00010128959999999999	0.0218948862	0.0457629094	-0.0444619657	0.0813810025	0.0200086522	-0.0486772949	-0.07331224830000001	0.08293048830000001	0.0258890498	0.0202510035	0.0666481275	0.1092516357	0.08135156	0.0731243042	-0.0630427506	-0.07218032419999999	0.1298054925	0.0538822447	0.013560518	-0.1358352034	0.11934271980000001	0.112315068	0.1009072399	-1.36145e-05	1.6136699999999994e-05	2.603930868899999e-10	1.8535461025e-10	-0.0715	-0.07266847	0.0052807065321409	0.00511225	-0.0643365	0.010423000000000002	0.00010863892900000004	0.004139185232250001	0.000552172	-0.00011215600000000007	1.2578968336000018e-08	3.0489391758400004e-07	-3.2396600000000007e-06	0.0	1.0495396915600001e-11	0.0	-0.000457617	-0.000231416	2.09413318689e-07	5.355336505599999e-08
61576.75333413106	-44.92180247996294	2017.968338048804	3791696551.172421	99783.88492098721	98.4039343631739	9683.334298151838	9956823689.92482	61841.47304354345	29.34470115937438	861.1114861329881	3824367788.195311	61916.85826210711	61176.8240930358	1.137642	16.61404	0.14810609949999998	0.097129	0.08951412269999999	-0.059003252699999995	0.030022637999999997	0.0321907543	0.0388342215	-0.029970106099999998	-0.11826297919999999	-0.06488159389999999	-0.0229096118	0.069032868	-0.23373188920000001	-0.0238182769	-0.10695380759999999	-0.0169738847	-0.05695506700000001	0.0294871269	-0.0753865488	-0.0317092244	-0.0213688262	-0.0802658807	0.0901583558	0.0694856628	0.06128171070000001	-0.0327690665	0.11143154109999999	-0.0314798299	0.0939303668	-0.027431274900000004	-0.20218986120000002	-0.118235097	0.0385561993	-0.0384642559	-0.0710767605	0.0652953258	-0.1149890107	0.19494018230000001	-0.1573898236	-0.0418710098	-0.1552130342	0.1766983224	-0.17647769789999998	0.012810639399999999	0.09244267140000001	-0.0819511931	0.09056157199999999	-0.007372826099999999	0.0276453481	-0.0258108589	0.13622000380000002	0.055481971	-0.006353075600000001	0.031016238999999998	0.0549247014	-0.013184513899999998	0.08737961890000001	0.029286324500000002	-0.0171641719	-0.0659210252	0.0998550774	0.0578082495	0.0696562986	-0.0118024909	-0.1392313282	-0.054724851	0.0621361899	0.0213846955	-0.1951888704	-0.12154853060000001	0.0573156633	-0.0069851009	0.0123931225	0.06257066730000001	-0.0991043165	0.2360074864	-0.08663533890000001	0.041968691399999994	0.1347825049	0.1529801801	-0.2579575552	-0.0046919731	-0.0161948443	0.1047053991	-0.08564818869999999	0.0375957085	0.0529252444	-0.0196897621	0.1444959512	-0.0207719143	-0.026141407400000004	0.0235776505	0.11875383099999999	0.1100111431	0.0959136145	0.00894786	0.0089614745	8.030802521415026e-05	8.00641985796e-05	0.0190148	0.0905148	0.008192929019039999	0.0003615626190399999	-0.0667622	-0.002425699999999989	5.884020489999947e-06	0.00445719134884	0.00107642	0.000524248	2.7483596550400013e-07	1.1586800164e-06	-3.2396600000000007e-06	0.0	1.0495396915600001e-11	0.0	-5.77825e-05	0.0003998345	3.33881730625e-09	1.5986762739024998e-07
