global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
57665.14336703732	n/a	n/a	3325268759.5409684	87051.79061322236	n/a	7578014248.9683075	n/a	56642.20673043388	n/a	n/a	3208339583.293209	57052.413168262254	52357.41687311584	n/a	n/a	n/a	n/a	-0.1104613994	-0.0815325909	0.015679677700000002	-0.0830284409	0.1820774387	-0.10769859359999999	0.0384475662	-0.1252926668	0.0183420381	-0.2375919805	-0.130512734	0.043644122300000004	-0.1357581476	-0.0859713175	0.09579542810000001	-0.0023577044	0.0788520666	-0.1914084199	0.1424894008	-0.19176105129999998	0.1393919031	-0.26905129699999997	0.08372648860000001	-0.2053446373	0.0606578461	-0.1237632377	0.0843595941	-0.022493817200000002	0.169772428	-0.15201808460000002	0.08226825759999999	-0.09333236630000001	0.021105568999999998	-0.001404716	0.1612870371	-0.002050665	0.06744636450000001	-0.0233582254	0.036338284500000005	-0.0059197777	-0.1298716074	-0.0856870242	0.10217234130000001	-0.005597193100000001	0.0647925479	-0.2442583318	0.13515292369999998	-0.1843863043	0.0520014838	-0.2363229252	0.0951519979	-0.1789321484	-0.0942377668	0.18888006780000002	-0.0157045256	0.08774930060000001	-0.0891150655	0.2168195511	-0.1227015055	0.0672205154	-0.056088285700000004	0.0042253624	-0.1514996866	0.047031622300000006	-0.0200731363	0.025554278599999997	-0.0645193128	0.0840586631	0.12450533039999999	0.124477639	0.1244314912	-0.008602959999999998	n/a	7.401092076159997e-05	n/a	-0.015389600000000003	n/a	n/a	0.00023683978816000005	0.0180979	n/a	0.00032753398441	n/a	0.0032847	n/a	n/a	1.078925409e-05	0.0005121430000000001	n/a	2.6229045244900004e-07	n/a	-0.0015281	n/a	2.33508961e-06	n/a	0.0	0.0	0.0	0.0	0.0
57617.195401088175	-47.94796594914806	2299.0074386606616	3319741205.8871765	87776.4974089196	724.706795697246	7704713497.37807	525199.9397297697	56718.766340606075	76.55961017220397	5861.373909719839	3217018455.200269	57159.303046373876	52263.63258635131	1.278392	18.984455	0.07434939000000003	0.037723	-0.051314102800000004	0.0218104658	-0.13220874289999998	-0.0554311133	-0.0865651177	-0.1184150784	-0.090376148	0.06033041	-0.07011700929999999	0.0161361787	0.08084551400000001	0.17313502809999998	0.0444955155	-0.1268727045	0.057844233499999995	0.037131822	-0.006370388	-0.0537220733	0.0954636132	-0.0935606027	0.08942654539999999	-0.2039938021	0.26066970899999997	-0.1103746413	-0.0842041712	-0.0904423148	-0.0098275587	0.0588537976	0.19102245210000002	-0.0537193388	0.060242607699999985	0.18622235269999998	0.2004364532	0.1957090042	0.053061734699999995	-0.122091184	-0.09954825460000001	-0.076128372	-0.0943789049	0.08433541259999999	0.052876847000000005	-0.1309721542	0.060920780099999995	-0.0382035694	-0.0032630284999999996	-0.0695067871	0.07814661980000001	-0.056097574299999994	0.0666562817	-0.21617114210000002	0.2780559618	-0.0309976062	-0.13078328109999998	0.0341897518	-0.018600749399999998	-0.0643472146	-0.09861555960000001	0.1419215035	-0.025055892000000003	-0.2427217199	-0.2774394925	0.1299411577	-0.0612911536	-0.1311804608	0.0557750581	0.0714357512	0.10475661230000001	-0.0754657323	0.1244314912	0.1241823917	0.12376759529999999	-0.0186631	-0.01006014	0.00034831130161	0.0001012064168196	-0.0401667	-0.0247771	0.0006139046844099997	0.0016133637888900002	0.0333626	0.0152647	0.0011130630787600001	0.00023301106609	0.00327034	-1.4360000000000156e-05	2.0620960000000445e-10	1.06951237156e-05	0.0005783219999999999	6.617899999999987e-05	3.344563356839999e-07	4.3796600409999815e-09	-0.00193251	-0.00040441	3.7345949001e-06	1.635474481e-07	0.0	0.0	0.0	0.0	0.0
57846.514066770076	229.3186656819016	52587.05043012776	3346219189.677028	87667.21888740578	-109.27852151382831	7685541267.452315	11941.795264248234	56648.13748729473	-70.62885331135476	4988.434920076868	3209011480.779446	57086.29272535508	50996.65476091711	2.020906	30.010996	0.1813812	0.08640549999999997	-0.1060130002	0.0366922302	0.1818583471	0.14062130720000002	-0.0086291037	-0.0650412172	0.2080741393	0.1034863174	0.0354872367	-0.11327711119999999	-0.1142175371	-0.0132549034	-0.0034201043	-0.105608303	0.1078054893	0.2793789838	0.13824746429999998	0.3057810679	0.5041462268	-0.0036920494	0.017644533	0.1710275406	-0.059298266900000014	0.0231591841	0.1267071718	-0.23091516920000002	-0.3177075392	-0.041940791	-0.1804081815	0.0070904013	0.1817149714	-0.0222887464	0.0032767618	-0.0559285095	-0.0419388188	-0.0830043	-0.0238467441	-0.0379977684	-0.07101156110000001	-0.0336803511	0.007284675999999999	-0.1081371349	0.09957226300000001	-0.288752848	0.19524747010000001	0.2584462107	0.5147586485	-0.059504978099999994	0.06004315690000001	0.1423868858	-0.0354353532	0.1822178616	0.0984636475	0.22118300219999998	-0.2467142852	0.0060658473	0.1474201306	-0.1184749074	-0.1296696118	-0.0605223097	0.031995848199999996	-0.030416904100000006	0.0191054453	-0.1300968242	-0.0532608495	-0.019885305	0.1041048624	0.0765444178	0.1242838566	0.12359259759999999	0.1224433458	0.0163266	0.0349897	0.00026655786756	0.0012242791060899998	-0.0179067	0.02226	0.0004955075999999999	0.0003206499048900001	-0.0117873	-0.0451499	0.00013894044128999998	0.0020385134700099997	0.00285425	-0.00041609	1.7313088810000006e-07	8.1467430625e-06	0.000485101	-9.322099999999994e-05	2.3532298020100002e-07	8.690154840999988e-09	-0.0008621889999999998	0.0010703210000000002	7.433698717209996e-07	1.1455870430410006e-06	1.0	0.0	0.0	0.0	0.0
58000.72324878602	154.2091820159476	23780.47181802765	3364083897.3822675	87538.18471262562	-129.03417478015766	7662933782.781761	16649.818261196266	56830.73097384706	182.59348655233043	33340.381331336066	3229731983.0217795	57220.347632984325	52296.537542930775	2.296238	34.099751	0.59291856	0.355192	-0.1066577108	0.011463103899999999	0.20177146969999998	-0.10183194820000001	0.2443951341	0.019115080700000002	0.0797796659	0.051121527400000005	0.1457112017	0.2144064661	-0.3685231523	0.240999852	-0.0688685614	-0.1298174624	0.3203552985	0.0928116573	-0.0222048756	-0.0380871999	-0.1250198136	0.1105230313	0.124761417	0.1697216853	0.042759773099999995	-0.0199639323	-0.2049644605	0.0604504469	-0.07185717679999999	-0.05886600400000001	-0.1203909019	0.1690547025	-0.1303492176	-0.2048600029	0.11484947289999999	-0.1627703249	0.0250530768	-0.0679709183	0.19335010739999997	0.20780425800000002	0.010911676399999999	-0.1331717962	-0.0696648265	-0.10780131779999999	0.32714628739999996	-0.1026116472	-0.047001478799999996	-0.0131807044	-0.12388822390000001	0.0597501036	0.16895934629999998	0.1904315784	0.027941488799999997	0.0400905667	-0.11292347859999999	-0.1511601126	-0.0954361575	0.0464438505	-0.1084591669	-0.2016759407	0.0986269164	0.1869000667	-0.0345335416	-0.10510981789999999	-0.0921063968	0.0238118373	-0.2526203138	-0.24693083559999998	-0.05902895480000001	0.0458440232	0.1240625143	0.1227096555	0.1204658081	0.0742551	0.057928500000000015	0.00551381987601	0.0033557111122500013	-0.0103178	0.007588900000000002	5.759140321000003e-05	0.00010645699684000002	0.00823501	0.02002231	6.781538970009999e-05	0.0004008928977361	0.000956623	-0.001897627	3.6009882311290007e-06	9.151275641290001e-07	-0.00187951	-0.002364611	3.5325578401e-06	5.591385181321e-06	0.00502315	0.005885339	2.52320359225e-05	3.4637215144921004e-05	0.0	1.0	0.0	0.0	0.0
57867.42752130213	-133.29572748389182	17767.750965459953	3348639167.9331555	87331.99118640076	-206.19352622485889	7626876684.58158	42515.770257041586	56871.42907839405	40.69810454699473	1656.3357137181129	3234359445.418805	57237.253214244825	52337.340062901814	1.780111	26.435122	0.25519594	0.127212	0.0710199624	0.1368585206	0.09250779740000001	-0.153340513	0.1368437657	0.058766191100000004	-0.1723714895	0.0897305982	0.0265462055	0.3375608178	-0.1412248397	0.1191934194	0.2768944855	0.07705656849999999	0.4166262220000001	-0.1401990035	-0.0769683875	0.1611897813	-0.2935446426	0.155776601	-0.0740690796	0.0648382274	-0.3091799269	-0.0810373641	0.0736838133	-0.15303160970000002	0.016377398300000002	0.049061043	-0.018295538899999998	-0.02948056	0.022359248199999997	0.1090591241	-0.1390188492	0.0712802468	0.0085883661	-0.1506053537	-0.030678357000000007	0.0206168475	-0.11569710849999999	0.0232707223	0.26184516210000003	0.1089745602	0.41528373609999997	0.1411651262	-0.0659352377	0.2248840261	-0.2741416029	0.0973983195	-0.0399643743	0.09757697929999999	-0.30249050969999997	-0.058833679699999995	-0.06862228849999999	0.19169243719999998	0.0075459379000000016	-0.0540454494	0.0727534703	0.042555156399999995	-0.006722470899999999	-0.0902462994	0.10564126369999999	0.1221244685	-0.026352005499999998	-0.1550248768	-0.025307687000000002	-0.0541024848	0.0694733942	0.0101307113	0.12376759529999999	0.1215356597	0.11784553310000001	0.0476731	-0.02658200000000001	0.00227272446361	0.0007066027240000004	0.02983	0.0401478	0.0016118458448400002	0.0008898289000000001	0.0230042	0.01476919	0.00052919321764	0.0002181289732561	0.00156333	0.000606707	3.680933838489999e-07	2.4440006889e-06	-0.0007656679999999997	0.0011138420000000003	5.862474862239995e-07	1.2406440009640008e-06	0.00326976	-0.0017533899999999994	1.06913304576e-05	3.074376492099998e-06	0.0	0.0	1.0	0.0	0.0
57695.832242550925	-171.5952787512069	29444.939689704413	3328809058.1605787	87270.95424387562	-61.03694252514106	7616219454.636631	3725.508352817373	56663.37367155113	-208.0554068429265	43287.052316575646	3210737915.8418326	57100.26695233754	52731.978796998934	1.882419	27.954424	0.31477235000000003	0.13497	-0.0388223368	-0.0795283654	-0.0774717633	-0.1367171558	0.1433708467	-0.0047212465999999995	-0.0410838642	-0.039281685499999996	0.160279995	-0.0527013474	-0.18327072789999999	0.0683198743	-0.0602490736	-0.1294052865	-0.0083132703	0.0260535479	0.1064310485	-0.2595546285	-0.10474499960000001	0.2466463637	0.11408389740000001	-0.1616454034	-0.1377354636	0.1311632558	-0.2279024234	0.0346102138	-0.0975775693	0.0215492943	0.1050170228	0.0796820134	0.0162542153	-0.1276353437	-0.0909582488	0.0735175592	-0.0523963312	-0.0579789512	-0.09424265710000004	-0.1542616724	-0.0617077778	0.0307057877	-0.0567751101	-0.1236474279	0.0104795552	-0.0289844526	0.062410395800000004	-0.255831142	-0.14628364859999998	0.1774142437	0.2206145513	-0.1419949571	-0.2140517108	0.1342284768	-0.0701184715	-0.1481348679	-0.0346394192	-0.035740142	-0.1657423209	0.050452588099999994	-0.0060409523	0.0850128478	0.0705835297	0.039204999500000004	0.086814855	-0.10750648789999999	0.04964218	0.0665250034	0.146623643	0.0181477969	0.1233992748	0.1200733947	0.11459650130000001	0.0708773	0.023204200000000008	0.00502359165529	0.0005384348976400004	-0.0275936	-0.05742360000000001	0.0032974698369600012	0.0007614067609599999	0.08144889999999999	0.05844469999999999	0.0066339233112099995	0.003415782958089999	0.00332793	0.0017646000000000003	3.1138131600000013e-06	1.1075118084900004e-05	-0.000484001	0.00028166699999999977	2.3425696800100002e-07	7.933629888899987e-08	0.00180203	-0.00146773	3.2473121209e-06	2.1542313529e-06	0.0	0.0	0.0	1.0	0.0
57597.83671571155	-97.99552683937507	9603.123280526685	3317510794.3297696	86622.19558731155	-648.7586565640668	7503404768.366456	420887.7944668128	56288.01759120396	-375.3560803471628	140892.18705358572	3168340924.3476872	56687.009552654425	51323.62545054816	1.690635	25.106377	0.19885585	0.11188900000000003	0.0652769062	0.1116124225	0.1635133103	-0.0395131252	0.0227102642	-0.048552042999999996	-0.0735815281	-0.0422880495	-0.1987579947	0.049167097699999995	-0.1497241756	-0.25633416800000003	0.057828837699999996	0.0642325997	-0.255855088	0.0786735041	-0.2337369387	0.051073996399999995	-0.0447216908	0.0634302842	0.24313512629999998	-0.23249686420000001	-0.1439436963	0.06500176889999999	-0.0063090706	-0.0288876759	0.0711587462	0.0950395909	0.0728764699	0.001509602	0.0651691651	0.0124549484	-0.0219444709	-0.04940066	-0.0406728843	-0.21899593260000005	0.10749991019999999	-0.0170032718	0.028528960699999998	-0.012425562099999999	0.053197043799999996	0.0736571585	-0.2485210947	-0.0764244491	-0.2332184971	0.0565761447	-0.049754329900000005	-0.0389245432	0.23120805519999998	-0.22635907859999999	-0.1649011642	0.0054654214	0.0021541321	0.0538646615	0.1364247345	-0.0870572335	-0.06409495	0.053573074500000005	-0.0693373094	-0.051357396799999996	0.0033858634000000004	0.0146606652	0.0433285031	-0.12928906240000002	-0.1901488877	0.04594131519999999	-0.046763132	-0.0316429481	0.122957771	0.1183263288	0.1107360475	0.0492877	-0.02158960000000001	0.00242927737129	0.0004661108281600003	0.0579976	0.08559119999999999	0.007325853517440002	0.0033637216057600004	0.0160475	-0.0654014	0.00025752225625	0.0042773431219600005	0.00347956	0.00015162999999999982	2.299165689999995e-08	1.21073377936e-05	-0.0007344739999999999	-0.000250473	5.39452056676e-07	6.273672372899997e-08	0.0019254	0.00012337000000000006	3.70716516e-06	1.522015690000001e-08	0.0	0.0	0.0	0.0	1.0
57442.42483160241	-155.41188410914037	24152.85372235288	3299632170.534293	86558.00828360552	-64.18730370602862	7492288798.024722	4120.009957049955	56391.901157924105	103.88356672014194	10791.795434498188	3180046516.205082	56777.604238651125	51706.318654805145	1.345754	19.984798	0.16478340000000002	0.12369	0.0183638002	0.1160910993	-0.041430339100000005	-0.060794598099999986	0.0954793884	0.0057708308	-0.067263869	-0.0380305295	-0.0718237808	-0.0137686802	-0.2112830837	-0.090264692	0.0676530023	0.0123037035	-0.20320273120000001	0.0041711815	-0.11562023619999999	0.005855805899999999	0.0026946504	0.0148518141	0.1226409955	0.0060268308	0.0066046213	0.2022099037	0.0738474605	-0.1863360618	-0.027972843900000002	0.06582119110000001	0.014391446899999999	0.0069199032999999995	-0.0160984952	-0.054941736500000005	-0.1162930617	-0.1851326622	0.1235596212	0.1187676156	0.025547509700000002	0.0905756237	0.0499609024	0.1335738782	0.0700688586	0.017522224399999998	-0.1990444875	-0.0060392384999999995	-0.1181073651	-0.0144626661	0.0256897633	-0.0239417256	0.12134879330000001	0.0194893974	-0.0045849562	0.1796537592	0.1230150913	0.1679795262	0.0734902067	-0.0501626771	-0.0358318278	0.0277800715	0.0251246967	0.0733528086	0.1721312108	-0.0828900925	-0.1784906696	0.0725225424	-0.0122511404	-0.0613502159	-0.08168347620000001	-0.1985881019	0.1224433458	0.116298606	0.106284769	0.0469064	-0.002381299999999996	0.00220021036096	5.6705896899999806e-06	-0.0578381	-0.1158357	0.01341790939449	0.0033452458116099994	0.0264114	0.010363900000000002	0.0006975620499600001	0.00010741042321000003	0.00277263	-0.0007069300000000001	4.997500249000002e-07	7.687477116899999e-06	-0.0007344739999999999	0.0	5.39452056676e-07	0.0	0.00190828	-1.7120000000000026e-05	3.6415325584e-06	2.930944000000009e-10	0.0	0.0	0.0	0.0	0.0
57386.32479308191	-56.10003852049704	3147.2143220012513	3293190273.2570877	86649.56340295226	91.55511934673996	7508146837.922244	8382.339878595798	56409.66416526327	17.763007339162872	315.52442973115393	3182050211.2377872	56813.73566177173	50902.33862017316	1.095325	16.265867	0.03739025	0.0230537	0.0605548808	0.0775697391	-0.0482375825	0.1035854238	0.0328595742	-0.0070893312	-0.0390913695	-0.0142326098	-0.0938830097	0.013885423700000002	-0.0387661433	-0.18755772980000002	0.0850377598	0.0203462102	-0.2590216104	-0.029200930400000002	0.09306759140000001	-0.046304069100000005	-0.1166872505	-0.0367009656	0.0324870867	-0.0834150177	-0.0367075351	0.0867828748	0.09443327060000001	0.0206113037	-0.1890789618	0.0010704395	-0.1405634888	0.1220346227	0.0252755309	-0.1128042227	-0.0394354419	0.055608068	0.0289206841	-0.044836728	-0.1127061374	-0.1420374032	-0.0031832654	-0.0186881105	0.0857629766	0.0224676283	-0.2518076957	0.030427533	0.0636374241	-0.0750565524	-0.1288635891	-0.054640655499999996	0.0347927682	-0.0622164571	-0.0593133306	0.10429594689999999	0.1629032301	0.027146796	-0.12814296960000002	-0.0136779994	-0.0114957199	-0.19067608579999998	-0.030731509100000002	0.1207887736	0.0041229791	0.061259395099999996	0.0047214616	-0.11005267369999999	0.0497595454	0.1162424319	0.0742786414	0.1091329529	0.12185630439999999	0.1139950357	0.1012664153	0.0384457	-0.008460700000000002	0.0014780718484900001	7.158344449000002e-05	-0.057846900000000014	-8.800000000010189e-06	7.744000000017931e-11	0.0033462638396100012	0.0264091	-2.3000000000002185e-06	0.0006974405628100001	5.290000000001005e-12	0.0027512	-2.1430000000000234e-05	4.5924490000000995e-10	7.569101439999997e-06	-0.000460485	0.00027398899999999993	2.12046435225e-07	7.506997212099995e-08	0.00162533	-0.0002829500000000001	2.6416976089e-06	8.006070250000008e-08	0.0	0.0	0.0	0.0	0.0
57494.872677124	108.54788404209104	11782.643130015242	3305660384.1587005	87249.17152167085	599.6081187185919	7612417931.21794	359529.896033249	56468.42171618404	58.75755092076725	3452.449790206556	3188682651.116805	56865.09754946644	50739.623720760595	1.0740170000000002	15.94943	0.07473769999999999	0.0533143	0.11457660800000001	-0.0085735285	-0.0412532588	0.16947508190000002	-0.0599510803	0.20261811440000002	0.0575435088	0.1526297067	-0.0610901543	-0.17074903460000002	0.0071323751	0.1077225418	-0.001107907	0.11508061800000001	-0.0616855612	-0.0244580867	0.11644744380000001	-0.1731106918	-0.1327697876	0.1230704832	0.021594437200000004	0.1227894808	0.0768176052	0.15829697269999998	0.18425529149999997	-0.059830674699999996	-0.0560006977	0.1356090801	-0.0134127527	0.0449092357	-0.0344704655	0.0005354434	-0.023729865899999997	0.07034186190000001	0.0426890123	0.1566455401	-0.0052275657	-0.0966413926	0.12589781279999998	-0.0640936718	-0.0040445244	0.10279694710000001	-0.0673238729	0.0277713227	0.1109679862	-0.1546245777	-0.1429231778	0.14668055060000001	0.046058692400000004	0.1231223817	0.0599728396	0.09520338980000001	0.1915872195	0.1189399166	0.0648717455	-0.1539792821	0.0128749843	-0.0487158279	0.0477218529	0.0276891235	0.0006367904000000001	0.0598234517	-0.0033123822999999997	0.11485964039999999	0.10738960539999999	0.1181323724	-0.0411762971	0.0708838588	0.1211969948	0.1114210819	0.09570776140000001	0.0323916	-0.006054100000000001	0.00104921575056	3.665212681e-05	-0.107439	-0.0495921	0.0024593763824099996	0.011543138721	0.0263556	-5.3500000000001456e-05	0.00069461765136	2.8622500000001565e-09	0.00242693	-0.00032426999999999977	1.0515103289999985e-07	5.8899892249e-06	-0.000511795	-5.131e-05	2.61934122025e-07	2.6327161e-09	0.00162015	-5.1799999999998115e-06	2.6248860225000005e-06	2.683239999999805e-11	0.0	0.0	0.0	0.0	0.0
