global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
62917.78167200803	n/a	3958647250.5264697	n/a	107278.01658163263	n/a	11508572841.689049	n/a	61372.2912579482	n/a	3766558134.250425	n/a	61952.67094200867	60173.59437229949	n/a	n/a	n/a	n/a	-0.12392214380000001	0.0504724784	-0.021779804399999998	0.0365505693	0.0713609652	-0.059123399000000014	0.12389327289999999	-0.019201021000000002	0.104615457	-0.0403687822	-0.0540096488	-0.04756509230000002	0.14282576800000002	-0.1660768082	0.038855625299999995	-0.0105015034	0.1699630343	-0.1004777043	0.1626260353	-0.0483406431	0.0834018889	-0.1147498318	0.1581574621	-0.032557316499999996	-0.1046567829	0.014217627	-0.1684659943	0.0106798321	-0.011166489	0.010988379099999999	-0.1333532039	0.057503557000000004	-0.0076443008	0.0077692709	-0.0371050238	0.029432881	-0.07616055599999999	0.0168514609	-0.0166006475	-0.0362920616	-0.055190780300000006	-0.0366835493	0.1438186257	-0.1732767123	0.0313071768	-0.0153552793	0.17498079800000002	-0.1599729406	0.0869289942	-0.0062443517	0.10291592109999999	-0.1191587878	0.1361050557	-0.0230766116	0.055830091799999995	-0.1260662451	0.1193380075	-0.072836099	0.0025852723	-0.0379267148	0.1296357169	-0.09189391820000001	0.0452815076	-0.013182985900000001	0.034820983	-0.083824962	0.00278535	0.10407291560000001	-0.035219547000000004	0.0500893345	-0.0876091418	0.1217078847	0.1216831682	0.1216419777	4.97815e-05	n/a	n/a	2.4781977422499998e-09	0.015565	n/a	n/a	0.00024226922500000006	-0.106322	n/a	n/a	0.011304367684	0.00115999	n/a	n/a	1.3455768001e-06	0.0010401	n/a	1.08180801e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62838.506615049104	-79.27505695892614	3948677913.6095705	6284.534655840985	108089.72694515306	811.7103635204257	11683389071.07775	658873.7142464618	61441.5717935794	69.28053563120193	3775066744.465572	4799.792617346239	61981.642288282004	58216.793258263926	1.497184	26.621807	0.1202833135	0.0709205	0.10946335160000001	0.062165552699999994	-0.0405906884	-0.020483423799999997	-0.1377188591	0.0141857173	0.02880608	0.041085246	0.0897208036	-0.041966871600000004	0.0692688227	-0.1522538698	0.0370036087	-0.0671478131	-0.08681366130000001	0.0253635288	-0.0823212244	-0.0580335017	0.0562420812	-0.11905124	0.0176406397	-0.0013670086999999999	0.1899716463	-0.008613695400000001	-0.0938832704	-0.0696419943	-0.0665495561	0.1543254262	-0.0066714997	0.05638358280000001	-0.1470628566	-0.1682859868	-0.1589262546	-0.0007560078999999999	0.0206821133	0.072848661	-0.0824264476	-0.0259208186	-0.0197547227	0.1748323274	0.06924120240000001	-0.1526245302	0.0371316929	-0.0674822944	-0.08531703789999999	0.0205839113	-0.0838913621	-0.07113678030000001	0.0332933133	-0.08559055689999999	0.0289262685	-0.0420317047	0.2093180538	-0.0416239401	-0.0612091117	-0.0980238499	0.09913361429999999	0.044434141600000004	-0.1185809142	-0.008419138199999999	0.1792067312	0.123330625	-0.050754866399999994	0.1413671606	-0.0168119824	-0.0762361864	-0.044809123	0.0866985668	-0.0404922585	-0.1333691595	-0.1307819742	0.1216419777	0.12141962949999999	0.12104935019999999	0.0149083	0.0148585185	0.00022077557201484224	0.00022225740889	-0.00608385	-0.02164885	0.0004686727063225001	3.70132308225e-05	-0.0989823	0.007339700000000003	5.3871196090000065e-05	0.00979749571329	-7.993089999999997e-05	-0.0012399209	1.5374038382568105e-06	6.388948774809995e-09	0.0008890159999999999	-0.00015108400000000011	7.903494482559997e-07	2.2826375056000037e-08	0.00013772	0.00013772	1.89667984e-08	1.89667984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62741.479870713076	-97.02674433602806	3936493296.3670936	9414.189116448952	106687.12895408164	-1402.5979910714234	11382143484.464844	1967281.124557592	61283.901349255575	-157.6704443238268	3755716564.58529	24859.96901327297	61826.93606025702	58408.67568590416	1.335193	23.741402	0.07329984499999997	0.0350207	-0.0387918016	0.0600445421	-0.0241527465	0.13332591289999998	0.1030950068	-0.0530593454	-0.013823116399999998	-0.0490251765	0.1436531205	-0.1260498826	0.0331327858	0.2098975652	0.0052910920999999994	-0.1585235059	-0.0410809811	0.0084143816	-0.1307551837	-0.14292284119999998	0.0064024061	-0.0158754982	-0.0420688667	0.1673190389	0.065907064	0.0800863434	-0.021240850800000002	-0.0734764678	-0.18655905260000002	-0.102709944	-0.16362465439999999	0.11956939650000001	-0.0908434506	-0.018610061100000002	-0.0124903052	0.015473073899999999	0.0161093907	-0.109489629	-0.10405756320000001	0.0480697948	-0.04492785269999999	-0.005951231800000001	0.034613773199999996	0.20819369219999997	-0.0043747592	-0.1557292469	-0.049386911	0.0112854727	-0.1437471565	-0.12609682349999998	-0.0398889481	-0.021102193999999998	-0.057344955499999996	0.1348302836	0.0807193273	-0.1022905403	-0.070155085	-0.0354964873	0.1313396325	-0.1738189579	0.0053822233	-0.18348760449999998	0.0927355735	0.0750171869	0.0611783956	0.0099878846	-0.0002583756	0.0558611867	0.1327454965	0.0128635075	-0.0785640382	-0.006642488	0.08954182	0.1215101995	0.120893123	0.1198669825	0.00539895	-0.00950935	9.04277374225e-05	2.91486611025e-05	0.0122102	0.01829405	0.0003346722654025	0.00014908898404000006	-0.08894529999999999	0.010037000000000004	0.00010074136900000009	0.007911266392089998	0.0004229180000000001	0.0005028489000000001	2.528570162312101e-07	1.7885963472400006e-07	0.000820396	-6.86199999999998e-05	6.730495968160001e-07	4.708704399999975e-09	1.0587899999999999e-22	-0.00013772	1.89667984e-08	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62857.27369723168	115.79382651860216	3951036856.6486936	13408.210259820127	107523.3397640306	836.2108099489707	11561268594.011166	699248.5186755133	61272.69308603442	-11.208263221153176	3754342918.0153694	125.62516443465492	61828.40715457536	58490.360391408096	1.209262	21.502197	0.1071976306	0.0765406	-0.0444072881	0.08397222970000001	0.010359837700000001	-0.10352018539999999	0.0108812667	0.1055878949	-0.021224226699999998	-0.0112277255	-0.06317356610000001	-0.0120584467	-0.0661581896	-0.015372482600000001	-0.0046484488	-0.0262834935	-0.0716843447	-0.0453499749	-0.0040390078	-0.0779933645	-0.1440687267	0.0625647257	-0.11551522310000001	-0.0407576085	0.0193310243	-0.055999765099999994	0.1083478882	0.1353973294	-0.021880656800000002	0.0357984266	-1.80248e-05	0.023230176499999998	-0.0279600081	-0.11861743849999999	-0.1649193011	-0.158653651	-0.0838397947	0.1896756594	-0.027970253900000002	-0.0031642105	-0.0035455451000000002	-0.0648774148	-0.0659814104	-0.0181410726	-0.0054686351	-0.025589586600000002	-0.06931774639999999	-0.0390270182	-0.020834281	0.0006505731	-0.1739802792	0.0415921844	-0.11665605970000001	-0.0233224979	0.0145106714	0.0659475194	0.1295062652	0.11161239519999999	0.050045669800000005	0.043166610999999994	0.007671378	-0.0418841626	0.0912979328	0.0064405441	-0.1890756546	0.1495649886	0.0213423041	-0.2268523622	-0.0633169725	-0.0804316864	-0.0109130289	0.022098911699999998	0.1469591556	0.1213126213	0.12010478890000001	0.1181006348	3.63044e-05	-0.005362645599999999	2.875796783119935e-05	1.3180094593599998e-09	-0.059430099999999986	-0.07164029999999999	0.005132332584089999	0.003531936786009999	-0.0829687	0.005976599999999986	3.5719747559999826e-05	0.0068838051796900005	-4.34147e-05	-0.0004663327	2.1746618708929004e-07	1.8848361760899998e-09	0.0008384249999999997	1.8028999999999698e-05	7.029564806249995e-07	3.2504484099998924e-10	0.0	-1.0587899999999999e-22	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62831.8857011267	-25.387996104975173	3947845860.759449	644.5503462262345	107740.51749043367	217.17772640306796	11608019109.106443	47166.16484560583	61312.041830800255	39.34874476583353	3759166473.4618	1548.3237146467127	61859.269654385906	57328.05550807737	1.1190719999999998	19.898502	0.050554353200000006	0.0335351	0.106034356	0.0486382788	0.0090984524	-0.021843728	-0.0803678297	0.0629741881	0.0027891253000000005	0.0410867209	-0.0120878522	-0.027149235600000002	-0.0101730135	-0.0790588327	-0.0383270284	0.0243715909	-0.17606532	0.007935556	-0.0008672388	-0.0861140363	-0.0599938509	0.0527717087	-0.0626825533	0.1300358919	0.0191871084	-0.010347191300000001	-0.09817756300000001	0.08888910779999999	0.0924382332	0.0017024406	-0.13339356130000002	-0.0993365434	0.0378527715	0.023178444	0.1540479269	0.023076136	0.031104619500000007	0.008093570999999999	0.06365854929999999	0.1474936239	0.0368024496	0.1552330516	-0.0093610227	-0.082399958	-0.0381749737	0.0300371888	-0.1755327871	0.0038211936	0.0055018357	-0.0484849733	-0.0770389639	0.0267245206	-0.0761295318	0.12582016029999998	0.018952838200000002	0.0111506496	0.0724226265	-0.0974595041	-0.08879654470000001	-0.06440120790000001	-0.0853703613	0.0822241719	-0.0713828294	0.017612328700000002	0.0373751493	-0.1580477512	-0.057463279400000004	0.0734310881	-0.0111168426	-0.2160882266	-0.1061032366	-0.1569206592	0.0523564775	0.12104935019999999	0.11905633460000001	0.11575891279999999	2.18662e-05	-1.44382e-05	2.0846161924e-10	4.781307024399999e-10	-0.0287647	0.030665399999999995	0.0009403667571599996	0.0008274079660899999	-0.08584619999999997	-0.002877499999999964	8.280006249999789e-06	0.007369570054439996	-0.000133355	-8.994030000000003e-05	8.089257564090003e-09	1.7783556025000002e-08	0.000588425	-0.0002499999999999998	3.4624398062499993e-07	6.249999999999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62801.89170781249	-29.993993314215913	3944077602.079807	899.6396349332289	107343.34727359694	-397.1702168367338	11522594203.900032	157744.1811421381	61434.884898418124	122.84306761786866	3774245082.481883	15090.419261768251	61980.290877333886	59241.65973419334	1.383948	24.608337	0.0785331138	0.0459458	-0.0242909365	0.0490937271	0.0057522152	0.1196101125	0.0351797199	-0.10790949820000001	0.10255995009999999	-0.024809569500000003	0.025416132200000004	-0.0211262698	0.11818646220000001	0.0557134537	0.0076972267	-0.11794977109999999	0.0183991188	0.1084263011	0.0732668906	-0.06839079599999999	-0.18919809640000002	0.026312660800000002	-0.0975646889	0.0521410865	0.0378480467	-0.0281164857	-0.1921291269	0.0979248335	0.018430552700000002	0.1987382403	-0.1032033111	0.1206421297	0.0243785201	0.0731386512	0.14193610439999998	0.019302683600000002	0.062617625	-0.0021702038	0.0124912526	0.1458690165	0.064789838	-0.0614269387	0.1165513222	0.0561796241	0.009844016	-0.11402773849999999	0.0179143425	0.1117900413	0.053411743899999996	0.0199809089	-0.19872886129999998	-0.0022399006	-0.10610363560000001	0.0510767608	0.043259907599999994	0.0008758398	0.0978199144	-0.1697923229	0.0389939085	0.1229093701	-0.2213261938	-0.08408922869999999	-0.030893104100000002	-0.022274868700000002	0.051508459900000005	-0.1317281829	-0.0902239643	0.0406206206	0.050295757	-0.1208536267	-0.0539262286	0.12191912710000001	-0.0735108902	0.1207205288	0.11775003070000001	0.11285322490000001	0.00505493	0.0050330638	2.533173121487044e-05	2.55523173049e-05	-0.0610774	-0.0323127	0.00104411058129	0.00373044879076	-0.0989353	-0.013089100000000034	0.0001713245388100009	0.00978819358609	0.00042861	0.000561965	3.15804661225e-07	1.837065321e-07	0.000588425	0.0	3.4624398062499993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62707.88396673057	-94.007741081914	3932278711.584945	8837.455383324179	106972.61288265306	-370.7343909438787	11443139906.941952	137443.98862852866	61277.54165826612	-157.343240152004	3754937111.6805396	24756.895221531206	61815.1950302346	58025.311575029475	1.270852	22.59734	0.13506382654	0.0717866	-0.0752415161	0.0865764465	0.028845876	-0.061811033099999996	0.1017170926	0.10990311900000001	0.0086816319	0.0009749792999999999	-0.09689886630000001	0.0192934291	-0.10558350779999999	-0.039993003199999995	0.028879337400000007	-0.0651681559	-0.034879175400000004	0.0721154572	0.0259788172	-0.021273179399999998	-0.029479527000000002	0.0951613774	-0.0677639202	0.0178537714	0.195991378	-0.024734415099999997	-0.0766087713	-0.0155969352	-0.0121291221	-0.0667791838	0.22524270899999999	0.129855367	0.1489392122	0.15104926859999998	-0.0599190472	-0.034819413199999996	0.0758043175	-0.154858954	0.2130108719	0.0524516083	0.0814522275	-0.0094011193	-0.10604345039999999	-0.0409029875	0.0247378446	-0.0653383565	-0.033526694100000004	0.07023256309999999	0.0210565728	0.006478846999999999	-0.0390949265	0.0679506419	-0.0851255291	0.0193229968	0.2193291341	0.0140397622	-0.0117904204	-0.0431204707	0.0530636462	0.1831807361	0.18108025190000002	-0.0436699196	-0.1770489309	-0.10930547880000001	0.0754944682	0.1160963706	-0.0283687622	0.2602423162	-0.0348496759	-0.1245757923	0.0318751277	0.06240538280000001	0.0019655058	0.120326335	0.1161887065	0.1093977275	9.81346e-06	-0.00504511654	2.545320090218157e-05	9.630399717160001e-11	-0.00587049	0.05520691	0.0030478029117481	3.44626528401e-05	-0.0680302	0.030905100000000005	0.0009551252060100004	0.004628108112039999	-0.000108064	-0.000536674	2.8801898227600004e-07	1.1677828096e-08	0.000246965	-0.00034146	6.099171122499999e-08	1.1659493159999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62670.63980230028	-37.24416443029622	3927609093.229664	1387.1277841109425	107346.8981505102	374.28526785713615	11523356542.536009	140089.4617348882	61388.754049705334	111.21239143921413	3768579123.7752132	12368.196009628988	61940.800589915736	57344.451452975	1.21378	21.582535	0.05550226686000001	0.0292072	0.1081642582	0.0455025524	-0.0052585411	0.0829292904	-0.0347813361	-0.1430267242	0.0084776424	0.11632720839999999	0.0501400055	0.062474068099999995	0.1317570106	-0.0557351193	-0.1246612166	-0.0984410194	-0.0715205714	0.0869370352	0.07881001309999999	0.0077078489000000005	-0.0051779131	0.026350150099999997	-0.0130615399	-0.008727726199999999	0.043335402	0.054176433600000004	-0.0462862759	-0.081062816	-0.0752456978	-0.043784681500000006	-0.0201593686	0.018413652	0.0174692885	-0.025401106899999998	-0.0716200014	0.00039650620000000004	-0.0867301614	0.2387559668	0.1338989943	0.1295289509	0.0474982288	-0.054155120999999994	0.1310146202	-0.0577428396	-0.1180880567	-0.0944117349	-0.06922947389999999	0.08311119019999999	0.0884025993	0.0220831293	-0.0172389067	0.041881731299999995	-0.006393269599999999	-0.018229288	0.0329031456	-0.06896557980000001	-0.0670476677	-0.05861635940000001	0.0421341446	-0.06611054870000001	0.0206211244	-0.0514137484	-0.0510697614	-0.011675561599999999	-0.0201018206	0.0430362724	0.052807890499999996	-0.153743404	-0.2262775308	-0.11135925349999999	-0.08225738860000001	0.0985264783	-0.10009769339999999	0.1198669825	0.1143757435	0.10540925529999999	-1.50884e-05	-2.490186e-05	6.201026314596e-10	2.2765981455999998e-10	-0.026756	-0.02088551	0.0004362045279601	0.000715883536	-0.0820875	-0.014057299999999995	0.00019760768328999984	0.006738357656249999	0.000123927	0.000231991	5.381982408099999e-08	1.5357901328999997e-08	0.00012275399999999998	-0.000124211	1.5068544515999995e-08	1.5428372520999994e-08	-5.44891e-05	-5.44891e-05	2.9690620188099998e-09	2.9690620188099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62662.49239664808	-8.147405652198358	3926587953.359978	66.38021886147376	107416.0874362245	69.18928571429568	11538215840.106628	4787.157257654442	61238.13629516905	-150.6177545362807	3750109336.9057007	22685.707981551303	61780.04984636428	58240.632691120656	1.299085	23.099367	0.03961552139999999	0.0313089	-0.0690981324	0.080147685	0.0474245679	-0.0612478251	0.0343749968	0.14158775710000002	0.0372888107	-0.0046093677	-0.160180879	-0.0106707999	-0.09332034199999999	-0.0436153473	-0.0221187154	0.006906530300000001	-0.1266035676	-0.021167196099999997	0.06312650019999999	0.0720238114	-0.044015625499999995	0.1470826028	-0.0845437963	0.0051074957	0.0024205941	-0.0407492141	0.1569308401	-0.0324510597	-0.060437727699999985	-0.0309043465	0.09233043789999999	0.2398500264	0.044392629	0.08537606560000001	-0.0764998548	-0.0125156725	0.09697968900000001	0.0463225467	-0.021510032999999998	0.0263511746	0.0401354347	0.006509046899999999	-0.09304428669999999	-0.0464982746	-0.0249283857	0.0090497273	-0.11765079630000001	-0.0267904217	0.06074924	0.1034128656	-0.025765503999999998	0.0997592583	-0.0981735069	0.0189994166	0.044453215899999995	0.068983018	-0.0549290072	0.1771395958	0.1047958271	0.1051363259	0.08789463939999999	-0.17280522559999995	-0.0622131938	-0.0211135165	0.06992207360000001	0.10347970140000001	-0.135917803	-0.013435923899999999	0.0279644009	-0.05258078309999999	-0.0118607395	-0.0550674307	0.0830094049	0.11934271980000001	0.112315068	0.1009072399	-1.96548e-05	-4.566400000000002e-06	2.0852008960000012e-11	3.8631116304000004e-10	-0.0204339	0.006322099999999997	3.9968948409999956e-05	0.0004175442692100001	-0.0515231	0.030564399999999988	0.0009341825473599996	0.0026546298336100004	0.000123927	0.0	0.0	1.5357901328999997e-08	0.00012275399999999998	0.0	1.5068544515999995e-08	0.0	0.0	5.44891e-05	2.9690620188099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62826.292112986535	163.7997163384571	3947142980.666314	26830.347072558998	107927.65015943877	511.5627232142724	11648377668.938202	261696.4197824023	61347.1668773263	109.03058215724741	3763474883.8745213	11887.667845548278	61905.942514473216	57115.64647711987	1.233364	21.930767000000003	0.05975089999999999	0.0584886	0.0815254296	0.0464863159	-0.0020808714000000003	-0.0651425693	-0.08004154620000001	0.12100490529999999	0.0199771301	-0.0148985645	-0.0574818841	0.017152824	-0.025499978399999998	-0.0432113583	0.0325595268	0.0412770815	-0.10021740009999999	0.0091278537	-0.08476472439999999	-0.047775063300000004	-0.0013156705999999999	0.07254241759999999	-0.11624636890000001	0.09637746039999999	-0.2147679407	-0.0010809526	0.14095146279999998	0.0159138694	-0.0516584217	-0.0789851857	0.0608989183	0.0525233458	-0.019688702199999998	0.0035191117	-0.0163533092	0.20161562460000002	0.0716741242	-0.0248620129	-0.1206776176	0.0036428512	-0.0095841816	-0.045312654800000005	-0.0246998364	-0.0437621801	0.0348478496	0.0431400507	-0.1011289347	0.012165526299999998	-0.0710887793	-0.0451670933	-0.0100280681	0.046372852699999995	-0.1311898897	0.0973417034	-0.19865706940000002	0.0526952828	-0.034488868900000004	0.1354883835	0.06429872980000001	-0.016908995700000002	0.0911225991	-0.012833507	-0.0340313413	0.1496585192	0.1559738376	0.0102237808	-0.07521105019999999	-0.0587507878	0.09063468429999999	0.0818835855	0.0064276463	0.0310739195	-0.0503631409	0.11875383099999999	0.1100111431	0.0959136145	-1.96548e-05	0.0	0.0	3.8631116304000004e-10	-0.07890859999999998	-0.05847469999999998	0.0034192905400899968	0.006226567153959997	-0.052799300000000014	-0.001276200000000005	1.6286864400000132e-06	0.002787766080490001	0.000123927	0.0	0.0	1.5357901328999997e-08	0.00012275399999999998	0.0	1.5068544515999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
