global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
59508.84279634871	n/a	n/a	3541302370.9605436	96529.4118833936	n/a	9317927358.553848	n/a	58022.68666893394	n/a	3366632168.281284	n/a	58324.34069152867	58506.12202725051	n/a	n/a	n/a	n/a	-0.1167366535	-0.11416788720000001	0.1149435414	-0.1437594437	-0.005254644300000001	-0.0083228428	0.0630426056	-0.1641404306	0.1630624325	-0.2709368443	0.035532883599999995	0.0322227514	-0.016275928500000002	0.0366774282	-0.0663971146	0.012281307	-0.1627348968	0.0365603549	-0.1119309885	0.1335840828	-0.058803212699999996	0.0588494288	-0.0759550138	0.1800593187	0.1656859696	-0.0775772459	0.015621698600000001	-0.11799712009999999	0.17544624	-0.0200980965	0.047671613499999994	-0.0038449096000000003	0.0927628488	-0.0388922347	0.026133381	-0.0158438745	0.0836972411	-0.0895445022	0.1253310554	-0.08532372199999999	0.22754074719999998	0.1327998285	-0.0587677655	0.030359295499999998	-0.0088566545	0.0716496192	-0.0573952925	0.0317846945	-0.1623363565	0.0369968727	-0.10565939140000001	0.1308384302	-0.0806983125	0.0542359633	-0.0366445989	0.17298117780000002	-0.1645694872	-0.09174097199999999	0.0199005425	-0.1599810974	0.1175714199	-0.05978004610000001	0.0405470594	-0.0038921953000000003	0.0782120562	-0.0204815168	0.0936503971	-0.0870076007	0.1426646922	-0.21441104789999998	0.0389433974	-0.009860398499999999	-0.1962211179	0.009326289599999999	0.054877651900000005	0.1217078847	0.1216831682	0.1216419777	0.000260518	n/a	6.7869628324e-08	n/a	0.04115	n/a	0.0016933225	n/a	-0.102541	n/a	0.010514656681000002	n/a	0.00272415	n/a	7.420993222499998e-06	n/a	0.002	n/a	n/a	4e-06	-0.000505211	n/a	n/a	2.55238154521e-07	0.0
59518.922572511394	10.07977616268181	101.60188748976843	3542502144.1926064	96993.85383845557	464.4419550619786	9407807682.43568	215706.329621793	58040.36532478638	17.678655852439988	3368684007.0346646	312.5348727490106	58358.696574350426	58751.96096057988	1.161913	18.157969	0.17592412899999998	0.0895486	-0.08980191130000001	-0.1074467525	0.1621280782	-0.0819347535	0.0997564783	-0.0787004422	0.0374986681	-0.2037094075	0.0663984866	-0.0860500988	-0.1623493094	0.06127402360000001	0.0615904382	0.087921275	-0.0799903535	-0.0976056032	0.19903781850000002	0.0295339713	-0.1686855112	0.08668275869999999	-0.11977645869999999	0.0228479483	0.0122189007	-0.0156933664	-0.0864624858	0.043266429	-0.08083111679999999	0.08767643289999999	-0.0839447197	-0.0541688667	0.1253531419	-0.056187643200000005	-0.013034681499999999	0.1439030817	-0.08335636910000001	0.0890437543	0.0860949247	0.0693131563	0.0322652167	-0.045347930300000006	0.0942748591	0.1172457184	0.046217602	0.0574320847	0.0627651409	0.08714051589999999	-0.0985803307	-0.0744647643	0.2024653589	0.0047464821	-0.149822967	0.106170006	-0.1377874882	0.023620804199999998	0.029563645099999997	-0.014521401000000001	0.0464027796	0.042147120999999996	-0.1053536773	0.1056440211	-0.048520871900000005	0.0473946414	0.153502332	-0.0368112699	-0.0185515609	-0.13972044720000001	-0.10707377900000001	-0.0156769441	-0.0614946655	-0.10231246769999999	-0.027786639100000003	-0.0269861649	-0.14729979599999998	-0.0599496942	-0.023207448500000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.000138811	-0.000399329	1.9268493721e-08	1.5946365024100002e-07	-0.0106688	-0.0518188	0.00011382329343999997	0.00268518803344	-0.0511894	0.0513516	0.00262035467236	0.002636986822560001	0.00298746	0.0002633100000000001	8.9249172516e-06	6.933215610000006e-08	0.00181959	-0.00018041	3.2547768099999995e-08	3.3109077681e-06	0.0004981569999999999	0.001003368	1.0067473434239998e-06	2.4816039664899995e-07	0.0
59470.306678037894	-48.615894473499786	2363.505195458468	3536717376.379878	95987.83663158574	-1006.0172068698304	9213664781.211994	1012070.6205181748	57945.23486657438	-95.13045821199921	3357650243.7424674	9049.804079624928	58236.46110208918	58313.26455298956	1.36581	21.344397	0.157255989	0.0740847	0.0034787659000000003	-0.1358717743	0.1201267408	0.0023652033	-0.1036435983	-0.0180447707	0.0895372313	-0.1355684079	0.0590035037	0.11347221560000001	0.0886750903	-0.027248048100000002	0.010619538500000001	0.0685279411	0.010953293400000001	-0.0062464561	-0.0295741973	-0.011005069099999999	-0.0722088342	0.2466308743	0.0160833509	-0.0343706338	-0.1254054481	0.0053816648	-0.1117408705	-0.0061440196	0.1303255946	-0.227571618	0.1163460934	0.0343228608	-0.0102598459	-0.07018699219999999	-0.0188990752	0.12037778199999999	0.08372294150000001	-0.0716590704	-0.1100728909	-0.17953525969999998	-0.0150225472	0.057064468	0.0630686363	0.0437264313	-0.0100956344	-0.033616367700000004	0.0102684562	0.0886306829	0.0129608265	-0.00020978189999999998	-0.0329790101	-0.0204135735	-0.0547094129	0.2410533305	0.0010977580000000001	-0.0143885051	-0.108119702	0.019691992	0.1224643113	0.0312036394	-0.0040562519	-0.2728905008	0.08923788369999999	-0.0177953834	-0.02941071	-0.0554100654	-0.0130232486	-0.1460906157	0.023236224500000003	-0.0249871737	0.1800519589	0.0715891775	0.1260525398	0.1051111522	-0.0391834486	0.0059843164	0.0526605322	0.1215101995	0.120893123	0.1198669825	-0.0111295	-0.010990689	0.00012386577025	0.000120795244694721	0.0436662	0.054335	0.00190673702244	0.002952292225	-0.0906438	-0.0394544	0.00821629847844	0.0015566496793599995	0.00265001	-0.00033745	7.0225530001e-06	1.138725025e-07	0.00159041	-0.00022918000000000005	5.2523472400000025e-08	2.5294039681e-06	1.5268999999999992e-05	-0.000482888	2.33180820544e-07	2.331423609999997e-10	0.0
59840.37420753414	370.0675294962492	136949.97638745734	3580870385.297717	97197.50243737087	1209.6658057851312	9447354480.062716	1463291.36168579	58182.741018738496	237.50615216411822	3385231352.4535947	56409.172315805285	58504.39048639857	59730.46194939543	1.66943	26.089251	0.16305039999999998	0.121502	0.057270053700000004	0.020043576299999998	0.3681604364	0.0374040396	0.14307166289999998	-0.0443099153	0.1803039188	0.0015964369	-0.10707517279999999	-0.0734280954	-0.062371885	0.100294871	0.1840126429	-0.053012650099999996	-0.07910147690000001	0.1119812414	0.001410512	0.1264328904	0.0655912526	-0.0385685846	-0.1162014725	-0.20580175	-0.052214656	-0.1360758378	0.0274113402	0.0477330815	-0.0357838664	-0.1317089978	0.18481304839999999	0.0524568741	0.0099591644	-0.1220571631	-0.0233929488	0.1472944537	-0.1001461724	-0.0670953622	0.1499531985	-0.1719415906	-0.0830959663	-0.0110516385	0.1167520977	0.0387910943	0.1582535718	0.08093184889999999	0.1910827578	-0.0625747883	-0.0807256535	0.1087161012	0.008443934200000001	0.11701835890000001	0.0836485835	-0.026326096	-0.1516085367	-0.17103089489999998	-0.105337246	-0.1440573172	-0.0253218767	0.0119496446	-0.0529589718	-0.1208387273	0.1701596186	-0.0443472025	-0.030854833199999997	-0.0744253103	0.009530472199999999	-0.0756752191	-0.1600497794	0.09110400369999999	0.028672702400000007	-0.0619568444	0.20175591559999997	0.0366420072	-0.0963785591	0.0079635009	-0.2245992723	0.1213126213	0.12010478890000001	0.1181006348	-0.010674500000000002	0.0004549999999999988	0.00011394495025000004	2.070249999999989e-07	0.0161848	-0.0274814	0.00026194775104	0.0007552273459599997	0.0290322	0.119676	0.0008428686368400001	0.014322344975999999	0.00289489	0.00024487999999999984	8.380388112099999e-06	5.996621439999992e-08	0.00152653	-6.38800000000001e-05	4.0806544000000125e-09	2.3302938409e-06	1.5268999999999992e-05	0.0	0.0	2.331423609999997e-10	1.0
59711.275256270324	-129.09895126381892	16666.539217417885	3565436392.730081	96651.0617252066	-546.4407121642727	9341427732.609695	298597.4519105974	58052.74513814378	-129.99588059471716	3370121218.074276	16898.928971595964	58379.49006920831	60203.2294634795	1.468883	22.955181	0.2026694	0.11842200000000005	-0.10680354759999999	0.0865101082	0.22883129030000002	0.0755195476	-0.0207993621	0.1456311873	0.0192968257	-0.0892441972	0.13402920570000001	-0.1348307199	0.0792994709	0.0576766645	-0.0351826953	-0.0376030578	-0.0262991696	0.0359414094	0.0112062927	0.0853515875	0.0549372031	0.12094894619999999	0.07770337620000001	0.0106749398	-0.0068807908	0.0500410143	-0.0491529414	0.047703959000000004	0.19045795280000002	-0.022541336800000002	0.026000586200000002	-0.061354567199999994	-0.09530070550000001	-0.09657974539999999	0.0001325528	-0.1409942695	-0.0827053488	-0.0392590972	0.0043142517	-0.1229617951	-0.1790890452	-0.08857799429999999	-0.1505915864	0.15332630960000002	-0.0058078074	0.0699562792	-0.0387560248	-0.0510569158	-0.02003993	0.031713497599999994	0.0088229539	0.1006517766	0.0547946425	0.11567080199999999	0.10228756289999999	0.0116924982	-0.0034053296999999997	0.0668760427	0.09037347039999999	0.099083775	0.162150977	-0.07480574	0.0174094305	-0.0728271358	-0.0434471504	-0.1167218209	0.009673663	0.1694524988	-0.0753764906	0.0243919343	-1.6806099999999998e-05	0.08975592550000001	0.1405770924	-0.1011669835	0.0434822253	-0.166874796	-0.09627697880000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0136845	-0.003009999999999999	0.00018726554025	9.060099999999993e-06	0.0575814	0.0413966	0.00331561762596	0.00171367849156	-0.08160449999999997	-0.11063669999999998	0.006659294420249995	0.012240479386889994	0.00227515	-0.0006197399999999997	5.1763075225e-06	3.8407766759999964e-07	0.00142123	-0.0001052999999999998	1.1088089999999956e-08	2.0198947129000003e-06	-0.000212213	-0.00022748200000000002	5.1748060324e-08	4.5034357369e-08	0.0
59595.1498037312	-116.12545253912684	13485.120727417005	3551581880.1291633	97345.06195118802	694.0002259814211	9476061086.280634	481636.3136622633	58153.750552048215	101.00541390443685	3381858703.2698483	10202.093638006607	58478.46051361066	60690.29479857785	1.124387	17.571516	0.1086774	0.07411539999999997	-0.15210555109999999	0.09534784560000001	0.15293788460000002	0.1177890174	0.1056645552	0.0793412123	-0.10890575050000001	0.0857392731	0.1274387491	-0.1144065573	-0.0605627572	0.1708678502	0.0525045427	-0.0071749935999999995	-0.041995882400000004	0.0895228505	-0.0640346408	0.0174739266	0.0194770373	0.0450026855	0.1931379979	0.03901455	0.048636976500000005	-0.1264693095	-0.072201732	0.0141470059	0.06667828349999999	0.055932089000000004	0.1529691158	-0.0727427704	-0.0390308704	0.09407284310000001	0.012098863500000001	-0.1344283295	0.0361747802	0.1285667524	-0.0011643432	-0.0040698464	0.0103002299	-0.0094617411	-0.11718511289999999	0.0710173573	-0.160061174	0.1635698368	0.0704117621	-0.025447607	-0.011912731000000001	0.091377925	-0.0643837632	0.0508036071	0.0005759908	0.0372304183	0.2167996989	0.00083325	0.0476729145	-0.1078469868	0.0912765765	0.0404956179	0.0747897714	0.040611104	0.1455158068	-0.0963931218	0.0006705707	0.06708307179999999	-0.0249956081	0.1100260662	0.08985480650000001	-0.10036185730000001	-0.0701712867	-0.016741003799999998	0.0158329597	-0.0466735529	0.1071414736	-0.1556747721	0.0727087648	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0124057	0.0012788	0.00015390139249000002	1.6353294399999999e-06	0.012773200000000002	-0.044808199999999986	0.00016315463824000004	0.0020077747872399992	-0.0228099	0.058794599999999975	0.00052029153801	0.003456804989159996	0.00225424	-2.0910000000000286e-05	5.081597977599999e-06	4.37228100000012e-10	0.00137956	-4.167000000000016e-05	1.7363889000000133e-09	1.9031857936e-06	-0.000198877	1.3335999999999996e-05	1.778488959999999e-10	3.9552061129e-08	0.0
59458.67964259133	-136.4701611398705	18624.10488154221	3535334584.840305	97050.20670841943	-294.85524276859366	9418742622.14694	86939.61418812627	58062.038275741485	-91.71227630673091	3371200288.7336693	8411.14162536216	58371.793886984415	58995.121894499054	1.257946	19.658731	0.06916909999999997	0.0288389	-0.1498502584	-0.0178915228	0.129676035	-0.0323189054	0.1441182936	-0.0653031375	-0.1053079771	-0.138852674	0.0191273757	0.08754378310000001	-0.1050218099	0.0633437957	-0.054409706399999994	0.0922888017	-0.1162224749	0.1024383925	-0.1758559532	-0.0040800738	-0.0588331687	0.014599385500000001	-0.0386473435	0.1261085376	0.0506739812	0.0208129172	0.038265299100000004	-0.09143998939999999	-0.0817407668	0.0933741174	0.0395383666	0.038592738599999996	-0.1199744407	0.1354931684	0.051721334699999996	0.014467793799999996	0.0691504963	0.026254460099999998	0.1624059399	0.0326517742	-0.0438085437	-0.12663167949999998	-0.2325926228	0.18405235399999997	0.0193132845	0.06610904990000001	-0.0386221105	0.0963724302	-0.0716837526	0.1381292909	-0.1650925296	0.0160659469	-0.0608300082	-0.0007466744	-0.015199843700000003	0.0930106099	0.092229275	0.0349021286	-0.0276735556	-0.1199513453	-0.0207586876	0.11524695970000001	0.0381334627	-0.027323716	-0.1032353925	0.11332754939999999	0.0255433604	-0.0172228719	0.0739186089	0.0802414453	-0.0443365629	-0.1235822535	0.033268339	-0.15614261869999999	0.06009550480000001	-0.2882030545	-0.0102652543	0.120326335	0.1161887065	0.1093977275	-0.016161000000000002	-0.003755300000000001	0.00026117792100000003	1.4102278090000009e-05	0.0251438	0.012370599999999995	0.0006322106784399997	0.00015303174435999989	-0.0417788	-0.0189689	0.0017454681294399998	0.00035981916720999985	0.0020006	-0.00025363999999999986	4.00240036e-06	6.433324959999992e-08	0.00116586	-0.00021370000000000004	4.5667690000000016e-08	1.3592295395999998e-06	1.5268999999999992e-05	0.000214146	4.5858509316e-08	2.331423609999997e-10	0.0
59399.766599921524	-58.91304266980296	3470.746596614025	3528332272.125153	96375.68191503099	-674.5247933884383	9288272064.587229	454983.6968957156	57981.839048010224	-80.19922773126018	3361893659.389364	6431.916128690532	58275.61981341938	58430.606748464	1.187822	18.562866	0.093722162	0.0439444	-0.10737344210000001	-0.1167803857	0.0589204304	-0.1148564558	-0.0185045273	-0.1177289608	-0.0937302926	-0.0822646483	0.0510169757	0.0034100319	0.0200887856	0.0119224797	-0.0280407519	0.1515581167	-0.0293927667	-0.029521307599999998	-0.0415036575	-0.0040373684000000005	0.1407149113	0.1094672449	0.120346985	-0.0681297475	0.061230692300000014	0.07700596330000001	0.050414431399999994	-0.025752132400000002	-0.08343700009999999	0.030009257	-0.2104694136	-0.1311154615	-0.0328430801	-0.0019023736	0.0077051638	-0.0381802978	0.0167012359	0.09806338740000001	0.05683282980000001	-0.07804310490000001	0.000428977	-0.0219304881	0.1971089912	-0.0509672742	0.007793392099999998	0.0089298941	-0.0228339842	0.1691308857	-0.012832523	-0.0148235078	-0.0359892268	-0.0036295884999999997	0.12878391349999999	0.0967313575	0.1260874231	-0.10519197570000001	0.0450022508	0.0768384718	-0.053762751	-0.046229004000000004	-0.027916576000000002	0.09051680039999999	-0.226230307	-0.060328458200000004	0.014045168500000002	-0.0198969513	0.010075192299999999	0.0164262751	0.034837168599999996	-0.09477101630000001	-0.0616325872	-0.0343765175	0.0931242842	-0.0348427285	-0.1183300823	0.1680301653	-0.0542827001	0.1198669825	0.1143757435	0.10540925529999999	-0.000741138	0.015419862	5.49285535044e-07	0.00023777214409904403	0.010535	-0.014608799999999996	0.00011098622499999998	0.00021341703743999995	-0.0789143	-0.037135500000000016	0.006227466744490001	0.0013790453602500006	0.00174133	-0.00025927000000000003	3.0322301689e-06	6.722093290000003e-08	0.00126801	0.00010215000000000008	1.0434622500000014e-08	1.6078493601e-06	-0.000154471	-0.00016973999999999998	2.8811667599999993e-08	2.3861289841e-08	0.0
59302.880414351035	-96.88618557048905	9386.932954399235	3516831625.4388194	96074.01987022212	-301.6620448088652	9230217294.023836	90999.98927826578	57933.23083877798	-48.60820923224674	3356259235.419136	2362.758004765877	58214.91385575289	58889.07815640704	1.190906	18.611059	0.082547531	0.0425873	0.009889384499999999	-0.13942189970000002	0.0147775043	0.0730489827	-0.10248814880000001	-0.1059055161	-0.0522065443	-0.0465408395	0.1668332513	0.0586144843	0.0360232401	-0.0785319423	0.0211381779	0.17496507190000002	-0.0533885333	0.04476708769999999	0.046360787199999996	-0.10491745300000001	-6.0273000000000004e-05	0.1523874221	0.1294142691	-0.081653637	-0.0484569812	0.0166191427	-0.0222454687	-0.0291012514	-0.0924148058	-0.0431358455	-0.1019300466	-0.1065936222	-0.0057812724	0.0529270693	-0.0695665999	0.0870166444	0.0330453931	-0.0338995421	0.0198600323	0.2325119276000001	0.0176385751	-0.0616423596	-0.0619103758	-0.11561319210000001	0.0420779857	-0.0876488333	0.0164770139	0.1687731409	-0.017299204	0.0704977576	0.042174488200000006	-0.0907875214	-0.0073392308	0.1427372149	0.1554187793	-0.0868502375	-0.054458268399999996	0.0249727413	0.034087355699999995	-0.0276159388	-0.0701052027	0.024289074700000003	-0.1328482084	-0.1052016861	0.029578793	0.0647248571	-0.0505760622	-0.050680355999999996	-0.0038841452000000004	0.1533608263	-0.1070233853	0.0280168936	-0.18468154620000002	-0.0785705279	0.0415844048	0.0662928143	-0.0425673555	0.11934271980000001	0.112315068	0.1009072399	-0.000759769	-1.8630999999999968e-05	5.772489333609999e-07	3.471141609999987e-10	0.0251267	0.0145917	0.0006313510528899999	0.00021291770889	-0.106539	-0.0276247	0.011350558521000002	0.0007631240500900001	0.00213517	0.0003938400000000002	4.5589509289e-06	1.551099456000001e-07	0.00102534	-0.00024266999999999995	5.888872889999997e-08	1.0513221156e-06	1.5268999999999992e-05	0.00016973999999999998	2.8811667599999993e-08	2.331423609999997e-10	0.0
59199.23154724383	-103.6488671072075	10743.087652607555	3504549015.784189	95756.75276827221	-317.26710194991034	9169355700.724009	100658.41397969477	57888.10123917457	-45.129599603409595	3351032265.076925	2036.6807603640668	58188.09786184211	57763.67121864204	1.144094	17.879486	0.140082839	0.08104179999999997	0.0974235782	-0.0953252917	-0.0500734006	0.0728196423	-0.1183057315	-0.0776143485	0.0164074077	-0.0220996593	-0.0083523459	0.1088170858	0.1016483306	-0.1156878642	0.0123939848	0.0509907639	0.030434603900000006	0.0177775789	0.0585402137	0.057436595800000004	0.0535850245	0.0997453531	0.0432367751	0.0268051336	0.0108426879	0.0697575496	-0.1426682994	0.025834983199999998	-0.0202048108	-0.0894015756	-0.073948606	-0.0934265008	0.0985859114	-0.0202347094	0.0960115455	0.1292003522	-7.87817e-05	0.1089573829	-0.05187999150000002	0.0454934254	-0.0432770705	-0.0584251804	0.1490375472	-0.3056292639	-0.0245866671	-0.11622182789999999	-0.0012734383	0.0347200902	0.034117777200000005	0.0062245593999999994	0.0737556619	0.054923577599999995	0.0610154322	0.0866835973	0.047490630199999995	0.007896373299999999	0.0284222538	0.0775453467	0.09465043199999999	0.0694367955	-0.09875092279999999	-0.076227243	-0.0653915201	-0.0161625338	0.1272752579	0.0360755094	0.08168802900000001	-0.1404248102	-0.0678393353	-0.0603897959	-0.0840435189	0.1176178302	-0.0152341755	-0.11733973539999999	-0.0435697601	0.2440015653	0.08840296550000001	0.11875383099999999	0.1100111431	0.0959136145	-0.0007466299999999998	1.3139000000000228e-05	5.574563568999996e-07	1.72633321000006e-10	0.08139	0.0562633	0.006624332100000001	0.0031655589268900003	-0.06254259999999999	0.04399640000000002	0.003911576814759999	0.0019356832129600015	0.00145479	-0.00068038	2.1164139441e-06	4.629169443999999e-07	0.00114116	0.00011582	1.3414272399999996e-08	1.3022461456e-06	1.5268999999999992e-05	0.0	0.0	2.331423609999997e-10	0.0
