global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
23004.93260971392	n/a	n/a	529226924.3774787	39755.12614372185	n/a	n/a	1580470054.7032366	22527.943581655716	n/a	507508242.018263	n/a	22661.103152388652	20176.807851646685	n/a	n/a	n/a	n/a	-0.0459890503	-0.0650702785	0.2050817168	-0.0461162104	0.0421016561	-0.031048548399999997	-0.0871135616	0.0673306455	-0.0915959686	0.1433327401	-0.0775961799	-0.0368684846	0.0591807436	0.1359544462	-0.21429399219999998	0.1514813152	0.0161547978	-0.0806807616	0.1139637909	-0.0555394621	0.0788592159	-0.061376253099999986	0.061980847	-0.047151812599999995	0.0846907858	-0.0225221229	0.11100424369999999	-0.014145441299999999	0.020412754499999998	-0.0010169043	0.0499636776	-0.1550160911	0.1328910504	-0.0085824726	0.1739415209	-0.08960202789999999	0.1095178184	-0.0265482223	-0.0079187799	0.1592540517	-0.1505512072	0.06080056740000001	0.032239244199999996	-0.0512229368	-0.034207119	-0.0736013397	0.0978468795	0.1333628497	-0.11380780830000001	-0.0959270951	-0.0084810223	0.0923845142	-0.059085453899999994	-0.0393475275	-0.0400465771	-0.030263752799999998	0.17194672239999995	0.006238176800000001	0.1347130795	-0.2222013708	0.1406268436	0.0100083966	-0.0782180663	0.0917343268	-0.0061778632	0.0911941296	-0.0787673451	0.068549345	-0.0150202476	0.1209027442	-0.0275681069	0.046260545599999994	-0.1161163495	0.0254914714	-0.0493297635	0.0572364661	-0.18443727350000005	0.008438972099999999	-0.0604659628	0.1470132774	-0.0373455484	0.1088739209	-0.07391423379999999	0.0588013599	-0.1425572517	0.042851403200000006	0.0472191599	-0.1421400498	-0.0253565358	-0.09871454130000001	0.0191401599	0.0359973991	0.125157312	-0.113011247	-0.11785929310000001	-0.041736243900000004	0.0923802592	0.0884706697	-0.0375106714	-0.1092302591	-0.0282895336	0.1358943768	0.0970977967	0.1217078847	0.1216831682	0.1216419777	0.0204518	n/a	n/a	0.00041827612324	0.0468751	n/a	n/a	0.00219727500001	0.0868942	n/a	0.0075506019936400015	n/a	0.00161724	n/a	n/a	2.6154652176e-06	-0.000343514	n/a	n/a	1.1800186819600001e-07	0.00058559	n/a	3.429156481e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23030.0788154101	25.146205696182733	632.3316609147329	530384530.244001	39771.83434508728	16.708201365428973	279.1639928677227	1581798807.173064	22547.811648154013	19.868066498296685	508403810.1206298	394.7400663807391	22679.076959859918	20621.66284236814	1.030473	16.720375	0.05361315000000001	0.0291115	-0.0028286075	-0.1052971518	0.1468352334	0.099050057	-0.0065917245999999995	-0.066523979	-0.0662351088	0.1037338758	-0.1443786689	0.027228047999999998	-0.0601485817	-6.31327e-05	-0.0103374549	0.1271162517	-0.1563223631	0.11431144050000001	0.056531775	-0.060889569299999995	0.2637215505	-0.0870788888	0.0087889412	0.0364748283	-0.010402127800000001	-0.18923702309999998	0.1698508809	-0.0290121909	-0.044426868200000004	0.046570894	-0.079895963	-0.015246945	0.0741376021	0.0826707384	0.0749426271	-0.068168305	0.1354787316	-0.012205871299999999	-0.0341612757	-0.0603850833	0.0828886142	-0.0813465988	-0.0895655536	-0.1533703827	-0.1135118008	-9.41422e-05	-0.057461856	-0.0193196461	-0.0973712174	0.10300982310000001	0.07134318049999999	-0.0337579855	0.0377462998	0.032612771	0.1053770332	-0.0105043184	0.0889593089	0.047739315899999996	-0.036656557	0.1583301059	0.1263861972	-0.162242092	0.10434194460000001	0.048806003	-0.1041055975	0.2124857252	-0.0819258273	0.0999054332	0.0025366563	0.0307343612	0.15549950369999999	0.2053058332	-0.10079945539999999	-0.10625141699999999	-0.0263149476	-0.0714838422	-0.1285076615	0.054294367	0.0639737567	0.0727955766	-0.08545774960000001	0.0971058872	0.012177047	-0.04378052650000002	-0.06001392150000001	0.00045402480000000003	-0.021691574900000003	0.1806309955	-0.0905272142	0.1436282633	-0.036589141400000004	-0.040656020099999995	0.0342079316	-0.109915514	0.051264754100000004	-0.0686589308	0.0928346275	0.062664398	0.0070236661	-0.039560451	-0.0361094541	-0.0251137896	0.0178828659	-0.081575711	0.0350563031	0.1216419777	0.12141962949999999	0.12104935019999999	0.017857399999999995	-0.002594400000000004	6.730911360000019e-06	0.00031888673475999985	0.0277579	-0.019117199999999997	0.00036546733583999976	0.0007705010124100003	0.070306	-0.016588200000000008	0.004942933635999999	0.0002751683792400004	0.00183449	0.00021725	4.71975625e-08	3.3653535601e-06	-0.000429407	-8.589299999999997e-05	7.377607448999995e-09	1.84390371649e-07	0.000582466	-3.123999999999965e-06	3.39266641156e-07	9.759375999999782e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23014.365864790565	-15.71295061953424	246.89681717192147	529661036.1584372	39731.06112753379	-40.773217553491115	1662.4552696643163	1578557218.3198266	22565.378659578244	17.567011424223892	509196314.05014884	308.59989037881274	22692.78348150144	20552.74494183169	1.2588549999999998	20.426077	0.04721880000000001	0.0192528	0.1235803347	-0.0384761323	0.114441519	0.0023485694	-0.0728698	0.034590520699999995	0.019446358700000003	0.0222177192	-0.1699927663	0.1903538566	-0.0376498891	0.0502375338	-0.1148577011	0.0614993583	-0.08923667490000001	0.14214599949999998	0.11728455230000001	-0.0734343603	0.1829044081	0.0202765289	0.127684179	-0.0386577298	0.0741321048	0.1690603485	0.1371451184	-0.015349623	-0.0156027802	0.069316107	-0.086127831	-0.0323483987	-0.0035366753999999997	-0.0167867549	0.0691208871	0.051603942699999995	0.049654399	-0.0652491039	-0.051211651500000004	0.0537679796	0.0496768375	-0.09116607289999999	-0.0920749833	0.15011219650000002	-0.1042045584	0.1008495771	-0.0871398763	0.0587731198	-0.1032024869	-0.0401245823	0.014281241699999999	-0.0424945394	0.0651997347	0.0098243298	0.0829119352	0.1232173166	0.049809999800000004	0.0085180161	0.10203628220000001	-0.1032083116	0.0574027826	-0.1001740016	0.1354344713	0.1119185635	-0.12133504	0.12780611960000002	-0.084230699	0.061608822800000004	-0.1003390916	-0.0503456808	-0.2244951634	0.0990424215	-0.0682640328	-0.0835058059	-0.0290592457	-0.054226501600000004	-0.0231313935	-0.032244713700000004	-0.0631955221	0.0417958649	0.049544843600000006	0.0652993367	-0.0403174151	-0.0377126302	0.0434757508	-0.0400363854	0.0155665547	0.0905074822	0.1479338683	0.0225075222	0.11899160060000001	0.0658134598	0.056161427300000004	-0.1524524394	-0.0817105316	-0.032094376	7.6536e-06	0.1671601349	-0.053211425	0.017427394	0.0706214385	0.018444224199999998	0.010890858100000001	0.11837625269999999	0.0227969276	0.1215101995	0.120893123	0.1198669825	0.011943100000000005	-0.0059142999999999895	3.4978944489999885e-05	0.00014263763761000013	0.0364621	0.008704199999999995	7.576309763999991e-05	0.0013294847364099995	0.0834773	0.013171300000000009	0.006968459615290001	0.00017348314369000032	0.00200927	0.00017478000000000006	3.054804840000001e-08	4.0371659329e-06	-0.00033986300000000004	8.954399999999994e-05	8.01812793599999e-09	1.1550685876900005e-07	0.000706722	0.000124256	4.99455985284e-07	1.5439553535999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23042.661984574883	28.296119784317852	800.6703948484642	530964271.3353725	39683.62483284065	-47.436294693136006	2250.202054214043	1574790079.8736472	22603.117009399302	37.73834982106564	510900898.54059607	1424.183047217125	22728.883782776582	20421.390068121847	1.136118	18.434557	0.03799585	0.0202533	0.13961657060000002	0.09596123179999999	0.1032703012	-0.0402357023	-0.0334178469	0.126990095	0.0282518102	-0.0399403968	-0.0549340635	0.070613175	-0.0815221392	0.028168431600000002	-0.0165745289	0.1173699912	0.0108816929	0.2025258487	0.07741203099999999	-0.1061747224	0.2556997159	0.058777828	0.0009665345	-0.10369855289999999	0.014819593300000001	-0.0589589393	0.13008350789999998	0.0385629875	0.0633443157	-0.0361778236	0.0213108348	0.1928327415	0.07850454009999999	-0.09317451310000001	0.0031533188	-0.0715843013	-0.0040442143	-0.0087172274	-0.022796147599999997	0.181055975	0.0306489169	-0.009056086	0.2065646443	-0.0286637549	0.0224202312	-0.11703551220000001	0.035951013999999996	-0.0882911044	0.0224866777	-0.08804824650000001	0.14705767390000002	0.2078898763	-0.050073084500000004	0.048680458899999994	-0.20560244260000002	-0.0456882956	-0.0368796731	-0.0407362641	-0.0452625064	-0.0412025833	0.1179598769	0.0016982689999999999	0.2027069063	0.08269102980000001	-0.1220045631	0.10702204359999999	-0.2384704723	0.0541291615	-0.1082170989	0.0785320988	0.0350338977	0.14499732939999999	-0.0033051987	0.0248542671	-0.06333448009999999	-0.0302724571	0.0804630486	0.1890996114	-0.071303589	-0.09175345970000001	-0.0565081694	-0.0011374364999999999	-0.074212937	0.0009564134	0.09883967	-0.1817573067	0.0418607192	-0.1826026056	-0.0261670448	0.051071401399999994	-0.11716271119999999	-0.1099872544	-0.0331879926	0.1478953529	-0.0335621071	0.1580609643	0.1339912652	-0.051085945599999995	0.0957044358	0.055808556100000004	0.023103743	0.10576061310000001	0.0261207562	-0.0144719948	-0.0677748513	0.1213126213	0.12010478890000001	0.1181006348	0.0176172	0.0056740999999999936	3.2195410809999936e-05	0.00031036573584	0.0200568	-0.016405299999999998	0.0002691338680899999	0.00040227522624	0.0769979	-0.00647940000000001	0.005928676604409999	4.198262436000013e-05	0.00200927	0.0	0.0	4.0371659329e-06	-0.000482835	-0.00014297199999999995	2.0440992783999986e-08	2.33129637225e-07	0.0007524910000000001	4.5769000000000076e-05	5.662427050810003e-07	2.094801361000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23094.193221389767	51.531236814884316	2655.468367671689	533341760.54688513	39774.517261402034	90.892428561383	8261.43356978611	1582012223.3775682	22592.77895632069	-10.338053078612576	510433660.969167	106.87534145621092	22725.71760326868	20896.499518634064	1.783106	28.932539	0.25078216292	0.130826	-0.10785652289999999	0.1194525843	0.0744148321	0.0136394601	-0.1663180706	-0.0655291523	-0.0332958312	-0.1763707186	-0.0593553835	-0.0262846653	0.0745109291	-0.0527760693	0.0117894573	0.0051373035	0.095899809	0.1929095103	0.29946596129999997	-0.0524684486	-0.0462619763	-0.0852130841	0.0251966108	0.1351292942	-0.18525714199999999	-0.0961095419	-0.0065984395999999996	0.0890509673	0.028831601800000002	-0.0712670864	0.0087821272	-0.0066997172	-0.0657097923	-0.028344772799999998	-0.0512886159	-0.0010536188000000001	0.030959152599999998	0.037482347799999996	-0.039696224700000005	0.040445394100000004	-0.07496438309999999	-0.19476622850000005	0.1228706243	-0.011874886000000001	0.19678857379999998	0.09370267789999999	0.1658740159	0.0583768279	0.024633407000000003	-0.0417103598	-0.0018505863	0.052122320599999994	0.0896463483	0.13405254519999998	0.044528846399999995	0.1497163396	0.144804323	-0.0943149042	-0.1081246768	0.0214283352	0.0080673434	0.08899556439999999	0.1975563929	0.286320225	-0.023948389100000002	0.011092466	0.1059468085	0.06588299110000001	0.1020345599	-0.10673161619999999	0.18986888030000001	0.06999384269999999	0.0668211955	0.11528709320000001	0.0396631787	0.046222340599999995	0.0582207425	-0.0445857712	0.0036008697	-0.0165813853	-0.0595351176	0.060517517300000004	0.023577049	-0.0040882694	0.0799928427	-0.0435216127	0.2063829536	-0.0575993088	-0.1884443448	-0.0988824024	0.060922858499999996	0.1316877303	-0.10952971789999999	-0.0114683641	-0.0216649314	0.0039973868	-0.0708762095	0.2006694389	0.0051579979	-0.029802600099999996	0.044659957	0.1526811623	-0.10262107990000001	-0.07005774669999999	-0.2128004775	0.12104935019999999	0.11905633460000001	0.11575891279999999	-7.87792e-06	-0.01762507792	0.0003106433716860715	6.206162352639999e-11	-0.00994614	-0.03000294	0.0009001764086435998	9.89257008996e-05	0.0252497	-0.0517482	0.00063754735009	0.0026778762032399995	-0.000318924	-0.002328194	5.420487301636e-06	1.01712517776e-07	9.25129e-05	0.0005753479	3.3102520603441e-07	8.558636666410001e-09	0.000877068	0.00012457699999999996	7.692482766239999e-07	1.551942892899999e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23062.409401228844	-31.783820160922915	1010.2112240218901	531874727.38988864	39726.68428878097	-47.832972621064975	2287.9932697675517	1578209444.5804768	22555.07694824679	-37.70200807389847	508731496.14133376	1421.4414128043054	22680.569384428883	20451.800778844674	1.99995	32.451031	0.3587777448800001	0.241022	-0.0847739134	-0.0032718611	0.1140565703	-0.12604443769999998	-0.17973836559999998	-0.0723428832	-0.1246411777	0.0385816159	-0.1531087546	0.077848548	-0.11643064460000001	0.0160755871	-0.0502287909	0.07287644	-0.1472407369	0.1230555701	0.38843101	0.064926879	-0.039492739900000004	-0.1264113818	0.0684716523	0.21306364460000002	0.1849275169	0.24020754239999997	-0.1354431416	-0.027631925499999998	-0.0198128491	-0.053801415400000004	0.0502095589	0.0464992865	-0.0551176941	0.0751828539	-0.0826628643	0.0719687176	0.0071292616000000015	0.056778235	-0.0199294368	-0.06970372030000001	-0.1642751798	0.0658987371	0.1274308632	-0.045305092699999994	-0.1646942999	-0.055345154699999996	0.0694575932	0.1167483049	-0.0602432357	-0.0704411528	-0.1093878136	0.015499739299999999	-0.09618218460000001	-0.1161773672	-0.0381838157	-0.2274090175	-0.1424009376	-0.0466748366	0.0598802835	-0.07408355900000001	0.07035984070000001	-0.15518182949999998	0.1188358544	0.35609656939999995	0.0049790045	0.1376551594	0.21510186679999999	-0.032759291600000004	0.2098333861	-0.0440973629	-0.2542728634	-0.10379314939999999	0.0177929458	0.0123518623	0.056855152	-0.0017416577	0.1662077585	-0.0138082697	0.0551911437	0.0176160458	0.050096141600000005	0.0040714726	-0.0034678355	-0.0362045476	0.026310849	0.17187637320000002	-0.019174138700000003	-0.163970548	0.0216668361	0.1884097478	-0.0551492946	0.096854309	-0.0651342909	-0.0092866078	-0.0385870427	0.1664780132	-0.06898236519999999	-0.1994422214	0.0017902403	0.014148991999999999	-0.1250191089	-0.14902825320000002	0.051435122	0.07975497320000001	-0.0164836163	0.1207205288	0.11775003070000001	0.11285322490000001	-6.20778e-05	-5.419988e-05	2.9376269920143994e-09	3.8536532528399985e-09	0.061317099999999986	0.07126323999999999	0.005078449375297599	0.003759786752409999	0.0613312	0.0360815	0.00376151609344	0.00130187464225	-0.00458082	-0.004261895999999999	1.8163757514816006e-05	2.0983911872400006e-05	0.000349891	0.00025737810000000004	6.624348635960999e-08	1.2242371188099994e-07	0.00138537	0.0005083019999999999	1.9192500369e-06	2.5837092320399985e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23070.96795831799	8.558557089145324	73.24889944815969	532269562.5337353	39480.30077685107	-246.38351192989646	60704.83495090943	1558694149.4306273	22585.025211143682	29.948262896890807	510083363.7879957	896.8984505412868	22709.086279633622	20647.827536168592	1.879236	30.492346	0.3784166774	0.279219	0.1079001891	-0.0610462751	0.1242622509	0.049730032300000004	-0.0252819817	-0.0792216078	0.09989626720000001	0.061416779500000004	-0.1029298624	-0.2038378084	-0.026892819100000003	-0.04379444440000002	-0.1492371426	-0.0881643437	0.113163035	0.1643606212	0.0486690184	-0.18136095149999998	-0.04757987809999999	-0.146218567	0.004168325	0.0871458904	-0.1616606496	0.21501054670000005	0.0086263076	0.0695498688	-0.1267851122	-0.0171785829	0.0304748687	-0.1108102722	0.0040719263	-0.104682748	0.08297542769999999	0.1493877311	-0.2738697789	-0.0788318179	-0.0692993607	-0.0741390707	0.1256816069	0.069271974	-0.14817940300000002	0.09702297929999999	0.0194865499	-0.1767769696	0.0557813382	-0.0659966451	0.0497023093	-0.0702990642	0.0067875838	-0.0608717203	0.0751742553	-0.17245247100000002	0.0689658607	-0.027785687599999997	0.0644696376	0.1494782089	-0.0900496898	0.0875335218	-0.0923400156	0.1053526504	0.1578433081	0.0478917396	-0.246705788	-0.0054669552	0.12159412050000001	-0.049689531399999994	-0.0041285283	-0.2629880553	-0.0778041837	-0.0065608989	0.0333509013	0.018190610700000002	0.1265056349	0.0758078572	-0.060862388899999995	-0.1081747717	-0.1161957117	-0.026597434399999998	0.225343464	-0.1993672395	-0.058113022599999994	-0.0404541507	-0.09998331220000001	-0.0155385781	0.0122643138	0.1151471643	0.0837224102	-0.1622559384	-0.1506275236	-0.09844963710000001	-0.0197746712	0.0512632809	-0.0635797416	-0.0127474892	-0.0395649873	0.010132374100000001	-0.1397062389	-0.0215175319	-0.0697565386	0.0493487015	0.020175958799999998	-0.1364076943	0.1509122604	0.120326335	0.1161887065	0.1093977275	-2.48304e-05	3.72474e-05	1.3873688067600001e-09	6.165487641599998e-10	0.00391302	-0.05740408	0.0032952284006464	1.5311725520399993e-05	0.043579	-0.017752200000000003	0.001899129241	0.00031514060484000013	0.000584431	0.005165251	2.6679817893001e-05	3.4155959376099987e-07	0.000446199	9.630800000000004e-05	9.275230864000006e-09	1.99093547601e-07	0.000582466	-0.0008029039999999999	3.39266641156e-07	6.446548332159999e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23088.025033423288	17.057075105298278	290.9438111477864	533056899.9439804	39775.72378677507	295.423009923994	87274.75479255224	1582108202.7618241	22559.19913637268	-25.826074771001004	508917465.67451787	666.9861380773345	22689.68941136853	20456.03524323261	1.669771	27.09358	0.1583265404	0.101601	0.08985063689999999	0.1274267665	0.0265008604	-0.0738469604	0.036129980299999996	0.1435334849	-0.031354568900000004	-0.036501663	-0.0615503478	-0.004344473	0.015936573500000002	0.0316935144	0.0788991309	-0.0982871416	0.0057225999	0.0403990865	-0.18669295660000002	-0.0289420558	-0.0395935549	0.15314451769999998	0.0396622525	0.0731922919	0.0182931013	-0.10092613199999999	-0.16203127380000001	0.08075337169999999	0.0138021719	-0.0218605831	-0.1254514919	0.1418459061	-0.177515237	0.0318010447	0.0208444108	0.0475419165	-0.0951078474	0.0173855129	0.0509386071	-0.0171503407	0.0117133139	-0.048224612300000004	-0.0424949845	0.1288653691	0.06516244360000001	-0.0932091639	0.058788414000000004	-0.1290690003	0.0802014704	0.0780414932	-0.13761501	0.021808911400000002	0.047778759299999994	-0.0748682624	-0.014192986299999997	-0.016431349799999998	-0.008781817800000001	-0.14108018320000001	0.0360401551	0.1333038395	-0.09231837	0.0103615636	0.047782533099999996	-0.1615576698	0.061623067000000004	-0.150589281	-0.1206501538	0.0894793596	0.10507436839999999	0.0150515294	0.046176464199999996	-0.0670365185	0.167645811	-0.011340946000000001	0.024246879300000003	-0.1638844482	0.13426564970000002	0.0103927081	-0.06698253	0.0798144406	0.0744960567	-0.0555561095	0.0400042077	0.0436000491	-0.0106409497	-0.0242255305	0.0665316274	0.03569584	0.0636650669	-0.1026736682	-0.0625681729	-0.1589172481	-0.0159440675	0.0121352829	0.0718122239	0.0371613843	-0.1891570314	-0.06833738240000001	-0.072988793	0.0017329482999999999	-0.0470108555	-0.0391963033	-0.0821895	0.015791133	-0.0564535675	0.1198669825	0.1143757435	0.10540925529999999	0.0049535	0.0049783304	2.478377357156416e-05	2.4537162249999994e-05	0.00436808	0.0004550600000000002	2.0707960360000017e-07	1.90801228864e-05	0.0616035	0.0180245	0.0037949912122500003	0.00032488260025	0.00235277	0.0017683390000000005	3.1270228189210016e-06	5.5355266729e-06	-0.000482835	-0.0009290339999999999	8.631041731559999e-07	2.33129637225e-07	0.000582466	0.0	3.39266641156e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
23076.067005403125	-11.9580280201626	142.9944341309939	532504868.4378548	39558.69448990007	-217.029296875	47101.715702056885	1564890309.74525	22547.04023096946	-12.158905403222887	508369023.1769553	147.83898060452273	22682.096245061064	20750.445412681842	1.261683	20.471968	0.10670016189999999	0.057092099999999986	-0.10869362710000001	0.050314928499999995	0.046397802300000006	0.020562415900000002	0.029448651099999997	-0.0364532989	-0.040872655099999995	-0.131621513	0.0476625582	-0.107220534	-0.11317534859999999	-0.0204610451	-0.0190281348	-0.011579564099999998	-0.0161229718	0.0051292868	-0.1710767655	-0.049376559699999996	-0.0367523638	0.0743001718	0.1328377204	0.061152781600000004	-0.0246676277	0.031060765299999998	-0.054914402800000005	-0.0443622979	-0.0267737343	-0.0855195101	0.10885901949999999	-0.1099992682	-0.0190875453	-0.0021546892	-0.045787456	0.1822333784	0.18830881489999998	0.0356190265	-0.1187551291	-0.22609203579999998	-0.1943403748	0.0970690942	-0.0007621632000000001	-0.0161454274	0.1011819464	0.009028952600000001	0.0373836679	0.031374833	-0.0794629327	0.059440602	-0.10399068480000001	-0.0130346146	-0.0816654293	0.007802969599999998	-0.1220194748	-0.020572938	-0.1304161751	0.15046864	-0.056189812400000004	-0.0007727347	-0.012537901399999999	-0.014192081	0.0100524951	-0.17703277190000002	0.017779741499999998	-0.06273019120000001	0.021128344700000003	0.16125998019999999	0.0614995221	-0.0414412833	-0.0529174217	-0.0470592957	-0.032788451600000004	0.0906356947	0.0712958041	0.1063340083	-0.017792099999999998	-0.0702681646	-0.0260972965	-0.0057630862	0.1091949906	0.1865463016	0.036633976400000004	-0.1540906152	-0.03445643	0.3076853984	-0.0051161696000000005	-0.0768959726	-0.0712319858	-0.0740908634	0.0638851338	0.047880100300000006	-0.026125581499999998	-0.0393412315	0.04630330480000002	0.0518223167	-0.0444454635	-0.1890070954	0.045665003200000005	0.0958472635	0.09853836449999999	0.0094393551	0.11890436539999999	-0.0782181446	0.0260243519	0.11934271980000001	0.112315068	0.1009072399	-3.69619e-05	-0.0049904619	2.4904709975351612e-05	1.3661820516100001e-09	-0.0126874	-0.017055479999999998	0.00029088939803039994	0.00016097011876	0.035507300000000006	-0.026096199999999996	0.0012607683532900006	0.0006810116544399996	0.00298292	0.0006301499999999999	3.970890224999999e-07	8.8978117264e-06	-0.000482835	0.0	0.0	2.33129637225e-07	4.14556e-05	-0.0005410104	1.7185667713600002e-09	2.9269225290816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23094.26875600268	18.201750599553637	331.30372488835116	533345249.37448156	39731.24519636824	172.5507064681733	29773.746302665702	1578571844.8539345	22557.159480663882	10.11924969442407	508825443.83610445	102.39921437810163	22693.8230235273	20759.361568356966	1.064255	17.268526	0.0665924573	0.0446625	-0.0431694857	-0.0267597734	0.0088124826	-0.0154087902	0.0527562318	0.0807107837	-0.0784247595	-0.0028979813	0.041363274500000005	-0.0005601051999999999	-0.1507754308	0.0509624387	-0.0932257841	-0.17009230420000002	0.060679425499999995	0.0510759416	-0.2842382115	-0.025138166400000002	-0.105876864	0.0343851848	0.0040843154	-0.0041199525	-0.0341678235	-0.027756575699999998	-0.0396620637	0.0521417883	0.22397028	-0.0407877908	0.0134351371	0.0970962316	0.0456445922	-0.0361322223	0.031059848199999997	0.017259995900000002	0.2204297324	0.07645038929999999	0.09969677800000001	0.18575053600000002	0.1048135225	0.07222767990000001	0.0144365548	0.035046202900000004	0.1118093909	-0.12342891060000001	-0.0157726469	0.005546815500000001	-0.024248663900000002	-0.010474374100000001	0.0496102992	-0.10995397800000001	-0.016285609399999998	-0.1397850692	0.2271542618	-0.0027495587	-0.1043877109	0.006231400799999999	0.0377725305	-0.16098893109999998	-0.1695812969	0.0625910256	0.053128569400000006	-0.28427778719999997	0.0037542399	-0.125643993	0.018863306200000002	-0.011099061499999998	0.0049930322	-0.0062594453	0.0143895313	-0.008738022199999999	0.0590456047	0.1494213409	-0.1515579339	0.0149315225	0.0285383151	0.11985787630000001	-0.0423186204	-0.0178412607	-0.0594930514	0.2378422587	0.1339047869	0.0641584671	0.0565426741	-0.17985251859999998	-0.09178589279999999	-0.0323997494	0.04968747849999999	-0.0784048014	-0.08451145980000001	0.0350849466	0.0619894326	-0.0085545713	-0.0953165342	-0.08243692849999999	-0.0087866264	-0.05847685480000001	-0.2037168247	-0.1455695581	0.0122022795	-0.12277403320000001	0.0383721958	0.0731191814	0.0328059763	0.11875383099999999	0.1100111431	0.0959136145	-4.28842e-05	-5.922299999999996e-06	3.5073637289999946e-11	1.83905460964e-09	-0.0126929	-5.500000000000296e-06	3.025000000000326e-11	0.00016110971041	0.0387585	0.003251199999999996	0.00150222132225	1.0570301439999972e-05	0.00347607	0.0004931499999999999	2.431969224999999e-07	1.20830626449e-05	-0.0012093500000000005	-0.0007265150000000005	5.278240452250007e-07	1.4625274225000014e-06	8.83873e-05	4.69317e-05	7.81231480129e-09	2.20258446489e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
