global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
64204.73035616895	n/a	4122247400.1083617	n/a	110614.50151062012	n/a	12235567944.44298	n/a	65361.84440534912	n/a	n/a	4272170704.069068	65607.634474715	49536.468554504805	n/a	n/a	n/a	n/a	-0.0609264366	0.1012659355	-0.09171398380000001	-0.012637133799999999	0.04472933230000002	-0.022320619500000003	0.155196053	-0.022916198399999997	-0.0033769394	0.045456682400000004	-0.0281191238	0.058425385199999985	-0.0787907647	0.044958512199999995	-0.052520272699999995	0.056723293099999995	-0.0432430553	0.0077942052	-0.051900714400000006	0.10198416630000001	-0.0292376938	0.0949305833	-0.004600535	0.0524915316	-0.0012387355	0.0319338509	-0.11410867470000001	0.1181065139	-0.1550783253	-0.0033492528000000003	0.0405061959	-0.0346138123	0.0616787626	-0.078303941	-0.0344079578	0.0011638318	-0.0818696354	0.0215642147	-0.0196918356	0.07082964900000001	-0.1074179159	0.013429478100000001	-0.08175515259999999	0.0115513666	0.0402733704	-0.0533324788	0.07977677450000001	-0.1829723415	0.0316140038	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0617809	n/a	0.0038168796048100003	n/a	0.0900831	n/a	n/a	0.008114964905609999	0.0618876	n/a	n/a	0.0038300750337600005	0.00130978	n/a	n/a	1.7155236484e-06	0.00334479	n/a	1.11876201441e-05	n/a	-0.00144059	n/a	n/a	2.0752995481e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64223.936911565324	19.206555396383923	4124714072.4207244	368.89177019436426	110703.56546020508	89.06394958496094	12255279405.601913	7932.3871156724645	65202.399796195656	-159.4446091534628	25422.583388100516	4251352939.182935	65465.87783212077	49761.596249301154	0.875542	17.508865	0.08021229999999999	0.0442259	-0.048089390499999995	0.10072772740000001	-0.0629144182	-0.0051967317	0.0003343574	0.021429918399999998	0.0554951703	-0.0171857431	-0.044556155099999994	0.0573489862	-0.010838234799999999	0.0754475431	-0.015937269	-0.016203399099999998	-0.031228497999999997	-0.0070263059999999995	0.0225095225	-0.0165473372	-0.051745048499999995	0.0143812776	0.004270642	0.0095606231	0.013766216299999998	0.0383796109	0.023005749500000002	-0.022709521099999998	0.1042328792	-0.0094448211	-0.0290123364	-0.0430095891	0.0569162331	-0.0177528061	0.073978234	-0.0118358054	-0.0053078276	0.0355205166	-0.0011600272	-0.025741019	0.0165532307	0.043132655	-0.0183085367	-0.0056155079	-0.0077242988	-0.0010607351	0.043739612000000004	0.0128216896	-0.0538038499	0.0694993255	0.052740154500000004	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0616875	9.340000000000044e-05	0.00380534765625	8.723560000000079e-09	0.0862956	-0.003787499999999999	1.4345156249999995e-05	0.007446930579359999	0.0482767	-0.013610900000000002	0.00018525659881000008	0.00233063976289	0.0009688600000000002	-0.00034091999999999976	1.1622644639999984e-07	9.386896996000004e-07	0.00260224	-0.0007425499999999997	6.7716530176e-06	5.513805024999998e-07	-0.00161153	-0.00017093999999999982	2.9220483599999952e-08	2.5970289409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64317.08482833119	93.14791676586174	4136687400.8147507	8676.534397819905	109982.1572265625	-721.4082336425781	12096074908.208313	520429.8395673046	65217.27452205665	14.874725860994658	221.25746943974332	4253292896.0853	65465.49645716372	50066.33390860919	0.861778	17.233632999999998	0.1324348	0.06657139999999999	-0.0384797079	0.0830258972	-0.049583992199999996	0.027065020899999997	-0.0287558875	0.024214541099999997	0.014216190900000003	0.0671938796	-0.048750654500000004	0.0519773103	-0.0102204888	0.0657955015	-0.0061369131	-0.0211880765	-0.0703444425	-0.039424851600000005	-0.023815981200000003	-0.0073505457999999985	-0.047872458099999994	0.08914395779999999	0.0163022527	0.0488525974	0.0028138289000000003	0.020304669299999998	-0.0797196343	-0.0057814879	0.0793203002	-0.017807313	-0.0536092522	-0.048717310599999994	0.0498678082	-0.0171415719	0.0645390645	-0.0162820115	-0.0421588299	0.0707718627	0.026704739300000002	0.012655128799999998	0.0024673756	0.0490522504	-0.0857407435	-0.0100736148	-0.025300289500000003	0.0271724516	0.0393211549	0.07657868179999999	0.0139246444	0.0458124537	0.028754663	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.0466217	0.015065800000000002	0.00217358291089	0.0002269783296400001	0.0424802	-0.0438154	0.0019197892771600003	0.00180456739204	0.0422416	-0.0060351000000000024	3.642243201000001e-05	0.0017843527705599996	0.00027349	-0.0006953700000000003	4.835394369000004e-07	7.47967801e-08	0.00234774	-0.00025449999999999995	5.5118831076e-06	6.477024999999997e-08	-0.0012110300000000005	0.0004004999999999994	1.604002499999995e-07	1.4665936609000012e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64493.1599734537	176.07514512250782	4159367683.3614907	31002.456729912188	110456.96882629396	474.81159973146	12200741962.292877	225446.0552395481	65389.42522558777	172.1507035311224	29635.864726260406	4275776931.332735	65659.02209260069	50596.86776873282	0.936263	18.723152	0.0876273	0.0600257	-0.0171001802	0.0830224376	-0.0361027599	0.0219278299	0.0071356891	0.0407490561	-0.0015926879	0.0033742701	-0.012775163	0.014740233	-0.0162527347	0.0804433971	0.0098536319	0.0010609499000000001	0.0161548498	0.050414406200000005	-0.136101315	0.0706113237	-0.0825909805	-0.006978343299999999	-0.0031793482	-0.0196229758	-0.1713783012	-0.0679709826	0.0317803206	-0.13373315130000002	0.020492148300000002	0.0104433286	-0.0047319202	-0.012322284	0.0135906058	-0.0173439521	0.0807195366	0.0176343793	0.0183200733	-0.0104360393	-0.0386802486	0.115040151	-0.09509720640000001	0.08791478259999999	0.0018915442999999999	0.0222357321	0.0656836308	0.14880721	-0.0733413502	-0.018578608	-0.1376705027	-0.0246799195	-0.0111260376	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.0510437	-0.004422000000000002	0.0026054593096900003	1.9554084000000023e-05	0.042498	1.780000000000531e-05	3.1684000000018913e-10	0.0018060800039999998	-0.0106414	-0.052883000000000006	0.002796611689	0.00011323939396000003	0.00057504	0.00030155	9.09324025e-08	3.306710016e-07	0.0020432	-0.00030453999999999985	4.174666240000001e-06	9.274461159999991e-08	-0.0012110300000000005	0.0	0.0	1.4665936609000012e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64650.87715666847	157.71718321477238	4179735917.1266375	24874.70988120208	111432.33488464355	975.3660583495947	12417165257.84335	951338.9477804252	65408.47461491316	19.049389325387885	362.87923367020215	4278268551.44974	65693.34600611894	51092.03684342387	0.94725	18.942867	0.1373682	0.07260499999999999	-0.0281690211	0.0295944931	-0.0327203559	-0.0476019775	-0.0257066683	0.0153091117	-0.0661020068	-0.06257847	-0.0054189673999999995	0.0409613923	0.0226747506	0.0392237602	0.0889482549	0.0478866333	0.054397001699999996	-0.0031049484000000003	0.0779459348	-0.01438758	-0.108218614	0.0651230526	0.034656391099999996	-0.0077123645	-0.0023078262	-0.0677227197	0.0114280016	0.0172176323	0.0124138798	-0.0017131073	0.0202417228	-0.0020029789	0.048316774699999995	0.0192339068	0.035557052799999996	0.09879232869999999	-0.005863339300000001	-0.0735207581	-0.0024131765	-0.0974136132	0.0195099941	0.0869855467	-0.0698950022	-0.0313635732	0.025307666	0.014647841299999999	-0.0636798956	0.0240119245	-0.0017149635	0.023819870400000002	0.011385121100000001	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-0.0406354	0.010408299999999995	0.0016512357331600002	0.0001083327088899999	0.09353810000000004	0.05104010000000004	0.002605091808010004	0.008749376151610005	0.0355199	0.0461613	0.0021308656176900003	0.00126166329601	0.000312256	-0.000262784	6.905543065600001e-08	9.750380953599998e-08	0.00193329	-0.00010991000000000016	3.7376102241e-06	1.208020810000004e-08	-0.0009885540000000002	0.00022247600000000034	4.9495570576000136e-08	9.772390109160005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64723.01011932195	72.13296265347891	4189068038.9058523	5203.164301168182	110394.00944519043	-1038.325439453125	12186837321.384794	1078119.7182155252	65391.7293140433	-16.7453008698576	280.40510122205376	4276078262.6811104	65647.44632799969	51760.43429728152	0.8366040000000001	16.730194	0.06080940000000001	0.0433049	-0.0269249647	0.0002079027	-0.017488875600000002	0.0169186367	-0.036418307999999996	0.0649391221	-0.0093067051	-0.0027813291	-0.009788968	0.0344960111	-0.011392857	-0.0020809821	0.0281295232	-0.0532679848	-0.0387876613	-0.0682152748	0.09744012699999999	-0.0138826807	-0.0314562464	-0.020779796	0.0432927268	0.0455272709	0.0206161119	0.06984641379999999	-0.0136465644	-0.04404374690000002	0.031225412799999998	-0.011656656599999999	-0.006570124100000001	-0.0095138723	0.0343620835	-0.0150215743	-0.002117651	0.019190155900000002	-0.0161983496	0.0668011544	0.0644753628	-0.1022973343	0.028748040899999997	0.0125109493	0.0212304932	-0.0417710066	-0.039579553999999996	0.0117978973	0.0735848075	0.0218987975	-0.0451202758	0.0163576625	0.0057785751	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.0341207	0.006514700000000004	0.00116422216849	4.244131609000007e-05	0.0511841	-0.04235400000000004	0.0017938613160000032	0.0026198120928099997	0.0334856	-0.0020343000000000028	4.138376490000011e-06	0.0011212854073599998	0.000502554	0.00019029800000000004	3.6213328804000014e-08	2.52560522916e-07	0.00193329	0.0	3.7376102241e-06	0.0	-0.000996384	-7.829999999999686e-06	6.130889999999508e-11	9.927810754559999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64770.35377066751	47.34365134555992	4195198727.5774226	2241.421322729937	109731.79193115234	-662.2175140380858	12041066160.421713	438532.0358987826	65396.68477522447	4.955461181169085	24.556595518073696	4276726379.5900774	65656.61796534859	52364.72338684482	0.8553079999999998	17.104248000000002	0.08379103500000001	0.0364203	-0.0150511011	-0.0217827137	-0.023912883399999998	0.0494273442	-0.0406216777	0.027051508999999998	-0.0151466376	0.0206439981	-0.0220383608	0.028473457799999997	-0.0172353282	-0.0432900961	-0.0137569772	-0.0920168442	-0.035354948	-0.027548011299999998	0.0819605064	-0.0136067879	0.0839656684	0.0151934597	-0.06270918389999999	-0.0068047488	0.0896513402	0.05468389480000002	-0.014848748600000001	-0.040706147799999995	-2.8755e-05	-0.0237374619	0.025083267200000002	-0.022009829100000003	0.0251299723	-0.0212332282	-0.04378231690000002	-0.0133064695	0.0363604941	0.0937519535	0.036479423999999996	-0.051626857000000005	0.0299092304	-0.10043269	-0.0093017706	0.0595603446	-0.012649906499999999	-0.0758480145	0.07160873599999999	0.0503787479	-0.0394641206	0.0096930227	-0.0246052236	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.0258645	0.008256199999999998	0.0006689723602500001	6.816483843999997e-05	0.0595221	0.008337999999999998	6.952224399999998e-05	0.0035428803884100008	0.0211383	-0.0123473	0.00015245581728999996	0.00044682772689	7.793930000000001e-05	-0.0004246147	1.8029764345609e-07	6.074534484490002e-09	0.0014755599999999995	-0.0004577300000000006	2.1772773135999984e-06	2.095167529000005e-07	-0.0012110300000000005	-0.00021464600000000063	4.607290531600027e-08	1.4665936609000012e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64788.982448067385	18.628677399872686	4197612246.6559844	347.0276216685274	110470.72595214844	738.9340209960938	12203781292.394682	546023.4873854555	65493.07919940336	96.39442417888495	9291.885012778801	4289343423.019321	65748.6818908076	52466.792610418255	0.8435040000000001	16.868195	0.061800514999999986	0.0352306	-0.014127234399999999	-0.026496421200000002	-0.0014158514000000002	0.0068055076	-0.0318899208	-0.0331907979	-0.018513020800000002	-0.0286108123	0.0118137894	0.0289435105	0.0003680054	-0.0195606204	-0.0045866151	0.0127282288	0.0843131628	0.0747302415	-0.006253521	-0.0044167686999999995	0.0871935313	-0.0706627742	0.013158273500000001	-0.0910644181	0.061234688499999995	0.0209711905	0.0619421014	-0.0418628756	-0.0792475916	-0.07023507080000001	-0.13517042769999998	0.012471768700000002	0.028600698900000002	-0.002837633	-0.018492770500000002	0.0010325889	0.06008039110000001	-0.0772831935	-0.050199004400000004	0.0219125726	0.0061760378	-0.0768433734	0.0792537442	-0.0283760211	0.041198119	-0.09970099380000001	0.012108416799999999	-0.07933487480000001	-0.0237803762	-0.048744855700000006	-0.11646028039999999	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.0220366	0.003827899999999999	0.00048561173956	1.465281840999999e-05	0.0586344	-0.0008876999999999982	7.880112899999968e-07	0.00343799286336	0.0305059	0.009367600000000005	8.775192976000006e-05	0.00093060993481	-0.000349022	-0.00042696129999999995	1.8229595169769001e-07	1.21816356484e-07	0.00140039	-7.51699999999994e-05	1.9610921521000004e-06	5.6505288999999115e-09	-0.000758815	0.0004522150000000005	2.0449840622500048e-07	5.758002042250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64775.15360187707	-13.828846190313925	4195820524.146768	191.23698695535995	110420.37197875977	-50.35397338867188	12192658547.927677	2535.5226360270754	65468.77905965707	-24.30013974628673	590.4967916890641	4286161031.562192	65717.37341700202	52663.06924755356	0.917951	18.35696	0.08876845	0.04819	0.008520178199999999	-0.0049151869	0.010675814799999999	0.0004275096	0.0368442791	0.0119700125	0.0172785188	0.0027472685	0.0012415546000000002	-0.0031089873	-0.0303671563	0.0041307782	-0.0429720729	0.0658326199	0.006929556	-0.009572441	0.0247293517	-0.0101798103	-0.0384041915	-0.0125393849	-0.047451792300000004	0.0381658451	-0.0476933259	0.0116538182	0.023015073900000002	-0.0219772002	-0.0132966533	-0.0346266137	0.0315503575	0.0002707171	-0.005821428000000001	-0.0293770906	0.0076105312	-0.0465457459	-0.0390307464	-0.048279717	0.0007081994	-0.0268769109	0.00922563	0.023470779	0.0119660436	0.056744375	-0.0158296674	0.061402005499999995	0.0088427505	0.004773012	-0.0262599562	0.0071619421	-0.0356643476	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.0241356	-0.0020989999999999997	0.00058252718736	4.4058010000000005e-06	0.0368041	-0.021830300000000004	0.0004765619980900002	0.00135454177681	-0.00613335	-0.036639250000000005	0.0013424346405625006	3.76179822225e-05	-0.000364405	-1.5382999999999998e-05	2.36636689e-10	1.32791004025e-07	0.00152943	0.00012903999999999994	2.3391561249e-06	1.665132159999999e-08	-0.00033924	0.0004195750000000001	1.7604318062500004e-07	1.150837776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64785.16863555179	10.015033674717415	4197118075.136883	100.3008995057238	110409.9631652832	-10.4088134765625	12190359966.159193	108.34339798986912	65397.54408930473	-71.23497035234324	5074.421001099218	4276838772.912556	65652.86904305826	52664.70108080758	0.848094	16.959969	0.04904710000000001	0.0257745	0.0018173121	-0.0098668435	0.0038469040999999995	0.0150748033	-0.0333059248	-0.0076956892	0.006388631	0.0156486463	-0.025300201600000002	0.0342933021	-0.0171946203	-0.0369453088	0.0173696938	0.0475819375	-0.022676072000000002	-0.014869712299999999	-0.0222084031	-0.051521894699999994	0.0235924923	0.03862291	0.049616556799999996	0.0654768869	-0.0327039119	0.013498865	0.035789708999999996	-0.012784301999999999	0.0072569246	-0.0831767999	0.060641053099999995	-0.0250704445	0.0316864603	-0.0214457102	-0.0378133046	0.0066047516	-0.0544062252	-0.0143680189	0.0027668123999999997	0.0268420796	0.0451966417	-0.0081814303	-0.052640689000000004	-0.0437058382	-0.0548562124	0.0508395256	0.0087945765	-0.0227403864	-0.029781848700000002	0.05905789700000001	-0.0577848843	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.01223	0.0119056	0.00014957289999999998	0.00014174331136	0.0511751	0.014370999999999997	0.00020652564099999982	0.0026188908600099994	0.0112806	0.01741395	0.00030324565460250003	0.00012725193636	-0.000400905	-3.650000000000002e-05	1.3322500000000015e-09	1.60724819025e-07	0.00158132	5.188999999999997e-05	2.5005729424e-06	2.6925720999999965e-09	-0.000357981	-1.8741000000000016e-05	3.512250810000006e-10	1.28150396361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
