global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
69004.39389757121	n/a	n/a	4761606377.171164	117535.47347329432	n/a	n/a	13814587524.591473	67944.17226023569	n/a	4616410544.128581	n/a	68310.39524218361	72019.85938866848	n/a	n/a	n/a	n/a	-0.1005187141	-0.013596617	0.0062423819	-0.1214685876	-0.11843490179999999	0.11060273150000001	-0.1664863867	0.008405241899999999	0.1315512536	-0.0349304779	0.11352568380000001	0.1641450624	-0.049358831	0.06670529780000001	-0.031366201600000004	0.0727129649	-0.09663833279999999	0.0297404823	-0.0063303375	0.3295771318	-0.043695235	0.0362633648	-0.0714997103	0.103719664	-0.013284681299999998	0.1272249246	-0.06221162440000001	0.058401029000000014	-0.0810538458	0.11749503369999999	-0.0981091886	0.1115767549	-0.0214116792	0.052523715	-0.0195699631	0.08448763990000001	-0.1003350843	0.0308973292	-0.0037738740000000004	-0.21424192379999998	0.1081189983	-0.07183509440000001	-0.20932955	0.0001205131	0.0211524954	0.0392610371	0.1047508409	-0.13398530050000002	0.1006544019	-0.0628827467	-0.00165322	0.0767383432	-0.057222372599999995	0.059882116799999996	-0.011068533	0.3328577126	-0.0645849007	0.0452253892	-0.0583820734	0.1076588743	-0.019693583400000002	0.1394777516	-0.0363338612	0.0967504782	-0.013633961799999999	0.12214499	-0.0733883254	0.1118767672	-0.006625174300000001	0.0500494213	-0.026780682099999998	0.11814647	-0.0738908784	0.05577493769999999	-0.09504953199999999	0.17163982940000005	0.1616290007	-0.1181133162	-0.1553316125	0.028214879900000007	0.11044031160000001	0.0331178876	-0.0685174515	0.12450533039999999	0.124477639	0.1244314912	-1.44287e-05	n/a	n/a	2.0818738369e-10	-0.0381658	n/a	n/a	0.00145662828964	-0.0394389	n/a	0.00155542683321	n/a	0.000830635	n/a	n/a	6.899545032250001e-07	-0.00070287	n/a	n/a	4.940262369e-07	0.0	n/a	0.0	n/a	0.0	0.0
68803.86014031143	-200.53375725977818	40213.78780072365	4733971170.207536	117980.97488950448	445.50141621015786	198471.51184525638	13919510435.877886	67785.59418713272	-158.5780731029663	4594886779.302642	25147.00526904972	68181.85898845411	70814.75422549184	1.26113	16.732843	0.05756324760000001	0.030110900000000006	-0.048237702699999996	-0.0756966606	0.0041110928000000005	-0.2110788127	-0.1330810214	0.039672465899999995	-0.17671438670000006	0.0371765029	0.19074912670000002	-0.11031677529999999	-0.062656765	-0.1141288914	-0.0058069466000000005	-0.0436788868	-0.0022401095000000003	-0.08846581519999999	-0.0152978318	0.047949148399999995	-0.21625796030000002	0.0616271924	-0.0705368236	0.15206965279999998	-0.0187435533	0.0393163414	0.0461480892	0.0662633446	-0.0634360033	0.1565948552	0.0501945621	0.1376776067	0.13172799970000001	0.1432511477	0.1828606273	-0.016378564499999998	0.035445435899999995	-0.0686599353	0.0350395083	0.1241034149	0.003788761	-0.0841124501	0.07811773820000001	0.0432500996	-0.0129307873	-0.1497309945	-0.0649641383	-0.057433155199999995	-0.0065956834	0.1066086701	-0.0312254979	0.0490776948	0.0155845569	-0.0943970817	-0.0092957529	0.0502999368	0.20761970629999998	0.058242528200000004	-0.09906938359999999	0.1404989934	0.0047602671	0.0299348521	0.0354435872	0.08867322220000001	-0.0431421084	0.10627591789999999	-0.1760680056	0.0486489772	0.18754644420000002	0.1500620479	0.1328358419	-0.0049692043	0.0424146439	-0.040900555	-0.0192698328	-0.11827721109999999	-0.0713019233	0.0659652644	0.0364208866	-0.0891511959	-0.0276984345	-0.1656444723	-0.0070000988	-0.0701524124	0.05662871980000001	0.1244314912	0.1241823917	0.12376759529999999	1.60689e-05	3.04976e-05	9.301036057600001e-10	2.5820954720999997e-10	-0.0245136	0.013652200000000001	0.00018638256484000001	0.00060091658496	-0.046139	-0.0067001000000000005	0.002128807321	4.4891340010000014e-05	0.000369168	-0.00046146699999999996	2.1295179208900003e-07	1.36285012224e-07	-0.000644054	5.881599999999994e-05	3.4593218559999936e-09	4.1480555491599997e-07	-0.000223326	-0.000223326	4.987450227599999e-08	4.987450227599999e-08	0.0	0.0
68861.47303085991	57.612890548480216	3319.2451573511603	4741902467.979847	117208.27861211404	-772.6962773904379	597059.5370930404	13737780575.214949	67819.57577566107	33.98158852834604	4599494858.390635	1154.748358909819	68219.73719931004	72560.89560652165	1.41979	18.837971	0.050582196270000004	0.027425900000000003	0.031419896	-0.1372600912	0.1908341467	-0.0809050427	-0.0145683567	-0.027475578100000002	-0.3099351231	0.089612705	-0.0178686767	-0.1584133649	-0.033379124700000005	-0.0796660128	-0.0095946674	-0.08804220859999999	-0.0720890632	0.053387305700000005	-0.17784164670000002	-0.18838009949999998	0.1380763981	0.09191347470000001	-0.10696439099999999	0.0405014974	0.0568036228	-0.0113465907	0.0668110387	0.0410095789	0.09542286970000001	-0.08468259689999999	0.1644385803	0.068785005	-0.05455432440000002	0.016592093	0.066517326	-0.06298227	0.0289758939	-0.062302121399999986	0.0884123226	0.0950760978	0.1392883449	-0.0256385475	0.0464466108	-0.0405982125	0.1000882334	0.0411039812	0.0350967472	-0.0856350603	-0.017222697	0.0794528176	-0.010350403000000001	0.08020586360000001	0.07278796480000001	0.0982041903	-0.2152946257	-0.1287998241	-0.1439907269	0.09718723779999999	-0.11050792029999999	0.024144065099999997	0.061147645300000004	-0.021612530699999997	0.0575902975	0.048403332599999994	0.0971508153	-0.1546377448	-0.11379302390000001	0.0177696107	-0.0318327665	0.0406107249	0.036624780600000004	-0.0972194104	0.0450285155	-0.056344758700000004	0.0126280937	-0.1672218715	0.109610242	0.0310299758	0.026512347999999998	0.0566832829	-0.0129236718	-0.019467796699999998	-0.0818130789	0.0344585336	0.0448641042	0.1242838566	0.12359259759999999	0.1224433458	4.97263e-06	-1.1096270000000004e-05	1.2312720791290004e-10	2.4727049116900002e-11	-0.0381111	-0.013597500000000002	0.00018489200625000006	0.0014524559432100002	-0.0249598	0.0211792	0.0006229916160399999	0.0004485585126400001	0.00035729	-1.1877999999999995e-05	1.410868839999999e-10	1.276561441e-07	-0.000828141	-0.00018408700000000001	3.3888023569e-08	6.85817515881e-07	-0.00010340300000000004	0.00011992299999999996	1.0692180409000008e-08	1.4381525928999987e-08	0.0	0.0
68790.33272941853	-71.14030144138087	5060.942489170538	4732109877.02411	117008.44905534113	-199.82955677290738	39931.85176005661	13690977150.336359	67794.75362281234	-24.822152848733825	4596128618.777825	616.1392720459046	68181.25955098521	71328.01378155182	1.3721450000000002	18.205807	0.03656709453	0.0188997	0.0896327821	-0.0770748492	0.0877325335	-0.12113358560000001	0.09533334710000001	-0.1382571793	-0.18388346949999998	-0.162324763	-0.0184858221	-0.1557835256	-0.0632345518	-0.1456843279	-0.013318728500000002	0.08595562279999999	-0.0735318891	0.061040724299999995	-0.096155881	0.0134143644	0.1041183929	0.034486792200000005	-0.0171691848	-0.0965947393	0.0931051176	-0.0471610529	-0.0040780856	0.075506081	0.12351761789999999	0.08812208769999999	-0.1541151345	-0.0410676461	0.0023891997	0.0291582198	-0.0019474292000000002	0.0145079449	0.023563736000000002	0.1210350934	-0.1581850425	0.006977269	-0.0631005749	-0.11115368240000001	0.1582406513	0.09023416029999999	-0.0553614138	0.1340041831	-0.0403518146	-0.18045945030000002	0.016424998700000002	0.1431941331	-0.0421821613	-0.0889671252	0.0365978195	0.085670169	-0.0791497543	0.06075330230000001	-0.09805129119999999	0.0397635871	0.0126969741	-0.12068909609999999	0.08842845839999999	-0.0228933049	0.0074592731	0.0533264688	0.1243127708	0.1391934447	0.13014517820000002	-0.0299947573	-0.00033827769999999997	0.0376042634	0.0379679797	0.0290908836	0.0058030392	0.1518290006	-0.11567428199999999	0.09831629789999999	-0.1043924587	0.1025286541	0.1264291321	-0.0762659117	0.0419123021	0.09759833279999999	-0.18085550530000002	-0.0219907238	0.061889149500000004	0.1240625143	0.1227096555	0.1204658081	-1.32219e-05	-1.819453e-05	3.3104092192090006e-10	1.7481863961000002e-10	-0.026782	0.011329100000000002	0.00012834850681000005	0.000717275524	-0.0249908	-3.099999999999978e-05	0.0006245400846399999	9.609999999999862e-10	0.000141004	-0.000216286	4.677963379600001e-08	1.9882128016e-08	-0.000644054	0.00018408700000000001	3.3888023569e-08	4.1480555491599997e-07	0.0	0.00010340300000000004	0.0	1.0692180409000008e-08	0.0	0.0
68777.52279658239	-12.809932836142252	164.09437926647547	4730347642.03441	116570.755610371	-437.6934449701366	191575.551769826	13588741063.57284	67767.7639822592	-26.98964055313263	4592469835.155189	728.4406971873015	68153.54266572911	71287.60495787532	1.315498	17.454214	0.1044553718	0.07224179999999998	0.12905985220000002	0.0402637093	-0.0672293802	-0.2051700955	0.102013505	-0.0024284447	-0.14301109550000002	0.0782813482	0.0337483444	-0.0821031816	0.015168899	-0.0096897868	0.0772365697	0.043756985899999996	-0.1573250219	-0.1457566267	-0.1671752621	0.012814469399999999	0.1129473123	0.1633219705	-0.1363884663	0.0658446689	-0.1245998898	0.062417565599999995	0.017437473000000002	0.0226631849	0.0352125713	0.0782545835	-0.045463550400000004	-0.068617736	0.0977276663	-0.2064275208	0.021112725699999998	-0.0423764682	0.217523672	0.10842137449999999	-0.0229481634	0.0424237244	0.09785001410000001	0.0175656201	-0.057680704699999995	-0.0940470645	-0.022507688199999997	-0.0428717163	0.1495936957	0.0686338468	0.050928280199999995	-0.015269949	-0.0820093551	-0.0580181616	0.16519192289999998	-0.0985426983	-0.1596363768	0.0842342246	-0.1309407269	0.1545147733	-0.1648435295	0.0581230932	-0.0829444517	0.0710098122	-0.0011583203	0.0142596187	0.0624921566	0.0904199864	0.0558668862	-0.0667327262	0.0696545591	-0.226559423	0.06509201519999999	-0.0263736221	0.2031340649	0.09446812939999999	-0.0417820841	-0.0283145221	0.0804737455	-0.0057854263	-0.0636664374	0.039715589700000005	-0.0965766728	-0.025189358999999998	0.054325135	0.1617753478	-0.10311298140000001	0.12376759529999999	0.1215356597	0.11784553310000001	-2.00437e-05	-6.821799999999998e-06	4.6536955239999975e-11	4.0174990969e-10	-0.093742	-0.06695999999999999	0.004483641599999999	0.008787562563999998	-0.0500906	-0.0250998	0.00250906820836	0.0006299999600400001	0.000213877	7.287300000000002e-05	5.3104741290000025e-09	4.5743371129000005e-08	-0.000818956	-0.000174902	3.0590709604e-08	6.706889299360001e-07	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0
68783.06448581892	5.5416892365319645	30.710319594294237	4731109960.060325	116929.07072491285	358.3151145418523	128389.7213091408	13672407580.591671	67861.67465348747	93.91067122826642	4605206886.7757845	8819.21417054355	68241.63209185418	70682.74713392506	1.343608	17.827173000000005	0.1231080118	0.0828331	0.0698597418	0.1308817227	0.121030957	-0.14529217789999999	0.1201088292	-0.0072760008999999985	-0.024388773399999997	-0.0561986045	-0.0626653263	0.0822020938	0.0652018353	0.036996778	0.031328190299999996	0.0317796891	-0.0296956432	0.096925075	-0.058668759699999996	0.0800279142	0.0336500564	-0.138498454	0.0340820906	0.0727586957	0.0721968063	0.117663926	-0.10855444630000001	0.22280682429999998	-0.0457677246	-0.0750243184	-0.0636888703	0.1560579986	-0.012215783400000001	0.0643885604	-0.0033088001000000002	0.0164915302	-0.0356936043	-0.0624036967	0.0723017425	-0.048461270599999995	0.19219513629999999	0.0484120339	0.09167845050000001	0.1223165133	-0.0811978279	-0.0272936145	-0.1112798627	0.0636203481	0.0636961668	-0.052230943499999995	-0.024250409	-0.0381334022	-0.0008739157000000001	0.1124347136	-0.0274020341	0.0963576986	-0.0159908673	-0.1376783997	0.0365385197	0.0679870962	0.08989236839999999	0.0902786907	-0.1322042835	0.2268381042000001	-0.0249030345	-0.0384879255	0.0414399878	0.1674887131	0.016602783700000002	0.0694717374	-0.006058575300000001	0.024827682400000002	-0.0296591606	-0.046685837699999996	0.021303179199999998	-0.0267200962	0.192647917	-0.0194140852	0.1004576311	-0.1636814606	0.060208220599999994	-0.0161095133	0.08339550379999999	-0.08395520000000001	0.0030885596	0.1233992748	0.1200733947	0.11459650130000001	-1.32219e-05	6.821799999999998e-06	4.6536955239999975e-11	1.7481863961000002e-10	-0.017802499999999995	0.0759395	0.005766807660249999	0.00031692900624999984	-0.0195228	0.030567800000000006	0.0003811397198399999	0.0009343903968400002	5.69012e-05	-0.0001569758	2.4641401785640003e-08	3.2377465614399997e-09	-0.000644054	0.000174902	3.0590709604e-08	4.1480555491599997e-07	0.0	2.64698e-23	0.0	7.0065031204e-46	0.0	0.0
68863.0030086052	79.93852278628037	6390.167425252666	4742113183.363169	117140.29987861055	211.22915369769908	44617.75537184618	13721849855.650806	67872.97418322049	11.299529733019881	4606740624.476115	127.67937218740036	68249.7377723303	71547.0148264944	1.210304	16.058477	0.05887728998	0.0330532	-0.029785859700000007	0.11860040919999999	0.14241831630000001	-0.09217698349999999	0.0596477333	0.0400220612	0.057808085499999995	0.0336045084	-0.0228127915	0.0382961467	-0.047397887199999995	0.1210681099	0.00024327970000000002	0.0106388814	-0.0464828061	0.0164362056	0.0293560572	0.0900635381	-0.0338338202	-0.1050333743	-0.0434726048	-0.0288608226	-0.0262090213	0.10548407900000001	0.0061285146	0.1598721392	0.1450260315	-0.0174433572	0.0485199447	0.0344329829	-0.0758262662	-0.10559998570000001	0.1230687292	0.044614607300000005	0.1783100375	-0.0613834279	0.070242801	-0.0421167539	-0.018946508799999998	0.1907970711	-0.0139126244	-0.1311745619	0.1298179903	0.043614854800000005	-0.0394605184	0.0499817163	0.029876626200000006	-0.1141381487	0.0429074463	-0.0063781522999999994	0.0319253767	0.0235428212	0.0407464636	0.0807505375	0.0377506798	-0.10376916259999999	-0.0301885996	-0.0407830173	-0.034641358	0.062674168	-0.029773798599999998	0.17001412510000002	0.1582988521	-0.06361539849999999	-0.049484425	0.008811673	-0.0673937898	-0.0761104702	0.1425618333	-0.0070144452	0.1695814623	-0.0878295551	0.08125572019999999	-0.0078278986	0.0292860046	-0.19276864510000002	0.0035581834	0.17064208530000002	-0.0092597434	0.0072084723	0.0102816136	-0.0407639152	-0.0649824254	0.122957771	0.1183263288	0.1107360475	-1.37192e-06	1.1849980000000004e-05	1.4042202600040008e-10	1.8821644864000003e-12	-0.0407537	-0.0229512	0.0005267575814400001	0.0016608640636899998	-0.0150625	0.004460299999999997	0.00022687890625	1.9894276089999973e-05	0.000281394	0.0002244928	5.039701725184001e-08	7.918258323600001e-08	-0.000239468	0.00040458599999999996	1.6368983139600005e-07	5.7344923024000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
69005.59117521862	142.5881666134228	20331.38525817722	4761771613.44141	117327.56463987801	187.26476126746277	35068.09081255981	13765757424.32475	67865.74019545222	-7.233987768267981	4605758692.276619	52.33057903145074	68245.55918619467	71207.67391067052	1.345282	17.849388	0.07807862053999999	0.0491524	-0.12374551380000001	0.0325193422	-0.0352345508	-0.0527180141	-0.0090062402	0.0474584068	0.13063010630000002	-0.0750707253	-0.11468778730000001	0.0410050592	0.1213137426	0.10820572310000001	0.0071332918	-0.0056010915000000005	0.09815333300000001	0.0883707432	-0.0352923957	-0.0217517271	0.07196649150000001	0.08168679820000001	-0.024966014100000003	-0.0494848425	-0.1322661109	-0.014824005800000001	0.0508378991	-0.1447498065	-0.1088370266	-0.1397838182	-0.0104752812	-0.032371557	0.012157891200000001	-0.1024928893	-0.074730153	-0.0337051127	-0.0327261184	0.0335760357	0.07207419999999999	0.0367855442	-0.0458404478	-0.112346326	-0.0217089027	0.13419942140000002	0.10077236070000001	0.0204666673	-0.055343092999999996	0.0787089861	0.0875632619	-0.0977585144	0.036297815899999995	0.0212993671	-0.1019875961	0.06375831900000001	-0.008641005	-0.0339327915	-0.0761968211	0.0898004297	-0.0293011902	-0.0256236892	-0.1358523151	0.012753899099999999	0.0732280655	-0.13762111800000001	-0.1246629574	-0.1119301833	0.07656625480000001	0.0209913569	-0.0109309652	-0.1177720369	-0.0641989702	-0.0241818888	-0.040270091099999995	0.0310487285	0.0658109087	-0.0324907049	-0.0654204659	0.1013298425	-0.011353528799999998	-0.0079159215	0.18051656030000002	-0.0005478097	0.0382262604	-0.0581362022	-0.1381125452	0.1224433458	0.116298606	0.106284769	-5.96246e-06	-4.590540000000001e-06	2.1073057491600002e-11	3.55509292516e-11	-0.00102546	0.03972824	0.0015783330534976	1.0515682115999998e-06	-0.00471506	0.01034744	2.22317908036e-05	0.0001070695145536	-0.000252139	-0.0005335330000000001	2.8465746208900015e-07	6.3574075321e-08	-0.000213034	2.6433999999999984e-05	6.987563559999992e-10	4.5383485156000006e-08	0.0	0.0	0.0	0.0	0.0	0.0
68972.6667053901	-32.92446982851834	1084.0207134890145	4757228752.452828	118223.1845041708	895.619864292792	802134.9413158392	13976721354.307209	67951.63330552184	85.89311006962089	4617424468.888104	7377.626357432009	68334.67995555693	71117.22832511635	1.231469	16.339293999999995	0.06848213546099999	0.041588199999999985	-0.0543438586	-0.05803269780000001	-0.0769531808	-0.0168437708	-0.18156252120000002	-0.0347930022	0.170712538	0.0461182205	0.136567393	0.1471060297	-0.1834379214	0.12795794289999998	-0.1769840325	-0.19195095010000002	-0.1061709058	-0.1334479768	0.0321390051	-0.1275080601	-0.1117695244	0.0254102696	0.055448429900000006	-0.17175564640000002	0.0417857129	-0.056127719900000005	-0.0209242719	-0.118218579	-0.071505863	-0.00044126720000000003	-0.0457114354	-0.1532986856	0.005813629200000001	0.0368749055	-0.0684844975	-0.21643809760000002	-0.0044734305	0.0985088591	0.1157925556	-0.141566625	-0.060101481100000013	-0.1370222068	0.120107314	0.10333154039999999	0.0953085516	0.0412210669	0.0208127275	-0.053183678899999996	0.0368043668	-0.057315395400000003	0.2200305478	0.15581898519999998	0.1593177621	-0.1250584899	-0.007131330500000001	-0.1089933845	0.0963764657	0.032360075099999996	0.0737644001	-0.1573848418	0.0214016141	-0.0109427802	0.012633620900000002	-0.1299858156	-0.1105624762	0.0287941635	0.1103119798	-0.1207904699	0.0457021054	0.0338084541	-0.1085750892	-0.2157982074	-0.0045177738	0.0338695282	0.1287502015	0.1073984653	-0.0199500612	0.1458733152	0.079399786	0.0326081478	0.1426974817	-0.0409889055	-0.0816173897	0.0456520125	-0.0034194868	0.12185630439999999	0.1139950357	0.1012664153	7.68001e-07	6.730461e-06	4.5299105272520994e-11	5.898255360010001e-13	-0.0290047	-0.02797924	0.0007828378709776001	0.0008412726220900001	-0.00469785	1.7210000000000142e-05	2.20697946225e-05	2.961841000000049e-10	0.000336561	0.0005886999999999999	3.4656768999999994e-07	1.13273306721e-07	-7.64364e-05	0.0001365976	1.8658904325760002e-08	5.84252324496e-09	8.428149999999997e-05	8.428149999999997e-05	7.103371242249995e-09	7.103371242249995e-09	0.0	0.0
68930.98166500857	-41.68504038153333	1737.642591610064	4751480233.301747	117543.75533802295	-679.4291661478493	461623.9918123616	13816534418.964998	67753.35405754982	-198.27924797202286	4590516986.047703	39314.66017635093	68156.21617238004	72180.89287403309	1.425388	18.912239000000003	0.061974454498999985	0.0384176	0.07370218889999999	-0.1056797303	0.1066814514	0.1382336454	0.0015953119	-0.1771718782	0.1043462328	0.0284650925	0.0674393029	-0.0433928797	0.24812640100000002	-0.15550398699999998	-0.0490065963	0.0895954798	0.0630095993	0.0257871512	-0.1264561193	-0.0817814522	-0.0180721714	-0.0173006076	0.1294652304	-0.0095233776	-0.0598457999	0.012238632099999999	0.0021178075	-0.044619609500000004	-0.0375081045	-0.0341771613	-0.0539917101	0.023642224700000002	0.1326750467	0.0227934221	-0.1116738151	0.0809513014	-0.1859026232	-0.1862440322	-0.0121500503	0.0565252037	0.10998918210000001	0.10964819560000001	-0.0775325947	-0.0765090994	0.050921012800000005	0.0746429971	0.0013695323	0.0590268904	-0.1112475022	0.1597849609	-0.010914229	-0.0778621031	-0.0799679606	0.028941905299999997	-0.1484462125	-0.0513921079	0.0159548319	-0.011466534799999999	0.1214256232	0.0225251466	-0.0662645196	0.0297272558	0.000519374	-0.05577600059999999	-0.0331021402	-0.0147792306	0.0288133423	0.0362591021	0.10633111880000001	0.0014206135	-0.0881571331	0.13322572400000002	-0.1775322706	-0.11207297990000001	-0.0781986138	-0.1286107222	0.1253907505	-0.0720931315	0.008085484300000001	0.1204520042	0.0192345682	0.10221468689999999	0.04331832150000002	-0.027045748900000003	0.0529914997	0.1211969948	0.1114210819	0.09570776140000001	2.4775e-06	1.709499e-06	2.922386831001e-12	6.13800625e-12	-0.0220658	0.0069389000000000004	4.814833321000002e-05	0.00048689952964	-0.0402347	-0.035536849999999995	0.0016188310840899998	0.0012628677079224995	8.79182e-05	-0.0002486428	6.182324199183999e-08	7.729609891239999e-09	-0.000133452	-5.7015600000000003e-05	3.25077864336e-09	1.7809436304e-08	0.0	-8.428149999999997e-05	0.0	7.103371242249995e-09	0.0	0.0
