global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
58480.29394007809	n/a	3419944779.317934	n/a	94751.13400102957	n/a	n/a	8977777394.481062	58416.63666311376	n/a	3412503439.0302463	n/a	58983.216124851904	57043.989405088076	n/a	n/a	n/a	n/a	-0.0726831031	0.1196246613	-0.0546853388	0.0066731827	-0.0475749341	-0.059155481600000004	0.0521573522	-0.0510694842	0.051641820199999994	-0.0990135223	0.1387274474	-0.142815261	-0.0324962711	0.06711583	-0.1201972291	0.1016008973	0.0750015387	-0.0456722683	0.0280228906	-0.0731618249	0.10703487140000001	-0.0060948431	0.11447962119999999	-0.160734805	0.0318514132	-0.020255263500000002	0.0665409809	-0.09129348949999999	0.0102103664	-0.1457251829	0.049760320499999997	-0.0380067035	0.0038157384	-0.10992898960000001	0.0219149044	-0.1062056331	0.022644382	-0.0673991759	0.0408711974	0.0301263787	-0.0756550077	-0.0416571609	0.013118430300000001	0.0444984517	-0.0486441184	0.0012606399000000001	0.0153835446	-0.0229748572	-0.044662931100000004	-0.0404594598	0.054075834100000005	-0.0936895876	0.1296980079	-0.0464139796	0.0282493383	-0.0027020089	0.059542293600000004	-0.1173836319	0.008876473000000001	-0.1614301888	0.1472047841	-0.0058527189000000006	0.013347149499999999	-0.0219385416	0.0560070392	-0.1162949584	0.1055670329	-0.1203032846	0.0028757189	-0.0213783415	0.0017439579	-0.1077247407	0.0847449972	-0.00034753910000000004	-0.052031831900000006	0.0056057928	-0.0573562355	-0.0826836946	0.0090958373	-0.048949820899999996	0.0125662925	0.012357343	0.0252927135	-0.0118269551	-0.0360376497	0.033184372999999996	0.1217078847	0.1216831682	0.1216419777	2.75576e-06	n/a	n/a	7.594213177599996e-12	-0.0765932	n/a	0.00586651828624	n/a	0.0136518	n/a	0.00018637164324	n/a	0.0	n/a	n/a	0.0	-0.000182445	n/a	n/a	3.3286178025e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0
58364.35514765496	-115.93879242312687	3406397951.801598	13441.8035885329	94452.99270606227	-298.1412949672958	88888.2317647761	8921367831.131453	58283.72057233103	-132.91609078273177	3396992083.753563	17666.687188963395	58851.16455309537	56203.76167319969	1.111864	17.639657999999994	0.05492505236999999	0.0285815	-0.0362665919	0.1159296059	-0.11882738710000001	-0.0921629181	0.0356695599	-0.07913511299999999	-0.0250318163	-0.0296603491	0.0326236569	-0.056084037	0.0219674094	-0.1146988876	-0.0361834575	0.1655185867	-0.0368917775	0.044921397099999996	-0.0651844227	0.0154670354	-0.0343829121	0.037936771	0.0071990981000000015	0.09054168619999999	-0.0108644954	0.040487045	-0.060864511600000004	-0.042167616100000006	0.0058475189	-0.0735597769	-0.1451311173	-0.234078122	0.09303393630000001	-0.0444375269	0.00638662	-0.026774534	-0.0653195949	0.1513166847	0.1248556923	-0.0002200309	0.1088458531	0.1346444178	-0.0711529918	0.0422889329	0.0548497712	-0.105332261	-0.0684434489	-0.0758192018	0.1000884327	0.0737040732	-0.0779897385	-0.068661554	0.1420457749	-0.0071670245	0.0825704285	0.0171521808	-0.058070342000000004	-0.0333940174	-0.0656225838	-0.023969937799999997	0.057751079000000004	0.0172570048	-0.0438421189	0.024713036400000003	-0.0545698741	-0.0183607077	0.0013912553	0.029389241	0.2142542965	-0.20044633120000002	-0.029671608500000002	-0.0635881735	0.0614910571	0.0350096792	-0.023240614	-0.031041898999999998	0.19551725670000009	-0.0498385171	0.024144558599999998	-0.1873893325	-0.0399280007	-0.0240292637	0.09949334289999999	-0.13584841720000002	0.0100240722	0.07106322400000001	0.009489900899999999	0.051433445700000004	0.1216419777	0.12141962949999999	0.12104935019999999	3.3190300000000007e-06	5.632700000000006e-07	3.1727309290000067e-13	1.1015960140900002e-11	-0.0613164	0.0152768	0.0037597009089599997	0.00023338061824	2.9555900000000006e-05	-0.0136222441	8.735512248100004e-10	0.00018556553431998483	0.000274893	0.000274893	7.556616144900001e-08	7.556616144900001e-08	6.31709e-05	0.0002456159	6.032717033281001e-08	3.990562606810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58513.91965163334	149.56450397837762	3423878792.9978023	22369.54085029813	94457.94948749394	4.956781431668787	24.569682161336473	8922304221.381956	58458.28944121688	174.56886888584995	3417371604.393089	30474.28998408507	59037.531283323464	56479.81534706397	1.163546	18.459583	0.08136447812999999	0.0454407	-0.015237028100000001	-0.0120720546	-0.11537278869999999	-0.1402269717	-0.0093599345	0.0021909357	-0.0839559713	0.06256978690000001	-0.0269507319	-0.0600848853	-0.004227272	-0.0946009083	-0.1419952186	0.0512423684	-0.0950117981	0.2170979693	-0.13591702619999999	-0.0720432362	-0.08553518140000001	0.06774894599999999	-0.0998612784	0.07080523030000001	0.0882467407	0.15532266390000002	0.0554826973	0.0405971664	-0.0159615887	-0.028925565299999997	-0.0404488903	-0.0922859939	-0.1050597624	-0.022686070299999996	-0.051535381	-0.0775866657	-0.1552999672	0.0220230998	-0.0903247542	-0.0984537174	-0.0101208466	-0.013724463300000002	0.011804233600000002	0.038992583	-0.0404631902	0.0212870209	0.0219287225	0.0632781309	-0.0876443239	-0.0454546467	0.0029578495	-0.1251342141	-0.020089855900000002	-0.0200913345	0.2641540354	0.0124172676	-0.134596956	-0.0415490334	-0.041656092	0.102003194	0.0436918833	-0.0432959083	-0.1632893439	-0.037446690299999995	-0.009393398	0.0653564008	-0.0012533067999999999	0.0202365872	0.0908505144	-0.026279241000000002	0.1536448097	-0.0693340253	0.143545053	0.013164593600000002	0.004061515900000001	-0.0982539513	-0.0688612898	-0.0146549221	-0.023582895299999997	0.05522950769999999	-0.0396277103	0.0634839413	-0.0760076881	0.0120895576	0.0338175425	-0.044176563200000005	-0.0485491867	0.039097389100000005	0.1215101995	0.120893123	0.1198669825	-0.00559387	-0.00559718903	3.132852503755234e-05	3.12913815769e-05	-0.0836632	-0.022346799999999997	0.0069995310342399995	0.0004993794702399997	0.0197684	0.019738844100000003	0.00039078963856000007	0.000389621966404105	-0.000335569	-0.000610462	3.72663853444e-07	1.1260655376099999e-07	-0.0	-6.31709e-05	3.990562606810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58498.342248886445	-15.577402746894224	3422056045.867853	242.65547633894766	94665.87823249758	207.9287450036354	43234.36299878683	8961628501.530058	58452.42037379747	-5.869067419407656	3416685447.555133	34.445952373552444	59067.05968879591	56571.085741848416	1.213767	19.256332	0.09274734919	0.0475584	0.13314837699999998	-0.0633201501	-0.049628284800000005	-0.1357527727	0.0759681893	0.09383549460000001	-0.1542361602	0.027010757200000002	-0.0197899496	0.08021320629999999	0.0360576215	0.07205821030000001	0.0393806143	-0.0223830622	0.119966067	0.0482303065	-0.06340527530000001	-0.0291836867	-0.028751037599999998	-0.0210855572	-0.009045574499999999	-0.0093999351	0.1122054441	0.11192081820000001	0.030139701499999998	0.1348404407	0.1276842128	-0.1746272896	0.0266442625	0.060496269400000004	-0.0486885145	-0.0579881116	-0.21279823399999998	-0.0515682728	-0.0833485328	0.1263457323	0.1026565806	0.020025808	0.0264791086	-0.1464633545	-0.052558818300000004	0.0658955059	-0.0036009281	0.0902512917	-0.0817054726	0.0251809985	0.0182781227	-0.035984732	0.08734958429999999	0.04633107400000002	-0.0333037045	0.1398029459	0.0215615395	0.0368721152	-0.0508407476	-0.0007729532000000001	0.0392473009	0.0294360935	-0.038167990299999996	-0.079464882	-0.1195384305	0.0016781161	0.11310866550000001	0.06892131259999999	0.18528240059999998	-0.0633122704	0.053689981100000006	0.060258208	0.0151514971	-0.0782120964	0.22997969969999998	-0.0297797183	-0.0832485285	0.1011726968	0.104981856	0.1577681921	-0.01357726	-0.0006937895	-0.032728382599999994	0.0474710692	0.07700579240000001	0.09697417929999999	0.0023923727	0.0051299726	-0.005286295600000001	-0.046982257400000005	0.1213126213	0.12010478890000001	0.1181006348	1.20419e-06	0.00559507419	3.130485519160416e-05	1.4500735561000001e-12	-0.057994900000000016	0.025668299999999984	0.003363408426010001	0.0006588616248899992	-0.00890933	-0.02867773	7.93761610489e-05	0.0008224121979529001	0.000109335	0.000444904	1.9793956921600003e-07	1.1954142224999998e-08	0.000156993	0.000156993	2.4646802049e-08	2.4646802049e-08	5.42279e-05	5.42279e-05	2.9406651384099994e-09	2.9406651384099994e-09	0.0	0.0	0.0
58752.64169113854	254.29944225209329	3451872905.68731	64668.20632972572	95092.73892850654	426.86069600896735	182210.05379726004	9042628996.925104	58684.96761775362	232.5472439561563	3443925424.296792	54078.22067160408	59333.533479894846	57351.317791974114	1.240222	19.676052	0.06989242338999999	0.0343832	0.0651429474	-0.0700583172	0.1206669123	-0.094606564	0.06927230000000001	0.1423900012	-0.0459462188	-0.0782416536	0.0291762104	-0.2292348173	0.004982079	0.047491919699999996	-0.0049786262	-0.24804100469999998	-0.0126021875	0.100637462	0.0818657928	-0.0302243066	0.0529835653	-0.0095587606	0.1412581102	0.2113387638	0.057584654299999996	-0.012812531299999999	0.0187239923	0.1987472673	-0.0923362036	-0.026066244900000004	0.067441519	-0.12376836849999999	-0.034496873500000004	-0.0591079117	-0.0319309491	0.1549063611	0.0499612983	0.0799251059	0.0620276133	2.98496e-05	-0.1633802678	-0.039282290899999996	0.13039486890000002	0.0836919942	-0.1068442491	0.014613820100000001	0.0081512298	-0.0830131883	0.0633302366	0.0139162769	-0.1061304415	0.0718736814	-0.2521971079	-0.0241882843	0.05907689610000001	-0.0756731365	0.05383246690000002	0.0194746215	-0.0653172338	-0.1661384061	0.1521488709	-0.09015926279999999	-0.0207539829	0.0601807387	0.1257321494	0.1742693464	-0.073681248	-0.0811312902	0.0622715331	0.0378824225	-0.0590569587	-0.12350696779999999	-0.031294421	0.1485053152	-0.1534766917	0.082057347	-0.0553082055	-0.0376606394	-0.0001224346	0.0410382897	-0.05797279480000001	0.12059776380000001	0.052873569599999996	0.0447829948	-0.10592863429999999	0.026869360499999998	-0.011517653899999999	0.0539993639	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00993834	-0.009939544190000002	9.879453870496276e-05	9.87706019556e-05	-0.08365319999999997	-0.02565829999999996	0.006997857870239995	0.0006583483588899978	-2.82958e-05	0.0088810342	8.006522976399999e-10	7.887276846156966e-05	-0.000187715	-0.00029705	8.823870249999998e-08	3.5236921225e-08	-0.0	-0.000156993	2.4646802049e-08	0.0	0.0	-5.42279e-05	0.0	2.9406651384099994e-09	0.0	0.0	0.0
58658.61103258798	-94.03065855056049	3440832648.272452	8841.76474745209	94083.1263702156	-1009.6125582909443	1019317.5178587856	8851634667.593958	58639.39219647987	-45.575421273752	3438578317.1725845	2077.119024279966	59224.05948052429	57452.89018916378	1.226458	19.457676	0.08431888589999999	0.0408483	0.0475557537	0.0174534675	0.1304644332	-0.0156080921	-0.1606506079	-0.012781613600000002	0.12784156619999998	-0.008403032	0.0373315662	0.0672630812	-0.1837690798	0.1464012427	-7.41829e-05	-0.2396550699	-0.0029974240000000003	-0.0642899925	0.0645289228	0.0773347205	0.2702661488	-0.028095267099999998	0.12354150400000001	0.09488905380000001	-0.0497963802	-0.0124169862	0.060733866799999994	-0.013071478000000001	0.09686535380000001	0.1239709274	0.05654100820000001	0.1346279907	0.024408383999999998	-0.0145790254	-0.0824564567	-0.0233836808	0.029876818399999998	-0.0258905915	0.0365401506	-0.070172623	0.0100836859	-0.1672270369	0.0174307469	0.1272589513	0.055562762599999996	-0.11243739609999999	0.0862135492	-0.0161884588	-0.0817554841	0.11550555259999999	-0.09238837550000001	0.0344679222	-0.1940248246	-0.07321877780000001	-0.1323283756	0.0261785335	0.12759469380000002	0.22575182359999998	-0.0324056748	-0.1590026645	0.11087950949999999	-0.0024863539	0.0097217846	-0.1118429097	0.0493308213	-0.1220605701	-0.007586122299999999	-0.0041266574	-0.10527493869999999	0.1142448124	-0.0745415166	0.0202949445	0.039436409	-0.0678758699	-0.031518835	0.054907790899999996	0.0079679109	0.13891465220000002	-0.07239772629999999	0.0852762503	-0.1137444359	0.0538324922	-0.0836985381	-0.1506126229	-0.0612389239	-0.00043735169999999996	0.10236922050000001	0.0870709058	0.1207205288	0.11775003070000001	0.11285322490000001	1.09417e-05	0.0099492817	9.898820634595488e-05	1.1972079889000005e-10	-0.0706466	0.013006599999999964	0.004990942091560001	0.0001691716435599991	-0.0182354	-0.0182071042	0.00033252981316000014	0.0003314986433496577	0.000294374	0.000482089	2.32409803921e-07	8.665605187600001e-08	0.000381029	0.000381029	1.45183098841e-07	1.45183098841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58613.69604075335	-44.9149918346302	3435565363.557825	2017.3564915048973	94427.9540296451	344.8276594295021	118906.11470762867	8916638502.22477	58622.749472919786	-16.64272356008587	3436626755.764717	276.98024749743735	59213.30638884776	57527.225321112724	1.01418	16.089897	0.08074371169999997	0.04339	0.0379239012	0.061844931799999996	0.0879852261	0.0527437584	-0.161325634	0.0253568797	0.11146964949999999	0.1028086486	0.0791163426	-0.0167341867	-0.014046587	-0.040627326400000004	-0.0424107942	-0.1647751233	-0.2023761261	0.056696360999999994	-0.008107808499999999	0.1468201777	0.2364945452	-0.041438472000000004	-0.0303320054	-0.0493685073	-0.0278549551	-0.1258715282	0.0319644448	-0.0639702021	0.0063082582	0.0181378734	-0.129961624	0.037047926200000005	-0.001524019	-0.0190945799	-0.005286184300000001	-0.10367091519999999	0.0606269267	0.1391213496	0.0145137154	0.061629429299999997	0.0749811643	-0.0552344982	-0.0802351554	-0.1431872573	-0.045906980300000004	-0.0173463158	0.0022903998	0.0263901144	0.1290397927	-0.026654907000000002	0.0768176348	-0.00920217	-0.1456759051	-0.205906582	0.0572376997	0.1452832339	0.0830700371	0.210483035	0.0141949724	-0.017602073200000002	0.0183258199	-0.0126438049	0.1732992822	-0.050390198899999995	-0.0462226718	-0.026485357200000004	0.010758231000000002	0.1244945447	0.0399417475	-0.0019924666000000002	-0.022680848599999998	0.0147387161	-0.0050239127	-0.1022924301	-0.084067122	-0.025132057000000003	0.0918902481	0.0397559841	0.0605515555	-0.0845958623	0.1764417835	0.0417340705	0.0498524213	0.0311276609	0.032790738	0.1094643008	-0.0471426368	-0.0679339058	0.120326335	0.1161887065	0.1093977275	0.0	-1.09417e-05	1.1972079889000005e-10	0.0	-0.0836632	-0.013016599999999991	0.0069995310342399995	0.00016943187555999974	0.00765782	0.02589322	5.86422071524e-05	0.0006704588419684	-0.000161056	-0.0004554300000000001	2.0741648490000005e-07	2.5939035136e-08	-0.0	-0.000381029	1.45183098841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58485.062344242724	-128.63369651062385	3420502517.4099584	16546.62787798728	94385.33843568314	-42.615593961963896	1816.0888487309735	8908592111.618444	58435.6957292838	-187.05374363598818	3414730535.365437	34989.103008237995	59046.39802003111	57029.93230342159	1.025664	16.272096999999995	0.06525793122000001	0.0435482	0.0666109781	0.1007720242	0.0477130493	0.0180375524	-0.10078925039999999	0.056955618099999994	0.09200897050000001	0.08119630559999999	0.0617648982	0.1271424734	-0.006296899599999999	-0.0475622569	0.0666451709	0.035788625299999995	-0.0669925173	0.018596315800000002	0.05529547730000002	0.1103714873	0.0940667349	-0.0458198515	0.0038152598	-0.1997474489	-0.1058328367	0.042534172599999996	-0.011021809799999999	0.0177401482	0.0137444744	-0.0600797411	-0.18648488230000002	-0.0848365577	-0.0575289492	-0.052360824900000005	-0.0177842228	-0.0790017755	-0.012179363799999999	-0.0253267726	0.12960892529999998	-0.0567721525	0.0167373996	0.0738154745	-0.064526686	-0.0339232715	-0.0278166091	0.1101201968	-0.0208499309	0.0341875227	0.1507068479	0.0428064371	0.12249564019999999	0.05610533400000002	0.057006816399999986	-0.0639887302	0.0202658591	0.0834026016	0.1282913848	0.08411087769999999	0.06700788690000001	0.0018399420999999998	-0.1556928183	0.1110625647	0.0385900628	-0.0144346731	-0.0062176609	0.0292605418	0.0221947395	0.0814922072	0.2170165873	-0.0531503061	0.0307732185	-0.0401918181	0.0188107714	-0.0557429112	0.014258791299999999	0.054632525300000005	0.0124404276	-0.0141823041	-0.1191594799	-0.1406729232	0.012695376999999999	-0.0433083396	0.0677323988	0.1176544934	0.021922409500000004	0.10477409119999999	0.05032127769999999	-0.16079715349999998	0.1198669825	0.1143757435	0.10540925529999999	6.22852e-06	6.22852e-06	3.8794461390399993e-11	3.8794461390399993e-11	-0.044865	0.0387982	0.002012868225	0.00150530032324	1.67773e-05	-0.0076410427	2.8147779529e-10	5.838553354322329e-05	0.000156932	0.000317988	1.0111636814400001e-07	2.4627652624000003e-08	1.57917e-24	1.57917e-24	2.4937778889e-48	2.4937778889e-48	-5.82612e-05	-5.82612e-05	3.39436742544e-09	3.39436742544e-09	0.0	0.0	0.0
58493.91691102503	8.854566782305483	3421538315.5939	78.40335290230767	94883.82690240431	498.4884667211736	248490.7514540266	9002940607.645424	58364.939710808656	-70.7560184751419	3406466187.446329	5006.4141504546205	58983.5949468676	56994.26774472838	1.013522	16.079462	0.06818368622	0.0350415	0.0238517333	0.08356437	0.074697975	-0.047112878600000005	0.0286003906	0.0676508889	-0.0139691849	0.0392909398	0.1587506478	0.025981944	-0.0208458822	-0.0442437562	0.0893404088	0.06346985179999999	-0.10678750990000001	0.005495520500000001	-0.09217943470000001	0.20443139429999999	-0.1628019287	0.0538651151	-0.0975975897	-0.2521663039	-0.0182466471	0.08734330539999999	0.0838540088	0.1757125418	-0.2330818134	0.0610575838	-0.08428010890000001	-0.0082028613	0.0672664543	-0.0876606001	0.054623720099999995	0.0369300926	-0.010967189399999999	-0.0958547394	-0.0689960563	0.0293355756	-0.1095337623	0.0660196349	-0.028727719900000007	0.0196251078	-0.042349374599999996	0.033821049900000004	0.0208464348	-0.076486469	0.0373367788	0.0819209911	-0.024437908900000003	0.07616291	0.0837483563	-0.0814306905	0.0437023731	0.2235202495	-0.0038078003999999998	-0.114762871	-0.0201500669	0.14028793779999998	-0.23797007850000002	0.0946429209	-0.043849534800000006	-0.0383283862	0.0585991042	0.2472300093	-0.1947187673	0.1068231716	-0.0239114832	-0.0664449024	-0.07219482940000001	-0.0663669657	-0.0468888051	0.0321802354	0.1139020257	0.0192204348	-0.09140811300000001	-0.0764904824	0.036414751	-0.0247263936	-0.0311024958	-0.018111962	0.011191652199999999	0.0723480499	-0.058490007999999996	0.0317845691	0.0769729488	0.046147038200000004	0.11934271980000001	0.112315068	0.1009072399	-0.0100588	-0.010065028520000002	0.00010130479910841338	0.00010117945744000001	-0.054615599999999986	-0.009750599999999998	0.0029828637633599994	9.507420035999996e-05	0.0216	0.0215832227	0.00046656	0.0004658355021177953	-0.000253498	-0.00041043	1.6845278490000005e-07	6.4261236004e-08	6.700550000000001e-05	6.700550000000001e-05	4.489737030250001e-09	4.489737030250001e-09	0.0	5.82612e-05	0.0	3.39436742544e-09	0.0	0.0	0.0
58538.89858247586	44.98167145082698	3426802647.249394	2023.3507665101429	94450.43994519136	-433.38695721294783	187824.25468229753	8920885605.8402	58256.315106118825	-108.62460468983043	3393798249.743409	11799.304744021934	58849.19201810574	57431.44922982675	1.100087	17.452805999999995	0.100089335	0.0538522	-0.0869923648	0.0626300557	0.0308693683	-0.0164574707	0.0603302111	-0.0688217785	-0.037335179100000004	-0.1962180734	0.0439098196	0.0053101811	0.10359997300000001	0.0403478673	0.1314206458	0.1599707165	-0.046316465999999994	-0.032042096400000004	-0.0530991186	-0.051060366600000004	-0.09773161970000001	0.062280611799999996	0.0421318278	0.09756768630000001	-0.0311147612	0.15326844609999998	-0.0081668501	0.0441534164	-0.0396943915	-0.0191235879	0.0349631986	0.0640365796	-0.022693098300000002	0.0152627715	0.0828845524	-0.0504343441	-0.077590387	0.0637534725	-0.0034749732	0.1263598785	-0.03334487	0.04429551599999999	0.057670341500000014	-0.0154746007	0.0017552712	0.0614189842	0.0032585058000000004	-0.0965941597	-0.0427692118	0.08581461789999999	0.013048386399999999	0.082108287	0.19404886170000002	-0.0299253957	0.0022432653	-0.0407206894	-0.0840623635	-0.0762619533	-0.0668402793	-0.036841332000000004	0.041171478500000004	0.068001062	-0.166565377	0.0250876189	0.011574464199999999	0.0623684029	0.006490384599999999	0.0233590629	-0.0852282647	-0.0389731419	0.125773302	0.0001533872	0.0181144273	-0.0097039302	0.0102839981	0.0325107838	0.09480491390000001	-0.07728776	0.0794955191	0.0598731156	0.0210795241	-0.0101880438	0.0020065666	0.0813979757	-0.048862863799999996	-0.0661477412	0.07871571320000001	0.0463644807	0.11875383099999999	0.1100111431	0.0959136145	-0.00277109	0.0072877099999999985	5.311071704409999e-05	7.6789397881e-06	-0.06265180000000001	-0.008036200000000014	0.003925248043240001	6.458051044000023e-05	-0.016263200000000002	-0.03786319999999999	0.00026449167424000004	0.0014336219142399998	0.000284247	0.0005377450000000001	2.891696850250001e-07	8.0796357009e-08	0.000467305	0.0004002995	1.6023968970024994e-07	2.18373963025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
