global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
52889.639428863615	n/a	2797313958.9152045	n/a	83951.33357065888	n/a	7047826408.292038	n/a	54072.083722734285	n/a	n/a	2923790238.1183863	54333.408753379335	51411.48028749796	n/a	n/a	n/a	n/a	0.021927273900000002	-0.042477619800000005	0.022013537200000002	-0.1110818972	0.0247884477	0.041120464100000004	-0.1130290432	0.053755177300000005	-0.0127290245	0.0330095561	0.0783774837	-0.043254067199999996	0.013130388	-0.0732742963	0.0698698383	-0.1417950748	-0.0077007058999999985	0.0506011555	-0.184679292	0.0010204049	-0.0554694607	0.055522820300000005	-0.030905591099999997	0.025223381800000003	0.01204039	-0.059227743	0.1197602743	-0.1136235533	0.0810072325	-0.1119695728	0.0060631463	-0.11071668539999999	0.0317667455	-0.1111841904	0.0350666123	-0.0687054699	0.0216935488	0.0892863543	-0.0651872069	-0.1457803101	0.0385895906	-0.0665247261	0.0559540378	-0.10068508849999999	0.044602021	-0.031084340800000002	0.0154960427	-0.015670835600000002	0.045859628099999994	-0.0754002315	0.036575343999999996	-0.0718277837	0.0762062617	-0.0840596301	0.0130283417	0.0163513427	-0.0696461429	0.06809070769999999	-0.1444367258	0.0238548938	-0.0466306008	0.1765413608	-0.0179438556	0.013736856	-0.0698240726	0.0078376108	-0.0181724879	-0.0002535358	0.0957785282	-0.09046373070000001	0.095330402	-0.14110178310000002	0.0668358237	-0.0193894495	0.0655233447	-0.0445921814	0.1423310823	-0.021956793199999998	0.06422750690000001	-0.041509696	-0.1196082749	0.0513685112	-0.1171226521	0.0129842307	-0.037683964	0.0717870455	-0.11625481189999999	0.071433499	-0.0247959408	0.0542299542	-0.024815547	0.0155285975	-0.0480978491	0.07821150360000001	-0.1033827672	0.0028621075	-0.0396344322	0.0371605216	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0217832	n/a	0.00047450780224	n/a	-0.12098	n/a	0.014636160399999997	n/a	0.07543769999999997	n/a	n/a	0.0056908465812899964	-0.0012806400000000006	n/a	1.6400388096000015e-06	n/a	-0.000258085	n/a	n/a	6.660786722500001e-08	-0.000831137	n/a	6.907887127690001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52963.97433954611	74.33491068249714	2805182577.840099	5525.678946174828	84058.03786945813	106.70429879924632	7065753730.463256	11385.80738223884	54173.26643975837	101.18271702408674	10237.942224376413	2934742796.7530513	54444.56967220403	51256.365816733465	0.961634	19.068094	0.213193373	0.103344	0.04962222349999999	-0.0365790022	0.1043782543	-0.1191111404	0.025607750699999998	0.0659220351	-0.09570958630000001	0.04432612440000002	0.0277252128	-0.0826457696	0.0520170743	-0.037741040499999996	-0.021108690099999997	0.019660483899999998	0.0713070593	-0.0100373383	0.0788509197	0.1010919718	0.0459132934	0.051051064900000005	-0.1131874996	0.0377273479	-0.11934288679999999	-0.0734761237	0.0812002728	-0.062274032300000004	-0.0432058508	-0.0336380025	0.0464356046	-0.11489563609999999	0.0675399698	-0.0248198519	-0.0011532345	0.022085906699999998	0.0685981113	0.074269524	-0.07919366679999999	-0.0831788627	0.0808646491	-0.1084221678	0.0050822490000000005	0.0899321193	-0.0879640476	0.0685493239	-0.0214421924	-0.0861604338	-0.0207869444	0.0192373381	0.0827968972	0.0294781422	0.028540401200000006	-0.0759746599	0.0046033195	0.11746146539999999	-0.0323145045	-0.019501340500000002	0.021191636200000002	0.06853220809999999	-0.0012542649	0.1195551638	-0.053585813600000004	-0.0354989135	0.052256725899999995	0.0290131802	-0.12321062960000001	0.1059725039	-0.0542511396	-0.0890220473	0.0654318534	0.047847411799999996	0.0426670464	-0.061906513499999996	0.0841592749	-0.0835977832	0.0336798499	0.0001327369	-0.0082016556	-0.07979542839999999	-0.059563061500000014	-0.0004195714	0.1464434499	0.0800697803	-0.06818409	-0.0807096447	0.018270345	-0.1165842709	0.064660233	0.006809233499999999	-0.026372475299999996	0.0535246109	0.0051136009	0.1128684464	0.0243657998	0.046353272300000005	0.021163405099999998	0.0362555875	-0.1034901522	-0.080428479	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	0.000130123	0.021913323	1.6931995129000002e-08	0.0004801937249023289	-0.0498483	0.07113169999999999	0.00248485301289	0.005059718744889999	0.0249208	-0.05051689999999997	0.002551957185609997	0.00062104627264	-0.000530149	0.0007504910000000006	2.8105796220100004e-07	5.632367410810009e-07	0.000109737	0.00036782199999999996	1.3529302368399999e-07	1.2042209169000002e-08	-0.000556821	0.00027431600000000003	3.1004962604099996e-07	7.524926785600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53043.352092186244	79.3777526401318	2813597201.175639	6300.82761419795	84135.38342826355	77.3455588054203	7078762744.620925	5982.335466922729	54190.84586837177	17.579428613396885	309.0363103735172	2936647775.929625	54486.39705241534	52772.35288066302	1.098339	21.778797	0.11867311400000002	0.0929845	0.037510785899999996	-0.0220301576	0.0082254428	-0.1086565885	0.0763860165	-0.0100954382	-0.048586343600000005	-0.00033011769999999996	0.024888385	0.0196914857	0.08434494210000001	-0.11748883140000001	-0.0160184099	-0.061163936900000014	-0.0106918736	-0.1099688109	0.043682721900000006	0.211880266	-0.021481469700000002	0.0641933502	-0.0225126903	0.0544229038	0.0034684016999999997	-0.0413696571	0.024517368799999998	0.0646049944	0.044820237699999994	-0.056322028499999996	0.005368573000000001	-0.1016984559	-0.0161463132	0.0106766497	0.0079249927	-0.0750263046	0.044950163700000004	-0.1402576927	0.0154120692	0.16212061630000002	-0.0007299547	-0.0677832689	0.0361096165	-0.026718514900000004	-0.0074662228	0.0083550234	0.08800937810000001	-0.0980747909	-0.0250870936	-0.0155659368	-0.0448333774	0.0075949697	-0.06444639860000001	0.0202098428	0.0322415685	-0.0038693636	-0.0236319085	-0.0203800902	-0.0547725482	-0.0226524688	-0.0932701354	0.147056813	-0.16691117130000002	0.0392266784	0.0661800429	-0.0156438724	-0.0443626378	-0.018996473	-0.0497535195	-0.0396791048	-0.0403762929	-0.05647181990000001	0.0504828097	-0.0603729322	0.08200217650000001	0.0088466755	-0.0382774012	0.0041343021	0.07322041900000001	-0.030113051000000002	0.1449027655	0.0006040547	-0.1518304674	0.09696388310000001	-0.0433144491	0.0414029078	-0.022341594399999998	0.0046708982	0.012855033600000001	0.06936048980000001	0.0096508068	0.0906440555	0.0040092007	0.043007512000000005	0.0185159043	-0.0689223576	0.0077909714	0.0549099588	0.0039005088	0.0081593249	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.000205837	7.5714e-05	4.2368870569e-08	5.732609796e-09	-0.142023	-0.0921747	0.020170532528999998	0.008496175320090003	0.0281367	0.003215900000000001	1.0342012810000002e-05	0.00079167388689	-0.000463324	6.682500000000001e-05	2.1466912897600006e-07	4.4655806250000025e-09	0.00030572	0.000195983	3.8409336288999996e-08	9.34647184e-08	-0.0007581489999999997	-0.00020132799999999972	5.747899062009997e-07	4.0532963583999896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52864.39101302328	-178.96107916296023	2794643837.1778173	32027.067855171317	84071.27595828201	-64.10746998153627	7067979441.253608	4109.767707433574	54076.036891341064	-114.80897703071241	13181.10120683865	2924217765.8736787	54358.694925654534	51483.94851746884	1.197834	23.751652	0.232298782	0.187942	0.0706626458	-0.0092319176	0.1245884946	-0.0337555238	0.0057540064	0.0021434997	-0.1275439905	-0.0402646048	-0.0142471614	0.0243014981	0.038077526	0.0425121809	0.0681906437	0.0786790383	-0.021355715600000002	-0.046607101799999995	0.029297817799999997	0.0961851856	0.0956933439	0.0048358105	0.0103929402	-0.0397612707	0.021714081899999998	-0.0823972323	0.10331877369999999	0.0132304699	0.0505835105	-0.09972575560000001	-0.0376749708	-0.0334939781	-0.0021485823	-0.0260359765	-0.053460793799999996	0.029267878900000002	-0.0146311036	-0.09456870369999999	0.0653345289	-0.0053141499	0.0998485718	0.0775945812	-0.0886510849	-0.0206539338	0.0211578503	0.0740868567	-0.07708066150000001	0.0017295726000000002	0.0322426876	0.08514853119999999	-0.10159967240000001	-0.0348277205	-0.045448429900000004	-0.05248843	0.0021142789	-0.017395311200000003	-0.1383479419	0.065623988	0.0811005667	-0.0271193466	-0.027214729700000002	0.0817532605	-0.0821032096	-0.0927961665	0.0208101014	0.0150914945	0.048206233200000004	-0.0148655247	-0.0395922936	-0.1296579764	0.0041657036	-0.051538165	0.10201011	0.0001562409	0.0530825651	0.014975305500000001	0.0429544364	0.0393655279	-0.0287158019	0.0241886566	0.1058239531	-0.0392763504	0.0154193818	0.0324959462	0.1266262642	-0.0188275642	-0.0598454615	0.0221618717	0.0730073091	-0.08148236219999999	-0.0359578732	0.0124959642	0.0377554947	-0.10634784060000001	0.0012890346	-0.0848794745	-0.058366878899999995	0.0133363308	-0.0293792867	-0.1372140177	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.00376839	-0.003974227	1.42007631921e-05	1.5794480247529005e-05	0.0452671	0.1872901	0.0020491103424100003	0.03507758155801	0.0386791	0.010542399999999999	0.00011114219776	0.00149607277681	-0.0003719280000000001	9.1396e-05	1.3833043718400006e-07	8.353228815999998e-09	3.64879e-05	-0.0002692321	7.248592367040997e-08	1.33136684641e-09	-0.000508936	0.00024921299999999976	2.59015852096e-07	6.210711936899988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52960.90471011031	96.51369708702988	2804857427.713385	9314.893725406955	84327.06682958742	255.79087130540574	7111054200.081703	65428.96984317865	54147.09946019389	71.06256885283074	5049.888691963309	2931908379.952129	54426.92294438319	53420.78353765997	1.445649	28.665543	0.233336045	0.177738	0.0642746445	0.0234106787	-0.0476785838	0.0410690756	0.10037819279999999	-0.0992402395	0.0093160078	-0.049656188899999995	0.003329333	0.10144206189999999	0.0587585778	0.0314191439	-0.0024466853	-0.0370905314	-0.09297388320000001	-0.11997889980000001	-0.005219877800000001	0.048793335599999994	-0.0275920846	0.0349806298	0.0070375978	0.1122086525	-0.0415968295	0.13802752699999998	-0.028580235899999997	-0.10493523449999999	-0.0107511583	0.07046731	-0.043265104900000004	0.0134250973	0.0129506278	-0.0870643098	-0.0405577124	0.0196960513	-0.1436690577	0.0170835925	0.070491097	0.0696730404	0.0131122738	0.0633046531	-0.0088009136	-0.0816106129	0.1174339191	0.0444315828	0.0701009645	0.0049275039000000005	-0.015992243	0.0238747456	-0.0051442822	-0.0026475394	-0.0858285976	0.007196240200000001	0.12804965710000002	-0.051369427999999995	-0.08146619570000001	-0.0021044155	-0.0311334565	-0.0933966141	-0.1267099799	0.0183773284	-0.0407437016	0.0339765022	0.013266607	-0.092022912	-0.0871226911	0.0278368249	0.107598695	0.0750363557	0.09122645089999999	0.035880930400000004	-0.09043943630000001	0.0278948424	0.0155382367	0.0005607608	0.08734125779999999	0.0059184973	0.0028327626	0.1641849219	-0.0205380295	-0.0320444095	-0.06406795400000001	0.00030847970000000003	0.07939456610000001	0.08537489150000001	-0.037288296	0.1298040791	0.0479615586	0.0011143884	-0.0140879899	0.0194556525	-0.017009426	0.0062490123	0.0562166483	-0.044819829699999994	-0.08946610769999999	0.14692096300000002	-0.039473300499999996	-0.0419403929	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	0.015866599999999998	0.01963499	0.00025174899555999993	0.0003855328323001	-0.129472	-0.1747391	0.016762998784	0.030533753068810007	0.0473608	0.0086817	7.537191489000003e-05	0.00224304537664	-0.000479582	-0.00010765399999999994	2.29998894724e-07	1.1589383715999988e-08	0.000432297	0.0003958090999999999	1.5666484364280994e-07	1.8688069620899998e-07	-0.000406794	0.00010214199999999994	1.6548135843600002e-07	1.0432988163999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52862.39927650768	-98.50543360262964	2794433257.26892	9703.320449242077	83591.99597829433	-735.0708512930869	6987621791.635176	540329.1564207434	54078.764690896736	-68.33476929715107	4669.640694894861	2924512790.49338	54380.882396752284	51680.0557006836	1.324015	26.253687	0.236682979	0.158896	0.08873714419999999	0.0458558171	0.07612024740000001	0.0137812224	0.012509711000000001	0.008900696999999999	-0.0198949173	-0.11556733570000001	-0.130085436	0.0099730887	-0.023783589700000003	0.026973251400000002	0.0597349633	0.09471373029999999	-0.1071228001	0.0203015679	0.0699992792	-0.0047948886999999996	0.041298826600000005	-0.0212568985	-0.0760642393	-0.1159503265	-0.09202757519999999	0.0383062077	-0.0259940952	-0.0468217321	0.0014083328	-0.0066455457	0.0573721612	0.0523329342	0.0193996314	0.0079062958	-0.0069149643000000005	0.0894735531	0.0190031617	0.013632877600000001	0.0953700285	0.0142277276	0.00034419889999999997	0.0093515932	0.0459267745	-0.04794741	0.1026371076	-0.07958432650000001	-0.09088841289999999	0.1100309734	-0.0174137225	0.0623065245	-0.0097358815	0.072205332	-0.086707246	0.0460205049	0.08493504519999999	0.0273220591	0.0031781999	0.0541319653	0.0942770049	-0.11325152460000001	0.032687604	0.059474329900000004	0.0322013169	-0.0451380241	-0.0019672967999999997	0.11429981310000001	0.0222735482	0.1114604375	0.0250341643	0.0429623901	0.05936463650000001	-0.0014252232999999999	0.0038986966	-0.0223329393	-0.0721778398	-0.0163147759	0.0147281103	0.001999946	-0.0848460357	-0.013224076000000001	-0.0304610675	-0.0643769029	-0.0281162927	-0.030849649	0.06034509110000001	0.0325529772	0.0328262686	0.058782373799999996	-0.1218656294	-0.062045146900000014	-0.0971438325	-0.08913654630000001	-0.0132292525	-0.0400655927	0.0914114727	-0.0440546304	0.0063140681	0.1377654632	-0.020054380400000002	0.0193298886	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.000307101	-0.015559498999999997	9.4311024201e-08	0.00024209800913100094	0.0217272	0.1511992	0.0004720712198400001	0.022861198080639997	0.00898672	-0.038374080000000005	0.0014725700158464007	8.07611363584e-05	-0.000292183	0.000187399	8.5370905489e-08	3.5118385200999996e-08	0.000158585	-0.000273712	7.491825894399997e-08	2.5149202225e-08	-0.000576687	-0.00016989299999999995	3.32567895969e-07	2.8863631448999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52994.7732927179	132.37401621021854	2808445996.346567	17522.8801676232	84050.12732835591	458.13135006157967	7064423903.912842	209884.3339092457	54266.914992013066	188.1503011163295	35400.535810165464	2944898062.750373	54549.812337702766	53657.572706612	1.320939	26.192684	0.253033304	0.199446	0.043248893600000005	0.0678042646	-0.051254163	0.0448068793	0.1370508611	-0.1014799351	0.0524466186	-0.0534875555	-0.0177405423	0.05899187030000001	0.038215695	-0.0381002749	-0.05963869860000001	-0.023429130899999998	-0.1301362229	-0.0623753934	-0.03199658	-0.010489825900000001	-0.0029482698999999998	-0.0133066873	0.0495571236	-0.0029558607	-0.0164266874	-0.015281781299999997	-0.0793497388	-0.12329624939999999	-0.013023883600000001	0.0089194518	-0.0323748086	0.0442915696	0.021107917599999998	-0.0937665248	0.0206671128	-0.040464816800000004	0.0776562264	0.0821524458	0.0306287869	0.0826012198	0.0481098291	0.10002002199999999	-0.0212617536	-0.002527581	0.0301531212	-0.0435691551	-0.0486232304	0.028667243399999997	-0.0526003362	-0.06567444089999999	-0.014081291200000004	0.034202663599999995	0.0732667645	-0.0542540462	0.0098923383	0.0206249814	-0.0205681181	-0.0601090713	-0.0200594477	-0.1227327444	-0.0666775135	-0.0376973348	-0.0017739079	-0.0022765913000000002	-0.017947153700000003	-0.0443335975	0.0352259365	0.0109928682	-0.0379162394	0.0751409398	0.1067932023	0.0480073559	-0.017727243400000002	0.0579522414	-0.0221616643	-0.0045274797999999995	0.10099733849999999	-0.016488712	0.054076123399999995	-0.077505474	-0.0672664937	-0.018942411200000002	-0.056669377	0.027962159900000002	0.1113195075	0.0270874241	-0.0263441678	0.0274747448	-0.0309087387	-0.0669119779	0.0835354325	-0.040210344	0.0395550107	0.0222181111	0.051352517	0.0763811123	-0.027225014199999998	-0.0561447842	-0.0345991005	-0.0244623657	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.00436038	0.004053279	1.90129137444e-05	1.6429070651841e-05	-0.174766	-0.1964932	0.030543154756	0.038609577646240005	0.00426175	-0.00472497	2.23253415009e-05	1.81625130625e-05	-1.19729e-05	0.0002802101	1.4335033441e-10	7.851770014201001e-08	0.0006637189999999999	0.000505134	2.55160357956e-07	4.4052291096099996e-07	-0.000406794	0.00016989299999999995	1.6548135843600002e-07	2.8863631448999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52783.07808373392	-211.69520898398326	2786053331.9935517	44814.86150677237	84157.10887469213	106.98154633621745	7082418974.146785	11445.051256488236	54047.78602838572	-219.12896362734318	48017.50270039349	2921163174.570167	54329.38885084661	51700.20539905488	1.3323	26.417963	0.222758107	0.184312	-0.0508726593	0.1262140131	0.0441288212	-0.0133257246	0.062064876399999996	-0.0028836737	0.0674770942	-0.0033672645	-0.0324823827	0.069597409	0.0009855888	0.0972042396	0.0722885243	-0.08682787869999999	-0.0267692577	0.0540176868	-0.044126322999999995	-0.0273279233	0.166835233	0.0776338216	-0.0158966023	0.0244469024	-0.0651229033	-0.06751606980000001	-0.09341087710000001	0.012942671599999999	0.0538891976	-0.0261193783	-0.082146122	0.0412907026	-0.044696435300000004	-0.0343462036	0.0095073986	0.0368880809	-0.0399162917	-0.0477098921	0.1306056733	0.009040573100000001	-0.0836152805	-0.1191247572	0.0659649188	0.0047930822	-0.0079314115	-0.042889374400000006	0.0794217205	0.0102070787	0.037057102599999996	-0.0063109776	0.091165736	0.0025180479999999997	-0.0288808165	0.1032812406	-0.0325265754	-0.0538120266	-0.0035589523	0.06796728860000001	-0.0900528872	-0.0342436903	0.0549891636	-0.0457140838	-0.0082482075	-0.1602028064	0.0882199437	-0.0255857821	-0.037672555499999996	0.044146928200000005	-0.09258540859999999	0.0539828087	0.0023359595	-0.08080583059999999	0.0225400578	0.0827251343	0.0090444319	0.0526940074	0.009698265	-0.038024632200000005	-0.039493617	0.0718047853	0.046475577000000004	-0.125137849	-0.0819919949	-0.051793671500000006	-0.09177582039999999	-0.0058117249	0.0378505163	0.024507962	-0.0533241037	0.1042348059	-0.013041209	0.0016910544000000001	-0.0494491121	0.0354130838	-0.030226475899999997	0.022892952	0.0208523266	0.08500780779999999	0.1042631509	-0.0368149428	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	0.000305618	-0.004054762	9.3402361924e-08	1.6441094876644e-05	0.007525499999999998	0.1822915	5.663315024999999e-05	0.03323019097225	0.0159894	0.01172765	0.00013753777452250006	0.00025566091236000005	-1.88038e-05	-6.830900000000002e-06	3.5358289443999997e-10	4.666119481000002e-11	0.000176866	-0.00048685299999999993	2.3702584360899986e-07	3.1281581956e-08	-0.000406794	0.0	1.6548135843600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52781.12426021045	-1.9538235234722376	2785847078.1717763	3.8174263608734704	84422.21193811577	265.1030634236376	7127109868.5241375	70279.63423659725	54121.09035096577	73.3043225800502	5373.523708920059	2929092420.7774005	54382.62912857498	53552.90690802929	1.538172	30.500179	0.216641122	0.157618	-0.1213196767	0.012331928700000001	-0.08545792769999999	0.1113914113	0.057564801	-0.0752505038	0.1320579794	0.0913242474	0.0329591782	0.0876837624	-0.0012090649	0.06967345309999999	-0.0066262663	-0.1516842272	0.0082364911	-0.046924845300000004	-0.031324242999999995	-0.0500867858	-0.018641821399999998	-0.0085113507	0.1209503239	-0.028282165499999998	0.0853773627	0.014268392900000001	0.0057393737	-0.0729420369	-0.0216120806	-0.023347398300000002	-0.0057368348	-0.0198229446	0.0797916314	-0.0357441075	0.0358194057	-0.0337804908	-0.0743548304	0.0724939551	-0.030372494500000007	0.0392213425	0.051820993499999995	-0.036358903	0.0017318567000000002	-0.048627125099999995	-0.10824346609999999	-0.0303634199	0.1134958467	0.1126850182	0.0579727106	0.0403523348	0.1173477404	0.0354175312	0.043119986299999996	0.0280790176	0.007034374	-0.1364779409	0.0753197411	-0.004827167	-0.15218810630000001	0.0121593973	-0.05972661820000001	-0.0510355914	0.030631139100000006	0.016341224799999998	-0.0230401725	-0.0726933951	0.10660376560000001	-0.0673875562	0.0361987731	-0.0114555744	0.0508226011	0.0454564391	0.015277251	0.0326478356	0.0039712758	-0.07851002309999999	0.0269856441	-0.0203589443	0.0569877304	0.0566540062	-0.0918066988	0.0336771234	-0.0030148336	0.0394375357	0.030617637599999997	0.0297977867	-0.0427243588	-0.08598574939999999	-0.0010857405	0.17370045050000002	-0.0576669441	-0.0741507723	-0.12570530929999998	0.0125737178	0.0246962054	0.0950300332	-0.0294591817	0.0035902038	0.0993443207	0.08874887640000001	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.00752333	0.007217711999999999	5.66004942889e-05	5.2095366514944014e-05	-0.14587999999999998	-0.15340549999999994	0.0212809744	0.023533247430249992	0.026791200000000005	0.010801800000000005	0.00011667888324000007	0.0007177683974400003	-0.0004884269999999999	-0.0004696231999999999	2.385609343289999e-07	2.2054594997823996e-07	0.000611565	0.00043469900000000003	1.88963220601e-07	3.74011749225e-07	-0.000406794	0.0	1.6548135843600002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52758.004657482204	-23.119602728242175	2783407055.4389143	534.5160303117428	83654.51828048029	-767.6936576354782	6998078428.739211	589353.5519737389	54031.36970751322	-89.72064345255059	8049.793861539706	2919388912.469977	54305.79558773834	51581.23981888856	1.300561	25.788612	0.239793141	0.13777799999999998	-0.09742614869999999	0.035512545699999995	0.0335564629	0.0048316697	-0.0731497636	0.0657912424	0.0916366208	0.0236844745	-0.0967485602	-0.0272769637	-0.0594592906	0.0379440607	0.0636640701	-0.1109336573	-0.018566929399999998	0.07688749610000001	-0.0529557674	0.0305114232	0.0044114217	-0.0511005751	-0.0316618007	-0.018912966200000002	0.0909062041	0.0489503971	0.07246341769999999	0.0068762176	0.017715949499999998	0.09491010609999999	-0.1045794589	-0.1255548631	-0.05875657400000001	-0.0049040165	0.030885014199999998	0.049381876	-0.03873677	-0.030342445	0.0012948099000000002	-0.0520443808	0.070838969	0.0001090442	-0.022983532799999998	0.0114941873	-0.033820849	0.0260036115	0.0236984188	-0.070445781	-0.0424831008	-0.0262560595	-0.0594593435	-0.0651277801	0.0063333281000000005	0.0825013586	0.0876277986	0.1111019213	0.0296459509	0.0611547023	-0.1134461992	-0.020525731499999998	0.0738128776	-0.033111953799999996	-0.0503161378	0.0018669383	-0.0430746024	0.0331191231	0.0052447823	-0.0787593135	0.0911942183	-0.056667817999999995	-0.0060172907	-0.0197548855	-0.0870106016	0.032649481800000005	0.1650701523	0.0502138462	-0.0095522708	-0.0354601842	-0.0431311977	0.032861727400000006	0.0223372906	-0.0039415608000000005	0.07394853679999999	0.0470772946	0.024828909700000002	-0.025290792700000002	-0.0059062293	-0.013056288999999999	0.053676428	0.015155616299999999	0.0325129845	0.0196323791	0.0581736474	-0.0101600964	-0.0581085472	-0.0137083376	0.0953409279	0.0386787639	-0.1100351358	0.0731088929	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	0.00029949400000000003	-0.007223836	8.969665603600002e-08	5.2183806554896e-05	-0.0271835	0.11869649999999997	0.0007389426722499999	0.014088859112249996	-0.0182408	-0.045032	0.0020278810240000004	0.00033272678463999993	0.000229769	0.0007181959999999999	5.2793793361e-08	5.158054944159999e-07	3.64879e-05	-0.0005750771	3.3071367094440997e-07	1.33136684641e-09	-0.000323251	8.354300000000005e-05	1.0449120900099997e-07	6.979432849000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
