global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
59509.34963362638	n/a	3541362693.8171883	n/a	86541.46771660053	n/a	n/a	7489425634.543411	59635.265541777626	n/a	n/a	3556364896.23833	59860.424456587185	51305.14453396044	n/a	n/a	n/a	n/a	-0.0728682185	0.0358850069	-0.1859168793	0.049458537999999996	-0.24973311059999997	-0.0154908804	0.1921550091	-0.0452985389	0.0804600713	-0.2118380527	0.0294530665	0.0208854445	-0.037222433799999996	0.1050765375	-0.024785384	0.2030913097	0.2492832368	-0.1197993109	0.0127523399	-0.0419130045	0.259058835	-0.0322309058	0.0101761492	0.1699660897	-0.0300877629	0.0619690721	-0.042363354900000004	0.107513322	-0.08729912890000001	0.0148960048	-0.028698839500000007	0.0764276064	-0.029978740299999997	0.030307007400000002	-0.12176910710000001	0.027990357200000003	0.0271137892	-0.0326249931	0.1020032169	-0.0258122279	0.15965345890000002	0.2993282882	-0.0585423955	0.0103684325	-0.0428263586	0.265741775	-0.0523202933	0.0158755485	-0.1646099675	0.0087092332	-0.0193748981	0.0128040826	-0.10785653140000001	0.0058412156000000005	-0.0307975981	0.0412263338	-0.06127703530000001	0.09122276119999999	-0.016615383600000002	0.0823656827	0.1217078847	0.1216831682	0.1216419777	0.050025699999999985	n/a	0.002502570660489999	n/a	0.0789138	n/a	0.006227387830440001	n/a	0.0877762	n/a	0.007704661286439999	n/a	0.00473833	n/a	2.24517711889e-05	n/a	-0.000447528	n/a	2.0028131078400004e-07	n/a	0.0024087	n/a	5.8018356900000014e-06	n/a	0.0	0.0	0.0	0.0
59469.16082606048	-40.18880756590079	3536581089.355846	1615.1402535690045	87108.91585028109	567.448133680562	321997.38441755297	7587963220.611352	59581.1421555114	-54.123386266226596	2929.3409409231654	3549912500.555257	59841.663475433525	50261.659562228015	1.379328	22.627165	0.11458185000000005	0.0726577	0.18294245469999998	0.0029240954	-0.1107385474	0.268836484	-0.2047038638	0.06888379509999999	-0.2128561413	-0.0861108192	0.0595979842	-0.1867707471	-0.0016212001000000002	-0.1152628076	-0.207330011	0.0651384996	0.0292500545	0.1685536449	0.0664297356	-0.0732414784	0.12484297529999999	-0.10297170130000001	0.18632488870000002	0.031553259199999996	0.07450243969999999	0.1572195139	-0.19062555399999997	0.1235868951	0.0563813525	-0.0103189092	-0.1499152425	0.0930381084	0.120812465	0.0866370009	0.1234463482	0.06251473980000001	-0.0361895827	0.0068370609	-0.11665967320000001	-0.2088619279	0.0750365413	0.0313043243	0.16043492869999998	0.0934043051	-0.0576306041	0.1621690253	-0.0750144128	0.19896624640000002	0.0221196666	-0.0093436447	-0.1941192907	-0.0529039944	-0.0720759295	0.1984928288	0.0418232384	0.0842663715	-0.1986822438	0.09915176210000001	-0.0785945758	-0.0590466104	-0.09052828199999999	0.0406433103	0.1216419777	0.12141962949999999	0.12104935019999999	0.0499646	-6.109999999999449e-05	0.00249646125316	3.733209999999327e-09	0.0636722	-0.01524160000000001	0.0040541490528400006	0.00023230637056000024	0.0279472	-0.05982899999999999	0.0007810459878399999	0.003579509241	0.00527409	0.0005357600000000006	2.7816025328100005e-05	2.8703877760000057e-07	-0.000484971	-3.744299999999996e-05	2.3519687084099997e-07	1.401978248999997e-09	0.0021929	-0.00021579999999999996	4.8088104100000016e-06	4.656963999999997e-08	0.0	0.0	0.0	0.0
59926.580350626886	457.41952456640877	3591195032.5201397	209232.62145455927	86733.93758267196	-374.9782676091272	140608.70117914226	7522775928.594836	59811.761142695155	230.618987183756	53185.117249661394	3577446770.990818	60047.29504731656	52526.184203833865	1.376528	22.581242	0.12247820000000002	0.07648539999999998	0.10192034779999999	-0.011341329399999999	0.109670998	-0.0190048724	-0.2904013025	0.04364400400000002	-0.0244871847	-0.1311161714	-0.0677442943	-0.1846277694	-0.0574074684	0.1257959226	-0.1461936771	0.0748043559	0.08794613150000001	0.21791838489999998	0.0361035887	0.0591303767	0.0574706829	-0.0409244458	0.192218224	0.082006339	-0.2265473981	0.0088269701	-0.1162315859	0.0408386394	0.0395096543	0.22696913100000002	-0.0877999089	0.0088432358	-0.0831372462	0.0388173041	-0.0490536271	-0.0536904425	0.0243886475	-0.05752799650000001	0.1233300157	-0.14902548699999998	0.0836536158	0.0872129	0.2043448591	0.063806881	0.0640744892	0.0533355397	-0.0311102256	0.1943023799	0.0203755641	0.2224428641	0.0260348192	-0.0406237096	-0.014479766000000003	0.1104363792	-0.27115334280000003	-0.0424824018	-0.0004074135	0.0761454303	-0.0486637248	0.0072027339	0.0726170235	-0.009769288499999999	0.1215101995	0.120893123	0.1198669825	0.0499238	-4.079999999999362e-05	0.0024923858064400005	1.6646399999994792e-09	0.0334784	-0.0301938	0.0011208032665599998	0.0009116655584400001	0.0566197	0.028672500000000007	0.00320579042809	0.0008221122562500003	0.00415928	-0.0011148100000000008	1.7299610118399994e-05	1.2428013361000015e-06	-0.000328359	0.00015661199999999998	1.07819632881e-07	2.4527318544e-08	0.0021929	0.0	4.8088104100000016e-06	0.0	0.0	0.0	0.0	0.0
59889.06252262884	-37.517827998046414	3586699809.839347	1407.5874176909954	86145.83149388227	-588.1060887896892	345868.77167150576	7421104283.77236	59895.54192066827	83.78077797311562	7019.218757780495	3587475941.9705296	60133.118936155275	51953.74638554088	1.76298	28.920776	0.4201764000000001	0.248378	0.1200622957	-0.0654588567	-0.0928230999	0.0326898787	-0.26156747469999997	-0.20110031739999998	-0.2360077801	-0.1010423133	0.2657330551	-0.0191863153	0.1857863245	0.015462775	-0.1513303221	-0.0391589166	0.31515614280000004	0.0853322819	-0.0800812725	-0.1462568366	-0.0504901966	-0.3862155054	-0.21931225899999998	0.051403120700000006	0.15123268609999999	-0.12079344130000001	0.0872537016	0.0180922392	-0.0358644324	0.0493541679	0.1533625219	-0.1678133704	-0.0477071872	-0.0805351996	-0.11469515720000001	-0.0934091983	0.024044071	0.1908520927	0.0142829657	-0.145823686	-0.0320158402	0.31487981859999997	0.1291801852	-0.0569380311	-0.145218349	0.0367145479	-0.37842504200000004	-0.2326044524	0.051087727199999995	-0.1521883929	0.06820610349999999	0.058002149100000004	-0.0975017507	-0.06754654360000001	-0.0612845273	-0.0850473287	0.13104272949999998	-0.1675558315	0.0774284499	0.0472674341	0.0657205794	0.0272157843	0.1213126213	0.12010478890000001	0.1181006348	0.0380491	-0.011874700000000007	0.0014477340108099994	0.0001410085000900002	-0.0185586	-0.052037	0.00034442163395999987	0.002707849369	-0.153422	-0.2100417	0.023538310084	0.04411751573889	0.0056247	0.0014654200000000005	3.1637250089999994e-05	2.1474557764000006e-06	-0.000975689	-0.00064733	9.519690247209999e-07	4.190361289e-07	0.00138119	-0.0008117100000000003	1.9076858161e-06	6.588731241000004e-07	1.0	0.0	0.0	0.0
59645.11468549282	-243.94783713601646	3557539705.8455915	59510.54724334042	85839.974619709	-305.8568741732742	93548.42747904613	7368501242.712284	59687.330867437166	-208.21105323110527	43351.84268760618	3562577466.078917	59885.43758906351	52029.255337422364	1.818489	29.831377000000003	0.3664465	0.230369	0.013562888	-0.15209278029999998	-0.0458586703	-0.0176257909	0.1589107199	-0.1062901105	0.073316004	-0.0301167985	0.16973676629999998	0.0590291192	0.19997061730000001	-0.0022263662	0.0638268474	-0.0914778064	0.15085166519999998	0.0168865924	-0.21528077980000002	0.11056709039999996	-0.0036915157	0.1556278368	0.015690253300000002	-0.1445455131	-0.1293910455	0.17988460109999999	0.0297966599	0.1844720978	0.1143005983	-0.0050383165999999995	0.054215800099999996	-0.14724260150000001	0.049732659500000005	-0.119714952	-0.0120945698	-0.0972098973	0.0478614874	0.1980288855	0.00042419519999999995	0.08458583830000001	-0.0915309082	0.1391080061	0.0380043192	-0.22329977329999998	0.059044176500000004	-0.08040564809999999	0.17214289829999999	0.009185731800000001	-0.1783985459	0.13087084359999998	-0.1272480199	0.1597472342	-0.0676745145	0.1498790498	-0.0058638767	-0.0059405815	-0.0043418091999999995	-0.1502313407	0.11994033119999999	0.0028232221000000003	0.13433561970000002	-0.0132824575	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0349622	-0.003086899999999997	0.00122235542884	9.528951609999976e-06	0.0391026	0.0576612	0.00152901332676	0.00332481398544	-0.0715403	0.0818817	0.00511801452409	0.006704612794890001	0.00187574	-0.00374896	3.518400547600001e-06	1.40547010816e-05	-0.00128961	-0.00031392100000000015	1.6630939521000004e-06	9.854639424100008e-08	0.000967737	-0.000413453	9.36514901169e-07	1.7094338320900007e-07	0.0	1.0	0.0	0.0
59612.363324425896	-32.75136106692662	3553633861.123358	1072.6516517361968	85598.09097015543	-241.8836495535652	58507.69992135193	7327033177.735004	59534.536750478524	-152.7941169586411	23346.042177170893	3544361066.094078	59742.71745669758	51875.71020015917	1.3022790000000002	21.363216	0.14864235	0.118861	-0.1062984924	-0.038122189	-0.1073960634	-0.0210488495	-0.0039900516	-0.0821465019	0.04207240190000002	0.0725567154	0.0087968766	0.0094006477	-0.061364507900000004	-0.048930287	0.04364988190000002	0.0718178045	0.06627243099999999	-0.07189093690000001	0.1462688167	0.0185679394	0.1448668724	0.0716486813	-0.0386715546	0.0322328444	0.0199885499	0.0807576596	-0.0769307249	-0.014121991	0.019380767099999998	0.0413639217	0.050465534699999995	-0.0337399847	-0.224824515	-0.15542970050000002	0.1025114083	-0.0409764002	0.06785903780000001	-0.0600473287	-0.05020641730000002	0.0532428959	0.0433797411	0.0798656052	-0.08985115789999999	0.1430138167	0.0339103438	0.1195661489	0.10829851800000001	-0.0218368754	0.0309365202	-0.0150546601	-0.08888797220000001	-0.044191765300000005	0.0312131479	0.0506207694	-0.1200823211	-0.0021668172	0.1758175321	0.013080563600000001	0.13235158019999999	-0.13769057810000002	0.0130664497	-0.036819725299999995	0.1207205288	0.11775003070000001	0.11285322490000001	0.0331827	-0.0017794999999999966	0.0011010915792899999	3.166620249999987e-06	-0.0773345	-0.11643710000000002	0.00598062489025	0.01355759825641	-0.0611062	0.010434100000000002	0.0037339676784400003	0.00010887044281000003	0.00162068	-0.0002550600000000001	2.6266036624e-06	6.505560360000005e-08	-0.00128961	0.0	1.6630939521000004e-06	0.0	0.00111251	0.00014477299999999995	1.2376785000999998e-06	2.0959221528999985e-08	0.0	0.0	0.0	0.0
59759.921475282776	147.55815085687937	3571248214.731964	21773.407884301567	86314.7847635582	716.6937934027666	513649.99350204726	7450242068.77938	59658.91918847786	124.38243799933844	15470.990882659267	3559186638.737333	59883.140281290136	51349.60141171907	1.0657450000000002	17.483007	0.18009189999999994	0.104861	-0.1182615026	-0.0175215365	-0.0811670447	-0.0025091620999999997	-0.0567957625	0.0999249887	0.09869554550000001	0.023386588399999998	0.104864258	0.012709614499999999	0.0096635151	0.053671183	0.0580647906	0.013320986200000001	-0.0514943367	0.043331676900000005	0.1772004269	-0.0693776475	0.0058727438	-0.0008274442	0.049891768200000006	-0.0856148745	0.0100814431	-0.1106952953	0.0113467591	0.0686742973	0.050031833	0.0059846404	0.12409297609999999	0.0321894281	-0.134139493	0.20919589370000002	-0.0400676386	0.1042385978	-0.032024809700000004	0.0074915634999999986	0.056736990099999995	0.051838531900000005	0.012157586100000001	-0.0506357604	0.024682660800000002	0.18329072329999999	-0.0378181394	0.0121500194	0.0128414432	0.0380184008	-0.07317269559999999	-0.0410923412	0.0924301022	-0.0001999418	-0.066362041	0.054468325899999996	0.0613784347	-0.0954203656	0.14946332710000002	0.040305835	-0.213777028	0.0837000911	-0.1251935456	-0.0100428801	0.120326335	0.1161887065	0.1093977275	0.0226138	-0.010568900000000004	0.0005113839504399999	0.00011170164721000005	0.0143806	0.09171510000000001	0.00020680165636	0.008411659568009999	-0.0332037	0.027902500000000004	0.0011024856936899998	0.0007785495062500003	0.000934015	-0.000686665	8.72384020225e-07	4.71508822225e-07	-0.000979277	0.00031033300000000015	9.58983442729e-07	9.630657088900006e-08	0.0011114	-1.1099999999999131e-06	1.23520996e-06	1.2320999999998071e-12	0.0	0.0	0.0	0.0
59541.51678378963	-218.40469149314598	3545192220.9143023	47700.60926621626	85958.59058779763	-356.1941757605673	126874.29084574993	7388879295.8406105	59499.43289546231	-159.48629301555047	25435.877659842026	3540182514.881623	59718.599281972536	50980.99679127074	1.293297	21.215876	0.10224244999999996	0.0590849	0.0964900269	0.0756588913	0.0004373097	0.1493611432	0.0375920377	0.0390957252	-0.2142421215	0.1409854987	0.0403139561	-0.1509792438	-0.0768035522	-0.0659430337	-0.023965803799999998	0.0770376724	-0.023570596699999998	0.0989858747	-0.1363073325	0.0080991868	0.048233922400000004	0.0243105095	0.020704487	-0.0610495495	0.0540045193	-0.1213171489	0.09829803210000004	0.0914624455	0.0412133142	0.0300725538	0.0498905055	-0.0222512118	0.049282283499999996	0.0819644583	-0.014280951000000004	0.054265784500000004	0.0335954381	-0.0785335164	-0.0692855913	-0.0253281716	0.09639215779999999	-0.0272092623	0.0969635446	-0.1251702416	-0.0167937236	0.0230088228	0.054372320300000006	0.0119138917	-0.0732231642	-0.06707071349999999	0.09424004009999999	0.09606500109999999	-0.106080284	-0.0064854857	0.0322363265	-0.0551424857	-0.0276140384	-0.0409559589	-0.0898788305	0.051730425999999996	-0.050061545	-0.0737884436	0.1198669825	0.1143757435	0.10540925529999999	0.033186	0.0105722	0.0011013105959999999	0.00011177141284000002	-0.0350895	-0.0494701	0.0012312730102499994	0.00244729079401	-0.0366371	-0.003433400000000003	0.0013422770964100002	1.178823556000002e-05	0.00143754	0.000503525	2.0665212516e-06	2.53537425625e-07	-0.000981297	-2.01999999999993e-06	9.62943802209e-07	4.080399999999717e-12	0.00138119	0.00026979	1.9076858161e-06	7.27866441e-08	0.0	0.0	0.0	0.0
59750.545403018856	209.028619229226	3570127675.958217	43692.96365687676	86177.53478422617	218.94419642853612	47936.561149737405	7426567501.486511	59726.94887675808	227.5159812957645	51763.521744974656	3567308422.1268725	59958.11050899165	52190.00094791881	1.152288	18.902693	0.011850949999999985	0.008616409999999998	0.047470873899999995	-0.11710189609999999	0.0145704475	-0.06906662179999999	0.0350990905	-0.0387579509	-0.0645674066	-0.1493157072	-0.036499799	0.0366973952	0.0605563375	-0.0379656028	-0.0822658663	-0.2156132582	0.0434076125	-0.0688709949	-0.054387676399999994	0.07623134349999999	-0.0046803402	0.040535094199999996	-0.0181433673	-0.0602556298	-0.0558226921	-0.053800591200000004	-0.058379634699999995	-0.0176320128	-0.0093132522	-0.019487136000000002	0.2050058708	-0.0134387332	-0.0285838608	-0.0172205733	0.0805181126	-0.12026737400000001	-0.027309242799999998	0.06664292200000001	-0.0389593281	-0.0839126822	-0.2061705632	0.031674545	-0.0376735939	-0.08430408910000001	0.056177972699999995	-0.0308137622	0.0298716612	-0.0292428181	-0.061774552	0.0026201189999999997	0.0653025987	-0.09240578880000001	0.0510984754	0.0342370439	0.0303858329	-0.1486296577	0.1422722584	-0.0786894484	0.0227026275	-0.1214890035	0.0836408857	0.09130989169999999	0.11934271980000001	0.112315068	0.1009072399	0.033175699999999995	-1.030000000000475e-05	0.0011006270704899998	1.0609000000009783e-10	-0.0351067	-1.7200000000001936e-05	0.00123248038489	2.958400000000665e-10	-0.035436	0.0012010999999999964	0.0012557100960000002	1.442641209999992e-06	0.00128996	-0.00014758000000000002	1.6639968015999996e-06	2.1779856400000004e-08	-0.00091643	6.486699999999992e-05	8.398439449e-07	4.20772768899999e-09	0.00138119	0.0	1.9076858161e-06	0.0	0.0	0.0	0.0	0.0
59965.149664771074	214.604261752218	3595819174.3183937	46054.9891622145	86804.15164103836	626.6168568121939	392648.6852411935	7534960742.120383	59823.26945452938	96.32057777130105	9277.653702197249	3578823568.2292275	60040.86980797407	51842.68291373002	1.295277	21.248358	0.16017435	0.0962349	-0.1152294009	-0.1224836489	0.1279771187	-0.0099756163	-0.0294189688	0.1525081937	0.07590518809999999	-0.0211179306	0.14355360890000002	-0.0103327801	0.1069090285	0.12427100199999999	0.0375977865	0.0659985579	0.041436894	-0.0838357003	0.1293619403	0.10664834179999999	-0.0369894846	-0.0256842299	0.0013222921	0.1829223638	-0.014093907900000001	-0.0323542955	-0.08484192900000001	-0.09553077410000001	-0.0663848678	-0.1952954402	0.0240581161	-0.0438048796	-0.0480718376	0.0488182953	-0.0730885635	0.113016985	-0.0248091366	0.1017223398	0.12813498439999998	0.043937573099999995	0.052499750899999996	0.0450695483	-0.089581341	0.0940868088	0.1365852239	-0.005251521899999999	-0.026682767799999996	0.0060318175	0.1841673874	0.0381565059	0.0338198702	-0.13501952	0.0558032653	-0.0304327474	0.11180038240000001	0.1172063998	0.12239936779999999	-0.0779133795	-0.0340806075	0.0912069477	-0.1119558641	0.024610057400000003	0.11875383099999999	0.1100111431	0.0959136145	0.020483	-0.012692699999999994	0.0004195532890000001	0.00016110463328999986	0.0489023	0.084009	0.0023914349452900004	0.007057512081	-0.011088700000000002	0.0243473	0.00012295926769000004	0.0005927910172900001	0.000588334	-0.0007016259999999999	3.461368955560001e-07	4.922790438759997e-07	-0.000835549	8.088099999999999e-05	6.98142131401e-07	6.541736160999998e-09	0.00138119	0.0	1.9076858161e-06	0.0	0.0	0.0	0.0	0.0
