global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
62393.06826780452	48.654521249038226	3892894967.870915	2367.2624379731124	97953.60940263855	336.6726857311296	113348.49731741195	9594909595.00468	62923.546975528494	46.44648533241707	2157.2759997344338	3959372763.9815407	63182.72570344918	61742.745312955856	1.150766	15.140471	0.069923237	0.0395502	-0.0306939029	-0.106260806	-0.066401185	-0.0634484164	0.0582412197	0.007057535	0.064663787	0.0574395133	-0.09440599890000001	-0.06264861690000001	0.07447039700000001	-0.0097220183	-0.0722877824	0.019125476699999998	-0.0120643426	-0.013524158500000001	-0.0580677987	0.042580321100000006	0.029046454500000006	0.09729125529999999	-0.0668419225	-0.0158965308	-0.0869052834	-0.0637155196	0.0131531727	-0.00379063	-0.10589568099999999	0.0458543095	-0.0332432841	-0.0458683494	-0.0178440499	0.1454334167	0.0849428503	0.026004346499999997	-0.0125858405	0.0554176636	0.1060186417	-0.1455001346	-0.1256361513	0.10020314050000001	-0.0040954463	-0.19795754370000002	-0.0103708792	0.0182428973	-0.21697730559999998	-0.0649738138	-0.010298496899999999	-0.0925628342	0.0072283202	0.0154091445	0.0032555999	0.0428789656	-0.07670766450000001	-0.0378706997	-0.0837568624	0.0732198632	-0.0398683133	0.053521265	0.044582427300000005	-0.0548390326	0.054483321900000006	0.1071349122	-0.041854995299999996	-0.0009792849	0.064751088	-0.0082728403	-0.17211378149999998	0.033700557	0.027490413	0.0316453581	0.0657514745	0.039356732	-0.247604157	-0.0959985557	0.0153212269	0.1890895901	-0.0244722784	0.0095177747	-0.0500047645	0.0819822812	-0.0130101349	-0.09937800960000001	0.0	0.0	-0.000225996	-1.6236999999999973e-05	2.6364016899999914e-10	5.107419201599999e-08	-0.0146598	0.010713799999999999	0.00021490973604	0.00011478551044000002	-0.0501487	0.035710699999999984	0.0012752540944899991	0.00251489211169	-0.00172451	0.00029936000000000003	2.9739347401e-06	8.961640960000002e-08	0.00159725	0.0	0.0	2.5512075625e-06	-0.000958868	-0.00017029000000000024	2.8998684100000083e-08	9.194278414239999e-07	0.0	0.0	0.0	0.0	0.0	0.0
62385.6434183026	-7.424849501920107	3891968504.7156014	55.128390126163275	97926.83113760318	-26.77826503537653	717.0754783048694	9589664256.652649	62839.35097129673	-84.19600423176598	7088.967128595556	3948784030.493811	63082.77245804312	61026.806904772995	1.1746470000000002	15.454670000000002	0.08811378999999997	0.0474792	-0.0754572448	-0.1057294387	-0.0496383228	0.0267633629	0.029724208199999998	0.0611271875	0.0381985875	0.0370242087	-0.06546527419999999	-0.0636070391	0.11540581650000001	-0.038179638700000004	0.028560273799999997	-0.031335718	-0.0383268405	-0.051651811900000004	0.0746988421	0.005344454	0.10831484599999999	0.1147888965	-0.1296531151	0.0222165146	0.1774745702	0.0076249887	-0.0459799678	0.09804962369999999	0.0144562426	0.020268285900000002	-0.08564070900000001	-0.0373196055	-0.1340313333	0.09796460359999999	0.1373688371	-0.0607293649	-0.0746139296	0.0245443696	-0.0789071836	-0.20461946649999999	-0.19368209179999998	0.055571451699999996	-0.2173263637	0.05709280820000001	-0.1244475742	0.0302928305	0.10239469179999999	-0.12055185480000001	0.0192845153	0.0032020296	-0.0306635057	0.0120382228	0.0521376425	-0.08850305550000001	-0.0636562392	-0.0989635626	-0.06459367490000001	0.1274907876	0.1540435166	-0.1115521022	-0.0201482226	0.0770437814	-0.087362854	-0.0075750093	-0.030094103900000002	0.0893652489	0.073471402	-0.09843689720000001	-0.12960381210000002	-0.053433160099999995	0.0662309141	0.047942929100000004	0.128895096	0.2658533644	-0.1630084807	-0.1138091569	0.12678658880000002	-0.0584738814	0.1460561114	0.10022426400000001	-0.012538183799999998	0.0798054984	-0.0187539658	-0.1042154406	0.0	0.0	-0.000217036	8.959999999999997e-06	8.028159999999992e-11	4.710462529599999e-08	0.00400378	0.01866358	1.6030254288400006e-05	0.0003483292184164	-0.0500696	7.909999999999862e-05	6.256809999999781e-09	0.00250696484416	-0.00233066	-0.00060615	5.4319760356e-06	3.6741782249999993e-07	0.000986448	-0.0006108019999999999	3.730790832039999e-07	9.730796567040002e-07	-0.0007885769999999999	0.00017029100000000004	2.8999024681000006e-08	6.21853684929e-07	0.0	0.0	0.0	0.0	0.0	0.0
62375.595567459866	-10.047850842733167	3890714922.395319	100.95930655781365	98102.60888671876	175.77774911558663	30897.81708414212	9624121870.380512	62883.71648092831	44.36550963158516	1968.2984448702755	3954361798.453775	63116.877368757414	60941.02266962202	1.07532	14.147831	0.099522305	0.0685298	-0.1112181159	-0.0859137576	0.0060810852	0.0385372979	0.0239077103	0.1073135258	-0.0033277578000000005	-0.0178872565	-0.0552994511	-0.0121986631	0.0732656267	-0.08129052610000001	-0.0192454993	-0.10955209240000001	0.0100480719	-0.0716070218	-0.0155109236	0.0474184874	0.0469060165	0.0199847102	0.0045864707	0.1113037293	0.1366826015	0.0199529196	0.1768011095	-0.0311271733	0.0335620076	-0.0043951605	-0.026206615899999997	0.06848426860000001	-0.112877806	-0.042318097699999994	0.078986764	0.1716805301	-0.016459133600000002	0.0263498354	-0.1167276121	0.0899238228	-0.1099451008	-0.0499853175	-0.0845622976	-0.17443396390000002	-0.0329555292	-0.0773868143	-0.15814177599999998	-0.08670908890000001	0.0675338317	-0.020016238500000002	-0.0992502432	-0.048713120199999994	0.0724077394	0.008947005400000001	-0.0651420567	-0.013504539099999999	0.0035396588	-0.0211956442	0.16927703170000002	-0.04906001	-0.040471132	-0.1321873675	-0.037249408399999996	-0.032812261	0.0248250106	0.1012718731	-0.0587614509	-0.0326721233	-0.04391147769999999	-0.07068218700000001	-0.1895946846	0.0285291625	0.0011389478	0.0369245995	0.1196434606	-0.13853415460000001	0.0950327644	0.1580090185	0.0649884677	0.0050693989	0.0215117267	0.07758419	-0.0244559492	-0.1085297661	0.0	0.0	-0.000222411	-5.375000000000009e-06	2.8890625000000086e-11	4.9466652921e-08	-0.0602251	-0.06422888	0.00362706267001	0.0041253490260544	-0.0614655	-0.0113959	0.00012986653681	0.00377800769025	-0.00241856	-8.790000000000013e-05	5.8494324736000015e-06	7.726410000000022e-09	0.00137639	0.00038994199999999984	1.5205476336399992e-07	1.8944494321e-06	-0.0007885779999999997	-9.999999997989048e-10	9.999999995978095e-19	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62404.26433063124	28.668763171372124	3894292206.6472955	821.8979817762224	98458.84050707547	356.2316203567025	126900.96734196179	9694143273.997723	62955.969975490196	72.25349456188269	5220.567476404011	3963454155.5548224	63197.77779990367	61221.06390912701	1.0082970000000002	13.26603	0.03409146	0.0199793	-0.1095007305	-0.0526164159	-0.0006774894	-0.0310019643	0.032049609300000004	0.0899147766	-0.0424330179	-0.0363270191	-0.0671557394	0.0366654249	0.0352445454	-0.067972361	-0.0023652031	-0.1287408239	0.1008616425	0.0269567531	-0.055165749699999996	-0.0067833168000000004	0.0172719167	-0.0703168213	-0.1058446312	-0.0304543111	-0.1014029724	0.1020757213	-0.0168529408	-0.021933698999999997	-0.0587710271	-0.1186151877	0.024813158	0.0655368334	-0.0627217593	-0.0366792029	0.0030060531	0.2212926734	0.1459989789	-0.1790821718	0.10091573640000001	0.0791298841	-0.010615878	-0.0666134213	0.0361809091	0.0483739008	0.0812288887	-0.0312760637	0.0422523636	-0.0436405466	0.058738859299999995	0.0040359616	-0.0884905159	-0.12643550439999998	-0.023040804100000003	0.0618813181	0.024028583	-0.0475383075	0.0674161912	0.0927854885	-0.1104940514	0.0660651325	-0.0883911852	-0.0039819961	0.0326478979	0.0716615043	0.10894244289999999	0.072627768	-0.1124037617	0.0009556407	-0.029815181800000007	-0.0105980044	-0.1776533918	-0.1903956635	-0.1446530636	-0.0847809322	-0.008651160699999999	-0.0251851214	0.011783361599999998	-0.0276841275	-0.0493928834	-0.10333199859999999	0.008891705	0.0753195954	-0.0301033619	-0.1122993305	0.0	0.0	-0.000224971	-2.5600000000000026e-06	6.553600000000013e-12	5.0611950841e-08	-0.0496851	0.010539999999999994	0.00246860916201	0.00011109159999999985	-0.06317440000000002	-0.00170890000000002	2.9203392100000686e-06	0.003991004815360003	-0.00225381	0.00016474999999999994	5.0796595161000015e-06	2.7142562499999988e-08	0.00110434	-0.0002720499999999998	7.40112024999999e-08	1.2195668356000002e-06	-0.0007885779999999997	0.0	0.0	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62290.86434985213	-113.3999807791115	3880151781.4516788	12859.555640702858	98023.78581957547	-435.0546875	189272.58111572266	9608662586.402004	62769.34268248316	-186.6272930070336	34829.746495133164	3939990380.791002	63004.33063037197	60779.05884700791	1.0560120000000002	13.893806	0.110587525	0.0708477	-0.11082570470000001	0.0029336471	0.0174608325	0.08092779559999999	-0.012572123000000001	0.1170278606	-0.0028047971000000004	0.0311791775	0.0741197564	-0.044493375999999994	0.1590593323	0.0272988124	0.026613220099999998	-0.0090961405	-0.0236807278	0.1071900104	0.0385180427	0.0050731737	0.0385185522	-0.035949616000000004	-0.0153574028	0.0244590304	0.0335436822	-0.1549718894	-0.0761938925	-0.0807663833	0.0663889706	0.09137734130000001	-0.0276194931	0.0261691798	-0.07249734349999999	-0.099805478	0.11843186189999999	-0.0535484042	-0.0660134579	0.035041532400000006	-0.10205460359999999	0.0515708809	-0.0078549735	-0.052648905499999996	0.017061538799999998	-0.0035931928999999997	0.1805603079	-0.058656601399999994	-0.0312817886	-0.1535596045	-0.053186558700000004	0.0343288935	-0.0164490578	0.0183570972	-0.1075542162	-0.0370346193	-0.0077308531999999985	-0.0319964095	0.0388413113	-0.0022032798	0.0424040103	-0.0099256463	0.1526228349	0.062054081500000004	0.0833666395	-0.0597552792	-0.0755222941	0.055532420199999995	0.010170880799999999	-0.048856131399999995	0.037303815899999995	-0.1625399879	-0.0020093573	0.074048382	0.0519187733	0.0234531119	0.1259407364	-0.0143047244	0.0340710243	-0.0017837912	-0.031014290299999997	-0.1341707375	0.07756933790000001	0.0730129781	-0.035683602200000004	-0.1155052126	0.0	0.0	-0.000232146	-7.1749999999999965e-06	5.148062499999997e-11	5.3891765316e-08	0.0175803	0.0672654	0.00030906694809	0.0045246340371599995	-0.0500341	0.01314030000000002	0.00017266748409000055	0.00250341116281	-0.00264747	-0.00039365999999999967	7.009097400899998e-06	1.5496819559999974e-07	0.00102371	-8.063000000000014e-05	6.501196900000025e-09	1.0479821641e-06	-0.000917781	-0.00012920300000000037	1.6693415209000095e-08	8.423219639610002e-07	0.0	0.0	0.0	0.0	0.0	0.0
62337.49028613308	46.62593628095057	3885962695.173736	2173.977934075261	98374.58425154776	350.7984319722891	123059.53987421676	9677558826.66487	62893.478979970896	124.13629748773384	15409.820353963152	3955589698.2040405	63128.479869035276	61245.92981970063	1.122025	14.762332	0.072241132	0.051141000000000006	-0.09981291169999999	0.030634888500000002	0.0411074315	-0.0566577664	0.044818537199999994	0.0860221841	-0.0621171634	0.0352082461	-0.0075873721	0.03878622	0.047013946699999996	-0.0303829981	0.0806802454	-0.1246625549	-0.0412298371	0.0762004463	0.110215745	0.0655510485	0.1264251167	-0.0184058778	0.11776777449999999	-0.0096253721	-0.058207869	-0.09601675050000001	0.09150197410000001	-0.0672509828	0.0410688549	-0.11149786519999999	-0.0046407477	-0.046453321	0.0351757013	0.015191791000000001	-0.09571883310000001	-0.0662792384	-0.1977018037	0.0780262033	0.0977862646	0.1065549984	0.0649531233	-0.0872826456	-0.0404721229	0.0038681261	-0.1792684224	0.1413221877	-0.011557358899999998	-0.0560084202	0.025557385	0.08240548589999999	-0.1195323556	-0.013751938899999998	-0.0735802527	-0.1248868924	-0.0789990196	-0.1012171529	0.0204212509	-0.1300537814	-0.0249258116	0.0192000812	0.0593578667	-0.106388425	0.046836512999999996	-0.0545334887	0.1270675199	-0.0350536196	0.0318823433	-0.0054060278	0.0507979183	0.08115582240000001	0.0358448764	0.23789424829999997	-0.0419384162	-0.1294128469	0.0048203106	0.0287656705	0.050484130499999995	-0.049505725199999996	0.07738841610000001	0.14788256619999998	-0.1588770683	0.0706656249	-0.0411842184	-0.1181313206	0.0	0.0	-0.000212514	1.9631999999999974e-05	3.854154239999991e-10	4.516220019600001e-08	-0.0321566	-0.0497369	0.00103404692356	0.00247375922161	-0.055658800000000015	-0.00562470000000001	3.163725009000012e-05	0.0030979020174400013	-0.00253123	0.00011623999999999966	6.407125312900002e-06	1.351173759999992e-08	0.00105144	2.7730000000000122e-05	7.689529000000063e-10	1.1055260736e-06	-0.0007245529999999999	0.00019322800000000023	3.73370599840001e-08	5.249770498089997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62234.79457282375	-102.69571330933105	3873169655.521572	10546.409532112311	98220.59973835495	-153.9845131928014	23711.230303224023	9647286212.962132	62762.95549220665	-130.52348776424333	17036.380858142576	3939188582.116713	63002.403038400276	60563.596280553036	1.128448	14.846831	0.112120184	0.0733786	-0.0941259331	0.0575329304	-0.0033267501	0.1169249157	-0.0990139315	0.1158900776	-0.0281526487	0.0661717448	0.1274394575	-0.0845500532	0.1068299153	0.09740147960000001	0.0807867193	0.0050341626	-0.050816933200000004	0.0500505272	0.0323084198	-0.0068507646	-0.0174573245	-0.0024976957999999997	-0.0826362137	0.0783833702	-0.046810944800000004	-0.0233973593	-0.08555014109999999	0.0309358559	-0.08822637779999999	-0.069895674	0.016828479	-0.0596760276	0.08597566710000001	-0.11015341619999999	0.0640604706	0.040954337	-0.0294642841	0.1402397317	-0.054154166	-0.047519116900000005	0.024775290499999998	-0.0816704594	-0.0217853667	0.0472245613	0.09657853949999999	-0.0300982739	0.0317032664	-0.0939702211	-0.1109168132	0.0894835439	-0.0049231081	0.0451986221	-0.0409104444	-0.0174179771	0.0044615298	0.006391689	0.0291328823	0.0893107485	0.042988457699999996	0.0920684801	0.028825350099999997	0.0840774141	-0.0054799596	0.0880276154	0.057154739800000014	-0.1023043909	0.029854537599999998	0.0557138497	0.1057395116	-0.0554932518	-0.0875999775	0.057513734299999994	0.1338867728	0.0273259091	0.0166961942	0.058308327199999996	0.0447006865	-0.010227405699999999	-0.0022986214	-0.07462850160000001	0.0301537721	0.0682788456	-0.0465929365	-0.12016447279999999	0.0	0.0	0.00223532	0.002447834	5.991891291555999e-06	4.996655502399998e-06	0.0367577	0.0689143	0.0013511285092899998	0.00474918074449	-0.06173450000000001	-0.006075699999999996	3.6914130489999956e-05	0.0038111484902500006	-0.00234814	0.00018309000000000036	5.5137614596e-06	3.3521948100000125e-08	0.0012740500000000005	0.0002226100000000005	4.955521210000022e-08	1.6232034025000013e-06	-0.0010125	-0.00028794700000000015	8.291347480900005e-08	1.0251562499999998e-06	0.0	0.0	0.0	0.0	0.0	0.0
62429.493605907286	194.6990330835397	3897441671.890019	37907.71348366528	98452.92766067217	232.32792231721402	53976.263488233395	9692978964.957546	62905.459522920486	142.50403071383334	20307.39876968916	3957096837.7897882	63131.90664826615	61345.22994906478	1.2162309999999998	16.001776	0.112435469	0.0682794	-0.0606791474	0.0263492411	0.0500708392	0.0100854725	-0.0552341941	0.1111813088	-0.031468868	-0.0409650421	0.0994313467	0.09528523259999999	-0.0075546542	-0.07722576440000001	0.1092825689	-0.0335656427	0.0584825441	0.0550944644	-0.10497002890000001	-0.0281390352	-0.0805315245	0.0029719047	0.014308524599999999	0.1470865348	0.0015316320999999998	0.0227976167	-0.064586512	-0.1085461029	-0.20376814170000002	-0.2245009641	-0.2209734336	0.05032590309999999	-0.09091924720000001	0.0088612275	-0.0155276915	-0.040668180299999995	0.0249738734	-0.02487305	0.0112865268	0.026939508100000002	-0.0542169321	0.0557704833	0.0661339029	-0.0094663125	0.0310950371	0.0497904053	0.034876808100000004	-0.013711018200000001	0.0840522008	0.1173219315	-0.0062731518000000005	-0.0530000288	-0.043191529900000004	0.10788857269999999	0.054780044400000005	0.08445024599999999	-0.0217424648	-0.0170806823	0.0907295699	0.0704357672	-0.0544803653	0.0458788408	0.1276861724	0.2009715864	0.2503293895	0.2035764793	0.0592369075	-0.0274803036	0.0494262554	0.0141210122	0.0577558734	-0.0286021139	0.0110551408	-0.001417893	-0.0145173333	-0.07110455519999999	-0.0303514458	-0.0178920367	-0.0770249544	-0.0393812547	-0.0071946671	0.0658539718	-0.0518976876	-0.121594464	0.0	0.0	-0.000183649	-0.002418969	5.851411022961e-06	3.3726955201e-08	-0.0265029	-0.0632606	0.0007024037084099999	0.00400190351236	-0.0800088	-0.0182743	0.00033395004049000004	0.0064014080774400005	-0.00203508	0.00031306	4.1415506064e-06	9.80065636e-08	0.0012414	-3.2650000000000394e-05	1.0660225000000254e-09	1.5410739600000004e-06	-0.0007885779999999997	0.0002239220000000002	5.0141062084000084e-08	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62429.176796898915	-0.3168090083709103	3897402115.5384617	0.10036794778495953	98292.78066037736	-160.14700029480449	25647.0617034241	9661470729.949057	62804.40285836014	-101.05666456034668	10212.449452062428	3944393018.3951955	63028.407958839656	61417.78324364626	1.2928480000000002	17.009817	0.068297208	0.0430131	-0.0635926725	-0.0455298118	0.0413306419	0.1111973786	-0.1669950017	0.1983514292	0.0478714205	0.0740229752	0.1004300524	0.0532178971	0.12147145470000001	-0.0516993475	0.0015767034	-0.0788126785	-0.0046689993	0.046153130099999995	0.0508040821	-0.1060916951	-0.0491413978	-0.0788887999	-0.0194037512	0.0281190191	-0.0054302351	-0.030184662999999997	-0.2013596557	0.0310645383	-0.0312888708	-0.0290303589	0.0702707038	0.10112221240000001	0.0368175558	0.1336831316	-0.1764087968	0.0198607678	0.0662790345	0.0232411943	-0.0693187271	-0.1455455535	0.0249788592	-0.2567685788	-0.063199145	-0.0793462909	-0.0049710462	0.0706854269	-0.07009553980000001	-0.13202762380000002	0.032990314	0.0167469958	-0.0782402131	-0.018862061	-0.0454343476	-0.0333945941	0.1256627327	0.011924505	0.05829569320000001	0.0142032575	-0.0159704367	0.0471717378	0.048643371799999995	0.1987201905	0.0172947037	0.0431777275	-0.022098642999999998	0.0172788327	-0.122167977	0.061118039900000004	-0.0123897118	0.2170711025	0.041100379	-0.06375143	0.0014664076	0.0646447246	0.021509107799999996	0.1508035237	0.2269615093	0.1411079176	0.07571792320000001	-0.0469656871	-0.1428100106	0.0633923564	-0.0570866346	-0.12241411630000001	0.0	0.0	-0.000217457	-3.3808e-05	1.142980864e-09	4.7287546849e-08	0.0138715	0.040374400000000005	0.00019241851224999999	0.0016300921753599998	-0.08169169999999999	-0.0016828999999999874	2.832152409999957e-06	0.006673533848889999	-0.00227934	-0.00024426000000000005	5.1953908355999985e-06	5.966294760000003e-08	0.00118796	-5.344000000000009e-05	2.855833600000009e-09	1.4112489616000004e-06	-0.001015	-0.00022642200000000035	5.126692208400015e-08	1.0302250000000002e-06	0.0	0.0	0.0	0.0	0.0	0.0
62436.40719759281	7.230400693893897	3898304943.743619	52.27869419426136	97679.20984117039	-613.5708192069724	376469.1501823152	9541228035.195398	62923.59619619332	119.19333783318145	14207.051783814919	3959378958.2615952	63164.5734384262	61760.649389749735	1.226736	16.140001	0.086079653	0.0502054	-0.0419378232	-0.1279377853	0.0819584177	-0.049298238499999994	0.046202261200000004	0.061639117	0.1620976482	-0.003881038	0.029905981	0.10503541050000001	0.0406565485	-0.1353020126	-0.0888920393	-0.061529460999999994	0.0116431153	0.018719563999999998	0.0579223042	0.010401224799999999	-0.0467890633	0.0592851985	-0.005395773299999999	0.0588801489	-0.11129073589999999	0.06192660570000001	-0.0215069213	-0.0964006109	0.1309364503	0.08779230689999999	0.0400307319	0.064934856	-0.015382066100000001	0.08727790380000001	-0.11003559380000001	0.0020726246	0.0626847298	-0.0837397241	-0.090395432	-0.0767186387	0.0996476283	0.19042362570000002	0.0213247073	-0.0666187422	-0.17419610010000006	0.016779905	0.0073777088000000005	-0.060738628499999996	0.1251825812	-0.09297211130000001	-0.059206711900000014	-0.0387597159	-0.021760067200000004	-0.06303783660000001	-0.000951283	0.0363212478	-0.031944777599999995	0.0180931401	-0.0102691324	0.1284058489	-0.0613516983	-0.016773136799999998	0.1044248113	-0.1360961805	-0.11014797050000001	0.025682504100000003	-0.0480387839	-0.0197915044	-0.043624244699999995	0.1223505533	0.0537964066	-0.0951354964	-0.070757138	0.098355173	-0.0047871296	0.0249129774	-0.18887856719999999	0.0586352238	0.0226775436	0.1845855765	-0.031017724	0.0608953728	-0.062148199	-0.1226193154	0.0	0.0	-0.00017780400000000002	3.965299999999998e-05	1.5723604089999985e-09	3.1614262416000014e-08	-0.0251453	-0.0390168	0.0006322861120900001	0.0015223106822399998	-0.0915553	-0.009863600000000014	9.729060496000028e-05	0.00838237295809	-0.0027736	-0.0004942600000000003	7.692856960000004e-06	2.4429294760000026e-07	0.00121047	2.250999999999989e-05	5.067000999999952e-10	1.4652376209e-06	-0.0007885779999999997	0.00022642200000000035	5.126692208400015e-08	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62241.138972280285	-195.26822531252398	3873959380.5667076	38129.679816702635	97559.10102815447	-120.10881301591871	14426.126964092924	9517778193.421652	62830.39328182445	-93.20291436887057	8686.783246851017	3947658319.9487314	63056.858793809275	60997.41854744433	1.106485	14.557872	0.06194612499999999	0.036093699999999986	-0.1024338818	-0.08798086029999999	-0.0156504537	-0.0734786969	0.0871961575	0.08599843630000001	0.07483978690000001	0.0197530733	-0.0596638393	-0.0809110327	0.10081112099999999	-0.1011434502	0.06467756969999999	0.061855465400000004	-0.08213813860000001	0.1306087112	0.009400135799999999	0.038383265800000003	-0.0938043347	0.057974150700000004	-0.0097469812	-0.041328483199999995	-0.07441651690000001	0.0320527602	0.104923314	0.0557428549	0.0307209677	0.0357318179	0.025488819300000003	-0.0206847751	-0.0548058242	0.0385093316	0.0376429053	0.0137069255	-0.0012485677000000001	-0.0033439882	-0.07775886309999999	0.040981759300000004	0.0181366382	-0.1392639391	0.0040301896	-0.0586094285	-0.0962429684	-0.0976296155	-0.14203986130000001	-0.11571797800000001	0.0815532705	0.0524785452	0.0236864375	0.11137295859999999	-0.1305844118	-0.0184746185	-0.0210085144	0.08822313	-0.04981180650000002	0.04349066150000002	-0.064078064	0.0297095802	-0.0328819712	-0.1034613315	-0.0690283399	-0.0294914136	-0.0117329261	-0.0172570997	0.0022527110999999997	-0.0515877909	-0.0670704978	-0.016813216399999997	-0.0129042251	0.0047957553	0.0145579276	0.0211774284	0.10113722259999999	0.0216594604	0.0836839164	0.0767151937	0.0171288122	0.0677403657	-0.0326845185	0.058364414	-0.0670710865	-0.1222090316	0.0	0.0	-0.000183539	-5.734999999999985e-06	3.289022499999983e-11	3.3686564520999996e-08	0.00598599	0.03113129	3.58320762801e-05	0.0009691572170641	-0.07725169999999999	0.014303600000000012	0.00020459297296000038	0.005967825152889999	-0.00292641	-0.00015280999999999975	8.5638754881e-06	2.3350896099999924e-08	0.00103317	-0.00017730000000000005	3.143529000000001e-08	1.0674402489e-06	-0.0007885779999999997	0.0	0.0	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
62130.31830678468	-110.82066549560841	3860176452.902383	12281.219900889531	97731.04623931307	171.9452111585997	29565.15564037544	9551357399.03075	62791.082758884804	-39.31052293964604	1545.3172137884371	3942720074.033121	63015.48643579579	60996.391637271874	1.0471180000000002	13.776789	0.011858752999999994	0.0116492	-0.1265355124	-0.0343972526	-0.0745334017	-0.195422105	0.1296941101	0.0633433413	0.0389995767	0.1177497418	-0.1023892744	-0.012056619099999999	0.1320106233	-0.034465388300000004	0.0898323915	-0.0758717127	-0.0442920921	0.0377332903	0.1160320087	0.0567813896	-0.0400186051	-0.0788524449	0.0525118428	-0.1039206425	0.0703097584	0.0123426877	-0.053844049000000005	0.0197400402	-0.0034319892	-0.051206425599999994	-0.0547755213	0.0966819289	-0.09412759279999999	-0.0383337954	0.0085006015	0.1116151183	0.0148768557	0.007479260699999999	0.0593017208	0.0332750619	-0.09120252029999999	-0.1203338579	-0.031741800099999995	0.0657240177	-0.109532289	-0.09685360259999999	0.08507486539999999	-0.1410094577	0.0148404926	0.0798581792	-0.0780513338	0.0130273518	-0.0315514839	-0.1290726595	-0.024421231499999998	0.0588995974	0.0543679144	-0.0518598942	-0.0767550987	-0.1102640894	-0.0239000439	0.0722058859	-0.0175683958	0.0176172305	0.041749236	0.1410315564	-0.042562415	-0.000901733	-0.023975426299999998	-0.023372692799999997	-0.1266850561	-0.0097961531	-0.0058978719	-0.06959012519999999	-0.0157035866	-0.0328725761	0.1529038057	-0.060429339900000004	0.024618425099999997	0.0888397783	0.0629710418	0.0558008923	-0.0718443121	-0.121185324	0.0	0.0	-0.000180626	2.9130000000000312e-06	8.485569000000182e-12	3.2625751875999986e-08	0.00598475	-1.2400000000004421e-06	3.58172325625e-05	1.5376000000010964e-12	-0.07701010000000001	0.00024159999999998072	5.8370559999990675e-08	0.005930555502010003	-0.00269936	0.0002270499999999999	7.2865444096e-06	5.155170249999996e-08	0.00102796	-5.209999999999849e-06	2.714409999999844e-11	1.0567017616e-06	-0.0007885779999999997	0.0	0.0	6.218552620839997e-07	0.0	0.0	0.0	0.0	0.0	0.0
