onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0125	4.023100000000001	control	4.023100000000001	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0207	1.5709	control	1.5709	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.029	0.7944999999999993	control	0.7944999999999993	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0372	2.1540999999999997	control	2.1540999999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0454	1.7737999999999978	control	1.7737999999999978	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0537	1.1792999999999978	control	1.1792999999999978	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0619	1.2729999999999961	emotion	1.2729999999999961	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0701	1.0707000000000022	emotion	1.0707000000000022	right	correct	n/a	male	black	black	black	anger
50.0784	1.0692999999999984	emotion	1.0692999999999984	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0866	1.1929000000000016	emotion	1.1929000000000016	left	correct	n/a	male	black	black	black	fear
60.0948	1.6165999999999983	emotion	1.6165999999999983	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1031	1.1000999999999976	emotion	1.1000999999999976	right	correct	n/a	female	asian	black	asian	fear
70.1113	1.6058000000000021	control	1.6058000000000021	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1195	1.2235000000000014	control	1.2235000000000014	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1278	1.0320999999999998	control	1.0320999999999998	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.136	1.321700000000007	control	1.321700000000007	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1442	0.9214000000000055	control	0.9214000000000055	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1524	1.2531000000000034	control	1.2531000000000034	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1607	1.8385999999999996	emotion	1.8385999999999996	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1689	1.4653000000000134	emotion	1.4653000000000134	left	correct	n/a	male	black	black	black	anger
110.1771	1.772900000000007	emotion	1.772900000000007	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1854	2.1544999999999987	emotion	2.1544999999999987	right	correct	n/a	male	black	black	black	fear
120.1936	0.7891999999999939	emotion	0.7891999999999939	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2018	0.9878999999999962	emotion	0.9878999999999962	left	correct	n/a	female	asian	black	asian	anger
130.2101	0.8954999999999984	control	0.8954999999999984	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2183	2.0971000000000117	control	2.0971000000000117	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2265	1.1768000000000143	control	1.1768000000000143	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2348	1.3803000000000054	control	1.3803000000000054	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.243	1.3100000000000023	control	1.3100000000000023	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2512	1.4336999999999875	control	1.4336999999999875	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2595	2.1041999999999916	emotion	2.1041999999999916	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2677	1.0778999999999996	emotion	1.0778999999999996	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2759	1.4256000000000029	emotion	1.4256000000000029	right	correct	n/a	male	black	black	black	anger
175.2841	1.3512000000000057	emotion	1.3512000000000057	left	correct	n/a	female	black	asian	asian	anger
180.2924	1.3218000000000245	emotion	1.3218000000000245	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3006	0.8125	emotion	0.8125	right	correct	n/a	female	asian	asian	black	fear
190.3088	0.9331999999999994	control	0.9331999999999994	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3171	1.3186999999999784	control	1.3186999999999784	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3253	1.761400000000009	control	1.761400000000009	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3335	0.8101000000000056	control	0.8101000000000056	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3418	0.8636999999999944	control	0.8636999999999944	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.35	2.8252999999999986	control	2.8252999999999986	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3582	1.1099999999999852	emotion	1.1099999999999852	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3665	1.1914999999999907	emotion	1.1914999999999907	left	correct	n/a	female	black	asian	asian	fear
230.3747	2.2882000000000176	emotion	2.2882000000000176	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3829	2.0637999999999863	emotion	2.0637999999999863	left	correct	n/a	male	black	black	black	fear
240.3912	2.393400000000014	emotion	2.393400000000014	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3994	1.0220999999999947	emotion	1.0220999999999947	right	correct	n/a	female	asian	asian	black	anger
