global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
27375.82337976892	n/a	749435705.7203027	n/a	45284.830254737375	n/a	n/a	2050715851.2003772	26578.172778072334	n/a	706399268.2210653	n/a	26700.135457591758	23223.32594644588	n/a	n/a	n/a	n/a	-0.0619041551	-0.24903548609999998	0.0653152919	-0.0757542849	-0.1273647797	-0.0786259696	0.042538258899999994	-0.0693749129	0.0151953772	-0.021893079500000003	-0.0389836604	0.1327771653	-0.0923080733	0.1316645089	-0.1825355863	-0.14021309029999998	0.09982599560000001	-0.1341360153	0.2006770595	-0.050342529000000004	0.019264335	-0.08624969460000001	0.0152894358	-0.0743837465	0.016833271299999997	-0.0244799769	0.0464126917	-0.12877861359999998	0.12119624710000006	-0.1698300309	0.0428269078	-0.1570550446	0.0409376309	-0.1254783634	0.21298586190000002	-0.1017377626	0.0071321269	0.0013511129	-0.1567231024	-0.0260623577	0.0607185659	-0.1836576247	0.0903030453	0.1192044963	-0.024719163399999997	-0.0334613485	0.0033492121000000003	0.2558594823	-0.0052164209	0.0423288678	-0.1180208626	0.12599285	-0.1416649511	0.1263648473	0.14618658939999998	-0.1403289236	0.15194582140000001	-0.1508816287	0.024027220800000002	-0.06309108599999999	0.0895696193	-0.0730184784	0.0047272597	-0.0204164525	0.058873076399999995	-0.0624553685	0.044152835999999994	-0.1185782327	0.027104775499999997	-0.14734901849999998	0.1356123806	-0.0697657098	0.2837575912	-0.0861073051	0.08593627390000001	-0.0246428301	0.0358508027	-0.1866492104	0.0805031606	0.0109409298	0.1357553628	-0.1373062408	0.0134849725	0.08641764619999999	0.06885799299999999	-0.029608080699999997	-0.2473380784	0.0640791453	0.1217078847	0.1216831682	0.1216419777	-0.0282279	n/a	n/a	0.0007968143384099999	0.130412	n/a	n/a	0.017007289744	-0.230097	n/a	0.05294462940899999	n/a	0.00850057	n/a	n/a	7.225969032490001e-05	-0.00349047	n/a	n/a	1.2183380820899997e-05	-0.00214611	n/a	n/a	4.6057881321e-06	0.0	0.0	0.0	0.0	0.0
27419.79840087795	43.975021109028596	751845344.3447889	1933.8024815395115	45349.314889461435	64.48463472406002	4158.268115495447	2056560360.943529	26623.32798252828	45.15520445594665	708801592.8652734	2038.992489458345	26737.74611630942	23164.90814387189	0.907858	16.303053	0.07203710000000009	0.0450608	-0.0743647985	-0.2053265142	0.0977010617	-0.0323471179	-0.0563648826	-0.039789182400000005	-0.0289605901	-0.0481917253	0.1137380737	0.0728866143	-0.0689646726	0.1563628919	-0.1116415234	0.127838819	-0.0765944744	-0.0495290705	0.0526416769	0.0006222622	0.1275291478	-0.049650056	0.0768605677	-0.0587508493	-0.0124784063	-0.0105435689	-0.0319852636	-0.0243821994	0.1069614619	-0.006411669	0.109733846	0.031737366600000004	0.0362564721	0.044139685899999996	0.05804065	0.048746332	0.036998826	0.0289418561	0.016353066	0.25136806030000003	-0.037983050899999996	-0.0269038768	0.1908965276	0.1475122	0.0352243144	0.0048509114	0.0418202823	-0.044214858600000004	0.0455463766	-0.0644581528	-0.07791855360000001	0.06972847480000001	-0.1467797843	0.13237242	-0.1262025072	0.0378374575	0.0619054671	-0.04134776	0.0728165992	-0.136765613	0.05094669	0.026166643	0.060705641500000004	-0.018802206000000002	0.010291788	0.0125050548	0.023151835699999998	-0.0736425923	0.1216285875	-0.0779641031	-0.022623683399999997	0.0392456552	-0.0745311303	-0.056108689	-0.028047492099999998	-0.0497867888	-0.0936585773	-0.045107611799999996	-0.1730681739	-0.0644812944	0.1237900887	0.18826089940000001	-0.1798043459	0.08806046630000001	-0.0242668276	0.0050197289	0.0559115508	-0.0049531093	0.009760746899999999	-0.10081894359999999	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0283025	-7.459999999999758e-05	5.5651599999996404e-09	0.0008010315062499997	0.117262	-0.013150000000000007	0.00017292250000000025	0.013750376643999996	-0.188774	0.04132299999999997	0.035635623076	0.0017075903289999975	0.00841291	-8.766000000000156e-05	7.684275600000273e-09	7.077705466809998e-05	-0.00363782	-0.00014735000000000009	2.1712022500000025e-08	1.32337343524e-05	-0.00203133	0.00011478000000000008	1.3174448400000022e-08	4.1263015689e-06	0.0	0.0	0.0	0.0	0.0
27421.499600381525	1.7011995035754808	751938640.3337241	2.8940797509654623	45357.61561876662	8.300729305185088	68.90210699795848	2057313294.6197817	26645.297405211226	21.969422682945147	709971873.8121562	482.6555330219049	26758.182020664422	23169.48095868601	0.8136770000000001	14.611787	0.0721433	0.0424577	-0.0621546216	-0.173285398	0.11605588550000001	-0.0303401708	-0.030733525499999997	-0.0472270548	-0.0437021412	0.045141114100000004	-0.0332324828	-0.0266924342	-0.08473822439999999	0.1614336307	-0.1791856111	0.1285291627	0.027821406200000003	-0.052540711500000004	0.0713382714	-0.0677854451	0.0469853961	-0.0003728942	0.0399840394	0.0042602302	0.0593159089	-0.020655837	-0.0699996112	-0.1481438908	-0.0085890349	-0.0167728693	0.09804258140000001	0.10560602300000001	0.1347528677	0.12099993880000001	-0.047984970700000004	0.1920798805	-0.0361634703	0.1586999354	0.0155232449	-0.0545938713	0.12399963539999999	-0.017836910900000003	0.024768230800000002	-0.0754232972	0.16799351140000002	0.0869869434	-0.0739567787	0.1221232135	0.0305828829	-0.14231775730000001	-0.0641321371	0.0839563235	-0.15194901449999998	0.18716467809999998	-0.10520187800000001	-0.0578447282	0.016389863799999998	-0.10787652789999999	0.0762298124	-0.0486601487	-0.0093179323	0.0336921222	-0.0098952015	0.015044545800000001	0.0691811949	0.079550122	0.1224691366	-0.0258344163	0.0567121708	-0.1325018681	0.0154448492	0.11206836390000001	-0.16737675859999998	0.0682786977	-0.17699638620000002	-0.0821445472	-0.1053305985	0.0635792503	0.0763702549	0.0984892482	0.0523952259	0.035197459199999996	0.0759336287	-0.1149143616	-0.2062575275	0.0050651442	-0.0278747466	0.0814376925	0.1313624373	-0.10165161019999999	0.1215101995	0.120893123	0.1198669825	-0.0281907	0.0001117999999999987	1.2499239999999713e-08	0.0007947155664900001	0.11192	-0.005341999999999986	2.8536963999999847e-05	0.012526086399999999	-0.170507	0.018267000000000002	0.029072637049	0.0003336832890000002	0.007863429999999998	-0.0005494800000000015	3.019282704000016e-07	6.183353136489996e-05	-0.00321885	0.0004189699999999999	1.7553586089999984e-07	1.03609953225e-05	-0.00203133	0.0	0.0	4.1263015689e-06	0.0	0.0	0.0	0.0	0.0
27406.32521272002	-15.174387661503715	751106661.6653731	230.26204090159615	45529.54297913896	171.92736037234138	29559.01724460093	2072939283.8892622	26682.003356651807	36.705951440580975	711929303.1243782	1347.3268711582887	26808.42449840001	22959.462354753512	1.2273520000000002	22.04044	0.0957472	0.0565064	-0.0908117151	-0.2443592366	0.0915823634	-0.0066604314	-0.022115840699999997	-0.040768217999999995	-0.20410320710000002	0.037665095600000004	-0.011426518899999998	0.023356589900000002	-0.16248629369999998	0.2331744975	-0.11588998310000001	0.05444189519999999	-0.0255413665	0.07204588719999999	-0.010633175600000001	0.006410619100000001	-0.0324144049	0.12459753380000001	-0.008837554499999999	-0.0431202449	0.1623649193	-0.0948170649	0.0318825566	0.0706948409	-0.0820104862	0.1896957944	0.035365796	0.1915607176	0.16592050490000002	-0.0350701527	-0.0371310672	0.034150283	0.0593382188	0.0801867772	0.0533794575	-0.167853764	0.1344473491	-0.0075929743	0.0140334596	0.13120740220000002	-0.1484489526	0.049459666	-0.0789284867	-0.1476660836	-0.1558473769	-0.0645199905	-0.2349756743	0.157356001	-0.2282208134	0.14239148769999999	-0.058994249900000004	0.0219880976	-0.0524402578	0.0042906741	-0.0400899616	0.0578631788	-0.1255753917	0.0335770996	-0.0064549449	-0.1633794878	0.16899654329999994	-0.0007372621000000001	-0.11531122710000001	0.121730357	0.0685724032	-0.0229918579	0.1449835572	0.2295267304	0.0048320382	0.08927643390000001	0.0125381506	-0.0459191947	-0.0053310434999999995	0.1456515442	0.1938945236	0.1438457246	0.0352980873	0.0120368226	-0.1005933638	-0.0833033159	0.2010439817	-0.018367096200000002	-0.0539944729	-0.1892929203	0.0371130737	-0.176797638	0.1213126213	0.12010478890000001	0.1181006348	-0.028260000000000007	-6.930000000000477e-05	4.8024900000006605e-09	0.0007986276000000003	0.0704686	-0.0414514	0.00171821856196	0.00496582358596	-0.168781	0.0017260000000000053	0.028487025960999994	2.9790760000000184e-06	0.00866117	0.0007977400000000016	6.363891076000026e-07	7.501586576889997e-05	-0.00347112	-0.0002522699999999997	6.364015289999986e-08	1.20486740544e-05	-0.00203133	0.0	0.0	4.1263015689e-06	0.0	0.0	0.0	0.0	0.0
27453.232714199894	46.90750147987274	753679986.4600152	2200.3136950842627	45781.085573886296	251.5425947473341	63273.67697222153	2095907796.3235	26682.48382089321	0.4804642414019327	711954942.8522277	0.23084588726593466	26805.629371754923	22874.441518654294	1.329447	23.873829	0.08417349999999996	0.047313699999999986	-0.0902880092	-0.1580532341	0.0477677892	0.044141219100000004	0.0701931333	-0.0471824534	-0.034428761	-0.24855188690000002	0.030425014700000006	0.052754944000000005	-0.111293274	0.202729722	-0.09027700599999999	0.0104379523	0.045415009900000004	0.009559979	-0.0022995258	0.1102861034	-0.0494337959	-0.10997575359999999	-0.0999223238	-0.048565431299999996	0.1443828423	0.0022888739	-0.0094098083	0.0087140507	-0.11185505890000001	0.1479563793	0.0486995097	-0.0224757958	-0.0747551701	0.0409545573	0.0759472601	0.054124322999999995	-0.081575472	-0.0160169742	-0.13469383199999999	0.0347520027	-0.1454963395	0.0094216935	-0.08504316199999999	0.0061686325	-0.0534781194	-0.0217549845	-0.1619243477	0.07406367030000001	-0.014559168700000001	-0.0016072937	-0.011441786399999999	0.0962915817	-0.21113700989999998	0.0841167211	0.001572456	-0.0798965012	0.0024923917000000003	0.1269100729	-0.012433276699999999	0.025142174399999998	0.052114524100000004	-0.12407965289999999	0.026493532799999997	0.0173209684	0.1673416402	0.0415770071	-0.0635163633	0.177735327	0.0256607773	0.016184258700000002	-0.0630473012	-0.0163069897	-0.0351686031	-0.08700175560000001	-0.09813294369999999	0.0358316761	-0.0723568126	-0.148680849	-0.0154204094	-0.11849571710000001	-0.0936814767	-0.0569185079	-0.0081536614	-0.07211403200000001	-0.0287859063	-0.1018433249	-0.1615142691	-0.0326005925	0.030318095099999998	0.0421245362	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.02819	7.000000000000756e-05	4.900000000001058e-09	0.0007946760999999997	0.0898946	0.019426	0.000377369476	0.00808103910916	-0.133347	0.035433999999999986	0.017781422409000002	0.0012555683559999993	0.008474139999999998	-0.0001870300000000012	3.4980220900000455e-08	7.181104873959997e-05	-0.00307328	0.00039784	1.582766656e-07	9.4450499584e-06	-0.00203133	0.0	0.0	4.1263015689e-06	0.0	0.0	0.0	0.0	0.0
27385.92892481455	-67.30378938534339	749989103.0749942	4529.800065626664	45336.56086893285	-444.5247049534446	197602.21331394697	2055403751.4224532	26635.19095719356	-47.29286369964757	709433397.3261657	2236.6149569134427	26754.686516062306	22849.253262325918	0.954734	17.14484	0.0601643	0.0328935	-0.0858415984	-0.18772459760000001	-0.0055549627	-0.0075575597	-0.0327874606	-0.0285621057	0.0615676388	-0.0793994326	-0.047513262800000004	0.1221160236	-0.06400557230000001	0.1986162005	-0.1301594511	0.0215969853	-0.0779352219	0.0180492375	-0.023174397000000003	0.15074972650000001	-0.0013047077	-0.116373789	-0.017307077	-0.043592203200000006	0.13985061	-0.047687495499999996	-0.0396218828	0.0472972673	0.059879701500000014	0.0412963991	-0.014509063300000001	-0.1087016526	-0.0441090309	-0.09185791380000001	-0.0205231777	-0.0409402879	0.0127906383	-0.0660770738	-0.0006280951	0.0103115226	-0.10810450449999999	-0.047823860999999995	0.0704072391	0.0270349375	-0.0142682584	0.010539185500000001	0.20331657179999998	-0.0258993606	-0.0618543638	-0.1314122864	0.2373396017	0.0580256371	-0.19173824899999997	0.1456689877	-0.0265427081	0.0400549219	0.026618256	0.1374814918	-0.0198007227	-0.0339776646	0.1043738491	-0.06036326190000001	0.024139680099999998	-0.058968639800000014	0.1546670846	0.0524862135	-0.0420538171	-0.0305359659	0.037367052000000005	0.065700347	0.0325778175	-0.10571745980000001	0.08604970029999999	-0.0068499278	0.0507718576	0.0057490632	0.0631683901	-0.063289499	-0.0260345398	-0.1063481783	-0.0014395642999999998	0.0758189496	-0.0185562161	0.1103493344	0.0301769702	0.1435194422	0.08906826640000001	0.108863494	0.20113444030000002	0.1142737639	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0235596	0.0046304	2.144060416e-05	0.0005550547521599998	0.117192	0.0272974	0.00074514804676	0.013733964864	-0.135504	-0.0021569999999999927	0.018361334016	4.652648999999967e-06	0.00810307	-0.00037106999999999765	1.3769294489999823e-07	6.565974342490001e-05	-0.0032238	-0.0001505199999999999	2.265627039999997e-08	1.039288644e-05	-0.00203133	0.0	0.0	4.1263015689e-06	0.0	0.0	0.0	0.0	0.0
27419.760249413837	33.831324599286745	751843252.1353352	1144.5585241423046	45353.66501828458	17.104149351725937	292.55192504614683	2056954930.5907702	26621.422463372142	-13.768493821418815	708700133.9733349	189.5714221104481	26748.15436845777	22867.560546938643	0.938537	16.853975	0.131286	0.0604707	-0.0791770205	-0.18995568059999998	0.0161780121	0.0023503972	-0.037290198999999996	-0.0272704679	0.0300499441	-0.1368106419	0.0786415734	0.1453626404	-0.1003254401	0.1779263348	0.0716406087	0.0182166227	-0.1175910744	-0.024652267400000004	-0.059780284800000014	0.0855688333	-0.0732357829	-0.1303556026	0.0781972007	0.0222364194	-0.1217988335	0.1384077731	-0.0393205998	0.1607142261	-0.0910186759	0.13819314289999998	0.0003021261	-0.18730769390000002	-0.1460701891	-0.0744850721	-0.0057972678	-0.0448219188	-0.1356053368	-0.146579404	0.2105110929	0.035242898599999996	0.112615003	0.2850403238	-0.0864157406	-0.1577092452	-0.08748527939999999	-0.0873766677	-0.0232589236	0.0778692043	-0.026950405299999997	0.0161070282	0.07929008629999999	0.089709594	-0.1861899275	-0.0643593479	-0.033574686400000005	0.0765483293	0.0906728401	0.1200462959	-0.0250968782	0.0446248245	0.1873948355	0.0161132179	0.0128065422	0.0758400097	-0.1019663678	-0.012712479799999999	-0.20945993429999998	0.1156901984	-0.0042704432	0.020383190500000002	-0.0170148671	-0.2092989381	0.09912810529999999	-0.0037357416999999997	-0.0768409752	0.10097134099999999	0.1887609167000001	0.13446698029999998	-0.16208473710000001	0.056988995199999996	0.1467946003	-0.313707218	0.0410616601	0.0547457413	0.0011688029	-0.053492174299999994	-0.10352873859999999	0.0557603946	-0.0261751457	0.1471963691	0.120326335	0.1161887065	0.1093977275	-0.0190951	0.004464499999999996	1.9931760249999967e-05	0.00036462284400999996	0.125533	0.008341000000000001	6.957228100000002e-05	0.015758534089000003	-0.17559	-0.04008600000000001	0.0308318481	0.0016068873960000008	0.00729946	-0.0008036100000000006	6.457890321000011e-07	5.32821162916e-05	-0.00272252	0.0005012799999999998	2.512816383999998e-07	7.4121151504e-06	-0.00176833	0.000263	6.9169e-08	3.1269909889000007e-06	0.0	0.0	0.0	0.0	0.0
27544.552422332785	124.79217291894749	758702368.1466389	15573.086421832486	45739.70156665559	386.036548371012	149024.2166782047	2092120299.406716	26620.538305957118	-0.8841574150246743	708653059.6989303	0.7817343345431141	26744.195186687866	23269.183707801094	1.331014	23.901972	0.14111820000000005	0.0667674	-0.0564829228	-0.0984065745	0.1881895991	0.0776905169	0.1417578587	-0.1053966304	0.0479477827	-0.0480463541	-0.0596343659	0.066916219	-0.1542293467	0.21894964579999998	0.3472559161	0.0424232259	-0.12331777619999999	-0.0284732475	-0.14375877380000002	-0.10882082380000001	-0.34727672460000003	0.0055199894	0.11097042	0.0157520124	-0.1231445583	0.0590754447	-0.0101229504	0.0154646186	-0.0139606425	-0.0094545011	-0.1892815116	-0.1275973769	0.0491210375	0.0089842086	-0.0826260227	-0.1537950953	-0.0191056364	0.057032512199999996	-0.06795377009999999	-0.0036768662	0.0833432516	-0.06583629490000001	0.0455812733	-0.029199838199999998	-0.0349298846	0.0279280482	0.007686866	-0.0681224262	0.16291111490000001	-0.06163066740000001	0.0379236606	0.1419594623	-0.24002698960000002	-0.3251788573	-0.0731490964	0.1395469358	0.0918660276	-0.0665210128	-0.09363346480000001	0.33593763520000003	0.11553418119999999	0.1513278678	0.0166190824	0.0884294784	-0.1274570125	-0.0013049854	0.009533218000000001	-0.0224109746	-0.091973943	0.1351419691	0.1290257739	-0.1253394613	-0.025798767900000002	0.0760773391	0.058633211500000004	0.1393483558	-0.07408098980000001	-0.0269409387	0.0396301587	0.0900319081	-0.0025977764	0.0679278579	0.0067729934	-0.0181065437	0.0602700959	-0.0561765591	0.0710972712	0.138218442	-0.0065892527	-0.0268996019	0.1198669825	0.1143757435	0.10540925529999999	-0.0280094	-0.008914299999999998	7.946474449e-05	0.00078452648836	0.0862566	-0.0392764	0.0015426355969600002	0.0074402010435600015	-0.186394	-0.010804000000000008	0.034742723236	0.00011672641600000017	0.00657684	-0.0007226200000000003	5.221796644000003e-07	4.32548243856e-05	-0.00227309	0.0004494299999999998	2.0198732489999983e-07	5.166938148100002e-06	-0.0012979100000000006	0.0004704199999999994	2.2129497639999944e-07	1.6845703681000016e-06	0.0	0.0	0.0	0.0	0.0
27533.90205047201	-10.650371860774614	758115762.1249868	113.4304207727797	45681.045763380986	-58.655803274603386	3440.503257788973	2086757942.0361078	26643.97314362953	23.434837672411962	709901304.8784517	549.1916167322987	26778.93950995738	23458.534762226383	1.260807	22.641212	0.05897819999999999	0.0335745	-0.048755477400000004	-0.0132151917	0.1627167393	-0.044996259000000004	0.1033272051	-0.0771294125	-0.0378250696	0.018294049	-0.0049897607	0.029477710600000002	-0.0765825433	0.031176323199999998	0.058890104699999994	0.0154799569	0.08404388630000001	-0.1735007946	0.0752853525	-0.0036204584	-0.1637172293	0.1044723176	0.0229960967	-0.06537660440000001	-0.1129319908	-0.0753049945	0.0049141974	-0.013476391499999999	0.0673540775	-0.1999732175	-0.0861417991	0.058748269400000004	-0.08897465449999999	-0.1052534571	-0.0189445578	0.0008076338	0.0834794718	-0.023021755	0.016044736100000002	-0.18021390550000002	0.0329079674	-0.1005532767	-0.1876487896	0.0221422779	0.1434802349	-0.0109860169	-0.0032729375	0.0626294722	-0.0003658698	0.0579506608	-0.1309367059	0.0730338423	-0.0424807801	-0.07285766190000001	0.0060681577	-0.1170172441	0.1162364631	0.009539959399999999	0.0925087017	0.1612257262	-0.1138040803	0.08575427570000001	0.0722449919	-0.0314387725	-0.1037582361	0.0020680389	0.08620186029999999	-0.1596108519	-0.10924670449999999	0.030481730699999997	-0.06993676759999999	0.044383431200000004	0.1415170239	0.0162562845	0.0704269947	-0.0817390614	0.1139714927	0.0270143506	0.10766897339999999	0.0531118194	-0.1901981505	-0.0122414536	0.0782144881	-0.0744527757	-0.1423667469	-0.0088637622	0.0044870582000000004	-0.06805003059999999	-0.065092272	-0.1001849414	0.11934271980000001	0.112315068	0.1009072399	-0.0308914	-0.0028819999999999987	8.305923999999995e-06	0.00095427859396	0.0624504	-0.0238062	0.0005667351584400001	0.0039000524601600006	-0.185624	0.0007699999999999929	0.034456269376000014	5.928999999999891e-07	0.00638869	-0.00018814999999999975	3.540042249999992e-08	4.08153599161e-05	-0.00188608	0.0003870100000000001	1.497767401000001e-07	3.5572977664000007e-06	-0.00135315	-5.523999999999936e-05	3.0514575999999303e-09	1.8310149225e-06	0.0	0.0	0.0	0.0	0.0
27479.519675149048	-54.382375322962616	755124001.5769036	2957.4427457675733	45187.309923537236	-493.73583984375	243775.07954621315	2041892978.1258066	26622.944940089747	-21.02820353978313	708781197.2830503	442.18534411054804	26744.68910085101	23334.246498274977	1.110433	19.940842	0.09546304999999998	0.0582802	-0.0162354044	-0.0292951041	0.0947707152	-0.0005360174	-0.0475079148	-0.0472613932	0.2234361183	-0.0132478371	-0.0371405655	0.12209680980000001	-0.0514695372	-0.041611754199999997	-0.1079871008	-0.0837753167	0.0025368122	-0.0401098417	0.1061208176	-0.010366006700000001	0.0374892817	0.0399293347	-0.0742591527	-0.0780918166	0.0528841676	0.0667290366	-0.0087017798	0.1241957901	0.1349280992	-0.07088396	-0.18891142730000002	0.1457984732	-0.0634885102	-0.1955893684	0.1720153691	-0.1266920701	-0.057859238499999986	0.09162637789999999	0.1338172785	-0.08968024	0.1707160729	-0.027639292200000002	-0.0550350101	0.1015785484	-0.021233763	-0.20740951100000002	0.0035440594	-0.0516336246	0.10181058789999999	0.11438652220000001	0.1253024496	0.05480868690000002	0.0425569651	0.0946224376	0.0811883075	-0.010180600699999999	0.0063491549	0.0392076427	0.09237506990000001	-0.031017422000000006	-0.0814652736	-0.046346703499999996	0.09362718880000001	0.0915312373	0.038947345	-0.035087512200000004	-0.0585532585	-0.1614907512	-0.09853015130000001	0.19346823	-0.009764073199999999	0.1278027917	0.2493089473	-0.1446614929	0.063331069	0.10370168029999999	-0.034221652400000004	0.1922874966	0.0198597139	0.1925004246	-0.0996586218	0.0259433464	-0.0493026032	0.132082578	-0.0491400993	-0.1273830115	0.06893721629999999	0.0066916876	-0.046009655	0.1296603714	0.11875383099999999	0.1100111431	0.0959136145	-0.0279045	0.0029868999999999968	8.921571609999983e-06	0.0007786611202500001	0.07967929999999998	0.017228899999999978	0.00029683499520999915	0.006348790848489997	-0.187121	-0.0014969999999999983	0.035014268641000004	2.241008999999995e-06	0.00535243	-0.0010362599999999998	1.0738347875999997e-06	2.86485069049e-05	-0.00189305	-6.970000000000023e-06	4.858090000000032e-11	3.5836383025000007e-06	-0.0009213750000000002	0.0004317749999999998	1.8642965062499984e-07	8.489318906250005e-07	0.0	0.0	0.0	0.0	0.0
