global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
58508.39363060934	n/a	n/a	3423232125.2343273	93815.21701694543	n/a	8801294943.936567	n/a	59830.597562954325	n/a	n/a	3579700404.740196	60087.73476899076	59270.15906030232	n/a	n/a	n/a	n/a	-0.0572397221	0.0519418145	-0.057600394699999995	0.18425416649999998	-0.0524767649	0.18635284629999999	-0.0795809537	0.0027938429	-0.038845842400000004	0.047186115199999996	-0.059235599699999995	0.16663436439999998	-0.0742150698	-0.0222862338	0.061884986600000004	-0.1158152073	0.161666359	-0.13359749869999998	-0.0098451338	0.15273507449999998	-0.0360313414	0.049061237300000005	-0.1762376738	0.142040849	-0.0165082225	-0.0717969579	0.11483981720000001	-0.09314464160000001	0.1644346309	-0.0203471042	0.11457369699999999	-0.0601043126	0.035906602999999995	-0.0075192747	0.0690843766	-0.1861559763	0.10996116939999999	-0.0582947562	0.021125127599999998	-0.0707746108	0.006866604300000001	0.0046658013	0.1516426605	-0.0524257984	0.0649268406	-0.0050650602	-0.05566513	0.0344641018	-0.042850680700000005	0.0976981482	-0.08459214039999999	0.1490500447	-0.1375327415	-0.0153695774	0.1570465118	-0.0489519368	0.029901223199999997	-0.2011991827	0.09571458769999999	-0.0265443553	0.0809402298	-0.0826772912	0.11052889369999999	-0.1545855214	0.0251705685	-0.014686589	0.1481632202	-0.0850058449	0.1346257455	-0.1815614561	0.0349784582	-0.014426036599999999	0.0382584297	-0.0190461841	0.0668962126	-0.0053022963	-0.0074976918	-0.1461089207	0.09255122539999999	-0.0405599566	0.0261734915	0.079116404	0.1217078847	0.1216831682	0.1216419777	-0.0219627	n/a	n/a	0.0004823601912900001	-6.38637e-05	n/a	n/a	4.078572177690001e-09	-0.27565100000000003	n/a	0.07598347380100003	n/a	0.000194894	n/a	3.7983671236000004e-08	n/a	0.000388545	n/a	1.5096721702500002e-07	n/a	-0.000546856	n/a	2.99051484736e-07	n/a
58488.924922175625	-19.46870843371289	379.0306080769234	3420954338.551897	93692.67549240756	-122.5415245378681	8778317440.925589	15016.425236064932	59861.512004721575	30.914441767250533	955.7027097807244	3583400619.491425	60125.46704534655	58912.26171621978	0.949631	16.041477	0.06980856369999998	0.0370459	-0.054674376600000005	0.07746205169999999	-0.0425202976	0.1505482595	-0.048497479100000004	0.054164341500000004	-0.0727164451	-0.0116033328	-0.1172356218	0.0819807764	-0.1735055481	-0.0319303228	-0.07973223230000001	-0.0942927164	0.1142904098	-0.025132472599999997	0.15311811720000001	0.1180461706	-0.0419087458	0.1208257676	-0.0685895892	0.0160976039	-0.1767569327	0.0817462759	-0.1539858766	0.1496200815	-0.1120374714	0.049245794800000006	-0.0266811213	0.15391804539999998	-0.1112393031	-0.0470516819	-0.0664177721	-0.0318329708	0.0051479111	0.026153511600000002	-0.0963756364	-0.0449484288	-0.0058865657	-0.0359483749	0.0925031691	0.0150507617	0.0143118218	0.045259313600000003	0.2513801072	-0.048543578600000005	-0.1049228158	0.0533689462	-0.1114112402	0.10802360400000001	0.011768179699999999	0.1438055725	0.1209928616	-0.0193597624	0.1220555518	-0.0722727495	-0.011332444799999999	-0.18746954300000002	0.0466970401	-0.146509746	-0.0496152974	0.1977259581	-0.0538100779	0.0335906833	-0.1647514704	-0.1091062983	-0.021599779500000003	0.059298384	-0.0703477674	0.0382234643	-0.0037646594	0.074300034	0.043940783899999995	0.0029747783	0.0184360843	-0.10994385720000001	0.0112073114	-0.0728464174	-0.0665417599	-0.2311975963	-0.0136100209	0.0900515301	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0179879	0.0039748000000000006	1.5799035040000008e-05	0.00032356454641	0.0210876	0.0211514637	0.0004473844166524176	0.0004446868737599999	-0.246538	0.029113000000000024	0.06078098544400001	0.0008475667690000017	0.000402445	0.000207551	1.6196197802500002e-07	4.307741760100001e-08	0.00028471	-0.00010383500000000004	8.105978409999999e-08	1.0781707225000008e-08	-0.000546856	0.0	2.99051484736e-07	0.0
58538.54857614635	49.623653970724256	2462.507033406178	3426761669.401846	93899.70656016177	207.03106775420017	8817154892.084486	42861.863015444236	59940.32238123053	78.81037650895449	6211.075445483168	3592842247.1658454	60199.82524233402	59102.45421593888	0.944287	15.951212	0.044146702	0.0260399	-0.007599879499999998	0.076671142	-0.0352067158	0.1291491373	-0.0690313151	0.054608322599999995	-0.053646867	-0.035015764	-0.13274563150000002	0.1055015242	-0.0210018333	-0.0591887954	-0.055028376100000005	-0.1833237728	-0.0786016143	-0.0083539443	0.11593311740000001	-0.11433371939999999	0.0676766602	-0.037298881400000004	0.0059388919999999994	-0.07283237969999999	-0.0818103368	0.0461342817	-0.10595256980000001	-0.0975224097	-0.1120669249	-0.045901409000000004	0.0614571287	0.0523382732	0.008646089000000001	0.0051119925	0.022766114100000002	-0.012194833600000001	0.0061107254	-0.0919245928	0.017615971499999997	0.0744676519	0.2262929226000001	-0.0175242493	0.010791148899999999	-0.0104509992	0.0947391116	0.0724465765	-0.08058591450000001	-0.0336091807	-0.0390216159	0.1014751649	-0.1721166893	-0.09107014210000001	-0.0434989521	0.12434762210000001	-0.11464311710000001	0.0472889152	-0.0385521011	0.0207483949	-0.0827767616	-0.0837675861	0.0519823163	-0.10398797470000001	-0.1583877886	-0.038059589	0.04431318150000002	-0.0593019171	-0.0398228964	0.0142015967	0.0106179843	-0.0424708143	0.040779863	-0.0858946712	0.022610268399999998	-0.0045949178999999995	-0.0836528678	0.18817507	-0.045787404299999994	-0.0023104468	-0.0826412994	-0.1217011958	-0.0297274389	0.0746972016	-0.0659774367	0.112176285	0.1215101995	0.120893123	0.1198669825	-0.0190137	-0.0010258000000000003	1.0522656400000006e-06	0.00036152078769000013	-0.000105402	-0.021193002000000002	0.000449143333772004	1.1109581604000001e-08	-0.238599	0.00793900000000003	0.056929482800999985	6.302772100000047e-05	0.000427222	2.477699999999997e-05	1.8251863728399998e-07	6.138997289999986e-10	0.000539711	0.00025500100000000003	2.91287963521e-07	6.502551000100001e-08	-0.000546856	0.0	2.99051484736e-07	0.0
58383.811840303075	-154.7367358432748	23943.457419431405	3408669485.003913	93497.80221858494	-401.9043415768247	8741839019.705627	161527.09977830097	59761.446423935624	-178.87595729491298	31996.608098171517	3571430478.6809273	59989.789529745314	58793.5568893097	1.059506	17.897521999999995	0.125928082	0.0706555	0.0417319206	0.07331866690000001	-0.0510205697	0.0878375156	-0.1085662532	-0.021183852000000003	-0.0517139768	-0.0769909335	0.0571747145	0.15104062669999999	-0.09840710400000001	0.10166873900000001	0.001465071	-0.055865116299999996	0.0271826888	-0.014848708200000001	0.0329661936	0.0361995197	0.1986911343	0.054134792599999995	0.0420524716	0.0468277725	-0.029375822000000006	0.0050865913	-0.0308745496	0.0161264887	0.12401113960000001	-0.06692076429999999	-0.1421274219	0.028999534599999998	0.11683210460000001	-0.1913755241	0.06531403549999999	-0.1384068977	-0.0600340322	-0.1303012724	-0.0953689259	0.022584364500000002	0.1088879612	0.0463161074	-0.083190616	0.0891151762	-0.1660800304	0.09868419960000001	0.136564703	-0.0047453775	0.10431759310000001	-0.039250281899999996	-0.0513056758	0.0116166206	0.006839727800000001	0.036972180099999995	-0.0028132349	0.2091652598	0.0566498892	0.0328528798	0.051989363200000006	-0.023453426200000002	-0.0301281477	-0.0313585032	0.1260617762	-0.0128882624	0.0867414032	0.1403227763	-0.0420985038	0.0132136554	0.20350270399999998	-0.10468871630000001	-0.0987728496	-0.08332928519999999	0.1299316707	0.10007488099999999	-0.007617034599999998	0.1585040457	-0.051193990099999996	0.0864105516	0.1135864269	0.09525396439999999	-0.1355327395	-0.1554281411	-0.012990598999999999	-0.0649592312	0.1213126213	0.12010478890000001	0.1181006348	-0.009213120000000002	0.00980058	9.60513683364e-05	8.488158013440002e-05	0.0588472	0.058952601999999986	0.0034754092825704033	0.0034629929478399994	-0.231113	0.007485999999999966	0.053413218769000015	5.604019599999947e-05	-0.00025328	-0.0006805019999999999	6.415075839999999e-08	4.630829720039999e-07	0.000226435	-0.00031327600000000003	5.1272809225e-08	9.8141852176e-08	-0.000546856	0.0	2.99051484736e-07	0.0
58267.13233995376	-116.6795003493171	13614.105801766289	3395058711.121685	94212.2628191021	714.4606005171663	8875950465.495571	510453.94969134993	59826.42196221119	64.97553827557567	4221.8205742008	3579200764.800545	60083.87349729156	58960.02358817731	1.0896	18.40589	0.06812286280000003	0.0422688	-0.032369976099999996	0.09918044179999999	-0.024316321000000002	0.12589634560000001	-0.0186903416	-0.0551103749	-0.059709193099999995	-0.016315148	-0.1562359903	0.2089883411	-0.20460490420000002	-0.0587301874	-0.0417021795	-0.0763403445	0.039391579700000005	-0.074530478	0.0269203127	0.0523912072	0.1879524648	0.10727053539999999	0.0469725476	0.0397740222	0.0602705384	0.062453572400000004	-0.0407168399	-0.1280348881	-0.043043138099999996	0.056070252300000005	-0.19634023239999998	0.0028011785	0.0280536378	-0.0131444545	0.1096834776	0.12496304150000001	0.0406631698	0.0286877467	0.0892931494	-0.0120203226	0.081570179	0.08572419939999999	0.0171347699	-0.0210635226	0.0376384879	0.1043423972	-0.0201607753	0.0011218168	-0.0899913881	-0.1437069305	-0.0837584743	0.0379769863	-0.0428071261	0.014591021499999999	0.030849964	0.19605286030000002	0.11462760150000001	0.030414515	0.0398622003	0.0580026583	0.0667309227	-0.047942398	-0.0799644238	-0.0903808709	-0.0327569011	0.21594024760000002	-0.0014166738	0.0045960991	-0.0071052028	-0.1413600309	0.121740889	0.0325133851	-0.0550278689	-0.045637470599999994	-0.0020158563	-0.0037281115000000003	-0.1019288619	0.0390872682	-0.0713592794	-0.1126913238	-0.1346247389	0.0221078165	-0.0030365245000000003	0.0139650173	0.12104935019999999	0.11905633460000001	0.11575891279999999	8.904280000000001e-05	0.0093021628	8.653023275770386e-05	7.928620231839999e-09	0.0587281	-0.000119099999999997	1.4184809999999282e-08	0.00344898972961	-0.212913	0.018199999999999997	0.045331945569000005	0.0003312399999999998	0.000528061	0.0007813410000000001	2.78848419721e-07	6.10493758281e-07	0.000255126	2.8690999999999987e-05	6.5089275876e-08	8.231734809999992e-10	-0.000546856	0.0	2.99051484736e-07	0.0
58160.53130171503	-106.60103823872488	11363.781353574082	3382647401.297775	93469.03099554358	-743.2318235585263	8736459755.245886	552393.5435501323	59774.86303178543	-51.55893042575917	2658.3233066482753	3573034250.4687095	60028.870838348965	58285.493903816845	1.005287	16.981635999999998	0.018002678100000002	0.0101539	-0.0221498779	0.07758874240000001	-0.00941405	0.12031742029999999	0.09410185289999999	-0.0546525051	-0.10083513640000001	-0.0250018468	-0.1538010277	0.0627348556	-0.0980106673	0.0627708799	-0.1004968397	-0.09976935560000001	0.0869879558	-0.059653948099999986	0.0506713663	0.0025692032	0.1965276909	0.0050704371	0.0739063552	-0.0620446423	0.11215489810000001	0.053247801100000006	-0.1889321605	-0.0237734548	-0.0361582283	-0.0092566225	-0.0035061553000000005	-0.0212559817	0.1161831435	0.00034959300000000004	-0.0423163234	0.0321165983	-0.094990293	-0.083919345	-0.0330239338	-0.1361586083	-0.0875560858	-0.025321328799999997	-0.0733574691	-0.10062787990000001	-0.052749597800000006	-0.0435906597	-0.0531202005	-0.1298609327	0.0959924066	-0.032282998199999996	-0.1116839988	0.08522543619999999	-0.0234598344	0.0539128845	-0.0235302926	0.19719879210000002	0.011768671000000001	0.0655882746	-0.0504422074	0.1159394228	0.0521563931	-0.18686683350000002	-0.0497943209	-0.0047530279	0.0196969571	0.0033278573999999997	0.0159723893	0.0566833912	0.0721610828	0.0349163723	0.0585812999	0.0228880064	0.14413507539999998	0.0378407872	0.1317900296	-0.0738279343	0.060325267	0.050161871100000005	-0.0606518202	0.1105382701	0.0493043453	0.0514465444	-0.10337321449999999	-0.10244308419999999	0.1207205288	0.11775003070000001	0.11285322490000001	9.84209e-05	9.378099999999998e-06	8.794875960999995e-11	9.686673556810001e-09	0.0504147	-0.008313399999999999	6.911261955999998e-05	0.0025416419760900004	-0.21161	0.0013030000000000266	0.0447787921	1.6978090000000687e-06	0.0005408909999999999	1.2829999999999914e-05	2.925630738809999e-07	1.6460889999999783e-10	0.000315361	6.0235000000000015e-05	9.9452560321e-08	3.6282552250000006e-09	-0.000641329	-9.447300000000008e-05	4.1130288624100006e-07	8.925147729000016e-09
58221.35150744277	60.82020572773764	3699.0974247643294	3389725771.3532085	93397.54750770246	-71.48348784112021	8723101880.453539	5109.889033931583	59670.22923968067	-104.63379210475979	10948.23045022209	3560536257.516042	59907.40521849657	57499.30676352151	1.055941	17.837297	0.045558457099999984	0.0254679	-0.0098981381	0.071235946	-0.039600283199999996	0.0739813688	0.0730979746	-0.17649567719999998	-0.0674620074	-0.0925385781	0.13595818199999998	0.171861003	-0.1438705609	0.0334114378	0.034235599900000004	-0.0257348721	0.11507254289999999	0.08604962220000001	0.053945500099999995	-0.0755951589	0.0472127272	0.0739940727	0.085096139	-0.2194103248	-0.0671088767	-0.095560005	-0.0401087994	0.0624323558	0.1185357042	-0.0477678963	0.1629297532	-0.0537345047	0.0181820602	0.1096164016	-0.1609199036	0.057671736200000004	0.1681906387	0.0739719103	0.1302130169	0.0792998783	0.0909494766	0.0944308978	-0.0464061049	-0.025597753199999997	-0.0182762249	-0.1448350626	-0.010338138699999999	0.2514738259	-0.0364240104	-0.0704665122	-0.0348598462	0.0720388788	0.1211215308	0.06332383650000001	-0.0886070823	0.0414604553	0.0793423627	0.06928956780000001	-0.20460718760000002	-0.0294689806	-0.13304927019999999	-0.0257521246	0.1056980754	-0.0037722768	0.034787665499999995	-0.1798731966	0.0549828319	0.0192304845	-0.0125706523	0.19930151149999997	0.1085819167	-0.07951807309999999	-0.19661037329999997	-0.0777300117	-0.054634942	0.0188987865	-0.1488573104	0.0671360983	0.0106977327	0.07897599849999999	0.1023178427	-0.005419424399999999	0.24784269739999998	-0.0124441645	0.120326335	0.1161887065	0.1093977275	0.000110628	1.2207099999999995e-05	1.4901329040999986e-10	1.2238554384e-08	0.0411432	-0.009271500000000002	8.596071225000004e-05	0.00169276290624	-0.202096	0.009513999999999995	0.040842793216	9.051619599999988e-05	0.000186817	-0.00035407399999999985	3.4900591488999996e-08	1.2536839747599993e-07	0.00047311	0.000157749	2.238330721e-07	2.4884747000999998e-08	-0.0006647210000000001	-2.339200000000001e-05	4.418540078410001e-07	5.471856640000003e-10
58338.59208004202	117.2405725992503	13745.351863400081	3403391325.8815413	93161.20295650855	-236.34455119390626	8679009736.303778	55858.746879048966	59676.59888734749	6.369647666819218	40.57241139941552	3561296454.761364	59925.323321876574	57962.17544819014	0.9214580000000002	15.565578	0.0209382296	0.011658300000000005	0.018734926000000002	0.0708478129	-0.0633284014	0.0737050314	0.0170023594	-0.1169043786	-0.044692852699999994	-0.091356545	0.10160424380000001	0.17563194699999998	-0.0721486429	-0.0044533959000000005	0.0082290723	-0.0432339719	0.13133133060000002	0.1227565099	0.0575265303	-0.1544378029	0.0349657031	-0.09252165080000001	0.0715898422	-0.09643284140000001	0.1464098974	0.10723705480000001	-0.0600222963	0.08207896690000001	-0.0502846517	0.005871406899999999	-0.14636397	0.0847682083	-0.24234051410000002	0.0290034129	0.10614940449999999	-0.060238217300000015	-0.0453001357	-0.0575594168	0.0497827845	0.17058608670000006	-0.09100876210000004	-0.1511078008	-0.0679877242	-0.07408505809999999	-0.0731202837	-0.0215024944	0.0492329439	0.0205283827	0.09999454519999999	-0.0532972461	-0.0531700606	0.0714226278	0.1612904824	0.0682348809	-0.149936981	0.0037732297999999997	-0.08430374730000001	0.08635637460000001	-0.09215445289999999	0.1438383818	0.11351645710000001	-0.0653689147	0.0032375449	0.10033094349999999	-0.000495189	0.1405688112	-0.0903096146	-0.1353954587	-0.1623539427	-0.0713725761	-0.09001304630000001	-0.0692059905	0.0253389061	-0.0629604	-0.20129227789999998	-0.0130267682	0.1763441877	0.0061205266000000005	-0.0348592927	0.130000469	0.0125832395	-0.0629414339	0.011558976299999999	-0.137523294	0.1198669825	0.1143757435	0.10540925529999999	7.579839999999998e-05	-3.482960000000001e-05	1.2131010361600011e-09	5.745397442559997e-09	0.0411566	1.3399999999996746e-05	1.7955999999991286e-10	0.0016938657235599994	-0.205559	-0.0034630000000000216	0.04225450248100001	1.199236900000015e-05	0.000135125	-5.169200000000002e-05	1.8258765625e-08	2.6720628640000017e-09	0.000294127	-0.00017898300000000002	8.6510692129e-08	3.203491428900001e-08	-0.000546856	0.00011786500000000008	2.99051484736e-07	1.389215822500002e-08
58441.86728779974	103.275207757717	10665.76853739961	3415451852.084797	94353.71842677156	1192.5154702630098	8902624180.958492	1422093.146816607	59749.33016533619	72.73127798869973	5289.838797869518	3569982455.206353	59986.76989554295	58582.94126282771	0.964153	16.286787	0.06268884839999997	0.0322111	0.0584998963	0.0549194603	-0.0891027635	0.08955050960000001	0.0016073969	-0.0563643932	0.0865208985	-0.1111834602	0.0333160793	0.0349223432	0.0219393996	0.0752601379	0.0768116438	-0.010397434	0.029827866499999998	0.20181059280000002	0.08049564740000001	-0.0290605648	0.0041915596	-0.09145578800000001	0.09940585789999999	0.1793784195	0.0343096337	0.0064445098	-0.06950307650000001	0.016017468899999998	-0.11937203880000001	0.0603711085	0.1074933148	0.0757548877	-0.0437045337	0.122497671	-0.0161864083	-0.09000356960000001	-0.0753879604	-0.050672116399999995	-0.026823450899999997	0.0212136843	-0.040488535	-0.0993261595	0.0365788082	0.0299331561	0.0065482874	0.005688531700000001	-0.017197573799999998	0.0891919777	-0.0451076346	-0.0446089684	-0.0034859215999999997	-0.030883545099999996	0.1794250116	0.1020798842	-0.0166503219	-0.017186875900000002	-0.09348088800000001	0.10210623769999999	0.1816061507	0.022345598900000003	0.0318843126	-0.0792480871	-0.1053581524	0.035199268900000004	-0.0805968505	-0.0990225071	-0.0727045809	0.0525049005	-0.099378226	0.0655838166	-0.0651463316	-0.0572792797	0.0835969431	-0.016657988000000002	-0.032004629300000004	-0.0007548260000000001	0.09245844	-0.0934043943	0.0231417796	0.0240872277	-0.0017437623000000001	0.0388347655	0.0817598683	0.0220049201	0.11934271980000001	0.112315068	0.1009072399	-0.0179894	-0.0180651984	0.0003263513932313625	0.00032361851236000004	0.06429750000000001	0.023140900000000013	0.0005355012528100004	0.004134168506250001	-0.200109	0.005450000000000038	0.040043611881	2.9702500000000416e-05	0.000349552	0.000214427	1.2218660070399999e-07	4.5978938329e-08	0.000187899	-0.00010622799999999996	3.5306034201000015e-08	1.1284387983999991e-08	-0.000546856	0.0	2.99051484736e-07	0.0
58402.97904579128	-38.88824200845556	1512.295366508208	3410907961.4231358	93928.10496327576	-425.6134634957998	8822488901.99215	181146.8203088905	59610.884191653684	-138.44597368250834	19167.287628897797	3553457514.110747	59827.024158166496	58370.19424154473	0.9934440000000002	16.781590999999995	0.06228860000000001	0.0425144	0.1170972083	0.0110346425	-0.1197203224	0.0762608558	0.013976859	0.0135035369	0.1308313615	-0.0444048162	0.1271103213	0.0647834702	0.1141717273	0.25161709320000003	0.1173650161	0.11005667539999996	0.11382114539999999	0.1643605415	0.09896554619999999	0.0063632655000000005	0.024664511099999998	0.007794376899999999	0.0332164943	0.1589748751	0.0098549966	0.012469896000000001	0.0560824965	-0.039877299500000005	0.0806236221	0.0222258227	0.08183515599999999	0.031990102400000005	-0.17891953989999998	-0.0416233459	-0.0636905624	0.015498423300000001	0.1192125588	0.0161443779	0.06333671	-0.0228956854	-0.1175422264	0.16782091829999998	0.038765859900000005	0.007679698100000002	0.0791575502	-0.07366115	-0.0477010219	-0.037650775	0.000370612	0.0438449949	0.1030554016	0.0673157976	0.1884506084	0.10853391890000001	0.0074011508	0.017875335	0.0098267959	0.0220909048	0.1622692128	-0.0020971402	0.012369683400000001	0.048847016900000005	0.0586075095	-0.0703343741	-0.0093557622	-0.0803064003	-0.041904327799999995	-0.1738599871	-0.0569247519	0.0455820657	-0.0263634252	-0.0091805988	-0.10563496480000001	0.036542138599999996	-0.0053984675	-0.1960095123	-0.1020227256	0.0355840571	-0.0040434086	-0.0744566316	0.0859763617	0.0599321968	-0.0194755752	0.029163272	0.11875383099999999	0.1100111431	0.0959136145	-0.017628799999999997	0.00036060000000000264	1.3003236000000187e-07	0.00031077458943999984	0.0559953	-0.00830220000000001	6.892652484000017e-05	0.0031354736220900003	-0.185744	0.014364999999999987	0.034500833536	0.0002063532249999997	-0.000355219	-0.0007047710000000001	1.2618053796099998e-07	4.967021624409999e-07	0.000268344	8.044499999999998e-05	7.2008502336e-08	6.471398024999996e-09	-0.000546856	0.0	2.99051484736e-07	0.0
