global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
24472.06172406224	n/a	598881805.0263122	n/a	40992.80299192994	n/a	n/a	1680409897.13518	24069.2212863978	n/a	579327413.3335849	n/a	24363.134357439623	25632.55814221213	n/a	n/a	n/a	n/a	0.0523480385	-0.10866034769999999	0.1300660893	-0.0389259563	-0.025390705099999997	0.1173371102	-0.0287484089	0.0849671065	-0.049192447	0.1041048803	0.0073128506	-0.12318717650000001	0.0164600221	-0.11633271529999999	0.0625087655	-0.1841122793	0.0374495171	-0.0593472371	0.0606887346	-0.0470165179	0.0409393038	-0.11576159800000001	0.054410021600000004	-0.0617742375	0.0347648268	-0.0904063093	0.0017706609	-0.058067643099999997	0.0391976004	-0.1693088699	0.12569809310000002	-0.057006444	0.08797558539999999	-0.0060323642	-0.0759359172	0.119998889	0.10394388019999999	-0.0561833541	-0.0052555608	0.1415285587	-0.0678257478	-0.0840063677	0.0807417136	0.045247771299999996	-0.0973806436	-0.0318571047	-0.0009918383	-0.058337138	0.0818514513	0.0218409057	-0.2472981173	-0.07963848059999999	-0.06746754	0.12339618150000001	-0.0139795004	-0.0901942417	-0.0193340951	0.13087572890000002	-0.0499056897	0.0853450032	0.0169051827	-0.1841120436	0.0535309157	-0.0074171988	0.040184643900000004	-0.1001973279	0.012125577	-0.1445159234	0.10111876619999999	-0.041490913399999996	0.0035405628999999996	-0.1010944853	0.0502873729	-0.026189208500000002	0.014010726000000001	-0.030078317799999997	0.0413075392	-0.1575877385	0.0006654355	0.1043314075	-0.0557162388	0.0702107201	-0.0802687156	-0.1058785374	0.0720660922	0.2107501784	-0.0509327212	-0.0029351307	-0.0012239621000000001	0.15313602880000002	-0.0514694691	-0.0394901899	-0.0822659377	0.0629302793	0.034364149	0.17226262850000001	-0.0528170379	-0.0894598386	0.1437223437	0.0354229948	-0.050857905300000006	-0.1133327859	0.1217078847	0.1216831682	0.1216419777	0.0118152	n/a	n/a	0.00013959895103999998	-1.6483900000000003e-06	n/a	2.717189592100001e-12	n/a	0.0117372	n/a	0.00013776186384000004	n/a	0.000226179	n/a	n/a	5.115694004100001e-08	-0.0	n/a	n/a	0.0	0.000299111	n/a	8.946739032099998e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24472.55838282649	0.4966587642484228	598906113.8008512	0.24666992810477045	41009.030756353015	16.227764423078042	263.34033817091745	1681740603.5755074	24099.73641250711	30.515126109312405	580797295.1523211	931.1729214672397	24409.70749407804	26563.888052629427	1.419274	24.650574	0.04169641856	0.02395	0.0377299143	0.16213419269999998	0.0684486606	0.1498051506	0.09930147339999999	-0.0642060428	0.1070089532	-0.07031273910000001	-0.0528417592	0.0945131633	-0.0086307708	-0.0356044887	-0.0410596143	0.0345368322	-0.08758283720000001	-0.042455582900000004	0.046419413099999994	0.1469913775	0.1580136479	-0.0843942557	0.0609388643	-0.13516914689999998	-0.167466541	0.0244643905	0.090924881	-0.0018716079999999999	0.0767801435	-0.048693230700000006	0.0339923933	0.058628222699999996	-0.1123308107	0.10623618580000001	0.0297654541	0.1529794106	-0.0647984124	0.0610315325	-0.018360212	-0.0316510976	0.0757976067	0.0152103946	0.0338020713	-0.1212526215	-0.0608534363	-0.0666815828	0.0068861873	0.15371164880000002	0.08580009890000001	0.1638452027	-0.05304196059999999	0.0299746033	0.0082285424	-0.10804309640000001	0.1549419015	0.0507872095	0.09552543880000001	-0.0897993993	0.0099292225	-0.0101874621	0.087823731	0.0385516854	-0.08548602529999999	-0.0341139387	0.1927818644	0.18955442309999998	0.0373370539	-0.0135818622	-0.0553494179	-0.11313911089999999	-0.0675969112	-0.0678861832	0.0688293936	0.005733671899999999	-0.1094375093	-0.0392175175	-0.0265264936	0.09496892789999999	-0.0278017513	-0.027460358100000002	0.10214741779999999	-0.1625611917	-0.0811371796	-0.057068651	0.0762198492	-0.064498905	0.09055095490000001	0.025395477000000003	0.1220661525	-0.0082205013	-0.042674686399999995	0.0188187825	-0.0469037379	0.1261639469	0.0892262375	-0.0861674342	-0.11653334929999999	0.0405485256	-0.0439140038	-0.0044854337	-0.007031484100000001	-0.1489731672	0.0126060996	-0.1365891222	0.1216419777	0.12141962949999999	0.12104935019999999	0.0189977	0.0071825000000000005	5.158830625e-05	0.00036091260529	-1.68475e-06	-3.6359999999999725e-08	2.8383825625e-12	1.32204959999998e-15	3.29678e-05	-0.0117042322	1.08687583684e-09	0.00013698905139151687	0.000482882	0.00025670299999999994	6.589643020899996e-08	2.3317502592399998e-07	-2.7029199999999994e-23	-2.7029199999999994e-23	7.305776526399995e-46	7.305776526399995e-46	0.000498601	0.00019949000000000006	2.4860295720100004e-07	3.979626010000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24451.745274533543	-20.813108292946712	597887846.9706733	433.1854768139271	41114.510484632556	105.47972827954071	11125.973077925742	1690402972.3909605	24073.9381967692	-25.79821573791196	579554500.3018631	665.5479352598484	24372.399014750717	25524.65274587051	1.554095	26.992205	0.06387162745	0.037164800000000005	-0.0778043803	-0.0737893594	0.13121599609999998	0.0471685478	-0.0913287862	0.0117121924	-0.1346403903	-0.09299042490000001	0.1228721849	0.09963145529999999	0.0046059748	-0.0891697409	0.0500516939	0.0238437469	0.2113457918	-0.0610807949	0.0228788396	0.1623101458	-0.2333427736	0.1271954315	0.0335260891	-0.0618702767	-0.030111297999999998	-0.14015383509999998	0.0312524395	0.11332651310000001	-0.0126303808	0.1236110295	0.0804119789	0.0125122558	-0.022507598599999998	-0.0332071352	0.0800606943	0.0147665894	0.10374643199999999	0.1325453031	0.047606895999999996	0.1005201387	0.1326410517	-0.1807686002	0.0690104635	-0.0005018846	0.16485489150000002	-0.032745188700000004	0.0509188199	-0.1014158559	-0.0803605303	0.0403558933	-0.0225174998	0.008869024100000001	-0.06938277400000001	-0.0507129258	-0.0005009455	0.020612725	-0.047899684500000005	0.13635372310000002	-0.0097698174	0.09266488279999999	0.027477574700000004	0.022896142799999998	0.17062071780000002	-0.085774235	-0.11409542789999999	-0.006020536700000001	-0.29501053780000003	0.013034188700000001	-0.104988876	-0.0660280436	-0.011069964199999999	-0.0754127916	0.0107671406	0.0378454504	-0.0703406896	-0.0258476263	0.12969126039999998	-0.0257258065	-0.0115971149	0.0780291328	0.035588071299999996	0.0521018204	-0.1247964596	-0.1454371751	-0.09595071349999999	-0.0629859555	-0.0065238774	-0.19637826	-0.0248490266	-0.0882590403	0.0810772728	0.1564859377	-0.060313271900000014	-0.0294071218	-0.0654023973	-0.021303842799999997	-0.0689582723	-0.0591561773	-0.0035175199	-0.0195902081	0.1475676426	0.038847672400000005	-0.0791771082	0.1162203041	0.1215101995	0.120893123	0.1198669825	0.016847	-0.0021506999999999984	4.625510489999993e-06	0.000283821409	-0.00453334	-0.004531655250000001	2.05511715556e-05	2.0535899304852567e-05	0.0241302	0.0240972322	0.0005822665520400001	0.000580676599700717	6.68702e-05	-0.0004160117999999999	1.7306581773923993e-07	4.471623648040001e-09	-0.000184843	-0.000184843	3.4166934649e-08	3.4166934649e-08	0.000437615	-6.098600000000002e-05	1.91506888225e-07	3.7192921960000025e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24462.505490837157	10.76021630361356	598414174.889238	115.78225490055107	41079.55427255037	-34.95621208218654	1221.9367631348039	1687529779.2314112	24099.91259247489	25.974395705692586	580805786.9649298	674.6692322759014	24403.967921953463	26129.71910109112	1.379565	23.960888	0.08183967190000001	0.041686900000000006	0.1135085167	0.047600713600000004	0.1143980993	0.0350075751	0.09160794929999999	0.048177219400000006	-0.08859558029999999	-0.0560339827	-0.1087734764	-0.13846643849999998	0.031039353	0.0480261304	-0.1172563932	-0.0747055845	-0.0785797867	-0.0765186066	-0.0292368673	0.0469018555	-0.0425191989	0.1887734064	0.0665458933	0.0784475809	0.0968371884	-0.0152628524	0.0384604712	-0.0481780375	0.0712603987	-0.0107572452	0.0811985112	0.027565214700000003	-0.0497206121	-0.007422577099999998	-0.0215484871	-0.1445432698	0.0929197967	-0.011409276299999998	0.11381487900000001	-0.036625671400000004	0.08304955480000001	0.0020029592	-0.0772060455	-0.021522580299999997	-0.0121796283	0.0219949784	0.1465017233	-0.023632200099999997	-0.0487607667	0.0926707534	0.1794162135	0.09728092390000001	-0.0170354671	0.083838868	0.0444692222	0.1004378037	-0.060285855	0.1167216077	-0.014273599199999999	-0.0748701636	-0.0816205779	0.099071491	-0.09783117570000001	-0.0765149594	-0.10301604380000001	-0.0231814039	-0.0899843878	0.1512442275	-0.09293611339999999	0.0093893521	0.061626435300000004	0.0540632345	0.0122421589	-0.09470045560000001	-0.0414689343	-0.0745578512	0.0348777573	0.05792467480000001	-0.0576240568	-0.0018680794	-0.012917375600000001	-0.0057664985999999994	0.1237690501	0.022509726600000002	-0.1490058645	-0.015610993600000001	0.0611584709	-0.06458318190000001	-0.025810466299999998	0.0672261391	-0.1437923513	0.0347733635	0.0645351707	0.1370388229	-0.0108770195	-0.0474333949	-0.0172831819	0.0062826070999999995	-0.09048175130000001	0.1395137979	0.091497107	0.0231011744	-0.1261826994	0.0411887854	0.1213126213	0.12010478890000001	0.1181006348	0.0124362	-0.0044108	1.9455156639999995e-05	0.00015465907044000002	0.0151993	0.01973264	0.00023101872049	0.0003893770813696	2.60081e-05	-0.0241041919	6.7642126561e-10	0.0005810120671520258	0.00041864	0.00035176980000000004	1.2374199219204e-07	1.752594496e-07	0.000128516	0.00031335900000000003	9.819386288100002e-08	1.6516362256000002e-08	0.000444327	6.711999999999972e-06	1.97426482929e-07	4.5050943999999636e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24472.00579274439	9.500301907231917	598879067.5201149	90.25573632855436	41054.436848958336	-25.117423592033447	630.8849679016382	1685466784.985108	24111.75219344129	11.839600966399304	581376593.8379209	140.1761510435633	24405.947087686065	25923.88604764122	1.426819	24.781616	0.07431717059000001	0.0362377	-0.1291573542	0.0596821037	0.0637932913	-0.0163743534	-0.0681531284	-0.0383405892	0.0987561948	0.0013012788	0.0133160427	-0.10563101789999996	-0.0725071069	-0.0013355789000000001	0.0737264233	0.0549824335	0.0364971315	-0.004286031	-0.0105705248	0.093479688	0.061631501	-0.046240982300000004	0.0459278187	0.198910014	0.045054125199999996	0.0083117417	0.1073285967	0.0205784228	0.1387921832	-0.0286916661	-0.06882800879999999	0.12937990470000002	-0.07979559110000001	-0.0646605421	0.0589922055	-0.0489000926	0.0644835544	-0.012686619599999999	0.15800747810000002	0.012785576699999999	0.0395873203	0.1199360921	-0.0646296916	0.1228985111	-0.1272048815	-0.0643550492	-0.1367083593	-0.1477584206	0.032641637599999995	0.053541495	-0.066687333	0.12146781150000001	-0.0874230486	0.0110925514	0.013626403300000001	-0.0863694815	-0.0628677906	-0.0648425213	0.0598700021	0.059083497900000004	0.0741224803	-0.0791002707	0.0467321639	-0.0436615216	0.036881810099999995	0.0416214783	0.0039921528	0.12423950369999999	-0.0035904789	0.2360143713	0.0544676281	0.0443674584	0.1136828328	-0.047751964699999996	-0.1351633156	-0.0548219241	-0.140489435	0.0054297326	-0.0505929154	0.0687111707	0.0878867099	0.0003437647	0.029643627599999996	0.0543559156	-0.1035555965	0.024107657799999998	0.0253942185	0.0636968263	-0.0356395024	-0.16064356470000002	-0.0313374637	-0.09933410210000004	0.1318448474	-0.14516696769999998	0.032087074900000005	0.08594223849999999	-0.12264813150000001	0.070996326	-0.14530346759999999	-0.029526531	0.0913135293	0.004901781599999999	0.0673237589	0.0498943166	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0204055	0.007969299999999999	6.350974248999998e-05	0.00041638443025	2.20631e-06	-0.015197093689999996	4.867803816099999e-12	0.00023095165662263774	0.0217416	0.0217155919	0.00047269717056	0.0004715669315673457	6.68702e-05	-0.00035176980000000004	1.2374199219204e-07	4.471623648040001e-09	5.07811e-05	-7.773490000000002e-05	6.042714678010003e-09	2.5787201172099997e-09	0.000285128	-0.00015919899999999995	8.1297976384e-08	2.5344321600999984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24404.664148229658	-67.34164451473043	595587632.187886	4534.8970859483225	40806.989654876365	-247.44719408197125	61230.11385904074	1665210404.6931865	24073.606071761307	-38.14612167998348	579538509.2983428	1455.1265992241056	24371.028776602103	25441.81660033401	1.328564	23.07509	0.06754669631	0.0388073	0.0660258282	-0.1032016971	0.1725010267	-0.0320112439	-0.0288927129	0.1188040866	0.0389694996	0.10356391779999999	-0.0873539027	0.0561266463	-0.17349195350000002	-0.0752986191	0.023186861099999997	-0.13269968470000001	-0.0606495943	0.0307427336	0.1127191536	0.09171476810000001	0.1549172463	-0.0509624215	-0.0670962484	-0.015669886299999998	0.0815083688	0.09577871560000001	0.0390689235	-0.017120724599999998	0.1177065674	-0.132078979	-0.06257568150000001	-0.11054647960000001	-0.1053240236	-0.0201962118	-0.1244412608	0.1109621996	-0.0541941835	0.06959687440000001	0.0078182549	0.0002162672	-0.048322953099999996	0.056991546799999994	0.09613480199999999	0.1135656159	-0.1233728942	0.10682800320000001	-0.11212766060000001	-0.1037498766	-0.0073703813	-0.1499955237	-0.0714464615	-0.122759751	0.0814273904	-0.0770115354	-0.0696354899	-0.0878649368	0.09194656080000001	-0.0684769027	0.1508069893	0.13809825539999998	-0.0785696171	0.0209306574	-0.076792178	0.013169291000000001	0.18083261890000002	0.09723215730000001	-0.0098166655	0.028318610299999998	0.1588580341	-0.023077287000000002	0.04317553019999999	0.1301165009	0.0473219721	-0.053839249400000004	-0.0670702527	-0.011608986000000002	-0.1652031332	0.1113200431	0.1230747546	-0.12065524050000001	-0.0778646418	0.0115450975	-0.0480647508	-0.052895825599999995	0.0633688511	-0.0168010852	0.050473076299999996	0.0218574348	-0.0220754446	0.053587722000000004	0.11518542779999999	-0.1721252316	0.0603402949	-0.2439248697	-0.0897838037	0.0694956177	0.048647378399999996	0.0029734961	0.1159891518	-0.0341305747	-0.126445901	-0.0397526836	0.0408290389	-0.1207726237	0.1207205288	0.11775003070000001	0.11285322490000001	0.0168319	-0.0035736	1.2770616959999996e-05	0.00028331285761	-0.029717	-0.02971920631	0.000883100089	0.0008832312236963437	0.009779500000000005	-0.011962099999999995	9.563862025000009e-05	0.00014309183640999988	0.000427179	0.0003603088	1.2982243135744e-07	1.8248189804100003e-07	5.07811e-05	0.0	0.0	2.5787201172099997e-09	0.000370655	8.552700000000001e-05	1.3738512902500002e-07	7.314867729000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24482.07221213817	77.40806390851141	599371859.8003478	5992.008358064185	41127.4302312271	320.44057635073835	102682.1629719934	1691465517.424453	24097.802499980262	24.19642821895468	580704085.3280549	585.4671385550263	24420.14750577251	26418.010827792365	1.340503	23.282446	0.04538717594	0.0211371	0.0498145567	0.155213513	0.0747055798	0.124451645	0.12561396630000002	-0.1158647776	0.0725652388	-0.0611783855	-0.021742973199999998	0.073983301	0.025255971600000003	0.0372259071	-0.1331852392	0.1155057244	-0.0486514988	0.0295575062	0.0222825161	0.1906282579	0.024716844900000003	0.022516303900000003	0.0011800042	-0.08719317359999999	-0.0094708664	0.13007736	0.1513343461	0.0707820111	-0.0588691437	0.1829833306	-0.0062141823	-0.05923543730000001	-0.005771224399999999	-0.0290171425	-0.09931871869999999	-0.055289279299999994	0.048292585199999995	-0.0663993519	-0.0216630722	0.0050557966	-0.08455994480000001	0.0068454229	-0.0754011775	0.1114163574	-0.055616772599999996	0.1336468988	-0.0872262743	0.1189556676	0.0342917516	-0.05549738480000002	-0.016872035900000002	-0.126909969	0.1271974206	-0.0722350579	-0.10852614740000001	-0.0558150601	-0.1122148432	0.0718060017	-0.0068008179000000005	-0.1296746839	0.1171316842	0.0490712473	-0.023232537	0.0667899666	0.0772243676	0.1287713792	-0.1104460676	0.0553226262	-0.053737472300000005	-0.0810599563	-0.056908171500000014	0.09825454310000001	0.19758102239999997	0.0943914966	0.0160595944	-0.0557217962	0.0204006676	-0.010888691899999999	0.1136366301	0.0636302995	-0.057809571799999994	0.0802988985	0.09850499539999999	0.0193910396	-0.0244376886	0.06167643110000001	-0.038703485499999996	0.0796577847	0.0314660452	0.0569168931	-0.0008673267999999999	-0.1510601278	-0.1256685498	-0.0230601237	0.09284352470000001	0.1331978951	0.07238945	-0.162430787	0.1819732791	-0.0716983443	0.0204575667	-0.0126334769	-0.0284850459	0.2174510496	0.120326335	0.1161887065	0.1093977275	0.016799900000000003	-3.199999999999731e-05	1.0239999999998277e-09	0.00028223664001000013	-0.026743	0.0029740000000000014	0.000715188049	8.844676000000006e-06	-1.87094e-06	-0.009781370940000006	3.500416483600001e-12	9.56752174658766e-05	0.000199859	-0.00022732	5.1674382400000006e-08	3.9943619881000005e-08	-0.000209109	-0.00025989009999999996	6.754286407801001e-08	4.3726573881000005e-08	0.000205869	-0.000164786	4.2382045161000006e-08	2.7154425796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24491.377624156627	9.305412018456991	599827577.9290397	86.59069283324379	41143.285964686365	15.855733459262408	251.40428353117352	1692769979.9719582	24077.121253631885	-20.68124634837659	579707767.8620923	427.71395052224	24380.993208430475	25676.84833819836	1.4329459999999998	24.888042	0.06584117594	0.0342791	-0.1374352426	-0.0014206707999999998	0.0895336133	-0.0389804188	-0.1186745399	-0.08751136849999999	-0.191350162	-0.0823097124	0.0773292807	0.028150404900000002	-0.11751598630000001	-0.1152265074	0.0451911367	0.0037238126	0.0907431682	0.078048066	0.0277611213	0.012652531100000001	0.0057567492	0.09915326039999996	0.15527260029999998	0.1365941646	0.0209942215	-0.022050260699999998	-0.0364377441	-0.03550151	-0.1049763492	0.0516180027	0.09722555779999999	0.023401243199999998	0.0756352753	0.0710757245	-0.0618416813	0.0198750932	-0.0944253849	-0.046520630599999994	-0.050352989699999996	0.0259534704	-0.1257500711	-0.018447341399999997	-0.1435377388	0.0147703936	-0.1606770558	0.032474229	0.0298452619	0.0310096672	-0.1094045917	-0.049979574000000006	0.018475885600000002	0.0743458136	-0.0175978047	0.0053468913	-0.161052417	-0.0298167702	-0.034508088	-0.10932486220000001	0.1052513551	0.11551791130000001	0.029197149	0.024012085699999998	0.0762303433	0.0729688654	-0.0135105371	-0.0609029927	-0.0430343337	0.12003474859999999	-0.1193059026	0.1119847191	0.09674348199999999	-0.040824188500000004	-0.0658744003	0.045450980999999994	0.0888548373	-0.0234116527	0.1347644807	0.0185730777	-0.0205519331	0.0178691236	-0.12798062289999998	-0.0545616814	-0.0486608764	0.0689993518	0.0521899049	0.0369747181	-0.029857032400000007	0.0865791808	-0.0367879121	0.0946681133	-0.1364014049	-0.1222022666	0.050919277199999995	-0.0066197144	-0.0610855603	0.06604771129999999	0.1520677453	-0.0471638135	-0.0661523878	-0.16227637849999998	0.0435796369	0.0676467355	0.0369480749	-0.0215122197	0.1198669825	0.1143757435	0.10540925529999999	0.0167385	-6.140000000000312e-05	3.769960000000383e-09	0.00028017738225	-0.00228934	0.02445366	5.2410776356e-06	0.0005979814873955999	0.00681935	0.006821220940000001	4.65035344225e-05	4.652905511229448e-05	0.00031587	0.00011601099999999997	1.3458552120999994e-08	9.97738569e-08	-6.05571e-05	0.0001485519	2.2067666993610003e-08	3.6671623604100013e-09	0.000631404	0.000425535	3.98671011216e-07	1.81080036225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24532.084313732823	40.70668957619637	601823160.776096	1657.034576252814	40919.10000286172	-224.18596182464532	50259.34547924134	1674372745.044198	24070.240003927964	-6.88124970392164	579376453.8466941	47.351597487721655	24377.738332156416	25971.68026633341	1.252843	21.759933	0.07595780313999999	0.0350825	0.0652601676	-0.1061619976	-0.0043128351	-0.0475926349	0.0187797983	0.0750649288	-0.0070278451	0.0800067106	0.043434793799999996	-0.0402193433	0.1268122377	-0.0643940712	-0.1184275303	-0.1217554282	0.1719028123	0.1340814408	0.0619275833	0.0827055383	-0.051587758600000005	0.0345548072	-0.0348807754	0.125943861	0.023250255299999998	-0.0215689698	-0.052234488899999994	-0.0861542065	0.1520973035	-0.0512564287	0.0436301602	-0.0525006962	0.0305667754	0.0560117898	0.0092015167	-0.0526208528	0.019278139399999998	0.045319009800000004	-0.013341685700000001	-0.09146453730000001	0.1498817865	0.0543013295	0.1311916871	0.1150973049	0.0135015543	-0.029437443599999998	-0.0351870482	0.1598432743	0.055369615999999997	0.032526848	0.0023118522	0.0240046011	0.10028697710000001	0.1045468599	-0.0319518106	0.0018678551000000001	0.0277431715	-0.0115852115	-0.12733136650000001	0.0091445215	-0.1324757677	0.1434107413	0.1436741168	0.10401870960000001	0.06400923929999999	0.0268932619	-0.1106176982	0.0522413847	0.058861299400000004	0.0982906664	0.005804839599999999	-0.0225234375	-0.14390488699999998	-0.1426929634	-0.0648052516	-0.09843093369999999	-0.000529404	-0.0338056763	-0.0153666011	-0.0441246037	0.011836558799999999	0.0033303512	0.073651774	-0.024120044700000003	-0.030326361800000007	-0.1035341108	0.1024002569	0.010768298300000001	-0.028164306899999998	-0.079193643	0.1073936927	-0.10632702640000001	0.0015096602	0.09777835380000001	0.17006453719999998	-0.0060329516	-0.018424164399999998	-0.0377195065	0.0141107459	0.0041061555999999996	-0.1321654376	0.1470942085	-0.0003065531	-0.0342727304	0.11934271980000001	0.112315068	0.1009072399	0.00648906	-0.01024944	0.0001050510203136	4.21078996836e-05	-0.0243342	-0.02204486	0.00059215328964	0.0004859758524196	-2.1131400000000004e-06	-0.00682146314	4.465360659600002e-12	4.6532359370378664e-05	9.19231e-05	-0.0002239469	5.015221401961e-08	8.44985631361e-09	-0.000196291	-0.0001357339	1.842369160921e-08	3.8530156681e-08	0.00025424400000000004	-0.00037716	6.464001153600003e-08	1.422496656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24529.825971663922	-2.2583420689006743	601712362.200118	5.100108900166578	40929.51842233288	10.418419471163359	108.54346427711585	1675225478.284087	24085.641812271035	15.401808343071025	580118141.5090188	237.2157002366922	24412.42873195391	26277.253628729042	1.2720479999999998	22.093487	0.053275658540000013	0.029649	0.049428371900000004	0.12076208109999999	0.0074189053000000005	-0.021972800600000002	0.0610614541	-0.1315310565	-0.0377920666	0.0627539983	-0.0606748723	0.044388110700000004	0.0306929025	0.0076258864	-0.1513237035	0.0666980539	-0.057857412300000015	0.0694433164	0.0517915087	0.1864761902	-0.1026357235	-0.0292946346	-0.0322232414	0.1168025237	-0.14071942	-0.11322369800000001	-0.0940041177	-0.06168767610000001	-0.0027213865000000003	-0.09879118880000001	0.11481014029999999	-0.0591883571	-0.0643282105	-0.0112540398	0.0273811264	0.0053017742000000005	0.1839356121	-0.0421262222	-0.0687185201	0.086708912	-0.018848596999999998	0.1259212765	0.1505180812	-0.045557626799999994	0.0618008116	-0.0310728253	-0.13847456019999999	-0.15008709550000002	-0.0344428938	-0.0002099939	0.0044871696	-0.0939180866	-0.043496252699999995	0.1483225068	0.0214140907	-0.0110552007	0.1446747789	-0.0222236666	-0.0090002565	-0.1405110933	0.0755156584	0.1052611393	-0.0347230912	0.0937518539	0.0381120026	0.11244627869999999	-0.1496354905	0.0178405817	-0.012167153500000001	0.12587187130000002	-0.07788024519999999	-0.18339953579999999	-0.1220081739	-0.0421572611	-0.0072691286	0.0217240154	0.0284714273	0.1026407395	-0.0492065997	-0.061020809100000004	-0.0013846913	0.0497109679	0.1080266473	-0.1852136827	0.011404259	0.1427331548	-0.015692076399999998	0.033191644900000004	0.035390405	-0.0359765981	0.20247762	0.0548958616	0.0047176467	-0.066783197	-0.1460905964	0.0332720185	-0.09714904460000001	0.11277694	-0.044735152800000004	0.1107143986	-0.0925297746	0.0594293949	0.0162599477	0.021712125099999997	0.11875383099999999	0.1100111431	0.0959136145	0.0167417	0.010252640000000002	0.00010511662696960003	0.00028028451889000003	-0.0243318	2.400000000003094e-06	0.0005920364912399997	5.7600000000148526e-12	2.22054e-05	2.4318539999999997e-05	4.9307978916e-10	5.913913877316e-10	0.000327617	0.0002356939	5.5551614497210004e-08	1.07332898689e-07	5.07811e-05	0.0002470721	6.104462259841e-08	2.5787201172099997e-09	0.000631404	0.00037716	3.98671011216e-07	1.422496656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
