onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0159	2.1647	control	2.1647	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0242	1.4724000000000004	control	1.4724000000000004	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0324	1.7241	control	1.7241	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0407	0.9925999999999995	control	0.9925999999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0489	1.1003000000000007	control	1.1003000000000007	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0572	0.9838999999999984	control	0.9838999999999984	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0654	1.7926000000000002	emotion	1.7926000000000002	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0737	1.7201999999999984	emotion	1.7201999999999984	left	incorrect	n/a	male	black	black	black	anger
50.0819	1.096900000000005	emotion	1.096900000000005	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0902	1.1543999999999954	emotion	1.1543999999999954	left	correct	n/a	male	black	black	black	fear
60.0984	1.8400999999999996	emotion	1.8400999999999996	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1066	1.9527999999999963	emotion	1.9527999999999963	right	correct	n/a	female	asian	black	asian	fear
70.1149	1.108399999999989	control	1.108399999999989	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1231	1.0841000000000065	control	1.0841000000000065	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1314	0.8786999999999949	control	0.8786999999999949	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1396	0.7954000000000008	control	0.7954000000000008	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1479	1.1768999999999892	control	1.1768999999999892	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1561	0.7706000000000017	control	0.7706000000000017	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1644	2.3781999999999925	emotion	2.3781999999999925	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1726	1.8218999999999994	emotion	1.8218999999999994	right	incorrect	n/a	male	black	black	black	anger
110.1808	1.3695999999999913	emotion	1.3695999999999913	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1891	1.3081000000000103	emotion	1.3081000000000103	right	correct	n/a	male	black	black	black	fear
120.1973	1.8808000000000078	emotion	1.8808000000000078	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2056	1.348399999999998	emotion	1.348399999999998	right	incorrect	n/a	female	asian	black	asian	anger
130.2138	1.1151000000000124	control	1.1151000000000124	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2221	0.7997000000000014	control	0.7997000000000014	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2303	1.233399999999989	control	1.233399999999989	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2386	0.6400000000000148	control	0.6400000000000148	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2468	0.9305999999999983	control	0.9305999999999983	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2551	0.9942000000000064	control	0.9942000000000064	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2633	1.7849000000000217	emotion	1.7849000000000217	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2715	1.8126000000000033	emotion	1.8126000000000033	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2798	1.9930999999999983	emotion	1.9930999999999983	right	correct	n/a	male	black	black	black	anger
175.288	1.8577999999999975	emotion	1.8577999999999975	left	correct	n/a	female	black	asian	asian	anger
180.2963	1.459399999999988	emotion	1.459399999999988	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3045	1.6420999999999992	emotion	1.6420999999999992	right	correct	n/a	female	asian	asian	black	fear
190.3128	0.7476999999999805	control	0.7476999999999805	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.321	0.8183999999999969	control	0.8183999999999969	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3293	0.8530000000000086	control	0.8530000000000086	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3375	0.7185999999999808	control	0.7185999999999808	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3458	0.6853000000000122	control	0.6853000000000122	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.354	0.778899999999993	control	0.778899999999993	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3622	1.2846000000000117	emotion	1.2846000000000117	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3705	1.1591999999999985	emotion	1.1591999999999985	left	correct	n/a	female	black	asian	asian	fear
230.3787	1.2678999999999974	emotion	1.2678999999999974	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.387	1.6074000000000126	emotion	1.6074000000000126	left	correct	n/a	male	black	black	black	fear
240.3952	1.511099999999999	emotion	1.511099999999999	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4035	1.865700000000004	emotion	1.865700000000004	right	correct	n/a	female	asian	asian	black	anger
