global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
24871.136104491085	n/a	618573411.1281201	n/a	45053.177134029196	n/a	2029788769.8702114	n/a	23489.78076829412	n/a	551769800.5425202	n/a	23698.24137338218	23943.08260448176	n/a	n/a	n/a	n/a	-0.1457763508	0.0217168158	-0.032542451800000004	0.0361606795	-0.0037469422999999997	-0.0258360618	0.027755479500000003	-0.0956752847	0.0768022255	-0.0149029681	0.0411827221	-0.1370817497	-0.0983147868	0.09003528300000001	-0.239014388	0.06373331389999999	-0.0609613268	0.024752065400000002	-0.042241552	0.0147978192	-0.0607610066	0.0255671313	-0.07739727440000001	0.1787648577	-0.1094140857	0.060595499500000004	-0.09279645539999999	0.069677429	-0.2254451462	0.0543935738	-0.052159257	0.0742614487	-0.0676692497	0.0752899684	-0.1069675916	0.09892800970000001	-0.0048862484	0.072953985	0.1179011619	-0.050151006	-0.1099685077	0.1227812449	0.0620017088	-0.0350983575	-0.1041795909	0.034066681	-0.0756340774	-0.058121851399999994	-0.1984961334	0.1626057175	-0.0053720072999999995	-0.0618057842	0.014028471	0.008808353	0.0025807897	0.043706465800000004	0.0893305059	-0.23702973170000002	0.0652764161	-0.050369517999999995	0.0286754808	-0.0392491903	0.03440436	-0.029480553599999997	0.0642795791	0.156791444	-0.0915399042	0.116770162	-0.018462554	0.0111459547	-0.13136162199999998	0.23397223949999998	-0.0211578788	0.0576887121	-0.0601333101	0.1230401041	-0.0090933679	0.0409197076	-0.13823347689999999	0.0282919904	-0.0162543487	-0.1528303486	0.0732254065	0.0587621788	-0.0366496091	-0.0818534441	0.076893767	-0.0060907143	-0.0696495409	0.001543295	0.0548428672	-0.26049171460000003	-0.0342062228	0.0503750642	0.0372734033	-0.0194490909	-0.0156152274	-0.0301989859	0.0663268169	0.1217078847	0.1216831682	0.1216419777	0.0311158	n/a	n/a	0.0009681930096400002	-0.0292493	n/a	n/a	0.0008555215504900001	-0.08492629999999997	n/a	n/a	0.007212476431689993	0.000516314	n/a	n/a	2.66580146596e-07	-0.000156655	n/a	2.4540789025e-08	n/a	0.000732737	n/a	n/a	5.369035111689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24864.585445834546	-6.550658656538872	618247609.3932071	42.911128834487656	45118.903992699794	65.72685867059772	2035715497.5024614	4320.019950704727	23494.265762839	4.4849945448841035	551980523.7349088	20.11517606764016	23703.911109606117	24550.137877001183	1.225802	19.178913	0.08820132999999998	0.0498726	-0.0812585517	0.0904130432	0.0236672486	0.048132425300000004	-0.14003025460000001	-0.0194464703	0.0563767707	-0.2069363013	0.0669315004	-0.032651500099999994	0.0183373125	-0.0848059213	0.032325276800000004	0.0762738431	-0.0161925077	-0.1306572594	-0.1298305502	0.06392141679999999	-0.14645236650000001	0.0013538973999999999	0.10631838689999999	-0.0475371175	-0.1659442743	0.1772824347	-0.0153463947	0.014012513899999999	0.0614635351	-0.023045469300000003	-0.17298075300000001	-0.002252247	-0.0118605553	-0.1809235897	-0.0033433407	-0.0476233745	-0.0054386352	0.042625709000000005	-0.0532467557	0.061633866399999994	0.0227568386	-0.0011207028	-0.2337899741	0.0632423907	-0.0368324107	0.0179895957	-0.0125487553	0.0256251796	-0.08612024630000001	0.0069727845999999994	-0.0177162927	-0.11897264710000001	-0.1261442836	0.048792849699999995	-0.0789557266	-0.0358266238	-0.14832879699999998	-0.0425782152	0.07763471129999999	-0.0169532614	-0.1298086802	-0.112131626	0.0885094039	-0.1390341242	0.0042862076	0.0663737354	-0.0842503584	0.1378255329	-0.16998967550000002	0.0078060042	0.0872756076	-0.0655367536	0.0011589789999999999	0.1924200976	-0.0084997191	-0.088588785	0.030244386600000006	-0.0904788319	0.0986143311	0.0222925659	-0.0521032518	0.0160059637	-0.051541144500000004	-0.0239263511	0.11607232630000001	0.1285577324	-0.1072355599	0.0249792234	0.1395503383	0.0603795904	-0.0067073087	0.0654746183	-0.1168260113	-0.0399292084	0.0475421734	-0.10994908960000001	0.054967225099999996	0.058675139	0.05846098650000001	-0.052392468399999996	-0.1503940901	0.1216419777	0.12141962949999999	0.12104935019999999	0.031040300000000007	-7.549999999999918e-05	5.700249999999876e-09	0.0009635002240900002	-0.0467391	-0.0174898	0.00030589310404000004	0.00218454346881	-0.112133	-0.027206700000000028	0.0007402045248900014	0.012573809689	0.0011422	0.0006258860000000001	3.917332849960001e-07	1.3046208400000002e-06	8.464359999999997e-05	0.0002412986	7.164539020959996e-09	5.8225014361959993e-08	0.0007341389999999998	1.4019999999997405e-06	1.965603999999272e-12	5.389600713209996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24867.073881977	2.488436142455612	618371363.4517027	6.192314435079366	45080.319776191085	-38.584216508708785	2032235231.1236448	1488.7417635909148	23514.25124931811	19.985486479108662	552920011.8160583	399.419669806635	23725.256574984087	24036.93433859709	1.24602	19.495247	0.12238730999999994	0.0691354	-0.1224989467	0.0499568561	-0.0415779599	0.0235996442	-0.0400510775	-0.09738406779999999	-0.0481041019	-0.0166360999	-0.075846444	-0.0745570936	0.0574637573	-0.22534810489999998	0.039712946400000004	0.0707395463	-0.0341909602	-0.052949353600000006	-0.016126774099999998	-0.0328493237	-0.1430058944	-0.039287607999999995	0.0008309312	0.0487779445	-0.0559768171	0.1562294988	-0.0608728452	0.0235025435	-0.1491687665	0.0095889898	-0.0417538962	-0.20548451920000002	-0.1142107784	-0.0628951254	-0.140521045	0.0861750174	-0.0204368626	-0.1090459084	0.0044032509999999995	-0.203501884	-0.0401490484	-0.0841093384	0.08911971949999999	0.14347427570000001	0.1604746211	-0.055181032000000005	-0.0417236279	-0.0590182453	-0.009681931999999999	-0.0695543208	0.088447281	-0.0317811015	-0.18288654640000002	0.123097579	-0.0570451136	-0.0637730795	-0.013295499099999998	-0.1120930151	0.0694042046	-0.0372068567	-0.0532993414	-0.027823343700000003	-0.0281821032	-0.1279342196	-0.028810871000000002	0.048711537199999995	0.054305453600000005	0.1416151517	-0.08854225880000001	0.0655690355	-0.026002124100000003	0.033187559	-0.1155345534	0.047744590700000006	0.20040941550000002	-0.10232773210000001	-0.0047045786	0.13910594910000001	0.1863814884	-0.013235559499999999	0.0420528997	-0.0388289573	-0.08562079060000001	-0.0121256082	-0.2281178143	0.0187014701	-0.0090402935	-0.20002109969999998	-0.0133533497	0.0056416294	0.0887952945	0.0477268289	0.0067721171	0.0504707366	-0.0977936841	-0.20084117010000002	0.049614810599999996	0.1242881938	-0.1181670189	-0.0671466908	-0.0267451602	0.1215101995	0.120893123	0.1198669825	0.0310079	-3.2400000000001865e-05	1.0497600000001213e-09	0.00096148986241	-0.0699548	-0.023215700000000002	0.0005389687264899999	0.004893674043039999	-0.06924660000000002	0.042886399999999984	0.001839243304959998	0.004795091611560003	0.000326261	-0.0008159390000000001	6.657564517210002e-07	1.06446240121e-07	-6.15216e-05	-0.00014616519999999998	3.7849072665599986e-09	2.136426569104e-08	0.000571187	-0.00016295199999999974	2.6553354303999916e-08	3.2625458896900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24804.849075972088	-62.224806004913255	615280537.6817534	3871.9264823490894	45012.854604252054	-67.46517193903128	2026157079.6235356	4551.549424763053	23504.45513511144	-9.796114206670607	552459411.1984665	95.96385355013372	23713.090822680497	24763.35300680036	1.681725	26.312284	0.07814483000000001	0.0485616	-0.0117822729	0.1629689978	0.10010947380000004	-0.0019356514000000002	-0.047517280499999995	-0.0013390742999999999	-0.12538998140000002	-0.10250568339999999	-0.1168757384	0.1329272233	0.10943506789999999	-0.0986499447	-0.191585247	0.09643102529999999	-0.190198395	0.08435754849999999	0.12216095710000001	0.010997311999999999	-0.0903508752	-0.08004319389999999	0.1159693931	-0.0381184924	-0.0407092988	0.049115095899999996	0.0217664934	-0.08152848830000001	0.1106694486	0.0878085319	-0.14108448369999999	0.0879813522	0.1020888575	0.09637119279999999	-0.0315887665	0.017234185200000002	0.0441196189	0.0956449523	0.0685563302	-0.021071344	0.0302058263	-0.110943239	0.0041154737	-0.1038812059	0.11878413130000001	0.1340368195	-0.1256287966	-0.10958984990000001	-0.0642743438	-0.0393238754	-0.10877642130000001	0.0193666152	0.0522511805	-0.0474477341	-0.006609648199999999	0.056583543499999986	0.1222139803	-0.0272509977	0.0963039975	-0.1885716168	0.0875290601	0.11700165189999999	-0.0203442923	-0.09176976560000001	-0.0718714416	0.0478876158	-0.0878948361	0.0122980703	-0.040791085899999996	-0.052440943899999995	0.16511244279999998	-0.0901090901	-0.0545090162	0.1062238672	-0.0603415313	0.1573658903	0.051858975099999996	0.0130071921	-0.0726581791	-0.0419094113	-0.102967581	0.0205639973	0.0835830769	-0.0922784571	-0.0956038176	-0.0122127984	-0.08502899720000001	0.09117133990000001	-0.1260766858	0.12661569150000002	0.1090761577	-0.0313625253	0.0350369913	-0.1726160054	-0.0093125473	0.0669694663	-0.0190954387	0.0331339102	-0.0045113003999999995	0.0789475615	0.1287086371	0.1213126213	0.12010478890000001	0.1181006348	0.0195505	-0.011457400000000005	0.00013127201476000007	0.00038222205025	-0.115056	-0.0451012	0.00203411824144	0.013237883135999998	-0.0571221	0.012124500000000015	0.00014700350025000043	0.00326293430841	0.000287386	-3.887500000000001e-05	1.5112656250000008e-09	8.2590712996e-08	-0.0	6.15216e-05	0.0	3.7849072665599986e-09	0.000482349	-8.883799999999999e-05	7.892190243999998e-09	2.3266055780100002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24811.31066374375	6.461587771660562	615601136.8528043	41.7521165308733	44889.632348232575	-123.22225601947866	2015079092.3594887	15183.724378529943	23521.77303908198	17.31790397054283	553273806.902084	299.9097979329431	23730.60995658038	24878.12391172389	1.132883	17.725105	0.05301505000000002	0.034703500000000005	0.0204583322	0.17341839469999998	0.1587452721	-0.054589512800000004	-0.08342686839999999	0.0606472058	-0.0536243529	-0.0816306846	-0.085622169	0.0416061013	-0.025092262999999997	-0.1065816137	-0.0322037977	0.0792300424	-0.0492680763	-0.0242878194	0.14336745050000002	0.0665496583	-0.11085897199999999	0.0466643614	0.2009045982	-0.1496715402	-0.0973314799	-0.1456609361	-0.0274793442	-0.0038788484999999996	0.0144619217	0.0844543535	0.0051610698	-0.070015513	-0.1178589181	0.0605216979	0.0372359758	0.0915228233	-0.09218542130000001	-0.0966618214	0.012890816299999998	-0.1008565586	0.202369825	-0.06837704160000001	0.040596446	-0.0228864498	-0.0674175152	0.10750428669999999	-0.06311887969999999	-0.001110334	0.1217398316	-0.0216374279	0.0525546423	-0.0619656411	-0.0517700156	0.0750417055	0.0592695029	0.0743848329	-0.0047015249	0.0495719777	0.0763307296	-0.0502296454	-0.0260588045	0.1469786708	0.0329252395	-0.1138049059	0.0252035561	0.0933348655	-0.2505554057	-0.1159660766	-0.0425223699	0.0054990633	0.029046887400000002	-0.10047019900000001	-0.0634832116	-0.028452332799999997	0.0699982116	-0.0655787891	-0.1320793173	0.0695404856	-0.049893815599999995	0.0416752639	0.0320192478	-0.047017316399999995	-0.1421470591	-0.2219411352	-0.0656171282	-0.047472269000000004	0.0726509243	0.0948516051	-0.061686345499999996	0.0352472795	-0.0053925593	-0.0491531551	0.013712331699999998	0.081629614	-0.1191501474	-0.1328392629	-0.0176179952	-0.08674754259999999	-0.0402277431	0.0544703823	-0.1480903924	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0310315	0.011481000000000002	0.00013181336100000004	0.00096295399225	-0.08329219999999997	0.031763800000000016	0.0010089389904400015	0.0069375905808399954	-0.0564126	0.0007095000000000018	5.033902500000026e-07	0.0031823814387600003	0.000450427	0.000163041	2.6582367681e-08	2.02884482329e-07	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.000464175	-1.8174000000000033e-05	3.302942760000012e-10	2.15458430625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24775.893814927167	-35.41684881658148	613844914.3285463	1254.3531800965889	44835.450627561484	-54.18172067109118	2010217632.9765036	2935.6588548801483	23492.974561155705	-28.79847792627697	551919853.731109	829.3523308702621	23697.79359248076	24035.33247756427	1.421884	22.24682	0.07496831999999999	0.0422269	0.010900189499999999	0.0728425055	0.1403936208	-0.050661405300000004	0.118878539	0.0681023997	-0.0606673812	-0.0051216411	0.052168646799999996	0.162551254	-0.0183072488	-0.08486297570000001	-0.09653815539999999	0.0393028616	-0.1020227172	0.0304713846	0.0108888394	0.0411685501	-0.1423231083	0.0716282775	0.126963346	0.057286255599999995	-0.0746930359	0.0541479304	0.0389303403	-0.10069248289999999	-0.12646678150000001	0.09222555630000001	0.2067727774	0.1321015318	-0.14479405480000002	-0.1669399465	-0.0225175694	-0.0056689953	-0.0591579821	0.0605409062	-0.0144870977	0.0601012466	0.0267933752	0.1517812044	-0.0190645668	0.0158890589	-0.0213541921	-0.0108050977	0.0798996592	0.0506951055	0.1292861177	0.0286650909	0.0735131943	-0.1130465636	0.15285867390000002	-0.0743047028	-0.023682532000000003	0.066722337	0.09254420449999999	-0.1600652229	0.0399591755	-0.10405585869999999	0.0349372809	0.0198114416	0.0567485095	-0.1173483353	0.0049691669	0.1724704909	-0.0572209137	0.0588344751	-0.1062964613	-0.0466720828	-0.0105433089	0.18274177949999998	-0.0807909297	-0.21254265190000002	-0.1478833308	-0.11740701220000001	-0.0679386912	-0.0058527255	0.1067625766	0.04802395	-0.0411532582	-0.0111113927	0.007817879	-0.006851687800000001	0.1512416389	0.0602295983	0.054511636100000004	-0.031462537400000004	-0.008558372199999999	-0.0037681245	0.031295461000000004	-0.0949309492	-0.0763353681	0.1568014904	0.0204333326	0.11741445210000001	-0.051738875999999996	0.0021372899	-0.0467971696	0.0070159687	0.0483819624	0.1207205288	0.11775003070000001	0.11285322490000001	0.0310033	-2.819999999999906e-05	7.952399999999469e-10	0.00096120461089	-0.0474569	0.035835299999999966	0.0012841687260899974	0.0022521573576100005	-0.0639187	-0.007506099999999996	5.6341537209999915e-05	0.00408560020969	9.10696e-05	-0.00035935739999999996	1.2913774093476e-07	8.29367204416e-09	-0.000213727	-0.000213727	4.5679230529e-08	4.5679230529e-08	0.000405285	-5.888999999999997e-05	3.468032099999997e-09	1.64255931225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24764.67688003771	-11.216934889456752	613289220.9726743	125.81962831431215	45076.86148421491	241.4108566534269	2031923441.2670977	58279.201710141424	23494.37166312734	1.397101971633674	551985499.8451608	1.9518939191427	23703.782337858418	24259.388986401573	1.195304	18.70174	0.07583387000000001	0.0408786	0.0384084296	0.0477129804	0.2760355782	0.008550426600000001	-0.045958632699999995	0.0656482143	0.0384453528	-0.143208712	-0.0033277619	0.08495340109999999	0.0266498202	0.0575269431	0.0835111205	0.0503814395	0.015252756200000004	-0.05647226280000001	-0.0070898649	0.025663553999999998	-0.0793023169	-0.046043693	0.0640335047	-0.21343015989999997	-0.08826305960000001	0.0223199017	-0.0814403143	-0.005572061800000001	-0.1552797642	0.0457527023	0.136652283	0.1709308758	0.0390629769	0.0220552021	-0.0642427917	-0.1093964735	0.1164268609	-0.0313307032	-0.0392991069	-0.0621460462	-0.10412139460000001	-0.10840986539999999	0.0759781376	0.1205670062	0.09692596960000001	-0.1094448474	-0.0128435235	0.1661379692	-0.0107332704	0.0095065993	0.0424215375	0.10102928509999999	-0.1034062342	0.0158136638	-0.010904988999999999	-0.0009502393	0.0156988962	0.1403721926	0.053333258700000004	0.0169786478	-0.0476779941	0.0147659766	0.0432058163	-0.1144821244	-0.0630932584	-0.0660990008	-0.2284018951000001	0.0515674891	-0.0803934641	0.1040294917	-0.070066604	0.1308343908	-0.0960134949	-0.1023083441	-0.1289485425	0.0392002797	0.1308225649	-0.0032174402000000003	-0.0470772511	-0.0710986837	0.0365751926	0.0008028651	-0.0029440776	0.0775592131	-0.1551919483	-0.0208751894	-0.0970096234	-0.189770115	0.0068792825	-0.0947475541	-0.1834178534	0.027377543100000002	0.0504578742	-0.0160007729	-0.0046576345000000005	-0.0332659469	0.0598615798	0.0125702157	0.1096079635	0.07135039809999999	0.0138330348	0.120326335	0.1161887065	0.1093977275	0.0310426	3.929999999999906e-05	1.544489999999926e-09	0.0009636430147599999	-0.0155494	0.031907500000000005	0.0010180885562500004	0.00024178384036	-0.07755729999999998	-0.013638599999999987	0.00018601140995999963	0.006015134783289997	0.000416685	0.00032561540000000005	1.0602538871716004e-07	1.73626389225e-07	-0.0	0.000213727	0.0	4.5679230529e-08	0.000339658	-6.562700000000001e-05	4.3069031290000025e-09	1.1536755696400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24793.565977401537	28.889097363826288	614720913.8757629	834.5799464966353	44903.04809970543	-173.81338450947808	2016283728.6444602	30211.092634639663	23478.822802856143	-15.548860271195734	551255120.2079176	241.76705573316914	23689.69569943092	23785.55073182541	1.296913	20.29151	0.09874472	0.0516607	-0.0841507356	-0.0823187576	0.1887845152	0.044933864299999994	0.0114043131	0.0909894509	0.030457012999999998	-0.07369778099999999	0.0689209968	0.0752568903	0.0394643281	-0.1309711888	-0.0251899054	0.049723042099999996	-0.1892433177	0.0687865592	-0.0036735315999999996	-0.14942381529999998	0.0104083478	-0.1169837849	-0.0744392304	0.023799436400000002	0.050172053200000004	0.0085021728	-0.031025343900000002	0.0223034754	-0.0586463446	0.0394437272	0.137075116	0.0780661372	0.3055091457	0.0237469322	-0.062301575899999996	-0.0349386138	-0.0166644954	-0.1092231502	-0.10372442949999999	0.1244649632	0.0416328679	0.0108636371	0.1964291669	-0.12597233130000002	-0.1153169638	-0.0555365485	-0.0700371685	0.0206416595	-0.027246235499999997	0.06325974849999999	0.1505419328	-0.20415897940000002	0.0492288346	0.1462648757	0.0634075275	-0.0080638189	0.0748871809	0.1403414553	0.0470035762	-0.1929035904	0.0697966186	-0.028889489100000002	-0.1380573406	-0.0095627747	-0.1252825094	-0.0904537099	0.068226167	0.0253494254	0.0281079139	0.0363084806	-0.080323744	0.045641555800000004	-0.0259741363	-0.1458020528	-0.038176824399999996	0.2261340739	0.1329684921	-0.1085916728	-0.0029689735	0.0892231476	0.0248653846	0.1346313035	-0.1023831376	0.0516379225	0.0404296676	-0.2826863274	0.0870970619	0.0915662809	-0.0712231692	0.0636876207	-0.031547852	0.0524966239	-0.0368178554	0.18427771280000002	0.046963787199999996	-0.11347733	-0.14347797310000002	-0.0356814415	0.11454602189999999	0.0493650014	0.012428438	0.1198669825	0.1143757435	0.10540925529999999	0.0310084	-3.419999999999812e-05	1.1696399999998715e-09	0.0009615208705600002	-0.050059	-0.0345096	0.0011909124921600002	0.002505903481	-0.0515581	0.025999199999999983	0.0006759584006399989	0.00265823767561	9.10696e-05	-0.00032561540000000005	1.0602538871716004e-07	8.29367204416e-09	-0.000408542	-0.000408542	1.6690656576399993e-07	1.6690656576399993e-07	0.000369535	2.987699999999999e-05	8.926351289999992e-10	1.36556116225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24839.11705795145	45.55108054991433	616981736.2186147	2074.900939264784	44849.10011366547	-53.94798603996605	2011441781.0055878	2910.385197768372	23508.247251987217	29.42444913107465	552637688.8605646	865.7982066671999	23717.24992327685	23740.067600756738	1.05588	16.520315	0.05051367000000001	0.0309642	-0.13762166779999999	-0.08529155210000001	0.051926505199999994	0.049127656	0.043862699500000005	0.0539201275	0.0167308177	-0.028543758399999997	0.1263419551	-0.0657416117	0.0021260119	0.0336005372	-0.0349160178	0.0422061309	-0.08293069900000001	-0.0086448549	-0.0379157339	-0.11558292740000001	-0.0132971615	0.018397123300000002	-0.0722449897	0.054360655199999997	0.0634125086	-0.0190992763	0.0400850496	-0.044582456500000006	0.0582823103	-0.11453570140000001	-0.0650215088	-0.0016843004	0.06788631519999999	0.031559029599999996	0.14244883349999998	0.0022293252	0.0407936061	0.08501877210000001	0.0764646213	0.0660405532	0.021601427200000002	-0.0764630539	-0.0344762701	-0.00581012	0.1013532783	0.1634702259	0.009537464499999999	0.2293287803	0.1057911293	0.10472306140000001	-0.0154575889	-0.1284359677	0.1181080142	-0.0121207369	0.0398410587	0.0383467531	0.023904426	-0.012665915500000001	0.0395904817	-0.0839505818	-0.0178164088	-0.0682252161	-0.1139804757	-0.0042609806	0.0398747473	-0.0277505992	0.10688880220000001	-0.009739616999999999	0.0355718552	-0.0465301488	0.053015569900000004	0.0073699881000000005	0.12218758369999999	0.0388258608	0.0492556321	0.0611592867	-0.0514507376	-0.1237162151	-0.1069797507	-0.0965496718	-0.105073479	0.0626041044	0.074228411	-0.1368211141	-0.0349038988	0.06442745429999999	-0.069683178	0.0079750992	-0.1342320482	0.0370844529	-0.1102668278	-0.16574275289999998	-0.1178622218	0.1104108033	0.1229214168	0.07063032030000001	-0.08852510429999999	-0.0273060326	-0.0048373908	0.0111922099	-0.005151685	0.11934271980000001	0.112315068	0.1009072399	0.0228066	-0.008201800000000006	6.72695232400001e-05	0.0005201410035599998	-0.07741089999999999	-0.02735189999999999	0.0007481264336099996	0.005992447438809999	-0.0617016	-0.010143499999999993	0.00010289059224999987	0.0038070874425599993	0.000184222	9.315239999999999e-05	8.677369625760002e-09	3.3937745284e-08	-0.000408542	0.0	1.6690656576399993e-07	0.0	0.000372712	3.176999999999987e-06	1.0093328999999916e-11	1.3891423494399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24860.705635729893	21.588577778442417	618054684.7064121	466.06669049585764	44901.75667584528	52.6565621798145	2016167752.5768163	2772.713540596671	23537.62377259976	29.376520612539025	554019732.8604531	862.9799632989302	23745.138269315292	24057.50326013875	0.983489	15.387674	0.05915635	0.0376426	-0.11532154800000001	-0.0303230871	-0.029867312799999997	0.0191554283	-0.017650050900000002	0.0572288521	0.0785437503	-0.041311156200000004	0.14952455779999999	-0.0970815919	0.075231964	0.058559996100000004	-0.0171047431	0.055049883099999995	0.0006595857000000001	-0.0457569905	-0.0024478142	-0.0898687838	-0.024868381600000003	0.0390735581	-0.029221254900000007	0.0128772559	0.18840510600000002	0.0170187398	0.027364134300000002	0.0106658842	0.0698530787	-0.0452158842	-0.0640224393	-0.19365379030000002	0.1075513544	0.029421060099999997	-0.0429311447	0.0369341928	-0.0491993533	-0.0985023345	0.06563884440000001	-0.0611339212	0.2431639784	0.049150379	0.1042140434	-0.0348241894	0.0644512396	-0.0386041314	0.052716712699999994	0.014082021200000001	0.089399382	0.1388592579	0.0042640867	0.1183665404	0.12252422539999999	-0.0537804698	-0.0968383984	-0.0734507253	0.0539884888	0.1030397309	0.053748461100000006	0.0003306537	-0.0532929702	-0.029627654399999998	-0.0977158057	-0.006980534399999999	0.062328316200000004	0.0162886356	0.0756250155	0.0336391918	0.1893454633	-0.0419763113	0.04339857	-0.10896430160000001	0.0315140363	0.036434487599999996	0.19051616370000002	0.0434024079	0.0750799365	-0.0217898854	0.0563364479	0.0242246771	0.042681850099999995	-0.1029187332	-0.0748794747	-0.17130383230000001	0.0340550107	-0.1380699687	0.049053391200000004	-0.0590604575	-0.0904790117	-0.11758565550000001	0.0174932104	-0.0587718037	0.1387139764	0.0517373537	0.0926274207	0.12249449720000001	-0.0029498683	0.018640460600000002	0.0818531314	-0.0825362542	0.013518253000000001	0.11875383099999999	0.1100111431	0.0959136145	0.0218165	-0.0009900999999999972	9.802980099999944e-07	0.00047595967225	-0.106661	-0.029250099999999998	0.0008555683500100001	0.011376568921	-0.0638701	-0.0021685000000000038	4.702392250000017e-06	0.004079389674010001	0.0006174490000000001	0.0004332270000000001	1.8768563352900005e-07	3.812432676010001e-07	-0.000408542	0.0	1.6690656576399993e-07	0.0	0.000474438	0.00010172600000000006	1.0348179076000013e-08	2.2509141584400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
