global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
21394.669993278392	n/a	457731904.1212868	n/a	35258.04085134346	n/a	1243129444.6750042	n/a	21347.898272366983	n/a	n/a	455732760.6473292	21539.74237029389	23271.58837087028	n/a	n/a	n/a	n/a	-0.0458143896	0.0452013821	-0.187846445	0.0381351017	-0.0210772001	0.0271716772	0.09787262570000001	-0.0941588801	0.0188538397	-0.1550559698	0.0082928186	-0.005805618100000001	0.1059182518	-0.15602344740000001	0.1276214101	-0.0260709808	0.0525627758	-0.047010899800000006	0.1489083799	-0.0156167028	0.0975876282	-0.013230396799999999	0.0579011334	-0.0282781164	0.0804791201	0.0314304168	-0.028873172000000006	0.1055575062	-0.050936999299999994	0.012015694399999999	-0.0413769431	0.0245847204	-0.0072346871	0.16206170460000002	-0.174268478	0.051015760199999996	-0.009296587299999999	-0.0751946385	0.1083452146	-0.1138711191	0.0334760555	0.0163285733	-0.0935396095	0.0372966415	0.0957515078	-0.1259666944	0.12304029130000001	0.0555669626	0.10716079140000001	-0.08809941060000001	-0.0112918816	0.1744369675	0.0219737842	0.0678268766	-0.0208600694	-0.1316850863	0.1620215516	-0.024965454300000002	-0.019594336	0.0880704117	-0.0887890435	0.11878121289999999	-0.09629128029999999	0.0329282694	-0.0043335231	0.0854942415	-0.023782262999999998	-0.05678933980000001	0.0578364304	-0.10338121189999999	0.0203590827	-0.0751087647	0.0348058521	-0.030695717999999997	0.035060440299999995	-0.1137718026	0.21278571	-0.0824465103	0.0940460034	-0.0901482958	0.0046338804	0.1400097141	-0.026670672799999996	0.046621114299999995	0.0575692924	-0.054776785	0.0776539624	0.0072003809	-0.1909149907	-0.0775293655	0.053092474400000006	0.0909457124	0.007677803100000002	-0.1412361118	-0.0192388845	0.0713726637	0.1217078847	0.1216831682	0.1216419777	-0.06613280000000002	n/a	0.004373547235840002	n/a	-0.08885219999999999	n/a	0.00789471344484	n/a	0.15366300000000002	n/a	n/a	0.02361231756900001	0.00238524	n/a	5.6893698576e-06	n/a	-0.00198737	n/a	n/a	3.9496395169000005e-06	-0.00307432	n/a	9.4514434624e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21327.96237057225	-66.70762270614068	454881978.8805459	4449.9069271048165	35098.137791143396	-159.90306020006392	1231879276.406088	25568.988661345265	21349.009301544284	1.1110291773002243	1.2343858328124138	455780198.15742433	21528.488744881768	22951.841583794063	1.387268	29.559761	0.28222489999999995	0.160905	0.0588725671	-0.1527680022	-0.1777765895	-0.0274500472	0.0374911969	-0.10792369880000001	-0.0897163748	-0.0996054355	-0.045801333	-0.0681491812	-0.17414048699999998	-0.1394113306	0.0458069114	-0.06807983969999999	0.1679372814	-0.0522341199	0.1956833854	-0.0225925038	-0.024341384700000003	0.0702832055	0.1887722853	0.2513843239	0.09853259019999999	-0.0641970972	0.1187709625	-0.0673045637	-0.0117483927	-0.1840853843	0.1411631586	-0.0325403603	-0.09299497970000001	-0.1743638536	0.0789595734	-0.2174839518	-0.055565158899999995	0.0782637486	-0.1194689836	-0.0394601467	-0.051977683200000006	0.15873418820000001	0.09119836460000001	-0.0020232443	0.1174152168	-0.06910043589999999	0.1329901767	-0.0097619346	0.09366220210000001	-0.0165107241	0.0135803878	-0.1069885228	-0.0375059088	0.0093513282	0.1184541628	0.025172566299999997	-0.1281501777	-0.010853018600000002	0.1835930213	-0.051190386	-0.18179487219999999	0.0475828513	0.0975504144	0.060159254100000004	-0.1798040709	-0.1459545548	-0.1721014639	0.126210915	-0.0603121686	0.06575553	-0.0185183823	0.25565595809999997	-0.056514650199999995	0.042590322199999996	0.1439627374	0.1428082194	-0.007315380799999998	0.2463177107	0.0149796801	-0.0837612943	0.0387350435	0.1290305827	0.1061058686	-0.1011615474	-0.0902019093	-0.0243918792	-0.1204384898	-0.0637318702	0.1292099329	-0.04175309	-0.055789726100000006	0.0303599974	0.0250207183	-0.0378655994	0.11171194470000001	-0.0757754986	-0.0863991248	0.0883900246	0.1216419777	0.12141962949999999	0.12104935019999999	-0.06601939999999999	0.00011340000000002737	0.004358561176359999	1.2859560000006208e-08	0.0309148	0.11976699999999997	0.0009557248590399998	0.014344134288999997	0.134114	-0.01954900000000001	0.0003821634010000005	0.017986564996	0.00424587	0.00186063	1.80274120569e-05	3.4619439968999994e-06	-0.00280792	-0.0008205500000000003	6.733023025000003e-07	7.8844147264e-06	-0.00289959	0.0001747300000000001	8.4076221681e-06	3.053057290000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21334.658434239376	6.696063667124691	455167650.50566137	44.83726863418735	35102.33805034317	4.200259199773426	1232174136.60057	17.642177345281308	21336.788643973214	-12.22065757106975	149.34447146934446	455258549.63758427	21519.881521310443	22949.82969724521	1.3353270000000002	28.453018	0.2346846	0.138126	-0.0168324701	0.0804715214	-0.2042342214	0.0191969018	-0.0454723279	-0.0377185442	0.0015607398	-0.1648471852	0.1051472844	-0.0024920007	-0.0318520465	-0.0026672219	0.0411615682	-0.08979838150000001	0.11447120470000001	-0.049383485899999996	0.1177540249	-0.10554571609999999	0.0503839436	-0.081054282	0.0640779509	0.05838569160000001	-0.0590079763	0.058585971699999996	0.0787091362	0.0717490187	-0.0168062145	-0.0896445047	0.0558064962	-0.0747941399	0.0687795185	-0.0333556779	-0.030353591099999997	0.09338524869999999	-0.0838465067	-0.1117049604	-0.0775268259	-0.024918939100000002	-0.06814036059999999	-0.0500364118	0.0015250241	0.1169463474	-0.1348179781	0.1559054569	0.09321547820000001	0.06657213669999999	0.0376634416	0.0397756133	-0.0263286494	-0.0158229765	0.0965337683	-0.10556308619999999	-0.030286557000000002	-0.1006690842	0.0333888279	-0.0573972011	0.1391615961	-0.0434670132	-0.0790230308	0.15681224529999999	-0.0758072702	-0.0101906554	-0.07749443290000001	-0.0857585064	0.0193155392	0.0408708023	0.0761969857	0.0057890832	0.1020471205	0.12423061369999999	0.0131039832	0.010416222900000001	-0.0720410361	0.0130296016	0.0197787535	-0.0604748642	0.0763690583	0.0709312108	0.12833543619999999	-0.0005563483999999999	-0.0318372187	-0.058233338499999995	-0.0060460512	0.1418619028	0.1289672896	-0.1521432233	-0.0393471261	-0.12457546580000001	0.060046267	-0.074120134	-0.058675208099999994	-0.08971509109999999	-0.031976786800000004	-0.021971986000000002	-0.0454782137	-0.1187268433	0.1215101995	0.120893123	0.1198669825	-0.06598989999999999	2.950000000000175e-05	0.004354666902009999	8.702500000001032e-10	-0.0789668	-0.10988160000000001	0.00623575550224	0.012073966018560001	0.1077	-0.02641400000000001	0.0006976993960000003	0.011599290000000002	0.00262468	-0.0016211899999999998	6.888945102399998e-06	2.6282570160999997e-06	-0.00292315	-0.00011522999999999961	1.3277952899999905e-08	8.544805922499997e-06	-0.00313036	-0.00023076999999999996	9.7991537296e-06	5.325479289999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21337.48188792509	2.823453685712593	455288133.31753117	7.971890715364027	35176.66589241385	74.32784207067743	1237397823.3065116	5524.628106883566	21310.271984329447	-26.516659643766612	703.133238663361	454127692.0460965	21491.339341897692	22961.942604431664	1.223367	26.067387	0.1501783	0.113259	-0.09681150359999999	-0.0804736853	-0.1551034468	-0.044418201100000006	0.15163955210000002	0.0677465992	0.07853242740000001	-0.028724633599999997	-0.048480524000000004	-0.158630983	-0.1908333947	0.029575925	0.037253789100000004	-0.0289463225	0.21099386739999998	-0.0865422123	0.12002685029999999	-0.0167934446	-0.0252707215	-0.0308205415	0.12637521029999998	0.0158450042	0.012154398799999999	0.0020049579000000002	-0.0218491192	0.062197793499999994	-0.0083441455	0.045382041500000005	0.0969750928	0.0200678941	0.0351725258	-0.0975970918	-0.12437621380000001	0.0088387446	0.0909018477	0.0762943482	-0.062828347	0.0035590288	0.0281819632	-0.0058195688	0.0324787727	-0.0040086016999999995	-0.0103074405	0.012223075	-0.0159655043	0.1305355635	-0.0940956652	0.059758486799999996	-0.0073647027000000006	0.1287974451	-0.052536215899999995	-0.09408817439999999	-0.020838886799999998	0.0789811349	0.0972490945	0.035341369	0.21752171039999998	-0.0885864465	-0.10483423550000001	0.04970996230000002	-0.0056120339000000005	-0.013953832900000001	-0.136083644	0.0303455204	-0.0450333933	-0.014956675	0.018934738	-0.0403034516	0.0602244523	0.016702051699999998	0.1271425979	-0.0083612599	0.0003260387	0.126522994	0.0769887013	-0.0342397647	-0.09014838039999999	-0.07754008379999999	0.0110987533	0.0555060001	-0.0203884218	0.027829232599999996	-0.021534364700000003	-0.0202446327	-0.0254133483	0.0387001819	-0.0460275075	-0.043479103600000006	0.15795935349999998	-0.062436045499999995	0.0039805071	0.0205796017	-0.050734206399999995	0.12735984	0.053511047699999995	0.0332174139	0.1213126213	0.12010478890000001	0.1181006348	-0.07647629999999997	-0.010486399999999979	0.0058486244616899954	0.00010996458495999957	0.0324101	0.1113769	0.0010504145820099998	0.01240481385361	0.103828	-0.003872	1.4992384000000005e-05	0.010780253584	0.00230231	-0.00032236999999999983	5.3006313361000014e-06	1.0392241689999987e-07	-0.00292315	0.0	0.0	8.544805922499997e-06	-0.00296387	0.00016649000000000004	8.7845253769e-06	2.771892010000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21326.976922701742	-10.504965223346517	454839944.6614527	110.35429434371972	35195.84850960135	19.1826171875	1238747752.3108072	367.9728021621704	21357.483082407067	47.211098077619674	2228.8877816946247	456142083.61530405	21535.40777882161	23175.73522222154	1.285309	27.387245	0.2494413	0.13758800000000002	0.10988359060000001	-0.10141606130000001	-0.2347923559	-0.07058031690000001	-0.0863758689	-0.0017886583	0.0665405202	-0.20637938809999998	-0.0258033578	0.0866187012	-0.08705908679999999	-0.056779317300000014	0.0847991641	-0.1747504305	0.09966689220000001	-0.026273470099999998	0.0872054983	0.0221173163	0.0671673619	0.024848105899999997	0.1362325583	-0.021845036499999998	-0.1200705182	-0.0649783959	0.0875020795	0.0411950933	0.0446499307	-0.0213356474	0.1595911303	0.06249797980000001	0.06426892769999999	0.11301785019999999	0.0701307391	0.1339506176	-0.1005373812	0.0079818069	0.0840211635	0.125176769	-0.0093691865	-0.0877649533	-0.0387064911	9.262180000000001e-05	-0.0898791185	0.027638278999999998	-0.1238094627	-0.0517774102	-0.13301548189999998	0.0575323626	-0.09565097380000001	-0.07399012690000001	0.026422142200000002	-0.11920509929999999	-0.10345417330000001	-0.1291035129	-0.1496436806	-0.1265894387	0.1497015416	-0.0189586514	-0.10120722060000001	-0.0160042524	-0.0148672722	0.07586871690000001	-0.1180257991	-0.0533469814	0.1500382419	0.038685275299999995	-0.0354657913	0.0098059177	0.0450097334	0.0959707575	0.1404124177	0.107735193	-0.0383627336	-0.0862431164	-0.0362898289	-0.0781565041	0.1604346543	0.0691586481	-0.1198422856	-0.0063133621	-0.1089064112	0.0689990626	0.0320113162	-0.0048921849	0.09120697539999999	0.017572873899999997	-0.1181537877	0.1157547416	0.065385527	-0.0727197058	-0.018558006499999998	-0.1073030276	0.067163684	-0.0023287911	0.1084719701	-0.1165786383	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0661533	0.010322999999999971	0.00437625910089	0.00010656432899999941	-0.0867997	-0.1192098	0.0075341879200899985	0.014210976416039996	0.160132	0.056303999999999986	0.0031701404159999997	0.025642257424	0.0028743	0.0005719900000000001	8.26160049e-06	3.271725601000001e-07	-0.0023195	0.0006036499999999997	3.6439332249999977e-07	5.38008025e-06	-0.00306032	-9.64500000000001e-05	9.3655585024e-06	9.302602500000018e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21336.745427616766	9.768504915024096	455256705.442925	95.42368827484994	35094.783609265476	-101.0649003358703	1231643836.5811687	10214.114079899404	21290.89937249453	-66.58370991253469	4433.3904257165705	453302396.08968806	21477.25545279708	22657.83028119285	1.271267	27.088028	0.17902119999999996	0.117757	-0.039619387400000004	0.046200091799999995	-0.20241211239999998	0.00488745	0.0876027822	0.0255819721	0.0697750191	-0.0676804481	0.116146216	-0.1835591386	-0.0918386499	0.030049194799999998	0.0543936071	0.0197562833	0.2073267917	-0.1238242407	0.1220668635	-0.0947435111	0.0912596183	-0.0359487934	0.1269070552	-0.0061985046999999995	-0.0094602068	0.0160824223	-0.0036233146999999997	0.0336761455	0.0023602858	-0.0533495576	-0.1090640634	0.01957032	0.1386855195	0.0690072883	-0.056034895700000004	0.015964231399999997	0.1358600206	-0.0077226330000000004	-0.0424826001	0.0725522312	-0.1153074417	0.055600560099999995	-0.0107511004	-0.1279204326	0.0145372713	0.018438218500000002	-0.09777605199999999	-0.0580215375	-0.0416491658	-0.0502559807	0.046365978700000005	-0.0119265555	0.0296065265	0.195508335	0.0028054694	-0.09035686720000001	0.1230477581	0.05944192490000001	0.1939034416	-0.1278673733	-0.0666764823	0.1470903218	-0.057559513099999994	0.07488933610000001	-0.135921429	-0.0092293415	0.010656159299999999	-0.003940282	0.023824469900000003	-0.037414573900000005	0.0184592731	-0.0530609005	-0.076843423	0.060631002999999996	-0.1575572582	-0.030832622200000007	0.0371417182	-0.0481977864	-0.11093802109999999	0.024260774199999998	-0.0301761288	0.08533474769999999	-0.0611330271	-0.0795921218	-0.0575613205	-0.12040168970000001	0.052723457	0.1099168883	-0.0727573546	0.0604619387	-0.0665414383	0.0437341254	0.042541568200000004	0.1698254807	-0.0747463986	-0.1123616115	-0.10212551660000001	-0.0604379843	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0641187	0.002034599999999997	0.00411120768969	4.13959715999999e-06	0.021446400000000004	0.1082461	0.0004599480729600002	0.011717218165209998	0.118032	-0.0421	0.00177241	0.013931553024	0.00293436	6.0059999999999794e-05	8.6104686096e-06	3.607203599999976e-09	-0.00253923	-0.00021973	4.82812729e-08	6.4476889929e-06	-0.00331334	-0.0002530200000000001	1.09782219556e-05	6.401912040000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21306.678781940976	-30.066645675789914	453974560.71681374	904.0031821934964	34984.14628358645	-110.6373256790248	1223890491.1913755	12240.617833406599	21275.25449332635	-15.644879168183254	244.76224418705428	452636453.75580305	21450.353556061214	22748.58556454458	1.244939	26.527031	0.091543	0.0526744	0.1145114261	-0.0428270174	-0.17294294429999998	-0.0270355781	0.0217542898	0.06816747969999999	0.0954035074	-0.0296927661	0.045468798600000006	-0.0238100069	-0.077375711	-0.10013165449999999	-0.0774553777	0.0060127688	0.161104416	-0.1682298656	0.09319133130000001	0.054070697599999995	0.024888014	-0.1176653149	0.1033448894	-0.06692702889999999	-0.0325117277	-0.0070049954	0.012568838899999999	-0.0730526916	0.0192350684	0.0426940263	-0.0467815336	-0.0070073491	0.0968228683	0.0681730585	0.0972155887	-0.0807581941	0.1086495289	-0.08062878150000001	-0.0383029889	-0.06177000000000001	0.0494041971	-0.0392727693	-0.0427662828	0.0384906331	-0.014748364699999999	-0.0209401444	0.021801451099999997	-0.054267022000000005	-0.1173889931	-0.1311198799	0.0036416559999999996	-0.052025798899999996	-0.0437110199	-0.025682342099999998	-0.11536947189999999	0.027526506099999997	-0.0065983962	0.058896667300000004	0.1585154147	-0.1655244646	-0.10201453199999999	-0.0178703684	-0.0928055277	-0.0322071298	-0.10830884869999999	-0.0032831226	0.1256372521	0.025453745299999997	-0.0131350303	0.0309973056	-0.08703638289999999	-0.05484694440000002	0.006712404399999999	-0.010909673200000001	-0.0921036092	-0.0750877174	-0.1278018994	0.0376235896	-0.1075129262	0.015160613500000001	0.0347175638	-0.0146921174	0.064279907	-0.004836244	0.029948187799999998	-0.0059136991	0.0449798032	-0.10674058619999999	0.02455955	0.1325837538	0.037846144	0.09965334740000001	-0.0025070929999999997	-0.0188160009	0.0494356498	0.0373291537	0.0886813671	-0.021489080600000002	0.120326335	0.1161887065	0.1093977275	-0.0363895	0.0277292	0.00132419571025	0.0007689085326400001	0.0214737	2.7299999999994e-05	0.0004611197916899999	7.45289999999672e-10	0.118035	2.9999999999891225e-06	8.999999999934735e-12	0.013932261224999996	0.00275629	-0.00017806999999999982	7.597134564100002e-06	3.1708924899999934e-08	-0.00293908	-0.0003998500000000002	1.5988002250000016e-07	8.6381912464e-06	-0.00261559	0.00069775	6.8413110481e-06	4.868550625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21393.95975388609	87.28097194511429	457701513.9508979	7617.968063683827	35182.60558739778	198.45930381133078	1237815735.9183936	39386.095269278085	21311.957661602588	36.70316827623901	1347.1225615139176	454199539.3699412	21504.140614475502	22522.94711440833	1.551026	33.049103	0.20816470000000006	0.104151	-0.0314794265	0.0815112211	-0.06645046360000001	0.1129639043	-0.0023424385000000002	-0.041837426000000004	0.0904219209	0.13026213009999998	0.2508210118	-0.0636305256	-0.0756342947	0.0717367947	-0.0680657078	-0.05972861860000001	0.0441177968	-0.1545558308	-0.1002968786	0.0374879231	0.1168860741	-0.0242623288	0.0561125961	-0.021093937799999997	0.18983439559999998	0.0540795075	-0.0293101025	0.0517080003	-0.06320784900000001	-0.04610691559999999	-0.15314660800000002	0.0058156341000000005	-0.0077208141	0.0770600805	0.1506697933	-0.0314409852	0.11791427060000001	0.012750611499999998	0.1317639149	-0.0689589563	0.0610714725	0.020775838799999998	-0.0805497842	-0.0209782136	0.1344058766	-0.1283888138	-0.1040596399	-0.0337599252	0.0364116429	0.0622799844	0.0227890185	0.0052561673	0.013141231599999999	-0.0346653404	-0.0020592472	-0.0687346534	-0.14916733599999998	-0.0634719678	0.0564554107	-0.1567961699	0.1046221184	-0.0422863618	-0.101457635	0.08154358769999999	-0.0650281747	0.11044701130000001	-0.1188635363	0.0700586336	0.0115152006	0.0190845998	0.0096694954	-0.09154115269999999	-0.1647136196	0.0426965734	-0.0281388096	-0.0816486317	-0.1698736359	0.0265479736	-0.0874916248	-0.038489852000000005	-0.0828089941	-0.0950352785	0.0238500477	-0.031238171600000007	0.09742533519999999	-0.0150399824	-0.1393248016	0.1944259547	0.0199967267	0.038699729100000003	-0.0023255645	-0.016086832	0.0095582662	-0.06649091160000001	0.0195342445	0.044021828799999996	-0.0557348853	-0.09341981960000001	0.1198669825	0.1143757435	0.10540925529999999	-0.039126199999999986	-0.002736699999999995	0.0015308595264399993	7.489526889999971e-06	-0.0179425	-0.0394162	0.00032193330624999996	0.00155363682244	0.0652707	-0.05276429999999999	0.0027840713544899985	0.00426026427849	0.00384791	0.0010916199999999995	1.48064113681e-05	1.1916342243999997e-06	-0.00274438	0.00019470000000000037	3.790809000000013e-08	7.531621584399998e-06	-0.00163696	0.00097863	2.6796380416e-06	9.577166769e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21493.859419153414	99.89966526732677	461985992.73033005	9979.943120523936	35101.27671400409	-81.32887339369336	1232099626.9530857	6614.385647487404	21339.27356106505	27.315899462460948	746.1583634432742	455364596.1139698	21525.68762574004	23181.712065741558	1.362564	29.033386	0.19621348	0.0944389	-0.0777028197	-0.0669341509	0.032224492	0.1583987349	0.0350952139	0.0584119582	0.052292204800000006	0.1109350924	-0.0463697639	-0.1631418992	0.12181458769999999	-0.20446158829999997	-0.11959927529999999	-0.0685058523	-0.08987602759999999	-0.12813870619999998	-0.1599809084	0.0530702468	-0.0330972528	-0.027127263399999997	0.025732891600000002	-0.0043138112	0.145302933	-0.038692269700000004	0.096061373	0.10217893189999999	-0.046658575099999995	0.0291176549	-0.0492879732	-0.0272052789	-0.1102243356	-0.082904142	0.0244736611	0.0752344354	0.083200984	0.151837088	0.0104739984	0.021662985	0.1649862875	0.0409143534	-0.16989396620000002	0.1253765419	0.1495232594	-0.0485428199	0.0756882344	0.0674266637	0.0067378297	-0.0163584942	0.0192099235	0.1016121518	0.07966658730000001	-0.0185434718	-0.0694702411	0.0517127201	0.024558918	-0.0946501708	-0.0649233817	-0.1292573142	0.1167172992	-0.092131826	-0.0063124170999999995	-0.0637818513	-0.0174133101	0.1042190266	-0.07764373179999999	0.1262818254	-0.0680371645	0.0369329558	0.1326340075	-0.0063010831	-0.068329284	-0.1167527003	0.10046099550000001	0.0570512794	-0.08437360140000001	-0.0792686424	-0.0352905715	-0.14055913220000002	-0.0659362307	0.0570605562	0.0684500499	0.090941791	0.2558238473	0.0458938687	-0.1357995953	-0.0348535071	0.0707971713	-0.0032381611	0.0402754711	0.0374477368	0.034806912200000005	0.0299631236	-0.1345274074	0.0002388662	0.094995732	0.0071618953	0.11934271980000001	0.112315068	0.1009072399	-0.0170444	0.02208179999999999	0.00029051157136	0.0004876058912399996	-0.00471272	0.01322978	2.22097297984e-05	0.0001750270788484	0.0360013	-0.0292694	0.0008566977763600001	0.00129609360169	0.00228429	-0.00156362	5.2179808041e-06	2.4449075044e-06	-0.00225507	0.0004893099999999997	2.3942427609999977e-07	5.0853407049e-06	-0.00105724	0.0005797199999999999	1.1177564176e-06	3.3607527839999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21480.135079293028	-13.724339860389593	461396203.0246749	188.3575046034786	35204.734594042064	103.45788003797495	1239373337.836942	10703.53294195202	21363.929121492347	24.65556042729804	607.8966599841452	456417467.50814885	21546.169136415207	23038.89151093454	1.336509	28.478205	0.39686503	0.19196	0.0677131822	-0.1158391846	0.10075159789999999	0.1068083759	0.053033310099999995	-0.13830460349999998	0.0995509489	0.0974143625	-0.1368580933	0.09170133960000001	0.0865863385	-0.23369185609999998	-0.19168628570000001	-0.0208063117	-0.1693818991	-0.0007656348	0.0514970481	0.2299044538	-0.045861047099999996	0.022968891600000003	-0.017070766499999997	0.1442499101	0.0753621137	-0.0771232566	-0.1839247944	0.18692682579999997	0.1029094239	-0.013868104099999999	-0.11456925789999994	-0.0224443092	-0.1302990786	-0.0041099622	0.0499861584	0.0253116946	0.0268495319	-0.0199623095	0.0646414124	-0.005827054	-0.0977635487	-0.1165814089	0.10393472109999999	-0.0025518873999999998	-0.035618554	0.1573227315	-0.0757398134	0.12109899869999999	0.0075499930000000005	0.160588274	0.1858176041	0.0163883991	-0.049625709000000004	0.0328649839	-0.0631512514	0.006747326600000001	0.0689842954	-0.0475338171	-0.15003846640000001	0.0024349916	-0.1219069099	-0.22196669670000002	0.021956191099999998	-0.0049136707	0.0039862774	-0.0380390729	-0.1966285342	-0.1190999879	-0.1222070267	0.1580432521	0.1287947444	-0.09438804390000001	-0.0739170227	0.0029549297999999996	0.0458114545	-0.034195016200000004	-0.07679534730000001	-0.0272340127	-0.0420846872	0.0272116367	-0.0114480196	-0.1177492624	-0.13121130949999998	0.0331725256	-0.0911924866	0.0217493918	0.007127800000000002	-0.0781632871	-0.1675130142	-0.1692129152	0.0402123326	-0.063813149	0.2076690666	0.0048542741	-0.0437042364	0.033566482200000004	0.09450965929999999	-0.0019469606	0.11875383099999999	0.1100111431	0.0959136145	0.0284043	0.045448699999999995	0.0008068042584900001	0.0020655843316899998	-0.031645400000000004	-0.026932680000000004	0.0010014313411600003	0.0007253692519824003	0.102674	0.0666727	0.004445248925290001	0.010541950275999998	0.0008285309999999998	-0.0014557590000000005	6.864636179609996e-07	2.119234266081001e-06	-0.0011955	0.00105957	1.1226885849000002e-06	1.4292202499999996e-06	0.00158365	0.00264089	2.5079473225e-06	6.9742999920999984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
