global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
65125.922918719014	n/a	n/a	4241385836.01493	105688.74577702703	n/a	11170110983.92105	n/a	65306.32055157548	n/a	4264915503.98513	n/a	66141.14896089901	66768.2290367817	n/a	n/a	n/a	n/a	-0.0811221171	0.0704291643	-0.0805818944	0.1068936502	-0.0667103577	-0.0369756813	-0.1102538106	0.0643118749	0.1111790444	0.050602192000000004	0.0158278912	-0.015948456	-0.09747935099999999	0.047119839299999994	-0.0804287167	0.1613780233	-0.0291562948	0.056843640999999986	-0.0046151286	0.0751295838	-0.0100029374	0.0158724963	-0.10082780050000001	0.05809976	0.046490206299999996	-0.0328701638	0.021433191299999998	-0.0402463327	0.08669338230000001	-0.1253244428	0.09493026789999999	-0.030532298599999997	0.021756575099999998	-0.044875515	0.0885040637	-0.0858071291	0.11432582570000001	-0.0209082313	-0.017581118	-0.1715205127	0.0771976461	-0.0408610972	-0.0034297639	0.043801876100000005	-0.062158957	0.0063689191	-0.0771312745	0.06804445469999999	-0.025877233399999998	0.135913863	-0.010880826599999999	0.0494882733	-0.0712013675	0.0671649373	-0.051863481100000004	0.0328326043	-0.0809840018	0.0009193947	-0.0012441286	0.0236622829	-0.1452200574	0.04578682480000002	-0.10375913980000001	-0.0204583105	0.0884323842	-0.002199595	0.0739243356	-0.0662788238	0.049449716399999996	-0.046320579400000006	0.0295378237	-0.028600555099999998	0.0379995767	-0.09419380779999999	0.0905751805	-0.0440481343	0.1050464984	-0.0126180672	0.0517956532	-0.0479680281	0.1385186442	-0.0327757375	-0.0890463865	0.1343143425	-0.0795798628	0.0292943936	0.016553949499999998	-0.013074308799999998	0.1033728174	-0.0290514359	0.0415702451	-0.1299275553	0.0714168327	-0.1309587792	0.019382772	-0.0156799686	0.0243176534	-0.0712387028	0.0334003437	-0.0354883679	0.0430845972	-0.0450605335	0.0551933686	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-8.002469999999996e-06	n/a	n/a	6.403952610089993e-11	-0.105915	n/a	n/a	0.011217987225000002	0.0392451	n/a	n/a	0.0015401778740099998	0.000322174	n/a	n/a	1.03796086276e-07	0.000130247	n/a	n/a	1.6964281009e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
64918.64793893931	-207.27497977969327	42962.917242672236	4214430850.2199492	104862.69944749435	-826.0463295326773	10996185735.415531	682352.5385344083	65248.13584551673	-58.184706058753356	4257319231.315005	3385.46001914353	66025.42614878388	65548.21521696718	1.051635	16.695354000000002	0.042846447530000005	0.0228019	-0.0568960621	0.08579146259999999	-0.005789735799999999	-0.0008208216	0.0618916446	0.0022784025	-0.0804538093	0.0173260478	-0.0454346987	0.0280332573	0.0521473338	0.041422928	-0.0663365987	0.0294599217	-0.059243388099999995	0.0809220606	-0.06591496969999999	0.056047882300000004	0.0871175616	-0.0412607493	-0.0390964003	0.0098582772	0.0522305579	0.0417368549	-0.0386726977	-0.0482247545	0.08923115179999999	0.1427982009	0.0188085784	0.0022512536999999997	-0.0509669079	-0.0398741144	0.036737462799999995	-0.049882337400000004	-0.0429466279	0.0156442459	0.1059392912	-0.0049263995	-0.034201774500000004	0.0425169299	0.019035148300000002	0.0229153494	-0.0161047508	0.0230497958	0.039032807999999995	-0.030795645099999998	0.009743818000000001	-0.0057122468	-0.0335848057	0.0547297583	0.0697560475	0.0071053785	0.0463823474	0.0804468314	-0.07173456	0.060929868	-0.04456168519999999	0.0770154596	0.0731799272	0.0160914543	-0.1021392443	0.0534590176	-0.05986814820000001	0.0990955994	-0.038364800899999996	-0.0334319257	-0.0574226771	0.0318965936	0.0398423183	0.0755072351	0.073812613	-0.09849767970000001	-0.0475135511	0.0240384675	0.0111756342	0.036499239100000004	-0.0157563666	-0.0757042872	0.0483969671	-0.0261174998	-0.0489150488	-0.1167134367	0.0351190699	-0.010950426899999999	-0.0406851932	0.0001251233	-0.0133575391	-0.0066761687	-0.027986429900000002	-0.0409452702	0.028258668100000002	-0.0242585032	-0.006047538000000001	-0.051790438	0.0158978268	0.0172674276	0.0352638902	0.0097563218	-0.0041224990999999996	0.0560699884	0.1390854536	-0.0373273763	0.0652519554	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0025554	-0.0025473975300000003	6.489234175850102e-06	6.530069160000001e-06	-0.08841889999999998	0.017496100000000032	0.00030611351521000097	0.007817901877209996	0.0392745	2.940000000000581e-05	8.643600000003416e-10	0.0015424863502500007	0.0005383019999999999	0.00021612799999999995	4.671131238399998e-08	2.8976904320399995e-07	-0.0	-0.000130247	1.6964281009e-08	0.0	0.000109096	0.000109096	1.1901937216e-08	1.1901937216e-08	0.0	0.0	0.0	0.0
64948.49534411285	29.8474051735393	890.8675955934206	4218307047.464249	105238.7459177928	376.04647029844637	11075193642.34975	141410.94782392035	65156.39966732041	-91.73617819631909	4245356417.6075907	8415.526390066809	65974.81027747845	66646.94615809964	1.040623	16.520533	0.063023495	0.0361554	-0.09444141710000001	0.014821108400000001	-0.0056732818999999995	0.0360366169	-0.020879247099999998	-0.0027201602	-0.12592413460000002	0.0435862984	-0.0191820414	0.014945718	0.0677652212	-0.0222588359	0.0433385025	0.0623746858	0.022175433300000002	0.0805850317	0.0736210351	0.06120336730000001	-0.0759656031	0.0349795679	0.0599842374	0.04112159	-0.0603440854	-0.0118877183	0.0159854006	-0.08187344690000001	-0.0038410073999999997	0.0506612235	-0.037356646	-0.0716983753	0.0571469786	0.0841436155	0.08401876220000001	0.007489902099999998	-0.1201709989	-0.08361640570000001	-0.0993250264	0.0135228681	-0.0556086663	-0.0022896151999999997	-0.0417927986	0.0709933725	-0.017323444599999998	0.0236195202	-0.0959707428	0.0946052574	0.1302221234	-0.011874310800000001	-0.0545880296	-0.012776501499999999	0.0290290527	0.0097969898	-0.0543342587	0.026562173900000003	-0.0501657833	-0.0183693293	-0.0181805673	-0.153754846	0.024621189100000003	-0.0444928229	-0.0580755057	-0.0629946842	-0.0674521815	-0.0766262256	0.0379428661	0.0566964665	0.025019642999999998	-0.0738435131	-0.0259422566	0.0312498479	0.1034073159	-0.0182354612	-0.0054187257	0.0359845596	0.0927131972	-0.0612968371	-0.0289478544	-0.0071096756	-0.0719003055	-0.0921445216	-0.06751527019999999	0.0798830659	-0.07277192639999999	-0.0191293786	0.071517224	0.022126398999999998	-0.0752420179	0.1304965975	0.0688830756	0.0247664824	-0.08866269	0.0449902175	-0.11204433220000001	-0.0549907083	0.059068011399999995	0.0737350838	0.0056404628	-0.0866843234	0.0955452592	-0.0259534494	-0.028630361	-0.0681968981	-0.0756591034	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.00435077	-0.00179537	3.223353436900001e-06	1.89291995929e-05	-0.116533	-0.028114100000000017	0.0007904026188100009	0.013579940089	0.0180906	-0.02118390000000001	0.0004487576192100002	0.00032726980836	0.000592967	5.466500000000008e-05	2.988262225000008e-09	3.5160986308899996e-07	7.484149999999999e-05	7.484149999999999e-05	5.601250122249999e-09	5.601250122249999e-09	0.0	-0.000109096	0.0	1.1901937216e-08	0.0	0.0	0.0	0.0
64840.53041448187	-107.9649296309799	11656.42603022244	4204294384.4313493	105924.66019144145	685.9142736486538	11220033636.67234	470478.39079496026	65202.91931202995	46.519644709544075	4251420686.811089	2164.0773439022128	66056.10615571121	66437.97643113295	1.170936	18.589329	0.132726645	0.0975836	-0.061199421	-0.08290336150000001	-0.0396403357	-0.0052393149	-0.0370483984	-0.0682743827	0.033871525	-0.1273380608	-0.0558859258	-0.065428536	-0.0698118348	-0.0289203894	-0.0004079064	0.0326790401	-0.0372335008	-0.0283487424	0.028390401000000006	0.08512335119999999	-0.0138598617	-0.1117659091	-0.06774851309999999	0.05892122690000001	0.013267641200000001	0.0040317731	0.0744032202	-0.0889595704	0.06440395480000001	0.0623639075	-0.054775843899999996	0.1062655777	0.023749632200000002	-0.0363513801	0.028437408799999998	0.0392063352	0.0950742931	-0.0080616828	0.057643652999999996	-0.0283435723	-0.02838217	0.10144090160000001	0.0038443024	-0.0943568207	-0.1129787889	0.0277020996	-0.0844295565	0.0606196652	0.1372350077	0.0135512626	0.0380391557	-0.10044453880000001	-0.020668090400000002	0.054151415700000004	0.0687797033	-0.08252185349999999	-0.0248059493	-0.0343394424	-0.04266760730000002	0.07680755389999999	-0.0642534868	0.0562387308	0.013457091499999999	-0.0558556005	-0.0627700947	0.011125508700000002	-0.1170721747	-0.0618979412	-0.056423847199999995	-0.03486013	0.000644421	-0.0309512876	0.11608718	-0.0676999989	0.0043911188	0.04716179190000002	-0.0638249717	-0.0576720234	-0.0134277757	-0.0682806795	-0.009345903000000001	0.1016328016	0.0501474762	-0.0887572274	0.0733050997	-0.014826993200000001	0.034747868599999995	0.0284188007	-0.0872608699	-0.0451818922	0.0971303423	0.026100932099999998	-0.1518574861	0.1394538088	0.0570588868	0.06553758429999999	-0.0338027001	0.060592833799999996	-0.0130341399	-0.048680857800000005	-0.0801563837	0.022439244599999998	0.028776829900000002	0.052299503399999996	0.0673226823	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.0032311	0.00111967	1.2536609089000005e-06	1.044000721e-05	-0.0216481	0.0948849	0.009003144248009999	0.00046864023361	0.0392388	0.02114820000000001	0.0004472463632400002	0.0015396834254400005	0.000466024	-0.00012694300000000002	1.6114525249000006e-08	2.1717836857600003e-07	-0.0	-7.484149999999999e-05	5.601250122249999e-09	0.0	0.000109693	0.000109693	1.2032554248999998e-08	1.2032554248999998e-08	0.0	0.0	0.0	0.0
64646.70402157612	-193.82639290575023	37568.67058685427	4179196340.853266	106108.76675112614	184.1065596846893	11259070381.444893	33895.22531893205	65034.4464268348	-168.47288519515132	4229479222.044846	28383.113045978636	65916.25162792487	65909.97333855028	1.27973	20.316502	0.1240480062	0.0907384	0.0591058462	-0.0645526383	0.06463781730000001	0.0876072823	-0.0875097739	0.11994448099999999	0.0373955806	-0.0548164282	-0.1176286434	0.07455042370000001	0.057442398600000014	0.06387825679999999	-0.012392423799999998	0.031124315099999997	0.0776061811	-0.010635553700000001	0.0051531336	-0.0003033658	-0.0717610009	0.0837159111	-0.0103067486	0.035314356	-0.1111192857	-0.0509326311	0.1257577202	-0.0274675581	-0.0721270301	-0.012356004299999999	0.045501182	0.08032420480000001	0.0754154942	0.0187111697	-0.10098158869999999	0.0440723566	-0.1037131227	-0.0395601588	0.0208820316	-0.1220801394	0.044213213700000004	-0.0869540395	0.001482326	-0.13950345390000002	0.0030458853999999996	-0.0383751239	0.1090532437	0.042373775	-0.0808536628	-0.0007418419999999999	-0.0438064545	-0.0236460306	0.0324410753	-0.0691655502	0.0048645407	0.0455852953	-0.0083753448	0.054334208099999996	0.010708963500000002	-0.020750314	-0.0035418391	-0.057244271900000004	0.06809012490000001	0.013229309299999999	-0.0092198655	-0.0821062543	0.0772379666	0.0038353428999999997	0.05702918110000001	-0.1064144516	-0.06872187169999999	-0.1146538963	0.0675519888	0.0401633714	-0.010987731399999999	-0.0760437925	-0.08051910030000001	-0.039049954500000005	0.0532342659	0.0555434841	-0.0542610839	0.0236857402	-0.1158301793	-0.0303104601	-0.1568079397	0.1255292318	-0.0597400559	-0.0468455003	0.0516728163	-0.12764868140000002	-0.010435695600000001	0.0260998791	-0.0130225125	-0.0390643625	-0.0164268357	0.0679481547	0.0425600746	-0.0269715345	-0.0173773042	0.0281841955	0.024693807	0.026921733399999998	0.0372305983	-0.0735817974	-0.020141444799999998	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-2.35438e-05	0.0032075562000000004	1.0288416776158445e-05	5.5431051844e-10	-0.109174	-0.08752589999999999	0.0076607831708100016	0.011918962276000002	0.0196091	-0.01962970000000001	0.0003853251220900003	0.00038451680280999985	0.000229042	-0.000236982	5.616046832399999e-08	5.246023776400001e-08	3.96839e-24	3.96839e-24	1.57481191921e-47	1.57481191921e-47	0.000146408	3.6715e-05	2.1435302464e-08	1.3479912250000002e-09	0.0	0.0	0.0	0.0
64755.41252252048	108.70850094435444	11817.538177568711	4193263450.9618025	105354.33577913852	-754.4309719876182	11099536067.463469	569166.0914941825	65215.10872058157	180.66229374676914	4253010405.4372745	32638.864381843898	66038.49804302647	64306.55112401697	1.15179	18.28537	0.1085224938	0.06408240000000001	0.0873608632	-0.0088814253	0.021813838399999997	-0.11860994300000001	0.1215366756	0.025845058100000002	0.1229135424	-0.06280053	0.0212016305	-0.0190507519	0.0275514961	0.0026070374	-0.0765144285	0.0348497184	-0.054668034299999994	-0.0462078876	-0.1163207404	-0.0134010562	0.0637638658	-0.0995846866	-0.0535352054	0.0363329733	-0.024895013599999998	-0.0968856217	-0.0547528108	-0.00026732540000000003	-0.08563573769999999	-0.0089272321	0.0986711557	0.0773015859	0.0319795229	-0.0142775245	0.0401594665	-0.003280267	0.0937937935	0.08962120039999999	-0.0594584308	-0.1080265166	0.0436719343	0.0526079918	0.013066591399999999	0.0872263982	0.062565135	0.09666993019999999	-0.045182557199999994	-0.013121602900000001	0.0147036197	0.049235157599999996	-0.0856743874	-0.07042330769999999	-0.020260732099999998	-0.0295847369	0.026363030200000002	-0.0192025841	-0.020311520700000002	-0.0178229534	0.1125984522	-0.0888521999	-0.104170955	0.0553443808	0.0107811824	0.10749573550000001	0.0265086251	0.08902321980000001	-0.10454166869999999	-0.046492837800000006	-0.0364100723	-0.032132471600000004	-0.087559236	0.0509856371	-0.0142310083	0.0615897487	-0.021820588300000002	-0.1260663225	-0.0416286553	-0.0339899631	-0.0385215667	-0.0736195279	0.014229158700000001	0.1059058756	0.0207679475	0.0973393585	0.0700981155	0.0555881283	0.0329357759	0.0418565546	-0.029009251200000002	0.0480161162	-0.0573586188	-0.0950053366	-0.0288785062	0.0224591422	0.0037300352	-0.0167214126	0.1078496835	-0.024475458500000002	-0.017359444499999998	0.0170888869	-0.0057139009	0.0365081384	-0.0181838273	0.0640309604	-0.1114826981	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.0	2.35438e-05	5.5431051844e-10	0.0	-0.0572047	0.051969299999999996	0.0027008081424899997	0.003272377702090001	0.0486536	0.0290445	0.0008435829802499999	0.00236717279296	-0.000174253	-0.000403295	1.6264685702500002e-07	3.0364108009e-08	-0.0	-3.96839e-24	1.57481191921e-47	0.0	0.0	-0.000146408	0.0	2.1435302464e-08	0.0	0.0	0.0	0.0
65022.55730894164	267.1447864211659	71366.33691201036	4227932958.9946	105571.86926379504	217.53348465652383	11145419579.851831	47320.816946810075	65209.1379931438	-5.970727437772439	4252231677.8088703	35.64958613616863	66112.1894184883	65483.185498639716	1.0163	16.134381999999995	0.14310181560000002	0.08080419999999999	0.0851433026	-0.0142191727	-0.0936700316	-0.056969399000000004	-0.0161257176	0.0480539809	0.0644109784	0.09851495560000001	-0.0111921273	-0.12700402730000002	-0.08571719130000001	0.1191891004	0.0563011615	-0.0005815462999999999	-0.0056315024	-0.0649943449	-0.057228207999999996	-0.0214045805	0.00685815	0.1544431964	0.0179389003	0.1232323692	0.0900755039	-0.11674885980000001	0.0254969339	0.0560531714	0.0031488552000000004	-0.0128160328	-0.031994910099999996	0.005687804499999999	-0.0621666283	0.1025094782	0.0560253041	-0.1195767372	0.0335716378	0.0240528796	-0.0243627526	-0.0112832544	0.0193956134	0.0196034741	0.0779914462	0.020013499	-0.0664244831	-0.0673819277	0.06538956280000001	0.029309584	0.0825233567	0.0119656514	-0.109032926	0.0128087547	0.0778161358	-0.0117174224	0.0555417995	-0.0058567765	-0.07171442730000001	0.0709225676	-0.0772468896	0.0218831825	-0.0243329231	0.0349790706	0.06984109179999999	0.0614574416	0.0079010954	-0.0208204595	0.1396893893	0.0325508204	-0.1708153896	-0.015561156999999999	-0.053218948099999996	-0.0485996458	-0.0758115843	-0.024562009300000003	-0.0052497659	0.0027235407000000002	0.05811124190000001	-0.0546215332	-0.1939636227	-0.022047661099999998	0.0627245472	0.0106130169	0.0061273752	-0.0060150509999999996	-0.0013731404999999999	-0.0413248039	-0.0056455064	0.033159481	0.0980151792	0.0002612827	-0.013508270800000001	0.0404737792	-0.0609048445	0.053534840199999996	-0.0685759816	-0.0376656629	0.0769532119	0.0211014846	0.0036638205	-0.0190144247	-0.0604941552	0.0293727387	0.0833429597	-0.09802174	0.004430110399999999	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-2.81326e-05	-2.81326e-05	7.914431827600001e-10	7.914431827600001e-10	-0.114493	-0.057288300000000014	0.0032819493168900014	0.013108647049000005	-0.000415883	-0.049069483	0.002407814161887289	1.7295866968900002e-07	0.000272004	0.000446257	1.99145310049e-07	7.398617601599999e-08	-0.000144489	-0.000144489	2.0877071121e-08	2.0877071121e-08	0.000143572	0.000143572	2.061291918400001e-08	2.061291918400001e-08	0.0	0.0	0.0	0.0
64972.29099399909	-50.2663149425498	2526.7024179036052	4221398597.008896	105665.4414942286	93.57223043355043	11165185526.170246	8755.762308309462	65251.18753039095	42.049537247148685	4257717474.126247	1768.1635826993454	66058.13792141317	65814.45213873655	1.218409	19.342983	0.1241381656	0.07417439999999999	0.0350512731	0.10175332179999999	-0.117816361	0.0688672942	0.025356168199999998	0.0016009176	0.0071535689	0.0176451399	0.2003551792	-0.0670108567	-0.0364332339	0.0044803062	-0.022682379300000003	0.049104907999999996	-0.0768235016	0.0631354253	-0.0479812767	-0.1221499165	-0.07337465580000001	-0.0172706597	-0.0194442351	-0.0828235472	0.0318655265	-0.0747775493	0.014066413100000001	0.021666118300000002	0.0527815092	-0.032750117599999996	-0.1547649809	0.02310414	-0.040834474100000004	0.11885572890000001	0.0660201991	-0.06361166139999999	-0.0501313256	0.0498067436	0.0119275206	0.0201827879	-0.009281909599999999	0.101135321	-0.013176628899999999	-0.0804867502	-0.0772992081	0.0735893009	-0.015793151999999998	-0.1531945819	-0.025158798700000002	-0.0780207918	0.037470145499999996	0.10217557869999999	-0.01939256	-0.021738351800000003	0.0825753904	0.0422562033	-0.0151969852	-0.0628489731	0.0678508471	0.0872176569	0.0949611192	0.030387223999999997	-0.09665968300000001	0.0765709777	0.0828791219	-0.08964032460000003	-0.0178363115	-0.028610003999999998	0.0349994483	0.0659595034	-0.057836940999999996	-0.051220973499999996	-0.0830687955	-0.0282104069	0.0545810959	0.1503251461	0.0295599066	-0.061346509	-0.1735077304	-0.0333832898	0.0042570581	0.0033211588	-0.1059288807	-0.0124639892	0.0405254814	-0.07318532700000001	-0.0045494063	-0.0499089795	-0.0326031829	-0.0586061563	0.09219919689999999	-0.0788006571	0.09421708720000001	-0.0117235669	0.0257883643	-0.0373913372	-0.0990762649	-0.015176213999999999	0.0497199159	0.0743925755	-0.0460264118	0.09292690279999999	0.0144753669	0.1277576001	0.0237663973	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	0.0	2.81326e-05	7.914431827600001e-10	0.0	-0.0558517	0.058641300000000014	0.003438802065690001	0.00311941239289	0.0421559	0.042571782999999995	0.001812356707799089	0.0017771199048100003	0.000102126	-0.000169878	2.8858534883999997e-08	1.0429719876000001e-08	-0.0	0.000144489	2.0877071121e-08	0.0	0.0	-0.000143572	0.0	2.061291918400001e-08	0.0	0.0	0.0	0.0
64838.40480195039	-133.88619204870338	17925.512421302286	4204018737.261583	105980.56939752251	315.12790329392016	11231881089.823086	99305.59543442227	65147.4417810717	-103.74574931924872	4244189170.6181264	10763.180501812396	65947.18336861147	67545.16363889178	1.582675	25.125944	0.062110385	0.0592717	-0.1083166318	-0.008535229200000001	0.1003787261	0.10741896990000001	-0.040479476800000004	-0.0553275377	-0.1187244622	-0.0619639476	0.0234764652	0.197563875	-0.10161121070000001	0.014478020800000001	-0.018208385900000002	-0.039701720499999996	-0.0116349795	0.05159413	0.0914196628	-0.020926560900000002	-0.0398632466	0.0350235514	0.0591386616	0.0337014401	-0.045856119699999996	0.0357910514	-0.0705723809	0.029987309	0.0508244557	0.0071200058999999994	-0.0064241938	0.0133506067	-0.1475700001	-0.0925987418	-0.014263708500000001	-0.0374010113	-0.0331847592	-0.0102359632	-0.0059899498999999995	-0.0486979198	0.0175229769	-0.015143013500000004	0.0464822475	-0.0053207599	-0.019368708999999998	0.0613563861	0.0060476296999999995	-0.0533184483	-0.0232772282	0.061440942199999994	-0.0491101021	-0.0502168529	0.0350875217	0.047044991900000006	-0.0235011636	-0.051150447	0.0277023264	0.1404558411	-0.0120638826	0.037885245899999996	0.0793009432	-0.011760453	-0.0616246388	-0.07500290650000001	0.0233378779	-0.046280380999999995	0.0435888464	0.06173249240000001	0.0291081978	-0.057210892	0.027269917299999998	0.0773488629	-0.0252402475	-0.0344827993	-0.0078503106	0.032623486800000004	-0.0466077711	0.1429833254	-0.0106084847	-0.0230599082	0.0826588817	-0.0298659029	-0.0197664966	-0.021072832000000003	-0.0016548815	0.0329031786	0.0194028111	0.0376921429	0.0249557177	0.0047424495	0.012717235300000001	-0.056777361	-0.0075499715000000005	0.038444611000000004	0.07004416969999999	0.015925096399999998	0.0468769005	-0.0389486244	-0.0921556943	0.0179166161	-0.0567044555	-0.043264498	0.0828031695	-0.0714397741	-0.0190860474	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.0	0.0	0.0	0.0	-0.11490999999999997	-0.05905829999999999	0.0034878827988899983	0.013204308099999996	0.0421671	1.1199999999995937e-05	1.2543999999990894e-10	0.00177806432241	4.13083e-05	-6.081770000000001e-05	3.698792633290001e-09	1.7063756488899998e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
64758.66318376773	-79.74161818266293	6358.7256703896	4193684457.3486743	104857.94216286599	-1122.6272346565238	10995188034.630949	1260291.9079925537	65070.253857624484	-77.18792344721442	4234137937.0956936	5957.975526093033	65868.60889008621	65276.6992293941	1.304905	20.716173	0.14053308499999995	0.097874	-0.0667491416	0.0062427556	0.032269052799999996	-0.12945901769999998	0.109818345	-0.0672449483	0.0183724906	-0.0263494708	-0.14516543210000002	0.054386053899999995	0.044907927	-0.04764320230000001	-0.00398528	-0.031857194900000003	0.0397880433	-0.0022366177	0.116931083	-0.0092481527	0.0406338877	-0.0007529138000000001	0.0602395127	-0.0366417616	0.0219380086	0.0177517831	0.0095048907	0.0111431048	0.0125272042	0.0163520016	-0.0124275761	0.2243604277	-0.0538119775	0.11610040599999999	-0.0894689542	-0.031088253599999997	0.1034026997	0.0093806672	-0.0049014702	0.0346064381	0.0061725681	-0.0084049406	-0.0169509779	-0.0267290938	-0.047538641	-0.1295294655	0.0015816833999999999	0.08436558109999999	0.0333086249	-0.0330562596	-0.014847881299999999	0.1267575246	-0.09240600060000001	0.073615006	-0.061899211600000004	-0.1319775627	0.1330612835	0.0086079521	0.1188141476	-0.0882376546	-0.1166841089	-0.0365743565	-0.0045173969	-0.12399932289999999	0.03477367	0.0436534145	0.0092480455	0.0477091968	0.010940963100000001	0.053678037000000005	-0.0002302224	0.0084068712	0.0347627237	-0.0315928434	-0.0284678965	-0.0106264994	-0.2129836189	-0.0226765147	-0.11061355710000001	0.1185744142	-0.0030867113	0.0641398884	0.0609353075	-0.0012829862	0.0163986144	-0.0465553543	-0.020548265700000002	-0.0500994022	0.011560281499999998	-0.014649816299999997	0.0199539831	0.1453111369	-0.0931916832	-0.0198621018	-0.041006903500000004	-0.0822644642	-0.0869615867	-0.1267318376	-0.0325343966	0.0701624697	-0.13338299650000002	-0.122726178	-0.1097674395	0.0480601858	-0.0888320763	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	0.008066139999999998	0.008066139999999998	6.506261449959996e-05	6.506261449959996e-05	-0.0222381	0.0926719	0.00858808104961	0.0004945330916099999	0.0201255	-0.0220416	0.00048583213056	0.00040503575024999997	0.000330167	0.0002888587	8.343934856568999e-08	1.0901024788899999e-07	-6.621020000000002e-05	-6.621020000000002e-05	4.3837905840400025e-09	4.3837905840400025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
