global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
65125.30176138607	n/a	n/a	4241304929.511596	109007.38491451793	n/a	11882609965.90187	n/a	65526.5958788865	n/a	4293734767.4749055	n/a	66559.82887923272	68783.56300175481	n/a	n/a	n/a	n/a	-0.0404161073	-0.12611897789999998	0.113608725	-0.2032859907	0.0513412871	-0.2869402056	0.18661182839999998	-0.0643774613	0.2737341534	-0.1559052128	0.0223166528	-0.07599119530000001	0.15763109990000002	-0.217779403	0.0472627329	-0.0762120792	0.0614760092	-0.1014453998	-0.22646890890000002	0.0055604745999999995	-0.0824085027	0.026366871099999998	-0.0162530535	0.11101466730000001	-0.13026313539999998	0.0053507214	-0.0145763482	0.0710233247	-0.19235045039999998	0.0958669225	-0.0645296591	0.0958006936	-0.0479757635	0.015325070900000001	-0.0498905385	0.16443742039999998	-0.0082394172	0.08504389080000001	-0.37422068	0.0163199532	-0.08259670599999999	0.040844604300000004	0.0037152081	-0.0740070497	0.215035798	0.0396823458	-0.014071356699999999	-0.032560902	0.0230892542	-0.0885356987	0.0068170012	-0.15801484710000002	-0.21123602030000002	0.0090780582	-0.1143895685	0.005000978	-0.0200166661	0.0304022607	-0.15809930560000002	0.028368505699999998	-0.1286019223	0.1297018234	-0.05009239150000002	0.1077143687	-0.0683476148	0.0605149012	-0.0365599954	0.16285426349999998	-0.0698619256	0.0211365844	-0.0857527449	0.0411627186	-0.0968859282	0.0632800243	-0.1703265098	0.07015740820000001	-0.22609730109999998	-0.1003306065	0.15326719279999998	0.2089117271	-0.1290626822	0.0293994525	0.12355153	0.1235248834	0.1234804767	-0.000120774	n/a	n/a	1.4586359075999996e-08	-0.0706816	n/a	n/a	0.00499588857856	-0.136095	n/a	n/a	0.018521849025000002	0.000423743	n/a	n/a	1.7955813004900006e-07	-0.00015058200000000002	n/a	n/a	2.2674938724000005e-08	0.0009206660000000002	n/a	8.476258835560004e-07	n/a	0.0
64775.04788649831	-350.25387488776323	122677.77687389289	4195806828.698149	107403.11792320627	-1604.2669913116554	11535429739.626152	2573672.57941215	65356.61775625633	-169.97812263017113	4271487484.5374	28892.56217287749	66310.44774030379	66702.94132271402	1.380814	21.098589	0.06246692950000001	0.0401053	0.1283036932	-0.0188876316	-0.042581221100000004	-0.011118278200000001	0.1642990044	0.08437903199999999	0.1846493209	0.0156930506	0.0035842257	-0.12777721220000002	0.0750418856	-0.0373757675	0.0762496061	0.0254577623	-0.20258940469999998	0.0733410974	-0.0124788353	-0.0784690775	-0.0160361223	-0.083714823	0.037455754300000005	0.0915344591	-0.0659007357	-0.0421482334	-0.1243702822	0.0556173097	-0.0627972983	-0.021407452900000002	-0.0802207883	0.0038341234	0.1090670158	-0.019296526799999998	0.0695803123	-0.1001032184	0.0486846119	-0.0806936305	0.019918441000000002	-0.0478343766	-0.0276978	0.07406735639999999	0.0437660331	0.0522017354	0.1391605677	-0.0674461458	0.1023763592	0.0185835073	0.021362399100000002	-0.0745263479	-0.1147130521	0.0692414903	0.0611626059	-0.0762430576	0.0038646590000000003	0.0722929811	0.0320989379	-0.0633568219	-0.056545671799999996	0.1221083135	-0.0759051674	-0.0562051137	0.1037079582	0.0035337332	-0.026313378	0.10458653970000001	-0.1073279884	-0.0210637781	0.0393769073	-0.0984698974	-0.0405737256	-0.0383599009	-0.0238480575	-0.01784712	-0.0412059528	-0.036605209799999996	-0.0974088057	0.024778988	0.1274100327	-0.0585368865	-0.0158616397	0.0839645637	-0.08422175609999999	0.0651174541	0.1234804767	0.1232407722	0.1228416094	-3.39945e-05	8.677950000000001e-05	7.53068162025e-09	1.15562603025e-09	-0.0706472	3.440000000000387e-05	1.1833600000002665e-09	0.00499102686784	-0.113103	0.022992	0.000528632064	0.012792288609	0.000277821	-0.00014592200000000004	2.1293230084000014e-08	7.7184508041e-08	0.000465024	0.0006156060000000001	3.789707472360001e-07	2.1624732057600002e-07	0.000895119	-2.5547000000000218e-05	8.012380241609999e-07	6.526492090000112e-10	0.0
64904.77740308148	129.72951658316742	16829.747472902312	4212630129.743556	107095.80438971412	-307.3135334921535	11469511317.87991	94441.60786743296	65305.85300018959	-50.7647560667392	4264854436.0823717	2577.060458515536	66258.18945500121	66923.78448297699	1.065638	16.282763	0.11632234450000002	0.0543438	0.1196795981	0.0018312213	-0.0316492054	-0.0393527027	0.0486671611	0.0081550178	0.0987493527	0.0808449389	-0.041399611600000004	-0.0049295244	0.1867280375	-0.1143662077	0.0246902293	-0.0038349561	0.0389846678	0.0418434988	-0.1036259619	0.0238056925	-0.1656253091	-0.016990945900000002	-0.009989512800000001	0.22324338489999998	-0.0073949803	-0.0641288774	0.0088299277	0.0856631223	-0.024144227	-0.024377774300000002	-0.0672280997	0.0557052656	0.1015301751	-0.009008656700000001	-0.1363554338	-0.09166818980000001	0.1524151846	-0.09565162740000001	0.038144401200000004	-0.0399138603	0.1065808817	-0.08395194210000001	-0.0611002524	0.0276182606	-0.0384717677	0.06630670129999999	0.16613124599999998	-0.1036717903	-0.032409782000000005	-0.0194571801	-0.0757757066	0.0440715386	0.10668250439999999	0.0473472259	-0.141475465	0.023797524100000002	-0.0548085168	-0.1599389222	-0.007539224699999999	0.0662292329	-0.019753551799999998	-0.09530466789999999	0.0702060768	-0.047174159900000005	-0.083493261	0.0127116382	-0.1342836771	-0.074520774	-0.1424250284	-0.2210944303	-0.0501397443	-0.13802898289999999	0.0499760095	-0.0468417239	0.056059465	0.0675439838	0.075744222	0.0776436591	-0.022231800899999998	0.1137123032	-0.0171631291	0.1462207826	0.010730851299999998	0.108104392	0.1233384109	0.1226732033	0.1215671803	0.016460599999999995	0.016494594499999994	0.00027207164771943004	0.00027095135235999986	-0.0872546	-0.01660740000000001	0.0002758057347600003	0.00761336522116	-0.155745	-0.042642	0.001818340164	0.024256505025	-0.000221114	-0.000498935	2.4893613422500007e-07	4.8891400995999996e-08	0.00019751	-0.00026751400000000005	7.156374019600002e-08	3.90102001e-08	0.0008500009999999998	-4.511800000000024e-05	7.225017000009996e-07	2.0356339240000213e-09	0.0
64976.642276472376	71.86487339089945	5164.560027490007	4221964041.5246572	106865.60651975896	-230.1978699551546	11420257856.835949	52991.059331890276	65380.49848331648	74.64548312688567	4274609581.9269476	5571.948151246173	66333.01397769572	66490.71703375675	1.172933	17.922203	0.15479345	0.107144	0.1151491325	0.029635637700000002	0.0838165317	0.0590891812	0.12360884130000001	0.0617361769	0.11722937119999999	0.0561315499	-0.0564757672	0.0035192793	0.1554278901	0.0717895598	0.1833835046	0.0089268508	-0.081854143	0.030155732799999998	0.0199706178	-0.0817208282	-0.1059560151	-0.1456022373	-0.0629538048	0.082607582	0.017661241	0.029497284199999998	-0.06197206280000001	0.0035042188	-0.030467634900000002	-0.0668918257	-0.0483223821	-0.0709485906	-0.1004117122	0.0796036769	0.11715825220000001	0.049469771399999994	0.043113642699999996	-0.0611006443	0.07295027559999999	-0.0120638322	-0.0192912148	-0.0154868293	-0.0915405877	-0.0646950362	0.11441651050000001	0.0576275517	-0.1589232812	-0.052041399599999996	-0.2028249273	-0.12159301609999999	0.09730585439999999	0.0390442281	0.030191575699999997	-0.0962458135	-0.0759708693	0.129775961	-0.0122179277	0.0052556952	0.0119039701	0.0291648704	-0.1156315179	-0.0028341840999999996	0.0585730987	-0.0086075864	-0.0906271486	0.0060366848	0.0774626752	0.0305866066	0.14214363160000001	-0.1459380836	0.0419744284	-0.06082733360000001	0.0424862453	0.0488147275	-0.0481401413	0.0011387111	0.0812511668	-0.0179264671	-0.0932109226	0.0310611421	0.111383533	-0.222572429	-0.14282699470000002	0.1583544306	0.1231254143	0.1218234821	0.11966378300000001	0.016520199999999995	5.9599999999999924e-05	3.552159999999992e-09	0.00027291700803999983	0.0170715	0.10432609999999999	0.01088393514121	0.00029143611225	-0.151249	0.004496	2.0214016e-05	0.022876260001	-0.000620399	-0.000399285	1.5942851122499995e-07	3.84894919201e-07	0.000493761	0.000296251	8.776465500099999e-08	2.43799925121e-07	0.0010727000000000002	0.0002226990000000005	1.1506852900000005e-06	4.9594844601000215e-08	0.0
64848.94492374293	-127.69735272944672	16306.613894108734	4205385657.722644	107202.43578335203	336.8292635930702	11492362237.883715	113453.95281264998	65306.042554031854	-74.4559292846243	4264879194.069019	5543.685405636973	66242.55838736791	67663.58264833831	1.27205	19.436693	0.11114581499999998	0.05487919999999999	0.0152780112	0.0631229292	-0.056188817	-0.23210370589999998	0.0206202273	-0.0842404811	0.0375092809	0.2426980957	-0.0321190717	-0.0076171391000000015	0.0519973399	0.0615477109	0.0392271344	-0.11629143869999999	-0.1310523553	0.10664448210000001	-0.0271495335	0.0654506442	-0.1316891837	0.0161425703	-0.0907496759	-0.0078803357	-0.018906583799999998	-0.0042252458	0.08807340570000001	0.0438246405	0.025721737799999998	-0.137754558	-0.0667030917	0.0649953946	0.0340835677	-0.0092099636	0.0867302006	0.06673411480000001	0.0629037827	0.1014945868	-0.0025375384	0.001410084	-0.2519912989	-0.015249195	0.11195335529999999	-0.0340715054	-0.0360082641	0.0890806277	-0.1123371552	-0.06373667059999999	0.1687640266	0.06643445049999999	-0.0243270196	0.1130826793	0.046235566299999996	0.043485675	-0.1502979053	-0.0043945827	-0.08523497449999999	0.0344546867	-0.020761731999999998	-0.046764210199999996	0.0541791517	-0.06502005450000001	-0.0252987343	-0.0598466942	-0.15082859269999999	0.0203102746	-0.0297171844	-0.000842478	0.0385246542	0.08637727519999999	0.037943425499999996	-0.044202550800000004	-0.1662402468	0.11402622429999999	-0.1543415501	0.0063996536	-0.1459298144	-0.10274014570000001	-0.058109701799999997	0.07271418190000001	0.097616887	-0.024083645600000002	0.1473129265	-0.0774164509	0.1228416094	0.120693563	0.11714126550000001	0.00888975	-0.007630449999999995	5.822376720249993e-05	7.90276550625e-05	-0.026805400000000004	-0.0438769	0.0019251823536100003	0.0007185294691600003	-0.128724	0.02252499999999999	0.0005073756249999996	0.016569868176	-0.000341683	0.000278716	7.7682608656e-08	1.1674727248900001e-07	5.66077e-05	-0.0004371533	1.9110300770089e-07	3.2044316992900007e-09	0.0010991000000000002	2.639999999999999e-05	1.2080208100000004e-06	6.969599999999995e-10	0.0
64620.62805160173	-228.3168721412003	52128.5941043412	4175825569.7834563	106715.15379764572	-487.281985706315	11388124050.05518	237443.73359388942	65353.06106231043	47.01850827857561	4271022590.2140756	2210.7401207424828	66286.47819104226	66698.758710377	1.223486	18.694651	0.11763461	0.0676128	-0.1003476311	0.0828239252	-0.0923829886	-0.0269177413	0.17805311510000002	0.0397930092	0.0259547117	0.18084400329999997	-0.10025423720000001	-0.0650242036	0.0655425513	0.1064884492	0.0190746522	0.13203640449999998	0.0257891092	0.0528706228	0.09714515130000001	-0.108778709	0.1295516453	0.0799467111	-0.138690242	0.12645479939999998	0.0810704267	0.0191842338	-0.0012807083	-0.17014847100000002	-0.06829779009999999	0.08874072710000001	-0.0317104781	-0.0389351905	-0.0829896093	-0.09721132689999999	0.0043633878	-0.166387496	-0.0914143249	0.0009441848	0.1147049676	-0.1673297551	-0.0070144587	0.1052520681	0.0565985735	-0.0269375604	0.0431784752	0.0962064154	0.0063147804	-0.11512507529999999	-0.10710697470000001	0.055887302699999995	0.0269016827	0.0773341007	-0.0665299479	-0.1088254599	0.1394682435	0.0115740531	-0.1864999991	-0.0842568876	0.07184866320000001	-0.045838983	-0.011099893000000001	0.19069297989999998	0.002753857	0.10821872910000001	0.0137055959	-0.0092130178	0.0230085337	-0.1407845872	0.034902451	-0.1334733207	-0.15056473439999998	0.0514093061	0.0274673407	0.17187944309999995	0.05937590440000001	-0.09852543039999999	-0.0677866043	-0.07232016599999999	0.043383616900000005	0.0587719332	0.035515704700000005	-0.0270411226	-0.0119879069	0.0787427485	0.1224871595	0.1192860448	0.1140126786	0.01952	0.01063025	0.00011300221506249998	0.0003810304	0.033177099999999994	0.0599825	0.003597900306249999	0.0011007199644099996	-0.106107	0.02261700000000001	0.0005115286890000005	0.011258695448999998	-0.0006360080000000001	-0.0002943250000000001	8.662720562500003e-08	4.045061760640001e-07	4.803550000000001e-05	-8.572199999999999e-06	7.348261283999998e-11	2.3074092602500005e-09	0.0012843	0.00018519999999999973	1.6494264899999996e-06	3.42990399999999e-08	0.0
64543.486818014004	-77.14123358772486	5950.769919435929	4165861690.6271477	108251.18315582961	1536.0293581838926	11718318654.636969	2359386.1892028204	65408.99061552072	55.92955321029149	4278336053.341277	3128.114922302827	66403.89644872719	67893.1880313966	1.469186	22.448896	0.208061153	0.11997	-0.0680201667	-0.144067196	-0.284373695	-0.09023563820000001	0.047123882699999994	-0.084595058	0.0134697471	0.0054727019	-0.20385619670000002	-0.1735311296	-0.0507881754	-0.2548239476	-0.1977728642	-0.1030443275	-0.0441123351	-0.0604682877	0.036477326000000004	-0.0147023454	-0.0659265439	0.0961922945	-0.1286554062	0.0781400797	-0.059223844500000004	0.07009005	0.11248220269999999	-0.1427862262	0.1074896108	-0.0095939878	-0.0799311182	-0.15924862539999998	0.0028221737	0.0815690466	0.0900071738	0.017082114199999998	-0.0871801559	-0.0073997274	0.012973286100000002	0.0663396381	0.0943921709	-0.13589980470000002	-0.0240526526	0.0278043297	0.0287435774	-0.0726571675	0.013512458	-0.1173230992	0.0598209714	0.027420314700000004	0.039218122	-0.0653692122	-0.02262957	-0.0270139247	-0.0758546107	-0.0487505377	-0.1624765452	-0.0463719472	-0.0657798423	-0.15691375859999998	0.0448737541	0.13853012439999998	-0.031042811	-0.11287970439999999	0.0034014401	0.11699499199999999	0.0937095607	0.08277190820000001	0.099598431	-0.0934653937	0.0156708544	0.0799801205	0.0198515345	0.0065724608	-0.014289050800000001	0.1041004665	0.1510989974	0.0429279029	-0.017681423	0.011971338	0.132385531	0.025073328500000002	0.0949053337	-0.018743385	0.12206226839999999	0.1176041649	0.1102942093	0.0164129	-0.003107099999999998	9.654070409999989e-06	0.00026938328641000004	-0.0757797	-0.1089568	0.011871584266239998	0.005742562932090001	-0.0613077	0.044799299999999986	0.0020069772804899998	0.00375863407929	2.86556e-06	0.0006388735600000001	4.081594256670737e-07	8.211434113599999e-12	-0.00019881	-0.0002468455	6.093270087024999e-08	3.95254161e-08	0.00114606	-0.00013823999999999998	1.3134535236e-06	1.9110297599999996e-08	0.0
64733.69407413933	190.2072561253226	36178.80028272407	4190451148.484261	107576.32905339124	-674.8541024383741	11572666572.603508	455428.0595779033	65265.26888349975	-143.72173202097474	4259555322.43552	20655.936255108878	66274.52747508405	66638.12630127493	1.456528	22.255489	0.113698208	0.07671469999999997	-0.0787571395	-0.0041758911	-0.0884860552	0.18978447539999999	0.07269958230000001	0.1217283358	-0.0634171423	-0.1539582743	-0.12373517519999999	-0.1373554868	-0.0534228872	0.0026694708	0.1101552682	-0.1099554919	0.1611084052	-0.06800640320000001	-0.0967385749	0.17535954969999998	0.13590218380000002	-0.013400913700000001	-0.0375981644	-0.0133858017	-0.1200251943	0.0499923964	-0.036709672799999996	-0.012002950900000002	0.0873176655	-0.0340818997	-0.0752705275	-0.0493707013	0.0367960671	-0.12003328890000001	0.1147501908	0.0569973536	-0.0851035198	-0.20866503449999999	-0.0696243498	-0.00045949980000000004	0.0298689917	0.17502569920000002	0.0112669134	0.0739897421	0.008006122099999999	-0.1327157822	0.026826717599999998	0.030094347599999998	0.0071791595	0.07714510690000001	-0.13820906859999998	-0.048378555499999996	-0.0178192419	0.2284023965	0.11547501550000001	0.033219450899999996	0.0212959427	0.0377891481	-0.139248318	-0.0510291455	-0.0449454297	0.025883826000000002	0.044824925099999996	-0.11449298810000001	0.0167322227	0.1381837592	-0.0390250057	-0.1019751293	0.1418337503	-0.0364671785	0.0493258134	0.0420582745	0.1597058856	-0.1423796639	0.1389244519	-0.1669227861	-0.1112289311	-0.019148403	-0.0653995902	-0.11264962349999999	0.0956378411	0.0651617541	0.005160072	-0.013834001499999998	0.1215671803	0.1156517916	0.1060050963	0.016438	2.510000000000012e-05	6.300100000000063e-10	0.00027020784400000005	-0.00225882	0.07352088000000001	0.0054053197959744005	5.1022677924e-06	-0.06771100000000001	-0.006403300000000008	4.1002250890000105e-05	0.004584779521000001	-0.000459975	-0.00046284056	2.1422138398111361e-07	2.11577000625e-07	-0.000222007	-2.3196999999999998e-05	5.381008090000002e-10	4.9287108049e-08	0.000957119	-0.000188941	9.16076780161e-07	3.569870148099999e-08	0.0
64647.04440158452	-86.64967255480587	7508.165753855078	4179240349.8604407	108150.2036680213	573.8746146300691	11696466553.434488	329332.07331681036	65374.1363751264	108.86749162665363	4273777706.793625	11852.130733079504	66394.83845536143	67467.23558330747	1.191245	18.202015	0.13333018	0.08262389999999999	-0.04523738150000002	-0.13889943300000002	-0.1335635772	-0.0411006509	-0.0248813371	-0.10741311869999999	-0.080330878	-0.0752641165	-0.087319472	-0.0388825011	0.0429904082	-0.0382012811	-0.1920091927	-0.1139116208	0.0062949376	-0.0965574301	-0.0521386902	0.0208533949	0.0044353978	0.15807074529999998	0.011680058799999999	0.07701818719999999	0.0954374294	-0.0019233852	-0.048748528799999996	-0.0029364709000000004	0.1803969529	0.09817299939999999	0.16240319179999999	-0.1675580741	-0.191889447	-0.057691168	0.0873776948	0.1114781193	0.0012447517	-0.1106865167	0.0172091407	-0.0644083074	-0.005682499000000001	-0.04899378980000002	0.0959016114	-0.1343419556	-0.0306090313	0.0024799418	-0.15268530619999998	-0.00045580290000000003	-0.021111193900000002	0.1671007954	-0.055943933499999994	-0.1052907731	0.019529233400000002	0.0485067346	0.0048897540000000005	-0.102238129	-0.08728791470000001	-0.0946019442	0.1140898987	0.054706614199999996	-0.03310353	0.052498410599999996	-0.1275842481	-0.1197890213	0.1740836771	-0.0897169849	0.2056331384	-0.0498317266	0.1528405279	-0.0651898726	0.1734652559	0.0327782364	0.0045761925	0.017317434	-0.0070048939	-0.0032113557	-0.0377956223	-0.07507667330000001	0.057519257699999986	-0.030689345099999998	-0.060382091900000004	-0.0682681288	0.1290304229	-0.027811359	0.1210021801	0.11343341550000001	0.1011675308	0.016413	-2.500000000000072e-05	6.250000000000358e-10	0.00026938656900000004	-0.0736465	-0.07138768000000001	0.005096200855782401	0.005423806962250001	-0.0664171	0.0012939000000000006	1.6741772100000016e-06	0.004411231172410001	0.000384801	0.0008447760000000001	7.13646490176e-07	1.48071809601e-07	-0.000369082	-0.00014707499999999996	2.1631055624999987e-08	1.3622152272399998e-07	0.00117774	0.00022062100000000005	1.3870715076e-06	4.867362564100002e-08	0.0
64790.776443011615	143.73204142709437	20658.899732799968	4197844712.0883093	108018.24996496637	-131.95370305493998	11667942325.493956	17411.77974991128	65520.801381603895	146.6650064774949	4292975413.687587	21510.624125043618	66552.48577839817	66687.73348143454	1.118474	17.090088	0.1137081	0.0739505	-0.0374926879	-0.0443215291	-0.0825791028	0.1338670713	-0.0108104111	0.067285292	-0.0486389282	-0.1674041503	-0.0258456459	-0.0784075198	-0.0572344593	0.0757906235	-0.1037318881	0.0622570796	0.0454632524	-0.1492767075	0.0898419946	0.07693300809999999	-0.017435201	-0.018458336000000002	-0.046023765300000005	0.048818525300000006	0.17363071600000002	0.0454555484	0.0686164445	-0.13245881880000002	-0.1174493308	0.09917674050000001	0.0680334634	0.0097484198	0.141423516	0.0399441208	0.0005454219999999999	-0.0691842734	-0.0091171592	-0.0476882745	0.12815242710000002	0.031039806200000002	0.1975033148	-0.164321793	-0.0161510546	0.23486436030000002	-0.13089300710000001	0.0111386755	-0.0355211168	0.0802796696	-0.1839461752	-0.0093120077	0.1938119565	-0.1430773793	-0.124740423	0.043185170099999996	-0.0409284448	0.024309436	0.0066694156999999995	-0.0251809504	0.1564879035	-0.16561056529999998	0.0328309368	0.10995556779999999	0.1846359264	0.0284522925	0.11759033890000001	-0.028036481600000003	-0.1259542715	0.011404466499999998	-0.0024522885	-0.1139905443	-0.0721744534	0.0317185305	0.18356257239999998	-0.046209414500000004	0.0131990393	0.2446205589	0.0451605704	0.142775072	-0.07415400700000001	0.1107947955	-0.0663729268	-0.1120197933	-0.0997786118	-0.0817595668	0.1203675927	0.11095413890000001	0.0958065414	0.016443700000000002	3.070000000000156e-05	9.424900000000955e-10	0.0002703952696900001	-0.052997	0.0206495	0.00042640185025	0.002808682009	-0.056111900000000006	0.0103052	0.00010619714704	0.003148545321610001	-0.000939854	-0.001324655	1.7547108690249996e-06	8.833255413159998e-07	-0.000367022	2.0599999999999638e-06	4.243599999999848e-12	1.34705148484e-07	0.0008500009999999998	-0.0003277390000000003	7.225017000009996e-07	1.0741285212100017e-07	0.0
