onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0152	3.2334999999999994	control	3.2334999999999994	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0234	4.681099999999999	control	4.681099999999999	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0317	4.032699999999998	control	4.032699999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0399	2.6865000000000023	control	2.6865000000000023	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0482	3.2489999999999952	control	3.2489999999999952	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0564	3.6717000000000013	control	3.6717000000000013	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0647	3.121299999999998	emotion	3.121299999999998	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0729	0.07610000000000383	emotion	0.07610000000000383	left	incorrect	n/a	male	black	black	black	anger
50.0811	3.4947000000000017	emotion	3.4947000000000017	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0894	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	fear
60.0976	3.5168999999999997	emotion	3.5168999999999997	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1059	4.3714999999999975	emotion	4.3714999999999975	right	correct	n/a	female	asian	black	asian	fear
70.1141	2.104200000000006	control	2.104200000000006	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1224	0.9188000000000045	control	0.9188000000000045	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1306	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
85.1389	1.3880999999999943	control	1.3880999999999943	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1471	1.308800000000005	control	1.308800000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1553	1.2724000000000046	control	1.2724000000000046	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1636	2.533999999999992	emotion	2.533999999999992	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1718	2.2316999999999894	emotion	2.2316999999999894	left	correct	n/a	male	black	black	black	anger
110.1801	2.2853000000000065	emotion	2.2853000000000065	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1883	2.433000000000007	emotion	2.433000000000007	right	correct	n/a	male	black	black	black	fear
120.1966	1.910499999999999	emotion	1.910499999999999	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2048	1.9531999999999954	emotion	1.9531999999999954	left	correct	n/a	female	asian	black	asian	anger
130.2131	1.6048000000000116	control	1.6048000000000116	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2213	1.3754999999999882	control	1.3754999999999882	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2296	0.9810999999999979	control	0.9810999999999979	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2378	0.9488000000000056	control	0.9488000000000056	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.246	1.3684999999999832	control	1.3684999999999832	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2543	1.365000000000009	control	1.365000000000009	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2625	2.8987000000000194	emotion	2.8987000000000194	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2708	2.628299999999996	emotion	2.628299999999996	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.279	3.3619999999999948	emotion	3.3619999999999948	right	correct	n/a	male	black	black	black	anger
175.2873	1.6446000000000254	emotion	1.6446000000000254	left	correct	n/a	female	black	asian	asian	anger
180.2955	1.5103000000000009	emotion	1.5103000000000009	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3038	1.6717999999999904	emotion	1.6717999999999904	right	correct	n/a	female	asian	asian	black	fear
190.312	1.3305999999999756	control	1.3305999999999756	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3202	1.0341999999999985	control	1.0341999999999985	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3285	0.8258000000000152	control	0.8258000000000152	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3367	1.1204999999999927	control	1.1204999999999927	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.345	1.1621000000000095	control	1.1621000000000095	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3532	1.0897000000000219	control	1.0897000000000219	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3615	1.8532999999999902	emotion	1.8532999999999902	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3697	1.983000000000004	emotion	1.983000000000004	left	correct	n/a	female	black	asian	asian	fear
230.378	1.8196000000000083	emotion	1.8196000000000083	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3862	2.4662999999999897	emotion	2.4662999999999897	left	correct	n/a	male	black	black	black	fear
240.3945	1.8208000000000197	emotion	1.8208000000000197	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4027	1.5925000000000011	emotion	1.5925000000000011	right	correct	n/a	female	asian	asian	black	anger
