global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
57155.09562572673	n/a	n/a	3266704955.985967	96269.48346259123	n/a	n/a	9267813446.154129	57820.95172952338	n/a	n/a	3343262458.907873	58748.32310763888	54327.48181190696	n/a	n/a	n/a	n/a	-0.0839709963	-0.015042953999999999	0.0475808963	-0.1604247265	0.0700660042	-0.10386748380000001	0.1529208471	-0.029420042799999997	0.1658912777	-0.0634945874	-0.1086415175	-0.0268652715	0.09222742960000001	-0.0452448307	0.009606734	-0.020636376499999998	0.0468789442	-0.010998858799999999	0.0335150577	-0.2150416334	0.0670053352	-0.0806480517	0.0458034463	-0.1320746594	0.040952181000000004	-0.0188392325	0.0614711603	-0.0613728976	0.091879871	-0.0681183144	0.1646106275	-0.14706391929999998	0.0043754833	-0.0547385222	0.0183230033	-0.026405731600000003	0.0130168479	0.0031111418	-0.027796764100000003	-0.04978167309999999	0.031661355	-0.0052720076	0.0038227382	-0.10518836279999999	0.12259728539999999	-0.02912433	0.16329906519999998	-0.0038426246000000004	0.0695396012	-0.18038874579999997	0.05585817690000002	-0.0325772586	0.0910337576	-0.0396350511	0.009110726500000001	-0.0357265744	0.043854289500000004	-0.0109518706	0.014717861100000004	-0.2046150277	0.106753674	-0.0077715513	0.1188105684	0.0986447969	-0.014043204299999999	0.1050807084	-0.014201808100000001	0.10419740470000001	-0.0699031703	0.09714915029999999	-0.0214739762	0.130065189	-0.15705101400000002	0.0355527968	-0.0297059477	0.018301150500000002	-0.0053317858	-0.0212640641	0.034948416499999996	0.0143487824	-0.0598314511	0.00392401	-0.0149883657	0.033400332000000005	-0.0889812415	0.0317386764	-0.156874544	0.1105021393	-0.0724682716	0.10349645539999999	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0426347	n/a	n/a	0.00181771764409	-0.0988376	n/a	0.009768871173760005	n/a	-0.13476400000000002	n/a	0.018161335696000005	n/a	-0.000795135	n/a	6.32239668225e-07	n/a	0.0005628569999999999	n/a	3.16808002449e-07	n/a	-0.000140069	n/a	n/a	1.9619324761000002e-08	0.0
57076.57885554418	-78.5167701825485	6164.883199899137	3257735853.853153	96034.03048015511	-235.45298243612342	55438.10693806544	9222535010.26336	57820.46728583412	-0.4844436892599333	0.2346856880637748	3343206437.152214	58748.021913194454	54037.56028016122	1.114315	19.587704	0.040024300000000006	0.0270914	0.012395788799999998	-0.061083354299999996	-0.0286820907	-0.1377492953	0.020951291599999998	0.0374844583	0.054597105099999994	0.1949051791	0.0239797353	-0.0418361653	-0.132828169	-0.031233158799999997	-0.0562795651	0.12149340210000001	0.05276712099999999	0.0097414809	-0.0437996026	-0.0552461282	-0.042571196	-0.1545313941	0.0633439608	-0.09861074460000001	0.0498121248	0.025091053500000002	0.0837800783	0.038024101	0.06169215030000001	-0.0230593396	0.0738941432	-0.1281734677	0.0842958665	-0.08702925269999999	0.015095156299999999	-0.1160341017	-0.09444224890000001	0.0922268913	0.0727537478	0.06690675089999999	0.0574339249	-0.0020944128	0.0639680495	-0.0214520298	-0.0817463376	-0.0402053954	0.046775887	-0.1292069482	0.0501290716	0.060918225	0.0103101935	-0.0583958895	0.018801498899999998	-0.0351181807	-0.051818372300000005	0.1260331624	0.0529625353	0.0161649189	-0.0298535389	0.056355902199999995	-0.0744918993	-0.1520833441	0.0711982837	-0.0333790411	0.1092720625	-0.0315204281	0.0730046018	0.0423234071	-0.0040572033	0.1085353399	-0.08209297809999999	0.11622590039999996	0.0435208962	0.0376371137	-0.0741659576	0.0486730578	-0.136474169	-0.0982184718	0.0848300555	0.030169622599999998	0.05934026980000001	-0.0091289997	0.0254795377	-0.045826180300000005	0.0356169352	-0.0527618628	-0.1184915192	-0.1069354427	-0.0792423843	0.0108417528	-0.0140245455	0.0373583005	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0426332	1.5000000000015e-06	2.2500000000045005e-12	0.00181758974224	-0.108784	-0.00994639999999998	0.011833958655999998	9.893087295999959e-05	-0.159637	-0.024872999999999982	0.025483971769	0.000618666128999999	-0.000805598	-1.0463000000000052e-05	6.48988137604e-07	1.0947436900000109e-10	0.0005628569999999999	0.0	3.16808002449e-07	0.0	-0.000233674	-9.360500000000002e-05	8.761896025000005e-09	5.4603538276e-08	0.0
57090.13251437411	13.553658829929189	183.70166767811756	3259283230.508796	96651.86824247264	617.8377623175329	381723.50054553634	9341583634.760292	57791.496119056574	-28.971166777548213	839.3285044525128	3339857023.6789308	58774.470946180554	55037.972514236426	1.1058059999999998	19.438122	0.0476042	0.0310632	0.09717535669999999	0.032092456899999997	0.017349845	-0.2143467563	-0.0796224951	0.0137261906	-0.0484321706	0.057528212999999995	0.0263204532	-0.14549920800000002	-0.0410279058	0.0598621612	-0.06066152740000001	-0.062252343499999994	0.0473584354	-0.1023761944	-0.1141174858	-0.025247609900000002	-0.0389428852	-0.1389844142	0.0280225469	-0.017258764399999998	0.0042234526	-0.0312050311	0.021773665	0.0818663546	0.12447281439999999	0.0492322226	-0.0094369701	0.0721211922	0.1464647519	0.0926415053	0.057157435599999994	0.012728116000000001	-0.012938473899999999	-0.0193098956	-0.0413479476	0.0869181307	0.0804559734	-0.0518126811	0.08291840269999999	0.0665476599	-0.0058089203	0.1028320287	0.029004966	-0.0532599474	-0.0399129535	0.0234074253	0.023466417200000003	0.0217957771	-0.0678718123	0.0618070303	-0.0585083393	-0.0547205467	0.0431745341	-0.1027856389	-0.0824978564	0.0575019979	-0.0597321944	-0.0954434601	0.1032160389	0.0199636708	0.015984036	0.049727984100000004	0.0863743094	-0.07191306360000001	-0.046311476100000006	0.0182238953	-0.0848156034	-0.0025623197	-0.0345012157	0.1731016182	0.0955570931	-0.0055997202	-0.0166404937	0.023440682200000004	-0.0250711902	0.0380958557	0.095645489	-0.0760911036	0.0033208866999999997	-0.017812728899999998	0.0994889689	0.0712204305	-0.0242589794	-0.0927558885	0.0897280499	-0.032275988900000004	-0.0027015229	-0.0012815032	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.0345216	0.008111599999999997	6.579805455999995e-05	0.00119174086656	-0.13774	-0.028956000000000013	0.0189723076	0.0008384499360000005	-0.161359	-0.001722000000000001	0.026036726881	2.965284000000004e-06	-0.000936255	-0.00013065699999999995	8.76573425025e-07	1.7071251648999988e-08	0.0005628569999999999	0.0	3.16808002449e-07	0.0	-0.000279309	-4.563499999999998e-05	2.082553224999998e-09	7.801351748099999e-08	0.0
57144.56567856026	54.43316418614995	2962.969363316358	3265501386.591288	95984.71896384581	-667.1492786268354	445088.15997230686	9213066274.568459	57726.426012624375	-65.07010643219837	4234.118751097624	3332340260.190996	58703.61444097223	54685.15090367439	1.1233860000000002	19.747158	0.048115799999999986	0.0249712	0.0006167812999999999	0.11857696849999999	0.07478639969999999	-0.1613155718	-0.0218396262	-0.0828125997	-0.0968812814	0.0729946229	0.0039159662	-0.0588478132	-0.062490332999999995	0.0468736708	0.0248201543	-0.07690604549999999	0.0621095297	-0.0155588453	-0.07276517240000001	0.0234802961	-0.0642614227	-0.0872019881	-0.0172508432	-0.1804960936	-0.1051418293	-0.0008937630999999998	0.0828817476	-0.000957139	-0.0275815663	0.1012331322	0.025721002000000003	0.0315252231	0.109957456	-0.0335499692	-0.0663812402	-0.102202717	0.0559047453	-0.051964225	0.1305654725	0.0392208378	0.0211095519	-0.054235418	-0.0283741509	-0.0650969488	0.0512654192	-0.0215478354	0.0568770753	-0.09223087630000001	0.0623095531	-0.0065167398999999996	0.018278755	-0.1099939294	-0.0502278996	0.048221596900000004	0.0259653608	-0.07473815240000001	0.06036203160000001	-0.013052007	-0.0649020324	-0.0004384727	-0.09536543210000001	-0.074574877	0.038664529100000004	-0.17393379550000002	0.050242080300000005	0.05125719980000002	0.0837566479	0.0287730239	0.018536913500000002	-0.0218056862	-0.0837425924	-0.08404997550000001	0.0718485627	0.08971406050000001	-0.057349776799999995	0.0733084338	0.0070616896	0.055490758200000004	0.1120411781	0.0843194133	0.0414002179	0.040797651000000004	0.0101070495	0.0728722414	-0.0520692238	0.0067848964000000005	-0.0276618858	-0.0259964279	-0.0209473541	0.0832095014	-0.0320860406	0.0594127283	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.0322576	0.002264000000000002	5.12569600000001e-06	0.00104055275776	-0.118382	0.019358000000000014	0.014014297923999995	0.00037473216400000055	-0.14876099999999998	0.012598000000000026	0.022129835120999992	0.00015870960400000066	-0.000809273	0.00012698199999999998	6.54922788529e-07	1.6124428323999996e-08	0.0005628580000000001	1.0000000001241657e-09	3.1680912816400014e-07	1.0000000002483306e-18	-0.000128376	0.000150933	2.2780770488999995e-08	1.6480397376e-08	0.0
57191.07613955128	46.5104609910195	2163.222981597147	3270819189.999952	96715.85522639145	731.1362625456386	534560.234409205	9353956652.17231	57913.051104812585	186.62509218820927	34828.9250342576	3353921488.2686343	58861.16661458334	54498.073615411464	1.268684	22.301241	0.208428138	0.141026	-0.0817482315	-0.039359385	-0.009448341800000001	-0.0745056481	0.1415802102	-0.005542876899999999	0.0573014758	-0.10863311460000001	0.11469908109999999	-0.0195812206	0.0736273827	-0.0685816561	0.0709355036	-0.026752442799999998	-0.070623645	-0.1475953934	0.0687068092	0.0473432772	-0.0423953076	-0.093670343	0.022966947	0.0233941577	-0.1178795154	-0.0532550961	-0.012458103	0.1703923088	0.1236833338	-0.0185397655	0.1209719816	0.0051399694000000004	-0.0506528938	0.0039287728	-0.0429949317	0.07694160950000001	0.0365278425	0.11055231019999999	-0.0317688732	0.0718313504	0.042592913200000006	0.0234901908	-0.09008513779999999	-0.0328907618	0.0474845153	-0.008145552700000001	-0.1655151279	0.010391097	-0.1582763706	0.0386542404	0.0313274706	0.0371245401	-0.050187213499999994	-0.0705530392	0.0643200781	-0.026356854500000002	-0.08483165289999997	-0.1339857792	0.0604264144	-0.0541215137	-0.0617663678	-0.09235318320000001	0.0419546283	-0.045344001200000005	-0.0988106367	0.102054207	0.0407673639	-0.1070055268	-0.017509930700000002	0.1637249867	-0.083543656	-0.018574628500000002	-0.027236238399999998	-0.0402273463	0.0046979907	-0.0626349076	0.08892936580000001	-0.095347377	0.008930666	-0.0015487689000000002	0.0320381469	-0.0290697208	0.0795876435	-0.0234292533	-0.06332591	0.0168318474	0.021461454100000003	0.0403316083	0.0907608534	-0.233688935	-0.0145154774	0.0528556851	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-0.0289474	0.0033101999999999997	1.0957424039999994e-05	0.0008379519667599999	-0.000692362	0.117689638	4.79365139044e-07	0.013850850892571041	-0.0713378	0.07742319999999997	0.005089081708840001	0.0059943518982399965	-0.000798746	1.0526999999999976e-05	6.37995172516e-07	1.108177289999995e-10	0.000416952	-0.00014590600000000012	1.7384897030399995e-07	2.1288560836000037e-08	-0.000172045	-4.366900000000001e-05	1.906981561000001e-09	2.9599482025000006e-08	0.0
57026.598692262996	-164.47744728828548	27052.830666470727	3252032958.4084115	96661.37344605383	-54.481780337620876	2968.264388756773	9343421116.47748	57785.62285255669	-127.42825225589331	16237.959472991579	3339178208.457922	58731.372850694446	54975.84760039242	1.389348	24.4223	0.113666238	0.056502	0.0787019888	-0.0633708242	0.0014697276	-0.051628380599999996	-0.0563611142	0.0979844409	-0.0458650455	0.0034862409	0.12874081769999998	-0.029539008399999997	-0.0504185831	0.021998863900000002	-0.0803095301	0.0025865447	0.10388238720000001	-0.10322772699999999	-0.0022648991	0.0457768396	-0.0279788964	-0.0252366505	-0.0762803524	0.0628456158	-0.051127578099999994	-0.0674862317	0.013393676200000001	-0.0032254709999999997	0.0597957242	-0.0731983774	0.035796629100000005	0.13456835	-0.0763562594	-0.0948507982	-0.11993080019999999	-0.0032152125	-0.0087241252	0.020263292	0.0533765624	-0.0472353493	-0.0166845043	0.029020835699999997	0.0354464024	-0.07747604	0.0179493643	-0.0892023413	-0.014689111699999997	0.0965823433	-0.0248861127	-0.1339781732	0.0386607644	0.0980780677	-0.10286390769999999	0.0206608745	-0.0799908554	0.0122700162	0.1018402242	-0.1275672268	-0.010709080800000001	-0.0380661187	-0.012388269399999999	0.034450249700000005	0.0673149494	0.0142924576	-0.06819803370000001	0.11397935039999996	-0.0465191037	0.0334931346	-0.1052695963	0.0971982208	0.0635477714	-0.1572713714	0.0173589849	-0.0480858329	-0.10846301970000001	0.0024196735	0.0196086809	-0.014903729	0.0759432183	-0.0338795186	-0.0222447878	-0.029012581699999998	-0.04953810559999999	0.010228069499999999	-0.0636269792	-0.0893908168	0.001411317	0.1198238787	0.0581030438	0.06160345940000001	-0.0589536919	-0.0324480892	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.0168326	0.012114799999999998	0.00014676837903999996	0.00028333642276	-0.038866500000000005	-0.038174137999999996	0.0015106048222500005	0.0014572648120430446	-0.031660900000000006	0.0396769	0.0010024125888100004	0.0015742563936099999	-0.000455238	0.000343508	2.07241636644e-07	1.1799774606400001e-07	0.000501329	8.437700000000006e-05	2.5133076624099997e-07	7.1194781290000094e-09	-0.000218168	-4.6122999999999985e-05	2.1273311289999992e-09	4.7597276224e-08	0.0
56999.08401580933	-27.51467645366938	757.0574203501081	3248895578.6412897	96445.3110743613	-216.06237169251838	46682.948461395965	9301698028.23032	57675.710832658486	-109.91201989820549	12080.652118103515	3326487620.052439	58654.52312673612	54363.992670192754	1.246241	21.906736	0.0559817	0.033187400000000006	0.0130476547	0.0861332788	0.0974103488	-0.0048913529	-0.054931473700000004	-0.0202679073	-0.1274103698	-0.0105496053	0.025192034300000003	-0.10134119119999999	0.0330910929	0.0620033321	0.0539222864	-0.0028451176	-0.0080929855	0.0134470079	-0.0930417582	-0.0353133581	-0.0729209567	-0.056853838899999995	-0.0449101066	-0.0060448238	-0.061469433899999995	0.0127169964	0.037672043100000004	-0.0543941453	-0.1007064938	-0.0099205385	0.0002710052	0.066148987	-0.0180498191	-0.014369050800000003	-0.022999401699999998	-0.1403639869	0.0194959009	-0.0762717866	-0.0448182802	0.062490294400000014	0.0365544481	-0.033857075699999996	-0.033180490099999994	0.05548011519999999	-0.09688071300000001	-0.0233026527	-0.013252360800000001	0.0714161485	-0.1146512891	-0.08081333	0.061118889	-0.0136474231	-0.0834482495	0.061506285599999995	0.0526094328	-0.00563251	-0.0066025149	0.0193026353	-0.0908633676	0.0622480785	-0.0883314177	-0.0237792061	0.055115128	-0.0640220035	-0.034497069	-0.0140794924	-0.053327338099999996	0.0954346037	0.0320831477	-0.0009805752	0.0628145881	-0.1086471314	0.0694564008	0.0092455565	-0.015227153600000001	0.1082567675	-0.056571195199999987	0.0282195704	-0.0775027472	0.0721977466	0.1019634392	0.021100985899999997	0.0314950919	-0.054553532800000006	0.0393018365	0.0034226091999999997	0.06490610599999999	0.1258103548	0.0875014983	-0.0325753874	-0.0567317586	0.0680103878	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.0201301	-0.0032974999999999983	1.0873506249999987e-05	0.0004052209260099999	-0.0559837	-0.017117199999999992	0.00313417466569	0.0002929985358399997	-0.059997	-0.0283361	0.0035996400090000007	0.0008029345632099997	-0.0005052069999999999	-4.996899999999992e-05	2.55234112849e-07	2.4969009609999915e-09	0.0005628569999999999	6.152799999999993e-05	3.16808002449e-07	3.7856947839999904e-09	-0.000185047	3.3121e-05	1.0970006409999997e-09	3.4242392208999996e-08	0.0
57098.74677152732	99.6627557179963	9932.664877305013	3260266882.879002	96476.70037351732	31.389299156013287	985.2881015056968	9307753714.961435	57757.275324647155	81.56449198866903	6652.766353369654	3335902852.927095	58710.858109375	54373.581424350166	1.125423	19.782961	0.07507840000000003	0.042553	-0.0816323178	-0.0265671941	0.0909760783	0.0169276036	0.077557205	-0.0350799443	-0.0534546801	-0.038221648	0.11832143640000001	0.0724846804	-0.0274858388	-0.0012777063	0.0754742315	-0.0525533621	0.09965631890000001	-0.010172514	0.0562795699	0.0832322759	-0.0802379411	-0.042269397400000006	-0.0464049988	0.1191014784	-0.051764546200000004	-0.05928223	0.0643431245	-0.052911197400000005	-0.13389561	0.0455601306	-0.0849129594	-0.024435021600000002	-0.0558874714	0.0389854787	-0.0397650016	-0.12498914960000004	-0.0247158585	0.0394276454	0.0057028338	0.0492226592	0.054366414	0.0910994602	0.0794367769	0.1413844388	0.0835344536	-0.029838061000000006	0.0184278018	0.0728671112	-0.0941092518	0.029472020699999997	0.0789918674	0.0137429151	0.0151395774	-0.0047353232	0.0738651771	-0.049575408700000004	0.0856586939	-0.0263458185	0.0333230394	-0.1086468084	-0.0814788982	0.011084191200000001	0.0593747399	0.0271250251	-0.1001084425	0.0362327809	-0.0286037748	0.1206259167	0.1074837912	-0.0834619328	0.0447699512	-0.0199762855	0.1257541693	-0.0238472145	0.0534064897	0.08090432339999999	-0.0379986441	-0.0830206101	0.0019903160000000002	0.0723016693	-0.0505138083	-0.09273671060000001	0.0019168142	0.01469631	0.1207174631	0.0384344417	-0.0600613406	0.11428400150000001	0.050031431200000004	-0.0582974942	-0.0255241802	-0.0818707436	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.0255936	-0.0054635	2.984983225e-05	0.0006550323609599999	-0.0560048	-2.110000000000306e-05	0.00313653762304	4.4521000000012915e-10	-0.0196706	0.0403264	0.00038693250436000004	0.0016262185369600001	-0.000159123	0.00034608399999999987	2.5320129129e-08	1.1977413505599995e-07	0.000351164	-0.00021169299999999994	1.23316154896e-07	4.4813926248999976e-08	-0.000157476	2.7571e-05	7.601600409999998e-10	2.4798690576000006e-08	0.0
56991.826574615196	-106.92019691212772	11431.928507728166	3248068296.3110147	96511.48006957117	34.77969605385442	1209.627257598497	9314465785.219234	57830.32283954188	73.04751489472255	5335.939432294714	3344346239.725639	58778.440996527774	53071.91876209745	1.141828	20.071329	0.1243711985	0.0700906	-0.0024918928	-0.1277118592	0.0433744492	0.1411635216	0.0278637653	0.06735160820000001	0.033832089100000004	0.0416370262	-0.1088229465	0.0569085983	-0.005356264300000001	-0.030131505299999996	-0.0386740061	0.1604631737	-0.0093126938	0.1587705695	0.067565359	0.0791031065	-0.1195022651	-0.0123991066	0.012331748600000001	0.049959017599999996	0.0338297525	-0.0241728767	-0.0014080935999999998	-0.0921167588	0.00048618639999999997	0.11614768060000001	0.0326517749	-0.0205800724	0.0931799605	0.0439733034	0.0023337792000000003	0.06537131389999999	-0.0146765932	0.0015247725	0.20602494170000002	-0.0266295623	-0.0160833336	0.0304379333	0.0836780969	0.0009136597000000001	0.0307720517	0.0883399958	0.1515847475	0.036298190099999995	-0.10755753109999999	0.049686628899999995	-0.0056141264	0.0999774855	-0.0300427577	-0.0339821795	-0.0337798595	0.1608509775	-0.0047566514	0.1607993292	0.0426841955	-0.10552150960000001	-0.0956658619	0.013378366499999999	0.0175661056	0.0704249795	-7.6788e-05	-0.0071299334	-0.054961942699999995	0.073466453	0.0037208402	-0.0737973406	-0.1106759017	0.0051890412	-0.0026726593	0.0459880497	0.0243627484	-0.0196174205	-0.005401033	0.0909487932	0.1904782046	-0.0402510211	-0.0114856621	-0.011289618700000002	-0.0259268944	-0.0361619578	0.0600509299	0.055923798899999995	-0.0229946556	-0.0960413905	0.078669602	0.037681542400000004	0.0057493575	-0.22766392579999997	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.0190604	0.006533199999999996	4.268270223999993e-05	0.00036329884816	0.000592579	0.056597379	3.51149871241e-07	0.003203263309669641	0.0184187	0.0380893	0.00033924850969	0.00145079477449	3.10339e-06	0.00016222639	9.631029492100002e-12	2.6317401612432097e-08	0.0003149	-3.626400000000005e-05	9.916200999999997e-08	1.3150776960000032e-09	-0.000422012	-0.000264536	6.997929529600001e-08	1.7809412814400002e-07	0.0
56968.34476584004	-23.481808775155514	551.3953433529705	3245392305.3596144	96884.84601676553	373.3659471943538	139402.13052433694	9386673387.69237	57772.13430649151	-58.18853305036464	3385.9053785533783	3337619502.327293	58767.76811892361	53866.431024863006	1.140379	20.045864	0.0512073485	0.032622500000000006	0.10092839560000001	-0.050994279100000005	0.0838074385	0.0802736246	-0.09539474960000001	0.0398718366	-0.0063159025	-0.066031931	-0.020384585	-0.0740961073	0.0388970353	0.0581296214	-0.0447224663	0.0418716473	-0.0434240184	-0.0255623869	0.0124823928	0.043122088600000004	0.0183809011	0.003131682	-0.132858488	0.055870832999999995	0.07598008719999999	0.07872454940000001	0.0127906232	-0.1108774389	-0.0017107501	0.0074428003	-0.1846810825	0.0362584713	-0.012605680900000001	-0.0028894505999999998	0.052953540099999995	0.1202037092	0.078013619	-0.042950887300000004	-0.0436544454	0.044991287000000005	0.009236701	-0.08655854310000001	0.1736246111	-0.017011027800000002	-0.039437783399999995	0.035875780600000004	0.054052046900000005	-0.0701561375	0.00044818839999999995	-0.0524048399	-0.1427602955	0.0790666146	0.001881285	0.0613183008	-0.0454079055	0.0374263659	-0.050015089000000006	-0.021094382000000002	-0.0195027896	-0.0463938681	0.0493417552	0.1357499802	0.0921224922	0.0170727564	-0.0012272331	-0.1080802459	-0.0187016094	0.032260697000000005	-0.0798164465	-0.1592215132	0.09173603050000001	0.0205024521	0.0184227979	0.0206008287	0.015373903799999996	0.0026005486	0.07740115360000001	0.069278087	-0.0445130095	-0.0616922982	0.1249075586	-0.0734748938	-0.1010207097	-0.08214290839999999	0.035322355	0.024835760499999998	-0.085443796	-0.0916372371	0.0551067897	0.095069183	0.10223268390000001	0.031985519500000004	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.016742799999999995	0.0023176000000000065	5.37126976000003e-06	0.00028032135183999983	-0.0301572	-0.030749779	0.00090945671184	0.0009455489085488408	0.013073	-0.0053457	0.000170903329	2.8576508489999997e-05	-0.000159123	-0.00016222639	2.5320129129e-08	2.6317401612432097e-08	0.00035351800000000004	3.8618000000000076e-05	1.2497497632400004e-07	1.4913499240000065e-09	-0.000477053	-5.5041000000000024e-05	3.0295116810000037e-09	2.2757956480900001e-07	0.0
