onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0138	1.2490000000000006	control	1.2490000000000006	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0221	1.4055000000000017	control	1.4055000000000017	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0304	0.831199999999999	control	0.831199999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0386	0.9628000000000014	control	0.9628000000000014	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0469	0.7364999999999995	control	0.7364999999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0551	0.8962000000000003	control	0.8962000000000003	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0634	1.321799999999996	emotion	1.321799999999996	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0717	1.959299999999999	emotion	1.959299999999999	right	correct	n/a	male	black	black	black	anger
50.0799	2.570999999999998	emotion	2.570999999999998	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0882	1.1835999999999984	emotion	1.1835999999999984	left	correct	n/a	male	black	black	black	fear
60.0964	1.7992999999999952	emotion	1.7992999999999952	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1047	1.3769000000000062	emotion	1.3769000000000062	right	correct	n/a	female	asian	black	asian	fear
70.1129	0.6847000000000065	control	0.6847000000000065	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1212	0.5712000000000046	control	0.5712000000000046	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1295	0.5938000000000017	control	0.5938000000000017	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1377	0.5615000000000094	control	0.5615000000000094	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.146	1.0960999999999927	control	1.0960999999999927	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1542	2.3648000000000025	control	2.3648000000000025	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1625	1.7244000000000028	emotion	1.7244000000000028	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1708	3.2329000000000008	emotion	3.2329000000000008	left	correct	n/a	male	black	black	black	anger
110.179	1.9676999999999936	emotion	1.9676999999999936	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1873	1.551300000000012	emotion	1.551300000000012	right	correct	n/a	male	black	black	black	fear
120.1955	1.2830000000000013	emotion	1.2830000000000013	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2038	1.854600000000005	emotion	1.854600000000005	left	correct	n/a	female	asian	black	asian	anger
130.2121	0.8201999999999998	control	0.8201999999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2203	0.7068999999999903	control	0.7068999999999903	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2286	0.7075000000000102	control	0.7075000000000102	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2368	0.7582000000000164	control	0.7582000000000164	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2451	1.055800000000005	control	1.055800000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2534	0.8303999999999974	control	0.8303999999999974	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2616	2.2050000000000125	emotion	2.2050000000000125	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2699	1.6896999999999878	emotion	1.6896999999999878	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2781	1.5784000000000162	emotion	1.5784000000000162	right	correct	n/a	male	black	black	black	anger
175.2864	3.0229000000000212	emotion	3.0229000000000212	left	correct	n/a	female	black	asian	asian	anger
180.2947	1.8934999999999889	emotion	1.8934999999999889	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3029	1.5982000000000198	emotion	1.5982000000000198	right	correct	n/a	female	asian	asian	black	fear
190.3112	0.7778999999999883	control	0.7778999999999883	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3194	0.9414999999999907	control	0.9414999999999907	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3277	0.9642000000000053	control	0.9642000000000053	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3359	0.8577999999999975	control	0.8577999999999975	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3442	1.2964000000000055	control	1.2964000000000055	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3525	0.9090000000000202	control	0.9090000000000202	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3607	1.9826999999999941	emotion	1.9826999999999941	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.369	1.2723000000000013	emotion	1.2723000000000013	left	correct	n/a	female	black	asian	asian	fear
230.3772	1.4450000000000216	emotion	1.4450000000000216	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3855	3.3555999999999813	emotion	3.3555999999999813	left	correct	n/a	male	black	black	black	fear
240.3938	2.492199999999997	emotion	2.492199999999997	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.402	2.026900000000012	emotion	2.026900000000012	right	correct	n/a	female	asian	asian	black	anger
