global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
52494.566529684	n/a	2755679515.13942	n/a	83729.15782789409	n/a	7010571870.5683975	n/a	53419.95068131206	n/a	n/a	2853691130.7938128	53674.83024578951	53413.82737544602	n/a	n/a	n/a	n/a	-0.1079121509	0.039097917999999995	-0.018489386200000003	0.0346875742	-0.16926938379999998	-0.1215840692	0.1099604249	-0.10986405810000001	0.0258454708	-0.1825423894	0.1092720824	-0.0076032584	0.1281579661	-0.0969548126	0.0235668565	-0.1710366693	0.0442932775	-0.0552799536	0.049358754299999995	0.1060970651	-0.11970790099999999	0.1973431202	-0.15320602	0.1522896912	-0.1029312725	0.0910997886	-0.0578353307	0.0556601248	-0.1814469237	0.1069111794	-0.1897456684	0.0955661273	-0.0852943028	0.18636892219999998	-0.0430574693	0.0863240659	-0.2135843705	0.0398210171	-0.09745748119999999	0.0233596178	-0.1580835672	0.0159396594	-0.069667393	0.0396921477	-0.122100779	0.09327837650000001	-0.20247798760000002	0.1320749548	-0.19031205129999998	0.08501920339999999	-0.0844390253	0.0797895808	0.024813335699999998	-0.18830005260000002	0.0099685154	-0.2275043959	0.1539279881	-0.0490828924	0.1136536774	-0.0906132349	0.150617894	-0.1978293432	0.0217642499	0.1230827756	0.1230566308	0.1230130602	-0.0327218	n/a	0.0010707161952400002	n/a	-0.00626677	n/a	3.9272406232899986e-05	n/a	3.72111e-05	n/a	n/a	1.3846659632099998e-09	0.00251846	n/a	6.3426407716000015e-06	n/a	0.000642342	n/a	n/a	4.1260324496399993e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52262.774124438205	-231.79240524579654	2731397559.182048	53727.71912963157	83127.87721290026	-601.280614993826	6910243969.923022	361538.3779673536	53220.307463173565	-199.64321813849529	39857.41454869481	2832401126.474728	53461.14579595118	51649.63188499619	1.305767	27.24235	0.1539961589	0.08468099999999999	0.0096615281	-0.1486813195	-0.057336186500000004	-0.0480699717	0.032544817999999996	-0.048090693899999995	0.0184205157	-0.032359583399999996	0.0886593092	0.0162546363	-0.07501167190000001	0.0284129054	0.017655585300000002	0.0363901479	0.0363290939	-0.0399586948	0.0132298298	-0.1989221592000001	0.0337365298	0.053122038499999996	-0.030745021	0.0502271255	0.1249963548	-0.012890575500000001	-0.079859655	-0.0089102043	-0.012152036100000001	0.1496131716	-0.0802542481	-0.0273799029	-0.019121706699999998	-0.1077877045	0.1454065841	-0.1417484037	-0.0648333777	0.0651320005	0.08551182	-0.0282504746	0.0390243489	0.0365531969	-0.0302533586	0.0038263136	-0.1891591245	0.0409647869	-0.0586751914	0.0433934364	-0.049838000099999995	-0.1306522804	0.0220141819	0.08155011919999999	-0.0186189152	-0.0034732392	0.152425812	-0.0362562848	0.11776388619999999	-0.0022925616	-0.1323108019	0.09963162490000001	-0.0847814315	0.08819933449999999	0.0010534363000000001	0.011342829399999999	0.0363209114	0.1230130602	0.12277786800000001	0.12238621390000001	-0.0321106	0.0006112000000000063	0.0010310906323599998	3.735654400000076e-07	0.059189	0.06545577	0.003503337721	0.0042844578262929	0.0261663	0.0261290889	0.0006827292867441033	0.00068467525569	0.0019248	-0.00059366	3.7048550400000007e-06	3.524321956e-07	-0.0	-0.000642342	4.1260324496399993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52305.89938238458	43.125257946376216	2735907110.2001395	1859.7878729414856	83959.51937730912	831.642164408855	7049200894.068746	691628.689622645	53470.36399313669	250.0565299631271	62528.268177200276	2859079825.558529	53728.39575042637	54712.91570596607	1.7819029999999998	37.176018	0.19910786	0.120227	0.11268417060000001	0.067627065	0.2071244271	-0.05809207070000001	-0.2181639052	-0.14238257210000002	-0.052619346100000006	0.1884974698	-0.098594585	-0.10025313300000001	0.0578034745	0.0180178823	0.1149969431	-0.1715764717	0.0020507743	0.09602752880000001	0.18283586629999998	0.0192824331	0.067011762	0.1288560448	0.0712383533	0.110001751	-0.0069450302000000005	-0.036066316	-0.043666775	-0.1197853841	-0.00527929	-0.0316639882	-0.10183397570000001	-0.0029585872999999996	0.024979643399999998	-0.0945595739	-0.14757944	-0.0719176811	-0.0256175091	-0.1971572875	-0.043253050300000005	-0.0008913491000000002	-0.1715591845	0.0034474224	0.0909538958	0.1778257493	0.0163770379	0.0459347771	-0.1486188634	-0.0789148839	-0.1110399574	0.0009256555999999999	0.0079633433	0.044998032599999994	0.0636228207	-0.0833346121	-0.0297774132	-0.0604407432	0.0613622333	0.0119355522	-0.0027928499	-0.2027900033	-0.0037253077	0.1481240475	-0.08303742530000001	-0.0127302242	-0.055261520700000004	0.12287366890000001	0.12222097380000001	0.1211357154	-0.0163041	0.015806499999999998	0.00026582367681	0.0002498454422499999	0.000462095	-0.058726905	2.13531789025e-07	0.0034488493708790245	-0.00399355	-0.03015985	0.0009096165520225	1.59484416025e-05	0.00374461	0.00181981	1.4022104052100002e-05	3.311708436100001e-06	-0.0	0.0	0.0	0.0	6.84821e-05	6.84821e-05	4.689798020410001e-09	4.689798020410001e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52054.355007454746	-251.54437492983558	2709655875.242129	63274.57255884171	83213.37921413178	-746.1401631773332	6924466480.2349	556725.1431062976	53090.77915084696	-379.58484228973253	144084.65249612107	2818630830.844006	53336.89448461484	52361.342527151355	1.560577	32.558468	0.23454486	0.14253900000000005	-0.07007254730000001	0.0733748561	0.1103729641	-0.0855888985	0.023404339700000002	0.003199014	0.09592019630000001	-0.0329328828	-0.1417413325	0.0024354819	-0.07884336780000001	-0.08143877349999999	0.1209764157	0.1001435638	-0.1091820784	-0.0995089326	-0.0953250809	-0.0144508366	-0.0589394984	-0.0962140879	0.06354569410000001	0.0546322493	-0.0945210577	0.0279503069	-0.0011643847	-0.0076314077000000004	-0.0113621558	-0.0400611747	-0.0128992702	-0.0192832094	0.0443128475	-0.1470246402	0.0019449973	-0.0610343306	0.0133651226	-0.04700244519999999	0.1512217781	-0.0709576296	0.0985920902	-0.10781408519999999	-0.0971621255	-0.0942722052	-0.021589263900000003	-0.044005475700000005	0.11500130800000001	-0.0634254135	-0.0590250521	0.0818811123	-0.0347790325	-0.0139733944	0.0038006596000000003	-0.0109375763	-0.0339598068	0.0383344615	0.0750997458	0.028371613799999997	-0.1467630014	-0.0281684971	-0.0551446665	0.0336324875	-0.050377493499999995	0.1422868069	-0.0357725554	0.1226646807	0.12138720970000001	0.11926793710000001	-0.0150556	0.001248499999999998	0.00022667109136000004	1.5587522499999947e-06	0.0945232	0.094061105	0.00893463533824	0.008847491473821027	0.0550356	0.05902915	0.0034844405497224994	0.0030289172673599995	0.00220897	-0.00153564	4.879548460900002e-06	2.3581902096e-06	-0.0	0.0	0.0	0.0	0.0	-6.84821e-05	0.0	4.689798020410001e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52110.34406217845	55.98905472370098	2715487958.2786164	3134.774248853583	83537.1173799261	323.73816579431883	6978449980.1475525	104806.39999186982	53300.91930125584	210.14015040887898	44158.88281386628	2840987998.3589873	53564.15255916004	52209.22604078712	1.269843	26.492872	0.1795144	0.14316800000000002	0.011449206100000001	-0.123655494	0.213743135	0.1257218115	-0.0076094517	-0.0432486516	0.10978490880000001	0.2391074243	-0.0291409717	-0.063463217	-0.028986767599999998	0.026470329100000002	-0.0361414356	-0.034843252400000004	0.0313116924	-0.0010422591999999999	0.18134617960000002	0.0325656319	-0.0188453191	0.0031978221000000004	0.05248558440000002	0.053249715499999996	0.055588096600000005	-0.0763044354	-0.0673354878	0.0856384674	-0.0377638254	0.09451117740000001	0.155653722	0.0513246903	-0.0805293467	-0.1966114454	-0.049954842400000005	-0.0234761274	-0.0823794197	-0.1155472212	-0.120892771	-0.09408224470000001	-0.0393858535	0.0354446628	-0.0160689384	0.1800081644	0.0284523643	-0.0222531966	-0.0117001285	-0.0583057891	-0.0500634407	-0.050598425700000005	0.0825694266	0.0536660296	-0.08365061879999999	0.0764614175	0.12467860730000001	0.1498709196	-0.0149184802	-0.1189552433	-0.1204606106	-0.1080768418	0.058921612199999994	0.15741841439999998	-0.0147419649	-0.0782818832	-0.1193294775	0.12238621390000001	0.12027846460000001	0.1167923968	-0.0158693	-0.0008136999999999987	0.00025183468249	6.62107689999998e-07	-0.045234	-0.1397572	0.0020461147559999995	0.019532074951840003	0.0319226	-0.023112999999999998	0.0005342107689999998	0.0010190523907600002	0.00252558	0.0003166099999999997	6.3785543364e-06	1.0024189209999982e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52016.34846646736	-93.99559571108692	2705700507.7849607	8835.172013082105	82807.57570043103	-729.5416794950725	6857094593.382615	532231.062120491	53007.94149067245	-292.97781058339024	85835.99749423689	2809841861.0785537	53243.231918881465	52254.495895978165	1.307293	27.274189	0.2315741	0.155747	0.0901196801	0.09483967119999999	0.08889958070000001	-0.0865178217	0.1436220678	0.0355179988	-0.0981447282	-0.0193832445	-0.0679390758	0.1498583251	-0.1460230752	-0.10604533220000001	0.0680028664	0.11809795669999999	-0.0795839677	0.13992231859999998	-0.0083693039	0.0318538726	-0.0020485845999999998	-0.0716029173	0.17903322559999998	0.1379144662	-0.039941652	0.0714717847	-0.047175576	0.0138351118	-0.0340800903	0.029733487700000002	0.08375724059999999	-0.0487662417	-0.051691068300000004	-0.04346844019999999	-0.10694901220000001	0.0064232248	-0.0373293542	-0.0606321143	0.1436728353	0.1497901138	0.1206488923	-0.07910000019999999	0.1396494507	0.0052067538	0.0331027465	0.007345708	0.076499459	-0.1780992657	-0.1189763784	-0.0043885549	-0.1061183247	0.0229210519	-0.0083182566	0.0160756191	0.039082263799999996	0.1076879177	0.027238459700000002	-0.0303935882	0.0446413679	-0.10019035470000001	0.025432616	0.0438890804	-0.0128008726	0.13479932109999998	0.1577084177	0.1220384262	0.1188972501	0.1137217091	-0.0127304	0.0031389	0.00016206308415999998	9.85269321e-06	0.08521770000000001	0.1304517	0.0072620563932900015	0.01701764603289	0.0549881	0.0230655	0.0005320172902499998	0.00302369114161	0.00102722	-0.00149836	1.0551809283999998e-06	2.2450826896e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52082.50266695103	66.15420048367378	2712587084.052961	4376.378241634104	82961.06715671183	153.4914562807971	6882538663.78045	23559.627151199857	53305.424120181066	297.4826295086168	88495.91485936097	2841468240.632381	53550.790132887996	51634.03831740517	1.229652	25.654358	0.195934369	0.120099	-0.11620412890000001	0.016963443	0.1654417784	0.0401580208	0.06092941900000001	0.0272341569	0.11426189199999999	-0.0015915431	-0.0052032781	-0.008286122	-0.0484561758	0.001022344	-0.0159882318	-0.0371429098	-0.0699320318	-0.0976210845	-0.0211880924	0.0797956088	-0.0791022308	0.012309889199999998	0.0026394003	0.0465975759	-0.12429407099999999	0.11901017	0.0476963913	-0.024082035800000002	0.0037705342	0.1412676747	-0.0948466967	-0.021569357400000003	0.053286922699999996	0.0007512564	0.0396513141	0.051609872300000005	-0.040743725	-0.035932242999999996	0.03623555	0.0634467181	-0.0356579178	-0.06950575889999999	-0.0963974058	-0.0331340232	0.06376427030000001	-0.08738637279999999	-0.0070157671	-0.0160411972	-0.049180841399999994	0.1091829461	-0.1359108805	-0.0494610172	0.0299257719	-0.0085667058	0.1331951159	-0.1117190346	0.028065656	0.0605785025	-0.0158650964	0.0418853263	0.0682338848	0.025159074	0.0200989489	0.0291366676	0.0692569663	0.1216215147	0.11724669509999999	0.1100715217	-0.0127282	2.1999999999990777e-06	0.00016200707524	4.839999999995941e-12	-0.000378569	-0.085596269	1.4331448776100002e-07	0.007326721266720362	0.042524	-0.0124641	0.00015535378880999996	0.001808290576	0.00252352	0.0014962999999999999	6.3681531904e-06	2.23891369e-06	-0.000461136	-0.000461136	2.12646410496e-07	2.12646410496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52200.93162407914	118.42895712810423	2724937262.4217854	14025.417886450348	83084.0999653633	123.03280865147828	6902967667.054482	15137.072004671265	53100.30857435565	-205.1155458254143	42072.38713925763	2819642770.6917877	53348.47052990869	50817.17627209306	1.240046	25.871206	0.124180514	0.07002710000000001	0.0191283651	-0.149395892	-0.0183749892	0.0871749662	0.1550218027	0.1605189689	0.1049592999	0.0190580843	-0.0247553363	0.07573681389999999	0.0571202804	-0.0068795513	-0.0128726281	0.11753359460000001	0.050825767300000005	-0.0534486958	0.0412201027	-0.0611900308	-0.0433336441	-0.0674117893	0.0606463782	0.1383409235	0.1014000664	-0.0982554509	-0.0525571216	-0.1439637226	-0.10005227970000001	0.0686268075	-0.0207385705	-0.0114954776	-0.1186891372	0.0228097625	-0.1094812437	-0.06803346240000001	-0.0771989419	0.0669084575	0.01190583	-0.11634521560000001	0.11447398369999999	0.0512082903	-0.054314519900000004	0.0370547259	-0.0625596732	-0.0239597098	0.0753985048	-0.056717852699999995	-0.1464396123	-0.11150736480000001	0.0952744273	0.070921713	0.129693385	-0.0382409509	0.08448003050000001	0.0169748763	0.07818936650000001	-0.12837574529999998	0.0632818283	-0.0586151234	-0.1235396039	0.008200405	0.0902513402	0.0175191343	-0.0872486795	0.1211357154	0.11533053859999999	0.1058604351	-0.0127305	-2.3000000000002185e-06	0.00016206563025	5.290000000001005e-12	0.0537916	0.054170169000000004	0.0028935362305599994	0.002934407209488561	0.024149200000000003	-0.0183748	0.00033763327503999983	0.0005831838606400003	0.00170291	-0.00082061	2.8999024681e-06	6.734007721000001e-07	-0.000642851	-0.00018171499999999996	3.3020341224999976e-08	4.132574082009999e-07	3.03399e-05	3.03399e-05	9.205095320099998e-10	9.205095320099998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52333.59471620617	132.66309212703345	2738805135.9201226	17599.496012705764	83041.11612915639	-42.98383620691311	6895826967.976038	1847.6101750627345	53205.5386221342	105.23004777854658	11073.362955475195	2830829340.071414	53449.60321693789	52957.36147248307	1.39367	29.076273	0.113891455	0.075769	0.0972197816	0.0971120738	-0.033651820299999996	-0.061905711900000014	0.028653264900000006	0.0571200024	-0.1193198975	-0.030442711	0.0477145563	0.0634605359	-0.018171337	-0.035568769900000005	0.038731655499999997	0.012126733899999999	0.0035202242	0.0786097125	0.014953955900000001	-0.10977651320000001	0.010255938499999999	-0.0636021249	0.02980555	0.0485348904	0.0538227451	0.0043724780999999996	-0.0463812087	0.0109576613	-0.0588373209	0.0283174109	-0.1142150932	-0.0639948702	-0.0332597044	-0.0083552547	0.1307709491	-0.0625334914	-0.0627341931	-0.0116902195	0.1051163904	0.058325341399999994	0.013139005	0.0022933323	0.0810338132	0.020974833199999997	-0.0977849367	0.0270823025	0.0639183091	-0.0192633499	-0.051915555	-0.0652587439	-0.0126169804	0.0627567483	0.0287713718	0.0372101488	0.0143785602	-0.065657929	0.1322232943	0.0220596302	-0.022070332	0.1216320384	-0.0139795492	0.08977379769999999	0.0062273107	0.0739294422	0.0790429983	0.1205813036	0.1131531214	0.10110990789999999	-0.0127168	1.3700000000001905e-05	0.00016171700223999996	1.876900000000522e-10	-0.017153499999999995	-0.07094509999999997	0.0002942425622499998	0.005033207214009998	0.0097807	-0.014368500000000003	0.00020645379225000008	9.566209249e-05	0.00162518	-7.773000000000003e-05	2.6412100324e-06	6.041952900000005e-09	-0.000519285	0.00012356599999999998	1.5268556355999994e-08	2.69656911225e-07	0.000400327	0.0003699871	1.6026170692899998e-07	1.3689045416640998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52424.39234722544	90.797631019268	2748316912.975829	8244.209798711141	83135.22817887929	94.11204972289852	6911466164.354325	8857.077903045323	53384.938583801835	179.3999616676374	32184.346246349767	2849951667.596294	53637.03040834637	52912.13138486656	1.140808	23.800797	0.10763305	0.061071300000000016	-0.0879790359	0.0878754299	-0.025725116200000002	0.0823579458	-0.0316883792	0.0195906264	-0.0094778154	-0.12895176560000002	-0.0977617696	-0.006122270500000001	0.0447178473	0.0868368051	-0.08663446849999999	-0.1234045133	-0.12455792519999999	-0.0642322765	0.032763984100000004	-0.002616994	-0.0946163607	0.0057911825	0.076349871	0.059280563	0.054180751900000004	-0.012797783600000001	0.0249963745	0.1176179598	0.07305466769999999	-0.055004274699999994	0.1392036559	-0.05624836019999999	-0.0716797043	-0.0086238709	0.2303993099	-0.008926879300000001	0.026399975	-0.18443078219999998	0.1549459822	-0.0356782993	-0.1230820007	-0.1246892871	-0.0640207267	0.0255091133	-0.0151464996	-0.09572358980000001	0.0071500648	-0.0801717695	-0.0478413711	-0.0595699902	0.0048618449	-0.0489663736	-0.0928707914	0.039445052599999995	-0.043874853600000006	0.17100761120000002	0.0183912886	0.019315187	-0.030206847999999998	0.22530182629999998	0.1042801525	0.1172239598	-0.1060431042	0.1687123129	-0.0385316114	0.1199585933	0.1107193759	0.0958441479	-0.0127491	-3.230000000000073e-05	0.00016253955080999994	1.0432900000000474e-09	0.0117926	0.028946099999999995	0.00013906541475999998	0.0008378767052099998	-0.0175274	-0.027308099999999995	0.0007457323256099999	0.00030720975075999987	0.00239972	0.0007745400000000003	5.758656078400002e-06	5.999122116000002e-07	-0.000519285	0.0	0.0	2.69656911225e-07	0.000147936	-0.0002523909999999999	2.1885060096000004e-08	6.370121688099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
