global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
23324.730509144512	n/a	544043053.3242168	n/a	38000.26367670947	n/a	n/a	1444020039.499445	22786.179544573828	n/a	n/a	519209978.23755467	22946.682812154926	22463.473799314204	n/a	n/a	n/a	n/a	-0.0975324418	-0.128544817	-0.0721338358	-0.0416650773	-0.0197661692	0.05157627730000002	-0.1217653574	-0.0912516417	0.2356897465	-0.0431903821	0.0160802294	-0.0830668988	0.1263822372	-0.0019852501	0.1215625216	-0.0056183108999999995	-0.1415942558	0.062914455	-0.0001044565	0.116173001	-0.131382563	0.024856515	-0.0770347687	0.0551687016	-0.0453048354	0.120232996	-0.0656518559	0.0741809075	-0.054677387	0.0120523045	-0.044564519299999994	-0.0744404841	0.012056680600000001	0.1457410794	-0.0681321773	0.0071879258	0.1943052036	-0.0090168503	-0.0986603618	0.0195987547	0.0067414072	0.09941912050000001	-0.1622538482	-0.1095661203	0.10358260220000001	0.0484739411	0.1589150693	-0.0303081133	-0.0067111425	-0.1043045119	0.0461528154	-0.0746588428	0.2323099123	-0.0157672006	0.052001154400000006	0.1133294052	-0.17274821489999995	0.035721168	-0.1018652706	0.0239869154	-0.1548393667	0.0023350101000000002	-0.09272426550000001	0.14295615890000002	-0.066704745	0.11240773230000001	-0.012599451000000001	0.0347574671	-0.1490601683	0.0747534925	-0.0272705812	0.0310899363	-0.030965176299999998	0.0238612603	0.007728261899999998	-0.025423364599999998	0.0645347599	-0.1016402522	-0.043056128799999996	0.0353864969	-0.0864653848	-0.0309307229	-0.1903896211	0.0651815926	0.0453741178	0.0517771967	-0.1767016623	-0.1047002226	0.0339563471	0.0626625604	0.0179073787	-0.1367180302	0.0963163214	0.0656638551	0.1472068638	0.1217078847	0.1216831682	0.1216419777	-3.1533000000000005e-05	n/a	n/a	9.943300890000005e-10	0.0684038	n/a	0.00467907985444	n/a	-0.0268618	n/a	n/a	0.0007215562992399999	-0.000438578	n/a	1.9235066208399998e-07	n/a	-0.000559087	n/a	n/a	3.12578273569e-07	0.000347411	n/a	n/a	1.20694402921e-07	0.0	0.0
23371.014725747213	46.284216602700326	546204329.3110932	2142.2287065256805	38676.74062596689	676.4769492574269	457621.0628766354	1495890265.448318	22817.59378707709	31.414242503262358	986.8546320537752	520642586.2320591	22984.447538234315	22755.554202050283	1.527225	23.535873	0.1680066419	0.11790900000000006	0.0461260685	-0.12601383189999998	-0.0613688633	0.029762376	0.2512561975	0.14649106609999998	0.1614913207	-0.2497778923	0.085720655	0.1804486856	0.07388238150000001	-0.08220667450000001	0.1261534561	0.096206999	0.027146228799999998	0.2649199932	0.031014019	0.062272046500000004	0.0256555586	-0.0176402823	0.16729803669999999	-0.12298448769999999	0.1617009667	-0.0633430911	-0.0341891725	0.0011576606	0.0410899851	0.09789499089999999	-0.06174021740000001	-0.0340691155	0.0445927042	0.1449232636	-0.0522655764	0.0065110514000000005	-0.0203164193	-0.0960953061	-0.15206631880000002	0.0014263638	0.0325460594	-0.0007060381	-0.09183367869999999	-0.054712576	-0.0249567232	-0.0338574522	0.0197940047	0.0414306424	0.06854526429999999	-0.014656540400000001	0.0809886131	0.08245954929999999	0.12319853039999999	-0.24082117039999998	0.061759067699999996	0.1813455485	0.12444272560000001	0.0355755592	-0.1416102511	-0.027885126	-0.1323028548	-0.2456348887	0.0657973909	-0.08983316279999999	0.025480937999999998	0.0405348818	0.1213648788	-0.0825629317	-0.1655606863	0.0740844984	0.1215921768	-0.0033329275	0.0318701062	0.0560060823	0.08616609289999999	-0.1056856476	0.003778195	0.12242159470000001	0.0417127728	0.0584048572	0.0419079225	0.0651503668	0.12139895199999999	0.0151111826	0.09166440630000001	-0.0478054991	-0.0164437768	0.08623631890000001	0.0299095575	-0.013452934299999999	-0.0054704714	-0.0197364963	0.013817213500000002	-0.021196613	0.1090868217	0.108890131	-0.0686472701	0.1216419777	0.12141962949999999	0.12104935019999999	-1.61411e-05	1.5391900000000008e-05	2.3691058561000014e-10	2.6053510921e-10	0.0326824	-0.0357214	0.00106813926976	0.00127601841796	0.0836451	0.1105069	0.012211774947609996	0.00699650275401	-0.00061096	-0.000172382	3.732721216000001e-07	2.9715553924e-08	-0.0006739710000000001	-0.0001148840000000001	1.3198333456000024e-08	4.5423690884100025e-07	0.000495404	0.00014799299999999996	2.190192804899999e-08	2.45425123216e-07	1.0	0.0
23366.62690706078	-4.387818686431274	545999253.0137769	19.252952824995468	38373.403184947405	-303.3374410194883	92013.60312425156	1472518071.9945314	22724.55748921177	-93.0362978653211	8655.752720484752	516405513.0804907	22893.34730254804	22464.247867607817	1.469186	22.641439	0.2426962911	0.130825	0.0428857254	-0.0830627261	-0.0999626911	0.1650358236	-0.0678958009	-0.016556131499999998	-0.1634730411	0.1251666245	0.010555792900000001	0.0529789094	-0.022049184700000002	-0.21304881620000002	0.0040729683	-0.047608363499999994	-0.031133223999999998	0.2434119625	0.0298096146	-0.0347977207	0.1319331195	0.0127974508	-0.0015690538	-0.11115919279999999	-0.0296226602	-0.0880783018	0.0564962713	0.0389345533	-0.023651776200000002	0.0381418794	-0.0005214232	0.046544775499999996	-0.147719632	-0.0608767324	0.052987226299999995	-0.0732828742	0.075229832	0.11475103119999999	-0.1322366798	0.047936255899999995	-0.2377186777	0.11071083109999999	0.109950459	0.1037945116	0.2393442564	0.0310960266	0.2207067261	0.1692302057	0.028903825	-0.0308485195	0.010336444399999999	-0.1031897225	-0.0029163115999999998	0.1317421471	0.0056457991	0.045193298099999994	0.0270320483	-0.0940720484	-0.19760324699999998	0.1059291368	0.014296310500000001	-0.1940737815	0.07118311599999999	-0.0817374824	0.13292506839999998	0.0341084861	-0.0727918313	-0.0176031164	0.0058126249	0.10971777869999999	0.0859951565	0.0739220396	-0.0692969299	0.0784244408	0.014566311100000003	0.115495037	0.0800287208	-0.1448775323	-0.07473761400000001	0.0607836848	-0.0256979803	-0.0747749184	0.15162470220000002	0.0519026229	-0.147973728	0.0381419054	0.1455723169	-0.1211091443	0.1038590326	0.0177419093	-0.0803144398	0.3510078376	0.1461280231	-0.0012444573	-0.0416409553	0.0546063736	0.1048105541	0.1215101995	0.120893123	0.1198669825	0.0226678	0.0226839411	0.0005145611838282691	0.0005138291568399999	0.0558135	0.023131099999999998	0.0031151467822499996	0.0005350477872100001	-0.0238011	-0.1074462	0.011544685894439998	0.0005664923612099999	0.000363992	0.000974952	1.32490176064e-07	9.50531402304e-07	-0.000387515	0.00028645600000000015	8.205703993600005e-08	1.50167875225e-07	-3.1889e-05	-0.0005272930000000001	2.7803790784899997e-07	1.016908321e-09	0.0	0.0
23405.89124665501	39.26433959422865	547835745.0502416	1541.6883637709122	38382.766338084	9.363153136597248	87.66863665937088	1473236751.7639544	22709.52865879038	-15.028830421390012	225.86574383489787	515722691.9044216	22882.94841645042	23199.84330595351	1.2870780000000002	19.835009	0.08352199999999999	0.044135	0.1154789343	-0.0319151769	0.0041727835999999996	0.12746812230000001	-0.0445446687	0.0179464421	-0.07659717740000001	0.2114228487	0.0116010901	0.1166195859	-0.011582243	-0.15900845630000002	0.0068295789	0.0335718092	-0.19705728460000002	0.054969067999999996	-0.0448122513	-0.0075588409	0.026500356200000002	0.1218006323	0.08401020949999999	0.342712665	-0.11264625539999999	-9.77325e-05	0.0525381551	0.0058254252000000005	0.046550340700000005	0.1524199797	-0.11568878810000001	0.0768900619	0.0387594342	0.0651916225	-0.11249928470000001	0.0008644678999999999	-0.0505299167	-0.0687232781	0.0005447978	-0.019152623799999997	0.0626761848	0.049281623	-0.0031803578000000002	-0.0698424491	0.013264148	0.1407474363	-0.0874268073	-0.0760401473	-0.030477337099999998	0.13001773460000002	0.057293873499999995	0.0035725415999999996	-0.058227043099999994	0.2192081084	0.0012039676	0.09024784779999999	-0.0075511872	-0.1359537297	-0.1217163253	-0.0431926605	0.10425426289999999	-0.1477578733	-0.06651152169999999	0.0778197584	-0.0114704278	0.1916569997	0.1065199551	0.1558324899	0.2611736238	-0.14668122150000001	0.014657315	0.0204168103	0.0781477357	0.0980463335	0.1215698752	-0.0158299244	-0.0652857191	0.1033606076	0.1010061785	0.046402666399999994	0.0625468718	0.047474660099999996	-0.0756152581	-0.0215926335	0.065433583	-0.040269038300000004	0.0518320117	-0.0109696447	0.0507497261	0.0853459426	-0.08485463039999999	-0.1171337699	-0.031244422400000006	-0.017344805300000002	-0.138172815	0.0087439088	-0.0647712088	0.1213126213	0.12010478890000001	0.1181006348	0.0117331	-0.0109347	0.00011956766408999995	0.00013766563561000002	0.0916765	0.035862999999999985	0.008404580652249999	0.0012861547689999994	-0.0467967	-0.0229956	0.0005287976193599999	0.00218993113089	0.00017185	-0.00019214200000000002	2.95324225e-08	3.6918548164e-08	-0.000305083	8.243200000000001e-05	6.795034624000003e-09	9.3075636889e-08	-3.1889e-05	0.0	0.0	1.016908321e-09	0.0	0.0
23423.404474427407	17.51322777239693	548655877.1726259	306.7131470078552	38129.02270507813	-253.7436330058699	64385.831291017596	1453822372.4443636	22731.60025104773	22.071592257350854	487.15518477475035	516725649.97343326	22902.227740931427	22932.825361743417	1.232118	18.988028	0.14373273569999998	0.0749501	0.0968250348	0.0650898181	-0.0105943464	0.0998760231	-0.16858712050000002	-0.041471686	-0.1334702268	0.1262641843	0.054149573099999994	-0.0169834876	-0.1564323918	-0.1100124918	-0.14013394869999998	-0.1292213951	-0.0630584088	-0.0214841871	-0.0405166389	-0.0277100213	-0.019610931499999998	0.073028514	-0.008930311	-0.0115392568	0.048241819500000005	0.0208727314	-0.0918601415	-0.06911996769999999	-0.0347376466	0.1360305105	-0.0334975789	-0.002321029	0.0191380571	0.15064170400000002	0.2109628282	0.0187006392	-0.0790463602	-0.0277204937	-0.11451477980000001	0.0088938495	0.1428813568	0.0199548093	-0.1358131249	0.0787102623	-0.1015228679	-0.0487911529	-0.1130691242	-0.035573435699999996	-0.177043927	-0.062129708799999996	-0.0294517223	0.0226624478	0.0447886125	0.12534004099999999	0.0629226861	0.0096371493	-0.15865203890000001	-0.1055997492	-0.0497714228	0.167745313	0.1361731057	0.0044931591	-0.0390697921	0.063458182	-0.0116277037	0.0668486528	-0.0188300136	-0.0174304336	-0.06994879679999999	-0.000625562	-0.0203891335	-0.08903145679999999	0.026307535400000002	0.06408441620000001	0.06065608910000001	0.0053031239	-0.0330922378	0.1381074589	-0.11852734470000001	-0.0368029469	-0.1566739519	0.1282698776	0.09291497050000001	0.0203054685	0.17064662260000002	0.069224485	0.0782236982	0.0736611024	-0.0753779418	-0.0594658343	0.11229322	-0.1961574593	0.0366153776	0.1663539672	-0.015836808600000002	-0.05795397190000001	0.0261918144	0.12104935019999999	0.11905633460000001	0.11575891279999999	4.86643e-05	-0.0116844357	0.0001365260376274345	2.36821409449e-09	0.0300431	-0.061633399999999984	0.0009025878576100001	0.003798675995559999	-0.0764096	-0.0296129	0.0008769238464099999	0.005838426972159999	-0.000294093	-0.000465943	8.649069264899999e-08	2.1710287924899997e-07	-0.000493779	-0.000188696	3.560618041599998e-08	2.43817700841e-07	0.000129512	0.000161401	2.6050282801000004e-08	1.6773358144e-08	0.0	0.0
23423.172904695733	-0.2315697316735168	548645028.9232724	0.05362454062734457	38109.29754457379	-19.725160504342057	389.08195692205584	1452318559.340858	22761.83188533374	30.231634286010376	913.951711603078	518100990.77619576	22938.953489629344	23123.399621078654	1.084485	16.712866	0.04767374630000002	0.0264032	0.0316360684	0.1333184308	0.0260271585	0.0019233226	-0.09335833240000001	-0.10584845179999999	-0.0236440675	0.0643619039	0.0075954032999999985	-0.10614394210000001	-0.14222459310000002	-0.2355051657	0.06669101690000001	-0.044631344	-0.08960994300000001	-0.1898183275	-0.1531360784	0.06131561570000001	-0.1369561128	0.1198113341	0.074321703	0.0032106649	0.0390796251	-0.060614473700000004	-0.0107748273	-0.0840095089	-0.0365936421	-0.0496935665	0.1009230337	0.0935085178	0.0024141252	0.027286071800000002	0.0077564671	0.0661209401	-0.0751464949	-0.1054490234	-0.11426339710000001	0.0388549746	-0.019556771	-0.0520796084	-0.064168608	-0.0790423551	0.09597921640000001	-0.0977118532	0.0616325999	-0.0285022197	0.0293146081	-0.0167437808	-0.10824395140000001	0.029043371499999998	0.0021037372	0.0561713682	0.020826546100000003	-0.0788281372	-0.1407037507	-0.1045212119	-0.2275648292	-0.048230835	0.1457701632	0.11534184980000001	-0.17299834309999998	0.0555634541	-0.16962226149999998	0.0283236445	0.0308601596	-0.1286098903	0.0021597542000000003	-0.0245234754	0.07850461730000001	-0.0836708436	-0.042208998399999996	-0.0833646346	0.014677605600000001	0.1016348819	-0.0337573209	0.0505181671	0.0791354672	-0.094204704	0.0194735498	0.0909793648	0.12641657439999998	0.005392674399999999	0.057403963499999995	-0.0617902644	-0.0630452557	0.0812739268	0.083806215	-0.0267915008	0.0635346242	0.11617271130000001	-0.016690638799999997	0.0133836093	0.0101974768	-0.0733313966	0.0312096491	0.1207205288	0.11775003070000001	0.11285322490000001	4.8588e-05	-7.62999999999979e-08	5.821689999999678e-15	2.3607937440000004e-09	0.0424759	0.012432800000000004	0.0018042020808100004	0.0001545745158400001	-0.08698369999999997	-0.010574099999999977	0.00011181159080999949	0.007566164065689994	3.78414e-05	0.0003319344	1.43197155396e-09	1.1018044590336001e-07	-0.000493779	0.0	0.0	2.43817700841e-07	-3.1889e-05	-0.000161401	2.6050282801000004e-08	1.016908321e-09	0.0	0.0
23366.7007766832	-56.47212801253409	546002705.1870471	3189.101242264037	38276.85750647818	167.55996190439328	28076.34083340173	1465117820.5712352	22823.28659029585	61.45470496211057	3776.680761980056	520902410.7827784	22994.49816650103	22953.31064297392	1.394805	21.495176	0.14546214699999999	0.0938886	-0.1293601501	0.041850503500000004	0.0046589045	-0.1852129389	0.1170601009	-0.0655417496	0.0645704778	-0.2169851398	-0.0194464792	-0.0462181259	-0.023238041	-0.1847038838	0.024937630899999997	-0.0992290916	-0.0721254615	-0.05134942519999999	0.1175297664	-0.11813293429999999	-0.11721128300000001	-0.1406079827	-0.0277691058	0.0460367308	0.052091826900000006	0.0789876083	0.0770760308	-0.07570477490000001	-0.037378373799999996	-0.053209405099999996	-0.026089621299999997	0.0015994147	-0.0325592086	0.0415562129	-0.0435021859	0.0742815854	-0.021297983	-0.1121923961	-0.0096981499	-0.024569538199999998	-0.1107057157	0.042805150800000004	-0.0060861449	0.0107432342	0.013315005100000001	0.0789997547	-0.0266189577	-0.0354599071	0.0686931264	-0.0640060615	0.0428187879	0.0186045022	-0.15746212869999998	-0.2209851978	-0.0176946948	-0.0468907124	-0.0068951537	-0.0488722794	-0.1729410029	0.0346361569	0.11398928009999999	0.0515803335	0.11868510980000001	0.1116293498	0.0132884041	-0.20051293879999998	0.0191906952	-0.0416999822	0.007358055	-0.1208870756	-0.0398146291	0.0116073831	0.058376748099999994	0.045083803	-0.0512559104	0.0017726775	0.0036934038	0.0733332347	0.1009216412	-0.0376745702	0.0582983419	0.0837055271	0.0627511306	-0.0114463995	-0.1160983402	0.036131204199999996	0.042650223200000004	0.0009728113000000001	0.065691968	-0.0227226052	-0.0785393374	0.022339524500000003	-0.1161637678	0.0485213086	-0.0320795477	0.0234613662	-0.12970718960000002	0.120326335	0.1161887065	0.1093977275	0.00346745	0.003418862	1.1688617375044e-05	1.20232095025e-05	0.07623549999999997	0.033759599999999966	0.005811851460249995	0.0011397105921599974	-0.00247792	0.08450577999999997	0.007141226853408396	6.140087526400002e-06	-2.58006e-05	-6.3642e-05	6.656709603599999e-10	4.050304164e-09	-8.18629e-05	0.0004119161	1.6967487343920993e-07	6.701534396410001e-09	-3.1889e-05	0.0	0.0	1.016908321e-09	0.0	0.0
23299.99555915713	-66.70521752606875	542889793.056742	4449.586045200148	38351.304808361696	74.4473018835124	5542.400757734829	1470822580.503867	22774.390806199288	-48.89578409656315	2390.7977024177176	518672876.59349465	22943.580753897048	22817.731227599463	1.220677	18.811708	0.03592038	0.0221566	-0.1216433093	-0.1221546572	-0.0365656215	-0.21532108	0.0287081024	0.08781649289999999	-0.0700433657	-0.0964088011	0.0681188572	-0.0890646918	-0.0026610684999999997	-0.086243319	0.10226761710000001	-0.1649539006	0.16316676060000002	-0.0476353948	-0.008615278	-0.13721844560000002	-0.043364083899999996	0.0706730631	-0.0737605522	-0.0044508721	0.0511203095	0.1015562876	0.1448979937	0.0511676162	-0.032033618300000004	-0.0464907946	-0.0534969414	0.0342000257	-0.0891848196	0.0719180241	0.027579486299999997	-0.1458905125	-0.0195471167	-0.0215109391	0.1332611773	0.0142678882	0.0741140762	-0.1090500721	0.11936991050000001	0.0301710014	0.1456034618	0.0344230416	-0.1158972366	0.10869818560000001	-0.08581977210000001	0.0184790203	-0.028066990299999997	0.0177880285	-0.1447290135	-0.09202090710000001	0.073166588	-0.0674425181	0.0160823246	0.1260429579	-0.1637266157	0.1268504948	-0.0305199151	0.1360310538	-0.006213836899999999	0.0788951239	0.0549016162	-0.0596449753	-0.0752252769	-0.0912844452	0.017050678200000002	-0.0807004013	-0.0744561438	0.1549411873	0.0371993352	0.0130127856	-0.0449654223	0.089422725	0.0452554842	-0.005273526800000001	-0.0539006033	0.1007815442	0.0116604399	0.08085921089999999	-0.14387201130000002	0.0336388583	0.0837063039	0.027784068399999997	-0.1199352668	-0.1411243016	-0.024426887	-0.0012501713000000001	-0.1254381104	0.06793613679999999	0.0798129612	0.0775109143	-0.126651433	-0.1485662815	-0.0744395026	0.1198669825	0.1143757435	0.10540925529999999	0.00655389	0.00308644	9.5261118736e-06	4.29534741321e-05	0.0597725	-0.016462999999999967	0.0035727517562499996	0.000271030368999999	-0.00338103	-0.00090311	8.156076720999998e-07	1.14313638609e-05	0.000283556	0.0003093566	8.040400513599997e-08	9.570150596356e-08	-8.18629e-05	0.0	0.0	6.701534396410001e-09	-3.1889e-05	0.0	0.0	1.016908321e-09	0.0	0.0
23260.50098821149	-39.49457094564059	541050906.2225877	1559.8211341802378	38392.10294274057	40.7981343788706	1664.487768796383	1473953568.365989	22777.400800266958	3.00999406767005	9.060064287408894	518809987.21600187	22949.240061262328	22859.35603122416	1.246901	19.215832	0.13557853669999995	0.07334409999999998	0.026130002000000003	-0.16447371560000001	-0.0969343461	-0.14626295949999998	-0.049091750499999996	0.1533967842	0.14314515419999999	-0.08877958529999999	-0.0591431559	-0.0118908932	0.0023271282	-0.1258666416	0.0279266725	0.0114296555	0.0639316867	0.1257965731	-0.1346329125	-0.048965290700000004	-0.09747203900000001	-0.072288033	-0.0672736617	0.0946206314	-0.0522836874	0.0054549772	-0.14513092730000002	0.1190129311	0.0641270609	-0.187652508	-0.011682173899999999	-0.117466271	-0.17997422	-0.0633684881	0.1273106856	0.148538809	0.027133827200000002	0.017684453500000002	0.00036592730000000004	0.0300486801	0.20319464469999998	-0.0488901849	0.1625027267	0.0083956535	-0.036503155600000003	0.0963368448	-0.2079351079	-0.0785291188	-0.0229184277	-0.12873017109999998	0.0236645231	-0.21792102160000001	0.059589021	-0.087768649	-0.056883218	-0.016048454	-0.0020990203	0.0071191195	-0.1388215474	0.07669252110000001	-0.0823937902	-0.0904938167	-0.1163310939	0.0046450871000000005	0.009933527900000001	-0.11982043740000001	0.0310610557	0.16052111689999998	0.0210392	-0.0055270092	-0.0472095858	0.0038725033000000003	0.0897785774	-0.19533992760000002	-0.1489734923	-0.048402493600000006	0.1833159668	-0.0664526758	-0.1114159411	-0.1996758446	0.0274757731	0.0066332441	-0.1000569294	0.0049819876	0.1276200658	-0.0792111633	0.0165278721	-0.16578554380000002	-0.1216212344	0.030786445200000002	-0.08091140919999999	-0.1279543608	-0.1367287148	0.1682043482	-0.10212924300000001	0.0607167112	0.24691687710000002	0.11934271980000001	0.112315068	0.1009072399	1.41683e-05	-0.006539721700000001	4.276795991345089e-05	2.0074072489e-10	0.0939431	0.034170599999999995	0.008825306037610002	0.0011676299043600002	0.056606	0.05998703	0.0035984437682208994	0.003204239236	0.0005015530000000001	0.0002179970000000001	2.51555411809e-07	4.7522692009000045e-08	0.000335866	0.0004177289	1.7449743389521e-07	1.12805969956e-07	-9.37868e-05	-6.18978e-05	3.831337644839999e-09	8.79596385424e-09	0.0	0.0
23219.830647071896	-40.670341139593795	539160535.2786993	1654.076648410936	38347.77099851098	-44.331944229583314	1965.3212791748851	1470551540.55424	22720.545971993648	-56.85482827330998	3232.4714979875675	516223209.2654768	22892.706296240063	22464.275287352884	1.132728	17.456326	0.0961978217	0.0643001	0.0760114991	-0.060651212300000014	-0.2111820566	-0.0393585522	-0.09458202199999999	0.042486190099999994	0.1266296345	0.0839504231	0.0266026417	-0.0736405904	0.0230398069	0.039938822799999996	-0.0407192518	0.07041010219999999	0.0851641038	0.174294082	0.1365643349	-0.11248961769999999	0.0916195093	-0.15144755099999999	-0.04864055690000001	0.08930203839999999	0.1120756275	-0.054403195999999994	-0.06618270700000001	0.030841059700000006	-0.0011220231	-0.0907330218	-0.0899794072	-0.0258124199	-0.2067001922	-0.1759671459	-0.0330996123	-0.17086888449999998	-0.0079907402	0.0261230451	0.0669931968	0.1856758257	-0.0327504822	-0.0746128292	-0.07727462660000001	0.0002574446	-0.1314419544	-0.198874918	-0.017044731100000002	0.0894352435	0.0068612243000000005	-0.0013690788	-0.015047003400000003	0.0714471094	-0.0970181422	0.07698225730000001	0.0406078829	-0.0711002879	-0.0468839229	-0.002874895	0.0681262445	0.0317262183	-0.1549415288	-0.1092926653	0.1492433293	-0.0335118431	0.2143674323	-0.0828954388	0.0396433103	0.12454962119999999	-0.0653300617	-0.12206165699999999	0.0507974904	0.013825623799999999	0.10267506300000001	-0.0023442017	-0.0870832337	0.0350786718	0.1706194014	-0.20471488559999998	0.0348982165	0.0835026793	-0.0290682464	-0.0037580070000000003	-0.0420058975	0.20810023960000001	-0.0287671439	-0.0318193842	-0.14262479	0.1201681691	-0.0941414395	-0.1670694571	0.10058092269999999	-0.0058693324	0.063935662	0.0058084072999999995	0.0625496371	-0.0450946419	-0.059381599000000014	0.11875383099999999	0.1100111431	0.0959136145	0.00973828	0.009724111700000001	9.455834835407688e-05	9.48340973584e-05	0.0329034	-0.061039699999999995	0.00108263373156	0.00372584497609	0.0655274	0.008921400000000003	7.959137796000005e-05	0.00429384015076	0.000309767	-0.00019178600000000005	9.595559428900002e-08	3.678186979600002e-08	0.000335135	-7.30999999999963e-07	5.343609999999459e-13	1.12315468225e-07	-0.000231522	-0.0001377352	1.897098531904e-08	5.360243648400001e-08	0.0	0.0
