onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0108	4.2346	control	4.2346	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.019	1.068299999999999	control	1.068299999999999	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0272	0.7109999999999985	control	0.7109999999999985	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0353	1.032700000000002	control	1.032700000000002	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0435	0.6772999999999989	control	0.6772999999999989	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0517	0.7299000000000007	control	0.7299000000000007	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0599	1.3344999999999985	emotion	1.3344999999999985	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.068	1.4862000000000037	emotion	1.4862000000000037	right	correct	n/a	male	black	black	black	anger
50.0762	1.2147999999999968	emotion	1.2147999999999968	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0844	1.4423999999999992	emotion	1.4423999999999992	left	correct	n/a	male	black	black	black	fear
60.0926	1.9120000000000061	emotion	1.9120000000000061	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1007	1.8406999999999982	emotion	1.8406999999999982	right	correct	n/a	female	asian	black	asian	fear
70.1089	0.8183999999999969	control	0.8183999999999969	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1171	0.7200000000000131	control	0.7200000000000131	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1252	0.702699999999993	control	0.702699999999993	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1334	0.7603000000000009	control	0.7603000000000009	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1416	0.7109000000000094	control	0.7109000000000094	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1498	0.7385000000000019	control	0.7385000000000019	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1579	1.6962000000000046	emotion	1.6962000000000046	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1661	1.3867999999999938	emotion	1.3867999999999938	left	correct	n/a	male	black	black	black	anger
110.1743	1.5334000000000003	emotion	1.5334000000000003	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1825	1.3539999999999992	emotion	1.3539999999999992	right	correct	n/a	male	black	black	black	fear
120.1906	1.2308000000000021	emotion	1.2308000000000021	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1988	1.1812999999999931	emotion	1.1812999999999931	left	correct	n/a	female	asian	black	asian	anger
130.207	1.0620000000000118	control	1.0620000000000118	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2151	0.9296999999999969	control	0.9296999999999969	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2233	0.7603000000000009	control	0.7603000000000009	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2315	0.6758999999999844	control	0.6758999999999844	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2397	0.7214999999999918	control	0.7214999999999918	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2478	0.9081999999999937	control	0.9081999999999937	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.256	2.4047999999999945	emotion	2.4047999999999945	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2642	2.2954000000000008	emotion	2.2954000000000008	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2723	1.2022000000000048	emotion	1.2022000000000048	right	correct	n/a	male	black	black	black	anger
175.2805	2.115700000000004	emotion	2.115700000000004	left	correct	n/a	female	black	asian	asian	anger
180.2887	1.1663999999999817	emotion	1.1663999999999817	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2969	1.2660000000000196	emotion	1.2660000000000196	right	correct	n/a	female	asian	asian	black	fear
190.305	0.6616999999999962	control	0.6616999999999962	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3132	0.6063000000000045	control	0.6063000000000045	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3214	0.6619000000000028	control	0.6619000000000028	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3296	0.8774999999999977	control	0.8774999999999977	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3377	0.7211999999999819	control	0.7211999999999819	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3459	0.7857999999999947	control	0.7857999999999947	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3541	1.697400000000016	emotion	1.697400000000016	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3622	1.9010999999999854	emotion	1.9010999999999854	left	correct	n/a	female	black	asian	asian	fear
230.3704	2.067700000000002	emotion	2.067700000000002	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3786	1.243300000000005	emotion	1.243300000000005	left	correct	n/a	male	black	black	black	fear
240.3868	1.1690000000000111	emotion	1.1690000000000111	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3949	1.3546999999999798	emotion	1.3546999999999798	right	correct	n/a	female	asian	asian	black	anger
