global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
59818.68479288273	n/a	n/a	3578275050.3502593	100080.63197032684	n/a	n/a	10016132895.580006	59908.15731952374	n/a	3588987313.4208064	n/a	60229.452973559375	50810.80736325707	n/a	n/a	n/a	n/a	0.0109114092	-0.1680116382	0.10206013800000001	-0.1017384443	-0.049852268	0.1279353332	-0.0932990581	0.02600831	-0.1069507613	0.0535307638	0.0542267312	-0.1490196361	0.1456582508	-0.0852013103	0.0558695482	-0.0593013873	0.0125916352	-0.037006118500000004	0.20026860850000008	-0.0435373911	0.0117940851	-0.1828394149	0.0461235493	-0.0058668151000000005	0.07881605	-0.145509434	0.0526006394	-0.0834041599	0.028919676600000006	-0.1309528361	0.0173430577	-0.11125279099999999	0.0417881632	-0.1267496596	0.016006643600000002	-0.1262195881	0.0382853598	-0.0227906646	0.1464917626	-0.012650313600000001	-0.0036279764000000003	0.0173804173	0.1976796561	0.0539757578	-0.1470620256	0.16301167619999998	-0.0602198834	0.0662299437	-0.0364268436	0.0068072270999999995	-0.0040454326	0.20728099239999997	-0.0309522304	0.0470451307	-0.1806518937	0.043990912199999996	-0.013005006699999998	0.112753799	-0.12947843539999998	0.0439421675	-0.0667053991	0.0159895171	-0.1007227925	0.0931789428	-0.1077474411	0.07781450919999999	-0.1318553192	0.057689079500000004	-0.1016289063	0.0351881079	-0.030386325	0.1300531838	-0.004261745900000001	-0.0133264179	-0.0545319828	0.18501431420000009	0.1217078847	0.1216831682	0.1216419777	0.0220716	n/a	n/a	0.0004871555265599998	0.0291765	n/a	n/a	0.0008512681522499999	-0.11989	n/a	0.014373612100000004	n/a	0.00315732	n/a	n/a	9.9686695824e-06	0.000293211	n/a	n/a	8.597269052099999e-08	0.00181355	n/a	3.2889636025e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59828.09608562582	9.411292743090597	88.57243109614977	3579401081.230875	100182.24053899082	101.60856866398537	10324.301225943826	10036481319.412216	59867.567032564606	-40.590286959137295	3584125582.3986163	1647.5713954251114	60180.94928391535	50302.16015177056	1.023992	15.61079	0.080377655	0.0456161	0.0232876841	-0.19403401690000002	0.0382372584	-0.058042741900000014	-0.0625375044	0.07416176370000001	-0.0896149131	-0.0105621703	-0.0574415428	0.0192582824	0.0761744862	-0.17348833589999998	0.09193620949999999	-0.08964061220000001	0.0167966249	-0.09570362660000001	-0.0190076705	-0.033715371200000004	0.2273832832	-0.0494890549	0.0169769786	-0.095912329	-0.0668018438	-0.0338838783	-0.1066719992	0.037981845800000004	-0.1632918932	-0.0389820696	0.0898195337	-0.07941542559999999	-0.1010883431	-0.04469205440000002	0.0657728172	-0.1243617628	-0.149269915	-0.1338997004	-0.0545061101	0.0697697998	-0.0630366538	-0.0291566416	0.0727043461	0.025593274300000003	-0.0316051113	0.0747352592	-0.1737502959	0.10262021589999999	-0.0723329864	0.044494472800000004	-0.0915324293	-0.0244414692	0.015111263100000001	0.23607337850000001	-0.041593677999999995	0.031247226800000007	-0.0942957068	-0.057002098200000004	-0.028537610499999998	-0.1177760053	0.020971649300000002	-0.1503766573	-0.05851740900000001	0.1009349196	0.0350651767	0.11583940779999999	-0.0350202495	0.0925161175	-0.1657416599	-0.113098818	-0.1177084114	-0.048000199400000006	-0.0058628733999999995	-0.111159168	-0.0440915417	-0.0660863926	-0.0107046473	-0.021026170299999997	0.1216419777	0.12141962949999999	0.12104935019999999	0.0245757	0.002504100000000002	6.270516810000011e-06	0.00060396503049	-0.011353	-0.0405295	0.0016426403702499994	0.000128890609	-0.103017	0.016873	0.010612502289000002	0.00028469812900000003	0.00322288	6.55600000000001e-05	4.298113600000013e-09	1.03869554944e-05	7.409989999999999e-05	-0.0002191111	4.800967414321e-08	5.4907951800099995e-09	0.0019383	0.00012475000000000008	3.75700689e-06	1.556256250000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60061.68934104325	233.59325541743598	54565.808976515495	3607406526.499989	101210.95595613534	1028.7154171445143	1058255.4094708124	10243657605.55477	60063.412107497	195.84507493239656	3607613473.995017	38355.293375276015	60367.73150956004	49864.261350726134	1.406805	21.446772	0.102244715	0.0555499	0.0221728054	-0.061115261399999996	0.0047209737	-0.1612757146	0.1708647838	-0.0404162858	0.0388720693	0.009000168000000001	-0.2731095643	-0.13559389089999999	-0.0453688122	-0.0080723948	0.07561872730000001	0.06388535969999999	-0.09944619539999999	0.0676859153	-0.0587334072	-0.1490739575	0.136305746	0.183222621	-0.052826987	-0.1071779891	0.1726757323	0.0181838174	0.0579415271	0.15574957050000002	-0.1791903657	0.0457674859	0.0234598834	-0.0936931602	0.1956589225	0.1450917475	-0.0103669027	0.1580216079	-0.1351411111	-0.07473658849999999	-0.044518869800000006	-0.13432674949999998	0.1006577776	0.0201561379	0.0747354811	0.026965906499999998	-0.029091526200000002	-0.043923192199999996	-0.0022000726999999998	0.0708574307	0.0849768334	-0.11789525349999999	0.0486364748	-0.038430260099999995	-0.1119648194	0.155558011	0.14568854679999999	-0.062998033	-0.0952361382	0.1935120602	0.0693261498	0.0163162655	0.1987360956	-0.1833292907	0.0123888149	0.0077654646	-0.20759908859999998	0.006807909	0.0970875531	-0.0936401836	0.1228152983	-0.1850981301	-0.0699142195	-0.0159062471	0.0576145504	0.1346870744	-0.1014767984	-0.0758552941	-0.0016193041	-0.013932630500000001	0.1215101995	0.120893123	0.1198669825	0.0241284	-0.00044729999999999765	2.0007728999999798e-07	0.0005821796865600001	0.008047459999999998	0.01940046	0.00037637784821159987	6.476161245159996e-05	-0.0984541	0.0045629000000000095	0.009693209806809999	2.0820056410000078e-05	0.00233944	-0.0008834400000000002	7.804662336000002e-07	5.4729795136e-06	0.000237261	0.00016316109999999994	2.662154455320999e-08	5.629278212099999e-08	0.00142822	-0.00051008	2.0398123684e-06	2.601816064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60151.52008073442	89.83073969116958	8069.561793462671	3618205368.022997	100447.98460794153	-762.9713481938087	582125.2781646783	10089797611.797258	60169.15387901892	105.74177152191989	3620327078.517058	11181.322244593905	60482.85144777226	51012.18247970731	1.542949	23.522301	0.04176418	0.0297888	-0.0200450915	-0.10890631220000001	0.0538850872	0.0893201493	0.030598969900000002	0.034544315299999996	-0.0627023535	0.0056935419	0.1623001119	-0.1207469384	-0.1468929726	0.0577445866	0.0145263371	-0.0670610863	0.0175481914	-0.0784439811	0.0054229145	-0.1204657132	0.1578273827	-0.1330086626	0.0461802953	-0.04748280690000002	0.1344489136	0.08912846710000001	-0.0701927974	-0.0707439834	-0.15591757539999998	-0.12154243449999999	-0.1380722602	0.0095805358	0.013752735700000001	-0.047780287000000005	0.1324137709	-0.0207916862	-0.036905524	0.24481867870000001	-0.08951323050000001	0.1814076049	-0.1673106806	0.0865553269	-0.0972170601	0.0227780611	0.0910611757	-0.1444067318	0.0627585962	0.030522411099999997	-0.074779782	0.0393201517	-0.071480498	-2.82719e-05	-0.0839485958	0.1755503344	-0.1374744674	0.0566309196	-0.0315088975	0.13582449300000002	0.0843829722	-0.0421416455	-0.0735027881	-0.1562429695	-0.14682013859999998	-0.1171885535	0.0118892498	-0.0242229877	-0.026908687999999997	0.1364340051	0.0239683387	-0.0237629106	0.2471069545	-0.1145225094	-0.048341786	-0.2177887232	0.0317509217	0.16324151720000002	-0.026002112	0.0686274969	0.1213126213	0.12010478890000001	0.1181006348	0.0198379	-0.004290499999999999	1.8408390249999993e-05	0.0003935422764100001	0.008080439999999998	3.298000000000016e-05	1.0876804000000106e-09	6.529351059359998e-05	-0.08780239999999999	0.010651700000000014	0.007709261445759999	0.0001134587128900003	0.00183049	-0.00050895	2.590301025e-07	3.3506936401e-06	0.000236421	-8.399999999999987e-07	7.055999999999979e-13	5.5894889240999984e-08	0.00140223	-2.599000000000004e-05	1.9662489729e-06	6.754801000000021e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60101.75242532915	-49.767655405274134	2476.819524538111	3612220644.5955577	100901.51899369266	453.5343857511325	205693.43905865707	10181116535.234522	60158.85412315955	-10.299755859370633	3619087729.4115906	106.08497076263971	60460.941243795525	50558.18460040706	1.325669	20.209852	0.08753910000000001	0.0423467	-0.0920716412	-0.11628240109999999	-0.1040501072	0.0321310615	-0.11430164609999999	-0.0333221254	-0.1316726865	-0.12687949910000001	0.0357526596	-0.0335079508	-0.1817393406	0.0469700734	-0.0591308246	-0.0834011855	0.0358940023	-0.1316960266	0.0647643029	0.045684415199999995	0.19229757100000008	-0.058689914	-0.0615501484	-0.0021344749	0.10661688	-0.10425703039999999	0.0146357774	0.0231305996	0.023930715	0.011283524599999999	0.05490178230000002	-0.0507709309	0.15501797550000002	-0.0997090235	-0.0304907942	-0.047882722999999995	0.05003259980000002	0.122802094	0.012402062299999999	-0.06108917110000001	0.052055191900000006	0.0074943327	-0.0144887179	0.038696672	0.13619567289999998	-0.18351039019999998	0.0457583915	-0.048283601399999994	-0.09241285949999999	0.0651067633	-0.1054766198	0.0433989833	0.0681241643	0.1825396754	-0.0346482744	-0.0197929521	-0.0162435248	0.1126140156	-0.11443691289999999	0.0168175773	0.019195839699999998	0.0438508758	0.015686940400000002	0.0647174106	-0.1387026033	-0.0498996418	-0.11673101599999999	-0.0436718184	-0.0159625112	0.0584367059	0.1380581313	-0.005952518100000001	0.055933298099999994	0.0694475734	-0.0023505658	0.021341176099999998	-0.042993303600000005	0.1222082199	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0244657	0.004627799999999998	2.141653283999998e-05	0.00059857047649	-0.0258618	-0.03394224	0.0011520756562175998	0.0006688326992400001	-0.10079	-0.012987600000000016	0.0101586241	0.0001686777537600004	0.00208944	0.0002589500000000002	6.705510250000012e-08	4.3657595136000015e-06	1.12518e-05	-0.0002251692	5.070116862863999e-08	1.2660300324000003e-10	0.00163774	0.00023551	2.6821923076e-06	5.546496009999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60011.9023433912	-89.85008193794782	8073.0372242559415	3601428422.8727217	100817.00512471332	-84.51386897933844	7142.594049856783	10164068522.316471	59981.245663686896	-177.60845947265625	3597749831.367558	31544.764876250174	60262.36718382871	49919.319527231346	1.17357	17.891095999999994	0.1211489	0.0816176	-0.11705094619999999	-0.0465541469	-0.1310078405	-0.0766060672	-0.029531585	-0.089017679	-0.1095921281	-0.06417026440000001	-0.06283729889999999	0.0510024668	-0.09930891039999999	-0.067069057	-0.076292965	0.0916591441	-0.1464608519	-0.0737347406	-0.0768885642	0.062670299	0.1514290706	0.0219971426	0.08954948619999999	-0.007223463399999999	0.1250779862	0.0305963858	-0.0974738192	-0.1003954539	-0.019501748200000002	-0.1685682295	-0.0178996945	-0.0429301907	-0.0577942375	-0.0379315685	-0.026925751499999998	-0.020985959199999998	-0.021764836200000002	-0.010610849399999999	-0.305874978	-0.1104749448	0.1048251268	-0.0957814586	-0.1430496649	-0.0500648333	-0.12780252279999998	-0.1020754799	-0.06820640929999999	-0.0977420281	0.0870554645	-0.1254501206	-0.09765702150000001	-0.0725218098	0.0815857841	0.13807957	0.0284641479	0.0996963156	0.0069541483	0.12227336039999999	0.0280323623	-0.06335361610000001	-0.1261024758	-0.009464648	-0.1756065423	-0.022767560099999997	0.0126574999	0.04957986440000002	-0.041890798	-0.016156310400000002	-0.0171689525	-0.0169572906	-0.0407280302	-0.28770368609999997	0.047272249599999996	0.15880263220000002	0.1381882082	-0.0228365533	-0.0448302887	-0.15545672619999998	0.1207205288	0.11775003070000001	0.11285322490000001	0.020680700000000003	-0.0037849999999999967	1.4326224999999975e-05	0.00042769135249000014	0.051884900000000005	0.0777467	0.006044549360890001	0.0026920428480100003	-0.0894818	0.011308200000000004	0.008006992531240001	0.0001278753872400001	0.00193118	-0.00015826000000000013	2.5046227600000038e-08	3.7294561924e-06	1.12518e-05	0.0	0.0	1.2660300324000003e-10	0.00122982	-0.00040792	1.5124572324e-06	1.663987264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60049.23168488209	37.329341490891245	1393.4797361435742	3605910225.944647	100595.96849913993	-221.03662557339703	48857.18984487411	10119548878.279951	60007.92603571965	26.680372032751624	3600951187.1084	711.8422518060347	60296.96750268004	50478.863120987386	1.156198	17.626272	0.08780879499999998	0.062264699999999985	-0.058128169199999996	-0.013794746799999999	-0.0443072909	-0.1330599137	-0.07616426280000001	-0.0658364203	-0.0274436603	0.1107391697	-0.0433688713	0.0014399793	-0.1313166046	-0.0821941895	0.0167795628	0.14685037509999999	0.0707852775	-0.1348265523	0.009361814100000001	-0.0091986636	-0.0804014287	-0.0696457133	0.1272204467	-0.005897104499999999	-0.0323568238	-0.09404799400000001	-0.1093129741	0.0378030658	-0.056254723799999996	-0.037796252999999995	0.1078224259	-0.0065924832	0.0398220112	-0.095887784	0.118008901	-0.07239370769999999	-0.015788274799999998	0.0735241859	0.0611334525	-0.1004068457	0.051113047599999996	0.038039993599999995	0.1261271873	0.0297095887	-0.0668856946	-0.1314589001	-0.0797093583	-0.0068776644	0.1424564314	0.1049056618	-0.1089048383	-0.0206090473	-0.0371944467	-0.08019148599999999	-0.0444146272	0.1374306234	0.0076498452	-0.029308128500000002	-0.0815772154	-0.1212764443	0.0188042392	-0.041993920700000006	-0.0369990845	0.12008041960000004	-0.033590530800000004	-0.007270719599999999	-0.0481031622	0.1236432435	-0.0533492954	0.007059924499999998	0.1226908832	0.037717398199999995	0.0808601913	0.07162659860000001	-0.1342016456	-0.0600344814	0.00047266260000000004	-0.028890695299999998	0.120326335	0.1161887065	0.1093977275	0.016944400000000002	-0.0037363000000000014	1.3959937690000013e-05	0.00028711269136000013	-0.008126619999999998	-0.06001152	0.0036013825327104	6.604195262439996e-05	-0.07988209999999997	0.00959970000000003	0.006381149900409996	9.21542400900006e-05	0.0018573	-7.387999999999991e-05	5.458254399999988e-09	3.449563290000001e-06	6.351729999999999e-05	5.226549999999999e-05	2.7316824902499987e-09	4.034447399289999e-09	0.0013929	0.00016308000000000013	1.9401704099999997e-06	2.659508640000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60076.459373378064	27.22768849597196	741.3470208336838	3609180970.8411455	100108.57946889335	-487.3890302465734	237548.06680469523	10021727683.279736	59910.84095083384	-97.08508488580992	3589308863.4361095	9425.513707284916	60222.046483090046	50946.59106348623	1.323076	20.170328	0.091034865	0.0456459	0.0007282183	-0.0384632594	0.1057783548	-0.024997041	0.10521180710000001	0.0768924559	-0.022905443900000003	0.05247998809999999	-0.0875651402	0.1054850344	0.07593988980000001	-0.0840466835	0.0630734653	-0.048943702199999994	0.0988209956	0.08344224389999999	0.0093384674	-0.0019799173	0.0034848055	-0.0455607259	0.0043673412	0.10262449439999999	0.0680983406	-0.1193946206	0.0911892704	0.0079694217	0.06504747820000001	0.062260787699999987	0.0933447937	-0.0382250376	0.0033338120000000002	0.1321531784	0.062009447	-0.0031894726000000003	-0.03390663	-0.038793604599999996	0.0271930235	0.0141669111	0.0015149101	-0.06048668030000001	-0.0129779824	0.049369230099999994	0.0929216721	0.076997678	-0.0837433321	0.0751145624	-0.033366996499999996	0.0703692855	0.1043139609	0.010945243	-0.008006225799999999	0.0019010852	-0.0371115272	0.0067520361999999995	0.10543553720000001	0.0625755992	-0.1192453105	0.0845138373	0.0257888882	0.06576068339999999	0.0796590082	0.0807131848	-0.0424156614	0.0639148806	0.12707006640000001	0.0274731343	-0.011436371399999999	-0.0281878448	-0.0333276291	0.040518962400000004	-0.018597855700000002	-0.008998148499999999	0.027873270800000002	-0.026339825299999998	-0.093646127	0.0803809141	0.1198669825	0.1143757435	0.10540925529999999	0.00921411	-0.007730290000000002	5.9757383484100036e-05	8.489982309209999e-05	0.008909739999999998	0.01703635999999999	0.0002902375620495998	7.938346686759995e-05	-0.0462848	0.03359729999999997	0.00214228271104	0.001128778567289998	0.00182522	-3.208000000000009e-05	1.0291264000000054e-09	3.3314280484e-06	-0.000130154	-0.00019367130000000002	3.7508572443690004e-08	1.6940063716e-08	0.000965233	-0.0004276670000000001	9.316747442889999e-07	1.8289906288900008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60190.89081776991	114.43144439184833	13094.55546560468	3622943337.4366975	100948.31416642775	839.7346975343971	705154.3622431855	10190562133.043798	59973.682084773136	62.84113393929874	3596842542.8054385	3949.008114776884	60289.79592872562	51277.16065927638	1.372326	20.921141	0.08814959	0.0497239	-0.12031653910000001	-0.027199443599999998	-0.0557495775	0.0927268793	0.0382598841	-0.0259725284	-0.08398176759999999	-0.0942567528	0.0028380504999999997	-0.0863352469	-0.0023877592000000002	-0.0807472419	-0.0830304345	-0.08800382710000001	-0.1194605189	0.1537454157	0.09684837880000001	0.027113339700000003	-0.039277733599999996	0.060418687199999994	0.1544026033	0.0340266095	0.025577676400000002	-0.1170426552	-0.1021655639	0.0627093625	0.0026690641999999997	-0.001455528	0.0791499203	0.0142605981	0.0003243619	-0.0001234346	-0.0068478616	-0.0007235751	0.0613340475	-0.0641779353	0.0682294808	0.09389211830000001	0.0346057928	-0.2122524797	0.0112775657	-0.0698670717	0.056254860999999996	-0.0040471153	-0.0781836265	-0.0569166526	-0.0975004486	-0.157525656	0.1095348584	0.1203199411	0.0050488044	-0.0467846175	0.0731124365	0.1450562802	0.0600611022	0.0231719777	-0.0788856253	-0.1274856201	0.0418554902	0.0001014356	0.012608578999999998	0.0841262682	-0.0233000123	-0.0164181424	0.0114018692	0.0200495345	-0.0117052093	0.0703171221	-0.07941622200000001	0.0701683808	-0.1212899279	-0.0319556516	0.1405184031	-0.1279212062	-0.0158715835	0.027674721800000003	0.11934271980000001	0.112315068	0.1009072399	0.00986796	0.000653850000000001	4.275198225000013e-07	9.73766345616e-05	-0.0310759	-0.03998564	0.0015988514062095995	0.00096571156081	-0.0696927	-0.023407899999999995	0.00485707243329	0.0005479297824099998	0.00162372	-0.00020150000000000007	4.060225000000003e-08	2.6364666384e-06	0.00015039	0.00028054400000000003	7.870493593599999e-08	2.26171521e-08	0.000965233	0.0	9.316747442889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60041.17547963346	-149.71533813644785	22414.68247331091	3604942752.976138	100445.99586080847	-502.31830561927933	252323.68016022362	10089398084.469551	59911.46691049429	-62.21517427884829	3589383867.3672523	3870.7279105474654	60221.791099146794	50679.04928909151	1.286004	19.605162	0.09534145	0.07062080000000001	-0.0712062226	0.0475645866	0.0009580311	-0.08442130910000001	0.035214076000000004	-0.05197012610000002	-0.0483129847	0.0968587818	-0.0002560209	0.0421239831	0.07368333860000001	-0.11258094710000001	-0.0226982774	0.12821634880000002	0.17457028230000002	0.1402962032	0.029357609500000006	-0.1390478156	-0.22662684019999998	-0.1314243799	0.048214044500000004	-0.043890045499999995	-0.1220276289	0.0082778053	-0.09878806650000001	0.037686450499999996	-0.0684008439	-0.0633526442	0.1252913825	0.04686796519999999	0.091285727	0.036472561	-0.0312612123	0.0205658932	0.1214766339	0.1321473065	0.026769084900000004	0.0759526416	0.0751622198	0.08517111029999999	0.0147582924	-0.118477555	-0.1072780792	0.07156716889999999	-0.11461124589999999	-0.0302505685	0.1119836518	0.1327053946	0.18197159170000002	0.0408074558	-0.1772086831	-0.2015934335	-0.1409106051	0.041084874	-0.0427430913	-0.12613927619999998	0.018018619099999997	-0.11160266560000001	0.0177890333	-0.0374610665	-0.0811244797	0.1290496995	-0.0520287382	-0.0750735397	0.0501448924	-0.057844176500000004	0.0569415683	0.0997231192	0.1181676709	0.020556242199999998	-0.11097232539999999	0.0471666641	-0.043355034699999996	0.067229096	0.1069537705	-0.08930599619999999	0.11875383099999999	0.1100111431	0.0959136145	0.008539059999999998	-0.0013289000000000024	1.765975210000007e-06	7.291554568359998e-05	0.0384597	0.06953560000000002	0.004835199667360001	0.00147914852409	-0.0687839	0.0009088000000000012	0.004731224899209999	8.259174400000024e-07	0.0013894100000000006	-0.00023430999999999932	5.4901176099999664e-08	1.930460148100002e-06	0.00015039	0.0	0.0	2.26171521e-08	0.00072818	-0.000237053	5.302461124000001e-07	5.619412480899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
