global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
24524.82069940146	n/a	n/a	601466830.3377904	43735.49194143701	n/a	n/a	1912793255.3595016	24250.376372710944	n/a	n/a	588080754.2181371	24669.18223702567	24047.5176593647	n/a	n/a	n/a	n/a	-0.0113997504	0.0462870326	-0.0277359001	0.1424038208	-0.0002296202	-0.0361074132	0.10512019730000001	-0.029909999399999998	0.0953904876	-0.0201284825	0.2894250013	-0.09477066210000001	-0.1739219832	0.0030049040999999997	-0.027476706400000002	0.2069447191	0.0354143229	-0.0969928671	0.1400172307	-0.2324110993	0.11231882359999999	-0.0865189766	0.1065469933	-0.0776809937	0.0613610548	-0.002037215	0.1513333175	-0.0243503136	0.10404899	-0.1728685068	0.0255343123	-0.1620663325	0.0316072581	-0.08688730789999999	0.1140555855	-0.147871669	0.037445992000000004	0.18812942359999998	-0.051520483	-0.0017139067	0.0469799302	-0.0163089735	-0.0586747296	0.049199790099999995	0.1213900524	-0.0682435183	-0.0093859578	0.10322416640000001	0.0394300404	0.06371172950000001	0.1445806973	-0.1342114816	-0.0826826875	0.072567023	0.0010672368	-0.0765840839	-0.0931159222	-0.0296103988	0.0034814304	0.130045303	0.0028396615999999996	-0.0175690847	0.2040572197	0.028440282799999998	-0.1081594616	0.169431145	-0.18108094	0.0152054761	-0.0928356878	-0.1528116661	0.1554563748	-0.0012923898	0.1167144528	-0.0109626957	0.1163644292	-0.0456794769	0.1580376184	-0.0229876821	0.18350638	-0.1202827616	0.030579751800000006	-0.0740006143	0.042072383600000006	0.055433394000000004	-0.1862820185	0.1139434566	-0.058717995599999996	-0.0252867298	0.094584995	-0.09355882539999999	-0.025819934300000003	-0.0363877429	0.1870953668	0.0414375379	0.0629116383	-0.0264891156	-0.14599212179999999	0.0066254592	0.09936748720000001	0.013933596299999998	-0.0326515958	-0.0079338672	-0.010088219300000001	0.1133806197	0.0866718868	-0.025171820600000002	-0.040448896	0.1217078847	0.1216831682	0.1216419777	0.0164187	n/a	n/a	0.00026957370969	-0.033171	n/a	0.0011003152409999998	n/a	-0.0923396	n/a	0.008526601728160001	n/a	8.1846e-05	n/a	6.698767716e-09	n/a	-0.000595842	n/a	3.5502768896399994e-07	n/a	-0.00048657	n/a	n/a	2.3675036490000006e-07
24552.90977665231	28.089077250846454	788.99626080402	602845378.5004286	43768.76344119095	33.27149975394423	1106.9926958767107	1915704653.1709335	24243.61439906772	-6.761973643224338	45.724287551660616	587752839.1306838	24668.255829293383	23831.184148939494	1.085979	17.73835	0.05732700000000001	0.0334702	0.0061330415	0.0295528961	0.0980568827	0.0913154286	-0.017395819	0.046582339800000004	-0.11499195710000001	-0.009156305699999999	0.1568313765	-0.19546024469999998	-0.0822305995	-0.0521885139	-0.0086678611	-0.1392410051	-0.09195545880000001	0.1922930451	0.1490198409	0.024950178700000002	0.2448447484	-0.06787605690000001	-0.0705362428	-0.10375388279999999	0.0946121817	-0.10715786570000001	0.1202486771	-0.0109806948	0.0574433125	-0.0973581992	-0.1234290999	-0.0585201972	0.1274815292	0.0419545828	-0.0379192337	-0.000553173	-0.1030762915	-0.021797132799999997	0.0829898857	-0.0315518837	0.0185000499	-0.0573051725	0.10174046789999999	-0.045570439500000004	-0.1400721454	-0.010373831	0.1037956084	-0.026795367599999998	-0.008634595200000001	0.042081950199999996	0.003933826	0.0767530233	-0.0578589246	-0.0020654243	-0.0015221908	-0.026886368100000002	0.0142882471	-0.0449432346	0.1122923387	0.044689972300000005	-0.0020815124	0.0970587968	0.1251599817	-0.1058290266	0.1777959782	0.0815833193	-0.1644190138	0.0273484081	-0.0338391724	0.2388421825	-0.0602440108	-0.1437325949	0.1087948112	0.0200354224	0.12689380960000002	-0.0160042877	-0.0742164738	0.0263084025	0.030184763	-0.1413552409	-0.0638162559	-0.0314874707	-0.012211301899999999	-0.0436599598	-0.149466045	-0.1039442574	-0.0172296194	0.0033823272999999997	0.06522501139999999	-0.06780666219999999	-0.0124136441	-0.141409524	0.10513116509999999	-0.009342069	0.0857882465	0.0080002072	0.0193292723	-0.0560645019	0.0076035674	-0.09363620119999999	0.0400632886	0.0595125522	-0.0254941404	0.0229997094	-0.0981858191	-0.08122752700000001	-0.0277430131	0.0078974812	-0.0190304944	0.1216419777	0.12141962949999999	0.12104935019999999	0.026481	0.0100623	0.00010124988129000001	0.000701243361	-0.0233139	0.009857099999999995	0.0005435379332100001	9.716242040999996e-05	-0.105158	-0.01281839999999998	0.011058204963999998	0.00016431137855999948	0.00057363	0.000491784	3.290513769e-07	2.4185150265599997e-07	-0.000595842	0.0	3.5502768896399994e-07	0.0	-0.00048657	0.0	0.0	2.3675036490000006e-07
24631.287841721718	78.3780650694098	6143.121084024634	606700340.7417481	43877.22940760334	108.46596641239012	11764.865869773741	1925211260.487452	24303.717608187006	60.10320911928648	3612.395746436681	590670689.5784991	24738.367790876116	23834.725398309547	1.064638	17.389767000000006	0.07236970000000001	0.0380834	0.0600974967	0.0235311948	0.12038071789999999	-0.0576794544	-0.021246713799999997	0.0074525327	-0.1696240867	-0.1109250151	-0.0608181925	-0.0402370119	-0.1467060495	0.06987252990000001	-0.085473589	-0.0164455987	0.022101407000000003	0.041504245499999995	0.1521105592	0.1386229649	0.0614292974	-0.051368528499999996	-0.08661846289999997	-0.136078661	0.043629832699999996	0.0396168837	0.0081149099	0.0140745949	-0.0903481168	-0.09234542189999999	-0.10562536759999999	0.09645259369999999	0.0152861919	-0.15746183960000001	-0.018362038	-0.017409368600000003	-0.0171696769	-0.09291637369999999	-0.0061773613	-0.0878696922	0.069209732	0.11383313980000001	-0.0091510733	-0.0813199638	0.06825568650000001	-0.0550629891	0.1204867164	0.13076124150000001	0.0798586386	-0.0394621977	0.11448584349999999	0.0866430898	0.1155103934	0.24495126820000002	-0.050532876	-0.030576488399999997	-0.0200232909	-0.1722455384	0.0112452847	0.0563632623	-0.0633996391	0.0702152055	0.017722290800000002	0.0169545355	0.0337781244	0.029446749100000006	-0.16784594309999998	-0.15296879859999998	-0.0645048308	0.1042658832	0.1388769695	-0.10387759699999999	-0.0506873498	0.006018776700000001	-0.0163415749	0.0328034775	-0.096575306	0.021681702999999997	-0.054598912400000005	0.0626263903	-0.0039852242	-0.1825849336	0.0343566472	-0.1078659687	-0.1225518241	-0.0714943187	0.0874400431	-0.028789308399999998	-0.0286350071	0.0530041067	-0.1184752141	0.0569962554	0.0366822595	-0.0086548336	0.1198908816	-0.0710518909	-0.0323388152	0.1691346246	-0.1054026818	0.0823233383	-0.0360788061	0.201285713	-0.059492798099999994	-0.0964943273	-0.1040912801	0.025507175400000002	-0.07785467360000001	-0.07690567820000001	0.0874293183	0.1215101995	0.120893123	0.1198669825	0.032325	0.005843999999999999	3.415233599999998e-05	0.001044905625	-0.0395375	-0.016223599999999998	0.0015632139062500005	0.00026320519696000004	-0.0829617	0.022196299999999988	0.006882643666890001	0.0004926757336899995	0.000168145	-0.000405485	2.8272741025e-08	1.64418085225e-07	-0.000752473	-0.00015663100000000007	5.66215615729e-07	2.4533270161000018e-08	-0.00048657	0.0	0.0	2.3675036490000006e-07
24643.807786315367	12.519944593648686	156.74901262803303	607317262.2088579	43780.258204662896	-96.97120294044727	9403.414199717408	1916711008.4669528	24347.538412816557	43.820804629551276	1920.2629183813026	592802626.7635777	24770.040770176478	23911.37204479688	1.079885	17.638822999999995	0.07386835	0.036968199999999986	0.1034829653	0.0711172582	0.0554204899	-0.1114507141	0.0026381404	-0.07478703469999999	-0.073096148	-0.0842511148	-0.1472139255	0.2447080941	-0.0020509564	0.0573854732	0.0419406042	0.10991652060000001	0.14217278460000002	-0.12644057109999998	0.0634764592	0.11329904269999999	0.0744486437	0.0141769303	-0.0297980704	-0.0261589159	0.0724230843	0.19934455399999998	0.0963667747	-0.10487826039999999	-0.0131566157	0.0178265897	-0.0355918199	-0.002506899	-0.011273410800000001	-0.022903262999999997	0.035868495099999995	-0.0737547675	-0.0402751851	-0.10831233789999999	0.0342062623	-0.0785681826	0.0313323535	-0.0019881871	0.0030372431	-0.10917946560000001	0.0421660363	-0.0017561106	-0.0215625115	0.0309147456	-0.12285481279999999	-0.0435699091	-0.039011869500000004	-0.21357392879999998	-0.0614567927	0.024500474700000004	-0.0947331391	0.0493812405	-0.0585873134	-0.017856488400000002	-0.0438556943	0.0664068787	-0.1152333447	0.08475319560000001	-0.0745037682	0.1678577618	-0.1236245654	-0.018244571	-0.144163808	-0.1087247855	0.0290210855	0.0143827659	0.1495161367	0.0375135369	0.034852918999999996	-0.1136789593	0.0969922742	-0.019461901299999997	-0.0071662143	-0.021359388700000002	-0.0537183971	0.007530571800000002	0.0139907781	0.0051324618	0.0382137881	-0.0665309936	-0.0467901945	-0.042007892000000005	0.0359636437	0.0892866795	0.0318450964	-0.0201502155	-0.0648512943	-0.026531508399999997	-0.0942370836	-0.0003169828	-0.025942066	-0.0459066862	0.1647679778	-0.015293189799999999	0.060362202300000015	0.044506504800000006	-0.1636744566	-0.10972966619999999	-0.0740531587	-0.064109135	-0.0877566853	-0.0698844067	0.0797631975	-0.1061883824	0.022133536800000003	0.1213126213	0.12010478890000001	0.1181006348	0.0240365	-0.008288499999999997	6.869923224999995e-05	0.0005777533322500003	-0.0211145	0.018423	0.0004458221102500001	0.00033940692900000013	-0.0594862	0.023475500000000003	0.00353860799044	0.0005510991002500001	-0.000148851	-0.000316996	2.2156620200999998e-08	1.00486464016e-07	-0.000595842	0.00015663100000000007	3.5502768896399994e-07	2.4533270161000018e-08	-0.00048657	0.0	0.0	2.3675036490000006e-07
24634.04810282381	-9.759683491556645	95.25142185536328	606836325.9322374	43735.67841104823	-44.57979361466277	1987.357998725928	1912809566.0746305	24318.992685515186	-28.54572730137079	814.8585471642258	591413405.2381412	24731.851058524	24391.32387215349	1.28134	20.929382	0.09329885	0.0557874	0.0746464933	0.0317403044	-0.0415806663	-0.0025047968	-0.028575304	-0.0317728309	-0.083880291	0.1131261192	0.2577611812	-0.0375516429	-0.1229728135	-0.1315748547	-0.06066341190000001	-0.0351943068	-0.019606685	-0.08517830900000001	0.11307508990000001	0.0320990222	0.058652135	0.0934680397	-0.051866459299999994	-0.0909572705	-0.027283736200000002	0.0005208863	-0.0037705838	-0.010046980300000001	0.0547203627	0.0021981803	-0.0119861602	-0.166083343	-0.016786793	0.16083565589999999	0.056495406799999995	0.0405347213	-0.17275551690000002	0.09821159900000001	0.002628777	-0.057743818899999994	-0.043087767	0.1642734988	-0.1615186967	0.0495371198	-0.0383654842	0.1371512706	-0.0453122623	-0.0845421049	-0.0220322619	-0.1415101223	-0.0188441955	0.0677624485	-0.0672577247	-0.08488721029999999	0.0969397367	0.009776068	0.1324414353	0.0297484908	-0.026403136299999998	-0.0519253719	0.136525218	-0.0790366512	0.0469316681	0.0055633516000000004	-0.0881642319	0.105054286	-0.0271456085	-0.042555639400000005	0.0967965883	0.10030708470000001	-0.06510259360000001	-0.0784165404	-0.033997571000000004	-0.0616170889	0.0606538134	-0.0637761058	0.044112945099999995	-0.0492645801	-0.027755987000000003	-0.1396040376	0.0273066941	0.1984152115	-0.022840479900000002	0.052722585599999996	-0.10947394390000001	0.0012958953	0.1037287809	-0.0700566687	-0.11253916300000001	0.1739117182	0.1300209093	-0.0101611418	-0.093782535	-0.0385985343	-0.0700428396	0.0283395509	0.005234562700000001	0.09424730939999999	0.1060990833	-0.1328133426	0.0230020157	-0.08248948910000001	0.08565683810000001	0.18073460079999998	0.024155907999999997	0.0598741912	-0.0388113137	0.0661725911	-0.0105988008	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0245989	0.0005623999999999976	3.1629375999999726e-07	0.00060510588121	0.0180198	0.039134300000000004	0.00032471319204	0.0015314934364899998	-0.08710019999999999	-0.027613999999999996	0.007586444840039999	0.0007625329959999996	0.0002844	0.000433251	8.088335999999998e-08	1.8770642900099994e-07	-0.000595842	0.0	3.5502768896399994e-07	0.0	-0.0005730819999999999	-8.65119999999999e-05	7.484326143999984e-09	3.284229787239999e-07
24591.18902309365	-42.85907973015856	1836.900715316088	604726577.5695218	43851.403758612214	115.72534756397364	13392.356068802495	1922945611.600829	24298.948612076958	-20.044073438228224	401.76487999708615	590438903.6523567	24710.925923374718	24333.429229623925	1.06375	17.375267	0.09859805	0.058596	0.0276016879	0.0511874503	-0.06192793980000001	0.07470735490000001	0.0085128297	-0.19793869760000002	0.11085257849999999	-0.08986764960000003	-0.0541478708	0.14235288640000002	-0.0210856311	-0.0787426817	0.016969652800000002	-0.0553733612	-0.0039019165000000002	-0.0185328897	0.09960677230000001	-0.0425760039	0.1473709382	-0.1021225882	-0.0074852052	0.0128033145	0.028895287000000002	0.0494280771	0.1023681906	0.0228036651	-0.0357939061	0.0020448279000000002	-0.035454092400000005	-0.164449664	-0.0482859001	0.09126437859999999	0.0380768114	-0.021721274	0.1427535913	0.11780530289999999	-0.0066138221	0.0142159791	-0.12580517759999998	0.0648545314	-0.0808391759	-0.032968553500000004	-0.009188505999999999	0.0152225759	-0.0845778588	0.0413250196	-0.057417481799999996	-0.0993732717	-0.0494692808	0.0037329382	-0.1168855131	-0.0701944765	-0.0073238945999999985	0.0836710681	-0.08705589150000001	0.0555995064	0.0266988691	-0.15549251039999998	-0.0106659525	-0.0621590792	0.06107901070000001	-0.005609449	-0.020127203	0.0752339742	-0.08849359039999999	0.0746515007	-0.0542071717	0.1050412505	-0.061465028	-0.020682246	0.09744916769999999	-0.0856926865	0.0525442225	0.059157028499999986	0.0213957317	-0.12377213320000001	-0.0587065658	-0.1474918948	0.0829757708	0.043433380599999995	0.048205402300000005	0.0397590758	0.177856295	0.0200892984	0.0066344439	0.01707234	-0.07430508940000001	0.1280885929	0.020829277	-0.0147216647	-0.0080193237	0.0384104527	-0.1010085373	-0.0665990762	0.0586711397	0.032707945	0.0741119082	-0.0969514543	-0.0073053825	-0.13763134900000001	-0.044763009299999997	-0.045860312699999996	0.0691263248	0.012733091299999999	-0.0884913467	-0.0363054442	0.025828765899999998	0.1207205288	0.11775003070000001	0.11285322490000001	0.0207202	-0.0038786999999999992	1.5044313689999994e-05	0.00042932668804	-0.032841699999999995	-0.05086149999999999	0.0010785772588899996	0.002586892182249999	-0.0617621	0.025338099999999992	0.0038145569964100003	0.0006420193116099994	0.000204517	-7.988299999999998e-05	4.1827203289e-08	6.381293688999994e-09	-0.0007998419999999999	-0.000204	6.397472249639999e-07	4.161599999999999e-08	-0.00048657	8.65119999999999e-05	7.484326143999984e-09	2.3675036490000006e-07
24553.53387787587	-37.65514521778096	1417.909961372172	602876025.891998	43671.407334215066	-179.9964243971408	32398.712795755626	1907191818.5509331	24256.444591283467	-42.50402079349078	1806.5917836134968	588375104.2100049	24678.30373055594	23860.79639468536	0.991098	16.188568	0.040659900000000006	0.0199157	0.0028236104	0.0523557773	0.0347871244	0.049453686	0.0341850294	-0.0032892040999999996	0.0538645043	-0.0524935842	0.058549750899999996	-0.0005141232	0.2067502612	-0.1035438243	-0.0029134073	-0.063014444	-0.002445993	0.1474463484	0.053413679400000004	-0.035362644	0.0727336363	-0.06466430620000001	0.08373199190000001	-0.1377605505	0.061456072	0.008382634699999999	0.020421395800000002	0.1520728976	0.1192173507	0.0723662725	-0.0138526877	0.2081559372	-0.0636701885	0.0533872906	0.063880159	-0.13429762380000002	-0.0006798961	0.1367320279	-0.0316831948	-0.1168554226	-0.0359973029	0.0878209742	-0.1483976977	0.0077058330000000005	0.1623062016	-0.08743898550000001	0.0026314972999999997	0.00020441990000000002	0.1941498631	0.0011021709	-0.0585626889	0.0328298145	0.0354253254	-0.0057913753	0.1056436828	-0.0035971392999999997	-0.1291584652	0.1243372526	-0.13874881960000002	0.0411830281	-0.1734906257	-0.0371886446	0.0648378604	-0.011718881100000002	0.1430873153	0.0382056688	-0.0784259578	0.0607242504	-0.046931645099999995	0.0042525322	-0.0334889998	-0.1865701887	0.09369009029999999	-0.0895915249	-0.0166579249	0.05184394480000002	0.0414441361	0.17508637649999995	-0.0113098089	0.12889025710000002	-0.1284757816	0.1080295889	0.0338893026	-0.0872050523	0.1063954335	-0.0212851239	0.1474494056	-0.0377513927	-0.0783710955	0.1386371814	-0.0161591495	0.1847929279	-0.0132138868	0.0534239801	0.0483751959	0.008465669200000001	-0.1898084844	0.0169932432	-0.0340141079	0.020524172099999998	0.0095901561	-0.045685684000000004	0.0981627626	-0.14132978359999998	0.06071883610000001	-0.017925279	0.19013785800000002	-0.132696295	0.11993737199999999	0.120326335	0.1161887065	0.1093977275	0.0251301	0.004409899999999998	1.9447218009999978e-05	0.0006315219260099999	-0.0214415	0.011400199999999996	0.00045973792225	0.0001299645600399999	-0.07153789999999999	-0.009775799999999987	0.0051176711364099995	9.556626563999976e-05	0.000381311	0.000176794	1.45398078721e-07	3.1256118436e-08	-0.0006751560000000001	0.00012468599999999983	4.5583562433600007e-07	1.5546598595999958e-08	-0.00048657	0.0	0.0	2.3675036490000006e-07
24624.232968307886	70.69909043201551	4998.361387914308	606352849.277501	43822.236474224905	150.82914000983877	22749.429476107533	1920388409.6028879	24273.628910777406	17.184319493939256	295.30083646978073	589209060.4981287	24706.0721749442	23983.757465819188	1.1063690000000002	18.071409	0.0440398	0.0199032	0.0670068055	0.003907149600000001	0.06289178349999999	-0.0433078166	-0.0152688276	0.130378139	-0.16317700470000002	-0.0089333023	0.097630259	-0.181794832	-0.1091079558	-0.0235197209	-0.073002568	0.0283463837	0.0635365537	0.12220739300000001	0.0995229716	-0.0009674961	0.06847148730000001	0.0001281589	0.0361263484	-0.07797552370000001	-0.0091534234	0.0683574968	0.064770699	-0.0204552871	-0.0999548319	-0.0018303701	-0.051806871399999996	0.048800420899999995	-0.041031403	0.1074779859	0.16387364810000002	0.17359170829999998	-0.1722871775	-0.1419440582	-0.1518095304	0.09080228130000001	-0.0230666448	-0.14399166289999998	0.0393616881	0.0744794195	-0.1144172771	0.0356256735	-0.16954905260000006	-0.055269846399999996	-0.0615773497	-0.0136596071	-0.1214488932	0.017439421599999998	0.06880624519999999	0.1589821806	0.0667510304	0.052086557699999994	0.1252337044	0.072186348	0.0997761273	0.14683918070000002	-0.0345121091	-0.0344090612	-0.009658899	0.0756717135	0.11722369210000001	0.0452682642	-0.1270090895	0.0087482818	-0.0023418743	0.0193132903	0.0741815471	-0.049231393	-0.0530668975	-0.0670640805	0.0010026935	0.0671816295	-0.0778566139	-0.0384389006	-0.1484779823	0.0361385768	-0.0519975061	0.08596217140000001	0.09681373199999999	0.157713882	-0.2172881928	0.1615883955	-0.0605762526	0.0830500843	0.0516640519	-0.12918551679999998	0.0953638681	-0.0664526654	-0.0242965158	0.0164854027	-0.1574842988	0.1651123575	-0.0132217505	0.026616695899999997	0.1068239925	0.0556735613	0.0411312681	0.1222120008	0.08233623799999999	0.0390298325	-0.1219776915	-0.18662613379999998	0.023331487799999998	0.07700269900000001	0.06080511650000001	0.1198669825	0.1143757435	0.10540925529999999	0.0216194	-0.0035106999999999985	1.232501448999999e-05	0.00046739845636	-0.028574	-0.007132500000000003	0.0008164734760000001	5.087255625000005e-05	-0.08113789999999999	-0.009599999999999996	0.006583358816409998	9.215999999999994e-05	0.000573276	0.00019196499999999994	3.28645372176e-07	3.6850561224999975e-08	-0.000595842	7.931400000000013e-05	3.5502768896399994e-07	6.290710596000023e-09	-0.000691223	-0.00020465299999999998	4.1882850409e-08	4.777892357290001e-07
24616.54754326978	-7.685425038107496	59.06575801636961	605974412.9500612	43826.696166031004	4.459691806099727	19.888851005393047	1920779296.8295968	24268.79234804198	-4.8365627354251055	23.39233909370277	588974282.0323809	24701.705533708846	24025.3876561258	1.004247	16.403351	0.11449540999999998	0.0617005	0.11506742560000001	0.0102205336	0.047808066100000005	-0.077353255	-0.0140011878	-0.024061692000000003	-0.11710088699999999	-0.030257388399999998	-0.1592204737	0.0307585902	-0.1072009459	0.10842332800000001	-0.052703645300000004	0.0609511853	0.0307649796	0.1641952523	0.056904172300000014	0.0693345092	0.07874405179999999	0.1562703222	-0.00012110389999999999	-0.123669741	-0.0369372949	0.0730337878	-0.0607584614	0.1044693891	-0.0872201132	0.0433034379	0.056885371399999995	0.1642084657	0.0399351298	-0.0618717563	-0.029403396499999998	0.09675170179999999	-0.062250335199999986	-0.0676251003	-0.09080500080000001	0.067349753	0.062687094	0.1208201677	0.1251513514	-0.0070751007	0.0396452805	-0.0735197716	-0.031843374199999996	-0.042648365199999996	-0.152179901	0.1287007967	0.0220521823	-0.031016910499999998	0.052426117	-0.1167967667	0.029335726800000007	-0.1459892415	0.0085292149	0.0423695725	0.044759662400000004	-0.1366588471	0.1776183288	-0.2337165871	-0.0521273647	0.0478414072	0.15082401939999998	-3.5716599999999996e-05	-0.1252820647	-0.0695034266	0.1590947585	0.0371269313	0.078413048	-0.0979310674	-0.12120425539999999	-0.0220281087	-0.1356089826	0.0901316385	-0.0068558049	0.0432731254	-0.0058831351	0.1342637368	-0.07014266179999999	-0.1001022942	-0.050473477999999995	0.0895998433	-0.0781600694	0.0723267216	-0.0372404204	-0.0407498899	-0.0833158621	0.0083767928	-0.1162476107	-0.056728265	-0.0484554772	0.035909112400000005	-0.0225832261	0.111033205	0.1398387033	-0.11801862699999999	-0.011467346299999999	0.11656706789999999	0.0902120415	-0.05277340269999999	0.0178230764	0.0595360701	0.1928446809	0.1348109681	-0.1011628563	0.21852081199999998	0.0529152082	0.11934271980000001	0.112315068	0.1009072399	0.00809954	-0.01351986	0.0001827866144196	6.56025482116e-05	0.0269788	0.0555528	0.0007278556494400001	0.0030861135878400003	-0.06666800000000002	0.014469899999999966	0.004444622224000002	0.00020937800600999906	0.000254449	-0.00031882699999999993	6.4744293601e-08	1.0165065592899996e-07	-0.0008297899999999997	-0.00023394799999999975	6.885514440999997e-07	5.47316667039999e-08	-0.000757505	-6.628199999999997e-05	4.393303523999996e-09	5.73813825025e-07
24611.965654630283	-4.581888639495446	20.99370350473743	605748853.3847008	43579.81193097933	-246.8842350516716	60951.825517049016	1899200007.939529	24295.44331002622	26.650961984239984	710.2737746854048	590268565.6306977	24710.5477168492	23880.44621846601	0.955875	15.613232	0.0702368753	0.038804000000000005	0.1298741067	-0.0308121365	0.00016207760000000002	-0.0729624648	-0.0191035983	-0.026250885	-0.1781112671	0.0111049879	0.038191888	0.052831956	0.0514467636	-0.038609208900000004	0.10229542539999999	-0.0161811403	0.028883763700000002	-0.0453001417	0.0890255943	0.026007919100000002	-0.1250702917	0.1056565914	0.076892194	-0.0288338013	0.0245331371	-0.0191404449	-0.1094162665	0.1416545039	-0.1265070497	0.0253419711	0.2042285201	-0.0609617897	0.0301492585	0.0056911094999999995	0.0127503656	-0.047408388200000005	-0.0117466052	0.088592416	-0.09867514279999999	0.1273928618	-0.0217723098	-0.2363502409	0.018486575800000002	-0.0946628559	0.0119060124	0.1176546236	0.033952887	0.1337054883	-0.0338930048	-0.018811498500000003	-0.0429218009	0.0296630029	-0.13355603	0.0060858815	-0.0575013074	-0.0097484515	-0.0680741341	-0.0817759993	-0.1234650234	0.048802945	-0.07264168730000001	-0.0081021552	0.029774626499999998	0.0373110046	-0.0559421275	0.0994485855	0.017305421499999998	-0.0862863535	0.06304747940000001	-0.1177289584	0.0011659651	-0.07189674559999999	-0.015480523000000001	0.0571844258	-0.1696769543	0.0966049149	-0.054469245	0.0270134016	0.15761232	-0.015585093500000001	0.09523474009999999	0.11391885619999999	-0.08396178039999999	0.0449351386	0.1015140068	0.19419611899999997	-0.0617660448	0.04362965519999999	0.1642418145	-0.0685327592	0.0067272585	0.0252554007	-0.0019843848	-0.086124786	-0.0193650479	-0.153889395	0.0449870324	0.033815354900000004	0.05051121099999999	-0.0792144557	0.0756405659	-0.031035422400000002	-0.1079277525	0.0060239544999999995	-0.09786388119999999	0.0234490526	0.012144995300000001	-0.1737193215	-0.004177298	0.11875383099999999	0.1100111431	0.0959136145	-4.94703e-05	-0.0081490103	6.640636886950611e-05	2.44731058209e-09	0.0270086	2.9799999999999962e-05	0.00072946447396	8.88039999999998e-10	-0.0383085	0.028359500000000024	0.0014675411722499994	0.0008042612402500012	-8.82523e-05	-0.00034270130000000005	7.78846845529e-09	1.1744418102169006e-07	-0.000595842	0.00023394799999999975	3.5502768896399994e-07	5.47316667039999e-08	-0.0006601830000000001	9.732199999999996e-05	9.471571683999989e-09	4.3584159348900003e-07
