onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0141	1.3416000000000015	control	1.3416000000000015	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0223	1.1753000000000018	control	1.1753000000000018	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0305	0.7669999999999995	control	0.7669999999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0388	1.1325000000000003	control	1.1325000000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.047	0.9802	control	0.9802	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0552	0.7899000000000029	control	0.7899000000000029	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0635	1.426400000000001	emotion	1.426400000000001	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0717	1.275100000000002	emotion	1.275100000000002	right	correct	n/a	male	black	black	black	anger
50.0799	1.4087999999999994	emotion	1.4087999999999994	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0882	1.4333000000000027	emotion	1.4333000000000027	left	correct	n/a	male	black	black	black	fear
60.0964	1.9879999999999995	emotion	1.9879999999999995	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1046	2.9235999999999933	emotion	2.9235999999999933	right	correct	n/a	female	asian	black	asian	fear
70.1129	1.3273000000000081	control	1.3273000000000081	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1211	0.7879000000000076	control	0.7879000000000076	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1293	1.1036000000000001	control	1.1036000000000001	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1376	0.8481999999999914	control	0.8481999999999914	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1458	0.8879000000000019	control	0.8879000000000019	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.154	0.8845000000000027	control	0.8845000000000027	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1622	2.7831000000000046	emotion	2.7831000000000046	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1705	1.7937000000000012	emotion	1.7937000000000012	left	correct	n/a	male	black	black	black	anger
110.1787	1.8743999999999943	emotion	1.8743999999999943	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1869	1.3541000000000025	emotion	1.3541000000000025	right	correct	n/a	male	black	black	black	fear
120.1952	2.755600000000001	emotion	2.755600000000001	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2034	2.398299999999992	emotion	2.398299999999992	left	correct	n/a	female	asian	black	asian	anger
130.2116	1.2009999999999934	control	1.2009999999999934	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2199	1.281499999999994	control	1.281499999999994	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2281	0.7601999999999975	control	0.7601999999999975	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2363	0.8459000000000003	control	0.8459000000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2446	0.9065000000000225	control	0.9065000000000225	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2528	0.8331000000000017	control	0.8331000000000017	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.261	2.179699999999997	emotion	2.179699999999997	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2693	1.4553000000000225	emotion	1.4553000000000225	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2775	2.459000000000003	emotion	2.459000000000003	right	correct	n/a	male	black	black	black	anger
175.2857	2.1026999999999987	emotion	2.1026999999999987	left	correct	n/a	female	black	asian	asian	anger
180.2939	1.4144000000000005	emotion	1.4144000000000005	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3022	1.849899999999991	emotion	1.849899999999991	right	correct	n/a	female	asian	asian	black	fear
190.3104	0.9026000000000067	control	0.9026000000000067	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3186	1.0701999999999998	control	1.0701999999999998	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3269	0.9158000000000186	control	0.9158000000000186	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3351	0.8294999999999959	control	0.8294999999999959	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3433	0.8021999999999991	control	0.8021999999999991	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3516	0.79170000000002	control	0.79170000000002	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3598	2.044399999999996	emotion	2.044399999999996	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.368	2.069999999999993	emotion	2.069999999999993	left	correct	n/a	female	black	asian	asian	fear
230.3763	1.0597000000000207	emotion	1.0597000000000207	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3845	1.7383000000000095	emotion	1.7383000000000095	left	correct	n/a	male	black	black	black	fear
240.3927	1.1330000000000098	emotion	1.1330000000000098	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.401	3.2194999999999823	emotion	3.2194999999999823	right	correct	n/a	female	asian	asian	black	anger
