global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
62533.65323031207	n/a	3910457786.328919	n/a	104404.2302465936	n/a	n/a	10900243293.383728	62771.75915476077	n/a	3940293747.383293	n/a	63289.92701499715	52667.98557950129	n/a	n/a	n/a	n/a	-0.0654017632	0.0917018545	-0.1285922527	0.1300703135	-0.09922403310000001	-0.027026234399999998	0.0554675955	-0.05784722110000001	0.0321471938	-0.0346893648	-0.0328150984	0.0356141167	-0.08823216589999999	0.1407873573	0.0848575956	-0.0610247161	0.061267225599999996	-0.0003527157	0.1142218631	-0.0534838433	0.0517454122	-0.0688983876	0.09809540380000001	-0.0867602365	0.1668810021	0.0841851352	-0.0226080665	0.1588394327	-0.1350946868	0.0465787721	-0.0091315931	0.0924190652	-0.018295450300000002	0.1110795083	-0.0593798841	0.0160026913	-0.0388123364	0.0901871449	-0.0294279075	0.0215566242	-0.09116491380000001	0.1466141374	-0.049876365	-0.011434974799999999	0.0901032435	-0.0404110596	0.1292672553	-0.0645800152	0.021841847400000003	-0.07798593179999999	0.10685519019999999	-0.0375836702	0.1907754504	-0.0758743408	0.0080665739	-0.10024952880000004	0.1630256836	-0.005590181600000001	0.07792951570000001	-0.10764379130000001	0.0206817543	-0.1028308518	0.037220676099999996	-0.0149956923	0.0577256527	-0.0200878891	0.1226193154	0.12259365929999999	0.122550903	-0.0326777	n/a	n/a	0.0010678320772899998	-0.0517554	n/a	n/a	0.00267862142916	-0.268233	n/a	0.071948942289	n/a	0.00348136	n/a	n/a	1.21198674496e-05	-0.00181403	n/a	n/a	3.290704840899999e-06	0.00213711	n/a	n/a	4.567239152099999e-06	0.0	0.0
62346.791721605674	-186.8615087063881	3887122437.9772787	34917.22343602756	103072.72763625592	-1331.502610337673	1772899.2013360376	10623987182.377794	62655.55540568129	-116.2037490794828	3925718623.1943974	13503.3113001274	63139.77627066173	51332.202372418586	1.158235	22.020294	0.0670489	0.0504438	-0.0531689248	0.1759205579	0.011006139199999999	0.0741026739	-0.0624607274	0.10494132460000001	0.0489826607	0.0590414124	0.0353042863	0.080986781	-0.0542816384	0.1037242724	-0.0476756928	0.0035050922999999997	0.0493953336	-0.1015495267	0.136657991	-0.1644822796	-0.027693451600000002	-0.0581183349	0.0722977907	0.014851566799999999	0.21296514019999999	0.0606215265	-0.028844884100000006	0.0605741045	-0.07522185370000001	-0.049090561399999996	0.08879644199999999	0.1084437755	0.0517013449	-0.0154322417	0.0859489385	-0.031687656	0.1054372378	-0.18550762850000002	0.056363612199999996	0.1626647674	-0.0539109556	-0.0875725375	-0.0745617001	0.0103278064	-0.0178481123	-0.0198379674	0.16610810210000002	-0.15370375320000002	-0.0113698789	-0.0652886858	0.061038617999999996	-0.013989279399999999	0.2107510724	0.058016433799999996	-0.0584878294	-0.0248718036	0.083756423	0.0558560626	-0.0400299032	0.1263204395	-0.0501016475	-0.0103384618	-0.1064380286	0.0611412113	0.080764285	-0.0467499442	-0.1043846795	-0.20712493280000002	0.122550903	0.1223201049	0.1219357633	-0.0326134	6.42999999999963e-05	4.134489999999525e-09	0.00106363385956	-0.100807	-0.049051600000000015	0.002406059462560001	0.010162051249	-0.268322	-8.900000000000574e-05	0.07199669568400001	7.921000000001024e-09	0.00341736	-6.400000000000024e-05	4.096000000000032e-09	1.16783493696e-05	-0.00175285	6.117999999999987e-05	3.742992399999984e-09	3.0724831225e-06	0.00190541	-0.00023169999999999986	5.368488999999992e-08	3.6305872681e-06	0.0	0.0
62302.62645699456	-44.16526461111789	3881617263.4397993	1950.5705981700626	103710.87089010664	638.1432538507215	407226.8124351864	10755944740.784369	62642.15131933912	-13.40408634216874	3924039121.9149795	179.6695306683145	63128.75391842442	51093.21458526272	1.0904120000000002	20.730848	0.1211193	0.0667041	-0.07594967309999999	0.1436597703	-0.1568351467	0.0723719354	0.0354602569	0.06197418900000001	0.0761229498	0.0032711746999999998	-0.0612692034	-0.11274641199999999	-0.08401110390000001	-0.022058186400000002	0.11756667900000001	0.1331769758	0.0012704055	-0.056414572999999996	0.0901039755	-0.0084413423	0.0026471007	-0.1347743911	0.050196549699999995	0.1296289349	0.1558297244	-0.1938807707	0.11342819609999999	0.105577412	-0.1563736255	0.0798606865	0.0939223687	0.0062794768	-0.07681498860000001	-0.0380151862	0.051943278600000004	0.0245324236	0.0591917142	0.0033092342	0.1357516695	0.1876739584	-0.08510278	0.010756481000000002	0.1205396161	0.1323053558	0.021089567599999998	-0.018144482	0.1197238626	-0.0117821932	0.0143687449	-0.1148907542	-0.0227812527	0.0767882738	0.21553573539999998	-0.2019901221	0.1424346187	0.0097042437	0.20878278960000002	-0.0397955786	0.0157912369	0.0587647316	0.0432722702	0.022688248199999997	-0.0188474032	-0.030824527400000006	0.0087518649	0.08462014529999999	-0.07932865730000001	-0.20075928469999998	0.12241411630000001	0.1217736065	0.1207085716	-0.0325833	3.0100000000005126e-05	9.060100000003085e-10	0.0010616714388899998	-0.0447608	0.0560462	0.0031411765344400004	0.00200352921664	-0.285403	-0.017081000000000013	0.08145487240900001	0.00029176056100000037	0.00265345	-0.00076391	5.835584881000001e-07	7.0407969025e-06	-0.00163339	0.00011946000000000005	1.4270691600000012e-08	2.6679628921e-06	0.00198128	7.587000000000023e-05	5.756256900000035e-09	3.925470438400002e-06	0.0	0.0
62443.009264183274	140.3828071887183	3899129405.96688	19707.33255418485	103190.55618705568	-520.3147030509572	270727.3902110057	10648290886.193895	62770.23410841621	128.08278907708882	3940102290.0253773	16405.200857766024	63259.98197620423	52091.87599526882	1.131009	21.502668	0.1774198	0.12653	-0.0542037675	0.1362835952	-0.0169853254	0.0675089718	-0.1250434762	0.0800236891	0.0188779423	0.0651843046	0.0245001595	0.0795054702	0.0269270619	0.08145421580000001	0.0626106458	-0.0292744185	-0.0059166163	-0.18360354420000002	0.1909391994	-0.1780431059	-0.0178619819	-0.0205550187	0.1392471233	-0.088221589	0.0631338395	-0.029453530099999996	0.0400495859	0.014276103500000003	0.03512992	-0.0246272287	-0.1129921077	-0.1270958551	0.18740637059999998	-0.0395888665	0.0282875608	-0.0668843281	-0.0353813387	0.046690055	0.1856510129	-0.0344519207	0.0226477054	-0.1005061373	0.0377588149	-0.017191919099999998	0.0350508583	-0.1006259117	0.2144687165	-0.1665617747	0.011980388799999998	-0.0639665943	0.1457635348	-0.1308124772	0.0770067693	-0.019510894299999998	0.0234690667	-0.0516259231	-0.0750159901	0.0454555482	0.0689552955	-0.17925185829999998	-0.1374176776	0.0381891881	-0.0761650645	0.044732854	-0.0495402874	0.0253572904	-0.170208535	0.0462041717	0.1222090316	0.1209553836	0.1188754878	-0.0295942	0.0029890999999999945	8.934718809999967e-06	0.0008758166736400001	-0.164184	-0.1194232	0.014261900698239996	0.026956385856	-0.25206	0.03334300000000001	0.0635342436	0.0011117556490000007	0.00242009	-0.0002333599999999997	5.445688959999988e-08	5.8568356081000015e-06	-0.00154083	9.256e-05	8.567353599999998e-09	2.3741570889e-06	0.00208865	0.00010736999999999986	1.1528316899999971e-08	4.3624588225e-06	0.0	0.0
62358.24939752433	-84.7598666589547	3888551267.923843	7184.2349960437805	103545.84802651066	355.2918394549779	126232.2911833018	10721742643.529242	62716.58122557455	-53.65288284166309	3933369560.6240897	2878.631837221225	63185.62529044692	51219.76054714709	1.191802	22.658478	0.13015810000000005	0.100281	-0.053563981600000005	0.12548524560000002	-0.10951928650000001	0.0337969952	0.1056745554	0.09652826099999999	0.036647780299999995	-0.0102187737	-0.0682702986	-0.1396763671	-0.025263342999999997	-0.0431497176	0.09301012369999999	0.054121310199999995	-0.00028637220000000003	0.060333407699999994	0.11425563359999999	-0.17082852059999998	-0.0913207259	0.034029678	-0.015112144199999997	-0.0023183422	0.162451935	-0.0023772896	0.14814397599999998	0.1217258784	-0.0786718366	-0.09842441699999999	-0.029718753799999997	0.032037812799999996	-0.0100681608	0.0795745159	-0.0346473602	0.0475948747	-0.007123034300000002	-0.0275993222	-0.049456003	0.029561690699999997	-0.0307027628	0.0137833452	0.11326123449999999	0.044831229199999996	0.05684865610000001	0.1156268254	0.1144193818	-0.12349647220000001	-0.0796616501	0.0555573813	0.0073901357	-0.0399328118	0.15343199300000002	0.00496469	0.11856929810000001	-0.09748950039999996	0.051183970999999995	0.1486388005	0.021051055099999997	0.039185357000000004	0.013601194099999998	-0.0913908734	0.0610080023	0.00026383040000000003	0.028770904500000007	-0.026688544300000002	0.043429289	-0.0228822759	0.1219357633	0.1198672619	0.11644571279999999	-0.0292656	0.0003286000000000018	1.079779600000012e-07	0.0008564753433599999	-0.0670515	0.09713250000000001	0.00943472255625	0.00449590365225	-0.234937	0.017123000000000027	0.055195393969	0.00029319712900000087	0.00240885	-1.1240000000000036e-05	1.2633760000000079e-10	5.802558322500001e-06	-0.0015244000000000002	1.6429999999999787e-05	2.6994489999999303e-10	2.3237953600000006e-06	0.00180484	-0.00028381	8.05481161e-08	3.2574474256000008e-06	0.0	0.0
62364.836569981395	6.587172457067937	3889372840.400489	43.39084097915443	103750.55698311613	204.70895660546373	41905.756914497644	10764178074.306826	62794.346453660895	77.76522808634763	3943129946.5423946	6047.430699321671	63312.783354870466	52295.89673160758	1.178675	22.408895	0.07359559999999997	0.0424303	-0.028418641	0.08810166960000003	-0.075019318	0.0054161423	-0.2210447905	0.023604807000000002	0.0461106096	0.0171589426	-0.0060578114	0.11953748880000001	0.01806673	0.0667528173	-0.0693056103	-0.0173385204	0.1226667641	-0.127368001	0.0243756809	0.0187084244	-0.0086663999	-0.0114698053	0.0573215541	-0.0441084875	0.19863301989999999	-0.0351535856	0.0747016862	-0.1499381871	0.1096443917	0.1050159997	0.0680607976	-0.101075927	-0.033729523500000004	0.0742560107	-0.0591456199	0.131602362	-0.0741828038	-0.060397655099999996	-0.09004303960000001	-0.1135687796	0.0186048945	-0.0343037189	-0.0950423482	-0.0038651419	-0.1122445325	-0.0926886123	0.0620765325	-0.031839548100000004	0.0329366484	0.004422517700000001	0.0338543203	-0.0906310891	0.20195711379999998	-0.0103177425	0.0696077017	0.0817195959	-0.09861472119999999	-0.148940978	-0.0827449479	-0.1155048033	0.0029568049	-0.0354436957	0.1550094018	-0.07807737	0.0492798852	-0.0777051265	0.0392037101	0.08407586339999999	0.121594464	0.11851166960000001	0.113431443	-0.0288125	0.00045309999999999806	2.0529960999999813e-07	0.0008301601562500001	-0.104816	-0.037764500000000006	0.0014261574602500006	0.010986393855999999	-0.217891	0.017046000000000006	0.04747648788099999	0.0002905661160000002	0.00252055	0.00011169999999999973	1.2476889999999942e-08	6.3531723025e-06	-0.00141574	0.00010866000000000022	1.180699560000005e-08	2.0043197476e-06	0.00195112	0.00014627999999999993	2.1397838399999986e-08	3.8068692544e-06	0.0	0.0
62419.542194782174	54.705624800779326	3896199247.8061924	2992.7053848436426	103669.17700311019	-81.37998000593505	6622.701145766391	10747298260.502192	62725.728547523926	-68.6179061369694	3934517021.817658	4708.4170426219425	63214.85672271537	50675.67742091278	1.190948	22.642229	0.1368017	0.0773669	-0.0129539203	0.11911259560000001	-0.010790233500000001	-0.049515040499999996	0.07322601769999999	0.0402327033	0.0014361935999999999	0.0086104764	0.0172029854	-0.0338568769	-0.015039152	0.010106216	-0.0706343876	-0.0517538552	-0.0342009344	0.0818082258	-0.013685308200000001	-0.1650805167	0.054146314699999996	-0.0157653536	-0.0371649904	0.080355072	0.011107978400000001	9.839190000000001e-05	0.021299532799999996	0.0224611557	0.0440376711	-0.0124086038	-0.0304861502	0.2156582581	-0.0045051306	-0.0476973555	0.0447753237	-0.0734483993	-0.023111722	0.0104133465	-0.0190179106	-0.2579237969	-0.0180367527	-0.0030351914	-0.0593789657	-0.0531558707	0.0616821064	0.1020731669	-0.0322386788	-0.1358280193	0.0320400444	-0.0170890896	-0.025489379700000002	0.0846597115	-0.0054034033999999995	0.007889885	0.0028770706	-0.10748010470000001	-0.1127996577	0.0125474399	0.0408550497	0.21152733510000002	-0.0024509906	0.0219028271	-0.0563012061	0.0198561941	-0.026792724100000002	-0.0497051309	-0.0670127397	0.22298465350000002	0.121185324	0.1168916313	0.10984780820000001	-0.0301422	-0.0013296999999999994	1.7681020899999992e-06	0.0009085522208400001	-0.12848800000000002	-0.02367200000000001	0.0005603635840000006	0.016509166144	-0.17521199999999998	0.042679	0.030699244943999993	0.0018214970409999997	0.00160388	-0.00091667	8.402838888999997e-07	2.5724310544e-06	-0.0010579500000000002	0.00035778999999999976	1.2801368409999983e-07	1.1192582025000004e-06	0.00184316	-0.00010796000000000003	1.165536160000001e-08	3.3972387856e-06	0.0	0.0
62535.82425137983	116.2820565976508	3910729314.7994647	13521.516686579265	104411.61598415283	742.4389810426364	551215.6405716282	10901785552.4222	62690.88799106101	-34.84055646291381	3930147437.107758	1213.8643746454852	63187.95658427483	51804.132012828144	1.14627	21.792822	0.14410629999999994	0.0901168	-0.027484977799999998	0.0503264576	0.0069763961	0.1426376697	-0.1164180968	-0.1174202297	0.028808372000000002	0.0636905887	-0.0880400336	0.017473668799999998	-0.0416968796	-0.002510802	-0.0357449583	-0.0228270944	0.1185804842	-0.0799142417	-0.031014175	0.0523725979	0.060591048499999994	0.0203125742	0.016309206899999998	-0.0378023964	-0.0077416142	-0.1327676097	-0.0606323326	0.0354200989	0.0737248082	-0.1125650686	-0.0926345214	-0.0539979529	0.1169144858	-0.0035033778	0.0663779657	-0.01539247	-0.1508271541	0.074780174	-0.22011192300000001	-0.28842217940000003	-0.037841398	0.0139022301	-0.0434471829	-0.0201179954	-0.1421445064	-0.0718215096	0.000857778	0.0199521109	0.067674451	0.0149920071	0.0084222442	-0.0484984396	-0.0058870669	-0.13877998490000001	-0.0563242434	-0.0523084295	-0.08385373730000001	0.10170484910000001	0.0007453665	-0.0826431753	-0.0761381206	-0.019967361200000002	-0.09995451550000001	-0.052674485599999994	-0.08975883970000001	-0.0978422213	0.16787123	0.2999155835	0.1207085716	0.11501076210000001	0.1057127965	-0.0327183	-0.002576099999999998	6.6362912099999885e-06	0.00107048715489	-0.0494938	0.07899420000000001	0.006240083633640002	0.002449636238440001	-0.215102	-0.039890000000000016	0.046268870404000004	0.0015912121000000007	0.00168341	7.952999999999998e-05	6.325020899999995e-09	2.8338692281e-06	-0.00127163	-0.00021367999999999973	4.5659142399999885e-08	1.6170428568999996e-06	0.00200287	0.00015970999999999995	2.550728409999999e-08	4.0114882368999985e-06	0.0	0.0
62417.516174067176	-118.3080773126494	3895946325.3399377	13996.801157415828	102667.08504887439	-1744.5309352784386	3043388.1841434645	10540530352.432808	62638.122277427596	-52.76571363341645	3923534362.4419713	2784.220535243711	63108.473853473886	51536.907112716784	1.1724450000000002	22.290453	0.17966	0.101444	-0.0382007325	0.077190022	-0.034873721	-0.0243718902	0.09463042529999999	0.1494512955	-0.0206509502	0.09307496119999999	0.06889033280000001	-0.0356445751	-0.0471472779	-0.0270296942	0.1435992791	-0.0198648513	0.0202253526	-0.0722728839	0.0864408923	-0.0454232858	0.0276668116	-0.1130434254	0.0372947712	0.1596198631	0.0752249524	0.10428204949999999	-0.17844080489999994	0.0005464107	0.08330615	-0.0642233507	0.0209473501	0.0450025072	0.0781030034	-0.0193264292	0.0331564935	-0.1582719047	-0.053595190099999995	-0.1128557688	-0.0527967646	-0.0003092648	-0.0498782898	-0.0327374139	0.14918213	-0.020757985	-0.022447724500000002	-0.038147869	0.1011737451	-0.0383350541	0.0119503042	-0.1249691772	0.0108698604	0.1380781706	0.0861247719	0.0585901288	-0.1881599348	-0.09279437230000001	-0.0769309124	0.0072376859	-0.0654067406	0.043198038099999995	-0.0727943561	-0.0018285354999999998	-0.0770998459	0.070388802	-0.1050765217	-0.153184157	0.0288100249	-0.0679755443	0.12016447279999999	0.11287325890000001	0.1010471634	-0.0256088	0.007109500000000001	5.054499025000002e-05	0.0006558106374399999	-0.124245	-0.07475119999999999	0.00558774190144	0.015436820025000002	-0.190768	0.024333999999999998	0.036392429824000004	0.0005921435559999997	0.0007349439999999999	-0.000948466	8.995877531560004e-07	5.401426831359998e-07	-0.00076641	0.0005052199999999999	2.552472483999999e-07	5.873842881e-07	0.00198725	-1.5620000000000047e-05	2.439844000000014e-10	3.949162562499998e-06	0.0	0.0
62635.061130696144	217.5449566289681	3923150882.846043	47325.808154699596	104199.13662618485	1532.0515773104562	2347182.0355394566	10857460073.642336	62875.3899505658	237.26767313820164	3953314661.43571	56295.948716416504	63379.607973202365	51680.357870517415	1.17661	22.369648	0.07624600000000001	0.0440095	0.0045565797	0.023389143799999998	0.04751901769999999	0.1068465333	-0.0512324913	-0.08388036360000001	0.0019273728	0.0451329455	-0.0186778815	0.0148324141	0.0666106892	0.01672684	-0.0242258056	0.0017532642	0.0220810479	-0.19051490210000002	-0.0579050474	-0.1046811889	0.0347937255	0.1262102786	-0.0596533963	-0.09838994710000001	-0.1009695969	-0.063434018	0.043299146600000005	-0.0172132796	0.21144342230000002	-0.0960159121	-0.09417965980000001	0.0187125331	0.1970602075	0.0379922914	-0.0194750388	-0.12872925289999998	0.0186463474	0.0984551726	0.0643357106	0.000743733	0.06722557650000001	0.0014562067999999999	-0.041758021400000005	0.0077665046	-0.0351957716	-0.1748600232	0.0007775147999999999	-0.1373898728	0.0279066983	0.1236735991	-0.0057685433	-0.09658928509999999	-0.1288383582	-0.0589962812	0.032262481	-0.0779412382	-0.23739711170000002	0.044707482	-0.0346350503	-0.0505793624	-0.1492237989	-0.0607203419	-0.0688383284	0.1197851051	-0.0696251174	0.09129048599999999	-0.0169333659	0.022575948999999998	0.11955333119999999	0.11048389130000001	0.0958743277	-0.032620599999999986	-0.007011799999999995	4.916533923999993e-05	0.0010641035443599996	-0.08576549999999998	0.038479500000000035	0.0014806719202500019	0.007355720990249997	-0.177222	0.013546	0.031407637284	0.00018349411600000008	0.000846198	0.00011125400000000019	1.2377452516000045e-08	7.160510552040002e-07	-0.00074704	1.937e-05	3.751969e-10	5.580687616e-07	0.0017737000000000004	-0.00021354999999999963	4.560360249999984e-08	3.1460116900000007e-06	0.0	0.0
