global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
63081.99223764791	n/a	3979337744.670671	n/a	109016.10662672923	n/a	11884511504.050398	n/a	61197.74546753481	n/a	3745164050.3091784	n/a	61654.1224133259	55424.64702334449	n/a	n/a	n/a	n/a	0.0794035904	-0.0992549625	0.0012201575	-0.0330294312	0.030704109500000007	-0.1198679652	0.0766957523	-0.0587926829	7.0504e-05	-0.0736265317	0.06033084480000001	-0.07085964759999999	-0.21552644199999998	0.0320696559	-0.16550196960000002	-0.0818228142	0.31841077219999997	-0.071931484	0.1461805011	-0.1018298317	0.16594008400000002	-0.0197251809	0.128712388	-0.1096600453	0.06177810650000001	0.08161749410000001	-0.026790344900000002	0.09799942589999999	-0.0961112731	0.0190571384	-0.0458590954	0.043395710700000006	-0.0398557747	0.0581790997	-0.0340192666	0.047507650199999994	-0.0461603701	0.077827962	-0.1392891317	0.0329659971	0.0162895042	0.0077419953	-0.04936389099999999	0.0186424301	0.058193115199999985	0.0771451572	-0.07038438799999999	-0.21085653780000002	0.0559466558	-0.18315637	-0.0128229518	0.29433102850000004	-0.12995478230000002	0.1267570609	-0.1364125341	0.16692821630000002	-0.012741839	0.0648747133	-0.1505954557	0.0797088205	-0.0814081087	0.0405807094	-0.0552636013	0.11925710519999999	-0.002558297	0.0597315382	-0.0335548341	0.040981781099999996	-0.0333942808	0.0844028556	-0.025206458799999998	0.0418336734	-0.0516108329	0.11732237779999999	0.0257311973	-0.0800810835	-0.0251422391	0.0178170959	0.0457387416	0.02733993	-0.0576538588	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0274731	n/a	n/a	0.00075477122361	0.125048	n/a	n/a	0.015637002304	-0.104739	n/a	n/a	0.010970258121000005	0.00155873	n/a	n/a	2.4296392129e-06	0.00071363	n/a	5.092677769000001e-07	n/a	-0.000121334	n/a	n/a	1.4721939556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63190.807304773036	108.81506712512785	3993078127.828957	11840.718833446077	108503.23372653162	-512.8729001976171	11772951729.11435	263038.6117571149	61397.978358826214	200.23289129140176	3769711746.550893	40093.21075491431	61851.385065225026	55585.81363066174	0.96346	17.730818	0.097607115	0.06792280000000002	0.1057431482	-0.09999707099999999	0.0145942672	-0.058239455499999995	0.027008324500000003	-0.036150525	0.0754547824	-0.0881208208	-0.044880523	-0.042066505899999995	-0.016796455800000002	0.022873796800000002	-0.17118568760000002	0.1135813727	-0.1325192972	-0.1307357822	0.2556013071	-0.1084544879	0.1093158349	-0.15420046099999998	0.1853839468	-0.0389954603	0.07800324780000001	-0.10478486	0.12136214279999999	-0.0077216188	-0.0794486604	0.11577446359999999	-0.007790567900000002	-0.216275997	0.0030059839	-0.1284454767	0.031081365099999998	0.0884103074	0.0094839898	0.1692767472	-0.0738912627	0.1288700596	-0.0986686386	-0.0239463462	0.0188706036	0.0392228083	-0.0529398779	-0.10838176279999999	0.0038736683000000004	0.0355955361	0.0225302573	-0.16313195560000002	0.1299001686	-0.1628120768	0.0357318757	0.2245844688	-0.17314992129999998	0.0890319975	-0.1773203105	0.167347975	-0.048012316500000006	0.0163219935	-0.1283514018	0.1375429057	0.0090692469	0.0721139888	-0.0859252355	0.0187627629	0.2043948392	0.0171128317	0.14921846800000002	-0.016828993400000002	-0.04480724690000002	0.15638394490000002	-0.1497441184	0.0047968914	-0.0955222607	0.06257965830000001	0.0699240563	-0.052240616600000005	-0.0113261298	-0.007420415600000002	0.10937642210000001	0.025777715	-0.0005295339	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0274332	3.990000000000243e-05	1.5920100000001941e-09	0.0007525804622399997	0.103539	-0.021508999999999983	0.0004626370809999994	0.010720324521000002	-0.16775199999999998	-0.06301299999999997	0.003970638168999997	0.028140733504	0.00158622	2.7490000000000023e-05	7.557001000000013e-10	2.5160938884e-06	0.000516117	-0.00019751300000000007	2.6637675768899997e-07	3.901138516900003e-08	-8.54327e-05	3.59013e-05	1.28890334169e-09	7.29874622929e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63197.422864360095	6.615559587058669	3993914256.696744	43.76562864992389	108377.7533812994	-125.48034523222306	11745737427.97775	15745.317039597881	61599.421755440926	201.44339661471167	3794488760.604689	40579.44203967203	62049.29468238581	55796.32881824311	1.808883	33.289383	0.397609735	0.269191	0.0951485953	-0.1092175386	0.06397561360000001	-0.1323596825	-0.0343159563	-0.0320916521	-0.0489384849	-0.0019216503	0.0206875271	0.1055250788	-0.007379272199999998	0.1319485544	-0.0209870886	0.10646712189999999	0.1366183511	0.0651393212	-0.2481797003	0.1183021054	0.0968180532	-0.10510673390000001	0.0682609254	0.0727739313	0.1228501966	0.0588129524	-0.0128906529	-0.037940195600000004	-0.1314007357	-0.0885022441	-0.0793779608	-0.0741116778	0.0604520401	0.1178524417	0.1531869159	0.0353181838	-0.076788206	0.0351339524	-0.13804352039999998	0.0565587058	0.0986052794	0.1010658924	0.1651191262	-0.0309780957	0.0193822923	0.027080523	-0.0273627834	-0.0054248242	0.13127360429999999	-0.014682172700000001	0.104390661	0.1402435516	0.024670126400000002	-0.23023677550000002	0.1638900077	0.0754832721	-0.1334890895	0.06963905599999999	0.0483027815	0.13401669230000002	0.0311292648	-0.005171527800000001	0.038464032	0.1167895791	0.101911528	0.0468728379	0.08930983070000001	-0.10558362019999999	-0.09237256099999999	-0.1599248831	-0.0211146313	0.045282151799999996	-0.0527131621	0.1424708688	-0.0042132309	-0.12014153359999999	0.0174816265	-0.1642635576	-0.039712202200000005	-0.034659523	-0.0102224438	-0.045283360599999996	-0.0434439279	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.0112875	0.0161457	0.00026068362848999995	0.00012740765625000002	0.137067	0.03352799999999999	0.0011241267839999993	0.018787362489	-0.104875	0.06287699999999999	0.0039535171289999975	0.010998765625	0.00676621	0.00517999	2.68322964001e-05	4.57815977641e-05	0.000516117	0.0	2.6637675768899997e-07	0.0	0.000435758	0.0005211907	2.7163974576649e-07	1.89885034564e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62930.52280009711	-266.9000642629835	3960250699.8935423	71235.64430358473	108553.82065217392	176.06727087452597	11783931978.184341	30999.683873203714	61454.958048482185	-144.46370695874066	3776711868.7407055	20869.76262826089	61925.695667440166	57587.322466953825	1.44684	26.626606	0.12415518999999994	0.074337	0.0856865558	-0.0219855863	0.171800571	-0.12084971470000001	-0.0522893965	0.0331811173	-0.0529564078	0.0231369708	0.0595665316	0.1397449996	0.0355174231	0.030374966200000002	0.0173224845	0.1599631644	-0.0076938591	0.0549309176	-0.2909233012	0.1238684959	0.0542403575	-0.061629228700000004	0.0034082783000000004	-0.025462992200000003	0.0175476676	0.0238153105	0.057353417999999996	-0.0228372619	-0.0733391714	-0.0525705934	-0.1190516153	-0.0313553558	0.1242400308	0.048697617	0.1639247922	0.0567858008	-0.0742255746	0.0008027732000000001	-0.0029583345	0.0845666177	0.0258882112	-0.0353362096	0.0235944629	-0.0532073978	-0.06571390769999999	-0.11490616599999999	0.0730444766	0.1417641461	0.030251730299999998	0.026256077200000002	0.1565745998	0.0197777413	-0.0480740904	-0.2742751042	0.1589234347	0.0485855131	-0.06589257230000001	-0.0140949819	-0.0434662329	0.0192889333	0.0179553302	0.055924467	0.0277277306	0.0587285436	0.07620241559999999	0.0882652276	0.0375178283	-0.1409639432	-0.0188471398	-0.136580938	-0.10127414539999999	0.0138821702	0.0137434998	0.0334495653	-0.08184404690000001	-0.029933429700000007	0.0200071387	-0.0024625062	-0.0564073442	-0.0159835023	0.1636017722	0.0543060955	-0.1334003519	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.00836396	0.0029235400000000005	8.547086131600002e-06	6.99558268816e-05	0.07388999999999997	-0.06317700000000002	0.003991333329000003	0.005459732099999995	-0.0653341	0.03954089999999999	0.0015634827728099993	0.004268544622810001	0.00695377	0.0001875599999999998	3.5178753599999935e-08	4.83549172129e-05	0.000464327	-5.179000000000002e-05	2.1559956292899995e-07	2.682204100000002e-09	0.000304833	-0.000130925	1.7141355625e-08	9.2923157889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62631.01714392657	-299.50565617054235	3922644308.4828243	89703.63807814712	107819.58660140813	-734.2340507657938	11625063254.898546	539099.641303946	61292.672868712376	-162.28517976980947	3756791747.3909907	26336.47957291938	61737.7505934752	54544.639280562624	1.364321	25.107975	0.14546693999999996	0.0811215	0.0788271206	-0.0164911308	0.0094483809	-0.10409323990000001	-0.1012572543	0.014179781899999999	-0.0357044646	0.0725935548	-0.023111812000000002	0.0639635341	-0.0261935652	-0.0265995706	0.023889394300000002	0.0936752364	-0.0317800833	0.09231823230000001	-0.223689797	0.095621079	0.10332396529999999	0.0034977897999999997	0.0119129219	-0.0640549231	0.0750763524	0.093782695	0.1353334248	-0.021261385	-0.0085287693	-0.0696809414	0.071058679	-0.061873483099999994	0.0708015668	0.0089318896	0.1002715887	-0.0351306877	-0.06377948280000001	0.016830053	0.0163415526	-0.0646680216	-0.1585561174	0.0098645582	-0.0406806648	-0.09434539060000001	0.0418919437	0.1304173784	0.0071108692000000015	0.035964639	-0.0265386089	0.0276859094	0.086323312	0.0194117731	-0.09387663310000001	-0.207767817	0.1257857009	0.1019870796	-0.016215033	-0.0015177426	-0.0903367647	0.0901779243	0.0572664552	0.1279358343	0.019979381299999998	0.0027516628000000005	0.0411997075	-0.0903590599	0.0357120677	-0.0919311723	0.0124259055	-0.1259891644	0.008658493100000001	0.0426674149	0.0435031521	-0.010512829199999999	0.0367200837	0.1407385573	-0.0389189802	0.0089005434	-0.0915837751	0.0749624903	-0.12203476070000001	-0.049612421100000005	0.0117917929	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-0.00727527	0.0010886899999999998	1.1852459160999997e-06	5.29295535729e-05	0.14013399999999998	0.06624400000000001	0.004388267536000003	0.019637537955999998	-0.092725	-0.0273909	0.0007502614028099997	0.008597925625	0.00610897	-0.0008447999999999997	7.136870399999995e-07	3.73195144609e-05	0.000516117	5.179000000000002e-05	2.6637675768899997e-07	2.682204100000002e-09	0.000186556	-0.00011827700000000002	1.3989448729000005e-08	3.4803141136e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62653.62136009375	22.6042161671794	3925476269.533996	510.9505885325746	108089.24501296936	269.65841156123497	11683284887.473722	72715.65892572838	61252.897929863895	-39.77493884848081	3751917504.806325	1582.0457604003884	61691.26547997069	54385.51092398507	0.94256	17.346195	0.09227888000000002	0.056337	0.0591727138	-0.0337057525	-0.0260073714	-0.1031299965	-0.10133924949999999	-0.020199134	-0.048712773200000004	0.0646592735	-0.0112087221	-0.0735947209	-0.0466399121	-0.0211729135	-0.004647357800000001	0.0322355787	0.0266885269	0.1076119225	-0.15592320140000002	0.10310673109999999	0.09734521300000001	0.015079329099999999	0.0133238485	-0.030796647599999998	0.044834510099999995	0.12366592470000001	0.0301440362	0.045457392	-0.0590411484	-0.0462870185	-0.0423240115	0.049715334800000004	-0.043799341299999996	-0.0086372187	0.059747613899999996	-0.0605184764	-0.010383505	-0.0432087501	0.0944386155	0.05937233190000001	-0.0302070699	0.0780600173	0.0248390298	-0.050609087000000004	0.009245885300000001	0.0063857709	-0.066280911	-0.1508454003	-0.021132327700000002	-0.0048030474	0.0257188754	0.0664933683	-0.0725166473	-0.13702835019999998	0.1348260783	0.0921606676	-0.0082887147	0.0172839335	-0.05803000360000001	0.0780956049	0.0982134989	0.0233474737	-0.0397306561	0.0613092724	0.0503075874	0.03779121	-0.04520117110000002	0.0299252657	-0.0071916463	-0.0735831928	0.0416688793	-0.0675321048	0.054705885999999995	-0.0495430484	-0.0769947587	0.0020276039	-0.0250550269	-0.08281390429999999	-0.042202797599999994	0.0337881602	-0.032764121800000004	-0.011918089599999999	0.1441683273	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.0125814	-0.005306129999999999	2.8155015576899986e-05	0.00015829162596	0.13276	-0.0073739999999999925	5.4375875999999875e-05	0.017625217599999996	-0.0588395	0.033885500000000006	0.0011482271102500007	0.00346208676025	0.00533649	-0.0007724799999999999	5.967253503999998e-07	2.84781255201e-05	0.000516117	0.0	2.6637675768899997e-07	0.0	0.000328341	0.000141785	2.0102986225e-08	1.0780781228099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62586.493329970624	-67.12803012312361	3917069147.342457	4506.172428210991	108930.29631916997	841.0513062006067	11865809456.182177	707367.2996617466	61347.463795158044	94.56586529414926	3763511314.0982275	8942.702878831184	61801.88723780228	56340.76372622536	1.361814	25.061852	0.10139521	0.053727	0.0501024871	0.033308178199999997	0.0630339918	-0.0952141544	-0.09949341199999999	-0.0131264421	0.0954478869	0.0004888618	0.0051702329	-0.0214900893	0.1811678059	0.030428418199999998	-0.1090564577	-0.0823566758	0.052607747	0.0018884334	-0.1616403898	0.1835425293	0.0267268604	0.0136435353	-0.024897057	-0.0981426307	-0.0181403558	-0.035726683700000005	0.0070178387	0.0019861904000000002	-0.0056539386	0.0835995704	-0.115980586	0.0394707096	0.0086280679	0.1189904631	0.0133340924	-0.0834131713	0.08833341630000001	-0.1203708375	0.0524958128	-0.05122267900000002	-0.0806842325	0.08851339230000001	-0.10610082039999999	0.0861692507	-0.055436516	0.0790879893	-0.0042390254	0.0069989236	0.0302432219	-0.1097342977	-0.06888570849999999	0.0218906627	0.0481362158	-0.13287732359999999	0.206692402	0.027960009900000003	0.018150011	-0.0341349923	-0.0924443812	-0.0336686852	-0.041719327599999995	0.00670384	0.0002611288	0.0212417646	-0.0634598915	0.13589313849999998	-0.0173247476	-0.0027662201000000003	-0.1207286935	0.0061121859	0.009663238000000001	-0.1576242321	0.0286622426	-0.0369232556	0.026106772400000002	0.12297592660000001	-0.1034473523	0.0020266553	0.1256809667	0.0798014336	-0.017610223600000002	-0.032561059100000005	-0.0094591173	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.00115704	0.01142436	0.00013051600140959998	1.3387415616e-06	0.09337639999999997	-0.039383600000000005	0.0015510679489600006	0.008719152076959997	-0.029513900000000006	0.029325599999999993	0.0008599908153599996	0.0008710702932100003	0.00522611	-0.0001103800000000002	1.2183744400000044e-08	2.73122257321e-05	0.0008194759999999998	0.0003033589999999998	6.715409145759997e-07	9.202668288099989e-08	0.000316847	-1.1494000000000022e-05	1.3211203600000053e-10	1.0039202140899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62536.19418239324	-50.299147577381525	3910775582.8179946	2530.0042470112053	108110.44843132413	-819.8478878458409	11687869060.021994	672150.5592052866	61055.44898943176	-292.01480572628503	3727767851.301104	85272.64676335995	61510.65945209452	55645.791896740135	1.084843	19.96467	0.054715539999999986	0.035963699999999994	0.0448985774	0.049591097199999996	0.0834589241	-0.08370144139999999	-0.011810383700000001	0.0554731124	-0.0051271222	-0.0125966928	0.06532402080000001	-0.0867126692	0.0236868439	-0.11080551279999999	0.0004900625	0.0109664472	0.0075881515	0.042891928200000005	-0.1225685824	0.0737746138	0.0005153212000000001	-0.0836338341	0.0334222443	-0.055345958	-0.06986275	0.0354409104	-0.05765769480000001	-0.09112330589999999	0.0108354848	0.030296708399999997	-0.07498127360000001	0.0671911562	-0.1960270931	-0.04941716980000002	-0.0045798007	-0.021693953300000002	0.21002613190000002	0.1144776729	0.07206066650000001	-0.020312232	0.0503578698	0.027695732	-0.0492588149	0.0832137574	0.0345058463	0.1028899333	0.030787703599999997	0.0453910154	-0.1110736992	-6.572199999999999e-05	0.0076154095999999985	0.021026948900000002	-0.026047949900000002	-0.1115468811	0.08937907689999999	-0.0152786352	-0.0852311053	0.0132906616	-0.0718373124	-0.052152164400000006	0.0514329062	-0.059773853099999996	0.0858669601	-0.015262933700000004	-0.0182626773	0.0882865555	-0.043844157599999996	0.20183225559999998	0.011232981699999998	0.015249538899999996	0.0312838323	-0.0514474485	-0.1484387688	-0.17524314010000006	0.016129716000000002	-0.0233406039	-0.0251985237	0.0089055031	0.1052948664	-0.0421157334	-0.0866174717	-0.053907618600000005	-0.0894213798	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.00981523	-0.00865819	7.49642540761e-05	9.63387399529e-05	0.101265	0.00788860000000001	6.223000996000016e-05	0.010254600225	-0.0294531	6.080000000000321e-05	3.696640000000391e-09	0.0008674850996099999	0.00455502	-0.0006710900000000001	4.503617881000001e-07	2.07482072004e-05	0.0007862489999999999	-3.322699999999982e-05	6.181874900009999e-07	1.1040335289999882e-09	0.000374689	5.784200000000001e-05	3.3456969640000013e-09	1.40391846721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62531.695653794246	-4.498528598996926	3910212961.338751	20.236759555993252	108075.99712821149	-34.45130311264075	11680421155.257177	1186.8922861590495	61036.99194838184	-18.457041049921827	3725514386.1068287	340.66236431849944	61484.99343169883	54010.31558575948	1.250148	23.006828	0.06840297000000004	0.0330384	0.0245091214	0.0097662362	0.0083627149	-0.0838616096	-0.03759363	0.0339318607	-0.0867274356	0.0500464983	0.014267964099999999	-0.0477142879	-0.0308302197	-0.1184535706	-0.0103845509	-0.0275787667	0.0326827438	0.0323793566	-0.021250981600000003	0.08521083859999999	0.1011718101	-0.0190929907	-0.04250003559999999	-0.0124484928	-0.0817027417	-0.0262021725	-0.0019875560999999997	-0.0043489278	0.0662519285	0.0741055599	-0.0582191555	0.0589393401	-0.0728988944	-0.0578188394	-0.1177352185	-0.0070209403	0.063695002	-0.0585384475	0.0583502079	-0.046606797400000004	0.11238451320000001	-0.026798971600000002	-0.097558613	-0.006223961700000001	0.0629748738	-0.0420028863	0.0680294764	0.0154240074	-0.11789895730000001	-0.0110994673	-0.0277013687	0.0385572784	-0.009354635600000001	-0.0056432409	0.0916549912	0.100681478	-0.0208620661	-0.0514579478	-0.0109638001	-0.0832249764	0.0078628671	0.0004003253	0.007865368000000001	-0.0604263098	-0.051489992000000005	0.0725642895	-0.0361921405	0.0957975977	0.0352929632	0.1303831959	0.0217475501	-0.0662958652	0.0333388746	-0.0657331646	0.0098084179	-0.0685008104	-0.0675802321	0.11038218820000001	-0.006123732099999999	-0.1064955611	-0.0155995204	0.041168821099999996	-0.0774619591	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.0191635	-0.00934827	8.739015199290001e-05	0.00036723973225	0.104909	0.0036439999999999945	1.327873599999996e-05	0.011005898280999998	-0.045934	-0.016480899999999996	0.0002716200648099999	0.002109932356	0.00403061	-0.0005244100000000003	2.7500584810000034e-07	1.6245816972099998e-05	0.000592525	-0.00019372399999999996	3.51085875625e-07	3.752898817599997e-08	0.000314227	-6.046200000000001e-05	3.6556534440000013e-09	9.8738607529e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62554.140832260615	22.44517846636882	3913020535.2622952	503.7860363871464	108892.22648530136	816.2293570898764	11857516988.926168	666230.3633753529	61141.78752783179	104.79557944995031	3738318182.0985274	10982.113472250849	61597.020367076824	53820.5186974371	1.035336	19.053589	0.04240575000000001	0.033619800000000005	0.0179484068	0.0004772269	-0.053432956399999995	-0.0741984084	-0.0575671099	-0.0878984169	0.0413522681	-0.0084437873	-0.0100934872	0.0077172933	0.0314827317	-0.0634069959	-0.0427272536	-0.09897659380000001	0.0168977262	0.0264560943	-0.0307400794	0.1031697682	0.0052616949	0.0851147543	0.0189303155	0.0323443511	0.0166983786	0.0357972975	0.0068312608	0.054097960099999995	0.09377050529999999	0.052586397300000004	-0.015560336999999999	0.0310530311	-0.0107117748	-0.039274607999999996	-0.1455007433	0.0239576289	0.0756220823	0.0239466591	0.1358583907	-0.0690958327	0.054044149699999995	-0.0327947048	0.0329874604	-0.053268228499999994	0.08701959449999999	-0.049101066299999996	-0.051431969400000006	-0.0393109565	-0.06340324559999999	-0.0462360676	-0.09279508289999999	0.005092889099999999	0.0041241832	-0.0133842651	0.11907201560000001	0.0099665482	0.0751125044	0.031399964100000004	0.0243633194	0.0284222574	0.0351409648	0.0051176927	-0.0590698642	-0.0844161369	-0.0496984143	0.027773774900000003	-0.030974174	0.0204473236	0.0184770798	0.14772657779999998	-0.0027925994	-0.0109013161	0.042782672199999996	-0.1648862771	0.0708311027	-0.09567960710000001	0.0199152014	0.0117239904	-0.0658036359	-0.058099299699999996	-0.040405635	0.005684445799999999	0.1077628675	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.019802	-0.0006385000000000003	4.076822500000001e-07	0.000392119204	0.0715672	-0.03334179999999999	0.0011116756272399994	0.005121864115839999	-0.0459419	-7.900000000005125e-06	6.241000000008098e-11	0.00211065817561	0.0040494	1.8790000000000303e-05	3.5306410000001125e-10	1.639764036e-05	0.000668471	7.594600000000002e-05	4.46853477841e-07	5.767794916000003e-09	0.000240612	-7.361499999999998e-05	5.419168224999995e-09	5.789413454400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
