global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
50419.10435210558	n/a	n/a	2542086083.6685123	78647.33927128233	n/a	n/a	6185403974.4521885	52376.949695734256	n/a	n/a	2743344859.4294767	52464.4389018463	41167.80297023621	n/a	n/a	n/a	n/a	0.0206057288	-0.025513268199999998	0.040398172999999996	-0.0385284434	0.1041307851	-0.0554345724	-0.0499949166	0.0021566197	-0.0977749205	-0.0231893208	0.0520275549	0.0009701512	-0.0066083932	0.0136831844	-4.88233e-05	0.038776952	-0.0442455039	0.0160171433	-0.07639938339999999	0.0236015073	-0.025438967799999997	0.033444411	-0.0198629154	0.0094485617	-0.021873651299999998	0.0017015844	-0.0025008101	0.026032054300000003	-0.062109636399999994	0.0692361003	-0.07453063160000001	0.09456152150000001	-0.076473344	0.0389607482	-0.09728742779999999	0.073783056	-0.0245870259	0.1047697635	-0.0781497835	0.030974805600000002	0.0108687493	-0.052280388	-0.1117115334	-0.0011469728999999999	0.0053393526	-0.0106642027	0.0085511502	-0.053028500199999995	-0.0344523091	0.0092922529	-0.0706484117	0.0390793427	-0.0153136347	0.031632278199999996	-0.0208564526	0.009269995999999999	-0.0279632595	0.0096797518	-0.0036551051	0.0199090335	-0.0647030785	0.0450676758	-0.0990002301	0.0958083162	-0.022274346299999997	0.0134571559	-0.1233088039	0.0703028956	-0.0156820544	0.0629790524	-0.1144757247	0.022661849300000002	0.014408417	0.0291993706	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-3.95535e-05	n/a	n/a	1.5644793622500001e-09	0.041861	n/a	n/a	0.0017523433210000002	-0.0802553	n/a	0.006440913178090001	n/a	0.00517169	n/a	2.67463774561e-05	n/a	-0.0	n/a	0.0	n/a	-0.000291256	n/a	n/a	8.4830057536e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50226.0332843057	-193.07106779987956	37276.437221385684	2522654419.4761844	78497.9468446929	-149.39242658943112	22318.09712227857	6161927658.832232	52304.27661739503	-72.67307833922678	5281.376315299392	2735737352.4689765	52373.108474686844	40116.71634690973	0.905262	17.446463	0.0656063735	0.0434436	-0.0197477423	-0.010951886299999998	-0.013016711299999999	-0.0189036486	0.08699715359999999	-0.0299035813	-0.0836030997	-0.0018953396	-0.003777811	0.0095083479	0.0354703254	0.0099187394	0.025652044300000003	-0.0321293546	-0.046296633399999995	0.0199605414	-0.0685800533	0.0074431478	-0.0016041389999999999	0.040275751400000004	0.0223456835	0.018611515	0.007810065400000002	-0.0373904261	-0.050889732300000004	-0.036187686499999996	-0.000294257	0.07555121969999999	0.0910163115	0.07310918429999999	-0.0397216144	0.0402207393	-0.0058411209999999995	0.016814856200000002	0.021225802400000004	0.011226423000000001	0.0031994679	0.0657490972	-0.0295283006	-0.0374055535	-0.018771355	0.0469360613	-0.10838627880000001	-0.011172918600000002	-0.0279763739	0.044053857599999996	0.0476449103	-0.0380242617	-0.056655584400000014	-0.0010478344	0.0028647997999999997	0.0340785978	0.030979001699999998	0.015179176599999997	0.009530484300000001	-0.0268287598	-0.0555643217	-0.030681753500000002	0.0042176398	0.09330974410000001	0.0761562589	0.0573843126	-0.061351168899999996	0.0364812811	0.0021846696	0.031112608700000002	0.028660985099999998	0.0173918474	-3.30803e-05	0.0331267187	-0.0704283589	0.0214891228	0.10894166470000001	0.0600065345	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	0.00389862	0.003938173499999999	1.5509210516102248e-05	1.5199237904400003e-05	0.043754	0.0018929999999999989	3.5834489999999955e-06	0.001914412516	-0.051223300000000006	0.029031999999999995	0.002623826462890001	0.0008428570239999997	0.00466707	-0.0005046199999999999	2.17815423849e-05	2.546413443999999e-07	-3.48246e-22	-3.48246e-22	1.2127527651600001e-43	1.2127527651600001e-43	-0.0004015	-0.00011024399999999996	1.2153739535999993e-08	1.6120224999999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50169.272834080875	-56.76045022482867	3221.7487097252533	2516955936.7004447	78383.66391096446	-114.28293372843471	13060.588941577806	6143998768.107033	52291.34829892351	-12.928318471516832	167.1414185009633	2734385106.919331	52370.742157326466	39706.126281114266	0.852607	16.431686	0.017995509999999992	0.010652	-0.051875579500000005	-0.0106751894	-0.026547378700000002	-0.046578353600000004	0.0380551874	-0.0514184017	-0.05264264230000002	0.0127230548	-0.0008232766	-0.027453739100000003	0.047718387300000005	0.030943966099999998	0.0050788778	-0.0340453673	-0.0178437054	0.044877846799999996	-0.0263788186	-0.0456936046	-0.0550212379	-0.0024788728	-0.0449679444	-0.0586550786	-0.0021520771	-0.0399597446	-0.0652656656	-0.0148130654	-0.0015434782	0.0484555086	0.005409475600000001	0.0818405923	-0.0315072607	0.0376294442	0.012725338899999999	0.0643790691	-0.08337605940000001	-0.0472331154	-0.0302035706	-0.026817140099999998	0.0521160614	0.042918584	-0.0194649057	-0.0421881888	0.023446408	-0.0315358164	-0.0070957017	0.0383177926	0.0158329116	-0.0519466778	-0.0095707802	-0.0439709685	-0.0529644897	0.0032809663	-0.0333462863	-0.06347381049999999	-0.0024116138000000002	-0.0368699786	-0.0626597857	-0.0045088845	0.0015131025	0.047940083499999994	0.0086981551	0.0634948983	-0.0394573146	0.0362427392	-0.072454424	0.0420662588	-0.0637238235	-0.048860252699999995	-0.0419894586	0.0031910717	0.0599079754	0.0426948225	-0.0443115773	-0.0081484828	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.00987013	0.005971509999999999	3.565893168009999e-05	9.74194662169e-05	0.0407709	-0.0029831000000000024	8.898885610000014e-06	0.00166226628681	-0.0432569	0.007966400000000005	0.0018711593976099999	6.346352896000008e-05	0.00464558	-2.148999999999988e-05	2.15814135364e-05	4.6182009999999467e-10	-0.0	3.48246e-22	0.0	1.2127527651600001e-43	-0.0004015	0.0	0.0	1.6120224999999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50210.0010882413	40.72825416042177	1658.7906869559147	2521044209.281193	78389.7400744208	6.0761634563386915	36.91976234814575	6144951348.935254	52305.511440927585	14.163142004072142	200.59459142751263	2735866527.097007	52397.049675430586	39818.562132793595	0.8220349999999998	15.842486	0.06553611010000003	0.035892400000000005	-0.029065731600000002	-0.0069129709	-0.0275989936	-0.047826869	-0.008054652399999999	-0.0450484497	-0.0196221593	0.0102704958	0.0073216239	-0.0135585722	0.052075499299999994	0.033809705499999995	0.0089761312	0.0080762726	0.0307814162	0.0307223165	-0.057189121600000004	-0.0030862132	-0.0293653949	-0.0281973107	-0.0231816939	-0.0798365201	3.52229e-05	-0.0178483007	-0.043568903	-0.0985621883	-0.0329631855	-0.0892307373	0.033905377	0.0107022901	-0.008880922099999999	-0.044491400800000004	0.0704326829	0.0565372034	-0.056158592800000004	-0.0903296241	0.0280276177	0.0882859732	0.0042273637	-0.077850767	-0.13890271369999999	0.0017316221	-0.029867568599999998	-0.0334109142	-0.009082751600000001	-0.011285044199999998	-0.0230432504	-0.046292718600000005	-0.0473213601	0.0034281102000000003	-0.0282139383	-0.0263853869	-0.0208637401	-0.0874911011	-0.0040172904999999995	-0.0027787792	-0.0591351879	-0.1042894716	0.0331063364	-0.07365789980000001	0.0602333617	0.0046793252	-0.0035018335	-0.061523915	-0.11252884939999999	0.0080470578	-0.023451525600000002	-0.0801616376	0.0153465545	0.0829975312	-0.0542740669	-0.030526522	0.09329654650000001	0.1429541811	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-2.74801e-05	-0.0098976101	9.7962685691622e-05	7.551558960100002e-10	0.0441246	0.003353700000000001	1.1247303690000008e-05	0.0019469803251600001	-0.0271659	0.016091	0.00073798612281	0.000258920281	0.00419739	-0.0004481900000000002	1.7618082812099998e-05	2.0087427610000018e-07	0.000275686	0.000275686	7.600277059599997e-08	7.600277059599997e-08	-0.0004015	0.0	0.0	1.6120224999999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50198.81847133674	-11.182616904559836	125.05092083414742	2519921375.918218	79036.32082603718	646.5807516163767	418066.6683607987	6246740009.716278	52355.84694495769	50.33550403010303	2533.662965964519	2741134709.3238354	52449.87848463597	39773.37382395892	0.814095	15.689465	0.0817664753	0.0451417	-0.0215730084	0.001608035	-0.0240536692	-0.0339054436	-0.0452488604	-0.0006614081	0.0573425579	-0.0218296588	-0.0058476964000000005	-0.0202261865	0.0227234453	0.0171886183	0.021339066099999998	-0.0080653093	0.0245117069	0.0118194925	0.058470944000000004	0.008989514399999999	0.014199336699999999	-0.0019623445999999998	0.043331493799999996	-0.026197513999999998	-0.018787973	-0.0118925534	-0.0302743196	0.023797268599999997	-0.07889836559999999	-0.0070104995	-0.005427815799999999	0.0302302583	0.0042502263	-0.10852229109999999	0.0704182914	0.0345162487	0.0558187141	-0.0362352105	-0.0314884806	0.00322028	-0.026108074300000002	-0.1084448293	-0.09589733710000001	0.0364132405	-0.00032917440000000003	-0.0166178095	-0.0195214453	2.334880000000001e-05	-0.0305292669	0.008895751700000001	0.05726682070000001	0.0202493477	0.008187234	-0.0194269611	0.0418986155	-0.023517300499999998	-0.0212116065	-0.0064614389	-0.0330239382	0.0152169544	0.067143281	-0.011793191100000001	-0.0086713121	0.0419087911	0.0181018002	-0.10547179400000001	-0.030099752400000002	0.03738105	0.0686433436	-0.0184619336	-0.043404268499999996	0.0012467479	-0.0051824674	-0.100644284	0.0229055495	0.0957803338	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-5.88054e-05	-3.13253e-05	9.812744200899998e-10	3.4580750691600004e-09	0.0227509	-0.0213737	0.00045683505169	0.0005176034508100001	-0.0341021	-0.0069361999999999965	0.0011629532244099995	4.811087043999995e-05	0.00359072	-0.0006066699999999997	1.28932701184e-05	3.6804848889999965e-07	-0.000186149	-0.000461835	3.465145020100002e-08	2.1329156722499995e-07	-0.0004015	0.0	0.0	1.6120224999999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50279.952594762064	81.13412342532682	6582.745983996168	2528073632.9315205	79224.68398942616	188.36316338898902	35480.68132190699	6276550553.224439	52428.409458346716	72.56251338902804	5265.318349332872	2748738118.3320594	52535.05249217119	39634.54024641563	0.878476	16.930229	0.053196475399999985	0.0292815	-0.0501322901	-0.005103364	-0.0003735524	-0.013990931100000001	-0.049290504400000004	-0.0242957999	0.08085394	0.006365555699999999	-0.044645947699999994	-0.0948950291	-0.0852225847	-0.0137159075	0.007875383	-0.0135554866	-0.012564838799999999	0.0179132776	0.1134683782	-0.0818999156	0.025183317400000002	-0.0180346876	-0.0654687355	-0.030552952	0.0221053789	-0.05694592900000001	0.06778835799999999	-0.0260112974	0.0051470521000000005	-0.023141975899999997	0.025739058199999998	0.025620387799999998	0.0257881212	0.0728942938	0.0323244744	0.0154152151	0.0471331613	-0.014087100900000003	-0.0197291733	0.07106779490000001	-0.0887569098	-0.01010166	-0.046449186399999995	0.0906937456	-0.0673684322	0.014468160400000001	-0.0062723292	0.0062043637	-0.0077134875	0.0207522225	0.1246623983	-0.0737794766	0.0142714749	-0.0155683644	-0.0581035491	-0.0342432472	0.014774119799999999	-0.0550814079	0.0545075439	-0.0384874329	0.013923889299999999	-0.0228188985	0.0211894392	0.022891686600000002	0.0177551982	0.0681048006	-0.0336876628	0.0062298302000000005	0.056633907699999986	0.0092688659	-0.018194866100000002	0.0104832216	-0.1306792726	-0.0035009583000000003	0.057085257599999994	0.0630607061	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.00515157	0.0052103754	2.714801180892516e-05	2.6538673464900006e-05	0.026291700000000005	0.003540800000000004	1.2537264640000024e-05	0.0006912534888900003	-0.0325328	0.0015692999999999955	0.00105838307584	2.462702489999986e-06	0.00407384	0.0004831199999999997	1.6596172345599995e-05	2.3340493439999968e-07	1.0587899999999999e-22	0.000186149	1.1210362640999998e-44	3.465145020100002e-08	-0.000213249	0.00018825099999999996	3.5438439000999976e-08	4.5475136001000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50453.25342044756	173.30082568549548	30033.176183274503	2545530780.7079034	79068.75602774785	-155.9279616783169	24313.529233154677	6251868179.775512	52466.248364864514	37.83890651779802	1431.7828464626575	2752707217.4836483	52557.90372520877	40256.61400951174	1.048024	20.197811	0.07442187499999997	0.043855300000000014	0.012064823300000001	0.012308758799999998	-0.025867520499999998	0.0070801092	0.0271343948	-0.0010682323	-0.0204471373	-0.0184038176	-0.0401142017	-0.027537275400000002	-0.11723632699999999	-0.063734329	0.0322827321	-0.0387508925	-0.0832759388	0.0814070539	-0.019236763	-0.09086304140000001	0.071244664	0.0971209183	0.007040379499999998	0.0120402098	0.0750920586	0.0443158608	-0.0127167305	-0.0706815715	-0.021851889	0.0209485735	-0.0884268963	-0.0336806437	-0.0383622941	-0.0346394338	-0.0050202006	-0.0016626531	0.030108427099999998	0.0189543077	-0.169345687	0.0015681171	0.0508105162	-0.0177054806	-0.1023578056	0.0435393803	0.04642389809999999	0.0633107541	-0.0342350633	0.0469688806	0.0663985921	-0.0763902742	0.0339267481	-0.11110261710000001	0.0738502652	0.07523236280000001	0.0354144025	0.0086014677	0.059455034299999994	0.0573301378	-0.0163367646	-0.0716298922	0.0063712652	0.011234161299999998	-0.0870581085	-0.022149472200000003	-0.0177931775	-0.046202186900000004	0.0013154703	0.0079592042	0.0037913787	0.0472940859	-0.1606548886	0.024593382400000002	0.047139251900000005	-0.0040999515999999995	-0.0228416908	0.059803151	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.018766400000000003	0.01361483	0.0001853635959289	0.00035217776896000007	0.027835900000000004	0.001544199999999999	2.384553639999997e-06	0.0007748373288100003	-0.045336199999999986	-0.012803399999999993	0.0020553710304399998	0.0001639270515599998	0.00327432	-0.0007995199999999997	1.07211714624e-05	6.392322303999996e-07	-0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	-8.35801e-05	0.00012966890000000006	1.681402362721001e-08	6.9856331160100015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50534.61207660839	81.35865616083174	6619.230932296446	2553747017.7332945	79165.36097454203	96.60494679417751	9332.515745105871	6267154378.229542	52475.012699496576	8.764334632061946	76.81356154276041	2753626957.812327	52560.28123450548	40045.67986192861	0.964388	18.585949	0.1254423039	0.058471400000000014	0.0240523248	0.0053180686	-0.0306258144	0.01327029	0.0408225633	0.051602089299999994	-0.008741479	-0.011977963000000001	0.037337654	0.028572004100000006	-0.043797145999999995	-0.0465036056	0.007964949499999999	0.0168674574	0.0191219756	-0.0074290362	-0.0435359098	-0.0098682914	0.0040299778999999996	0.008507687199999999	-0.0034711828000000004	0.0215548477	0.0104242873	-0.0241730392	-0.0297849149	0.08775931869999999	0.0183994306	0.027951902999999997	-0.0397955682	-0.0601046888	-0.0226376962	0.0225549129	0.0266788997	0.022635207	0.0673402879	0.022257867200000003	-0.135279228	-0.03730516	0.0174415181	-0.0549385722	0.0449420256	0.0261675204	0.0899949945	0.0463151236	-0.0079856939	-0.0154942747	-0.0093128594	-0.0079949891	-0.0451828879	-0.014872864099999999	0.0105378939	0.0080580321	-0.0009715997999999999	0.0180522672	0.0200007673	-0.0314210881	-0.0172008606	0.0931396484	-0.0305567547	0.0153348168	-0.0431778704	-0.0621149762	-0.008879775999999999	0.011968121200000001	-0.0112657175	0.0342070577	0.0695554997	0.0475228857	-0.1208895557	-0.0413844015	0.0314183592	-0.031865025899999996	0.0303052425	-0.08739221289999999	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-6.64089e-05	-0.018832808899999998	0.00035467469106391933	4.41014199921e-09	0.0463969	0.018560999999999998	0.0003445107209999998	0.00215267232961	-0.0190575	0.0262787	0.0003631883062499999	0.0006905700736899997	0.00260469	-0.00066963	6.784409996099998e-06	4.484043369000001e-07	-0.000247846	-0.000247846	6.142763971599997e-08	6.142763971599997e-08	-0.0004015	-0.00031791989999999993	1.0107306281600996e-07	1.6120224999999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50469.34194971436	-65.27012689402909	4260.18946476266	2547154476.8371983	78537.7157192888	-627.6452552532282	393938.56644189	6168172790.403823	52416.96097431983	-58.05172517674509	3370.0027959963404	2747537797.783368	52496.60794950418	39709.75130987864	0.944039	18.193781	0.14110899470000002	0.0831669	-0.027277287999999997	0.0007726269	0.0006970388	0.0443274025	0.0611123291	-0.0024453018	-0.0367315959	0.0190197739	0.0440801751	0.0250842416	0.0109740832	-0.025738850499999997	0.028002486400000002	-0.0091486664	-0.007015560200000001	-0.0182239348	-0.038558291099999996	0.0327071696	0.006370324399999999	0.0228182662	0.0708996146	0.0115479278	0.002293241	0.0235390402	-0.001129084	0.0393425433	-0.0692997064	0.0919546176	-0.013697556999999999	-0.0083104532	-0.0558419142	0.125802165	-0.034866593700000004	0.0045531527	0.0987080598	-0.014977270800000001	-0.1626838582	0.0546736164	0.0791475872	-0.009549591999999999	0.0343161993	-0.0496719238	0.1015544649	0.0246212573	-0.030161697799999998	0.0129628713	0.011110690800000001	0.003206918	-0.044528009900000005	0.0264492484	0.0141283456	0.0078488705	0.0660834176	0.0192137519	0.011786371399999999	0.0267752243	-0.0044820251	0.041809197400000005	0.0688672918	0.0802655296	-0.054933071900000005	-0.0331871313	-0.057660590199999986	0.1342521515	0.06340799280000001	0.0467743438	0.0760643562	0.016910803500000002	-0.16880538350000002	0.088437504	0.0625288192	-0.0205850555	-0.06631236459999999	-0.0886888056	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-4.00142e-05	2.6394699999999997e-05	6.9668018809e-10	1.60113620164e-09	-0.0312997	-0.0776966	0.006036761651560001	0.00097967122009	-0.0059539	0.013103599999999998	3.544892521e-05	0.00017170433295999994	0.00316963	0.0005649400000000003	1.00465543369e-05	3.1915720360000037e-07	1.0587899999999999e-22	0.000247846	1.1210362640999998e-44	6.142763971599997e-08	-0.000208638	0.00019286199999999994	3.719575104399998e-08	4.3529815044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50478.30908516484	8.967135450475324	80.40951818717132	2548059688.097435	78687.09854862608	149.38282933727896	22315.22970081061	6191659478.001192	52296.6508358103	-120.31013850952877	14474.529428181997	2734939688.6426578	52386.354923995306	40420.80282934498	0.893812	17.225794	0.09292840470000001	0.0631603	0.0012098395	0.005314884399999999	0.0057810316	-0.0129466406	0.0574337165	-0.0196682773	-0.0186904259	0.0215886058	0.0099316716	0.0160792767	0.0045476831	0.0292401423	-0.0019141984	-0.015259486899999999	-0.0089709787	0.0347936813	-0.078678449	-0.0032485376	-0.0724875821	0.0178203291	0.0039621911999999995	-0.0203122313	0.005188222	-0.0051182744	-0.0124153149	0.0275303852	-0.058616153899999995	0.0556411768	0.007132221800000001	0.042543071200000004	0.019543550700000002	-0.0192319177	-0.009439867900000001	0.051364972300000006	-0.0241402888	0.0160557234	-0.0296135544	0.0235228325	0.012525226799999999	0.0369593529	-0.2203832139	-0.0154616589	-0.034601202000000005	-0.0296759456	-0.00021167830000000002	0.0180847879	0.010594226200000001	-0.059840396	-0.06179272650000001	-0.0165220097	-0.0609417703	0.027961412799999998	0.0078160326	-0.022069755899999998	0.010986204199999999	0.0020290804999999997	-0.0177340453	0.0255172896	0.0683573444	0.0415547538	-0.0053570517000000005	0.0383101038	0.022815371400000003	0.0082010587	-0.0123161296	0.0529768341	-0.030645342000000002	0.010553816399999999	-0.039801397	0.0363613031	0.004578189	0.0006207646	-0.1147676753	0.1809553081	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-3.62095e-05	3.8047000000000015e-06	1.4475742090000009e-11	1.31112789025e-09	0.0235913	0.054891	0.003013021881	0.0005565494356900001	-0.0380865	-0.032132600000000004	0.0014505814822500002	0.0010325039827600005	0.00309216	-7.747000000000006e-05	9.5614534656e-06	6.001600900000009e-09	-0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	-0.000249188	-4.055000000000001e-05	1.6443025000000008e-09	6.209465934400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
