global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
50871.007281204016	n/a	n/a	2587859381.804312	77315.07743667401	n/a	n/a	5977621199.0388975	52395.200854814655	n/a	n/a	2745257072.6163697	52415.32214097467	42787.77365437866	n/a	n/a	n/a	n/a	0.1309703595	-0.0182355942	0.079504093	-0.035177933	0.0544013793	-0.1170639259	0.0443430817	-0.0041628428	0.067406347	-0.0215815948	0.0411679538	-0.0926421475	-0.0484820549	0.0081309935	-0.0150474524	0.140818938	-0.0817502355	-0.0634599916	0.05358074559999999	-0.1314030873	0.11115062199999999	-0.09417209689999999	0.054885258099999994	-0.07985228330000001	0.0313630539	-0.0019835384	0.0550040087	-0.1627008974	0.11618876980000001	-0.0438463663	0.0290260677	-0.0669068613	0.0004184065	-0.122029561	0.0594091629	-0.0799718115	0.1187003445	-0.1408176659	0.1317034449	-0.0033798182	-0.0138994479	0.0175350391	-0.0171191196	0.1092504113	0.0305725171	-0.0489607604	0.0070949596999999994	-0.05807960490000001	0.1302084299	-0.079457615	0.0460429794	-0.0654530173	0.15729525460000002	-0.051851456799999994	0.0811748068	-0.0298564345	0.061110348700000004	-0.0047071210999999995	0.0989026422	-0.10334028960000001	-0.1513592563	0.1134776435	-0.039815494	0.0824129766	-0.055730849699999994	0.08070004830000001	-0.0078222043	0.0368515548	-0.0410709816	0.0817048293	-0.1554625493	0.1256983636	-0.0063245394	-0.06768670339999999	0.0375361479	-0.0083789782	0.06861163099999999	-0.0953125788	0.1217078847	0.1216831682	0.1216419777	-0.0590065	n/a	n/a	0.003481767042250001	0.10608599999999999	n/a	n/a	0.011254239396	0.08048949999999999	n/a	0.006478559610249999	n/a	0.00251987	n/a	6.3497448169e-06	n/a	0.000411984	n/a	1.69730816256e-07	n/a	-0.00120399	n/a	n/a	1.4495919201e-06	0.0	0.0	0.0	0.0	0.0
50909.58189697367	38.57461576965579	1488.0009817765774	2591785528.9246693	77426.55227835903	111.47484168501978	12426.640328700225	5994870997.713464	52341.99498736752	-53.205867447133635	2830.8643308019555	2739684439.2576065	52365.22205282909	42133.45788787203	0.915171	15.394412	0.05137095000000001	0.0240856	0.15319815539999998	-0.0253395219	0.0790345112	-0.034067317	0.0088309899	-0.0694732481	0.05370889349999999	-0.0207744577	0.0991350144	-0.0327618323	-0.0692625145	-0.0016348254	0.0343898129	0.0694462305	-0.061939182	0.0894399772	0.014259623	-0.0749929072	0.1468620253	0.056798034000000004	0.13872927470000002	-0.026990098900000002	0.012890730800000002	-0.1781384711	0.1140229183	-0.057567038	0.1240230647	-0.0014801447	-0.0689332114	0.042274563200000004	0.028243638300000002	-0.0089873889	-0.0383911989	0.0031546518	0.1342127105	-0.052517449400000006	-0.0089311338	0.0261654523	0.0025895825	0.0380609719	0.0331435697	0.117768853	0.0103729438	-0.0405659356	-0.0720514153	0.0335170538	-0.051113697400000005	-0.0993227392	0.0801385285	0.0108944869	0.049561208200000005	-0.1521088829	0.0015208232999999998	-0.13604935699999998	-0.0049101312	-0.0521994347	0.1668050786	-0.10701716630000001	0.0665434007	-0.1432313137	0.0096519059	-0.07055852530000001	0.0174108817	-0.0285409775	0.0039966956	-0.0117485375	0.0645463243	0.1443936441	0.008236825	0.057634872999999996	0.0104150995	0.0117903047	0.026795236099999998	-0.048025622000000004	0.09748298949999999	0.0520603929	-0.1015002984	0.0183441378	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0515537	0.007452800000000009	5.554422784000014e-05	0.0026577839836899987	0.0958869	-0.010199100000000004	0.00010402164081000003	0.00919429759161	0.0948297	0.014340200000000013	0.00899267200209	0.00020564133604000036	0.00246673	-5.3140000000000125e-05	6.084756892899998e-06	2.823859600000014e-09	0.000559701	0.000147717	3.1326520940100005e-07	2.1820312088999998e-08	-0.00101727	0.00018672000000000006	3.486435840000001e-08	1.0348382529e-06	0.0	0.0	0.0	0.0	0.0
50816.56398214127	-93.01791483240231	8652.33247976805	2582323174.951057	77333.34323375551	-93.20904460351449	8687.925995899952	5980445975.70984	52304.014077146356	-37.980910221165686	1442.549541228248	2735709888.582324	52327.937456291445	41685.884978259186	0.935918	15.743416	0.027253699999999995	0.0145599	0.1372250269	-0.070469431	0.0709616175	0.0101030543	-0.0193552818	-0.0768635694	0.0037866457	-0.10243980949999999	0.0209437071	0.012942319499999999	0.0113032238	-0.0458448031	-0.0339372956	-0.0508939975	-0.1045450575	0.055318398399999996	-0.0772507736	0.0804313696	0.0397962723	0.07168126080000001	0.1096223361	-0.06922572440000001	0.048845506	-0.1335929891	0.1941803973	-0.2163089896	0.1402177892	-0.103598022	-0.0389793792	0.10249097310000001	-0.1032068168	0.16199137759999999	0.0801915931	-0.0078477684	0.0071003303	-0.0662649295	0.0034452904	0.0196662711	-0.2166509651	0.0328841016	-0.040822500899999996	-0.0436624946	-0.00764708	0.0729352225	0.0639003873	-0.0354454262	0.061784345	-0.10004883369999999	0.0105353641	-0.0845385198	-0.09317312119999999	-0.028770595899999998	-0.0252976836	-0.12300848269999999	0.0400090704	-0.0796854386	0.1076638419	-0.1607707433	-0.0168964164	-0.30924734600000003	-0.0659291358	-0.0217817942	0.0891142867	-0.0494244705	0.1253124025	-0.0850369726	-0.1138354499	0.023061740600000002	-0.0646015632	0.048640155	-0.011153661100000002	-0.185252248	0.0938146919	0.0922560073	-0.0300186494	-9.616870000000001e-05	0.07174714019999999	-0.0713463679	0.1215101995	0.120893123	0.1198669825	-0.0515429	1.0799999999998313e-05	1.1663999999996352e-10	0.00265667054041	0.106082	0.0101951	0.00010394006400999998	0.011253390724	0.0868417	-0.007988000000000009	0.007541480858889999	6.380814400000014e-05	0.00241836	-4.8369999999999844e-05	5.8484650896e-06	2.3396568999999843e-09	0.000426875	-0.000132826	1.82222265625e-07	1.7642746275999998e-08	-0.00101727	0.0	0.0	1.0348382529e-06	0.0	0.0	0.0	0.0	0.0
50914.172063159036	97.60808101777364	9527.337479972266	2592252916.876965	77383.19631057269	49.85307681717677	2485.329268139328	5988159071.240631	52279.744964066485	-24.26911307987029	588.9898496835314	2733171733.5078354	52303.727683138866	42631.33854357338	0.966391	16.256007999999998	0.09261919999999996	0.0509013	0.1148919734	-0.0040737666	0.0404202499	-0.0198163849	-0.0134307547	-0.07777506099999999	-0.0005234148	-0.0646361273	-0.048717383200000006	-0.10075317519999999	-0.0349698288	-0.12362104939999999	0.0056053634	-0.1024985991	-0.0502863917	0.0671016374	-0.0965341767	-0.0358510916	0.0893913093	-0.0712615244	0.07921037610000001	-0.1319733588	0.0710996815	0.0064437409	-0.0390182675	-0.08097043030000001	0.1212406051	-0.1047619391	0.061248705599999995	-0.0295075802	0.0457304312	-0.069299346	-0.022393742799999998	-0.0563328196	-0.0157583175	-0.0537233046	-0.0043512492	0.014659376399999997	-0.0846177244	0.1303211374	0.047839605599999994	-0.0247936359	0.19751519850000002	-0.1195838349	-0.0686174725	0.0040333829	0.1130576634	-0.0556447114	0.0419046311	-0.0962952926	0.0217988208	-0.09183030710000001	0.09186201570000001	-0.0539614396	0.1162461074	-0.027938698999999997	-0.0174251621	0.0695482825	0.0677277224	-0.1668644883	-0.07673580990000001	0.0412832327	-0.0375265445	0.0178144937	-0.066477466	0.06466734219999999	0.0326375204	-0.0009757555	-0.0149510154	0.0563325389	0.0256507397	-0.0644237068	0.1409707044	-0.0489530887	-0.045772847900000004	0.1809142232	-0.0110070373	0.10579000390000001	0.1213126213	0.12010478890000001	0.1181006348	-0.0515192	2.369999999999456e-05	5.616899999997421e-10	0.0026542279686399997	0.0736601	-0.03242189999999999	0.0010511795996099994	0.005425810332010001	0.0508596	-0.0359821	0.00258669891216	0.0012947115204099994	0.00232466	-9.369999999999996e-05	5.4040441156e-06	8.77968999999999e-09	0.000308199	-0.000118676	9.4986623601e-08	1.4083992976000005e-08	-0.0007458159999999997	0.0002714540000000003	7.368727411600016e-08	5.562415058559996e-07	0.0	0.0	0.0	0.0	0.0
51003.32491068712	89.1528475280793	7948.230222364954	2601339151.945117	77548.94746351872	165.75115294603162	27473.444702938774	6013839252.699587	52419.3620383901	139.61707432361436	19492.927442685657	2747789516.5118127	52446.55852616362	42429.110979743884	0.917286	15.429988	0.1106082	0.05701820000000001	0.1398205323	0.0071575758	0.0260623074	-0.0815725787	-0.08956279210000001	-0.0788631742	-0.058684812300000014	-0.032322214	-0.0440072233	-0.1351315868	-0.0662971118	-0.0624115624	-0.0409201213	0.0755657849	-0.0022686464	0.054388249400000005	-0.0373113814	0.0086031783	0.0347022762	-0.0038432643	-0.0335691435	-0.1675746418	0.0708976038	-0.030041417200000007	-0.1032711498	0.0490966366	0.0601817283	-0.07482931599999999	-0.0643964722	-0.08869882970000001	0.0601957655	0.0233951242	0.0293822169	0.0355546988	0.1497101669	-0.058124325	0.0182938595	-0.06842857549999999	0.0190727223	0.080763943	-0.1059177385	-0.0659413049	-0.0190758127	-0.1641452016	0.0676768871	-0.0422092631	-0.0689670897	-0.0359791083	0.058040056799999996	-0.041907428999999996	-0.0100484584	-0.029972010299999997	-0.0025537825	0.0004954224	0.1702020287	-0.030908202200000002	0.0419828918	0.1165295475	0.0548889075	0.0035605947999999997	-0.06416283240000001	-0.08114013610000001	-0.0925211574	-0.0611123015	0.0222057321	0.045016505400000004	-0.020450606899999998	0.1296810892	0.000340801	0.0260327834	-0.0942042988	0.0496187964	0.0709427716	-0.021308091499999997	-0.0734029027	-0.1031839559	0.1074076266	0.18027435320000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0321509	0.0193683	0.0003751310448899999	0.0010336803708100005	0.0832243	0.009564199999999995	9.14739216399999e-05	0.0069262841104899995	0.07974169999999997	0.028882099999999987	0.006358738718889998	0.0008341757004099992	0.00163554	-0.0006891200000000001	2.6749910916e-06	4.748863744000002e-07	-0.0	-0.000308199	0.0	9.4986623601e-08	-0.000687263	5.855299999999971e-05	3.4284538089999662e-09	4.72330431169e-07	0.0	0.0	0.0	0.0	0.0
50891.8565408866	-111.4683698005247	12425.197465986521	2589981062.178182	77283.09851665747	-265.8489468612533	70675.6625472375	5972677316.335382	52356.25105062647	-63.1109877636336	3982.996776501511	2741177024.076225	52374.86148555675	42282.96700146144	0.98026	16.489310999999994	0.07741185	0.039529900000000014	0.1353145986	0.0029382732	0.002241553	-0.0065785191	-0.0122278879	-0.1039011627	-0.039553341	-0.054562323200000006	-0.05768095230000001	-0.0877619158	0.0390407299	-0.026210843799999998	-0.055330283	-0.0095769402	-0.058532522300000014	0.0385557193	-0.0802190742	-0.0316273683	0.0064941135	0.0340556525	0.027950912400000003	0.0082109861	0.1092940148	0.059042129900000004	-0.0194663833	0.0077200013	-0.0052979139	-0.12476526550000001	-0.0190295649	-0.144131147	0.0826063296	0.042730349	-0.0099373608	0.0797363005	-0.12334055349999999	0.0112633893	-0.0619790616	0.021987158700000002	0.0370219091	-0.11794827869999999	-0.0376669595	-0.1805618179	0.0326467639	7.68861e-05	0.055315693799999996	-0.056304136	0.0200012558	-0.0695822886	0.021891106	-0.0825933391	0.0252353263	-0.007868269300000001	-0.0237605677	-0.0378513372	-0.0057861286999999996	-0.08856437029999999	-0.074152803	0.044765521600000004	-0.0037085496000000004	-0.0019560609	-0.127416938	-0.030006984599999998	-0.1504965571	-0.0550734646	0.0303351259	0.0582669334	0.0363390368	-0.1329037153	0.0518173476	-0.0100644184	0.0352613924	0.0404562886	-0.091326805	0.1185465673	-0.1622143623	0.0161584386	0.045494401600000005	0.0170371781	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0348861	-0.0027351999999999928	7.481319039999962e-06	0.0012170399732099998	0.056329	-0.026895300000000004	0.0007233571620900003	0.003172956241	0.0556548	-0.024086899999999987	0.0030974567630400003	0.0005801787516099994	0.00177201	0.00013647000000000008	3.1400194401e-06	1.8624060900000023e-08	0.000228415	0.000228415	5.2173412225e-08	5.2173412225e-08	-0.0007962669999999999	-0.00010900399999999991	1.1881872015999977e-08	6.340411352889997e-07	0.0	0.0	0.0	0.0	0.0
50878.19491594029	-13.661624946311347	186.63999617367656	2588590717.9044123	77289.82492428414	6.726407626672881	45.2445595601631	5973717036.826494	52333.00161942106	-23.24943120540411	540.5360513748184	2738743058.498328	52356.793890676796	42484.973968779705	0.8760020000000001	14.73555	0.07811060000000003	0.0462454	0.1132068627	-0.007006936899999999	0.0206033474	0.0322125612	0.0558829625	-0.1065838507	-0.0296078123	0.0259729002	0.0203473581	-0.0933143765	0.0787483407	-0.0644306417	-0.015945524699999998	-0.0535086582	-0.0003548556	0.043610938099999996	-0.0499411182	-0.029548487999999998	0.0761849743	-0.0803708053	0.0074469729	-0.0518910807	0.0112924964	0.0755084525	-0.1561486936	-0.0677852909	0.023246225899999997	-0.1021620709	0.0706923838	-0.0015696792	0.0895847096	0.0450695604	0.05061538769999999	-0.024289081	-0.0433545956	0.1997394798	-0.0722247222	-0.0611391286	-0.0417091884	-0.0377226007	0.0723717131	-0.0224714698	0.018134913500000002	0.0108265425	-0.020385429	-0.0167926376	0.0583828673	-0.0103588924	0.039880211299999996	-0.0520794199	0.023663865099999997	-0.07752214290000001	0.0678770459	0.012947103500000001	0.053004796900000005	0.020511244799999998	-0.07141576969999999	0.1452275322	-0.0015119723999999998	-0.063012035	-0.072817792	0.052006304100000005	0.0137574296	-0.0478506902	-0.0114864051	0.1216650185	-0.0220815126	-0.0588750146	0.0423366126	-0.2184168536	-0.013116170900000002	-0.0960728096	-0.06539130530000001	-0.024412142	-0.0222981755	0.0740211373	-0.0314759186	-0.0214213415	0.120326335	0.1161887065	0.1093977275	-0.033969900000000004	0.000916199999999992	8.394224399999853e-07	0.0011539541060100005	0.065955	0.009626000000000004	9.265987600000003e-05	0.004350062025	0.0235977	-0.0320571	0.00055685144529	0.00102765766041	0.00221077	0.00043875999999999984	4.8875039929e-06	1.9251033759999984e-07	-2.1175799999999998e-22	-0.000228415	4.484145056399999e-44	5.2173412225e-08	-0.000839318	-4.305100000000011e-05	1.8533886010000096e-09	7.04454705124e-07	0.0	0.0	0.0	0.0	0.0
50986.78995645997	108.59504051968544	11792.88282547212	2599652750.0641675	77500.72919534691	210.90427106276908	44480.611552517985	6006363025.810497	52256.554193185446	-76.44742623561616	5844.208978049972	2730747456.145328	52287.37758447084	42470.99636884939	0.974741	16.39646	0.07502595	0.0398365	0.1101908101	0.0384902893	0.015762300700000002	-0.0499755322	-0.031711164900000005	-0.0147646105	-0.0648204424	-0.014212118000000001	0.0142316804	-0.13211737769999998	0.0768844259	-0.0181112109	0.0669694641	-0.0137023978	-0.06805301230000001	0.0746245554	-0.008874125699999999	-0.0541801791	0.0500349384	-0.0562091597	0.0128040076	-0.0323097833	0.0100339993	0.0091418815	-0.0871175864	-0.0044277524	0.0389639054	-0.0888372823	0.0163830862	-0.0633218991	0.1589473894	-0.018811264299999998	0.0877498148	0.025634039900000002	-0.0439152219	0.059534135999999994	0.0174774473	0.1491766819	0.0797543683	-0.11713973429999999	-0.0156107047	0.0005786331	-0.1562602125	0.078181575	-0.051188295700000004	0.0643479228	0.0271593919	-0.0823394561	0.0490230498	-0.0176073407	0.0364559336	-0.0495282845	0.053551212	0.0036562435999999998	0.0279492217	0.0006274176	0.0040923528999999995	0.0874424209	0.0135106529	-0.0195487372	-0.049381168499999996	-0.006922418299999999	-0.0611010335	-0.1160112725	-0.0361163542	0.1702969099	-0.0427744308	-0.0259442815	-0.0317795184	-0.0319241814	0.1482104639	0.0446848886	-0.1431939494	0.0416882088	0.013093719699999999	-0.1429844308	-0.0934598007	-0.0807390119	0.1198669825	0.1143757435	0.10540925529999999	-0.0222479	0.011722000000000005	0.0001374052840000001	0.00049496905441	0.0997816	0.0338266	0.00114423886756	0.00995636769856	0.0184678	-0.0051299	0.00034105963683999995	2.6315874010000002e-05	0.00191223	-0.00029853999999999986	3.6566235729e-06	8.912613159999997e-08	-0.0	2.1175799999999998e-22	0.0	4.484145056399999e-44	-0.000650909	0.00018840900000000009	3.5497951281000016e-08	4.23682526281e-07	0.0	0.0	0.0	0.0	0.0
51037.968566008116	51.17860954814386	2619.2500752813626	2604874235.3448324	77246.88837073237	-253.8408246145409	64435.164240990125	5967081762.960388	52259.726780114914	3.1725869294677977	10.06530782502991	2731079043.1322603	52294.52819809042	43064.7586860999	0.951211	16.000654	0.12094935	0.054072400000000014	0.0961426234	0.0835187186	0.0329342493	-0.07826850469999999	0.024900600499999998	-0.0694448711	-0.0356722593	0.0565752657	-0.007943225	-0.05136978	0.0525971793	-0.1080766609	0.0718010976	0.0417404708	-0.101368655	0.0805150657	0.046009029900000005	0.018264576799999998	0.0941529909	0.0084283422	-0.042488229599999996	-0.056651140999999995	-0.0481057564	0.07615802299999999	-0.130163036	-0.0046364129	0.021686663300000002	0.0643112987	-0.1278555221	-0.14031889109999998	0.080107778	0.0411804984	-0.025255128999999998	0.1380797227	-0.09241172439999999	0.029871166600000002	0.2403176501000001	-0.2003100145	0.04787545	-0.058876270099999996	-0.050761819900000005	0.034407912400000004	0.11540451210000001	-0.10767897900000001	0.0316083115	0.06985255900000001	-0.0267125097	-0.1185165919	0.0417948063	0.0360725754	-0.043487823499999995	-0.0893302363	-0.0204857843	0.028591470600000002	0.053568644699999994	0.0626695759	-0.0351313097	0.1199014549	-0.0217310142	0.0396428875	0.0792094519	-0.1354457319	-0.13955727310000002	-0.106079805	0.0153235353	0.0311847296	0.0358107752	-0.1489109262	-0.18077683989999999	-0.0650070984	-0.2421481707	0.1087846025	-0.0208814988	0.0311412557	0.0447492631	0.0505791335	-0.012736484	0.1333647496	0.11934271980000001	0.112315068	0.1009072399	-0.0118691	0.0103788	0.00010771948943999999	0.00014087553481000002	0.129775	0.029993400000000007	0.0008996040435600001	0.016841550625	-0.0205357	-0.0390035	0.00042171497449	0.0015212730122499995	0.00142852	-0.00048371	2.0406693904e-06	2.3397536410000005e-07	-0.000262205	-0.000262205	6.8751462025e-08	6.8751462025e-08	-0.000565351	8.555800000000001e-05	7.320171364000002e-09	3.19621753201e-07	0.0	0.0	0.0	0.0	0.0
51014.38368255892	-23.58488344919897	556.2467273122993	2602467342.511333	77761.37209182269	514.4837210903206	264693.4992669428	6046830989.6029005	52331.64247410258	71.91569398766295	5171.867041727182	2738600804.037297	52360.69934501917	41865.842546548585	1.507993	25.366489	0.2213309	0.121441	-0.0114284652	0.0028889125	-0.0079638051	0.0060384467	-0.096534635	0.0069070324	0.051910420199999995	-0.0052294716	-0.0639584155	-0.19340423760000008	0.1992059904	-0.0370898214	-0.030698308900000002	0.026137655	0.0208449645	0.05573776849999999	-0.0213391465	-0.0310251769	0.147301132	0.052222921900000004	-0.045559955199999995	0.2650687798	-0.3209474212	0.0564050029	-0.06259243769999999	-0.0249926061	-0.21307456019999998	-0.0370429537	-0.1640201456	-0.022129531299999998	-0.0806253686	0.09010620300000001	-0.0113604727	-0.029017682799999996	0.0366193292	-0.0687199704	-0.098628773	0.1700129891	0.0258650237	-0.1427210985	0.0663315859	0.0679457928	-0.003511452	-0.0743292888	-0.022011529199999998	-0.0326363582	-0.0187531775	0.006090992	0.0590500442	-0.0230963355	-0.0032665757	-0.17304415	-0.042181612300000004	0.0456885508	-0.28608417199999997	0.28169313879999996	-0.009453080400000001	-0.0089075098	-0.2259057715	0.1494082548	-0.047451631699999997	-0.1361483248	0.0099409134	0.0286288087	0.08965452310000001	-0.0592874824	-0.0319384062	0.054333819699999994	0.0032674071999999996	0.08875566050000001	0.14302779359999998	-0.0791034793	-0.19916447350000002	0.0151132656	0.0440969386	0.0233580564	0.0222163756	0.098042031	0.11875383099999999	0.1100111431	0.0959136145	-0.042767	-0.030897900000000006	0.00095468022441	0.001829016289	0.0243259	-0.1054491	0.01111951269081	0.0005917494108100001	-0.0412077	-0.020672	0.0016980745392900002	0.000427331584	0.000566044	-0.0008624759999999999	3.204058099360001e-07	7.438648505759998e-07	-0.000370967	-0.000108762	1.3761651508900002e-07	1.1829172643999995e-08	-0.000250351	0.000315	9.922499999999998e-08	6.2675623201e-08	1.0	0.0	0.0	0.0	0.0
