global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
26185.272278520024	n/a	n/a	685668484.3002293	46190.77007004309	n/a	n/a	2133587239.6635888	25402.721008927427	n/a	645298234.6574029	n/a	25549.424991232856	28709.551120149838	n/a	n/a	n/a	n/a	-0.001905559	0.1233258402	0.1399907251	-0.1428475911	-0.1623268832	0.0172808731	-0.044603656299999996	0.2899066259	-0.4493781562	-0.125972359	0.0338516096	-0.0775284297	0.038177886200000004	-0.2134893703	0.0828069355	-0.021446064900000002	0.12039860960000001	-0.0519582544	0.0877083484	-0.1577767296	0.0099433879	-0.11542734240000001	0.1525248068	-0.0107471522	0.044039405499999996	-0.018019921499999998	0.0032920380999999998	-0.0854412108	0.14297946039999998	-0.0384367331	0.276647288	-0.1393348985	0.06288264860000001	-0.06703396	-0.021035357	0.0592562566	0.1356580634	-0.0932078611	0.1309717213	0.012727325900000001	0.089216443	-0.1746830459	0.0928208551	0.00038073290000000004	0.022352997799999996	-0.0679868046	-0.033294963500000004	-0.0530426349	-0.0346172624	0.0771887677	-0.0220258608	-0.1171682257	0.0540098642	0.017988868999999998	0.0160477182	0.00021661479999999998	0.0308764025	-0.053415652599999995	-0.0394943825	0.0758198641	-0.2472203668	0.0188864877	-0.0877705924	-0.0522116143	0.0646988153	-0.21990047329999998	0.0210854357	-0.0984526286	0.1335932072	-0.0309975711	0.11335397359999999	-0.028560455499999998	0.0043809191	-0.1959220172	0.25587614940000003	-0.025222897	0.0673674784	-0.07258470139999999	0.0240439605	0.1084183041	-0.15343237699999998	0.013152443	0.12494283390000001	-0.10682943710000001	0.1426661455	0.0752870461	-0.0692946786	-0.0493669532	0.0869799577	0.0100399784	0.0125287481	-0.0702589277	-0.019639707	-0.0196907021	0.005259963100000001	0.11872021740000001	-0.0422224913	-0.0894155135	-0.0824474494	0.0077337541	0.024243487400000003	0.065297318	0.1226193154	0.12259365929999999	0.122550903	0.040913300000000014	n/a	n/a	0.0016738981168900006	-0.014230100000000002	n/a	n/a	0.00020249574601000008	-0.00012740300000000005	n/a	1.6231524409000013e-08	n/a	-0.00093854	n/a	n/a	8.808573315999998e-07	8.82892e-23	n/a	n/a	7.794982836639999e-45	0.0008143239999999997	n/a	6.631235769759997e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26169.77054555749	-15.501732962533426	240.30372484169533	684856890.4071286	45427.11456088362	-763.6555091594638	583169.7366695998	2063622737.3276448	25363.99710139406	-38.72390753336732	643332348.9595263	1499.5410146527813	25512.446785380296	28139.032097379688	1.479804	22.072451	0.104192003	0.0548307	-0.0823630146	0.0411641648	0.08851810859999999	0.15058019820000001	-0.0631956397	-0.0207559486	-0.0565122792	0.0661145185	-0.33473290510000003	-0.1733929807	-0.0959241944	-0.2543069032	0.0368889213	-0.1673454323	-0.0616993301	0.021817534500000003	0.0810405019	0.05261407480000002	0.070704712	0.18685887829999998	-0.1065752668	0.0689482128	-0.0076757403	0.0167229063	0.08055857030000001	-0.0703958979	0.0587934817	0.0319593926	0.0314520466	0.060961790999999994	-0.0474412649	0.072752658	-0.081226258	0.1554185176	-0.09371870789999999	0.0608132779	0.0503786411	-0.0652860508	-0.015258270800000001	0.06992802570000001	0.1375480759	-0.0630150966	0.0694240733	0.033225209900000004	0.027926828799999998	0.025902642400000002	-0.0326058337	-0.0803879784	0.0185523384	0.021911285699999998	-0.0050879046	0.037611206	-0.0265183072	0.2320007572	-0.06880026730000001	0.22147419510000002	-0.09327502019999999	-0.1972324659	-0.1659809464	-0.0786933391	-0.1710823043	-0.0030747352000000004	-0.0795883151	0.0309957325	0.0935188715	0.12247063109999999	-0.1493122391	0.0077107139	0.022922955699999997	0.020588261	0.0364335816	0.017277972	-0.08001754400000001	0.1326223149	-0.0613398038	-0.061818937699999986	-0.058862925199999985	-0.007455580799999998	-0.1386092393	-0.12024108019999999	-0.11764630710000001	0.0106738006	0.07996590599999999	-0.0493657383	-0.021961243199999998	0.0320584875	-0.038192395899999995	-0.1350833234	0.1231149484	-0.045942019699999996	0.0099514877	0.017756669699999998	-0.017637838	0.05222959940000002	-0.008203230799999999	0.0240532504	0.0912015367	-0.0125921655	-0.014523250500000001	-0.0443884253	0.2246810901	-0.2370018131	0.122550903	0.1223201049	0.1219357633	0.0463929	0.005479599999999993	3.0026016159999933e-05	0.00215230117041	-0.0360914	-0.021861299999999997	0.0004779164376899997	0.0013025891539599993	0.0192224	0.019349803	0.00036950066176	0.000374414876138809	-0.00163349	-0.0006949500000000001	4.829555025000001e-07	2.6682895801e-06	-2.75258e-22	-3.635472e-22	1.3216656662784005e-43	7.5766966564e-44	0.0012694000000000002	0.0004550760000000005	1.6113763600000004e-06	2.0709416577600037e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26170.3125974298	0.5420518723076384	0.2938202322722163	684885261.4471928	45517.36596258755	90.25140170392841	8145.3155095238535	2071830604.172124	25402.04186184548	38.04476045142292	645263730.7509503	1447.4037978061533	25544.032050732545	27990.36150604772	1.271466	18.964924	0.060345810000000014	0.032783	-0.10153621369999999	-0.11780397470000001	0.2110171657	0.1268832217	0.047300322	-0.0485674142	0.016222762800000002	0.1022277407	-0.0243818351	-0.1365723301	-0.0643229472	-0.0181760407	0.053486275800000004	-0.23760417399999997	-0.16551969390000001	-0.018048084199999998	-0.016438100900000002	-0.09587489960000001	-0.0308815953	-0.07552578	0.0071795139	-0.057534829100000004	-0.012930508799999999	-0.1121262149	0.1495995459	-0.0394775251	-0.0362794469	-0.0826958568	0.026663475899999997	0.10457832449999999	0.0024203841	-0.08433775880000001	-0.0676911359	0.025171284500000002	-0.0371447061	-0.031232175600000002	0.0010020282000000001	-0.0497590066	-0.0951027316	-0.10431394449999999	-0.1121569381	-0.0915971658	0.1332485993	0.0156780907	0.1478904954	-0.1484045139	0.1596044978	-0.1088622182	-0.0330088688	-0.1517436687	0.055785248600000004	-0.0605208492	-0.1162558431	-0.0836203449	0.0411922958	-0.1401207177	-0.0705241027	0.0375212034	-0.048941037199999995	-0.14137735640000001	-0.2537729423	0.0095354138	0.0097450824	-0.1059108674	-0.08012377849999999	-0.0585332429	0.0049278394	-0.0257234563	0.0197117654	0.11932649570000001	0.1581504823	-0.0412193555	-0.0125209725	-0.087489404	-0.0098163217	-0.0039875368	-0.0988046143	0.0955014772	-0.0169371997	0.0157691245	-0.0177463658	-0.0583621247	-0.0542497484	-0.024040266499999997	0.0158625994	-0.1640524158	-0.09140453	-0.0458473833	0.0474765717	-0.1764223283	-0.0842498818	-0.0437896858	-0.1568581866	0.11998919029999999	0.0351932086	-0.0222335022	-0.17612979059999995	0.0071079866	0.0420184147	-0.0747996719	-0.2219203807	0.139986539	0.12241411630000001	0.1217736065	0.1207085716	0.046432	3.910000000000025e-05	1.5288100000000192e-09	0.002155930624	-0.0150497	0.0210417	0.0004427531388899999	0.00022649347009	0.007370039999999999	-0.011852360000000004	5.431748960159998e-05	0.00014047843756960005	-0.00144656	0.00018693000000000008	3.494282490000003e-08	2.0925358336e-06	-2.9700699999999997e-23	2.455573e-22	6.029838758329e-44	8.821315804899997e-46	0.000908077	-0.0003613230000000002	8.24603837929e-07	1.3055431032900017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26211.335376699855	41.02277927005707	1682.8684190398242	687034102.2298372	45638.88950111126	121.52353852371016	14767.970415323667	2082908234.894644	25391.35663982289	-10.685222022591915	644720992.0106778	114.17396967208326	25537.588773184227	28257.10103612002	1.48314	22.12221	0.034453930000000015	0.0183818	0.1473036844	-0.0453336323	0.06644812280000001	-0.0665313812	0.06832946940000001	-0.0886468965	-0.0098776783	0.0182478459	0.16494835830000001	-0.0587739302	-0.1125934902	0.0028925444	0.1632863526	-0.1410819039	-0.0134054227	-0.0064805615	0.061596220199999996	0.0007991589999999999	-0.040461401800000005	0.09758325109999999	0.0874079019	0.10211963269999999	0.041416233999999996	-0.0640023362	-0.1832058682	0.012395053	0.1016686772	-0.1021721425	0.014819846999999999	0.036377467999999996	-0.2584753272	-0.0030093567999999998	-0.047320815499999995	0.0489880937	-0.0368583173	-0.0530526093	-0.0848157439	0.1337513263	0.10086791349999999	0.047238214	-0.0168408674	-0.0032570598	-0.0308003692	0.0554917745	0.0138748258	0.044223934000000006	-0.1304990455	-0.0206169399	-0.0681798608	-0.06278890919999999	0.0371746932	0.0692595431	-0.0590796274	-0.1518513088	0.010754738799999998	-0.0272476244	-0.1122896469	0.0882722532	-0.1305003744	0.013985626599999999	-0.12248011140000001	0.0508135218	-0.0951950398	-0.014584631399999999	-0.018210034	0.130449231	0.0170028249	0.10095452560000001	0.0503136453	0.0681987037	-0.2321606125	0.0667566783	-0.1102501748	-0.0629593469	-0.06375173469999999	-0.0185280109	-0.064736896	0.17288643809999998	-0.0109156853	-0.0741430787	0.0144630752	0.0573653205	-0.0373467006	0.1369311207	0.0673440804	0.1315052526	0.05430461650000002	-0.0507053983	-0.0705563893	-0.0391448516	-0.0326237503	0.0079429508	0.1245269666	0.0219420596	0.06997787379999999	-0.020212128500000003	-0.0101989771	0.0812272834	0.1119680309	0.0904367308	-0.12633079630000002	-0.0289582182	0.1222090316	0.1209553836	0.1188754878	0.0324171	-0.014014900000000005	0.0001964174220100001	0.00105086837241	-0.017815400000000002	-0.002765700000000001	7.649096490000008e-06	0.00031738847716000014	-0.00315854	-0.01052858	9.9763749316e-06	0.00011085099681639997	-0.00157883	-0.0001322700000000001	1.7495352900000024e-08	2.4927041689e-06	-1.2546399999999999e-23	1.7154299999999998e-23	2.9427000848999992e-46	1.5741215295999995e-46	0.000918702	1.0625e-05	8.440133648039998e-07	1.1289062500000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26168.2925640539	-43.04281264595557	1852.683720474832	684779535.7179186	45755.26434536638	116.37484425511501	13543.104375402278	2093544215.3143559	25419.606117452204	28.249477629313326	646156375.1664134	798.0329863290744	25563.18790913342	27908.315262295688	1.215415	18.128889	0.033359964000000006	0.0236323	0.05035046519999999	0.0935147076	0.1546754169	-0.0874440411	-0.0634185111	0.0457549588	-0.0412036109	0.0084066551	0.09439513869999999	-0.1283980833	0.0296627033	-0.0025253301	-0.0037789944	-0.18340095620000002	0.143847417	0.025533323700000003	-0.0071442989	0.1494152191	-0.0996164023	-0.0187484967	0.052573715099999994	-0.0699050251	-0.0347784165	0.16714860550000002	-0.1397881199	-0.1014917208	0.0657375689	-0.0096834471	-0.1165173668	-0.0793611774	-0.0756806283	0.028882837	-0.0402429203	-0.0415083119	0.11464254439999999	-0.0982672522	-0.02933312	0.0306402931	0.0167285236	-0.0757750764	-0.08249421009999999	-0.0932151897	0.0263683296	-0.0122872065	0.1635837537	0.0271405957	-0.054021882800000004	0.0570607132	0.015653382	-0.08342012559999999	-0.0375881699	-0.0664947152	-0.1393895827	-0.0088378738	0.0814812347	-0.0871145704	0.0254381967	-0.032438746	0.0225448262	0.1591495652	-0.1763156077	0.026207849900000003	-0.030992999	0.1310100668	-0.054737914400000004	0.0437034628	0.1204404164	-0.061728300599999994	-0.08032475	-0.1860931039	-0.1022988834	-0.0041177883	-0.1313295988	0.031570197	-0.0273032175	0.1054757804	0.07597682	0.0770439443	-0.051011050700000005	-0.0006522732	0.1368181002	-0.0586360579	-0.0680623894	0.0271752282	0.0969643836	-0.012471728799999998	-0.051322699400000005	-0.0249386795	0.0148520346	-0.050728950999999994	-0.1594047572	0.0082428955	0.0544365618	-0.043897596100000005	-0.0336991845	-0.0348434032	-0.12108277869999999	-0.047105670700000005	0.0708639675	-0.1064064211	-0.1405770278	0.0574142157	0.1219357633	0.1198672619	0.11644571279999999	0.0334211	0.0010040000000000047	1.0080160000000099e-06	0.0011169699252100002	-0.0409937	-0.023178299999999992	0.0005372335908899996	0.0016804834396899994	-0.000117776	0.003040764	1.3871186176000002e-08	9.246245703696e-06	-0.00149266	8.617e-05	7.425268899999998e-09	2.2280338756000003e-06	-1.9128199999999998e-22	-1.7873559999999995e-22	3.1946414707359984e-44	3.658880352399999e-44	0.0008821339999999998	-3.656800000000006e-05	7.781603939559998e-07	1.3372186240000044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26213.575355743837	45.28279168993686	2050.5312232342144	687151532.9312606	45561.84240301724	-193.42194234913768	37412.04778211314	2075881483.15738	25430.087274007	10.481156554797051	646689338.7636129	109.85464272616524	25578.462655860352	28498.109686185566	1.367122	20.391712	0.05410022600000002	0.032404300000000004	-0.0752436093	0.053889226500000005	0.0293169495	0.0313258568	-0.0948291112	-0.0070838942	0.0239519158	-0.1556847297	0.011655858600000001	0.09115526730000001	0.023877364900000003	-0.0053686691	-0.1547373138	-0.1418591869	0.113887457	0.0104670014	0.0619587605	0.21040057920000002	-0.0439579349	-0.0038878938	0.04346956	0.0746908022	-0.09726210099999999	0.0797874012	0.0891260723	-0.13096774	0.0404256802	-0.12993792740000001	-0.0550700046	0.113332339	-0.17257211170000006	0.012218506	0.14193431880000001	-0.0577841817	0.0457501978	-0.0845677612	-0.08631410880000001	-0.0031394927	-0.020751013999999998	-0.0145048954	0.06353092	0.0104106209	0.025594061600000002	0.0025420725	-0.0726654293	-0.0830321102	0.1651721858	-0.0263367499	0.0991258183	-0.0286953234	-0.13664519320000001	-0.093208877	-0.0650670558	-0.09721576	0.0497248201	-0.1518165545	0.0272453793	-0.0803112427	0.11227054410000001	0.0575433866	-0.1153062002	0.0638941111	-0.0912702461	0.19638444359999999	0.0019655376	0.1018878509	0.0803784897	0.0861186096	-0.0701840606	-0.04757703940000002	0.099528405	-0.0025205871	-0.21679596510000002	-0.0002511662	-0.1504786975	0.016746270900000002	-0.1341390791	0.0082494714	0.1697814795	0.022825185699999997	0.09702165039999999	-0.0369130389	-0.0638917031	-0.0389798509	-0.0271019619	0.0675726063	0.0206099615	-0.0330519376	-0.0172269382	-0.0085223086	0.0955116084	-0.0438507846	-0.1101130727	0.0779381854	-0.113742921	-0.07520769320000001	-0.1062921158	-0.1288851521	-0.0868295558	-0.024776443999999998	-0.15348625130000002	-0.065440239	0.121594464	0.11851166960000001	0.113431443	0.0253045	-0.008116600000000005	6.587919556000009e-05	0.0006403177202499999	-0.07037769999999999	-0.029383999999999993	0.0008634194559999996	0.004953020657289997	0.00447245	0.004590225999999999	2.0002809002500006e-05	2.1070174731076003e-05	-0.00126599	0.00022667	5.13792889e-08	1.6027306801e-06	-0.0	1.9128199999999998e-22	3.658880352399999e-44	0.0	0.000868616	-1.3517999999999907e-05	7.54493755456e-07	1.8273632399999747e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26190.101164153868	-23.474191589968537	551.0376708025498	685921398.9886137	45631.12067281789	69.27826980064856	4799.478666571454	2082199173.8572679	25425.976537434228	-4.110736572773021	646480282.8821559	16.898155170733684	25571.255614869082	27974.362665391764	1.433054	21.375145	0.02543345000000001	0.0159633	-0.0868233628	-0.1120409461	0.1474848869	0.1500478145	0.0255422144	0.0062607428	-0.13266489480000002	-0.0032366731	0.0351016985	-0.0351087621	0.1138320652	-0.0382305593	0.0505119999	-0.16770960869999998	-0.0399336757	-0.1317183079	0.07308631780000001	0.1072938519	0.0026961814000000003	-0.019479744	-0.1152670935	0.067829276	-0.023099090699999998	0.054391844	-0.0839084385	0.0638450406	-0.20352533890000002	-0.0227803008	-0.1202478042	-0.015413423300000001	0.0542397392	0.0471969319	-0.0084872874	-0.0252199646	-0.09205253990000001	-0.046668548899999995	-0.0364133986	0.0438295685	-0.1117953902	0.10112362050000001	-0.030989904500000002	0.10163219230000001	0.0473350316	-0.021487298399999997	-0.08050663150000001	0.045552801500000004	0.0413677296	0.0081323836	0.0382964993	0.145593356	0.0040228419	0.18244639850000002	0.0477949055	-0.0199549791	-0.1299959148	0.1916430625	0.1123609084	0.0199741545	-0.0669634079	-0.0567418461	-0.1674556978	0.1588787551	-0.0567100773	0.0958852909	0.014351680300000001	-0.0273197713	-0.0891446998	0.0442484462	-0.0604293554	-0.109783386	-0.0311740163	-0.0687310909	0.16050336769999998	-0.0641912969	-0.1357360036	0.08199093219999999	0.0131200336	-0.0648820615	-0.001308668	-0.005800241899999999	-0.036546715	-0.0628677743	-0.1178546486	0.055989595	-0.0736023898	-0.06064770570000001	0.0696728491	0.0690627595	0.0946441097	-0.019265223999999997	0.0994571309	0.0320800032	-0.0471281542	0.0095894386	-0.0098862349	0.017900790700000002	0.2487055823	0.019381322700000002	0.05471083349999999	0.1835362553	0.12762090369999998	-0.0087113156	0.121185324	0.1168916313	0.10984780820000001	0.023527	-0.0017774999999999976	3.1595062499999924e-06	0.0005535197289999999	-0.055850800000000006	0.014526899999999981	0.0002110308236099995	0.003119311860640001	0.009871	0.005398549999999999	9.7436641e-05	2.914434210249999e-05	-0.00119138	7.461000000000013e-05	5.566652100000019e-09	1.4193863044e-06	-0.0	0.0	0.0	0.0	0.000868616	0.0	7.54493755456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26217.743023986844	27.64185983297648	764.0724150259184	687370049.2718109	45523.76245959051	-107.35821322738049	11525.78594737569	2072412948.477222	25412.274351899385	-13.70218553484301	645783687.7362032	187.749888431261	25561.668193773374	28482.801132684584	1.307374	19.500526	0.0534078	0.0337086	0.070875498	-0.1075666332	-0.0693888524	0.028472832200000006	0.12154352869999999	-0.0234683099	0.14362629999999998	-0.009679898900000001	0.0066299325	-0.09088806769999999	0.0342070022	-0.06379351280000001	0.12498588779999999	-0.1476727912	-0.033855709	-0.1267787225	0.0068153816	0.012427566999999999	-0.0924814942	-0.0774051985	-0.050030097	0.0283959183	-0.08153767599999999	0.0629234635	0.000541616	0.0050871863	-0.0095859921	-0.0169188945	-0.1154795143	0.0858741949	0.0780141436	0.026180257400000004	-0.0798594862	0.0225366208	-0.12273563800000001	0.1396596669	-0.0828927415	-0.027791796	-0.0334070525	0.08870516519999999	-0.0663970617	0.035687587	-0.0265029835	-0.0696660764	0.0141990201	-0.048479819699999996	-0.0181552799	0.0810147864	0.059781812300000015	-0.0709764123	0.042137217000000005	0.0082480964	0.065614551	0.08703631390000001	0.005509125300000001	-0.0253504676	0.0332161561	0.0309197986	-0.143702842	-0.022348849100000002	-0.12908960949999998	0.12711114269999998	-0.0132240916	-0.0100539082	-0.1060906341	-0.031364854	-0.0010023512	0.0458767738	-0.089547574	-0.0687003793	0.0613838454	-0.0053091899	0.0148509397	-0.0116230953	-0.0205313609	0.1288185539	-0.0750739837	-0.0789725815	-0.0925910029	-0.0810317566	-0.12395743570000001	0.1487040949	-0.0733605288	-0.024549602599999998	-0.028700225099999997	-0.0707261538	0.110976771	0.033393127200000004	0.0050172036	0.06930086440000001	-0.0210697977	-0.043997599400000004	0.0323477275	-0.0011389007	-0.0242545386	-0.08446581939999999	-0.0134883484	0.076171491	-0.0235976317	-0.08556463289999999	0.1024109339	0.0387199142	0.1207085716	0.11501076210000001	0.1057127965	0.0199719	-0.0035550999999999985	1.263873600999999e-05	0.0003988767896100001	-0.0304627	0.025388100000000004	0.0006445556216100003	0.00092797609129	-0.0123361	-0.0222071	0.00015217936321000006	0.00049315529041	-0.00123653	-4.5150000000000095e-05	2.0385225000000088e-09	1.5290064409e-06	-2.1175799999999998e-22	-2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	0.000868616	0.0	7.54493755456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26240.34730770105	22.60428371420494	510.9536422322707	688555826.8287737	45753.07171841325	229.3092588227446	52582.736181836466	2093343571.6702664	25416.049155985307	3.774804085922369	645975554.6994616	14.249145887096214	25565.925019482544	28167.650568933663	1.236701	18.446379	0.03823363	0.0255102	0.1301691025	0.0357331632	-0.04666237769999999	-0.049060005700000006	0.130216466	0.06453272730000001	-0.0813865234	-0.10136859699999999	0.17822749129999998	0.021859877799999997	0.1164344226	-0.1087271125	0.0954057974	0.0393468431	0.06076412780000001	-0.1705633254	0.0542410434	-0.0341163935	-0.0776851497	-0.0493535686	-0.083741155	-0.006271764	-0.0970920306	0.0860208101	-0.04683158	0.1616865004	-0.0905125154	0.0104839561	0.0386017303	-0.0289050614	0.0663705116	0.0791780596	0.0189639668	0.0325455494	-0.0782200827	-0.0406165567	-0.0390966058	-0.040617928399999996	0.0059855862	0.10435922449999999	0.029464990899999998	0.0744050572	-0.11016970640000001	0.1591120947	0.0198627844	-0.0846279223	0.030515606	0.1639174857	-0.16551156890000002	0.0150218029	0.08946773220000001	0.0179164809	0.1432954414	0.0196987131	0.07734625099999999	-0.1713941132	0.11656386949999999	-0.043804738200000005	-0.150156177	0.05323439730000002	0.0679084047	0.16903727300000002	-0.0454881891	-0.0427507182	-0.049089962300000005	-0.0305995558	-0.0312700136	0.0098167079	-0.11859759	-0.08482285949999999	-0.013784808400000001	0.1067947995	0.14302958640000002	-0.0367154881	-0.0313833586	-0.0429850644	0.0096489954	-0.1273161436	-0.041547289700000004	-0.024537501899999998	-0.0598765386	-0.0496891881	-0.0019386485999999998	-0.0058392613	-0.0072616793999999985	0.0014547355	0.16880834260000002	-0.013162507700000001	-0.1564076956	-0.0238481979	0.048583583799999996	-0.06493562900000001	-0.0870532294	-0.1980613322	0.1583902076	0.014403311299999999	-0.0648207616	0.09850552480000001	-0.0495137362	-0.0256620677	0.011867280400000001	-0.0298824118	0.12016447279999999	0.11287325890000001	0.1010471634	0.00641082	-0.01356108	0.0001839028907664	4.10986130724e-05	-0.030457400000000006	5.299999999999749e-06	2.8089999999997347e-11	0.00092765321476	-0.012339	-2.89999999999839e-06	0.000152250921	8.409999999990662e-12	-0.00124756	-1.102999999999998e-05	1.216608999999996e-10	1.5564059536e-06	0.000119024	0.000119024	1.4166712576e-08	1.4166712576e-08	0.000505383	-0.000363233	2.55411976689e-07	1.3193821228900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26244.626635369572	4.279327668522456	18.312645294581834	688780427.22995	45833.404978785016	80.33326037176448	6453.432721957705	2100701011.9493148	25418.62383795078	2.574681965474156	646106437.8152398	6.6289872233378615	25565.15227166459	28253.482090178968	1.180987	17.615372	0.10564248	0.0642934	0.0349819556	0.1082384782	-0.027874701800000002	-0.0874052324	0.0131937734	0.20583311640000002	0.1038137512	-0.009538641700000001	0.0773324385	0.0680908261	0.09648359880000001	-0.08430549279999999	-0.0026559152	0.0548648339	0.12005330970000001	0.0350220776	-0.039990762799999996	-0.1081539582	-0.09860987630000001	0.0229158429	-0.0335355059	0.0161333834	0.0309370745	-0.0862644329	-0.2289682481	0.1394109355	-0.0775938205	-0.0770365405	0.204424771	-0.1155143937	0.0567246039	0.0292319979	0.0438064821	-0.0805371403	-0.075406223	0.0076876644	0.001425365	-0.0171357006	-0.0655329756	-0.2098887113	0.1222952417	0.09711824050000001	-0.106189285	-0.1741902852	-0.0745174257	-0.0363863414	0.1315876813	-0.0437536944	0.07018334400000001	-0.1224175381	0.09943842130000001	0.0215666522	0.0370996559	0.06706844099999999	0.0026315526	0.1208108564	0.0994686601	-0.0887529176	-0.044937829299999996	0.123381615	0.0512007072	-0.0197064731	0.0352434111	-0.10058860060000001	-0.0474315203	0.0890714941	-0.0361333944	0.0182856281	-0.0534868201	-0.0074567342000000005	-0.20661919780000002	0.0023479963	0.1361990133	-0.2133896117	0.09278301609999999	-0.174168834	0.084679517	-0.08764816240000001	0.0525079533	0.10448473609999999	-0.010544301499999999	0.0066429592	-0.0353399513	-0.033911991600000004	-0.1584176135	-0.033690949	-0.15661957	-0.0184339657	-0.0672534771	0.19302505609999998	0.013263958400000001	0.0060474967	-0.1479512574	0.1100172359	-0.00011478930000000001	-0.06909709950000001	0.0205689134	0.1614548589	0.0039710208	-0.0796352463	0.04250738230000002	-0.0718733475	0.11955333119999999	0.11048389130000001	0.0958743277	0.010421	0.00401018	1.6081543632399995e-05	0.000108597241	-0.06817430000000001	-0.037716900000000005	0.0014225645456100006	0.004647735180490001	-0.0285473	-0.016208300000000002	0.0008149483372900001	0.0002627089888900001	-0.000311873	0.000935687	8.755101619689999e-07	9.726476812899999e-08	0.000107535	-1.1488999999999984e-05	1.3199712099999966e-10	1.1563776225000002e-08	0.000512349	6.9660000000000685e-06	2.6250149780100005e-07	4.852515600000095e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
