onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0166	1.7951999999999995	control	1.7951999999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0248	1.5027999999999988	control	1.5027999999999988	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0331	1.497399999999999	control	1.497399999999999	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0413	0.9311000000000007	control	0.9311000000000007	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0495	1.1678000000000033	control	1.1678000000000033	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0578	0.8393999999999977	control	0.8393999999999977	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.066	2.381999999999998	emotion	2.381999999999998	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0743	2.6925999999999988	emotion	2.6925999999999988	right	correct	n/a	male	black	black	black	anger
50.0825	2.0682999999999936	emotion	2.0682999999999936	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0908	1.4608999999999952	emotion	1.4608999999999952	left	correct	n/a	male	black	black	black	fear
60.099	1.5696000000000012	emotion	1.5696000000000012	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1073	1.4810999999999979	emotion	1.4810999999999979	right	correct	n/a	female	asian	black	asian	fear
70.1155	1.0388999999999982	control	1.0388999999999982	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1237	0.6406000000000063	control	0.6406000000000063	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.132	0.8170999999999964	control	0.8170999999999964	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1402	0.788800000000009	control	0.788800000000009	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1485	0.7754000000000048	control	0.7754000000000048	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1567	0.6080999999999932	control	0.6080999999999932	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.165	1.8196999999999974	emotion	1.8196999999999974	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1732	2.6943000000000126	emotion	2.6943000000000126	left	correct	n/a	male	black	black	black	anger
110.1815	1.8849000000000018	emotion	1.8849000000000018	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1897	1.414599999999993	emotion	1.414599999999993	right	correct	n/a	male	black	black	black	fear
120.1979	1.256299999999996	emotion	1.256299999999996	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2062	2.698900000000009	emotion	2.698900000000009	left	correct	n/a	female	asian	black	asian	anger
130.2144	0.9585999999999899	control	0.9585999999999899	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2227	0.6921999999999855	control	0.6921999999999855	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2309	0.8877999999999986	control	0.8877999999999986	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2392	0.7834000000000003	control	0.7834000000000003	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2474	0.6191000000000031	control	0.6191000000000031	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2557	0.6867000000000019	control	0.6867000000000019	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2639	3.3282999999999845	emotion	3.3282999999999845	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2721	2.5430000000000064	emotion	2.5430000000000064	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2804	2.8636000000000195	emotion	2.8636000000000195	right	correct	n/a	male	black	black	black	anger
175.2886	3.3843999999999994	emotion	3.3843999999999994	right	incorrect	n/a	female	black	asian	asian	anger
180.2969	3.3059000000000083	emotion	3.3059000000000083	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3051	2.120599999999996	emotion	2.120599999999996	right	correct	n/a	female	asian	asian	black	fear
190.3134	0.857200000000006	control	0.857200000000006	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3216	0.7538000000000125	control	0.7538000000000125	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3299	0.6513999999999953	control	0.6513999999999953	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3381	0.8051000000000101	control	0.8051000000000101	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3463	0.7027999999999963	control	0.7027999999999963	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3546	0.8053999999999917	control	0.8053999999999917	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3628	2.4070000000000107	emotion	2.4070000000000107	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3711	1.0645999999999844	emotion	1.0645999999999844	left	correct	n/a	female	black	asian	asian	fear
230.3793	1.4732999999999947	emotion	1.4732999999999947	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3876	1.7198999999999955	emotion	1.7198999999999955	left	correct	n/a	male	black	black	black	fear
240.3958	2.105499999999978	emotion	2.105499999999978	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4041	1.5141999999999882	emotion	1.5141999999999882	right	correct	n/a	female	asian	asian	black	anger
