global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
58234.05740588362	n/a	n/a	3391205441.951749	96220.4689633666	n/a	n/a	9258378647.530195	58127.050909965976	n/a	n/a	3378754047.489776	58640.79267013171	54055.051155994726	n/a	n/a	n/a	n/a	-0.0030931721999999996	0.0009819418	0.0418427823	-0.0099681241	-0.0682142126	0.0005116488	-0.010390919	0.0432563988	-0.0989566551	0.0415012535	-0.08724960529999999	0.0325300693	-0.0220713594	0.0005737304	-0.009875025	0.2067433405	-0.1988928544	0.003682038	0.0026252801000000003	-0.1547313435	0.0380554886	-0.007642803599999999	0.013549678300000001	-0.0501967699	0.0690772517	-0.0006580910000000001	0.0074576642	-0.016619595900000003	0.0178442129	-0.0584922063	0.012427453	0.0595456027	-0.0088369	-0.0499674078	0.0931402135	-0.0525836893	-0.030702251099999998	0.0895681327	-0.1413979317	0.030973744900000006	-0.0084402777	0.0499161974	-0.08854163699999999	0.0633607831	0.0729800913	-0.0394681552	0.0011687889	-0.0023857393	0.0195451047	-0.1937183784	0.2071358509	-0.0126388144	0.0095516879	-0.17365496019999999	0.0280560009	-0.0130793323	0.0043543182	-0.0392290365	0.043889895400000004	-0.0143653351	0.0389292361	-0.009542235999999999	0.0195414346	-0.029223082	0.0487672292	0.016444846399999997	-0.07917019559999999	0.06618828610000001	-0.05439006	-0.0416041793	-0.0838215296	0.0021828491	-0.1641790189	0.0218003463	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.007946079999999998	n/a	6.314018736639996e-05	n/a	-0.113817	n/a	0.012954309489	n/a	-0.07227460000000001	n/a	0.005223617805160001	n/a	0.00608164	n/a	n/a	3.69863450896e-05	0.00182823	n/a	n/a	3.3424249329e-06	0.000896888	n/a	n/a	8.04408084544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58070.846564705644	-163.21084117797727	26637.77867802292	3372223220.7415853	95821.02002363444	-399.4489397321595	159559.4554531464	9181667878.369751	58127.89630249372	0.8453925277426606	0.7146885259631252	3378852328.553463	58626.55851573263	53159.92936539577	1.01033	19.728714	0.05381447500000002	0.0260026	0.0197996527	0.00333776	0.0145166975	0.0918881293	0.0184983007	-0.0422470962	0.0180888292	-0.0505352092	-0.040180313100000004	-0.0582152492	-0.11612968470000001	-0.0673472795	0.09854438869999999	-0.044239086399999995	0.0166648548	0.2009968178	-0.146910299	-0.1984834348	0.06120482150000001	-0.031944031	0.11661489800000001	-0.020184951899999998	0.00022398330000000002	0.1600549167	-0.0625779408	0.0558898269	-0.0637801016	0.0487790658	0.0748946831	-0.0243419185	0.0300563183	0.07736231	0.0634450422	0.06111083480000001	0.0520214402	-0.010512338500000001	0.1080603941	-0.038053336800000004	0.0319386444	-0.0301809394	0.0187461949	-0.0323208158	-0.0618441433	-0.0636862321	0.10528078380000001	0.027247095899999997	-0.1158457049	0.059322661799999996	-0.0085584237	-0.18881343420000002	0.1627175008	0.1885158175	-0.0796887817	-0.0835303541	-0.0995554068	0.0009812657	-0.067031725	0.1661422609	0.025481333300000002	0.029650084500000007	-0.1171759874	-0.0135830448	0.0447401101	-0.0622346274	0.0163927206	-0.0425255159	-0.0752425854	-0.0423545665	-0.08251311	-0.0388483808	0.10480880779999999	0.051531267900000004	0.020616395200000002	-0.0017863515	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	0.000248995	0.008195074999999998	6.1998510025e-08	6.715925425562496e-05	-0.0989332	0.014883800000000003	0.00978777806224	0.0002215275024400001	-0.08597359999999997	-0.01369899999999996	0.007391459896959994	0.00018766260099999893	0.00604402	-3.762000000000036e-05	1.4152644000000272e-09	3.65301777604e-05	0.00177996	-4.827e-05	2.3299929e-09	3.1682576016e-06	0.00115173	0.0002548419999999999	6.494444496399996e-08	1.3264819929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58344.65829241331	273.8117277076672	74972.86223025767	3404099151.258473	95968.56584821428	147.54582457983636	21769.77035094384	9209965630.963041	58203.23707943455	75.34077694082953	5676.232670047831	3387616806.5248647	58727.40501651816	55051.51844337719	1.036861	20.246786	0.09232950699999998	0.053022900000000005	-0.0183133529	0.068331265	0.0061998154	0.0883808758	0.0032236675	-0.0757338407	0.016629673799999998	0.0190458066	-0.018530498700000002	0.0052554663	-0.0336746837	-0.0714028318	0.087956899	0.0418729994	0.1201566444	0.219709945	-0.0199642466	-0.00577321	0.0577210316	-0.0379662016	-0.0495179447	0.048272105	0.0814848343	0.09817268900000001	0.0470481289	-0.0644999651	0.09947882460000004	0.0039379572	-0.0285286264	-0.0086652895	0.050421118499999994	0.0156350018	0.0280113658	0.0211201206	-0.18830236079999998	-0.058540470899999995	0.0632742344	-0.1082273003	0.0975615457	0.0263845293	0.0190240396	0.035409933500000004	-0.025372367799999997	-0.012628353899999998	0.027642109300000002	0.051811533300000004	-0.11673665400000001	-0.033815975	-0.10983315130000001	-0.22514254079999999	0.051025647800000004	0.0083992946	-0.052807209699999996	-0.0191836757	0.0599287616	0.0480869781	0.057102496100000004	0.1053227065	0.0358707271	-0.0595646279	0.07029408549999999	0.0984852063	0.044281700199999996	0.0466410485	0.0094279279	0.0242531415	-0.0050463937	-0.0392793287	0.0543543808	0.1482087959	0.0383488455	0.1055056315	0.1305585398	-0.0754165291	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.000228988	-2.0007000000000027e-05	5.243550414399999e-08	4.0028004900000115e-10	-0.143308	-0.044374799999999985	0.020537182864	0.0019691228750399995	-0.0824154	0.0035581999999999697	0.006792298157160001	1.2660787239999784e-05	0.00567535	-0.00036866999999999976	1.3591756889999983e-07	3.22095976225e-05	0.00159994	-0.00018001999999999992	3.240720039999997e-08	2.5598080036e-06	0.00081289	-0.0003388399999999999	1.148125455999999e-07	6.607901521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58131.50984694848	-213.14844546483073	45432.25980407392	3379272437.085868	96379.4499737395	410.88412552521913	168825.76460862404	9288998377.240551	58097.348907033476	-105.88817240107164	11212.30505443907	3375301950.025584	58561.24835894456	53636.50867898897	1.2732139999999998	24.862051	0.215586479	0.149491	0.012555506000000001	0.0447193989	0.0223048815	-0.0515395329	-0.032712238500000004	0.0258109098	0.0137380522	-0.0388415094	-0.026670407400000002	0.0600527374	-0.0156034975	0.0159331539	-0.0746493844	-0.0071347913	-0.0705696975	0.11835121779999999	-0.1589774391	-0.012281219199999999	0.0777675607	-0.1535733191	0.0235925464	-0.0410366925	0.0002931872	-0.0492762422	0.0570098423	0.007375331999999998	0.0281979577	0.0008474361000000001	-0.0677637701	0.0323897002	0.009952449	-0.0012858417	-0.036344279900000005	-0.0934657115	-0.0086426401	-0.023959672400000003	0.015629194199999998	0.0069045503	-0.011278898	-0.0182715237	0.012081844199999999	-0.0425519156	-0.021281750699999998	0.0641628366	0.0103037461	0.0153478426	0.0698699051	0.0089434228	0.0749907403	-0.10093812699999999	0.1622943681	0.0010650016	-0.0691194494	-0.162270195	0.0395294385	-0.026698737799999997	-0.0115878419	-0.0411009696	0.044624537199999995	-0.0040518947	0.0425030505	0.0125979401	-0.00914829	0.0312679414	-0.021230749	0.061744466799999995	0.0153518106	0.106516035	-0.0079480963	0.04447906	0.0255179052	-0.004453166	-0.0044716205	0.0272817649	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	0.00262669	0.0023977020000000003	6.899500356100001e-06	5.748974880804002e-06	0.000219027	0.143527027	4.7972826729000004e-08	0.02060000747945873	-0.0445002	0.037915199999999996	0.0019802678000399995	0.0014375623910400002	0.00531243	-0.00036292000000000014	1.3171092640000004e-07	2.82219125049e-05	0.00141012	-0.00018982000000000005	3.6031632400000016e-08	1.9884384144e-06	0.000895081	8.219100000000001e-05	6.755360481000002e-09	8.011699965609999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57987.01638396952	-144.4934629789568	20878.360843651164	3362494069.11475	97029.92993369224	650.4799599527469	423124.1783001272	9414807302.937223	58092.09189341197	-5.2570136215072125	27.636192216712374	3374691140.5526204	58543.29415111699	53583.922369588836	1.181432	23.069818	0.14120512999999998	0.104002	0.042160658600000005	0.0677890211	0.08839313509999999	-0.051513898499999995	-0.0397162243	-0.0840289481	0.0151829668	-0.07789737740000001	-0.0033514159000000003	0.011381002099999999	-0.043472319599999996	-0.060967630999999994	0.0775054849	0.0203876832	-0.003545237	0.12377978369999999	-0.1541855972	0.004363759	0.08117731809999999	-0.0110950598	0.0740220551	-0.0594210716	0.0672946347	0.0630065534	0.0086940676	0.028693144700000006	0.0343248569	0.0709984296	-0.06932935900000001	0.029263248999999998	0.1314911059	-0.0394264308	-0.0353051231	0.0742289986	-0.045958048	-0.022691781299999998	-0.0576178242	-0.0637809256	0.0044293072	-0.044213838899999997	0.013650473100000001	-0.0795442196	-0.009090445899999999	0.0014007909	0.0425430484	0.0360373015	-0.09246770689999999	-0.0175377319	0.0066101581	-0.09459243029999999	0.16529575259999998	-0.022094680699999997	-0.0722393466	-0.0615007708	-0.068095053	-0.0678198421	0.032718521699999996	0.0769455322	0.0489246833	0.0186606894	-0.0360538521	0.0634413437	0.0104653432	0.021204338399999998	-0.0247077127	0.1463361092	0.0313461695	-0.08972656400000001	-0.0043575116	0.0493908276	-0.023611612599999998	-0.0163935643	0.050045420199999996	0.00650098	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	0.000214687	-0.002412003	4.6090507969e-08	5.817758472009001e-06	-0.101488	-0.101707027	0.010299814144	0.010344319341178729	-0.0650561	-0.02055590000000001	0.004232296147210001	0.0004225450248100004	0.00545311	0.0001406799999999998	1.9790862399999945e-08	2.97364086721e-05	0.00129302	-0.00011709999999999995	1.3712409999999994e-08	1.6719007204e-06	0.0008222569999999997	-7.282400000000029e-05	5.303334976000044e-09	6.761065740489996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57927.9435836616	-59.072800307920254	3489.595736219424	3355646647.831881	96161.56611081932	-868.3638228729251	754055.7288744808	9247046796.885471	58042.399402869814	-49.69249054216198	2469.343616282857	3368920128.4422607	58538.9318074208	53082.33688932686	1.115526	21.782885	0.18043035899999998	0.111146	0.0504124024	0.047648505099999995	0.0218259965	0.0636295897	0.048975227999999996	0.0584351258	-0.0520958751	0.0019993076000000003	-0.12942748029999998	-0.08610937949999999	-0.0124502533	-0.0378396723	-0.0386668286	0.0561061825	-0.0365330007	0.054922537199999996	-0.026782570099999996	-0.0092187529	0.011885761000000002	-0.0653791044	-0.0522232783	-0.0574108416	-0.0992603281	0.0232923441	0.1491384564	0.0218820894	-0.0449898163	-0.0326122983	0.0758655627	-0.0503433413	0.0618140953	-0.0390415567	0.024534467999999997	0.0973473525	0.07157643080000001	0.086874391	-0.12290906160000001	0.057866929299999995	0.0494495074	0.0763860241	-0.0528772271	0.019825544	-0.143063915	-0.056029635300000005	0.0310074144	0.035540484500000004	0.0485265851	-0.0509761253	0.034182290899999995	-0.046391351500000004	0.0379174824	0.007077316899999998	-0.011813666200000001	-0.020420576399999998	0.0713541377	-0.044914047400000004	-0.0998001599	-0.0174799279	0.09389537939999999	-0.0938010289	0.0394710616	-0.08882547980000001	0.033117952799999996	-0.1121432707	0.049025757999999996	0.0386770396	0.030897211	-0.1030559445	0.0052772623	-0.1410746465	-0.08521087150000001	-0.0851014276	0.046430991399999996	-0.0761229683	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.000217066	2.3789999999999987e-06	4.7117648356e-08	5.659640999999994e-12	-0.0517977	0.0496903	0.0026830017252899995	0.0024691259140900003	0.00788478	0.07294088	6.21697556484e-05	0.0053203719751744	0.00430819	-0.0011449199999999998	1.3108418063999997e-06	1.85605010761e-05	0.00129302	0.0	0.0	1.6719007204e-06	0.0008112410000000001	-1.1015999999999652e-05	1.2135225599999233e-10	6.58111960081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57923.508740806625	-4.434842854971066	19.66783114828792	3355132864.8463025	95648.6892397584	-512.8768710609147	263042.68486923416	9148671753.283876	57887.19890955184	-155.2004933179705	24087.193126141417	3350927797.5940194	58381.37748176008	52057.89597964456	0.992124	19.373201	0.113632904	0.0605933	0.0473997907	-0.0066463513	0.020286467	0.0921856661	0.0035419865	0.0140849671	-0.0876539953	-0.0029300643	-0.005777971	0.0559986522	0.025280572299999998	-0.0544370934	-0.1096420099	-0.013390413899999998	0.021634154300000003	0.12631181560000002	-0.0861859067	0.0039162443	0.0353498448	-0.021500686600000003	-0.09353129119999999	-0.2297261795	0.0413474513	0.0463134639	-0.0599597208	0.021852988900000002	0.12437555289999999	-0.036681528	-0.06653619940000001	0.021377323700000003	-0.052944879199999996	-0.0729313516	0.0095859869	0.0466307024	-0.0287135898	0.0710363317	-0.045317252599999996	-0.0906220391	-0.06399911280000001	-0.0232828775	-0.08820621769999999	7.61669e-05	-0.0013820579	0.043948243399999996	-0.0187674615	0.0911845325	0.0840149269	0.011077520700000001	-0.0175920032	-0.1244664723	0.10003259810000001	-0.015462038999999999	-0.0424880281	0.012820930900000001	0.1080372815	-0.2109176132	-0.0407532206	0.0919857642	0.0042860853	0.0909932613	0.0784951086	0.0732246389	-0.0399232276	0.0804928151	0.0099601082	-0.0435713271	0.0984776369	-0.0510395684	0.047520375499999996	0.0452247065	0.028038557599999996	-0.0950784559	-0.036072852999999995	0.002653426	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.00401894	0.003801874	1.6151878723600006e-05	1.4454245911876e-05	-0.0854695	-0.033671800000000016	0.007305035430250002	0.0011337901152400007	-0.0331673	-0.04105208	0.00110006978929	0.0016852732723264	0.00472398	0.00041579000000000014	1.7288132410000006e-07	2.23159870404e-05	0.00129302	0.0	0.0	1.6719007204e-06	0.000524888	-0.00028635300000000004	8.199804060900003e-08	2.755074125440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58067.56588794753	144.05714714089845	20752.461642374463	3371842208.1511283	96721.4345785189	1072.7453387605058	1150782.5618323921	9355035906.926712	58156.5033284272	269.3044188753629	72524.87002579692	3382178879.3893642	58607.16729215091	51911.12695374339	1.247826	24.366299	0.267651439	0.158236	0.0429552758	-0.0527601091	0.0015736905	-0.1070577586	0.024582570699999997	0.0637548972	0.056900989400000004	-0.0830334975	-0.014812566899999999	0.05992169400000001	0.01387272	-0.0565588167	-0.0021059232	-0.023929713300000002	-0.04416293	0.0114223399	0.0277206661	0.0689693837	0.12879072630000002	-0.0380930596	0.0083437737	-0.0797539026	-0.14526972330000001	-0.1320244075	-0.0627069178	-0.026704573	-0.0832254105	-0.0539332146	0.0974485471	0.0782652222	0.0056632472	-0.084483678	0.0396511013	-0.0316453496	-0.025725192	0.0636317756	0.0246033921	-0.050640822800000006	-0.06254413889999999	0.012331833300000001	0.055075881900000005	-0.0865022406	-0.014954898999999999	0.045818098200000004	-0.0176321473	0.0651042451	-0.011815684299999999	0.0246343644	0.0448608745	-0.0092008076	-0.030698840499999998	-0.0780779154	-0.1215791258	-0.0307808645	-0.0009330833	-0.0767487978	-0.12044488460000001	-0.1403156391	-0.0957455228	0.0198879444	0.0032043588	-0.0945162513	0.0669123434	-0.0686562929	-0.0542286149	-0.0508250299	0.0792908932	-0.0027961828	0.034422317	0.0421643042	0.0330751165	-0.027092556	-0.059901985199999994	-0.0218539864	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	0.000217251	-0.003801689000000001	4.7197997001e-08	1.4452839252721006e-05	-0.0499647	0.0355048	0.00249647124609	0.0012605908230400005	0.0449559	0.0781232	0.00202103294481	0.006103234378240001	0.00241381	-0.00231017	5.3368854288999985e-06	5.826478716100002e-06	0.000642744	-0.000650276	4.22858876176e-07	4.1311984953600003e-07	0.000568877	4.398899999999992e-05	1.935032120999993e-09	3.2362104112899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58118.79440561732	51.22851766979147	2624.361022644137	3377794263.1624155	96421.79950105042	-299.6350774684834	89781.17964954402	9297163419.02077	58009.596886752326	-146.90644167487338	21581.502605572965	3365113330.9635053	58454.823653796484	53108.754904703535	1.106696	21.61046	0.096982017	0.0540419	0.028217762599999998	-0.0329703003	-0.03277169	0.0283594504	0.048059069100000004	0.0069791937	-0.0322909332	0.0125061276	0.0144086306	0.0427279408	0.0268106904	0.0806354825	0.0263118296	0.0249202956	-0.06545620490000001	0.0201772541	0.0239970088	0.056303872699999986	0.0195436008	-0.096475799	0.0492356746	-0.09690902439999999	-0.056407379800000004	-0.0041726828999999995	0.011281187600000001	-0.1269482586	-0.0348299962	-0.024289263300000002	0.0144666864	-0.0016772625	-0.1215739954	0.0179057442	0.0029824121000000003	-0.0960451989	0.10268313300000001	-0.0004044496	0.032149152400000006	0.007889975	0.0755197536	0.0101113486	-0.0328259143	-0.0019219406	0.030853992	0.044698412800000004	-0.0411885404	-0.0834562678	-0.0147553316	-0.0327264796	0.06338507759999999	-0.0118892117	-0.026039256099999998	-0.0640201292	0.0014835597	-0.1024302578	-0.0219644283	-0.097938367	-0.0533892997	-0.0206166121	-0.0785615525	-0.1361483475	0.0200226911	-0.0232037273	-0.039729025	-0.010880815600000001	-0.0015619528	-0.0970094634	0.0093705356	0.1253111872	-0.0603363481	-0.051106671299999996	0.0327872787	-0.0212015124	0.0483148484	0.0208198512	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.000235338	1.8087000000000022e-05	5.5383974244e-08	3.2713956900000064e-10	-0.0811705	-0.031205800000000006	0.006588650070250001	0.0009738019536400004	0.00363107	-0.04132483	1.31846693449e-05	0.0017077415745289	0.00251764	0.00010382999999999965	1.0780668899999923e-08	6.338511169599999e-06	0.0008450339999999999	0.00020228999999999996	4.092124409999997e-08	7.140824611559998e-07	0.000386331	-0.000182546	3.3323042115999984e-08	1.4925164156100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58204.091820912996	85.297415295674	7275.649056122681	3387716304.697271	96090.12539390755	-331.6741071428696	110007.71334901976	9233312198.216877	58115.42634508193	105.82945832960104	11199.874250336765	3377402779.2706428	58574.588911576706	52977.567214733914	1.103143	21.541073	0.13330151699999998	0.07420539999999999	0.0053493581999999994	-0.037968712200000004	0.0022519057	0.0041854246	0.0336500319	-0.0709970033	0.0309895707	-0.0372544558	0.0584108379	-0.0418507753	-0.07184606730000001	-0.009667263399999999	-0.0068815484	-0.0752387746	0.1512781932	-0.0315936163	0.1340722087	-0.1258563556	-0.0452609955	-0.1243613118	0.0701847515	-0.039242508100000004	-0.0593425344	0.0118562772	0.048694085899999996	-0.045359	0.0600222262	-0.0254103741	0.0417030944	0.0816209297	-0.0658393111	-0.09421230109999999	0.0315336961	-0.046331541100000005	0.0591583987	-0.007495156899999998	-0.0357664056	0.0075365005	-0.1330384425	0.018236141	0.030363030099999997	-0.042316806799999995	0.051311494699999995	-0.045682500300000005	0.06603503349999999	-0.0092558113	5.6758599999999996e-05	0.0879371047	-0.1524028222	0.0062749767000000005	-0.1286750085	0.1408494425	0.0556304342	-0.10965676380000001	-0.018151213899999998	-0.0306773981	-0.07622269179999999	-0.0253316336	0.0200825302	-0.06277631480000001	0.0611564582	0.0321344887	-0.0054739017000000004	-0.0188131025	-0.0576758442	-0.0663842533	0.1245583333	0.0508354658	-0.029039606699999998	0.0125827723	-0.0345916606	-0.0500771374	-0.1500746201	-0.010992370500000001	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	0.000232201	-3.137000000000008e-06	5.3917304401e-08	9.840769000000047e-12	-0.0195157	0.06165480000000001	0.00038086254649000005	0.0038013143630400014	0.0223777	0.01874663	0.00050076145729	0.0003514361363569	0.00185768	-0.0006599599999999997	4.355472015999997e-07	3.4509749824e-06	0.000521651	-0.00032338299999999984	1.0457656468899994e-07	2.72119765801e-07	0.000460927	7.459599999999996e-05	5.5645632159999935e-09	2.12453699329e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
