onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0097	4.0259	control	4.0259	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0179	0.8097000000000012	control	0.8097000000000012	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0262	0.9383000000000017	control	0.9383000000000017	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0345	0.8128999999999991	control	0.8128999999999991	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0427	0.5206000000000017	control	0.5206000000000017	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.051	0.8652000000000015	control	0.8652000000000015	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0592	1.5419000000000054	emotion	1.5419000000000054	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0675	2.906499999999994	emotion	2.906499999999994	right	correct	n/a	male	black	black	black	anger
50.0758	1.4010999999999996	emotion	1.4010999999999996	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.084	1.5017999999999958	emotion	1.5017999999999958	left	correct	n/a	male	black	black	black	fear
60.0923	1.8523999999999958	emotion	1.8523999999999958	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1005	1.4031000000000091	emotion	1.4031000000000091	right	correct	n/a	female	asian	black	asian	fear
70.1088	0.7476999999999947	control	0.7476999999999947	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1171	0.7793000000000063	control	0.7793000000000063	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1253	0.8599999999999994	control	0.8599999999999994	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1336	0.7946000000000026	control	0.7946000000000026	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1418	0.6473000000000013	control	0.6473000000000013	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1501	0.6869000000000085	control	0.6869000000000085	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1584	1.7365000000000066	emotion	1.7365000000000066	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1666	1.1570999999999998	emotion	1.1570999999999998	left	correct	n/a	male	black	black	black	anger
110.1749	1.363800000000012	emotion	1.363800000000012	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1831	1.1724000000000103	emotion	1.1724000000000103	right	correct	n/a	male	black	black	black	fear
120.1914	1.2460999999999984	emotion	1.2460999999999984	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1997	1.7705999999999875	emotion	1.7705999999999875	left	correct	n/a	female	asian	black	asian	anger
130.2079	1.1103999999999985	control	1.1103999999999985	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2162	0.9270000000000209	control	0.9270000000000209	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2244	0.6666999999999916	control	0.6666999999999916	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2327	0.8802000000000021	control	0.8802000000000021	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.241	0.7138999999999953	control	0.7138999999999953	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2492	0.6574999999999989	control	0.6574999999999989	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2575	1.67410000000001	emotion	1.67410000000001	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2657	1.300799999999981	emotion	1.300799999999981	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.274	2.014399999999995	emotion	2.014399999999995	right	correct	n/a	male	black	black	black	anger
175.2823	1.5049999999999955	emotion	1.5049999999999955	left	correct	n/a	female	black	asian	asian	anger
180.2905	1.5016999999999996	emotion	1.5016999999999996	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2988	1.1812999999999931	emotion	1.1812999999999931	right	correct	n/a	female	asian	asian	black	fear
190.307	0.6710000000000207	control	0.6710000000000207	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3153	0.506699999999995	control	0.506699999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3236	0.9412000000000091	control	0.9412000000000091	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3318	0.6589000000000169	control	0.6589000000000169	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3401	1.227499999999992	control	1.227499999999992	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3483	1.019200000000012	control	1.019200000000012	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3566	1.585800000000006	emotion	1.585800000000006	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3649	1.2664000000000044	emotion	1.2664000000000044	left	correct	n/a	female	black	asian	asian	fear
230.3731	2.17410000000001	emotion	2.17410000000001	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3814	1.1896999999999878	emotion	1.1896999999999878	left	correct	n/a	male	black	black	black	fear
240.3896	1.4233999999999867	emotion	1.4233999999999867	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3979	2.052000000000021	emotion	2.052000000000021	left	incorrect	n/a	female	asian	asian	black	anger
