onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.01	1.9596999999999998	control	1.9596999999999998	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0182	1.3363000000000014	control	1.3363000000000014	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0265	0.9039000000000001	control	0.9039000000000001	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0347	0.9605999999999995	control	0.9605999999999995	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0429	1.196200000000001	control	1.196200000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0511	0.8609000000000009	control	0.8609000000000009	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0593	1.319499999999998	emotion	1.319499999999998	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0675	1.0970999999999975	emotion	1.0970999999999975	right	correct	n/a	male	black	black	black	anger
50.0758	1.3186999999999998	emotion	1.3186999999999998	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.084	1.1393999999999949	emotion	1.1393999999999949	left	correct	n/a	male	black	black	black	fear
60.0922	1.4040000000000035	emotion	1.4040000000000035	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1004	2.1256000000000057	emotion	2.1256000000000057	right	correct	n/a	female	asian	black	asian	fear
70.1086	0.9943000000000097	control	0.9943000000000097	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1168	1.210000000000008	control	1.210000000000008	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1251	0.9325999999999937	control	0.9325999999999937	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1333	1.0161999999999978	control	1.0161999999999978	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1415	0.9859000000000009	control	0.9859000000000009	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1497	0.9005000000000081	control	0.9005000000000081	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1579	1.3652000000000015	emotion	1.3652000000000015	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1661	1.2797999999999945	emotion	1.2797999999999945	left	correct	n/a	male	black	black	black	anger
110.1743	1.238500000000002	emotion	1.238500000000002	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1826	1.3670000000000044	emotion	1.3670000000000044	right	correct	n/a	male	black	black	black	fear
120.1908	1.874600000000001	emotion	1.874600000000001	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.199	1.2742999999999967	emotion	1.2742999999999967	left	correct	n/a	female	asian	black	asian	anger
130.2072	0.9890000000000043	control	0.9890000000000043	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2154	0.8366000000000042	control	0.8366000000000042	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2237	0.8671999999999969	control	0.8671999999999969	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2319	0.6939000000000135	control	0.6939000000000135	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2401	0.8365000000000009	control	0.8365000000000009	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2483	0.7581000000000131	control	0.7581000000000131	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2565	1.8217000000000212	emotion	1.8217000000000212	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2647	1.1843999999999824	emotion	1.1843999999999824	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.273	1.3729999999999905	emotion	1.3729999999999905	right	correct	n/a	male	black	black	black	anger
175.2812	1.3645999999999958	emotion	1.3645999999999958	left	correct	n/a	female	black	asian	asian	anger
180.2894	1.1152999999999906	emotion	1.1152999999999906	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2976	1.5869000000000142	emotion	1.5869000000000142	right	correct	n/a	female	asian	asian	black	fear
190.3058	1.0315999999999974	control	1.0315999999999974	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.314	0.6882999999999981	control	0.6882999999999981	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3222	0.7658999999999878	control	0.7658999999999878	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3305	0.8574999999999875	control	0.8574999999999875	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3387	0.6261000000000081	control	0.6261000000000081	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3469	0.7927999999999997	control	0.7927999999999997	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3551	1.520399999999995	emotion	1.520399999999995	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3633	1.3050999999999817	emotion	1.3050999999999817	left	correct	n/a	female	black	asian	asian	fear
230.3715	1.3007000000000062	emotion	1.3007000000000062	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3798	1.1843000000000075	emotion	1.1843000000000075	left	correct	n/a	male	black	black	black	fear
240.388	1.653899999999993	emotion	1.653899999999993	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3962	1.48660000000001	emotion	1.48660000000001	right	correct	n/a	female	asian	asian	black	anger
