global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
60273.84430055249	n/a	n/a	3632936306.767244	98490.5657719017	n/a	9700391546.069296	n/a	58642.064549656025	n/a	3438891734.6460238	n/a	59005.34331755487	59537.03680810043	n/a	n/a	n/a	n/a	0.00023401009999999997	-0.0395225511	0.1047915659	-0.1374552261	-0.033043202	0.0082581151	0.11308851800000001	0.025946059100000002	-0.0186963505	0.1033371692	-0.0697449409	0.0309543971	-0.046994962599999995	0.0511518547	-0.0906778597	0.0044448671	-0.024017905	0.0034167727	-0.0422030096	0.0360754463	-0.0504509412	0.0045924092	-0.004441355300000001	0.0723446814	-0.0349839895	0.068742476	-0.0135127872	0.0789405753	-0.13557263220000002	0.08104952530000001	-0.0191498381	0.17504690960000002	-0.17937362829999998	0.0387647741	-0.0211408011	0.11899779279999999	-0.1281084398	-0.0914403899	0.1082647561	0.006692163399999999	0.0459118043	-0.0418133898	0.153742718	-0.0170860803	0.0710059442	-0.0521625762	0.0608328851	-0.046984458099999994	0.0033811024	-0.0376629705	0.1026268033	-0.005976395400000001	0.0015046315	-0.0779964918	-0.0732172938	0.0380408371	-0.0455605655	0.051841648	-0.0830626089	0.0208441103	-0.0286742865	0.0041153097	-0.0429140463	0.024183871699999998	-0.0054030752	0.0488589374	-0.006848392900000001	0.057853560599999986	-0.0284609964	0.11798337019999999	-0.024059904	0.05665356780000001	-0.1271410806	0.0992847445	-0.0048092754	0.1505108801	-0.1973446414	0.0400535065	-0.0143261036	0.08211518450000001	0.0722905774	-0.1437902727	0.028517845	0.0797169332	-0.08960221730000001	-0.030494047000000007	0.1524434966	-0.0222623404	0.0111634695	-0.0581792356	0.055296745099999996	-0.07923341860000001	0.023103451400000002	-0.0380245704	0.0462497163	-0.0723249285	0.0644428801	-0.0327325006	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	9.97332e-05	n/a	9.94671118224e-09	n/a	-7.9065e-05	n/a	6.251274225e-09	n/a	-0.05382230000000001	n/a	0.002896839977290001	n/a	0.000958271	n/a	9.18283309441e-07	n/a	0.00120915	n/a	n/a	1.4620437225e-06	2.1175799999999998e-22	n/a	n/a	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60054.67865442656	-219.16564612592632	48033.580441794744	3606564428.2864375	99142.83239850428	652.2666266025773	9829301215.99791	425451.75217950577	58734.787899389776	92.72334973375109	3449775309.5863037	8597.619585847518	59086.7746613368	59120.71064528633	1.06341	17.987784999999995	0.1336188238	0.081495	0.028037193399999997	-0.0343394248	0.0964373611	-0.0025919492	0.0333242518	-0.0937661825	0.077140665	0.06217772940000001	-0.028679398199999998	0.11596936949999999	-0.1556445283	0.0753143688	0.0036388103000000002	-0.0243414136	-0.09070899619999999	-0.049520544699999995	-0.0201713216	0.08701862560000001	0.0789732866	-0.04764483	0.0124932643	0.0946055478	-0.0036157298999999997	0.0439457022	-0.0191225152	0.0232220304	0.052123013499999996	0.1075100246	-0.0326642584	0.0047914275	0.040371822	0.0412771642	-0.061510538	0.0237218131	0.047106226200000004	-0.0065799707999999995	0.050841095499999996	0.0081178703	-0.12915223539999998	-0.10072697289999999	-0.0322978671	0.0629376047	0.060372360300000004	0.0322170768	-0.1085834046	-0.0554690963	0.0026972573	-0.0156542663	0.0701495099	0.0365594256	-0.0440765281	0.0173050021	0.0793862418	0.0330271939	-0.1493182757	0.0818766665	0.024314319700000003	-0.024340620299999997	-0.0860878341	0.0483257343	0.0086774678	-0.09205723810000001	0.0464029552	-0.0592696834	0.09335538630000001	-0.027531510699999998	-0.0003265858	0.0444234675	-0.0240326531	0.07632870679999999	-0.09612143449999999	0.035234911	-0.0215752591	0.0189174127	-0.0437354124	0.0100279615	-0.0585787043	0.051716123899999994	0.0242446602	0.011124260300000001	-0.0037909776000000003	0.07142022370000001	-0.109382344	-0.118157099	-0.0014128160000000001	0.0496663774	0.0393293412	0.0754289333	-0.072752247	0.0388329487	0.0361561566	0.0077234929	-0.1021116535	0.0335995231	-0.0606149273	0.037305633	0.0915473617	0.02282581	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	0.000120352	2.06188e-05	1.4484603903999999e-08	4.2513491344e-10	-0.0227906	-0.022711535	0.0005194114483599998	0.0005158138220562249	0.00500252	0.058824820000000014	2.50252063504e-05	0.0034603594480324016	0.000167034	-0.000791237	2.7900357156000006e-08	6.26055990169e-07	0.00145915	0.00025	6.25e-08	2.1291187225e-06	0.0	-2.1175799999999998e-22	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60021.49655349166	-33.18210093490052	1101.0518224539258	3602580048.5208116	98807.76433961003	-335.0680588942487	9762974293.791912	112270.60409115972	58547.189024361345	-187.59887502843048	3427773342.654297	35193.33791193268	58895.19889626786	58247.13909163328	1.2104180000000002	20.47444	0.08283650199999999	0.0412754	-0.033042095699999996	-0.07727326820000001	-0.009179170799999999	-0.030716301600000002	0.050596167000000004	-0.0434227963	-0.0755745754	0.1073294006	0.0246952466	-0.0027113964	-0.023025190499999997	-0.010583212600000001	-0.0302661163	0.0383851723	0.0510166646	-0.073904883	-0.0303939427	-0.0416111677	0.0523758246	-0.0158369962	-0.0933005967	0.024383467000000002	-0.0045174487	0.0643072529	-0.0091797824	0.0232435815	0.04949440769999999	-0.0438404815	0.0248709398	0.004406544	0.0624770017	0.0168254266	-0.0269936731	-0.009363303100000001	-0.07640466110000001	-0.0029150027	-0.020956979	-0.0895627586	-0.0292123859	-0.1174748208	0.0525723346	-0.0734637313	-0.1473881824	0.1471275493	0.002289927	-0.0630238592	0.0163932934	0.0065706725	-0.0270847883	-0.015200099299999999	-0.0101646876	-0.0166593177	0.0072394018000000015	0.0990910967	-0.0260207764	-0.008207068199999999	-0.0250930851	0.0270503902	0.0654251423	0.0852978737	-0.011410856499999998	0.0185110042	0.0571960354	-0.0072654839	0.0370296044	0.08626393	-0.006465073000000001	0.0699653604	0.0073430045	0.026529523	0.0012751648	-0.0761146807	0.024664059900000004	0.0159394186	-0.0507237651	0.0095582397	-0.0285121531	-0.011596272900000001	-0.08559976400000001	-0.0058178236999999995	-0.000139574	-0.08686894640000001	-0.08947482720000001	-0.060020982599999995	-0.0458795616	-0.060233370999999994	-0.1681319324	0.0924153006	-0.083697889	-0.09413590640000001	0.0045159085	-0.023274115	0.0245643784	-0.0532120075	-0.0022754251000000002	0.024605177000000002	0.0158637181	0.008016501899999999	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.00012322399999999998	2.8719999999999816e-06	1.5184154175999995e-08	8.248383999999898e-12	-0.0440184	-0.021227799999999998	0.00193761953856	0.0004506194928400001	0.027241700000000004	0.022239180000000004	0.0007421102188900003	0.0004945811270724001	0.0007869869999999997	0.0006199529999999997	6.193485381689995e-07	3.8434172220899957e-07	0.00129177	-0.00016737999999999996	2.8016064399999982e-08	1.6686697329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59956.393446222224	-65.10310726943862	4238.414576136032	3594769115.0781994	97970.35894097225	-837.405398637784	9598191231.022942	701247.801667706	58362.87106058597	-184.31796377537103	3406224718.434584	33973.11177029899	58699.79895802946	58101.48467224751	1.145604	19.378099	0.25474772929999995	0.156496	-0.0209310036	-0.0560274916	-0.0874282924	-0.0921749402	-0.0265011035	0.0473443795	-0.0877275454	0.050627387999999995	0.0355826815	-0.010989763400000001	0.1156146528	-0.0313636133	0.024236149900000004	-0.023524605	-0.0515820964	-0.0922499356	0.0493928291	-0.059600885	0.0043722292	-0.01855541	0.0043006176	0.0224596022	0.0007151946	0.0867684063	-0.0030631952000000004	0.0912348761	0.050722640599999994	0.03833236	0.09677804640000001	0.0520002284	0.0032632719	-0.055806992699999995	0.1696336373	-0.012709016000000002	0.0193171175	0.059166814299999995	0.0089176416	0.033329846	-0.0502400448	0.0082442208	-0.012675436100000001	-0.1085634568	0.029552542299999998	0.09872913789999999	0.032802409500000004	-0.0207038023	0.08933352160000001	-0.0391013406	-0.0005063858	0.0610368274	-0.044732037599999996	-0.07156273	-0.0992205173	-0.123627463	0.11309472039999999	-0.0361736139	0.0036658594	-0.0316054394	-0.039021463199999995	0.0898979157	0.0561097683	0.0704595108	0.0082724031	-0.0180150709	0.014152151699999999	-0.007470129200000002	-0.006802451899999999	0.0713010199	0.0035941031	0.11092685199999999	-0.028660446200000002	-0.0175335418	0.095554399	0.056499973099999996	0.0170057661	-0.052284250899999996	0.1721599216	-0.0587271683	0.0104413261	0.0599355825	-0.0052744722	0.025228661200000002	-0.0072696128	-0.032966063999999996	0.0569676014	-0.0901298837	0.0320029817	0.08313279259999999	-0.0040336681	-0.0778069525	0.0408617715	-0.0653690174	0.0311670829	0.0436250458	0.0178159402	0.0812700546	-0.0247267962	-0.1281808354	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	9.774470000000004e-05	-2.5479299999999944e-05	9.554026378090008e-09	6.491947284899973e-10	0.0870306	0.131049	0.007574325336359999	0.017173840401	-0.0360957	-0.0633374	0.00130289955849	0.00401162623876	0.00152713	0.0007401430000000003	2.3321260369e-06	5.478116604490003e-07	0.00101503	-0.00027673999999999993	7.658502759999997e-08	1.0302859009000002e-06	0.00018983400000000005	0.00018983400000000005	3.603694755600001e-08	3.603694755600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59809.12773681253	-147.26570940969395	21687.18916794042	3577131760.6383576	98497.783203125	527.4242621527518	9701813295.929813	278176.3523073748	58461.66142092509	98.79036033911687	3417765856.094881	9759.53529593256	58790.763726286736	57840.087684049315	1.111531	18.801756	0.2258192638	0.136722	-0.0201596171	-0.0033464909999999996	-0.0946920726	0.044220771299999996	0.0189720678	-0.006594008199999999	-0.0963890646	0.003848851	0.0018729395999999999	0.0040864543	-0.0158679898	-0.0116371574	0.0729657244	-0.0211655288	0.019233073700000002	-0.0812739019	-0.0101416676	0.11556219289999999	-0.007897594300000001	-0.029216802599999998	-0.14487664349999999	-0.0395433975	0.0803529555	-0.0967607678	-0.005460607199999999	0.0097177251	-0.11429934720000001	-0.010300403100000001	0.0734135202	-0.0104387722	-0.0779855182	-0.0046862035	0.0487859409	-0.042911511500000006	0.062320129400000014	0.04967471	0.0115584964	0.0729862858	0.0436043324	0.034678991299999996	-0.006483162	0.0225290496	0.0354323211	0.0325387611	0.0186805943	0.0411638819	0.0699785882	0.0091091292	0.024068906299999998	0.0348650144	-0.0424212899	0.064233049	0.0154048713	0.09885944349999999	-0.0070779102	-0.0119925533	0.076939573	-0.028919687599999997	0.024832332400000004	0.0678929238	0.030057075699999998	-0.1075169655	-0.0232132993	-0.0458808086	-0.0206534953	0.14381831960000002	-0.0787197662	-0.0934417677	-0.024325981200000003	-0.0441512476	0.0932926881	0.0608393529	0.05855944480000001	-0.0017178523	0.0729774759	0.02457795	0.0501032788	-0.0483004832	0.0510830175	0.022957673999999997	0.018892305	0.0524018514	0.0904881438	-0.0019120101	0.0002182254	0.022929774500000003	0.029504293900000002	0.0580278162	0.0554291887	-0.0079167926	-0.0015765116	-0.0475743271	-0.0286143661	0.0391309957	-0.0506496593	-0.0029920465	0.0131767284	-0.0363621871	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	9.64709e-05	-1.273800000000042e-06	9.30663454681e-09	1.6225664400001067e-12	0.00702741	-0.08000319	4.938449130810001e-05	0.0064005104101761	0.054237699999999986	0.0903334	0.0029417281012899987	0.008160123155559999	0.000607336	-0.0009197939999999999	3.68857016896e-07	8.460210024359999e-07	0.00101503	0.0	0.0	1.0302859009000002e-06	0.0	-0.00018983400000000005	3.603694755600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59827.209934130726	18.082197318202816	326.9658598544211	3579295048.5025506	98333.96664663461	-163.81655649039018	9669568996.461449	26835.864180369208	58393.23586205181	-68.42555887327762	3409769994.441214	4682.057107120382	58722.778348230575	58259.51106888289	1.147678	19.413187	0.0459940802	0.0334431	-0.051816605300000006	0.1054588167	-0.0085592177	0.0211585251	-0.015410031299999996	-0.0278256446	-0.0542219695	-0.06353308120000001	0.054762954	0.037327542000000005	0.0339458562	-0.0463573764	-0.0089797528	0.0597171249	-0.0116559917	0.005877354699999999	0.0069154626	0.1559764218	-0.0117456706	0.1562027569	-0.0187697465	0.0722493543	0.0462990249	-0.009131843	0.09745410539999999	0.0614676367	-0.0472098921	0.042341486100000006	-0.0145620178	0.0324071637	0.054312106500000006	0.0317325896	0.0547523366	-0.0191262736	0.051055336500000006	-0.0576644596	-0.0720407008	-0.055492308899999995	0.031802061	0.0586665857	0.0301778471	-0.0562570099	0.0051096183	0.0360054027	-0.015465065200000001	-0.10531019359999999	0.0578793221	-0.033686344300000004	0.0229987067	-0.0239161108	-0.1269538452	0.024952914700000002	-0.072721689	0.11274706640000001	0.036469628999999996	-0.049480385700000004	0.0022118088	0.0665453849	-0.0148537825	-0.028655362	0.040902741	-0.1714031412	-0.0244586825	0.1234672585	0.0396695954	0.0223582795	-0.0178262357	-0.07169009280000001	0.0777782794	0.0966494814	0.0179686824	0.0517785932	-0.009713056999999999	0.0731513063	-0.055421974699999994	0.0313031954	0.0587499942	0.0082879234	0.0617644462	-0.055215321399999996	0.0454130375	-0.0529132737	-0.0066109304	0.0920406536	-0.0033265901	-0.0505281025	-0.0090422287	0.0393609428	-0.07620066610000001	-0.045439813200000005	0.054012396	-0.062189079400000014	-0.0416690496	-0.031490906299999996	-0.0778745894	0.0595150984	-0.0827152805	-0.052714091799999994	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	9.64707e-05	-2.0000000000043854e-10	9.306595958490001e-09	4.000000000017541e-20	-0.00104137	-0.008068780000000001	1.0844514769e-06	6.510521068840003e-05	0.0469071	-0.0073305999999999935	0.0022002760304099997	5.373769635999989e-05	0.00121923	0.000611894	1.4865217929e-06	3.74414267236e-07	0.00101503	0.0	0.0	1.0302859009000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59874.4183634271	47.20842929637002	2228.6357966303667	3584945974.358697	98278.78660857373	-55.18003806087654	9658719897.253572	3044.8366003997835	58351.98262530084	-41.25323675097025	3404953876.3034115	1701.8295424316018	58708.92894311324	58576.12015236138	1.080651	18.279417	0.1274123201	0.07544119999999999	0.0010734053	0.029041011800000002	0.0744805764	0.0010421936999999999	-0.0694613459	-0.0263714229	0.0269095719	-0.0984478872	0.0184185857	-0.07849958580000001	0.101114543	-0.033206290699999995	-0.1269872184	0.014491805	0.0554491924	0.043671321299999996	0.0028589313	0.0008817294000000002	0.021260715899999998	0.11701219189999999	0.0009742099000000001	-0.0085767763	0.0839115369	0.0490586712	0.028666140899999998	0.0755803659	-0.0048217505	0.1545304771	0.014819141499999999	-0.0229654229	-0.0243976597	-0.0670022578	-0.1102250738	0.0645362056	0.0703150361	-0.1008759515	0.0033881571999999998	0.0877460969	0.1779194278	-0.08811329539999999	-0.0819682457	0.0272402419	0.1363668002	-0.0628181414	-0.0177963169	-0.0495319604	-0.08772343939999999	-0.0968451769	-0.019807507	-0.0484117701	0.0857341925	-0.0033810485	-0.0487646181	-0.0515672828	0.087136492	-0.034836397799999995	-0.1351658738	0.0197061981	0.0488517614	-0.0563221014	-0.0022889038	-0.0175350481	0.031144832999999997	0.1053553193	-0.0085962506	0.0049698146000000006	-0.0933547152	0.0033899388	0.0196010542	0.1208320777	-0.042803015300000004	0.1162913314	0.020478086	-0.0716316084	0.0375411396	-0.0803209733	-0.0757326911	0.1204663803	0.11349140890000001	-0.0666516018	-0.0323894584	-0.09194439119999999	0.1269975358	-0.080777936	-0.0058106458	0.09375406800000001	0.1567974203	-0.091621541	-0.07007907	-0.008511990799999999	0.0763338621	0.09203836720000001	0.0167686557	-0.057513483	0.061013842699999994	-0.05273914389999999	-0.057783395599999995	0.033388357	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	9.64708e-05	1.0000000000699551e-10	9.30661525264e-09	1.0000000001399106e-20	0.044256300000000005	0.045297670000000005	0.0019586200896900005	0.0020518789074289003	-0.0139769	-0.060884	0.00019535373361000003	0.003706861456	0.0007946169999999997	-0.00042461300000000017	6.314161766889997e-07	1.802961997690002e-07	0.00101503	0.0	0.0	1.0302859009000002e-06	2.1175799999999998e-22	2.1175799999999998e-22	4.484145056399999e-44	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59881.701220191455	7.282856764351891	53.04000265006609	3585818141.024278	99902.9772636218	1624.1906550480633	9980604866.135736	2637995.283945457	58584.42172398518	232.43909868433548	3432134468.7337465	54027.93459718625	58967.75281060841	58507.907832887	1.161868	19.653206	0.19764715010000006	0.134784	-0.040006663	-0.025013741699999998	0.0991824435	0.0485740849	0.1114772306	-0.114670315	0.0788456097	0.0560907972	0.0762802248	0.0033614442	-0.0917082798	-0.0220084064	-0.0874635007	-0.0286264776	-0.0201427549	-0.0841748575	0.0413343282	0.07561908839999999	0.014753256499999999	0.0016522507	0.050206338600000004	0.0584838739	0.0213499905	0.0832071197	-0.108362555	-0.0703904924	0.1128826801	-0.0031393748999999998	0.050818980300000004	-0.0369569621	-0.0345819051	0.12405641070000001	-0.0426253468	0.020250518000000002	0.1525199084	0.0644858583	0.0470153192	0.1195995442	0.0807802538	0.036580226699999996	-0.0021974919	0.1511746537	-0.10486626380000001	-0.0192373542	-0.08854197330000001	-0.0474685388	-0.0521295335	0.0757688182	-0.014639233100000001	-0.0865595525	0.14956165789999998	-0.0048220344	0.090860681	-0.1648656343	-0.10192009390000001	-0.0152113899	-0.07773381730000001	-0.022079581600000002	-0.0187026833	0.039612220499999996	0.0958927918	-0.0819037603	-0.013650543400000001	-0.0040411352000000005	0.0572110895	-0.0509852312	-0.0409262189	0.1130789159	-0.0696893364	-0.0315385663	-0.1023894417	-0.065574276	0.0421230437	-0.032086668	-2.72127e-05	0.1337217897	-0.0428018744	0.0258978914	0.11569113439999999	0.07810363349999999	0.0523708818	0.10568230599999999	0.1339358427	-0.0311593137	-0.0344077385	0.1446008436	-0.1002957173	-0.0302174336	-0.08456122029999999	0.08563245550000001	-0.0923175886	0.030882703799999998	-0.0043762677	-0.0503681486	0.0747783803	-0.15181571289999998	0.1297715065	-0.059044066799999996	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	9.64709e-05	9.9999999993443e-11	9.30663454681e-09	9.999999998688602e-21	-0.029058	-0.0733143	0.0008443673639999997	0.00537498658449	0.0949275	0.10890439999999998	0.00901123025625	0.011860168339360001	0.0004860480000000001	-0.0003085689999999997	2.3624265830400013e-07	9.52148277609998e-08	0.00101503	0.0	0.0	1.0302859009000002e-06	0.0	-2.1175799999999998e-22	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59866.5590204396	-15.142199751855516	229.2862133250932	3584004888.9477773	98424.93633146367	-1478.0409321581244	9687468091.852678	2184604.9971348583	58489.965154958976	-94.45656902620249	3421076023.8283157	8922.043432201755	58828.730442256325	57510.36419337952	1.166609	19.733406	0.0933319504	0.0759437	-0.045359770099999995	-0.076341964	-0.0252906006	0.0048976895	0.008480659599999999	0.0423299748	-0.0454010945	0.0691118206	0.013646466000000001	-0.0644289379	0.0257265021	-0.0260867303	-0.0063303103	-0.039201543	-0.0067161769	-0.1130595334	0.0283806092	-0.0200827321	0.0223448879	0.0571962716	-0.0661488354	0.023116507799999998	0.060965444	0.0465853538	-0.027042326800000002	0.0074792262	0.0399284229	0.0208445254	0.0485079104	-0.0168823143	-0.0758390324	0.0085125773	-0.0302282214	-0.0223197699	0.129996435	-0.0181053022	-0.0023742899	-0.049675906299999996	-0.026174576	0.029714946800000006	0.0129298866	0.027150648599999997	0.012124638	-0.032386517999999996	0.051581475300000006	0.0950062108	-0.023161545899999997	-0.0629733988	-0.0530675257	0.08105358480000001	-0.1129403851	-0.0747552827	-0.0681093163	0.042026515300000004	0.0223150173	-0.026814527799999998	-0.015135878799999999	-0.0454292231	0.0028225726	0.0966622297	0.0684890464	0.010844164199999999	0.0263583726	0.05644996450000001	0.0320420831	0.0640837361	-0.0732370559	0.0400964084	-0.013744290400000001	0.0315717022	-0.038121775	-0.006653898199999999	0.0419388977	-0.0360205723	0.0581124179	0.023556791	-0.0312998966	-0.0161227962	0.1329476742	0.0030557734	0.0102734113	0.018733328	-0.046303603799999996	0.0465295633	0.0077342246	0.0300192892	-0.0037163441	-0.013960626799999999	0.115841915	0.010484568599999999	0.048583685999999994	0.0307325827	0.0856433487	0.0323255739	0.0055875142	0.1429717193	-0.09745989279999999	-0.004149211	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	9.647130000000004e-05	4.000000000415346e-10	9.306711723690007e-09	1.6000000003322772e-19	-0.029065800000000006	-7.800000000005719e-06	0.0008448207296400001	6.084000000008921e-11	0.0270597	-0.0678678	0.0007322273640899999	0.00460603827684	0.000995175	0.0005091270000000001	9.90373280625e-07	2.5921030212900014e-07	0.00101503	0.0	0.0	1.0302859009000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59855.78987189655	-10.769148543047777	115.97456034222807	3582715581.1886344	98306.71529447117	-118.22103699250148	9664210271.988213	13976.2135875824	58409.18442699647	-80.7807279625049	3411632825.426887	6525.526010152221	58738.72779716216	57815.882674258515	0.9764640000000002	16.517076	0.1245565504	0.07976909999999998	-0.0022992795	-0.0607874667	-0.0879287224	-0.0232272375	-0.0348170656	0.0422154793	-0.0354618996	-0.0045278506	-0.0027434885	-0.0233244085	0.0630868473	0.0198870027	0.0503082678	-0.0423845074	0.019964402	-0.1101857596	0.0564009974	-0.0339595531	0.031149359300000002	0.0360729105	0.0634752502	-0.0103135317	-0.0795640107	-0.0931258056	0.0361975629	-0.0056767695	0.0149904554	-0.0624322559	0.0722541376	0.0313589403	0.0029873741999999997	-0.041412418	0.10322166619999999	-0.00045386129999999995	0.1207610884	0.0027754221	-0.0368835175	-0.11025202710000001	-0.0717670866	0.0486699328	-0.0034873785	0.0414189688	-0.023951712599999998	0.059425443200000004	-0.0134005648	-0.0993439126	0.051991680199999994	0.0826229597	-0.0010803189	0.06158223440000001	-0.0492600956	0.0402433554	0.08487525800000001	-0.0622268477	0.06824067269999999	0.0163871273	0.0461775672	-0.0502128818	0.029180531699999998	0.09247184050000001	0.08008614389999999	0.0337953043	0.0447479405	0.0343877663	-0.0278669579	-0.06061712530000001	0.09308163539999999	-0.0851343545	0.0011024231	-0.032632592099999996	0.0185629312	-0.0542464804	0.07538486230000001	0.0207722059	0.013167223600000002	-0.0377934362	0.0937169809	-0.0315091098	0.0959427076	0.041111572	0.0494522575	0.0373613015	-0.11979132	0.08415749230000001	0.0024113764	0.042095859400000005	-0.0329286729	0.017047264399999998	-0.1013340809	-0.0369285921	-0.060424313099999995	-0.0734129696	0.0049784759	0.087665248	-0.07573226400000001	0.026450381000000002	0.1019595453	-0.0085893287	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	9.64709e-05	-4.000000000415346e-10	9.30663454681e-09	1.6000000003322772e-19	0.0292583	0.0583241	0.0008560481188899997	0.00340170064081	-0.028845099999999995	-0.05590479999999999	0.0008320397940099997	0.003125346663039999	0.000788622	-0.00020655300000000005	6.21924658884e-07	4.266414180900002e-08	0.00101503	0.0	0.0	1.0302859009000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
