onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0122	0.8734999999999999	control	0.8734999999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0205	0.7500999999999998	control	0.7500999999999998	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0287	0.372799999999998	control	0.372799999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.037	0.5503999999999998	control	0.5503999999999998	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0452	0.46799999999999997	control	0.46799999999999997	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0534	0.36179999999999524	control	0.36179999999999524	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0617	0.5452999999999975	emotion	0.5452999999999975	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0699	0.5280000000000058	emotion	0.5280000000000058	right	correct	n/a	male	black	black	black	anger
50.0782	0.8975999999999971	emotion	0.8975999999999971	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0864	1.3171999999999997	emotion	1.3171999999999997	left	correct	n/a	male	black	black	black	fear
60.0947	1.2977999999999952	emotion	1.2977999999999952	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1029	0.8134999999999906	emotion	0.8134999999999906	right	correct	n/a	female	asian	black	asian	fear
70.1112	0.6871000000000009	control	0.6871000000000009	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1194	0.4677999999999969	control	0.4677999999999969	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1277	0.40639999999999077	control	0.40639999999999077	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1359	0.39909999999999	control	0.39909999999999	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1441	0.6078000000000117	control	0.6078000000000117	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1524	0.5073000000000008	control	0.5073000000000008	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1606	0.5090000000000003	emotion	0.5090000000000003	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1689	0.5436000000000121	emotion	0.5436000000000121	right	incorrect	n/a	male	black	black	black	anger
110.1771	0.449300000000008	emotion	0.449300000000008	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1854	0.4709000000000003	emotion	0.4709000000000003	right	correct	n/a	male	black	black	black	fear
120.1936	0.48349999999999227	emotion	0.48349999999999227	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2019	1.3231000000000108	emotion	1.3231000000000108	right	incorrect	n/a	female	asian	black	asian	anger
130.2101	0.6467999999999847	control	0.6467999999999847	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2184	0.4543999999999926	control	0.4543999999999926	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2266	0.5781000000000063	control	0.5781000000000063	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2348	0.6847999999999956	control	0.6847999999999956	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2431	0.8833999999999946	control	0.8833999999999946	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2513	0.9150000000000205	control	0.9150000000000205	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2596	0.7346000000000004	emotion	0.7346000000000004	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2678	0.8743000000000052	emotion	0.8743000000000052	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2761	1.1288999999999874	emotion	1.1288999999999874	right	correct	n/a	male	black	black	black	anger
175.2843	0.6116000000000099	emotion	0.6116000000000099	right	incorrect	n/a	female	black	asian	asian	anger
180.2926	1.028099999999995	emotion	1.028099999999995	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3008	1.2907999999999902	emotion	1.2907999999999902	right	correct	n/a	female	asian	asian	black	fear
190.309	0.6935000000000002	control	0.6935000000000002	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3173	0.7511000000000081	control	0.7511000000000081	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3255	0.5498000000000047	control	0.5498000000000047	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3338	0.8163000000000125	control	0.8163000000000125	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.342	0.8270999999999731	control	0.8270999999999731	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3503	0.6975999999999942	control	0.6975999999999942	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3585	0.9013000000000204	emotion	0.9013000000000204	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3668	1.1578999999999837	emotion	1.1578999999999837	right	incorrect	n/a	female	black	asian	asian	fear
230.375	0.8616000000000099	emotion	0.8616000000000099	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3833	0.8752000000000066	emotion	0.8752000000000066	right	incorrect	n/a	male	black	black	black	fear
240.3915	1.1157999999999788	emotion	1.1157999999999788	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3997	1.468500000000006	emotion	1.468500000000006	right	correct	n/a	female	asian	asian	black	anger
