global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
57909.089194101885	n/a	3353462611.290448	n/a	101585.92276936027	n/a	n/a	10319699704.90243	59032.90303940371	n/a	n/a	3484883641.2596397	59364.65312413452	48746.19583418527	n/a	n/a	n/a	n/a	0.0215688627	-0.0062520783	0.0590287238	-0.0873590023	0.19111352829999997	-0.0963983579	-0.0318612303	0.030601348799999997	-0.0434365513	0.0212674823	-0.1625409542	-0.0027438623	0.0111762049	-0.0256813573	0.1824299022	-0.011617817800000001	0.046453076600000004	-0.0443443638	0.031720985099999995	-0.0690045032	0.063041798	-0.0848776802	0.0037536338	-0.1305191597	0.024317834700000002	-0.0313204251	0.1658343693	0.0570568273	-0.14445614199999998	0.007991913199999999	-0.0978653206	0.09954899130000001	-0.0707694569	0.24733430690000002	-0.059122688799999996	0.1028106825	-0.0073280643	0.0478248183	-0.0889702705	0.0159722355	-0.0351379547	0.1911530079	0.0005108858	-0.182541404	0.145280052	-0.046567200499999996	-0.0243017369	0.17849996559999998	-0.0229449746	0.050814865199999996	-0.0386424655	0.0268895134	-0.0790367136	0.0525189439	-0.0824274425	0.02181124	-0.1244082905	0.0050554347	-0.0515094409	0.160983237	0.0856347092	-0.14899290810000002	0.0657688642	-0.0748845566	0.1097321235	-0.024798523599999997	0.265493566	-0.0321259606	0.0201271202	-0.0010237006	0.0833951695	-0.0513704042	0.0434915519	-0.0095319649	-0.1536116937	0.0376852319	-0.2179806697	0.1080170016	-0.0789748328	0.1230827756	0.1230566308	0.1230130602	0.011299600000000002	n/a	n/a	0.00012768096016000006	-0.0535551	n/a	n/a	0.0028681487360099995	0.0173228	n/a	n/a	0.00030007939983999995	0.00154273	n/a	n/a	2.3800158529e-06	0.000231066	n/a	n/a	5.339149635599999e-08	0.000679957	n/a	4.62341521849e-07	n/a	0.0	0.0	0.0	0.0	0.0
57849.06975805742	-60.019436044465685	3346514871.872593	3602.3327030957075	101521.6302477904	-64.29252156987786	4133.528329813211	10306641408.169071	59114.4054499247	81.50241052098863	6642.642920731759	3494512931.698087	59440.01816233152	48601.543843394815	1.142558	19.476286	0.1159317	0.06401860000000001	0.024017589199999998	-0.0761122888	-0.0918599299	0.041719223300000004	0.1504314352	-0.085602073	-0.048666990800000004	-0.017603961	-0.0003660885	0.0150547667	-0.0432586362	-0.0289081553	0.0271198731	0.05796390730000001	0.07543327150000001	0.0834906176	0.0639439312	0.0845829011	0.0426650453	-0.0649638463	0.042817595	-0.10078619609999999	0.0297895955	-0.0357527324	-0.055195809699999994	-0.050810009	0.12175808240000001	-0.013716381000000001	-0.0754494221	0.0043792404	0.1242329809	0.09407151359999999	-0.0774278451	-0.0758179771	-0.1146697825	0.0196953652	0.0313981992	-0.1253071081	-0.0493621685	0.0163011784	0.1437545486	0.1208209197	0.0826475613	0.007933179399999999	-0.0680728644	-0.131292313	0.0574226266	0.06914280269999999	0.0781919509	0.0757682284	0.0813065462	0.040819517400000005	-0.0741105946	0.032826702	-0.0952557006	-0.0101206345	-0.0470360356	-0.0574654054	-0.047233377800000004	0.1156117892	-0.0057617453	-0.0768506682	-0.0353596873	0.0998098987	0.1367104972	-0.058664504900000004	-0.0422450989	-0.07569884959999999	-0.0937084658	0.0184384316	-0.1577131314	0.0348917097	0.0113165356	0.1715644575	-0.1040371313	0.0718268069	-0.0074343014	-0.0817918421	-0.0510589542	0.1230130602	0.12277786800000001	0.12238621390000001	0.0116111	0.00031149999999999933	9.703224999999958e-08	0.00013481764321	-0.00608775	0.047467349999999985	0.0022531493160224997	3.70607000625e-05	0.0246554	0.007332600000000002	5.3767022760000016e-05	0.0006078887491600001	0.00223132	0.0006885900000000003	4.741561881000003e-07	4.9787889424000016e-06	-1.0587899999999999e-22	-0.000231066	5.339149635599999e-08	1.1210362640999998e-44	0.000383208	-0.000296749	1.4684837126400001e-07	8.8059969001e-08	0.0	0.0	0.0	0.0	0.0
57829.26257038817	-19.80718766924838	3344223609.4348984	392.3246833648249	102028.87109375	507.2408459596045	257293.27580981518	10409890536.665054	59035.802249035194	-78.60320088950539	6178.463190075941	3485225947.187189	59367.84577957673	49149.93183194372	0.9998570000000002	17.043785	0.08830995	0.0548862	0.0538781596	0.0100818632	-0.0803669702	0.0416682935	0.1280813793	-0.0371466827	-0.0543168315	0.0194888133	0.0207989456	-0.0077046488	-0.0674669654	-0.0271918998	0.1925113134	0.0362011107	0.0718743053	0.0168766339	0.1524090393	0.0098587504	-0.0706041846	-0.0132510328	0.1340474395	-0.0359329864	-0.023940287999999997	-0.0829278121	0.0917110599	0.015100960200000001	0.1373054219	0.0854506966	-0.0560259468	-0.09512812820000001	0.06413157929999999	-0.024034595899999997	0.09246973359999999	0.0183039905	0.0095562604	-0.11428127939999999	-0.1026517383	0.0270042832	0.0328099994	-0.0710473616	0.0689364088	-0.16834194239999994	-0.0426404229	0.0803351702	-0.0575871836	0.044338708899999996	0.036713984399999997	0.0669683229	0.0075027025	0.1549779647	0.00037976480000000016	-0.069281051	-0.0101471506	0.13066314029999998	-0.0228810916	0.048868850400000004	-0.0956591665	0.0734317713	0.0018379607999999999	0.1336727904	0.09584352630000001	-0.042504691500000004	0.036453035	0.1111580918	-0.0564917237	0.0889104517	-0.052846335700000004	0.0959675574	-0.0478019726	-0.0870440409	0.0543547214	0.0305707599	-0.0940936694	0.0733006849	0.15510456960000002	-0.0720639702	0.0654563656	-0.0210641589	0.054692115599999994	0.12287366890000001	0.12222097380000001	0.1211357154	0.00712545	-0.004485650000000001	2.0121055922500005e-05	5.07720377025e-05	-0.046168	-0.04008025	0.0016064264400625	0.0021314842240000003	0.030823900000000005	0.006168500000000004	3.805039225000005e-05	0.0009501128112100002	0.0015743	-0.0006570200000000001	4.316752804000002e-07	2.4784204900000003e-06	-0.0	1.0587899999999999e-22	1.1210362640999998e-44	0.0	0.000288717	-9.4491e-05	8.335750608900001e-08	8.928549080999997e-09	0.0	0.0	0.0	0.0	0.0
57674.490696645305	-154.77187374286586	3326346877.1174264	23954.332901877613	102089.46592224328	60.594828493281966	3671.7332401302556	10422259052.288872	58980.82825001176	-54.9739990234375	3022.1405686289067	3478738101.057385	59307.84484917374	47798.16840859148	1.191805	20.315765	0.09917795	0.0635783	-0.0193099556	-0.0286533732	-0.1628085583	-0.0465377185	0.0112202575	0.0121873394	-0.0197961142	-0.1043111561	-0.1272633005	0.1066866415	0.0377545091	0.0060391657	0.0313574643	0.032448871000000004	-0.1159371211	-0.104373475	0.017522269	0.1136353034	0.0319255285	0.0291426955	0.0803822843	-0.0086230388	0.0001240526	0.1272750058	0.11044812050000001	0.0134774254	0.062384528	-0.1278879897	-0.0541882046	-0.0608447915	0.0043155399	0.051490151799999995	-0.16032972310000002	0.0874029409	-0.053320993600000005	0.0370390674	-0.019767288	-0.0034695570000000003	0.062007367	-0.0233833399	0.1432922417	-0.0660376153	-0.100399772	-0.0522879248	-0.1242131224	-0.036047980699999996	0.0330167583	-0.1211672572	-0.0993162258	0.0178292293	0.11048852869999999	0.0329715472	0.0366760744	0.0795039217	-0.0193241034	0.0014656028	0.10654568539999999	0.13553982779999998	0.0154050322	0.0613742267	-0.11479333789999999	-0.0801165237	0.08773984050000001	0.0251130762	0.0805666341	-0.1506916569	0.0814772276	-0.0425636426	-0.0175083395	-0.0007867365	-0.0005971418	0.1155332339	-0.0353265325	0.1595260928	0.0693942491	-0.10586642380000001	-0.0549983345	-0.09198124390000001	0.0037287294	0.1226646807	0.12138720970000001	0.11926793710000001	0.0220385	0.01491305	0.0002223990603025	0.0004856954822499999	0.010804	0.056972	0.0032458087839999997	0.00011672641600000005	0.0220477	-0.008776200000000005	7.702168644000009e-05	0.00048610107529	0.0019319000000000003	0.00035760000000000024	1.2787776000000016e-07	3.7322376100000016e-06	-0.0	0.0	0.0	0.0	0.000275983	-1.2734000000000033e-05	7.6166616289e-08	1.6215475600000078e-10	0.0	0.0	0.0	0.0	0.0
57771.01491681872	96.52422017341449	3337490164.519291	9316.925080085799	102745.89875315657	656.4328309132834	430904.06150082726	10556719710.5939	58975.29969732445	-5.528552687304909	30.564894816306328	3478085974.389237	59310.5633005793	48357.01800754905	1.058348	18.040825	0.10015305	0.06613810000000002	0.0155044875	0.0206699801	-0.0842734533	-0.1253961927	0.0174316806	0.1375597768	-0.0136280993	-0.0953032893	-0.0726987464	-0.21068173899999998	-0.0741940825	-0.0534202053	0.0078017477	-0.0062236104	-0.0604490373	-0.1280674378	0.006740380600000001	-0.1006824199	0.0189656668	0.0023392395	0.0413311073	-0.007238662299999999	-0.1488327301	0.12462627220000001	0.012713266499999999	-0.0720012681	0.1057216658	0.1390559937	0.0170229243	0.0874182706	-0.0453867192	-0.0018499045	-0.0537264138	-0.1120704181	-0.2010689657	-0.097744419	0.0058266032	-0.050309762800000005	0.0654414393	-0.072447683	-0.08617017769999999	-0.0622847743	0.07718509030000001	0.0777462163	0.0526837539	0.1020027353	-0.0051638581	-0.0594450345	-0.12581405980000002	-0.006340584	-0.09947393539999999	0.019842554499999998	0.0113554222	0.0324966899	-0.0191658905	0.1305795594	0.1543299983	0.0178511682	-0.0667240935	0.101724458	0.1260946717	0.0390558953	-0.054676921100000005	-0.0788467976	0.0021137655	-0.0290769027	-0.0888866289	-0.0465223029	-0.2279001406	0.0043860904	-0.050978432000000004	0.0447878677	-0.0889217718	-0.1069541518	0.048621162	0.08457730349999999	0.0738748538	0.050025335	0.07655288639999999	0.12238621390000001	0.12027846460000001	0.1167923968	0.0208995	-0.0011389999999999974	1.297320999999995e-06	0.0004367891002500001	-0.0319711	-0.042775099999999996	0.0018297091800100003	0.00102215123521	0.0184436	-0.0036041000000000016	1.2989536810000016e-05	0.00034016638095999986	0.000997699	-0.0009342010000000004	8.727315084010006e-07	9.95403294601e-07	-0.0	0.0	0.0	0.0	0.000394479	0.000118496	1.5561368144100002e-07	1.4041302016e-08	0.0	0.0	0.0	0.0	0.0
57682.072274010476	-88.94264280824427	3327221461.824168	7910.793709714927	102657.62811710859	-88.27063604797877	7791.705188314729	10538588610.630564	58918.09332496	-57.20637236445328	3272.5690391004828	3471341721.048696	59242.476258135626	47881.105182624735	0.991876	16.907729999999994	0.114432987	0.06911519999999999	-0.046655668899999996	0.034036907000000005	-0.028942830099999997	-0.1412836996	-0.0197077306	0.11221086779999999	0.1113886809	0.0768538107	0.075765296	0.019203524399999998	0.0831046964	0.031044587599999996	-0.0147788959	-0.052173065899999996	-0.0651306246	-0.1420379845	-0.0547062567	0.0052072249	0.052674405199999996	0.0240111371	-0.10292315630000001	-0.0176239129	-0.06229978	-0.0319276477	0.1348135614	-0.06357346929999999	0.013580651200000002	0.1541596214	-0.023174784	0.0389537219	0.1098325571	-0.08204323849999999	-0.0031538467	-0.08467385849999999	0.030251548700000002	0.068985749	0.0736881963	-0.0174870932	-0.0014771422	0.0562019914	0.0416607775	0.1165268194	0.063578682	0.023452797	0.17123766940000001	0.0510314596	-0.0527662345	-0.066654952	-0.135751488	-0.063651996	0.0054720298	0.0542496686	0.0301139381	-0.0990818226	-0.006029241899999999	0.0608833252	-0.028106630299999998	0.12305559220000001	-0.0565030003	0.0314396011	0.1428185376	0.0157133818	-0.1302965005	0.0894280274	-0.0716375406	-0.0292196258	-0.0303911861	-0.045919733399999996	0.05322600190000002	0.0754725967	-0.049050002300000006	-0.0048540681	0.0955908857	0.0014628184	-0.1086471707	0.0717308786	0.0371232083	0.1727114791	0.015901929	0.1220384262	0.1188972501	0.1137217091	0.022624	0.0017245000000000006	2.973900250000001e-06	0.000511845376	0.0271955	0.05916659999999999	0.00350068655556	0.0007395952202499999	0.000189213	-0.018254387	0.0003332226447457689	3.5801559369000004e-08	0.00130897	0.00031127100000000017	9.688963544100008e-08	1.7134024609e-06	-0.0	0.0	0.0	0.0	0.0	-0.000394479	0.0	1.5561368144100002e-07	0.0	0.0	0.0	0.0	0.0
57766.851572063926	84.77929805345047	3337009140.5488644	7187.529378435792	101890.73843907828	-766.8896780303038	588119.7782694232	10381722579.660666	58970.48358816124	52.39026320123958	2744.7396782951582	3477517934.621594	59288.662344500095	47871.4962797944	0.962199	16.401857	0.0802967	0.0519342	-0.0472844495	0.025500352599999998	0.0515941774	-0.1466962241	-0.0139878303	-0.0327897423	0.1008073004	0.057490997099999996	-0.0465891642	-0.0249727341	0.0320914717	0.0254744387	-0.0466686596	-0.027480662599999997	0.012255241000000002	-0.11172945150000001	0.0009149242999999999	0.0172144089	-0.0082154668	-0.0884440259	-0.006992199399999999	-0.012421591200000002	0.0191713877	-0.0069784565	-0.0317822767	0.0211814925	-0.0094440875	0.17204403769999999	-0.058611791399999995	0.0274531164	0.039945113	-0.1576484479	-0.0397841836	0.0317690448	0.2026992525	0.035421600299999995	0.0377921795	0.06911885599999999	-0.0245600433	0.1594501959	0.1329595344	-0.0486926271	0.0872772778	-0.1220388726	-0.0803887317	0.0254706596	-0.028934746	0.0036761121999999997	-0.11498545730000001	-0.0001668304	0.022900731400000002	-0.0113657179	-0.0850313065	-0.0074112086	-0.008825784	-0.0166903856	-0.0118741828	-0.0328457237	0.0244373869	-0.0109927678	0.1631270232	-0.0092995394	-0.07883717700000001	0.0313405586	-0.1487468966	-0.09448587259999999	0.0043479255	0.0535978924	0.17831548940000005	-0.0007925302	0.046342118499999994	-0.0331729333	0.1653465832	0.1519442828	0.0753674109	0.0778581354	-0.1108738214	-0.0445498621	0.0819057645	0.1216215147	0.11724669509999999	0.1100715217	0.0231959	0.0005719000000000003	3.270696100000002e-07	0.0005380497768100001	-0.0191424	-0.0463379	0.0021472009764100003	0.00036643147776	0.000216213	2.699999999999998e-05	7.289999999999988e-10	4.6748061369e-08	0.0016695	0.00036053	1.2998188089999998e-07	2.78723025e-06	-0.0	0.0	0.0	0.0	0.000306668	0.000306668	9.4045262224e-08	9.4045262224e-08	0.0	0.0	0.0	0.0	0.0
57868.65383438013	101.80226231620328	3348781096.6033177	10363.700612697061	101880.67554450755	-10.062894570728533	101.26184714159777	10379672049.40522	58986.66172698607	16.17813882483461	261.7321758356208	3479426261.6938834	59312.69074703425	48059.03808517654	1.025577	17.482204	0.07541616699999999	0.0392145	-0.0560328917	-0.060307456900000014	0.116406143	-0.098929843	0.023361441	-0.055919095700000004	0.100780731	0.10562555679999999	0.0182095535	0.0583901647	-0.0101252874	-0.02100241	-0.0717650072	-0.0510940924	0.0774868065	-0.0505762238	-0.0016615379000000001	0.060790475999999996	-0.0170983702	-0.038472365099999996	-0.0187354518	-0.08684939470000001	-0.028995253399999997	-0.0871413439	0.0876048091	0.0553272246	0.0141872712	0.18184273410000001	0.0324740678	0.056857261799999996	0.0106886272	-0.0758513521	0.0432727008	-0.1084808945	-0.015233450700000001	0.1436304768	0.049959404400000004	-0.0672652334	0.10059592369999999	0.054671549400000005	-0.062610076	-0.030382189599999998	-0.0167189327	0.11456468970000001	-0.04267226599999999	-0.0326067924	-0.0509611015	0.0756471636	-0.0482472248	0.0014096037	0.0644033987	-0.019057051000000002	-0.0310064176	-0.0216285181	-0.0765629622	0.0497727549	-0.0902432825	0.065900303	0.0563390387	0.0351154671	0.1680148418	0.06610856400000001	-0.1013719184	-0.0048874071	-0.0841879943	0.0370556559	-0.0108340337	-0.126079206	0.0431173471	0.079808689	-0.10463882320000001	0.08085401240000001	0.0609542471	-0.08449136230000001	0.026238140400000002	-0.0252974081	0.1139463734	-0.0787068413	-0.011563371999999999	0.1211357154	0.11533053859999999	0.1058604351	0.0201036	-0.0030923000000000057	9.562319290000036e-06	0.0004041547329599998	0.0118154	0.030957799999999997	0.00095838538084	0.00013960367716	0.007715429999999999	0.007499216999999998	5.6238255613088976e-05	5.9527860084899976e-05	0.00123101	-0.0004384899999999999	1.9227348009999995e-07	1.5153856201e-06	-0.00013285900000000004	-0.00013285900000000004	1.765151388100001e-08	1.765151388100001e-08	0.000412656	0.00010598799999999996	1.7028497433599995e-07	1.1233456143999989e-08	0.0	0.0	0.0	0.0	0.0
57955.658560266624	87.00472588649427	3358858359.154206	7569.822326584006	101573.32759890573	-307.34794560182485	94462.75966566232	10317140879.514624	58912.99034320878	-73.67138377729134	5427.472787660946	3470740431.1790113	59234.86818137232	48858.79973790241	1.118142	19.060083	0.044241772000000006	0.0290881	0.057321084	-0.1545634113	0.1482357973	-0.033169601	0.0312398313	-0.0683518276	0.0520951741	0.0289486884	-0.08586407310000001	-0.09325090300000001	-0.0675883455	-0.0205007552	-0.1366402439	-0.086552429	0.0962797102	-0.0537894561	0.047021626	-0.0207741387	-0.0283506558	-0.058715266900000014	0.023582095299999998	-0.0576452374	0.04863900769999999	0.006402253	0.06583260860000001	-0.0055488166	0.1082875964	-0.0282363971	0.2581524529	0.0506937927	-0.0904306571	0.0327806277	0.1343905435	-0.0639541052	-0.09276765349999999	-0.0173557216	0.0323872541	0.0410452975	0.05205603599999999	0.0104512119	-0.054635358200000005	0.0096778908	0.0449841923	-0.0439308306	-0.043853465099999996	-0.005100381	-0.08756395369999999	0.0954897033	-0.05833335730000001	0.0446480935	-0.0165985705	-0.0326845936	-0.060686225999999996	0.0247938229	-0.057534622199999996	-0.0373157381	-0.0173832956	0.0640241158	0.013515528700000001	0.1139904702	-0.06895355019999999	0.2471798699	0.0117435781	-0.0934325075	0.0051654275	0.1524356851	-0.0224774934	-0.0373856008	-0.0938503595	0.054969973899999997	0.0357168254	0.0153454251	0.0195831604	-0.061141111399999996	-0.014373848600000001	0.050800403	-0.0187420997	-0.049466149400000006	-0.0057582739	0.1205813036	0.1131531214	0.10110990789999999	0.0201252	2.160000000000356e-05	4.665600000001538e-10	0.00040502367504000004	0.0388674	0.027052000000000003	0.0007318107040000003	0.0015106747827600005	0.000228758	-0.007486671999999998	5.605025763558398e-05	5.2330222563999996e-08	0.00123101	0.0	0.0	1.5153856201e-06	-0.0	0.00013285900000000004	1.765151388100001e-08	0.0	0.000351885	-6.077099999999994e-05	1.2382305322500005e-07	3.693114440999993e-09	0.0	0.0	0.0	0.0	0.0
57814.92887205133	-140.72968821529506	3342566000.480355	19804.84514517415	101133.690853851	-439.63674505472585	193280.46760231405	10228023425.722305	58850.74661732869	-62.24372588009282	3874.281411436137	3463410377.4170237	59174.92048588673	48818.652994196884	1.073448	18.298218	0.038323762	0.0225959	0.0671427308	-0.13323866310000002	0.0221762242	0.0808014339	-0.0144215527	-0.1372610386	0.025908213399999998	-0.0118383646	-0.0673113025	0.0007325071000000001	-0.062441230999999986	0.1070985743	-0.0699921221	-0.0777039545	-0.0275936477	0.0537930312	0.0259686853	0.189245705	0.0383613309	0.0597616301	-0.0389489405	0.050567622400000005	0.0147255777	0.0278936475	0.0444052283	0.1919830213	-0.06329601730000001	0.042815224000000006	0.08396411779999999	0.0426861787	0.1105329305	0.0641679637	0.0139622273	-0.0217644696	-0.17256920809999998	0.0709835986	-0.000815092	-0.1323723502	0.0268428208	-0.0619766553	-0.0331524581	-0.0407790489	0.0249001041	-0.2096418866	-0.0125688823	-0.0025070643	-0.0781444523	-0.0285748105	0.0565829477	0.0358591158	0.1870022357	0.043888038399999996	0.06011012	-0.029489713799999998	0.0511640164	-0.0267113251	0.0158445329	0.0575644149	0.1913698671	-0.0636905856	0.044433796500000004	0.06922931980000001	-0.0523033421	0.0637381496	0.11007433900000001	0.0412281066	0.0231054269	-0.0693829205	-0.1282246618	0.0236444146	-0.1613675379	0.0159363634	-0.08672309060000001	-0.0699279963	0.055285373	0.0126254222	-0.19206130600000001	0.0169679877	0.0279916596	0.1199585933	0.1107193759	0.0958441479	0.0175327	-0.002592500000000001	6.721056250000005e-06	0.00030739556928999993	0.05209169999999999	0.013224299999999987	0.00017488211048999967	0.002713545208889999	0.00023027	1.5120000000000088e-06	2.2861440000000255e-12	5.30242729e-08	0.00087968	-0.0003513300000000001	1.2343276890000006e-07	7.738369024e-07	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.000253106	-9.8779e-05	6.4062647236e-08	9.757290841000002e-09	0.0	0.0	0.0	0.0	0.0
