global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
61488.23155035133	n/a	n/a	3780802619.189621	106769.70732739168	n/a	11399770402.776876	n/a	62079.759808242416	n/a	n/a	3853896577.849071	62566.76831408514	60666.45194468018	n/a	n/a	n/a	n/a	0.0649596696	-0.10115615300000001	0.042450558	-0.040450397	0.1055243641	-0.09897889130000001	0.0007928611	-0.0402125631	0.1817448665	-0.1473622505	0.0883236276	-0.0768680579	-0.0367071519	0.1582071091	-0.0408105676	0.1400716149	-0.0570129679	0.1420709488	0.102625045	-0.1642682793	0.0827064534	-0.0020889662	0.0072315246	-0.0440787739	0.0490182938	-0.0066948534	0.0585245703	0.0997992022	-0.0643915362	0.16779252670000006	-0.1491798009	0.1544736594	-0.0400271196	0.0732605659	-0.08555008160000001	0.1270862632	-0.0236455353	0.0380161658	-0.0906596608	0.1099622795	-0.07695618650000001	0.012420666799999999	0.1376932135	-0.0293210761	-0.0303162698	0.0756852514	-0.046069472199999996	-0.1405282095	0.0784756061	-0.1342556024	-0.020753826399999998	0.1725603895	-0.07679253679999999	0.04877549269999999	-0.0248311952	0.0337301713	-0.044070810999999994	0.0085800954	-0.061280111799999995	-0.0820931662	0.0930886715	-0.0159280914	0.2221191804	-0.1488832483	0.0731865763	-0.0622612755	0.0774759804	-0.15255244	0.0077803983	-0.020306857299999998	0.1239951258	-0.07257018679999999	0.0656704988	-0.049357068399999995	0.1369891781	-0.061593329599999996	-0.0715538924	-0.1050362849	0.1217078847	0.1216831682	0.1216419777	-1.01397e-05	n/a	1.0281351609e-10	n/a	-0.0544982	n/a	0.0029700538032399995	n/a	-6.34771e-05	n/a	n/a	4.02934222441e-09	-0.000928015	n/a	8.612118402250002e-07	n/a	-0.0	n/a	0.0	n/a	0.000148249	n/a	n/a	2.1977766001000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61373.59222853764	-114.63932181369455	13142.174105903823	3766717823.034815	107728.83940658843	959.1320791967592	11605502839.890522	919934.3453442984	62241.1202039815	161.36039573908783	26037.17731307504	3873957044.2464743	62766.503970949794	61575.76841938619	1.574339	26.428303000000003	0.06472301550699999	0.0362836	-0.058569811	0.1362955275	-0.1091456537	-0.15872986039999998	0.11377533109999999	0.0113147382	0.2749446672	0.0904982142	0.034771897	-0.1777745979	0.0435158442	-0.1191549623	-0.1551157858	-0.007667129599999998	0.175810465	0.1880089791	0.1450043889	-0.0708866114	0.0625467502	-0.0507523937	-0.033745498900000004	-0.1015904441	-0.025791899500000003	-0.1133247526	-0.029934621499999998	-0.054786309400000004	-0.10429807880000001	0.158600859	-0.1091400938	0.1040809463	-0.0246708413	0.0700168518	-0.0738774996	-0.09047088789999999	-0.1129829826	-0.2616204089	0.0148408336	0.0296737439	0.0428448267	0.049683427800000006	-0.1317921461	-0.0163225081	-0.1361002916	0.0719892254	0.0375395389	0.0824608556	0.1718773343	-0.19144809670000001	-0.1352077432	0.036406957999999996	-0.0133390183	0.0993827233	0.10659713779999999	0.0389316687	0.0198046694	0.1129868707	0.0080817279	-0.0562199336	0.0848164592	-0.12925272869999999	0.1489049731	0.0352926409	0.12409965640000001	-0.027087195	0.078076823	0.042882615	0.1155088086	0.27392391969999996	-0.0600136096	0.0747611161	-0.0447488692	0.0165090167	0.1631040117	0.018617254099999998	-0.09045806039999996	-0.0052876102	0.0834566563	-0.0674023268	0.1216419777	0.12141962949999999	0.12104935019999999	-1.76293e-07	9.963407e-06	3.1079221849e-14	9.926947904764902e-11	-0.0364805	0.0180177	0.00133082688025	0.00032463751328999993	0.0274963	0.0275597771	0.0007595413138016844	0.0007560465136899997	-0.000628863	0.000299152	3.95468672769e-07	8.949191910399999e-08	-0.0	0.0	0.0	0.0	6.46895e-05	-8.355950000000001e-05	6.982190040250002e-09	4.18473141025e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0
61367.13712822128	-6.455100316357857	41.6683200942433	3765925519.313915	106386.14957976084	-1342.6898268275982	11318012822.407248	1802815.9710663252	62082.759837347	-158.3603666345007	25078.00572061348	3854269069.021706	62608.530275459365	59995.49097830209	1.527556	25.642969	0.047206866957	0.0329542	-0.045031695	-0.10620651910000001	-0.1129992984	-0.0011987371	0.0918404931	0.0682669991	-0.039265287999999995	0.08979642730000001	-0.14133659169999999	0.0064628467	0.013283858600000002	-0.0626426378	-0.0017743219	0.2221485417	0.0602416698	-0.0772630487	-0.0738225782	0.014236353500000003	0.07426700259999999	0.07195270940000001	-0.0083839887	0.0036037235	0.0381265264	-0.0030696664	-0.023194964300000002	0.0670267755	0.080187654	0.0521448373	0.0569435716	0.0985064384	-0.0330275718	-0.0165013642	0.0387722317	0.021943101099999997	0.091498389	-0.1034286642	-0.0770355625	0.0401823978	0.018342253700000002	0.0697738866	-0.12089259769999999	-0.10772300439999999	0.1952442068	0.2128808261	0.0295086626	-0.0607048124	0.062836179	0.0808634858	0.0714347296	0.0029742051	0.108826466	-0.0024220807	0.0067108754	-0.0023794633999999998	-0.0316335114	0.0008250578	0.0264702008	0.0759896932	-0.0750849828	-0.0739474017	-0.0500710824	0.050831749100000004	0.0852213889	-0.008677188800000001	-0.0566255605	-0.0039974738	-0.09007606439999999	0.0844220091	0.0709154932	0.0194779148	-0.013663133300000001	-0.0288863297	0.13792710730000002	0.0892368047	0.1219573065	-0.2515140365	0.0199410228	0.0958727446	0.1215101995	0.120893123	0.1198669825	-2.00384e-06	-1.827547e-06	4.015374745599999e-12	3.3399280372090004e-12	-0.054528699999999986	-0.018048199999999997	0.0029733791236899987	0.00032573752323999976	-1.7244099999999996e-06	-0.027498024410000002	0.0007561413464529557	2.973589848099999e-12	-0.000628863	0.0	3.95468672769e-07	0.0	-0.0	0.0	0.0	0.0	9.78658e-05	3.31763e-05	1.10066688169e-09	9.577714809639999e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0
61246.94918518742	-120.18794303385948	14445.141650710251	3751188784.4929295	106027.1915895758	-358.95799018503754	11241765356.372614	128850.83871768149	61852.357472808006	-230.40236453899703	53085.24958516089	3825714124.944029	62367.501716566374	59688.78329136997	1.240952	20.831764	0.09432529949	0.069648	0.0924964124	0.06785033730000001	0.0379673767	0.0045398405	-0.022713012299999998	0.030270817000000002	-0.1082224059	0.0321796685	0.0448381849	0.0290605821	-0.0544728037	-0.0879072775	-0.0408232935	-0.0290132097	-0.1496621332	-0.076819753	0.0787109218	0.0394344547	0.0592367161	-0.0125290771	-0.0154957052	-0.030468393	0.1172250294	0.047306424699999995	-0.0103775798	-0.0644009817	-0.0229747712	-0.033391788900000004	0.028743478700000002	0.0681395138	0.09099946019999999	0.1283420777	-0.0265033216	0.0167348543	0.0360042423	0.14673632050000002	-0.1080904303	0.1114715958	-0.0083186918	0.1378567182	-0.0675517752	0.118999447	-0.1481263763	0.0522479441	-0.1801310799	0.1043476761	-0.1450942008	0.0799650234	-0.080695566	-0.048067862999999995	0.0379474261	0.035403941200000004	0.012259913300000001	0.0029349734999999997	-0.1292161543	-0.027819367299999998	0.021749228500000002	-0.0634968368	0.0255690885	0.0362709705	-0.0496668962	0.0923738153	0.0293902692	-0.0281037643	0.13175811070000001	0.0014876863	-0.0077770791000000014	-0.1425495675	0.0896593581	0.013866819099999999	0.0122614779	-0.1349296502	0.1536984333	-0.10677311800000001	-0.1662102445	-0.031759791	-0.12508544929999998	-0.1602367875	0.1213126213	0.12010478890000001	0.1181006348	2.23006e-06	4.2339e-06	4.973167603599999e-12	1.7925909210000003e-11	0.013336	0.0678647	0.00017784889599999998	0.00460561750609	-0.011391900000000002	-0.01139017559	0.0001297360999710319	0.00012977538561000004	-0.000643777	-1.4913999999999985e-05	4.14448825729e-07	2.2242739599999958e-10	0.000188544	0.000188544	3.5548839936000015e-08	3.5548839936000015e-08	0.0	-9.78658e-05	9.577714809639999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61200.077796382255	-46.871388805164315	2196.9270885248825	3745449522.28324	106309.16908280684	281.97749323103926	11301639431.076813	79511.30668886079	61965.51530900745	113.15783619944705	12804.695893340888	3839725087.5108366	62454.021340822335	59538.85311156191	1.177865	19.772724	0.08055202363999997	0.04961	-0.08805011230000001	-0.0859749601	0.053941180199999994	-0.0678400813	-0.0235620576	0.0101598362	-0.0678898542	0.0297324842	0.09268542390000001	-0.1364542137	0.0543355781	-0.0110790023	0.0006991397	0.084869098	-0.0688999456	0.1003148358	-0.068315136	0.064854587	0.07192733559999999	-0.1206844722	0.0201664927	-0.0612358566	-0.1182592731	-0.0465714107	0.0379080734	-0.0913030144	-0.0600034477	-0.018771309	0.18891970649999998	0.1233527919	0.0113785192	-0.05687049440000001	0.07998585150000001	0.1987986738	-0.1019486713	0.072012788	0.0385217932	0.034624675699999996	-0.0651845115	-0.018283081899999998	-0.0771346903	0.1523398051	-0.11731935869999999	0.0913843596	-0.09941937210000001	-0.0111410384	-0.0733784683	-0.0989293666	0.0877967509	-0.061156795800000004	-0.0348126448	0.1382056659	0.0225106892	0.056178230499999995	0.0811317383	0.018877569099999998	-0.061561533700000004	-0.0785508473	0.060292910400000004	-0.0361174234	-0.16713160970000002	0.1535131881	0.0743934631	-0.0040925416	-0.1422501331	-0.1668895292	0.1033798524	-0.0854513101	-0.0153993384	-0.0066047242	0.0450343337	0.0579734705	0.059876628700000004	-0.11209767890000001	-0.1751723354	-0.0677484795	-0.08716297390000001	-0.068959747	0.12104935019999999	0.11905633460000001	0.11575891279999999	1.03537e-05	8.123639999999999e-06	1.0719910368999999e-10	6.59935268496e-11	-0.0266062	-0.0399422	0.0007078898784400001	0.0015953793408399995	-0.015703799999999997	-0.004311899999999995	1.859248160999996e-05	0.0002466093344399999	-0.00105194	-0.00040816299999999985	1.1065777635999998e-06	1.665970345689999e-07	0.000506177	0.000317633	2.5621515532900004e-07	1.00890722689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61215.529342508074	15.451546125819734	238.75027767833473	3747341032.6834674	107289.09968693592	979.9306041290837	11510950911.633274	960263.9889087912	62006.273801307216	40.75849229976302	1661.2546945498416	3844777990.722677	62527.30476635287	60601.543373503395	1.414744	23.749191	0.0858285963	0.0398876	0.0189087819	0.07233608849999999	-0.06872343480000001	-0.24451728260000002	-0.0367249897	0.0782205357	0.1482763551	-0.0213422252	-0.0034190797999999996	0.0038275064	0.08528520390000001	-0.147281606	0.0435267714	0.0680859213	0.0598531729	0.1005036418	-0.0474611173	-0.0272042596	-0.0501912266	0.1668457307	0.0479303554	0.0321210757	-0.0556165254	-0.135916525	0.0822353627	-0.0099346091	0.053074747199999994	-0.1586481421	0.0426722545	0.1324422167	0.0757337768	0.034353326499999996	-0.003529642	0.0164876029	-0.0182437892	-0.1272672185	0.1104697611	0.0926276899	0.0172205775	-0.0013251625	0.0592173138	0.033569702400000005	-0.008930967199999999	0.0766330445	-0.050333511100000006	-0.0452714362	0.057475671299999996	-0.10294556349999999	0.0324516548	0.0468386116	0.0799197356	-0.15150352179999999	-0.0349596525	0.0270290447	0.0808208283	0.10735088050000001	-0.1098063158	0.0031317608	-0.0548564893	0.11763753880000001	-0.0853285677	0.12473804449999999	0.0814079954	0.022846968999999998	0.0220180317	-0.018387296	0.015511879499999999	0.0936038603	-0.0522962576	0.15586700480000001	0.0023125053	-0.0371488688	-0.06676650099999999	-0.022280605099999996	-0.0761337903	-0.06668799389999999	-0.023260134300000002	0.0452125043	0.1207205288	0.11775003070000001	0.11285322490000001	0.0071414	0.0071310463	5.099959396e-05	5.085182133274369e-05	-0.038506300000000014	-0.011900100000000007	0.0014827351396900007	0.00014161238001000016	0.010892	0.0265958	0.0007073365776399997	0.000118635664	-0.000618045	0.00043389499999999984	3.81979622025e-07	1.8826487102499992e-07	0.000136039	-0.00037013800000000005	1.8506609521e-08	1.37002139044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61235.451252235274	19.921909727207094	396.88248717898864	3749780490.064884	106641.44202673736	-647.657660198558	11372397157.541986	419460.44481387077	62127.53201711349	121.25821580627236	14703.554900520518	3859830234.5374618	62641.08193622218	59264.385949281335	1.374672	23.076506	0.06610147999999999	0.0396365	-0.1263930411	0.023290481800000002	-0.06135800280000001	-0.125131725	-0.23542315960000001	0.1073797499	0.1114174258	0.05629532070000001	-0.1322020661	-0.1425861979	0.0456710788	0.1234578565	-0.17324805129999998	0.0671180991	0.145542019	0.0014753625	0.1413623191	0.0815554674	-0.1815568161	0.0408465113	-0.0621171295	0.063105697	-0.1375047024	0.08930299650000001	0.0010279862	0.04958622	0.050944086500000006	0.08559239029999999	0.0639565878	0.1098913495	-0.0863369202	-0.05786127570000001	-0.0755915118	0.11552768990000001	-0.08756279970000001	0.0023928445	-0.10921255560000001	0.0909706476	-0.0288012193	-0.0688472484	-0.0296082056	-0.12058644460000001	0.0895380939	0.0198556205	-0.06906150309999999	0.043943868600000005	0.1419171335	-0.008864493900000001	-0.1063720376	-0.1145918354	-0.1109600266	-0.137038206	0.0334475889	-0.0788843023	0.1661209019	-0.0878299736	0.0169662665	0.0465572326	-0.0192040972	-0.10495709140000001	-0.045591627999999995	-0.053910257	0.1536077664	0.0447509899	-0.0108830274	-0.148305204	0.0897088015	-0.005657470899999999	0.1676332287	0.0426764476	-0.0019386709	0.0667975376	0.0084493143	0.1083799616	0.0914289368	-0.0532137438	-0.0799287143	-0.0007158360000000001	0.120326335	0.1161887065	0.1093977275	0.0154227	0.008281300000000002	0.00023785967529000004	6.857992969000003e-05	-0.00455363	0.033952670000000004	2.0735546176900006e-05	0.0011527838001289005	0.00729284	-0.003599160000000001	1.2953952705600004e-05	5.31855152656e-05	-0.000582816	3.522900000000001e-05	3.39674489856e-07	1.2410824410000007e-09	0.000506177	0.00037013800000000005	2.5621515532900004e-07	1.37002139044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61415.19122915322	179.73997691793917	32306.459302461317	3771825713.7134585	105898.69907773014	-742.7429490072244	11214534466.355642	551667.0882999485	61905.544180747725	-221.98783636576263	49278.59949435262	3832296400.3145094	62445.42457217264	59756.46543550716	1.334218	22.397409	0.093842026833	0.044746	0.0113105427	-0.125148099	0.0203177946	0.042204585999999995	0.0866104023	-0.0236735538	-0.1073977906	-0.1197619041	-0.1646525986	0.040263326	-0.21073153030000005	0.0435908613	-0.024341869500000002	0.12126005220000001	-0.049828221	-0.09605411890000001	-0.060641147199999995	-0.0067446339	-0.005662339200000001	0.08620266380000001	-0.050094548200000005	-0.0962291707	0.0630046373	-0.1546160772	0.0759981022	0.0524995413	0.13520942460000002	-0.0145104413	-0.0827729168	0.0404300746	0.0668724055	-0.0083321392	0.0226910405	0.0448596682	0.0024539239	-0.0409569962	0.101553926	-0.17949673440000002	-0.0659338082	-0.030100340899999998	0.09801694710000004	-0.15554541189999999	-0.0886682891	0.0533083927	-0.0488397087	-0.11789453650000001	-0.0432057956	0.1054534884	0.035595083300000004	0.0322858696	0.0758831319	-0.07104575169999999	0.06256843320000001	0.0061901130000000006	-0.0962343331	0.13745421859999998	-0.1034929134	0.0499589161	-0.1732413993	0.0213591381	0.0812705261	0.1285920368	-0.0305035538	0.0068528424	-0.033637011	-0.0498368684	-0.021928481200000002	0.0819802229	-0.149084202	-0.10121842369999999	0.0989440744	0.061177513899999994	-0.053846285099999995	0.1513871851	-0.0902611016	0.051047487300000007	-0.0300793237	0.1927190107	0.1198669825	0.1143757435	0.10540925529999999	7.93167e-07	-0.015421906833	6.291138898890002e-13	0.00023783521036573212	0.0175772	0.02213083	0.00030895795983999996	0.0004897736364889	-0.0157713	-0.02306414	0.0005319545539395999	0.00024873390368999995	-0.000187544	0.00039527199999999995	3.5172751936000004e-08	1.5623995398400002e-07	0.000236946	-0.00026923100000000004	5.6143406915999983e-08	7.248533136100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61256.58966918061	-158.6015599726088	25154.45482574503	3752369777.898365	106528.94676500453	630.2476872743864	11348416498.861168	397212.1473147128	61852.01477680948	-53.52940393824974	2865.397085984307	3825671731.950658	62356.47622282607	60132.70574393169	1.27606	21.421124	0.08961297093299997	0.0687982	-0.0172721848	0.1029894917	0.1439542868	0.022317413900000003	0.0360188529	-0.0818709296	-0.0102010647	-0.0014611076	0.1324135997	0.0325133638	-0.0392828323	0.0716148931	0.1388854267	-0.1293273528	-0.1020267499	0.033830732599999996	0.014867024099999999	-0.19930613789999999	-0.1049101901	-0.1315161361	-0.0813587413	-0.08029201849999999	0.2454419871	0.0710845537	0.10872410210000001	-0.015195368400000001	0.1726051497	-0.0801960972	0.0598595268	-0.0218331632	-0.016546229699999998	0.0151228829	0.0636576851	-0.0324396888	-0.029623094300000007	-0.0754407176	0.08820265599999999	0.006090679599999999	0.0123126749	-0.0778125464	-0.06710359269999999	-0.0676072368	0.1348642842	0.040473301	0.1722306484	0.1034843711	-0.0991111325	-0.030714189300000007	-0.0371146657	0.1839647064	-0.173484715	0.0166724927	0.0668936917	-0.0386659571	-0.2636596424	-0.034062520299999996	-0.0670482322	-0.011688838899999998	-0.1577335077	0.0707394697	-0.108206438	-0.0246131577	0.0046143609	-0.042076736600000005	-0.012012409	0.0474197399	0.0322823004	0.0376693438	-0.0157968819	0.0886670728	-0.049866122400000004	0.11277185640000001	-0.0315375829	0.0535279412	0.17197776550000002	-0.0822521814	0.16954398559999995	-0.0144294685	0.11934271980000001	0.112315068	0.1009072399	1.37391e-05	1.2945933e-05	1.8876286881e-10	1.6759718124048903e-10	0.08369410000000001	0.06611689999999999	0.0070047023748100005	0.004371444465610001	-0.0129606	0.0028106999999999997	7.900034489999997e-06	0.00016797715235999998	5.81865e-05	0.0002457305	3.38566878225e-09	6.038347863025e-08	0.00012219100000000004	-0.00011475499999999995	1.4930640481000008e-08	1.3168710024999986e-08	5.2963e-05	5.2963e-05	2.805079369e-09	2.805079369e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61191.23149640575	-65.35817277486058	4271.690748468526	3744366812.0467186	106081.06960740073	-447.87715760379797	11253193329.050198	200593.94830325732	61861.50256951836	9.487792708881898	90.01821048671249	3826845500.1585264	62347.308670581006	59341.196014231726	1.284341	21.560139000000003	0.08560417394999999	0.0490576	-0.0110136823	-0.1246171848	0.024677275699999997	-0.1296249816	-0.0187604434	0.012020731599999999	-0.0710906377	-0.1949660345	0.0083776365	0.0122119658	0.0702716181	0.047388912199999994	0.058340163099999995	-0.1268619479	-0.05885610860000001	-0.016864344	0.0180317344	0.052818565	-0.0378602027	0.027076352400000003	-0.0337889759	-0.10207057230000001	-0.18762855850000001	0.0128002295	0.0289916225	0.048335893899999996	-0.016384159199999998	-0.11380207810000001	0.090845114	-0.0415630532	0.0149622345	-0.1051322825	0.021158800699999997	-0.034690760099999995	0.1124677383	-0.0317475919	-0.12414123710000001	0.1051096159	0.1079765853	-0.0350741984	0.17513260120000002	0.0423064374	0.11697493119999999	0.0213082211	-0.1128482341	0.11408801619999999	-0.0623227592	0.0095084938	0.0098306273	-0.0671379319	-0.03355821	-0.0333675429	0.1302989536	0.052936898200000006	0.1651114951	-0.0376056921	-0.0329400424	0.04476094	0.0162793941	0.0956165709	-0.10769396769999999	-0.0248833362	-0.0527010213	0.0834971279	-0.0568218576	0.0317353508	-0.1082515658	0.0158131135	0.14534207119999998	0.0359233642	-0.1169747139	-0.1174442711	-0.1429266304	-0.0187052279	0.0138172391	-0.0952137983	-0.1050079015	-0.0418140761	0.11875383099999999	0.1100111431	0.0959136145	9.39015e-06	-4.34895e-06	8.81749170225e-11	1.8913366102500002e-11	0.0472381	-0.03645600000000001	0.00223143809161	0.0013290399360000008	0.0170575	0.0300181	0.00090108632761	0.00029095830625	0.000119406	6.121949999999999e-05	1.4257792836000002e-08	3.747827180250001e-09	0.000390523	0.00026833200000000003	1.5250821352900006e-07	7.200206222400002e-08	0.0	-5.2963e-05	2.805079369e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
