global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
63851.7382763216	n/a	4077044480.9078727	n/a	102759.91559986076	n/a	n/a	10559600254.090508	65068.68439552152	n/a	n/a	4233933688.963986	65291.58418626329	53056.4911649712	n/a	n/a	n/a	n/a	-0.19128403219999998	-0.0633230341	0.0362113665	0.1616318725	0.0123790901	-0.0757328118	-0.07064859030000001	-0.0165972275	-0.12309484039999999	0.06523314820000001	-0.0269412217	-0.0677285572	0.0407989502	-0.0422573234	0.0272784802	-0.0656296052	0.08778054769999999	0.0306876518	-0.026724632	0.11218243859999999	-0.0290857809	0.0650934484	-0.1005555791	0.0299881687	-0.0061701843	0.024329167599999996	-0.0145433799	0.0338346026	-0.0201484678	0.0630139577	-0.013447405700000001	-0.010905048899999999	0.1155372494	-0.0691817012	-0.08384536940000001	-0.0025933201	0.0594285622	-0.0051403912	0.0551807105	-0.1434643732	0.0049284894000000004	-0.1532987103	0.011367485600000001	-0.0600079503	0.1736839106	-0.058216953499999995	0.0279589441	-0.0156012125	0.0060224473	-0.023825931800000002	0.0099470749	-0.009706259200000001	0.0319816712	-0.015316105600000001	-0.1046678195	0.09066308140000001	-0.0356797895	-0.0726881853	0.0384814452	-0.0371809184	0.033490138100000004	-0.0744148678	0.055921589400000006	-0.0046521473	0.0374484511	-0.107828975	0.0627115564	-0.1308199423	0.0063442698	-0.029686126	0.0053971647	-0.0022798448	0.001291069	-0.0422001725	0.0366202179	-0.0697695862	0.0133150985	0.0454119577	-0.0398785806	0.1269848558	0.09500123710000001	0.0074561177	-0.0198721638	0.0059574484	-0.1057673825	0.0957297406	-0.0846230315	0.11802448480000001	-0.0338925671	0.0650347372	-0.0722044265	0.1606358806	-0.025098299100000002	0.0046005769	-0.0055924297	0.01558277	-0.013067259099999999	0.0051229352	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-1.6470799999999998e-05	n/a	n/a	2.7128725263999987e-10	-0.0103363	n/a	0.00010683909769	n/a	0.053298800000000014	n/a	n/a	0.002840762081440001	-0.000395166	n/a	1.5615616755599998e-07	n/a	0.000356963	n/a	n/a	1.2742258336900004e-07	5.44358e-05	n/a	n/a	2.9632563216400002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64224.86954993194	373.1312736103355	4124833868.7057743	139226.94734607104	103047.37234587717	287.4567460164108	82631.38083034329	10618760947.38985	65009.81814103543	-58.86625448609265	3465.2359172214237	4226276454.7304993	65231.415029256495	54403.58577490842	1.277147	17.843532999999994	0.07611756650000001	0.038094800000000005	-0.11057270289999999	-0.0382602721	0.1204431818	0.1234913412	-0.070551928	-0.19015552719999998	0.0540769532	0.0367008258	-0.016093493700000003	0.030944253900000007	-0.0230631149	0.0457283536	0.026765111299999998	-0.0633265073	0.0160789829	-0.058144432	0.0944069266	0.0325498867	-0.0445465192	0.0249447769	0.0153026857	0.038412769	0.0367989326	0.13381255820000001	0.0283411436	0.0314709196	-0.070200082	0.09970114460000001	0.0283700118	0.013414138700000001	-0.058864056799999995	-0.0134391404	-0.014989586200000004	-0.069187837	0.020768068	0.0006995212	0.1160559484	0.1522442078	0.0825731435	-0.07117155530000001	-0.010903407700000001	-0.0365516916	0.022329725099999996	-0.09538737109999999	0.09681478980000001	-0.0788439626	0.0028054381	0.17577399230000001	0.0264242227	-0.02099236	-0.0279909147	0.0767980651	0.07156307099999999	0.0381596952	-0.0142229522	0.0340636389	-0.0223673005	0.04217966150000002	0.0237483639	-0.0637148674	0.0329018482	-0.0688744714	0.0916601824	0.043343262699999996	0.0230031748	-0.0538914426	-0.013381131000000001	0.0001653791	0.0708595573	-0.1230663877	-0.0095772725	0.0417216046	-0.0376169207	-0.1177411469	0.0696061977	0.0024739677	0.0638181679	0.0460220079	-0.0869847067	0.0300676259	-0.0140457862	0.1104089282	0.0306455325	-0.11972034279999999	-0.1354854208	0.0107828856	-0.0169359882	0.0455320276	0.0417930011	0.0642275871	0.014886933500000001	0.1286645381	0.0439332816	-0.1388080727	0.0635617589	-0.0866475553	0.0165904627	-0.0029784341	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	2.08557e-05	3.73265e-05	1.3932676022499995e-09	4.3496022249e-10	-0.0266645	-0.016328199999999998	0.0007109955602499999	0.0002666101152399999	0.0284204	-0.024878400000000002	0.0006189347865600003	0.0008077191361600001	-0.00044154	-4.637400000000002e-05	1.949575716e-07	2.1505478760000013e-09	0.000101934	-0.00025502900000000004	6.503979084100003e-08	1.0390540355999998e-08	-0.000341634	-0.00039606980000000003	1.5687128647203998e-07	1.1671378995599999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64535.49259115383	310.6230412218938	4164829803.982871	96486.67373793834	102017.19357209158	-1030.178773785592	1061268.305958386	10407507784.325605	65296.84722672952	287.0290856940992	82385.69603439054	4263678257.7508564	65522.65970863483	56091.9103018733	1.187908	16.596737	0.12691205490000002	0.07093619999999999	-0.047856965700000004	0.0072704456999999984	0.0305531582	0.014449621299999996	-0.07890263980000001	0.09506993150000001	-0.055868777300000005	-0.0934738361	0.0695497464	0.031467904500000005	-0.0869984124	0.0126676249	0.0003241243	-0.108381516	0.0463591775	-0.0762883832	0.0387160632	0.05562034230000002	-0.19908507890000002	0.0592065707	0.104683212	0.09154005789999999	-0.0293928519	0.1050466365	0.0397637642	-0.1367682039	-0.0761936852	0.0614094063	0.08471947310000001	-0.0487734237	-0.044716819299999995	0.035222270699999995	-0.0250496034	0.0341812572	-0.1224749272	-0.112689194	0.0783042638	0.014978011299999996	-0.021099936200000002	0.0226284738	-0.07375556400000001	-0.0044280674	-0.0116993099	-0.0173803591	-0.039927028999999996	-0.0309546486	0.0169792315	-0.038254193799999996	0.0380844604	-0.023365180099999997	0.0141640878	0.021320266400000003	0.0497189321	-0.0905174137	0.0705494975	0.020338838	-0.0778098613	0.0049605477	-0.01655507	-0.1034203762	0.061613324500000004	-0.0735216748	0.0441226174	0.2051582038	0.005055936	-0.1260584679	-0.06161951650000001	-0.059627483499999995	0.08744893710000001	-0.1071317026	0.1250351396	-0.0183682898	-0.09893523679999999	-0.0712352091	0.0669534081	0.06993421799999999	0.028380736099999998	-0.036165152	-0.0578953681	-0.0453130865	0.09637850449999999	0.023554842000000003	-0.09816898560000001	-0.0033545333000000004	0.047614713499999996	-0.027316887999999998	-0.039386911000000004	-0.0077481828	-0.011510270800000002	0.0039781148	0.08688739109999999	0.0131476493	-0.0051959033000000005	-0.0116877308	-0.0665919738	0.0092434671	-3.31146e-05	0.005499996899999999	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-5.12842e-05	-7.21399e-05	5.204165172010001e-09	2.6300691696400003e-09	-0.0796705	-0.05300600000000001	0.006347388570250001	0.002809636036000001	0.0510891	0.0226687	0.0005138699596899998	0.00261009613881	-0.0007983769999999999	-0.0003568369999999999	6.374058341289997e-07	1.273326445689999e-07	5.18117e-05	-5.0122299999999986e-05	2.5122449572899985e-09	2.684452256890001e-09	0.000274711	0.0006163449999999999	3.798811590249999e-07	7.546613352099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64567.725925539424	32.23333438559348	4168991231.1955757	1038.987845613483	101945.69795211943	-71.49561997214914	5111.62367520197	10392925330.944769	65131.72940926619	-165.11781746333872	27263.893643856445	4242142175.8418703	65357.836698907275	56449.412852433714	1.278429	17.861441	0.2034094714	0.121261	-0.0202990787	-0.046595946799999996	0.1019113009	-0.0327844944	-0.0062977484	-0.018717423700000003	0.0858578314	-0.0118835128	0.0694945788	-0.0064373626000000005	-0.030909621499999998	0.0166542444	0.0908316559	-0.0188200708	-0.0004992175	0.0173646776	-0.0685207888	0.0139960997	-0.0734166064	0.0663069514	0.0732494446	0.0344449015	0.07468833450000001	0.0767164139	-0.1085441243	-0.0307103954	-0.0335843038	0.017421691399999998	0.0771314391	-0.004520847299999999	0.051177451900000004	-0.053106506	0.0193355765	0.0161120682	0.0907332994	0.056395114800000014	-0.006597262	0.1358480092	0.0392807712	-0.0403821528	-0.00046759419999999996	0.0098563344	0.0102800797	-0.0424581149	-0.1421134167	0.0432878712	-0.0487205557	0.003596467100000001	-0.0626023129	0.0080926523	-0.059661973300000004	0.019761332	0.022358184500000003	-0.0099819989	0.07117267990000001	-0.0170529087	-0.0354861194	0.0052720431	0.0932100729	-0.023553937200000003	-0.0013105324	0.0364609826	-0.074441676	0.0702296345	-0.0188657595	-0.09021559359999999	-0.0485378996	0.008731201999999999	0.0706818716	-0.0795553917	-0.0734784454	-0.0993949733	-0.027078301000000003	-0.033595345299999996	0.0456088591	0.0280143498	-0.0535307551	-0.0054534783	0.0799503534	0.0005248932	-0.042590376900000004	0.0211785684	0.0918529909	-0.1140263084	-0.09892219810000001	0.0008195103	0.021326227799999996	0.007714120899999999	0.0353630586	0.0150161281	0.0968364811	-0.11606610640000001	0.0676696063	0.054153102599999996	0.006730615600000001	-0.0437856709	0.0091756273	-0.0346171521	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-5.184060000000001e-05	-5.564000000000072e-07	3.095809600000079e-13	2.6874478083600005e-09	0.0215483	0.1012188	0.00046432923289	0.01024524547344	0.010293	-0.0407961	0.0016643217752100002	0.000105945849	-0.000147466	0.0006509109999999999	2.1746221156000003e-08	4.236851299209999e-07	0.000211754	0.0001599423	2.558153932929e-08	4.4839756516e-08	-0.000142316	-0.000417027	1.7391151872899994e-07	2.0253843856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64642.00532580407	74.27940026464785	4178588852.541282	5517.429303675766	101135.40070969988	-810.2972424195468	656581.6210727218	10228369276.711563	65058.06189628513	-73.66751298106102	5426.902468814792	4232551417.700867	65279.736599232136	57867.12273688732	1.127873	15.757967	0.035426663	0.0200632	0.0383613704	0.022940531400000002	0.021036471400000003	-0.1079804261	0.0168835271	0.1278863979	-0.04586791269999999	0.013294243899999999	0.0389403807	0.0699647356	0.013861101200000002	0.0579516438	0.0551124928	-0.0103084764	0.0783397691	0.013740773500000001	-0.0639271413	-0.0023636557	-0.0456886212	-0.048545323499999994	-0.0638669173	0.0779419488	0.10433268650000001	0.0757335858	-0.0448082875	0.0397955525	-0.09720960769999999	0.1099201682	0.0675462501	-0.0149468613	-0.0256992632	0.005733673000000001	-0.1678422118	0.0137020983	-0.0296320072	-0.047015634900000006	-0.0974628016	0.0502001819	-0.0089774991	0.030200669500000006	0.0708640642	-0.0237248433	-0.0586138036	0.0382650702	-0.14297525490000002	0.0397691205	0.0546188733	-0.05423520019999999	0.0271585879	-0.0843530825	-0.0370266154	-0.0633429197	0.0808265208	0.0177981304	0.0543829669	0.0617831292	0.0116251905	0.04990401059999999	0.0523722103	-0.0091005133	0.07197800480000001	0.0219109615	-0.057319319699999996	0.049719987	-0.0343937331	0.046881972599999995	0.057843129699999996	0.0335327793	0.1183811762	-0.070266357	-0.0879253998	-0.006126635	-0.0423484222	-0.1411401143	0.0301859292	0.059282895	0.010960744199999999	-0.016402598600000002	-0.0546998321	-0.1501703698	-0.0687917478	-0.0836702889	-0.0523478966	-0.0521760025	-0.0028729763	0.0184809967	0.0983585642	0.0083708805	-0.0561449067	-0.0101673733	0.0703704404	-0.1297541733	-0.07982907139999999	0.026054711	-0.09506771539999999	-0.0145908722	-0.09886084839999999	-0.01573709	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-2.7117600000000006e-05	2.4723000000000007e-05	6.112267290000001e-10	7.353642297600001e-10	0.00692912	-0.01461918	4.8012703974400014e-05	0.0002137204238724	0.00636876	-0.00392424	1.53996595776e-05	4.05611039376e-05	-6.10146e-05	8.645139999999999e-05	3.722781413160001e-09	7.47384456196e-09	0.000211035	-7.190000000000179e-07	5.169610000000259e-13	4.4535771225e-08	-0.000392316	-0.00025	6.25e-08	1.5391184385599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64668.07868708704	26.073361282971746	4181960401.0792813	679.82016859237	101266.31275139232	130.91204169244156	17137.962660083558	10254866098.262804	65116.354655047326	58.29275876219617	3398.0457241075987	4240139643.561904	65333.58108756645	58019.29445334786	1.0100559999999998	14.111896	0.1052009974	0.0657177	0.0295580748	0.0721085245	-0.0439802463	-0.0998802359	-0.025350213700000002	0.0249540283	-0.0445240139	-0.026276364	0.0487130728	0.0593175787	0.0079238482	0.0341180189	0.0158465729	-0.0077826051	0.1191385167	-0.1194866303	-0.0624720671	0.0025831235000000003	0.026488444	-0.0729012283	-0.07750455190000001	-0.0699648984	0.0780743742	-0.0509044621	0.0330665651	0.0075354739	-0.10156317880000001	-0.028005049	0.044716039299999996	0.0474452139	0.0368573831	0.0711628557	-0.0900442932	0.0212618373	-0.0290169863	0.023245396	0.0325670053	-0.016361489	0.0266389538	-0.051749689	-0.0384593679	-0.0848732747	-0.047361484800000006	-0.006605905699999999	0.0161768939	0.0618056434	-0.0700412182	-0.09571575019999999	-0.007008890500000001	-0.08478061210000001	0.0202193339	-0.08614317029999999	-0.0598146433	-0.021112356699999998	0.0648097483	0.058228135800000004	0.007882826400000001	0.0324415347	0.0159562782	0.003459875	0.1049771226	-0.1112449538	-0.0749218819	0.0050718064	0.001975203	0.0928270833	0.0506371562	0.1102575107	-0.0088038856	0.053895088099999995	-0.033367605099999996	0.030145232	-0.10232204800000001	-0.0146908046	0.04656136650000001	-0.013955441399999999	-0.0807539737	-0.0044959601	-0.0720643121	-0.0742898108	-0.0092648165	0.026710366200000002	0.0157087204	0.047455748	-0.019658073999999998	0.012035528899999998	-0.0735819161	0.0803758822	-0.0566684735	0.054834789800000006	-0.0773773331	-0.0625165964	0.0158743443	0.09818396039999999	-0.09930908220000001	-0.0064493349	-0.0957093125	0.016197131599999998	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-0.00397604	-0.0039489224	1.559398812122176e-05	1.58088940816e-05	-0.0548867	-0.06181582	0.0030125498368900002	0.0038211956022724	0.00224602	-0.00412274	1.6996985107599994e-05	5.0446058404e-06	0.00010913	0.0001701446	1.19093569e-08	2.894918490916e-08	8.042949999999999e-05	-0.00013060549999999998	1.7057796630250003e-08	6.468904470249999e-09	1.32042e-05	0.0004055202	1.6444663260803999e-07	1.7435089764000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64614.55364983465	-53.525037252395116	4175040543.36736	2864.9296128702863	101329.37459390472	63.06184251239757	3976.7959810584334	10267642155.591864	65019.943759067646	-96.4108959796795	9295.060863604576	4227593086.43232	65251.913377233475	57876.830863224524	0.9014390000000002	12.594361	0.0869703371	0.0539714	0.0236688572	0.0648595015	-0.0303324833	-0.079318092	-0.0262182418	-0.028125509	-0.0251588106	0.0353210216	0.0142151653	0.047808507199999996	-0.0431214283	0.0484286517	-0.0339275051	0.051562482	-0.0032502551	-0.015687076	-0.0458616744	-0.1438313739	0.0402616963	0.006751486	0.0057194324	0.0099743578	0.029563201299999998	-0.0126905659	-0.0315153728	-0.043101830099999995	0.087554434	0.0010843446	-0.08434077150000001	-0.0711809196	0.0363755824	-0.1142783891	0.0443348959	-0.0264901444	-0.030983913199999998	-0.1495008013	0.021787055099999997	-0.0212355654	0.057382763899999994	-0.0592818491	-0.1179642692	0.047313492400000004	-0.0400312733	-0.0594224109	0.09743492	-0.0225194767	-0.0020032685999999997	0.0780663763	0.0405115104	-0.0704101425	-0.019914795	0.00417339	-0.060750016799999994	0.0372813535	0.0216287231	0.0424929249	-0.0406159626	0.0534339752	-0.0344640836	0.0471349325	-0.0141240501	-0.0250331121	-0.033129213	-0.0583200553	-0.1389721414	0.0122241907	-0.0328470304	0.017683123000000002	0.0261638522	0.0030364619	0.043850726	-0.0564964575	0.0674407075	0.0309480993	-0.07312830349999999	0.0232733289	0.0018426695	0.1386961458	0.0536018343	0.0493574208	0.0210603067	0.0232697236	-0.16038781289999998	-0.0367110146	-0.009309416	-0.0369442335	-0.132809944	-0.0359503895	0.0280300236	0.0913616096	-0.011910488700000001	0.0602105067	0.003137458	-0.0619317846	0.0176237793	-0.09417850970000001	0.0160658199	0.0154807169	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-9.63429e-05	0.0038796971	1.5052049587748413e-05	9.281954380410001e-09	-0.00483125	0.05005545	2.33409765625e-05	0.0025055480747025	0.00167987	-0.0005661500000000001	3.205258225000001e-07	2.8219632169e-06	-0.000295387	-0.000404517	8.725347976900001e-08	1.6363400328899994e-07	8.042949999999999e-05	0.0	0.0	6.468904470249999e-09	0.000258068	0.00024486379999999995	5.995828055043996e-08	6.659909262399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64587.027807934326	-27.525841900322124	4171484161.062882	757.671972321529	101986.60424079518	657.2296468904533	431950.8087517499	10401267444.56858	64923.934290527635	-96.00946854001086	9217.818049335334	4215117243.760751	65157.50112365254	57625.18908539452	0.929005	12.979502	0.08615732710000001	0.0541351	0.0205344224	0.030026251	0.0493690677	-0.041735495899999996	-0.031679806899999996	-0.0327669256	-0.0450174409	0.08836918960000001	0.0006082774	-0.0015970557	-0.039904922	0.006038303399999999	-0.0064603199	-0.0071537051	0.0708526773	-0.0561432061	-0.1683695147	-0.0378080588	-0.0342256945	-0.07266307429999999	-0.0063915065000000005	-0.0265468199	-0.0420048534	-0.10936983300000001	-0.0386554447	-0.0395149057	-0.043175085999999994	0.048374317699999995	0.0604603113	-0.022789782999999997	-0.0001668325	0.0238745386	4.11883e-05	-0.072841803	0.0316481214	-0.1491803841	0.0539349446	-0.0102648185	-0.0007871967	-0.008963059	-0.0499815629	0.0630142083	0.0733736418	0.0487016067	0.0295163913	0.0158779945	-0.0645124665	-0.13319536099999998	-0.042377668	0.10244412630000001	0.008952010600000001	-0.0471371104	0.0189347683	0.08667953199999999	-0.0053692851	-0.0070004590000000005	-0.0351676006	0.0073599769999999985	-0.0207449522	-0.0077421374	0.05988958780000001	-0.0372951754	-0.1454289919	0.0784195355	-0.07657879	0.075577719	-0.0005345403	0.021711296499999998	-0.030561372200000006	0.10428443039999999	0.0720826342	-0.0694977604	-0.021717030800000002	-0.0659027016	0.0547496894	0.0372406149	-0.0018791334	0.02803832	-0.038046525	0.049723761799999995	-0.0517154402	0.0834005745	-0.1082875908	-0.0098205545	0.0716014103	-0.018935543	-0.031229865	-0.0628305316	0.0177201655	-0.0615151249	-0.0625390826	-0.0002476331	0.0336320214	0.1586040426	-0.0054611014000000005	0.0969737802	0.048695802	-0.047498913600000005	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.00302325	-0.0029269071000000003	8.56678517203041e-06	9.1400405625e-06	0.0399535	0.044784750000000005	0.0015962821622500002	0.0020056738325625006	-0.00361415	-0.00529402	2.80266477604e-05	1.30620802225e-05	-0.000147336	0.00014805099999999998	2.1707896896e-08	2.1919098601e-08	8.042949999999999e-05	0.0	0.0	6.468904470249999e-09	-0.000256914	-0.000514982	2.65206460324e-07	6.6004803396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64700.5007034109	113.47289547657421	4186154791.272074	12876.098007837532	101676.13475595607	-310.4694848391082	96391.30101626123	10338036378.911335	65037.75251985339	113.81822932575596	12954.589326850375	4229909252.833696	65265.11443951196	58252.69873831975	0.8849249999999999	12.363647	0.03526597	0.017456700000000002	0.0406359587	0.0343140233	0.0385579311	-0.0627030174	-0.0073007784	-0.010608806299999999	-0.0844351388	0.0264239577	0.05627940360000002	0.0297636262	0.020130781299999997	0.05018689230000002	0.0199163999	0.0427074691	-0.036945012400000005	0.1021087733	-0.0423070278	0.029570353100000002	0.0512858421	-0.0421862973	-0.0169839201	-0.043162289699999995	0.0250710789	0.08983701	-0.003677314	-0.0830445061	0.023165533199999998	0.003554155300000001	0.0656391211	-0.0229243783	0.0385564274	-0.0896505842	-0.054034407400000005	-0.0592029087	0.0156979143	0.0413025905	-0.01578582	-0.06560982139999999	0.07355390349999999	0.1079876225	-0.09135678050000001	0.06776321099999999	-0.0609250639	0.07861447120000001	0.09542546539999999	0.0466778509	-0.0718343451	-0.0176382637	-0.029667614	0.1234240742	-0.0818577144	-0.1593274265	0.0696351808	0.0293468235	0.0599551262	0.017449014	0.024360719399999998	0.048747230999999995	0.017615901399999998	0.0332433502	-0.0372098177	0.1141111549	-0.0231150079	-0.021343356299999998	0.027567255699999998	0.0548459818	-0.012126168799999998	0.0657778317	-0.0017985419	-0.0937151484	0.0848355191	-0.036603497900000004	0.005581164499999999	0.0002831862	0.0413519759	0.0355508876	-0.029065293500000002	0.0730039348	0.0249892908	-0.0090545155	-0.08816189220000001	-0.0561319401	0.021925447200000003	0.0685173984	0.0054760406999999995	-0.1633318569	-0.0287725944	-0.0810432363	-0.054602404199999996	-0.0210202079	-0.0835217463	-0.005758131800000001	0.016064552	0.00038093269999999997	0.0442078636	0.0521575564	-0.0136988757	-0.2244570368	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.00415766	-0.0011344099999999998	1.2868860480999991e-06	1.7286136675599993e-05	0.0488112	0.008857699999999996	0.00238253324544	7.845884928999993e-05	-0.00766879	-0.00405464	1.64401055296e-05	5.88103400641e-05	-0.000326578	-0.000179242	1.06653190084e-07	3.2127694564e-08	8.042949999999999e-05	0.0	0.0	6.468904470249999e-09	-1.17716e-05	0.00024514240000000003	6.009479627776003e-08	1.3857056656000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64737.93157737124	37.43087396033661	4190999784.9164	1401.0703254346054	101900.69160929763	224.55685334156442	50425.78038266488	10383750950.45318	65180.42215896076	142.669639107371	20354.62592302749	4248487432.820343	65394.49110307147	58737.526420878174	1.101697	15.392249	0.15032411880000002	0.117566	0.045640609699999994	0.08096527469999999	-0.0716147641	-0.0273999986	-0.09686814560000001	-0.0588717765	-0.015566689	-0.0716188914	0.0531624779	0.11397562509999999	0.0050658073999999996	-0.0251067798	0.0043432187	0.0376255214	-0.016921803899999997	-0.11304411689999999	0.0523527329	-0.0735752786	0.0188565978	-0.0656657157	-0.0352642166	0.0370043157	0.050964908899999994	-0.0157162867	0.0329739645	-0.1148721359	-0.020838403000000002	-0.049147797199999996	0.060008820199999986	0.053337796500000006	-0.0733855986	0.1327020394	-0.0048481906	-0.09821016949999999	0.033817098999999996	-0.0016598728	-0.0196223865	0.001773043	-0.1325434698	0.0333453615	0.1669378574	0.058143210599999995	-0.0841790708	-0.0394000024	0.036897192200000005	-0.0301090098	0.005357559699999999	-0.066125394	0.0189188905	-0.0487414295	-0.1310766319	0.1726509803	-0.0789948157	-0.0639451696	0.0787324151	0.10874532529999999	0.0073910155000000005	-0.0283012575	0.0069511388	0.0317223555	-0.0192929636	-0.1228733748	0.0544222004	-0.0316431309	-0.0666933962	0.05976397150000001	-0.0036307694	0.0467947515	0.0683985074	0.0141215401	0.0728316208	-0.0152714515	-0.0644197797	0.049679269000000005	0.0353994717	-0.0352392175	0.0103413321	-0.1568228401	-0.0707867625	0.05893876660000001	-0.08194911190000001	-0.0290653003	0.00938869	0.0250498631	0.086928239	0.09496812380000001	0.1676681565	-0.0354811088	0.0222135888	0.1069497503	-0.0278264325	0.021378034700000003	0.0006398055000000001	0.0441722576	-0.0792475997	-0.1648267444	0.09288627140000001	0.0285530043	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-8.61862e-05	0.004071473799999999	1.6576898904086435e-05	7.42806107044e-09	-0.0656018	-0.11441300000000001	0.00430359616324	0.013090334569	0.0159855	0.02365429	0.0005595254354041001	0.00025553621025000003	-0.000390735	-6.415700000000003e-05	1.5267384022500002e-07	4.116120649000001e-09	8.042949999999999e-05	0.0	0.0	6.468904470249999e-09	8.77785e-05	9.95501e-05	9.910222410010004e-09	7.70506506225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
