global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
56141.31177434501	n/a	3151846887.7442102	n/a	89162.9912159974	n/a	7950039002.58403	n/a	59127.03327686759	n/a	3496006064.123807	n/a	59347.86243303571	51822.10975038236	n/a	n/a	n/a	n/a	-0.0895100354	0.0265412853	0.0335518063	-0.0670646753	0.0654623335	-0.1134847501	0.0675439009	-0.0111237469	-0.043246936799999997	0.0824464032	-0.0836436188	0.0084175381	-0.0416192899	0.0037973844	-0.0077958888	0.0616273672	-0.0034616422999999997	0.1525226632	-0.0991291663	0.1423280358	0.058281457099999996	-0.0191693752	0.0205281993	-0.0206954897	0.0152219726	-0.0870368014	0.0313760098	-0.05913841280000001	0.039882903500000004	-0.07629038219999999	0.1547504958	-0.0641537138	0.1508134405	-0.0115828715	-0.026253198399999997	0.0868858797	-0.0747434663	0.0081523318	-0.060934971500000004	0.0032293820000000003	-0.006872265	0.0648821923	-0.0148464776	0.1401462336	-0.018620689	0.1465898684	-0.1221559535	-0.021938647999999998	0.016565193500000002	-0.0376940785	0.005920821	-0.0948016233	0.0184127231	-0.0507514152	0.0917553175	-0.0494439988	0.1442498452	-0.08017167	0.0150270781	0.12450533039999999	0.124477639	0.1244314912	0.0	n/a	0.0	n/a	9.57743e-06	n/a	9.172716540490005e-11	n/a	0.0190974	n/a	n/a	0.00036471068676	0.000203816	n/a	4.154096185599999e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0
56262.23048593999	120.91871159497532	3165438579.253035	14621.33481378882	89325.91167422279	162.92045822538785	7979118496.431051	26543.075708370347	59243.0797789408	116.04650207321536	3509742501.6939445	13466.790643428782	59450.420978084425	51915.769963598505	1.2178540000000002	19.836945	0.07718640577000001	0.0455571	-0.0747221934	-0.06718353839999999	0.0731532789	-0.0529939373	0.0419782924	-0.0676344399	-0.1063269169	-0.0553887851	0.1067207089	-0.0702189689	0.0164697135	0.1248326508	0.0638255399	-0.0666973037	0.0438653394	0.040925702	0.1026598827	-0.0802462612	0.0878926768	0.0935319412	-0.1017936514	-0.07465363700000001	-0.0272234471	0.115199459	-0.1437149066	-0.0176625176	0.006570947299999999	-0.0065371069999999995	0.061273200300000004	-0.0354715453	-0.0351695143	-0.0610291286	0.07997479889999999	-0.0622739555	0.08936363130000001	-0.0819150584	-0.021077289	-0.1352891521	0.07244597559999999	-0.0712368345	0.0393885647	0.028682699500000002	-0.0954669317	-0.1126325509	-0.0010114344	0.0962534983	0.1335330408	-0.0734268855	-0.06736276940000001	0.053970013	0.1534327638	0.055772213	-0.012391517900000001	-0.0307486677	0.0350917992	-0.044301355300000005	-0.060776877199999996	-0.058078779299999994	-0.0039977107000000005	0.1244314912	0.1241823917	0.12376759529999999	7.623339999999997e-06	7.623339999999997e-06	5.8115312755599954e-11	5.8115312755599954e-11	-0.0238846	-0.023894177430000003	0.00057047411716	0.0005709317150563213	0.0444047	0.0253073	0.0006404594332899999	0.00197177738209	-0.000271573	-0.000475389	7.3751894329e-08	2.25994701321e-07	-8.41571e-05	-8.41571e-05	7.082417480409999e-09	7.082417480409999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56052.90227803536	-209.3282079046257	3141927853.7909822	43818.298624562216	88904.90562257123	-421.00605165156594	7904082243.758297	177246.095527241	59099.01237400553	-144.0674049352747	3492693263.5828586	20755.41716478441	59315.65262378247	50970.34699616608	1.278615	20.826635	0.052228053060000015	0.0283198	0.0729796608	-0.10414335529999999	0.1542898677	-0.0638856372	0.0753770325	-0.0110717163	-0.0662603149	-0.013847318899999999	0.028371321600000002	0.1000386335	0.0325598779	0.0431768316	-0.1431455187	-0.028982134500000006	-0.0348798508	0.0543522128	0.0707151102	0.034804929500000005	0.1168312037	0.0101046289	-0.15953487289999999	0.1123646334	0.054598938300000004	0.0687170505	-0.0782744979	-0.0265625938	0.0628197818	-0.0525985574	-0.0752297619	0.0078267732	-0.0411792748	-0.19485089719999998	0.0629239388	-0.0223492776	0.0458507	0.0893612077	0.056320533099999986	-0.0280472502	-0.12899125390000002	-0.06303416120000001	-0.0330046166	0.060973762599999995	-0.0501395801	-0.0201689265	-0.086910665	0.0261909933	0.171489105	0.0562509465	0.0761242571	-0.0374015603	0.1222163167	-0.0418662172	0.16181689130000002	0.05507838	-0.0171531728	0.0265604945	0.0023511158	-0.1855642561	0.1063784633	0.1242838566	0.12359259759999999	0.1224433458	1.04529e-05	2.8295600000000027e-06	1.0926311840999999e-10	8.006409793600012e-12	-0.00331322	0.02057138	1.09774267684e-05	0.0004231816751044	0.0388245	-0.0055802	3.1138632040000014e-05	0.00150734180025	-4.54723e-06	0.00026702577	2.06773006729e-11	7.13027618440929e-08	-0.0	8.41571e-05	0.0	7.082417480409999e-09	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.0	0.0
56147.573893175264	94.6716151399014	3152550054.0895762	8962.714713197609	89268.93250080959	364.02687823836465	7968942309.834099	132515.56807996912	59164.149166498115	65.13679249258712	3500396546.5956397	4242.8017362223545	59400.89229707793	51979.49362857557	1.180813	19.233606	0.0855988089	0.0505235	0.11194012869999999	-0.028257293399999998	0.0710570581	-0.1106444166	-0.0458673945	-0.0613464733	-0.1537618071	-0.089841486	-0.0882902235	-0.0981053657	0.0015588311	0.0524713671	-0.1563744529	0.1394292469	0.0021638264000000003	0.070134458	0.1328435882	0.0203696409	0.16139854650000002	-0.0667231065	-0.0324243403	-0.0722081334	0.0129167665	0.1339677576	0.047818755899999996	-0.010623538600000001	0.10163646679999999	0.0839826727	-0.0930264423	-0.039691953599999996	-0.077381542	0.0583908079	0.1174618147	-0.0797920046	-0.11050505460000001	-0.080750257	0.0340651723	-0.0435116618	-0.1860245771	0.1131308959	-0.0035514226	0.0657291829	-0.10686229130000001	-0.0687635246	-0.14414392869999998	-0.06761867719999999	0.0691995864	-0.0687690451	-0.0099735813	0.1155805004	0.06147763570000001	-0.053015526699999996	0.1266400114	0.0048252008	-0.0653872101	-0.0400041627	-0.0581370701	0.0625573649	0.0360194328	0.1240625143	0.1227096555	0.1204658081	1.17933e-05	1.3404e-06	1.3908192489e-10	1.7966721599999998e-12	-0.0486444	-0.045331180000000006	0.002366277651360001	0.0020549158801924003	0.0228023	-0.016022199999999997	0.0002567108928399999	0.00051994488529	-0.000185661	-0.00018111377	3.4470006921e-08	3.280219768361289e-08	-0.000133478	-0.000133478	1.7816376484e-08	1.7816376484e-08	0.0	0.00017029	0.0	2.89986841e-08	0.0	0.0	0.0
56241.89770503775	94.32381186248676	3163151057.4639306	8896.981484269798	90601.11338244818	1332.1808816385894	8208561746.139232	1774705.9014033691	59436.674099919095	272.5249334209803	3532718228.059993	74269.83933610971	59680.05195008117	51559.4895043913	1.505918	24.529053	0.1046667767	0.08129559999999998	0.0571494758	0.1367627482	0.1457795073	0.0656395972	-0.1798567075	-0.0171324136	0.0572458988	0.228347835	-0.0032222488	-0.0626054004	0.149336904	0.0301870817	0.020628751	0.1083606451	-0.039573356000000004	-0.07621226219999999	0.0311606915	-0.1310376672	0.0417651863	0.0283123133	0.1260691644	0.0111045332	-0.0452495911	0.1188830241	-0.1246419384	-0.049434835499999996	-0.1351381505	-0.029879006099999997	0.065887635	-0.1956387231	0.011402983899999998	-0.0158993149	-0.0576014279	0.2306566832	0.0033510279	-0.0511027745	0.136777073	-0.0575806729	0.035125149	0.09227464880000001	-0.0450212172	-0.07411360730000001	-0.0147799526	-0.1512137638	0.044286385	0.0160849033	-0.0637026198	0.065719371	-0.1153509764	0.0314552921	0.1984708651	0.035742692799999996	-0.1030923443	0.008766708	-0.0182945451	-0.1824703192	0.0241109792	-0.0321995345	-0.061916283899999994	0.12376759529999999	0.1215356597	0.11784553310000001	0.00224287	0.0022310767	5.0304658369e-06	4.97770324128289e-06	0.02969	0.0783344	0.0008814960999999998	0.006136278223359999	0.044393	0.0215907	0.00046615832649	0.001970738449	-0.000185661	0.0	3.4470006921e-08	0.0	-0.00018369	-5.0212e-05	3.37420161e-08	2.521244944e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0
56385.22792221362	143.33021717586962	3179293927.8399787	20543.55115568195	89614.80835087436	-986.305031573822	8030813875.763941	972797.6153078378	59132.698517142	-303.9755827770932	3496676033.919208	92401.15492467344	59353.840560064935	51878.3676141648	1.533678	24.981218	0.1200985993	0.0639293	-0.09084766539999999	-0.009286186600000001	-0.045291955099999996	0.05423768599999999	0.1153805366	0.0070703416	0.1362520652	-0.038967083900000005	-0.0010349301	0.0833157601	-0.056316887	0.0944563083	0.052542974900000004	-0.028799557799999997	0.0505239295	-0.1602769716	0.0797104491	-0.039667198	0.0073395824	-0.0765026454	0.0049129051	-0.056694749	-0.07129615339999999	0.0655112548	0.09996214640000001	0.026206492999999997	-0.1696836845	-0.0545440096	-0.110145343	-0.048594774199999996	0.1083650371	0.040618113500000004	-0.1201424342	-0.042569618200000006	0.010892666799999999	0.0810752394	-0.071448626	-0.0856759137	0.0265051294	-0.0301521106	0.05649433860000001	-0.1555480051	-0.07531395610000001	-0.049271543099999995	0.0004677739	-0.0805555592	-0.0107938536	-0.045407914800000004	-0.0736089349	0.0617658425	-0.029385279	-0.0303726633	-0.0942508147	0.15469372050000002	-0.0792325673	-0.0312641685	0.1622998607	0.01651083	-0.0685089871	0.1233992748	0.1200733947	0.11459650130000001	1.79707e-05	-0.0022248993	3.2294605849e-10	4.95017689514049e-06	-0.0233888	-0.0530788	0.00054703596544	0.0028173590094399997	0.020857	-0.023536	0.0005539432960000001	0.000435014449	0.000245019	0.00043068	6.003431036100001e-08	1.8548526240000005e-07	-0.0	0.00018369	0.0	3.37420161e-08	-0.000210808	-0.000210808	4.4440012863999993e-08	4.4440012863999993e-08	0.0	1.0	0.0
56510.085944633254	124.85802241963393	3193389813.469837	15589.525762541809	90293.48461787564	678.6762670012831	8152913364.438545	460601.475390797	59291.118365274415	158.41984813241288	3515436717.004981	25096.848282296756	59504.075314529226	51821.91321252893	1.13674	18.515722	0.137466970482673	0.08637210000000001	-0.08248003870000001	-0.0868583085	-0.07341776230000001	0.16168083960000001	0.060608645499999995	0.063773225	-0.0333798613	0.0194933382	0.2035212237	-0.024824095	0.0924801459	0.0628417442	0.09112666330000001	-0.1397625674	0.0224831338	-0.0042859675	-0.0679947284	0.0637158076	-0.0198974303	-0.0323877542	0.0031068889000000002	0.0071655327	-0.07634570730000001	0.005641630600000001	0.15365166560000001	-0.1039209486	0.058260710599999994	0.0392318646	0.1051941924	-0.1407829796	0.0507753666	-0.0105871331	0.046632518899999996	0.0040817595000000005	0.1928072688	-0.0663963725	0.0675855891	-0.0779250639	0.1179114902	-0.1184257542	0.029756197999999998	-0.0067775475	0.0498196654	0.08520537800000001	-0.025575416099999998	-0.026548661600000002	-0.0154950925	0.0105264041	-0.061677011500000004	0.0006823422	-0.10052530960000004	-0.1599819566	0.0203637599	-0.05919123990000001	0.049719457300000006	-0.1453699772	-0.0002068382	-0.0131223025	-0.077090752	0.122957771	0.1183263288	0.1107360475	2.17327e-10	-1.7970482673e-05	4.723102492900001e-20	3.2293824750059316e-10	0.0519151	0.07530390000000001	0.00269517760801	0.005670677355210001	0.0322362	0.0113792	0.00012948619263999998	0.0010391725904400002	-0.000559491	-0.00080451	3.13030179081e-07	6.472363401000001e-07	-0.0	0.0	0.0	0.0	0.0	0.000210808	0.0	4.4440012863999993e-08	0.0	0.0	0.0
56223.10224111999	-286.98370351326594	3161037225.615432	82359.64608219013	89056.62969559585	-1236.8549222797885	7931083292.738484	1529810.0987677414	59071.01789416465	-220.10047110976302	3489385155.0527205	48444.21738273962	59294.59759131495	52220.292075505335	1.092788	17.799807	0.060242959257327	0.0391688	-0.0691278344	-0.0963391795	0.0096331466	-0.047552585999999994	0.1174400543	0.0683367566	-0.0407628309	-0.0458980688	0.013815912	0.0998546871	0.0098718581	0.052523554199999996	-0.0598273196	-0.044718443200000006	-0.0535511954	0.0884867535	-0.11757312689999999	0.0089620993	0.0812469054	0.0367027835	0.021245736499999997	-0.0589131753	0.0105063672	-0.005370971899999999	-0.0130301027	-0.0689240317	0.000413856	-0.1504755525	0.026418592400000003	-0.018192538	-0.0498632818	0.1222109125	-0.0085207911	-0.051982673	0.0285249826	0.091039687	0.0148113609	-0.0420296471	-0.052131765	-0.0591381484	-0.040803752400000004	0.0882329839	0.1289021468	-0.0072090162	-0.0736138898	0.025477500499999996	-0.0089314148	-0.0529259363	-0.005885431	-0.013585958899999999	0.0525295245	-0.0213729225	-0.0766017025	0.1052264165	0.1028237273	-0.0031588837	-0.0751223007	0.1158821083	-0.009585071	0.1224433458	0.116298606	0.106284769	-2.3190400000000004e-06	-2.3192573270000003e-06	5.377946521600002e-12	5.378954548843187e-12	0.0396795	-0.012235600000000001	0.00157446272025	0.00014970990735999995	0.0221455	-0.010090699999999998	0.00010182222648999996	0.0004904231702500001	0.000109174	0.0006686649999999999	1.1918962275999998e-08	4.471128822249999e-07	-0.0	0.0	0.0	0.0	-8.96218e-05	-8.96218e-05	8.03206703524e-09	8.03206703524e-09	0.0	0.0	0.0
56194.34126049488	-28.76098062510573	3157803989.700958	827.1940065177072	89201.08648397021	144.45678837435844	7956833829.9207325	20867.763707434184	58978.71877317624	-92.29912098841305	3478489268.1254115	8519.127735233711	59185.92102678571	52184.114673755794	0.9270330000000002	15.09992	0.034196409039999986	0.023321400000000003	-0.0926251233	-0.07999999969999999	0.0179758908	-0.052819023099999994	0.06542000519999999	0.011824396200000002	-0.037525577000000004	-0.0905447023	-0.0174360079	0.13918102429999998	-0.0554020764	0.0338197665	0.007144559399999998	-0.051834156299999996	-0.014861823799999997	0.0576718041	-0.09344706380000001	0.0333590047	-0.08245285320000001	-0.09237709050000001	-0.040023585699999996	0.1226088017	0.0948600332	-0.047800807699999996	-0.124298559	-0.08513933900000001	0.0982819145	-0.011088771200000002	0.011479035600000001	-0.04839776269999999	-0.0489664416	0.059756092000000004	0.012183432099999999	-0.0953466248	0.0018961872	0.1357838355	-0.0706708106	-0.0231451434	0.0155742507	-0.0511406162	-0.0223844768	0.0618881575	0.0670163976	0.1074107793	0.09150095609999999	-0.0747041841	0.04451927730000002	0.09176141550000001	0.09422341570000001	-0.1088774542	0.1115463853	-0.0066472261	0.0540250839	-0.0441364395	0.034111472000000004	-0.0346777548	-0.0768109034	0.10552526	-0.031326491899999996	0.12185630439999999	0.1139950357	0.1012664153	0.0	2.3190400000000004e-06	0.0	5.377946521600002e-12	0.0291972	-0.0104823	0.0008524764878400001	0.00010987861329000001	0.0221458	2.999999999982184e-07	8.999999999893102e-14	0.00049043645764	-0.000275434	-0.000384608	7.586388835600001e-08	1.47923313664e-07	-0.0	0.0	0.0	0.0	0.0	8.96218e-05	0.0	8.03206703524e-09	0.0	0.0	0.0
56179.35231847879	-14.988942016090732	3156119626.9237685	224.66838276173007	89933.51989556347	732.4334115932579	8088038000.805711	536458.7024181386	59036.18218842706	57.463415250822436	3485270807.3851533	3302.0440922884527	59259.69533685065	50863.672091755536	1.148373	18.705202	0.09610598595	0.0566507	-0.0279595242	-0.0931268732	0.04526372769999999	0.09180992869999999	0.049404227599999996	0.052775181500000004	-0.0408274729	-0.0057124624	0.0706162832	0.1195324985	-0.0403378174	-0.2057429016	-0.0251679038	-0.08606972689999999	0.1098963148	0.1128698868	-0.09731471650000001	0.0705887761	0.055593007199999996	0.0839006316	-0.023129445	0.21776787399999997	-0.1263702542	-0.1422744189	-0.0409649098	-0.0999236015	0.0164659672	0.1468319173	0.1014246734	0.1489117023	-0.053451006399999994	0.1457401422	0.0278343788	-0.015729772700000002	0.0868026643	0.0922700298	-0.0057807375	0.2218827391	-0.0047594188	-0.07725740219999999	0.1088525675	0.105604909	0.0809734804	0.0632914646	-0.0614472532	0.087825856	0.0608051457	0.2098693461	-0.0746171829	-0.1622019108	-0.07595313769999999	-0.061031490999999986	-0.0673691016	-0.2100561011	-0.0108211418	0.1317670461	-0.0976667742	0.1120770186	0.09736403689999999	0.1211969948	0.1114210819	0.09570776140000001	5.53595e-06	5.53595e-06	3.0646742402500004e-11	3.0646742402500004e-11	0.0728894	0.0436922	0.005312864632359999	0.0019090083408399997	0.0521837	0.030037900000000003	0.00090227543641	0.00272313854569	-0.000592236	-0.00031680200000000003	3.50743479696e-07	1.00363507204e-07	-0.000130605	-0.000130605	1.7057666025e-08	1.7057666025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
