global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
56612.579084721925	n/a	3204984110.623894	n/a	88609.11255003078	n/a	7851574826.904023	n/a	58838.97036601028	n/a	3462024433.7322354	n/a	59082.718661408886	51255.37791181017	n/a	n/a	n/a	n/a	-0.1276747688	0.008986354200000001	-0.0493870516	0.0549624155	-0.07729621860000001	-0.1301660516	-0.039583785499999996	0.09858583859999999	-0.0338196767	-0.0194754049	0.09571133109999999	-0.0904785396	0.0470143243	0.008284515400000001	-0.0424094263	0.061331542300000014	-0.1007241319	0.1092416016	-0.0705975987	0.0201364413	-0.0561911598	0.0971439042	-0.02654714	0.0259175344	-0.0004082802	0.1392158366	-0.0179493139	0.0519865546	-0.1249809957	0.0963445917	-0.0065322378	0.0659616951	-0.0116756325	-0.0696675054	0.037212261499999996	0.020696256	-0.109074362	-0.0197211757	0.1574598336	-0.0167219497	0.09579995720000001	-0.0909218422	0.0208647858	-0.0443552376	0.07422087969999999	-0.0830725593	-0.0328038495	-0.0438944451	0.09246966460000001	-0.0986077374	0.0536601251	0.0019333844	-0.06666050379999999	0.0814128119	-0.0947854592	0.06312798559999999	-0.08860014570000001	0.0509180653	0.0416389315	-0.1042871964	0.0380606926	-0.0140916284	2.00394e-05	-0.1505270681	0.018426976499999997	-0.0727298146	0.1040424093	-0.0801839657	0.014048051	-0.044839036799999996	0.037219151	0.0508596186	-0.07610476740000001	0.024896724199999998	0.0430176821	0.08756068689999999	-0.10383516640000001	-0.049356599800000005	0.1169665744	-0.1077705508	0.0333257713	-0.0508865198	0.0023380011999999998	-0.0792327883	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	0.007739249999999999	n/a	5.9895990562499974e-05	n/a	0.07072569999999999	n/a	0.005002124640489998	n/a	0.025246200000000003	n/a	n/a	0.0006373706144400001	-2.28506e-05	n/a	5.221499203599999e-10	n/a	-0.000196508	n/a	3.8615394064e-08	n/a	0.000629996	n/a	3.9689496001599997e-07	n/a
56673.4083462817	60.82926155977475	3211875213.584392	3700.1990619074895	87911.6875	-697.4250500307826	7728464799.097656	486401.70041043963	58758.308402183226	-80.66196382704949	3452538806.286076	6506.352408436238	59014.596046158025	51034.53332002284	1.219712	21.023775	0.0826854163	0.045951	-0.0216383273	0.0603209156	-0.040065309199999996	-0.0716447275	-0.0020329743	-0.0966747335	0.0467033091	-0.0154759657	0.06494487410000001	-0.0077688512	0.07346072690000001	0.0058522671	-0.0351288447	-0.0337779895	-0.1132184894	-0.0251568866	-0.11997841960000001	0.023976545699999997	0.019144724499999998	0.042002294100000004	-0.0344870825	-0.0727784447	0.0135798123	0.0480630728	0.0088291129	-0.0126877651	-0.0192087177	0.0088466302	-0.0770210084	0.0120713	0.0112263896	-0.00511875	-0.0848072465	0.0738545782	-0.034227588999999996	0.0713746282	0.0130500496	0.0922592475	-0.026229509900000003	0.1210730631	-0.1418630517	-0.1150873004	0.09751402619999999	-0.0733510736	0.013883701000000002	-0.07636969240000001	0.0656014605	-0.0252389139	0.0703699579	0.010382706700000001	-0.026483386299999998	0.0318217371	-0.1190526036	-0.026293297	-0.0376309156	0.1190657478	-0.0296002111	-0.0340286018	0.0329529583	0.0730638799	-0.0077526049	-0.057033043	0.0001954229	0.007134874100000002	0.0158892835	-0.0444716457	0.0545185498	-0.0279532462	-0.0389294178	-0.017017129	0.0676984853	-0.07899274099999999	0.0530603523	0.039808334300000005	-0.0420323143	0.0426042735	0.17332785960000002	-0.1410233482	-0.0395089339	0.027750586400000003	0.1304250097	-0.0708752532	-0.0200723645	-0.0228494887	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	8.998870000000001e-05	-0.007649261299999998	8.097966127690002e-09	5.851119843567768e-05	0.0477228	-0.023002899999999986	0.00227746563984	0.0005291334084099994	-0.010803	-0.036049199999999997	0.0012995448206400005	0.000116704809	0.000171755	0.00019460560000000003	2.9499780025e-08	3.787133955136e-08	-7.304549999999997e-05	0.00012346250000000005	5.335645070249996e-09	1.5242988906250006e-08	0.000631609	1.613000000000027e-06	3.98929928881e-07	2.6017690000000864e-12
56919.519032330274	246.1106860485743	3239831646.8718085	60570.469787299895	89128.81328894703	1217.125788947029	7943945358.2959795	1481395.1861199276	59057.875366010274	299.5669638270483	3487832642.7472034	89740.36581655608	59333.985343321474	51762.608398065735	1.1721	20.203104	0.0353824331	0.016853599999999996	0.031138351499999998	0.00898023	0.0977957852	-0.009883750699999999	-0.0512165653	0.05640684360000001	0.0723065491	0.0119167348	-0.0177986112	-0.08596994990000001	-0.0488783141	-0.0014990795000000001	-0.0240639652	0.0453077279	-0.0497289602	-0.0091969698	-0.0462446229	-0.044588674	-0.0758972267	-0.0878064524	0.0364671119	0.0098210655	-0.0177513344	-0.0505148317	0.0715728105	-0.0935394718	-0.0940984082	0.2451108131	-0.040572893799999996	0.1703268612	0.058040294299999996	0.0138420253	0.0348480731	0.0024382015	-0.11443723189999999	0.0132111673	-0.00051608	-0.0395917326	-0.0871314399	0.0583694496	-0.1801546089	-0.0160065432	0.0483936355	-0.013273773700000002	-0.0388814319	0.0664317875	-0.0170499631	-0.06980272230000001	-0.0737388221	9.19616e-05	-0.024327500099999996	-0.0473710681	-0.038722247200000004	-0.0216148854	0.0517492996	0.045166806500000004	0.01606274	0.1336813271	-0.0226328661	-0.0219201076	0.11802179859999999	0.0128755373	-0.07567825980000001	0.0608287738	0.1268582655	0.135881516	0.1969803877	-0.1565965517	-0.0149245827	0.040300299	0.0037048615000000004	0.0252577336	0.1174290008	0.0853516391	0.0681482342	-0.0443241095	0.0985094558	-0.0422797646	-0.1118145021	0.0664353175	0.062173619900000004	0.0428159033	0.0020157624	0.0526904544	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	8.180059999999997e-05	-8.188100000000044e-06	6.691338160359995e-09	6.704498161000073e-11	0.052901300000000005	0.0051785000000000025	0.002798547541690001	2.6816862250000023e-05	-0.0165563	-0.005753299999999999	3.310046088999999e-05	0.00027411106969	-8.37204e-05	-0.0002554754	7.00910537616e-09	6.526768000516e-08	-0.0	7.304549999999997e-05	0.0	5.335645070249996e-09	0.000471281	-0.000160328	2.2210578096100003e-07	2.5705067584e-08
56724.21332672435	-195.30570560592602	3217636377.5357323	38144.31864222865	88063.81523245074	-1064.9980564962898	7755235553.295223	1134220.8603408744	58947.70580265411	-110.16956335616123	3474832019.3962607	12137.332690087223	59219.35279247429	52528.371482202565	1.090771	18.801271	0.17230548019999994	0.0990968	0.0492126646	-0.0031754283	-0.0119654538	0.0945785214	0.055722992	0.0118228277	-0.021225105600000002	0.0040673981	0.0247810662	0.012081320500000001	-0.0348529108	0.0350978045	-0.0202004558	-0.0505150459	0.0375907519	0.040959304	0.0625597454	-0.0761578779	-0.0005908928	-0.013412568799999998	0.032796979	-0.0058253648	-0.06615643389999999	-0.1204188738	0.027046965099999997	0.080628735	-0.039747102799999996	0.1595839296	-0.0012486477	0.0887175626	0.039140083799999996	-0.0459373333	0.1030670945	0.0228267138	0.0719636533	-0.0158331803	-0.061723373899999996	0.007195130500000002	0.0758953546	0.05776238490000001	0.0538679385	0.0658987404	0.0501998137	0.035415345099999995	0.0030647844000000002	0.0310307942	0.024418151800000003	0.021387765099999997	-0.0315757188	0.035175641	-0.0193418715	0.0359266131	0.0502253194	0.0350401717	0.0716005839	-0.0427606133	0.0462557113	0.0134386675	-0.013547981499999999	-0.0036262997999999998	0.12867594710000002	0.12223796039999996	-0.0161694543	-0.0902299299	0.0353148922	0.0989827101	0.0979442928	-0.0778197801	-0.051941395300000005	0.0757670692	-0.0819233879	-0.035886817	-0.0666483611	0.0289201912	0.026592433399999997	0.0685394884	-0.0517522884	-0.0146017151	0.09203049199999999	0.0392416985	0.039862740099999995	0.04676878	-0.0225266039	0.0138979224	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	6.03804e-05	-2.1420199999999965e-05	3.6457927041599998e-09	4.588249680399986e-10	-0.00456699	-0.05746829000000001	2.08573976601e-05	0.0033026043555241004	-0.0418876	-0.0253313	0.0006416747596899999	0.0017545710337599995	0.00134489	0.0014286104	1.8087291121e-06	2.04092767498816e-06	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.00011020200000000005	-0.000361079	1.2144480804000013e-08	1.3037804424099994e-07
56638.8036475186	-85.40967920574622	3207954078.6221666	7294.813302028478	87884.04027478448	-179.77495766626092	7723604535.01994	32319.035403905895	58831.222737585624	-116.48306506849623	3461112768.799411	13568.304447751523	59100.02853251912	51772.73856521865	1.069848	18.440619	0.0784514917	0.0542335	0.0289836579	0.048472210599999996	-0.0335262329	-0.0192815397	0.054058416	0.004090712	-0.0283564602	-0.1029055014	0.0573356454	-0.0453037064	0.0063287896	0.0288296224	-0.0076321291	0.050175799199999996	-0.0128755829	-0.0780178825	0.0323893539	0.0058267513	-0.0096650425	0.019258505500000002	-0.0510205087	-0.0800922875	0.16823189260000002	0.007573531	0.0627645263	0.0182412121	0.0439504955	-0.017928759199999998	0.045720833499999995	-0.0659520544	-0.072566966	-0.0856534702	-0.032837408	0.038029321899999996	-0.0166123246	0.0590379921	-0.1291439495	0.027939734	-0.031612949700000004	0.00032091849999999996	-0.0357035377	0.0033082990000000002	-0.0054307592	0.0130109915	-0.0025267472	-0.0076015221	0.0581247455	-0.0463739171	-0.0033310833	0.0328289599	-0.0061174506	-0.0490086867	-0.0128517656	-0.086333447	-0.0069813822	-0.030191115	-0.022867678500000002	-0.0171041004	0.0516632271	0.0924660692	-0.1254176421	-0.037351163199999995	-0.113327875	-0.0304347517	-0.05976384360000001	0.04356999809999999	-0.0610669478	0.057046411	-0.0739809773	-0.0410812026	0.0067016193	-0.0285877783	0.0135082132	0.0859561593	0.060232486399999986	0.1038694085	0.0340474915	0.0219678797	-0.023153331800000003	0.025194258799999997	-0.017304933600000003	-0.001928029	0.00423095	-0.0133084322	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	6.03821e-05	1.6999999999969511e-09	3.64599800041e-09	2.8899999999896347e-18	0.00700795	0.01157494	4.91113632025e-05	0.00013397923600359996	-0.0168168	0.0250708	0.0006285450126399997	0.00028280476224	0.000508775	-0.000836115	2.588520006250001e-07	6.99088293225e-07	-0.0	2.64698e-23	0.0	7.0065031204e-46	0.00011020200000000005	0.0	1.2144480804000013e-08	0.0
56505.967571669724	-132.83607584887795	3192924371.210591	17645.423046928856	87993.64730218596	109.60702740147828	7742881965.541498	12013.700455788408	58733.31006635274	-97.91267123287979	3449601711.3503323	9586.891187958008	58992.83517726464	50562.306339587194	0.902949	15.563848000000002	0.0653299825	0.0356182	0.031409610299999995	0.057068365999999995	-0.0739275189	-0.0479332913	-0.0005937607	-0.031497012000000005	-0.0026894423	-0.0666668647	0.032037853	0.0134698228	0.084273124	-0.0564498731	0.0073168931	0.0230870664	-0.024334301800000003	-0.1123005108	0.1632772134	-0.0093532449	-0.0324184279	0.1298457433	0.0040834420000000005	0.043679007	0.08651135089999999	0.0709314303	-0.1053033184	-0.0913758625	0.047040688899999995	0.006704598399999999	0.062457679599999996	-0.008301458000000001	-0.0331702199	0.0797950346	0.00040130419999999997	-0.0199240745	0.0852033964	-0.0122141208	-0.0299473562	0.0061110786	-0.0709233743	-0.0433703996	-0.2220518916	0.0337981918	-0.07834107230000001	0.0573981763	0.03553707	-0.0958897836	0.0337498448	-0.0043975213	0.07606389570000001	-0.0505861334	-0.0251348427	-0.010631757700000001	-0.0176353308	-0.13923303439999998	0.04216012139999999	-0.1672912397	-0.0874119688	-0.0849514069	-0.0272186565	-0.0322447681	-0.1211053651	-0.044607258	0.0345190961	0.0542013643	0.0244450263	0.0430258084	0.0090142656	-0.0134831047	0.1324842745	-0.0640381677	-0.0343519116	-0.001652142	-0.0715815795	0.0032590311	0.0578823577	0.022314909100000002	0.0332652306	0.0152510372	-0.2254098336	0.080306059	-0.07331063480000001	0.0323446045	-0.036842156200000004	-0.096711691	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	7.52346e-05	1.4852500000000006e-05	5.660245037160001e-09	2.2059675625000023e-10	0.0195484	0.012540450000000002	0.00038213994256	0.00015726288620250005	-0.00980012	0.007016679999999999	4.923379822239999e-05	9.60423520144e-05	0.000919212	0.0004104369999999999	8.44950700944e-07	1.6845853096899992e-07	-0.0	0.0	0.0	0.0	0.000614925	0.0005047229999999999	3.78132755625e-07	2.547453067289999e-07
56614.217318869014	108.24974719928288	3205169602.628128	11718.007768708647	88087.7397052032	94.0924030172464	7759449886.371633	8853.380305559918	58806.28134096746	72.97127461472702	3458178725.153018	5324.8069188979025	59075.06759810951	51203.40627075454	0.8507030000000001	14.663289	0.1392231534	0.08121169999999997	0.037473779	0.042882078899999995	-0.0403700532	-0.0097633523	0.024843712999999996	-0.0326349054	0.0400162787	-0.0178700919	0.0508520363	0.01667077	0.052014009800000004	0.025307053	-0.0515727134	-2.01455e-05	0.028006727400000004	-0.10706215320000001	0.0821413833	-0.0153643161	0.0018692697	0.043454171500000006	0.10721466689999999	-0.0632668294	0.0636355546	0.0730852231	-0.08097501559999999	-0.031075213100000002	0.0078219335	0.059143977599999994	0.0792283998	-0.1409779006	-0.06416561900000001	-0.028549787099999998	-0.043278773	0.0789419566	0.0444664901	-0.0373578327	0.040918618500000004	-0.0414860776	0.054044920999999996	-0.029720128300000002	0.06915325209999999	-0.0254132952	0.0270893291	0.06457405599999999	0.0496667199	-0.0627090986	0.0511318366	0.0038080989	0.05251083769999999	0.0335311802	-0.05726377360000001	-0.0037439421	0.03369914	-0.11314997140000001	0.0054753199	-0.0627587006	-0.0179000093	-0.0486531378	-0.0978339859	0.0849755911	-0.1345008625	-0.0186557408	0.0721088491	-0.0021318023	0.0136488567	0.11459983720000001	-0.0166952355	0.1303626849	-0.0391302013	-0.0399973307	-0.020780194199999998	-0.0744687899	-0.0044371575	-0.0574209212	-0.0183832757	-0.0166755331	-0.0832310901	-0.0097536856	0.0347814949	-0.0637183417	0.0063250017	0.0618297429	-0.019172454199999998	-0.0803173328	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.000106208	3.097339999999999e-05	1.1280139264e-08	9.593515075599997e-10	-0.0542274	-0.0737758	0.00294061091076	0.005442868665640001	-0.0320935	-0.022293379999999998	0.0004969947918243997	0.0010299927422499995	0.0006784	-0.000240812	4.6022656e-07	5.7990419343999995e-08	-0.000136567	-0.000136567	1.8650545489e-08	1.8650545489e-08	0.000129844	-0.000485081	1.6859464336000002e-08	2.35303576561e-07
56734.275184439866	120.05786557085959	3218777980.7037487	14413.891085430589	88909.13612222906	821.3964170258549	7904834486.001057	674692.0739029123	58961.667331977726	155.3859910102619	3476478214.566809	24144.8062022412	59228.13950112902	51031.250225519725	0.8673429999999999	14.950103	0.121889168	0.0884128	0.035002522200000004	0.051587802	-0.0013454956	-0.0722016454	-0.0719859057	-0.0247494433	0.072500409	-0.0121091371	-0.017889846299999998	-0.0628637796	0.0349904529	-0.0012001198	0.0047558392	-0.0715613318	0.007511510799999998	-0.0080436499	-0.039904506299999996	-0.088796775	-0.0937926233	0.0114605717	0.033330541899999996	-0.0937310301	0.0743033655	0.0459903667	-0.0309320667	0.038261621600000004	0.0005220107	-0.1426054482	-0.0071806473	-0.035484342099999996	0.0223010876	0.054662994000000006	0.051979797800000005	-0.006180886	0.0818395822	-0.0289660044	0.068965876	-0.013632098300000001	0.0842503461	-0.1097675395	-0.035505275600000004	0.0263185248	-0.079269138	-0.048529939	-0.0794189716	0.02057459	-0.016002766	-0.0674637674	0.0098997354	0.0019276307	-0.025382388999999998	0.0743477354	0.0325576353	-0.0418095418	0.1044762416	0.048478715	-0.0739641578	0.038589047599999995	-0.0163864132	0.1012943578	-0.041961228200000006	-0.0308330245	-0.0221305218	-0.042310472800000005	0.0077347851	-0.0988076392	-0.0925396454	0.0178522155	0.0865415702	0.0242070354	-0.046409433300000004	0.013798818400000001	-0.07007644219999999	-0.0444107687	-0.0542624498	-0.036567344700000004	-0.10992481539999999	-0.009756200999999999	-0.1017574295	-0.0193856777	-0.055764247	-0.0383732053	0.023614117200000003	0.0557866847	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.00215711	-0.002263318	4.6531235520999984e-06	5.122608369123999e-06	0.0320858	0.08631319999999999	0.00102949856164	0.007449968494240002	-0.0147611	0.017332399999999998	0.00030041208975999984	0.00021789007321	0.000563811	-0.000114589	3.17882843721e-07	1.3130638921000002e-08	-0.0	0.000136567	0.0	1.8650545489e-08	0.000198293	6.8449e-05	3.9320113849e-08	4.685265600999999e-09
56589.73535586183	-144.53982857803933	3202398147.646478	20891.762045368992	87848.32525785099	-1060.8108643780724	7717328250.6091795	1125319.689982553	58853.065081335626	-108.60225064209952	3463683269.467927	11794.44884452941	59113.2972664491	51315.03842473434	0.8767219999999999	15.111778	0.0579658181	0.0366573	0.0491024351	0.039409203	-0.0657119326	0.012040836000000001	0.0448208199	-0.043685432999999996	0.0721601474	-0.0447590791	0.0424664259	-0.0570495678	0.0485794695	0.0683599609	-0.021091390800000002	0.0313208559	-0.021635602599999998	-0.0099496076	0.0345910289	-0.10672083710000001	-0.0377668433	0.0085526137	-0.0399497464	-0.1280478598	-0.023233023199999998	-0.0623256263	0.0847646407	0.015598494199999997	0.0204105085	-0.1488839238	0.0397046614	0.0368100848	-0.0037075401	0.0098180604	0.1182261619	-0.0046049668	-0.053694257800000006	0.0010977279	-0.024421293900000002	-0.1885964861	0.0278349094	0.0243799277	0.11114776929999999	0.0816416413	-0.09205187710000001	0.0370033815	0.0171136668	0.0242293528	0.0435002784	-0.0645731327	0.0260563902	0.068349903	-0.022291714900000002	-0.027728303399999998	-0.0054342264000000005	-0.0381471342	0.1034158602	-0.0165822993	-0.0151537596	-0.0064603620999999995	0.0626297456	0.11530334689999999	0.0777711627	0.030618641600000007	-0.051493814299999996	0.0156413064	-0.07208832379999999	-0.065283337	-0.1404549717	-0.0290290244	0.0057247602	0.0214624205	-0.0659907159	0.0248898208	0.0342680583	0.0528033293	0.10402225009999999	-0.1013781192	-0.1444849073	0.0209370994	0.11247917380000001	0.0070513666	-0.0950824199	0.0357973746	0.0316213701	-0.0210333327	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	9.95581e-05	0.0022566681	9.911815275609998e-09	5.0925509135576106e-06	0.0320801	-5.699999999997374e-06	0.00102913281601	3.2489999999970056e-11	-0.035395800000000005	-0.02063470000000001	0.00042579084409000026	0.0012528626576400006	0.00102398	0.00046016900000000007	1.0485350404e-06	2.1175550856100003e-07	-0.000241206	-0.000241206	5.8180334436e-08	5.8180334436e-08	0.000198293	0.0	3.9320113849e-08	0.0
56753.384132765925	163.64877690409776	3220946610.521287	26780.92218220716	88653.85575738916	805.5304995381738	7859506140.651962	648879.38568622	59024.489120291095	171.4240389554689	3483890315.911361	29386.201131806105	59299.77962857661	51629.471061577235	0.921084	15.876428	0.1129442149	0.0636186	0.039540913999999996	0.015637923600000003	0.0239785697	0.043166639900000005	0.0071464563	0.0518249613	0.0467874458	-0.0672617159	0.008400402900000001	-0.068751625	-0.060778778600000014	0.075977924	-0.0525579636	0.1125163191	0.1517902	0.1044168311	0.003348399	-0.0537275531	0.0730483676	0.0019380851	0.0999084468	-0.057580028899999997	-0.0713688291	0.2029265244	0.04815007809999999	0.0203345956	0.0556839304	-0.1157805819	-0.0951369707	-0.0037417132	0.0404046919	-0.1300138664	0.028787157799999998	-0.0312815736	0.0148058028	0.0461096835	0.0008618728	0.0007002183000000001	-0.04700399	0.0508111334	-0.012305776499999999	-0.0410551548	0.041394350499999996	0.1388898388	0.0629245424	0.0225336905	0.0085329188	-0.052077535999999994	-0.0748790842	0.0783172565	-0.0337841377	-0.1290963061	0.15307373119999998	0.09738123259999999	0.056150793600000005	0.0047319213	0.0370840064	-0.054040720199999996	-0.09406718210000001	0.0596558288	0.0040018787	-0.19143275699999998	0.0854300066	-0.0011885224000000002	-0.0918758836	-0.1279720603	-0.0370284047	0.0062560691	-0.1191332816	0.08671767699999999	0.0084376515	0.0409235669	-0.0370676095	0.022465206499999998	0.0373097607	-0.034856725	0.10024550269999999	-0.057639308	0.0189710091	-0.0403529197	-0.0064378095	0.11315380189999999	-0.0566251218	-0.0328029737	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	0.000106383	6.824899999999996e-06	1.1317342688999998e-08	4.657926000999995e-11	-0.0187328	-0.0508129	0.00035091779584000004	0.00258195080641	-0.023372	0.012023800000000005	0.00014457176644000008	0.0005462503840000001	0.00046273	-0.0005612500000000001	2.141190529e-07	3.150015625000001e-07	-6.76698e-05	0.0001735362	4.57920183204e-09	3.011481271044e-08	-6.89346e-05	-0.0002672276	4.751979077160001e-09	7.141059020175996e-08
