global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
60218.050791031004	n/a	3626213641.07119	n/a	99839.83259969683	n/a	9967992173.535486	n/a	62578.258225495585	n/a	3916038402.536807	n/a	62866.09467462268	55806.129996299744	n/a	n/a	n/a	n/a	0.15576164509999998	-0.09891354949999999	0.0656699841	-0.0257300944	0.0200108735	0.048424589299999994	-0.0305914821	2.85786e-05	-0.0642366108	0.071070119	-0.1262809519	0.0495578221	-0.0080709293	0.0684383961	-0.0214003835	0.1521616669	-0.0289638306	-0.106402886	0.0447126474	-0.0632313025	0.0594014994	-0.055852183099999994	0.0345646175	-0.0876716991	0.0831340819	-0.1653739436	0.009976920600000001	-0.1041272526	0.0705977983	-0.09495341	0.0718634678	-0.04597387519999999	0.2138319182	-0.0499509823	0.0073798432	-0.073089527	0.045254782300000004	-0.038415240499999996	0.0019556035	0.0805581596	-0.0093085601	-0.08923232769999999	0.08924451679999999	0.02453431	-0.0077250549	0.0656414504	-0.0172331462	0.15251285369999998	-0.0196801177	-0.09912450939999999	0.056600884000000004	-0.0317515393	0.0859489191	-0.0437601967	0.061960017699999995	-0.0259831839	0.1840056175	-0.10448521279999999	0.0155830384	-0.1086575318	0.0672679121	-0.1125733891	0.0211042058	-0.14048464630000002	0.1414995752	-0.019506950500000002	0.0478981755	-0.0269252512	0.0711051688	-0.0814087196	0.0139954959	-0.0521914113	-0.0432085879	0.1340268919	0.0554913367	-0.0631796679	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	0.00011397	n/a	1.2989160899999998e-08	n/a	-0.08507819999999999	n/a	0.0072383001152399986	n/a	-0.15758699999999998	n/a	0.024833662568999992	n/a	-0.000401078	n/a	1.6086356208400002e-07	n/a	0.000817433	n/a	6.68196709489e-07	n/a	0.000516471	n/a	2.6674229384100003e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60091.4656594064	-126.5851316246044	3610984245.0956187	16023.795548418419	100421.46917269123	581.6365729943936	10084471470.801777	338301.1030446626	62699.29701266519	121.038787169593	3931201845.882405	14650.387999486024	63014.44910270424	56598.84551668168	1.3055	22.934288	0.105263492	0.07560599999999999	0.10698189400000001	-0.0642077548	-0.10996880490000001	-0.0172292418	0.1419453572	0.0328502081	0.10048883310000001	-0.0309228462	-0.0174407107	0.0594116166	-0.0933287484	0.031802904	-0.060691195999999996	0.0863095701	0.045768814500000005	-0.0153711943	0.0364947535	0.054961337699999994	-0.09413734210000001	-0.0449044443	0.0749476698	-0.12176352550000001	0.0179840629	0.0191648496	-0.046760548799999996	-0.0275533956	0.0623701241	0.0390042163	0.0792191745	0.013294864299999999	0.017346266399999997	-0.0585199804	0.0318869608	-0.0340466227	-0.0205464651	-0.16588580949999998	-0.027796314300000003	-0.1001831602	0.0120413784	-0.053421395	0.0499191991	-0.0019180221	0.0496056208	0.0645601358	-0.0630545192	0.0832646984	0.050476982999999996	-0.0139133317	-0.011093933799999999	0.0645421092	-0.0945220975	-0.0242713323	0.0858643579	-0.10191135539999999	0.0618733024	0.0316646062	-0.0244460804	-0.05092123900000002	0.0574132321	0.053451745099999996	0.0644480821	-0.0059904033	0.0144575972	-0.0691564363	0.0083261542	0.0305347601	0.0170464152	0.1181416552	0.12657477960000002	-0.0375067249	-0.021403217599999996	0.0876014299	0.0484876184	0.0682943553	-0.0154274051	-0.0529964754	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	0.000109028	-4.942000000000009e-06	1.1887104783999995e-08	2.4423364000000076e-11	-0.07360999999999998	0.011468200000000012	0.005418432099999997	0.00013151961124000026	-0.0857442	0.07184279999999997	0.007352067833640002	0.005161387911839996	-0.0006269919999999999	-0.0002259139999999999	3.9311896806399993e-07	5.103713539599996e-08	0.00103047	0.0002130369999999999	1.0618684208999998e-06	4.538476336899996e-08	0.000516471	0.0	2.6674229384100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60112.401042814025	20.935383407624613	3613500759.132109	438.290278424244	101213.1689453125	791.6997726212721	10244105567.95237	626788.529968574	62657.69160318771	-41.60540947747359	3925986317.0401797	1731.010097788249	62948.730332115476	54474.07430535555	1.3351879999999998	23.455820000000006	0.08008516100000003	0.0543664	0.0683901413	0.0608212854	-0.0342606983	-0.0257927075	-0.0495217621	-0.1585875972	0.0377188085	0.0004349269	0.0665680317	0.0534385219	-0.059241523899999995	0.020359733799999998	-0.041113839	-0.054301860599999995	0.1292193074	-0.011228663799999998	0.1431449286	-0.0486101059	0.08925392480000001	0.1023288292	0.1244862685	-0.11327100080000001	0.1213716489	0.084061388	-0.0065509122	-0.0206736173	-0.0391183785	0.1056877045	0.0336881571	-0.0550476742	-0.10058305869999999	-0.0999497525	-0.0395568246	-0.0185225597	0.0366747228	0.028453764500000006	-0.0011974753999999998	-0.08694732320000001	-0.1219334574	-0.0894278758	-0.07806961280000001	-0.0968177824	0.0446177274	0.0577279875	-0.0409535898	-0.057159053499999994	0.11984380060000001	-0.031165654100000002	-0.1511075408	0.0125008668	0.0927062671	0.1290181862	0.0834016788	-0.0670687694	0.1438497788	0.09348612029999999	-0.0265678518	0.0026837988	-0.0513925437	0.1051115062	0.0330312007	-0.0332333351	-0.0925656527	-0.014429888899999996	-0.1049155929	0.0186834977	1.8565000000000001e-06	-0.043028122099999996	0.0317863943	0.043749056200000004	-0.1782557687	0.052713130700000006	-0.0344745325	0.0607104474	0.0997981986	-0.07851093769999999	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	0.000104367	-4.6609999999999745e-06	1.0892470689000002e-08	2.1724920999999762e-11	-0.0687477	0.004862299999999986	0.004726246255289999	2.3641961289999864e-05	-0.0470549	0.0386893	0.0022141636140100003	0.0014968619344900005	-0.0013066200000000005	-0.0006796280000000006	1.7072558244000014e-06	4.6189421838400076e-07	0.00108142	5.095000000000013e-05	1.1694692164e-06	2.595902500000013e-09	0.000516471	0.0	2.6674229384100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59986.38360832001	-126.01743449401691	3598366218.4045234	15880.393796453847	99845.21829815763	-1367.9506471548664	9969067617.006752	1871288.9730514186	62448.34054928414	-209.35105390357054	3899795237.3593655	43827.86377053571	62732.7553923844	54122.314523339264	1.064452	18.699682	0.129581883	0.0633933	0.058995857	0.09061215449999999	0.040790167999999995	0.024688629	0.0398092639	0.0076743646	-0.09946537550000001	-0.0225129939	-0.0558838956	-0.0783578024	-0.0021015739	0.0050520864	0.05275101980000002	-0.0167792921	0.0040824890999999995	0.0467828824	0.0883576843	0.0968288716	0.0376581142	-0.0121630131	0.0768023337	-0.025175169900000002	-0.0003475938	-0.0927236339	0.0034229921999999998	-0.075370723	0.0401048879	-0.0656813586	-0.0519982335	0.1467056749	0.0312496289	-0.0494291299	-0.017112126000000002	-0.052982468	-0.023465339100000003	-0.0403150105	-0.12057507640000001	-0.0482958455	0.1193129326	0.023050186099999998	0.054613586299999996	0.0178207343	-0.026709568	-0.0176759733	0.0524228358	-0.0188481053	0.0066666078	0.0319661088	-0.0355882632	0.13199534470000002	0.0393552582	0.0156541878	0.0877758475	-0.0245903246	0.0085000796	-0.0552056533	0.0664503722	-0.0712905367	0.0568448529	-0.0594217918	-0.021335488599999997	0.1473479946	0.0549086354	-0.0499131375	-0.0317654241	-0.0217910615	-0.0067870427	-0.0137915451	0.1456214305	0.0348629645	0.1419032568	0.023834565699999997	0.0400084638	-0.0087701694	-0.0380943556	-0.0559456537	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	0.0132245	0.013120133	0.00017488740024999998	0.00017213788993768902	-0.105194	-0.03644630000000002	0.011065777636000002	0.0013283327836900011	-0.0825641	-0.0355092	0.00681683060881	0.0012609032846399998	-0.0007366419999999999	0.0005699780000000006	5.426414361639997e-07	3.248749204840007e-07	0.00113916	5.773999999999991e-05	1.2976855056e-06	3.333907599999991e-09	0.000778878	0.000262407	6.06650938884e-07	6.885743364900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60160.20670581593	173.82309749592238	3619250470.8865	30214.469223076947	100587.35277227145	742.1344741138164	10117815537.733385	550763.5776681908	62734.277460383026	285.9369110988846	3935589568.4763217	81759.91712877143	63012.97012383206	53846.67042827606	1.299302	22.825396	0.225448556	0.13098800000000002	0.0398083312	-0.0654235095	0.1083405231	-0.025428086000000003	0.0023253928	-0.0562600434	-0.0299869371	0.10885260140000001	-0.037581980099999995	0.0709466742	0.047593744	0.0396519466	-0.044086876100000005	-0.0593851912	-0.0581866581	0.0497974333	0.0796553873	-0.1277227515	-0.0363348957	0.0179051354	-0.031985812599999996	-0.0450051713	-0.0228918777	0.0411283628	-0.0751495654	0.0365309506	-0.0254169443	-0.0294906672	-0.02886756	0.0630587837	-0.1040235177	0.0615736537	0.0351202511	0.0888553753	-0.1284890856	-0.022959318500000003	0.0462237137	-0.0170300273	-0.0065573153	0.09036007210000001	0.0124182121	0.0702396867	-0.0062202922	0.0183574608	-0.041161449100000004	-0.0542219001	-0.0730373083	0.0494631695	-0.133044886	-0.0846921125	-0.0301271277	0.0010454745	-0.030449049300000006	-0.0442307343	-0.0072073371	0.017048499499999998	-0.0973672783	-0.0028580796	-0.0146722069	-0.0365621615	-0.027216106400000002	0.066399741	-0.05168628559999999	0.0800459838	0.045838904699999995	0.1448330988	0.0672320937	-0.004859544	0.023152456000000002	-0.07564271639999999	0.0181016307	-0.066290784	-0.0195753806	-0.050424048799999996	-0.05968636030000001	0.0338615319	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	6.0594e-05	-0.013163906000000001	3.671632836e-09	0.00017328842117683601	-0.061805	0.04338900000000001	0.003819858025	0.0018826053210000012	0.0337179	0.116282	0.0011368967804100002	0.013521503524	-0.0008142699999999998	-7.762799999999983e-05	6.630356328999996e-07	6.026106383999974e-09	0.0008432219999999999	-0.00029593800000000004	7.110233412839998e-07	8.757929984400003e-08	0.000100171	-0.000678707	1.0034229240999999e-08	4.60643191849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60095.92935680835	-64.27734900757787	3611520725.2585	4131.5775954419705	100685.90960237873	98.55683010727807	10137652392.458382	9713.448760794874	62832.06256022852	97.785099845496	3947868085.572471	9561.925751793624	63129.80035918034	55120.239336669445	1.310682	23.025322	0.1683050512	0.104829	0.0501553465	-0.0464512586	-0.0702210618	-0.0157668051	0.0774702787	-0.0095373109	0.0610996054	-0.1328224854	-0.12455224470000001	-0.0391675812	0.0536367414	0.09023141220000001	-0.0738479744	0.0097875337	-0.0207334575	-0.12480284900000001	-0.0858582648	0.04743347	0.0064363933	-0.0101428405	0.0271926417	-0.1331511944	0.0390359912	0.117527935	-0.0874239124	0.046291610999999996	-0.0377415995	0.031179255299999997	-0.0366207683	-0.0862188268	-0.067494382	0.0354698685	-0.0326016112	0.0852149207	0.009602912199999999	-0.0764364228	0.007847141	-0.071600788	0.0446264292	0.13588786619999998	0.1044437997	-0.0193405768	-0.024502378	0.0309753313	-0.0753852113	0.0117250653	-0.0145565942	-0.1108659385	0.11135818539999999	0.0024144819	-0.0074728313	-0.016303303600000003	0.0284624433	-0.1048029531	0.0847147135	0.0837567502	-0.135719951	0.010684595	-0.0400722248	0.0093516683	-0.0466551956	-0.08751791630000001	-0.0783550454	0.057908073	-0.0002814682	0.07662132690000001	-0.0732843042	-0.002444092	0.09690605710000001	-0.0656267428	0.0791647245	-0.0797898159	0.0784948981	0.0051529704999999995	-0.0044244321	-0.0333031906	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	6.209520000000001e-05	1.5012000000000118e-06	3.855813863040001e-09	2.253601440000036e-12	-0.11298200000000005	-0.051177000000000056	0.012764932324000012	0.002619085329000006	-0.053522300000000016	-0.08724020000000003	0.002864636597290001	0.007610852496040003	-0.000467024	0.00034724599999999973	2.1811141657600002e-07	1.205797845159998e-07	0.0008282989999999999	-1.4923000000000021e-05	6.860792334009997e-07	2.2269592900000056e-10	0.000335729	0.000235558	1.12713961441e-07	5.5487571364e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59925.098110454295	-170.8312463540569	3591017383.5475726	29183.314730880487	99766.15094449627	-919.7586578824556	9953284874.280014	845955.9887497362	62575.028856155164	-257.0337040733575	3915634236.348651	66066.32502967032	62837.06704824509	53622.65585958958	1.273923	22.379559	0.16349406730000002	0.119784	0.0332218973	0.0830713351	0.0366633914	-0.0166479995	0.0082702109	0.0008210616000000001	-0.0915362965	-0.0222509089	-0.0071558019	-0.0075649913	-0.1331379884	-0.014189991499999999	-0.0098650067	-0.0618215901	0.0137848306	0.0562140766	-0.1069390002	-0.023162322599999997	-0.045146909699999994	-0.0561190524	-0.0338106081	0.0490034579	-0.0988830862	0.0297634359	0.0709149664	0.0283401567	0.0826024165	0.06644866370000001	0.0094004755	0.0235248508	-0.033169228599999996	0.08082157549999999	-0.0156455378	-0.1235389313	0.0650573928	0.0041431625	-0.0613562449	-0.0448081967	0.027525570200000002	0.0955193542	-0.0738026684	0.0014754973000000002	-0.052770533200000004	0.0551759242	-0.0071195758999999985	-0.0695921188	0.0142117925	0.0598419429	0.08016341469999999	-0.059286682199999996	-0.04348877	-0.0669903342	-0.021468029700000002	0.0073455371	-0.1153886446	0.037927103	0.055500869800000005	0.0546554936	0.0719749878	0.0753498749	0.0115903806	0.0207009831	-0.0249722636	0.054128240099999995	0.0554475075	-0.1187647553	-0.029515993799999998	0.0036626717	0.0793938808	0.0663780593	0.0107283342	-0.022836898799999998	-0.0613218591	-0.0820441038	0.0625353843	-0.0006841848	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	5.15079e-05	-1.0587300000000006e-05	2.6530637624100004e-09	1.1209092129000013e-10	0.00153323	0.11451523000000005	2.3507942329e-06	0.013113737901952912	-0.0259853	0.02753700000000001	0.00067523581609	0.0007582863690000005	-0.0008369219999999999	-0.00036989799999999985	7.004384340839999e-07	1.3682453040399993e-07	0.0008870259999999999	5.872699999999996e-05	7.868151246759998e-07	3.4488605289999946e-09	0.000335729	0.0	1.12713961441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59904.35756383805	-20.74054661624541	3588532055.136161	430.17027394064894	100060.16578241604	294.01483791976347	10012036776.40458	86444.72491698481	62554.871283995664	-20.157572159499978	3913111921.3572655	406.3277153654485	62833.05332583402	54337.846000283964	1.241057	21.802181	0.12999008210000002	0.0921479	0.0199956107	-0.0750970657	0.0271815585	-0.0222407333	0.0677601155	0.0434405375	0.0167620039	0.047812963300000004	-0.0116782871	0.0222566831	0.0431280196	-0.0293450924	0.043340358200000005	0.0316316507	-0.07646891559999999	-0.0200138247	-0.08643431929999999	-0.0468011785	-0.0263246586	-0.0186738667	-0.0647499057	0.0402940029	0.0471402032	0.0025579343	0.0133776633	0.0580206333	0.041341504	-0.002021971	-0.030999028300000002	-0.009639176999999999	0.0254523833	0.022125584900000002	-0.025032122599999998	0.081565134	0.0448342341	0.0682402711	0.10890338849999999	-0.0776815745	-0.0466231866	0.060614677	0.0128478406	0.0183234934	0.0878683258	0.0213517812	0.0438461808	0.034433032	-0.074115971	-0.0051900078	0.061110711799999995	-0.0814222189	-0.028689704700000002	-0.0374425367	-0.0610864613	0.055505035700000004	0.0273556848	-0.0177525491	-0.0175161013	0.062012850599999995	0.0437708054	-0.0044054973	-0.0347185693	-0.0339155539	0.0317261475	0.0375416927	-0.0073785484	0.0320862179	-0.0865141624	-0.11673194519999999	-0.0008891864	-0.10378607769999999	-0.0551814858	-0.048401269000000004	-0.023686536499999997	0.047822239100000004	-0.044507054000000004	-0.0173178794	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	0.0021989	0.0021473920999999997	4.8351612099999996e-06	4.611292831142411e-06	-0.083736	-0.08526923	0.0070117176960000005	0.0072708415847929	0.00803656	0.03402186	6.45862966336e-05	0.0011574869578596	-0.0008325109999999998	4.411000000000172e-06	6.930745651209995e-07	1.9456921000001515e-11	0.000720405	-0.00016662099999999983	5.18983364025e-07	2.776255764099994e-08	0.000335729	0.0	1.12713961441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59927.757059381416	23.39949554336636	3591336066.168239	547.536391684022	101175.87450443098	1115.7087220149406	10236557581.736366	1244805.952380212	62668.343307368144	113.47202337248018	3927321252.890154	12875.900088244687	62987.24869822862	54479.39510907047	1.115921	19.603868	0.1024912231	0.0651165	0.0040190532	-0.0053847305000000005	-0.09470248869999999	-0.0227062256	0.0192925964	-0.0986520134	0.07765337280000001	0.0083988557	0.0212712352	0.040167642999999996	-0.006543002900000001	0.0097157578	-0.029189313999999997	-0.0409931094	0.0568527673	-0.0888706897	0.0214817821	-0.0674517793	-0.014638696699999999	0.0649394549	-0.0761001609	0.08861918619999999	0.0419036968	0.0554359827	0.061114321	-0.115477273	-0.049383045099999995	0.05783325900000001	-0.0389894739	0.0064364265	-0.1200745392	0.0341165815	-0.0627406717	-0.024884176400000003	0.0791955784	0.0606700381	0.0987999294	0.0077814848	-0.0001128323	0.058344814	0.17205059829999994	-0.0016102232	-0.0145921267	0.0110332012	-0.031707805299999996	-0.0332582821	0.0450373219	-0.0993974992	-0.0564308098	-0.058478723499999996	-0.0204423815	0.0436503126	-0.1015769088	0.0779328049	0.0054072953	0.0819611715	0.0977567481	-0.045760969299999996	-0.06737177700000001	0.052093853600000004	-0.0188485503	0.0587672785	-0.1141003701	0.0813332406	-0.0351720142	-0.0759840242	-0.06373933799999999	-0.0669622201	-0.054108892	-0.0636789409	-0.014800389399999999	-0.0712009504	0.1416866386	0.0169845125	-0.0335292684	0.0643231681	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	5.79669e-05	-0.0021409331000000003	3.36016149561e-09	4.583594538675611e-06	-0.0241389	0.0595971	0.0005826864932100001	0.0035518143284099996	0.026825400000000003	0.01878884	0.0007196020851600001	0.0003530205085456001	-0.00108335	-0.0002508390000000003	1.1736472225000002e-06	6.292020392100017e-08	0.000720405	0.0	5.18983364025e-07	0.0	0.000147281	-0.000188448	2.1691692961e-08	3.5512648704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59788.493278308975	-139.2637810724409	3574663928.490397	19394.400718592748	99647.99921291976	-1527.8752915112127	9929723747.138058	2334402.906410473	62415.77519655531	-252.56811081283374	3895728993.386929	63790.65059956388	62681.418940165306	52945.207017064095	1.296665	22.779076	0.1482750865	0.08457789999999997	-0.0176844588	0.06579809889999999	0.0508398702	0.0277417511	0.0277411905	0.034473206400000005	-0.0920183557	-0.023080977000000003	0.0449752629	-0.021190009	-0.026083082999999996	-0.009944409	0.06798144269999999	-0.0366586971	-0.0027421167	0.0071885319	0.0018799612	0.04580747860000002	-0.0327118114	-0.0788442553	0.0200448712	-0.0704844264	-0.0234212504	-0.07187009330000001	0.05636199820000001	-0.0119275874	0.0244853583	0.0625278174	-0.019017749599999998	0.034537049	0.082945363	-0.0602197666	-0.0228195428	-0.038379403900000005	-0.0223935164	-0.0339280753	0.0607332188	-0.045926590999999996	-0.012321526999999999	0.08450084460000001	0.0645921528	0.0561788497	-0.0002001724	-0.095380815	0.0694118126	-0.038540179300000005	-0.0025537112	0.0066184704000000006	0.0178458958	0.0444240657	-0.0317195905	-0.0644996632	0.0469351941	-0.0683693028	-0.0008196044000000001	-0.05787173740000001	0.0663623676	0.0104107142	0.022060938199999998	0.06020760150000001	-0.0275795873	0.0076322611	0.0826455044	-0.0545891066	-0.0434327879	-0.0173236388	0.0063987467	-0.0038547765999999996	0.0626174031	-0.074666897	-0.031352504100000005	-0.0725118177	0.0152496589	0.0083627204	-0.0574588466	0.095940285	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	4.78304e-05	-1.0136499999999992e-05	2.2877471641600003e-09	1.0274863224999986e-10	-0.0755215	-0.0513826	0.005703496962250001	0.00264017158276	-0.0270205	-0.05384590000000001	0.00073010742025	0.0028993809468099998	-0.000411069	0.000672281	1.6897772276099999e-07	4.5196174296100006e-07	0.000720405	0.0	5.18983364025e-07	0.0	0.000335729	0.000188448	1.12713961441e-07	3.5512648704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
