global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
62078.49176923332	n/a	3853739140.3427687	n/a	102119.65180759804	n/a	n/a	10428423285.30506	62602.04215878554	n/a	3919015682.4503617	n/a	63124.76875670527	55090.017864200076	n/a	n/a	n/a	n/a	-0.021935186000000002	0.0805096007	-0.08568945160000001	0.0354824741	-0.0250585277	-0.108944729	-0.0036743878	-0.012335764099999999	0.08431394630000001	-0.09452584	-0.0418934181	-0.0222968542	0.1206794727	-0.0246921883	0.0053335632	-0.0380413968	0.0542443013	-0.0003519186	0.0362486986	-0.016244483400000002	0.0031461415999999996	-0.059453235599999994	-0.0195327934	0.055643107000000004	-0.1317285213	0.0132667798	-0.0662254466	0.0279701629	-0.0394568081	0.0034304484	-0.0046846878	0.12320390380000001	-0.0910300711	0.2091377149	-0.0230941893	0.0563314304	-0.0438652069	0.0257431681	0.0373198136	-0.007302779699999999	0.025074315099999998	-0.0515304447	0.021007857	-0.0126339253	0.0356677939	-0.0633596224	0.1063460794	-0.0030867821	0.040822588199999996	-0.0527892925	0.0654540483	-0.0364268244	0.059616745	-0.0106724173	0.0134226433	-0.0734070635	0.0201102545	0.057105826299999995	-0.10454067140000001	0.040337565	-0.006584521899999999	0.023862783199999998	0.054553075300000003	-0.0024236333	0.0407542783	-0.0033616802	0.0036275339	-0.0220451031	0.0382989517	-0.025190060400000002	0.144662144	-0.007602301800000002	0.0331743454	-0.0016919701000000001	0.0107332171	-0.0051495479	0.1140283612	-0.10055643339999999	0.1449729862	-0.1073532623	0.09937794609999999	-0.0963652309	0.0523987375	-0.0271147213	-0.0099089911	0.0205243753	0.0485548941	0.015254335800000001	-0.030961632000000006	0.0381070601	-0.0299576596	0.0676100654	-0.07637277469999999	0.005896231700000001	-0.055187925	0.0773138535	-0.0831825803	0.0397763857	-0.0039232665000000005	0.0400555	-0.0041458728	0.0178597101	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	0.000123862	n/a	n/a	1.5341795044e-08	-0.07791489999999998	n/a	n/a	0.0060707316420099975	0.0400767	n/a	0.0016061418828900002	n/a	-0.0008700599999999998	n/a	n/a	7.570044035999995e-07	0.000124971	n/a	n/a	1.5617750841000002e-08	-0.00123256	n/a	n/a	1.5192041536e-06	0.0	0.0	0.0
62161.628988611614	83.1372193782954	3864068118.5178	6911.797245954818	102385.15464154413	265.50283394608414	70491.75483340192	10482719890.972904	62623.96766282363	21.925504038088548	3921761325.8343787	480.7277273242372	63115.5761529627	54469.93245816012	1.031741	18.250263	0.072283312	0.034306199999999995	0.044807229299999994	0.0818309464	0.0299569403	-0.0573212696	-0.06303934480000001	-0.0193309653	0.1104314732	0.0858097134	-0.0362683211	-0.1325812023	-0.065075562	-0.001051033	0.0799142979	0.0324684981	-0.0616191187	-0.08743746990000001	-0.0056803366000000004	-0.0009965103	-0.0179467551	-0.0272154607	-0.1059581429	0.0381290625	-0.0326493595	0.0116857393	0.0127789103	0.044091632199999994	0.06549436410000001	0.029346575	0.0166985761	-0.0518319835	-0.089166787	0.035598202	-0.0710763002	-0.1028613032	-0.1325353482	0.040476271	-0.010291573299999999	-0.0287072352	0.0043830536	-0.010693466100000002	0.0313451552	0.0446608823	-0.0821752625	0.0327812403	0.0265432634	0.0211676231	0.0492470624	0.076507561	0.0449127384	0.10645615039999999	0.1023300434	0.054134577999999996	-0.0655880058	-0.0147097642	0.06979831809999999	0.096856229	0.0038666221999999997	0.0237834059	-0.07617675480000001	-0.0287740187	-0.0428119349	0.093385034	0.0071480973	-0.0094017101	-0.0342996506	-0.0366250818	0.1218648784	-0.0229173958	0.0092986091	-0.0235769108	-0.0183597868	0.0531263768	0.0278733169	0.048719871500000005	-0.02661503	-0.040087532099999997	0.054259360300000004	-0.0382194821	-0.0092652782	0.1387057094	0.06879578410000001	0.11997391939999999	0.034799867000000005	0.0059765326	0.0316568571	0.0134237014	0.03694347	-0.0600874661	-0.016185108400000002	0.0544125367	0.0410944678	0.015916774499999998	0.0096362395	-0.0234666451	0.0223623876	-0.1334867172	-0.016855752800000002	0.0777067118	-0.09767626759999999	-0.0297626323	0.074707828	0.0014025856	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0167671	-0.016890962	0.000285304597285444	0.00028113564241000004	-0.0553364	0.02257849999999998	0.0005097886622499991	0.00306211716496	0.0212899	-0.0187868	0.0004532598420100001	0.00035294385424	-0.00102563	-0.00015557000000000027	2.420202490000009e-08	1.0519168969000002e-06	2.1175799999999998e-22	-0.000124971	1.5617750841000002e-08	4.484145056399999e-44	-0.00123256	0.0	0.0	1.5192041536e-06	0.0	0.0	0.0
62291.14437084582	129.51538223420357	3880186667.029557	16774.234235271855	101977.76987591913	-407.384765625	165962.34726333618	10399465548.865921	62799.0276245738	175.05996175017208	3943717870.591983	30645.990207971714	63326.06137643733	55771.04609946155	1.102242	19.497339	0.09528535	0.0448194	0.0774410925	-0.0122359716	-0.013080991399999999	0.1033527549	0.0559716745	-0.035755217	-0.0407175138	0.11790336369999999	0.0009416021000000001	0.0215370252	0.020203923999999998	0.050500045800000004	-0.0011802056	0.0470493528	0.0083411439	0.1217746902	-0.024668742900000002	-0.0347149734	-0.0333115492	-0.0135887092	-0.0571146649	-0.0601908238	0.1577120599	-4.6131e-06	0.0225511336	-0.0373774126	0.0187637741	0.0121223274	-0.0381730691	0.0449777085	0.0965070611	0.0679964519	0.0147128302	-0.0574150078	0.0367629228	0.0773931434	0.0151916732	0.0274871998	-0.0031627153	0.0980484017	-0.0169349688	-0.0312907236	-0.1005551123	0.0132055981	0.0050193616	0.0855930164	0.002793518	-0.0096673529	-0.006403031500000001	0.07766502269999999	-0.0479605867	0.037629279700000004	0.0104896208	0.040232787400000004	-0.0701311798	-0.0024408544	-0.06831246980000001	-0.0455295708	-0.0219126335	-0.0554218349	0.0017475479999999998	-0.1079877459	-0.034909943900000004	0.05658818860000001	-0.0108972928	0.0575226887	-0.0033480831	-0.09560871300000001	-0.1441099763	0.0561256636	-0.0159401338	-0.0133000273	-0.0234566619	0.0186194407	0.0261593286	0.050747598600000006	-0.0853171692	-0.0734713202	0.056576140999999996	0.0405782146	-0.0129409196	-0.0343419871	-0.0049168268	0.0135750807	-0.0233309442	0.0420639311	-0.0763104132	-0.0926988824	-0.0581756433	-0.0311455933	0.0268292468	-0.0093979302	0.0922756876	0.0032938538	-0.0077609715	-0.045813342699999995	-0.023517777000000004	-0.0378788261	0.0511417362	-0.0482765414	-0.058318851399999996	0.035486807	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.0100217	0.0067453999999999995	4.550042115999998e-05	0.00010043447089000004	-0.08407739999999997	-0.028740999999999968	0.0008260450809999981	0.007069009190759996	0.0025742	-0.0187157	6.626505639999998e-06	0.00035027742649000013	-0.0006825830000000001	0.000343047	1.1768124420899998e-07	4.6591955188900003e-07	-0.000264928	-0.000264928	7.0186845184e-08	7.0186845184e-08	-0.00101887	0.00021368999999999991	4.566341609999995e-08	1.0380960769e-06	0.0	0.0	0.0
62240.38032219568	-50.76404865014047	3873864942.6515627	2576.988635353828	103645.62268305759	1667.8528071384644	2781732.9862796557	10742415101.358742	62872.13259398117	73.10496940737356	3952905056.915149	5344.336552053026	63425.78398196798	56149.57884945806	1.168834	20.675259	0.08568106999999997	0.0537876	0.0014178191	-0.1110270937	0.0360924603	-0.0026818521000000002	-0.0754083649	0.1333628785	-0.0675968641	-0.011053716699999999	0.023077131600000002	0.12098586859999999	-0.0978245024	-0.0355707946	-0.1266680986	-0.0045784231	0.052881892699999995	0.0519252297	-0.0428873255	0.0739778212	-0.1151983956	-0.0623017162	-0.0124459972	-0.0160195051	-0.02283518	-0.0854797057	0.0415566844	0.05686574320000001	-0.0445007324	-0.0246957395	-0.083278412	-0.0293229469	0.005331842099999999	0.021315681	-0.122390993	-0.0041156246	0.075979936	0.0090486942	-0.0101517339	0.052234108099999996	-0.0723052316	0.0389613132	0.046827620800000004	0.0404696579	-0.21652783420000002	0.0640335548	0.0248230469	-0.1918360941	-0.0212740552	-0.0319921415	-0.038559839500000005	0.102479549	0.0297690491	0.054088409000000004	0.0017254554	0.0558922501	0.033423281	-0.0315334283	-0.0351866679	-0.0044424739000000005	0.1293636448	-0.0080428564	0.0372581367	-0.0662654842	-0.044267310899999995	-0.0767246706	-0.0697005592	0.10327478529999999	0.051857014900000005	-0.0048196426	0.054984300000000014	0.0495446439	-0.059977627199999994	0.0191953027	0.043822352099999996	-0.0346166612	0.0865742392	-0.025007823399999997	0.0453841079	0.0126441053	0.0868525205	0.0184542379	-0.061317885999999995	-0.06089981	0.0377295439	0.0427513296	0.046336366500000004	0.154614052	0.026810142599999996	-0.165256282	-0.09586959789999999	-0.025864644	-0.10326226960000001	0.0333411006	-0.10150555210000001	-0.0711370238	0.0483666984	-0.15330514539999998	0.0463559327	0.0910409809	0.0383406309	0.024435669	0.0582704515	-0.07760854269999999	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.00723358	0.0027881200000000016	7.773613134400009e-06	5.23246796164e-05	-0.033100300000000006	0.05097709999999996	0.002598664724409996	0.0010956298600900004	0.014580100000000004	0.012005900000000005	0.00021257931601000005	0.00014414163481000009	-0.000873106	-0.00019052299999999995	3.6299013528999975e-08	7.623140872360002e-07	-0.0004037580000000001	-0.00013883000000000005	1.9273768900000012e-08	1.6302052256400007e-07	-0.000950024	6.884600000000012e-05	4.739771716000016e-09	9.025456005759998e-07	0.0	0.0	0.0
62222.5580030188	-17.8223191768775	3871646724.439039	317.6350608424955	103079.97039675244	-565.6522863051505	319962.5090022439	10625480296.99536	62805.179750256444	-66.95284372472814	3944490603.462023	4482.68328282787	63365.92631896112	56181.14738011725	1.135602	20.087423	0.12604904000000006	0.063297	-0.0954904004	-0.052011820099999995	-0.016441411	0.012803696000000002	0.0600755819	-0.0357109852	-0.0734353659	-0.0919968983	-0.023936609900000003	0.035357853700000004	0.0628184067	-0.057462083	-0.0407972644	-0.0594830536	0.07006600190000001	0.0386771155	-0.0311905731	-0.0265068673	-0.0292089448	0.0967030365	-0.0681220451	0.0413194787	0.0084257714	0.0878483233	0.0292031617	0.0668314373	0.0728987372	-0.06352692480000001	0.0315347658	-0.0251712271	0.009613918	-0.0741073104	0.0738510401	-0.0958451553	-0.0187278946	-0.0670524763	-0.004532308400000001	0.021465870499999998	-0.1320844313	-0.0061522586	-0.0366453646	0.08381925030000001	-0.1063126374	0.0740875458	0.0808987714	-0.06479913	0.06698628059999999	-0.0720990097	-0.0285077223	0.0384801093	-0.023102757	0.09330989320000001	-0.0602577074	0.040332939	-0.0479105	0.0290280619	-0.0858154949	0.0432695616	0.0619633009	0.0645691723	0.0445184102	-0.0556229646	-0.0256803535	0.011276022	-0.08305967410000001	-0.08838020320000001	-0.0016356369	-0.034473780600000004	-0.0770931538	-0.081682041	-0.022033381499999997	0.0674146076	-0.0008268418	-0.0294809781	-0.0324963015	-0.014403282199999999	-0.0768496402	0.0702746579	-0.08903092289999999	0.0123985188	-0.051995969100000004	0.0941948285	0.0240851198	0.0156780334	0.1542545926	0.0654538012	-0.0299209393	-0.1127245189	-0.0072193818000000015	0.0090992711	-0.0865634733	0.0298487345	-0.0149942341	-0.0706686597	-0.0398002395	-0.0675983354	0.0890150711	0.04792288150000002	0.0169704135	-0.0640286512	-0.010291293299999999	-0.055445604	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	0.00134195	0.00857553	7.35397147809e-05	1.8008298024999996e-06	-0.0833971	-0.0502968	0.0025297680902399994	0.00695507628841	-0.00294961	-0.017529710000000004	8.700199152100001e-06	0.0003072907326841001	-0.000452623	0.00042048300000000003	1.7680595328899996e-07	2.0486758012900004e-07	-0.000692298	-0.00028854	8.325533159999999e-08	4.79276520804e-07	-0.000666107	0.000283917	8.060886288899997e-08	4.4369853544899995e-07	0.0	0.0	0.0
62137.2833280269	-85.27467499189515	3861041979.38749	7271.77019497335	102156.82261029413	-923.147786458314	852201.8356428848	10436016405.8311	62651.86053531697	-153.31921493947448	3925255628.536808	23506.78166965677	63140.08486035844	55242.80876534528	1.138955	20.146742	0.13259537	0.072925	-0.023918227599999998	0.0626275267	0.0023599748	0.0087063915	0.0091665918	-0.077811572	-0.0117248271	-0.029119394	0.11613604529999999	-0.037459167	0.0031754920000000002	0.0339833502	0.1011829537	-0.0182757412	0.0059898429	-0.0653284913	-0.0082354924	-0.020314063	-0.1291689277	0.0187116324	0.014621546000000001	-0.0264485874	-0.0557487907	-0.0328875977	-0.0006845707	-0.034327967	-0.0704681378	0.0218098485	0.0802138952	-0.0253987833	-0.0698238558	-0.1379543665	-0.09415278210000001	0.11574610800000001	0.04607133309999999	-0.0925610548	0.1269392215	-0.030775877799999997	0.10217594220000001	-0.1478241091	0.0707568058	-0.0197079608	0.0782687589	-0.0119542555	0.043935101100000006	0.0262266356	0.010703793500000001	0.0563677028	-0.0035742921	-0.0009486592	0.011020246499999999	0.0165880815	-0.053844776	0.0693503303	-0.030351111099999998	0.0188945292	0.0237986581	-0.00044520940000000004	-0.10684371869999999	0.0333908849	0.0091589918	0.0594756145	-0.0098961438	0.0108418793	-0.1091905157	0.06052676780000001	-0.0161511148	-0.0176872421	0.08921558710000001	0.0101401649	-0.0107110359	-0.08507846220000001	-0.0011669916	-0.003523253	-0.0632628824	-0.0352891223	0.1193056183	0.17414000059999998	0.013415253600000001	-0.057861944900000004	-0.041889108599999995	-0.0365361368	-0.0143363427	0.1024846784	-0.0385211911	-0.1287516924	0.1225914206	0.1183367184	-0.028945061	0.0733654875	0.030742245699999997	0.047871689	-0.003471198	-0.003830133	0.039070564	-0.0181528451	0.0421299828	0.0006534430000000001	-0.0569847697	0.033572565299999996	-0.049796743399999996	-0.044059087999999996	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	0.00136016	1.8210000000000054e-05	3.3160410000000216e-10	1.8500352256e-06	-0.0243671	0.05902999999999999	0.0034845409000000003	0.0005937555624099999	0.0262021	0.02915171	0.0006865500444099997	0.0008498221959240997	-0.000873106	-0.00042048300000000003	1.7680595328899996e-07	7.623140872360002e-07	-0.000403759	0.00028853900000000004	8.325475452100003e-08	1.6302133008099998e-07	-0.0008449939999999997	-0.00017888699999999975	3.200055876899991e-08	7.140148600359995e-07	0.0	0.0	0.0
62121.53024255816	-15.753085468742938	3859084519.6770678	248.15970178551999	102230.55874693627	73.73613664213917	5437.017846908219	10451087141.710787	62627.580428929	-24.280106387966953	3922213830.381971	589.5235662109936	63159.964129810585	54701.16378575752	1.1112229999999998	19.656195	0.07005551	0.0416982	0.0728743542	0.0427253533	-0.063121685	-0.0580423715	0.0024236377	-0.0389792228	0.0241646545	0.0904655072	0.012364761200000001	-0.0508638638	0.010985948899999999	-5.6286199999999997e-05	0.0609374613	0.0254001611	-0.0698050817	-0.011511168300000001	0.0174310735	-0.053650507400000005	-0.14174641470000002	0.012904261799999999	-0.0648758515	-0.0316721007	-0.049957500099999996	0.019829636499999997	-0.06442230410000001	0.044167288	0.012933765900000001	-0.0346643954	0.0109139929	0.0014525501000000002	0.0386865942	-0.0115329148	0.0346247212	0.0293010111	0.092016011	-0.0764554947	-0.0998324768	0.1338516595	-0.0045320914	-0.0356643544	-0.0870097436	0.0631616627	0.0242324052	-0.015148208600000001	-0.058630148	-0.0061258826	0.0047220698	-0.015375284599999999	0.0109434072	0.0106432991	0.0074853764	0.0366756883	-0.03593461	0.08722702199999999	-0.0399530421	0.0337800151	-0.0734406141	0.0179053123	-0.0571162507	-0.0324091377	-0.0594928067	0.0318301019	0.019094071299999998	0.0552455721	-0.12333219449999999	0.0501706145	0.037727453700000003	-0.0656103178	0.0298568803	-0.028988966499999998	0.0628546088	0.06782655580000001	0.0072347168999999985	-0.0246557241	-0.023829161499999998	-0.0013599142000000001	-0.052975715300000004	0.0336936502	0.0071450489	-0.0792670041	-0.1555852983	-0.0314790806	0.0857444634	-0.09474231710000001	0.0228281673	-0.0480613314	0.014332128500000001	-0.05296401059999999	0.0679576371	-0.005892215300000001	-0.0064176724	-0.0407694682	-0.0249119556	0.0261446954	-0.0123472277	-0.0070120477	0.0405035963	0.0060437011	0.026911609	0.009193025	-0.0355644403	-0.0565959269	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.0147667	-0.01612686	0.0002600756134596	0.00021805542889	-0.061313	-0.0369459	0.0013649995268100006	0.003759283969	0.0295577	0.0033556000000000037	0.0008736576292899999	1.1260051360000024e-05	-0.000987787	-0.00011468099999999995	1.3151731760999987e-08	9.757231573689998e-07	-0.000403759	0.0	0.0	1.6302133008099998e-07	-0.000687132	0.00015786199999999974	2.4920411043999907e-08	4.7215038542400005e-07	0.0	0.0	0.0
62359.69408069832	238.1638381401572	3888731445.838281	56722.01379765098	102728.32268688726	497.7639399509935	247768.9399155363	10553108282.061235	62747.586091456455	120.00566252745192	3937259560.30474	14401.359038652681	63290.996190460624	55928.23867744967	1.0840299999999998	19.175184	0.10708302999999998	0.06528630000000002	0.0712585303	-0.0531430922	-0.0256511644	0.083710243	0.0300462338	0.0043850979	-0.0729313551	0.036295188900000004	-0.0600484784	-0.0471749499	0.0358479955	0.017805586499999998	-0.0198350937	-0.038252297000000005	-0.0463776641	0.06883931389999999	0.0790023762	0.0058050393	-0.014260685700000001	0.0195506044	0.1386681051	-0.0780977157	-0.0422293044	0.07295818230000001	-0.1676101673	-0.055767379699999994	-0.1323431537	0.0546314897	0.0680527625	0.0735209937	-0.0470089574	0.0313842748	0.0929745772	-0.057631363	0.044945972	0.022087070299999997	-0.0508830843	-0.0491199758	-0.033791299500000004	0.0144840666	-0.0487046185	0.0251776788	0.0148757992	-0.104435692	-0.1219261631	0.0010139284	-0.0560046687	0.0646385788	0.0451321462	0.011237036200000002	0.07517793910000001	-0.03396839	-0.0532015299	-0.0905129012	-0.0576015333	-0.0022262585000000002	-0.1086005766	-0.0280493837	0.0165057052	0.011010345	-0.06610183389999999	-0.0550522644	0.0690490952	0.0167318142	0.020508079	0.0803928533	-0.1420108971	0.0100385881	0.0640315051	-0.0320594248	0.19902469399999997	-0.10601209119999999	0.0037469119	-0.020930446999999998	-0.0921018125	0.026469375899999998	4.774810000000001e-05	-0.09135760300000001	-0.074352264	0.0015958731	-0.0517143602	-0.026662940099999997	-0.049597740700000004	-0.0406084908	0.020485968	-0.0092513791	-0.0469602058	-0.0081461256	0.0492743524	-0.04776539	0.1356743237	-0.079977544	-0.0806416461	0.06396005610000001	0.0431968937	0.0121025893	-0.0773644005	0.025646437299999998	-0.0642726919	-0.0718314498	-0.005728440699999999	-0.0190867495	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	-0.00729032	0.00747638	5.589625790440001e-05	5.31487657024e-05	-0.120509	-0.059195999999999985	0.0035041664159999987	0.014522419080999997	0.0125652	-0.0169925	0.00015788425104000002	0.00028874505625	-0.000662516	0.00032527099999999986	1.0580122344099996e-07	4.38927450256e-07	-0.000403759	0.0	0.0	1.6302133008099998e-07	-0.00054404	0.00014309200000000005	2.047532046400001e-08	2.959795216e-07	0.0	0.0	0.0
62292.834293205255	-66.85978749306378	3880397204.280729	4470.231183617648	103732.74733838848	1004.42465150122	1008868.8805433472	10760482870.369942	62860.13167656322	112.54558510676723	3951396154.3948674	12666.50872702459	63419.430029640745	56040.33129148649	1.107465	19.58972	0.14879388549999994	0.11519	0.0116046251	-0.0980871049	0.026507166699999998	-0.0160133732	-0.0617506372	0.1223813641	-0.0385656184	-0.0028858888	0.013939749199999999	0.025757864300000002	-0.0644152875	0.0347989391	-0.0900121781	-0.0078227786	-0.0718829094	0.0243768688	-0.042732232800000006	0.0541598783	0.0981357142	-0.0389442406	0.0370903784	-0.0159378424	-0.0511398257	0.047117676	-0.0400543603	0.0413994807	0.1373698314	-0.0830210413	0.1328076873	-0.0468179954	0.0255486211	-0.0264200346	0.046965101100000003	0.0537824032	-0.1058770948	-0.0743336737	0.06687639690000001	-0.023771146	0.0166046995	-0.0052722399	-0.004058559000000001	-0.1171539434	0.05474653	0.0149191931	-0.1187300324	0.0256816081	0.0975590385	-0.0424331076	-0.0115858797	0.0434937737	0.0028803329999999997	0.0210465797	-0.1026499807	0.0160967549	-0.0250966371	-0.066169162	0.0290329045	-0.062612872	0.07861199	-0.018314986999999998	-0.066524193	-0.0032526233	-0.0400477637	-0.0554807066	0.096985217	-0.0161555353	-0.015096950500000001	0.0301906339	0.002049314	-0.0875501286	0.0183307749	0.1563218591	-0.0788267586	-0.0134385068	-0.1226178334	-0.0216584661	-0.0125678326	0.0532976909	-0.0207757393	-0.0828626103	0.07850768450000001	0.07371301059999999	0.027545434	0.047657879699999996	-0.061590923799999996	-0.020484524599999998	-0.028161840299999998	0.11868412210000001	-0.0465722063	-0.0204044044	0.0189721282	-0.0424818372	-0.0183982426	0.047513476900000004	-0.1298854418	-0.0987761422	0.046397170999999994	0.0357204196	-0.09540638779999999	0.0055235375	-0.064511555	0.0026769624	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.0123543	-0.0050639799999999974	2.5643893440399986e-05	0.00015262872848999996	-0.00766832	0.11284067999999997	0.012733019062862396	5.88031316224e-05	0.0125373	-2.790000000000084e-05	0.00015718389128999998	7.784100000000468e-10	-0.0007636	-0.00010108399999999997	1.0217975055999996e-08	5.830849599999999e-07	7.20151e-06	0.00041096051	1.688885407794601e-07	5.186174628010001e-11	-0.000649222	-0.00010518200000000001	1.1063253124e-08	4.21489205284e-07	0.0	0.0	0.0
62236.87301567706	-55.96127752819302	3873428362.7695117	3131.6645825874407	102966.6604051777	-766.0869332107833	586889.189236303	10602133154.995188	62775.42083071473	-84.7108458484945	3940753460.473333	7175.927404367398	63314.4885266801	56263.035828725515	1.1843	20.948839000000003	0.1608694055	0.101562	-0.1008166194	-0.0207357189	-0.0563091982	0.0339929829	0.09729261300000001	-0.044393345599999995	-0.0431526913	-0.1075157008	-0.0144541728	-0.0059003542	0.0452399308	-0.054832824599999996	-0.0104247447	-0.012340194399999999	0.0661922025	-0.0322309401	0.0493898255	0.0012267159	0.0830267774	0.0884027877	0.0234436594	0.0040599563	0.054984381299999996	0.0647360107	-0.057439511299999996	0.0617827408	0.0340063438	-0.08435156769999999	0.028036537599999998	-0.0101024032	0.1055552261	0.0368480987	0.0435977762	-0.0435877048	-0.0454560329	-0.09205689189999999	-0.0174346375	-0.0486416511	-0.1002913827	0.0219899318	0.0647258824	0.0515885985	0.10622356570000001	-0.110911043	-0.1327180016	0.0979234566	-0.010520633100000001	-0.0735224179	-0.0534331959	-0.1007458626	0.0251277719	0.0348798741	0.1429767751	0.022722574900000004	0.0165648939	-0.025046756099999998	-0.0478052683	0.0518461719	0.030075520699999997	0.0360924148	0.0634925297	0.0050310559	0.05564529309999999	-0.0033372993	0.0475826187	-0.0850313793	-0.0728836527	-0.0087562562	-0.06925368650000001	-0.0117364515	0.0679150652	0.09217267970000001	0.0091590277	-0.0766897547	-0.0224389084	0.006961272199999999	-0.0836729438	0.0291354773	0.0456051658	-0.0510152441	9.958610000000001e-05	0.117760558	-0.09177931140000001	-0.0112472038	0.0119059419	0.0461321668	0.0091343701	0.0656317243	0.1648300038	-0.0866233333	0.0904623905	-0.1089719253	0.0752000338	0.07542068589999999	-0.0685481904	0.1030780698	-0.0118675044	0.056897695	0.12132207199999999	0.045386681100000006	0.0562827659	-0.012223461100000001	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-0.00828505	0.004069249999999997	1.6558795562499985e-05	6.864205350250001e-05	-0.101167	-0.09349868	0.008742003161742397	0.010234761889	-0.019124400000000003	-0.0316617	0.00036574267536000014	0.00100246324689	-0.000624085	0.000139515	1.9464435225e-08	3.89482087225e-07	-0.000309536	-0.00031673751	1.0032265024100012e-07	9.5812535296e-08	-0.000472679	0.00017654299999999998	3.1167430848999985e-08	2.23425437041e-07	0.0	0.0	0.0
