onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	gender	ethn_target	ethn_match	ethn_distractor	emo_match
10.0185	1.7391000000000005	control	1.7391000000000005	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0267	3.729799999999999	control	3.729799999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0349	1.6844999999999999	control	1.6844999999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0432	1.0250000000000021	control	1.0250000000000021	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0514	1.180699999999998	control	1.180699999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0596	0.6623999999999981	control	0.6623999999999981	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0679	2.0108999999999995	emotion	2.0108999999999995	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0761	1.3626000000000005	emotion	1.3626000000000005	right	correct	n/a	male	black	black	black	anger
50.0843	1.3383000000000038	emotion	1.3383000000000038	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0926	1.7969000000000008	emotion	1.7969000000000008	left	correct	n/a	male	black	black	black	fear
60.1008	2.8744999999999976	emotion	2.8744999999999976	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.109	1.755200000000002	emotion	1.755200000000002	right	correct	n/a	female	asian	black	asian	fear
70.1172	0.9468999999999994	control	0.9468999999999994	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1255	0.6774999999999949	control	0.6774999999999949	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1337	0.8730999999999938	control	0.8730999999999938	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1419	0.6917999999999864	control	0.6917999999999864	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1502	0.6624000000000052	control	0.6624000000000052	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1584	1.171999999999997	control	1.171999999999997	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1666	1.4986999999999995	emotion	1.4986999999999995	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1749	1.8592000000000013	emotion	1.8592000000000013	left	correct	n/a	male	black	black	black	anger
110.1831	1.5489000000000033	emotion	1.5489000000000033	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1913	1.8825999999999965	emotion	1.8825999999999965	right	correct	n/a	male	black	black	black	fear
120.1996	1.3322000000000003	emotion	1.3322000000000003	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2078	1.6907999999999959	emotion	1.6907999999999959	left	correct	n/a	female	asian	black	asian	anger
130.216	0.8644999999999925	control	0.8644999999999925	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2242	0.6732000000000085	control	0.6732000000000085	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2325	0.6657000000000153	control	0.6657000000000153	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2407	0.5923999999999978	control	0.5923999999999978	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2489	0.754099999999994	control	0.754099999999994	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2572	0.6576999999999771	control	0.6576999999999771	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2654	1.5243000000000109	emotion	1.5243000000000109	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2736	1.7350000000000136	emotion	1.7350000000000136	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2819	3.6144999999999925	emotion	3.6144999999999925	right	correct	n/a	male	black	black	black	anger
175.2901	1.5912000000000148	emotion	1.5912000000000148	left	correct	n/a	female	black	asian	asian	anger
180.2983	0.9908999999999821	emotion	0.9908999999999821	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3065	1.1864999999999952	emotion	1.1864999999999952	right	correct	n/a	female	asian	asian	black	fear
190.3148	0.7261000000000024	control	0.7261000000000024	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.323	0.8238000000000056	control	0.8238000000000056	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3312	0.6115000000000066	control	0.6115000000000066	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3395	1.0960000000000036	control	1.0960000000000036	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3477	0.9216999999999871	control	0.9216999999999871	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3559	0.6174000000000035	control	0.6174000000000035	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3642	1.5048999999999921	emotion	1.5048999999999921	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3724	1.292599999999993	emotion	1.292599999999993	left	correct	n/a	female	black	asian	asian	fear
230.3806	1.9742000000000246	emotion	1.9742000000000246	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3889	2.935699999999997	emotion	2.935699999999997	left	correct	n/a	male	black	black	black	fear
240.3971	1.6324000000000183	emotion	1.6324000000000183	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4053	1.6280999999999892	emotion	1.6280999999999892	right	correct	n/a	female	asian	asian	black	anger
